ACSSF,2012e1,co,000,0058,0000051,579778,160074,96181,63678,53758,9920,32503,63893,43207,36498,6709,20686,312423,158029,122021,116604,5417,36008,154394,90435,84693,5742,63959,9827,4065,2665,2621,44,1400,5762,4377,3832,545,1385,26368,6108,1842,1685,157,4266,20260,3858,3557,301,16402,71086,29183,19676,18041,1635,9507,41903,29776,27621,2155,12127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000052,570198,158232,85228,62533,52578,9955,22695,73004,52163,46930,5233,20841,301818,152801,125920,120603,5317,26881,149017,93475,88937,4538,55542,14150,7139,5957,5465,492,1182,7011,5052,4604,448,1959,23484,4015,1050,979,71,2965,19469,4316,3801,515,15153,72514,29373,22149,19903,2246,7224,43141,31869,29675,2194,11272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000053,584813,173502,99433,73795,64630,9165,25638,74069,55660,49219,6441,18409,291927,147288,113996,108186,5810,33292,144639,94831,89318,5513,49808,8849,3539,2268,2138,130,1271,5310,3252,3086,166,2058,28098,6157,1919,1790,129,4238,21941,4880,4307,573,17061,82437,32803,24715,22599,2116,8088,49634,34810,31107,3703,14824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000054,85636,22570,14763,7739,6643,1096,7024,7807,4159,3546,613,3648,45341,25024,18046,16987,1059,6978,20317,11937,11302,635,8380,1840,655,513,507,6,142,1185,851,687,164,334,6732,1243,514,514,0,729,5489,1504,1484,20,3985,9153,4505,2547,2460,87,1958,4648,2935,2752,183,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000055,97039,22313,11951,9685,8828,857,2266,10362,7257,5993,1264,3105,57445,29893,22890,21745,1145,7003,27552,17205,16615,590,10347,680,281,281,150,131,0,399,134,40,94,265,5949,1645,253,253,0,1392,4304,694,694,0,3610,10652,4084,2793,2749,44,1291,6568,4173,3786,387,2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000056,157089,59522,30573,22549,19923,2626,8024,28949,19718,18093,1625,9231,75498,38381,29864,28616,1248,8517,37117,24215,22892,1323,12902,1679,449,413,176,237,36,1230,1143,1004,139,87,4422,797,89,54,35,708,3625,690,690,0,2935,15968,7037,5216,4310,906,1821,8931,6091,5330,761,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000057,79283,22302,13953,9449,8051,1398,4504,8349,5587,4778,809,2762,43963,22112,18750,17989,761,3362,21851,13675,12865,810,8176,1192,472,330,330,0,142,720,311,190,121,409,3627,725,239,239,0,486,2902,1102,960,142,1800,8199,3982,3128,2994,134,854,4217,3404,3320,84,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000058,137589,38091,20830,14465,12441,2024,6365,17261,11011,10324,687,6250,75606,36718,29283,27892,1391,7435,38888,23857,22155,1702,15031,2428,937,777,743,34,160,1491,1005,917,88,486,5575,977,288,263,25,689,4598,942,847,95,3656,15889,8251,6738,5774,964,1513,7638,5776,5349,427,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000059,90660,32365,19600,17000,15917,1083,2600,12765,10280,9576,704,2485,42857,21095,17972,17254,718,3123,21762,15300,14479,821,6462,777,190,119,119,0,71,587,538,538,0,49,1885,371,23,23,0,348,1514,471,471,0,1043,12776,7180,6002,5264,738,1178,5596,3713,3565,148,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000060,87035,24130,17833,6662,5336,1326,11171,6297,3855,3375,480,2442,46884,24176,14128,13342,786,10048,22708,11997,11082,915,10711,1253,715,194,194,0,521,538,338,268,70,200,4561,810,85,85,0,725,3751,879,844,35,2872,10207,5605,2963,2450,513,2642,4602,3088,2812,276,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000061,120014,34413,18358,11817,9827,1990,6541,16055,9810,7616,2194,6245,57018,28314,17741,16662,1079,10573,28704,15819,14603,1216,12885,2746,1185,1030,1030,0,155,1561,1148,959,189,413,8008,1692,575,480,95,1117,6316,929,896,33,5387,17829,8585,5797,4996,801,2788,9244,5450,4924,526,3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000062,80387,21598,11880,7076,6051,1025,4804,9718,6056,5475,581,3662,41791,21479,14768,14119,649,6711,20312,10984,9844,1140,9328,1652,657,399,350,49,258,995,716,636,80,279,5431,1245,169,159,10,1076,4186,994,983,11,3192,9915,5570,3360,3195,165,2210,4345,2508,2438,70,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000063,89020,17749,10809,8394,7095,1299,2415,6940,4356,4007,349,2584,55056,28031,21761,20541,1220,6270,27025,18195,17138,1057,8830,828,296,258,133,125,38,532,371,371,0,161,3723,1000,292,292,0,708,2723,788,788,0,1935,11664,5885,4791,4263,528,1094,5779,3880,3755,125,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000064,121043,29981,18001,13297,11831,1466,4704,11980,8549,7967,582,3431,70990,36295,30095,28791,1304,6200,34695,21760,20711,1049,12935,947,521,458,458,0,63,426,310,310,0,116,4262,750,274,238,36,476,3512,637,637,0,2875,14863,5525,4173,4029,144,1352,9338,6796,6542,254,2542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000065,103634,50862,26219,17284,15481,1803,8935,24643,16478,14468,2010,8165,40018,20455,16294,15793,501,4161,19563,12495,12117,378,7068,806,349,128,128,0,221,457,416,416,0,41,2188,226,112,112,0,114,1962,373,373,0,1589,9760,3646,2613,2573,40,1033,6114,4151,4071,80,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000066,116409,29872,16544,13108,11947,1161,3436,13328,9574,8934,640,3754,68380,34719,29420,28163,1257,5299,33661,23525,22493,1032,10136,930,319,319,291,28,0,611,497,497,0,114,5192,1113,483,483,0,630,4079,1459,1396,63,2620,12035,5205,4242,3941,301,963,6830,5245,4843,402,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000067,94879,23980,13682,11107,9977,1130,2575,10298,7776,6489,1287,2522,52226,26194,20988,20195,793,5206,26032,17355,16679,676,8677,1228,462,421,421,0,41,766,524,524,0,242,4185,1235,673,544,129,562,2950,547,507,40,2403,13260,5602,4818,4227,591,784,7658,5093,4493,600,2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000068,105242,33645,18610,13719,12326,1393,4891,15035,11714,10857,857,3321,52903,26256,22193,21413,780,4063,26647,16672,15775,897,9975,1543,618,554,554,0,64,925,452,452,0,473,3563,960,235,235,0,725,2603,840,716,124,1763,13588,5475,4663,4375,288,812,8113,5853,5515,338,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000069,115400,34125,19076,13326,10997,2329,5750,15049,10496,8804,1692,4553,56924,28838,23332,22187,1145,5506,28086,18600,16815,1785,9486,2642,1601,834,834,0,767,1041,765,720,45,276,5993,1218,253,253,0,965,4775,933,736,197,3842,15716,7620,5657,5027,630,1963,8096,5416,4373,1043,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000070,79193,20065,11061,7255,5598,1657,3806,9004,6386,5997,389,2618,46042,23405,21204,20556,648,2201,22637,15613,14645,968,7024,1234,413,222,92,130,191,821,753,753,0,68,2775,511,0,0,0,511,2264,658,658,0,1606,9077,4451,3808,3548,260,643,4626,3700,3290,410,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000071,92276,31874,17561,13824,10631,3193,3737,14313,11044,9565,1479,3269,38654,19155,14992,13902,1090,4163,19499,11636,10832,804,7863,4264,2378,2068,1931,137,310,1886,1535,1406,129,351,4073,640,326,255,71,314,3433,575,529,46,2858,13411,5771,4164,3323,841,1607,7640,4625,4369,256,3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000072,92128,34048,18003,14185,12257,1928,3818,16045,11569,10007,1562,4476,36013,18414,14427,13677,750,3987,17599,9304,8546,758,8295,4661,2441,1919,1773,146,522,2220,1346,1211,135,874,5041,785,218,218,0,567,4256,1143,1092,51,3113,12365,5933,3910,3635,275,2023,6432,4930,4699,231,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000073,90149,19724,9677,6373,5598,775,3304,10047,6610,6149,461,3437,54612,27611,21648,20739,909,5963,27001,16045,15494,551,10956,698,587,587,587,0,0,111,111,111,0,0,3941,711,306,306,0,405,3230,565,533,32,2665,11174,3865,3388,3203,185,477,7309,5897,5539,358,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000074,124068,51720,25647,17852,16377,1475,7795,26073,18341,16827,1514,7732,49471,25150,21364,20561,803,3786,24321,15045,14396,649,9276,3044,1593,1220,1002,218,373,1451,773,696,77,678,5081,983,327,91,236,656,4098,1454,1390,64,2644,14752,6291,3591,2868,723,2700,8461,5704,5515,189,2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000075,86427,41948,23257,18032,16606,1426,5225,18691,14485,13157,1328,4206,24858,12819,10185,9672,513,2634,12039,7516,7137,379,4523,2026,771,543,213,330,228,1255,1059,1000,59,196,2777,595,240,211,29,355,2182,753,721,32,1429,14818,7623,4321,4018,303,3302,7195,4210,3731,479,2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000076,97612,47922,26322,22809,21347,1462,3513,21600,17961,17098,863,3639,32160,16000,12866,12494,372,3134,16160,10907,10365,542,5253,1199,250,144,144,0,106,949,644,603,41,305,3725,854,169,169,0,685,2871,713,675,38,2158,12606,5579,4177,3733,444,1402,7027,4913,4475,438,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000077,135397,50163,25959,21823,19384,2439,4136,24204,19195,18012,1183,5009,56706,28162,23011,22075,936,5151,28544,17069,15218,1851,11475,2818,882,697,537,160,185,1936,1510,1411,99,426,6323,1353,294,294,0,1059,4970,804,744,60,4166,19387,7839,5758,5155,603,2081,11548,8303,7887,416,3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000078,90413,28056,17991,12816,11762,1054,5175,10065,6633,5290,1343,3432,41260,21120,15869,14985,884,5251,20140,11068,10333,735,9072,4805,2192,1586,1586,0,606,2613,1661,1467,194,952,4638,774,143,143,0,631,3864,1243,1205,38,2621,11654,5446,3571,2757,814,1875,6208,4473,4301,172,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000079,92321,24456,12863,10198,8983,1215,2665,11593,9277,8114,1163,2316,47820,23897,17607,16830,777,6290,23923,15670,14908,762,8253,918,364,241,241,0,123,554,276,220,56,278,5159,1561,387,387,0,1174,3598,431,431,0,3167,13968,5661,4209,3716,493,1452,8307,5616,5206,410,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000080,98566,34645,21272,14421,12594,1827,6851,13373,9288,7818,1470,4085,41516,21063,15338,14126,1212,5725,20453,13384,12610,774,7069,2255,658,320,320,0,338,1597,782,718,64,815,5457,938,221,221,0,717,4519,1198,1049,149,3321,14693,4338,2344,2344,0,1994,10355,7049,6322,727,3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000081,110767,28032,15750,11884,10332,1552,3866,12282,9386,8972,414,2896,61551,31939,24029,23045,984,7910,29612,20516,19436,1080,9096,1676,470,373,243,130,97,1206,971,925,46,235,5115,1035,251,251,0,784,4080,826,826,0,3254,14393,5166,3608,3297,311,1558,9227,6855,6263,592,2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000082,87600,27283,14738,11166,9917,1249,3572,12545,9318,8349,969,3227,39481,19888,14341,13811,530,5547,19593,11328,10914,414,8265,1873,806,678,599,79,128,1067,914,655,259,153,5765,1322,479,479,0,843,4443,997,900,97,3446,13198,5649,4265,3871,394,1384,7549,5543,4882,661,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000083,95070,20896,11091,7562,6820,742,3529,9805,6969,6339,630,2836,59336,30274,26294,25834,460,3980,29062,18684,18193,491,10378,623,111,111,111,0,0,512,468,468,0,44,3149,775,197,197,0,578,2374,1149,920,229,1225,11066,4021,3064,2808,256,957,7045,5373,5229,144,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000084,78143,14074,7830,5339,4682,657,2491,6244,4303,4022,281,1941,54578,28134,23819,22779,1040,4315,26444,16743,16031,712,9701,311,120,120,120,0,0,191,191,191,0,0,1921,198,0,0,0,198,1723,484,448,36,1239,7259,2655,1857,1645,212,798,4604,3795,3239,556,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000085,85490,18228,9067,6610,5419,1191,2457,9161,6111,5650,461,3050,54949,28155,24082,23264,818,4073,26794,17264,16413,851,9530,647,73,0,0,0,73,574,459,459,0,115,2422,457,46,46,0,411,1965,479,436,43,1486,9244,3440,2980,2704,276,460,5804,4182,4034,148,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000086,77233,15758,9978,6285,5530,755,3693,5780,4038,3974,64,1742,46807,23214,18966,18082,884,4248,23593,15873,15399,474,7720,1248,668,358,314,44,310,580,488,362,126,92,2924,962,120,120,0,842,1962,490,464,26,1472,10496,3696,2688,2497,191,1008,6800,5409,4806,603,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000087,90583,27213,16185,11809,10743,1066,4376,11028,8437,7623,814,2591,46737,23525,16606,15941,665,6919,23212,13071,12522,549,10141,546,262,191,191,0,71,284,159,95,64,125,3678,842,180,180,0,662,2836,688,688,0,2148,12409,4862,3280,3080,200,1582,7547,5118,4558,560,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000088,102590,27216,15881,10937,9306,1631,4944,11335,7480,6591,889,3855,52361,26825,20602,18911,1691,6223,25536,16004,14870,1134,9532,2263,1554,1140,1026,114,414,709,655,500,155,54,7719,1501,254,254,0,1247,6218,1325,1325,0,4893,13031,5612,3552,3172,380,2060,7419,4728,4412,316,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000089,81472,15569,8722,5712,4753,959,3010,6847,4493,3807,686,2354,51030,25663,16617,15759,858,9046,25367,13419,12361,1058,11948,1327,284,246,210,36,38,1043,806,677,129,237,3844,714,184,184,0,530,3130,484,484,0,2646,9702,5006,3734,3232,502,1272,4696,2788,2316,472,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000090,89800,22835,15611,13393,12119,1274,2218,7224,4609,4186,423,2615,52891,27115,22556,21427,1129,4559,25776,14923,13842,1081,10853,762,224,151,151,0,73,538,455,375,80,83,2926,726,15,15,0,711,2200,540,540,0,1660,10386,3989,3022,2754,268,967,6397,4638,4478,160,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000091,99723,28566,15730,10820,8767,2053,4910,12836,8647,7096,1551,4189,51663,26245,19836,18949,887,6409,25418,15139,14387,752,10279,854,521,462,462,0,59,333,224,224,0,109,5436,1292,449,449,0,843,4144,1450,1301,149,2694,13204,5039,3302,3089,213,1737,8165,5659,4951,708,2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000092,82755,27726,15619,11425,10410,1015,4194,12107,8053,6852,1201,4054,35714,17588,12414,12153,261,5174,18126,10412,10005,407,7714,2819,678,539,539,0,139,2141,1779,1773,6,362,5344,1321,398,398,0,923,4023,646,529,117,3377,11152,4446,2725,2374,351,1721,6706,4126,3699,427,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000093,77768,19307,10629,7403,5697,1706,3226,8678,6663,5910,753,2015,45624,23003,19073,18530,543,3930,22621,13839,12975,864,8782,1255,524,470,426,44,54,731,639,569,70,92,2397,592,304,304,0,288,1805,200,200,0,1605,9185,3267,2670,2604,66,597,5918,5105,4897,208,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000094,83551,25881,14930,11138,9174,1964,3792,10951,7460,5865,1595,3491,39512,20503,15896,15049,847,4607,19009,11301,9642,1659,7708,2467,1000,476,476,0,524,1467,978,659,319,489,3402,614,366,321,45,248,2788,203,203,0,2585,12289,5339,3631,3414,217,1708,6950,4842,4386,456,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000095,84010,17319,9303,5466,4182,1284,3837,8016,5262,4463,799,2754,55240,27045,23239,21990,1249,3806,28195,16996,16374,622,11199,559,473,394,394,0,79,86,36,36,0,50,3444,970,225,113,112,745,2474,485,485,0,1989,7448,3035,2261,1996,265,774,4413,3233,3130,103,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000096,79323,21701,12502,8747,7126,1621,3755,9199,6740,6002,738,2459,46892,23178,20058,18864,1194,3120,23714,14542,14184,358,9172,533,333,333,333,0,0,200,77,77,0,123,3162,833,314,202,112,519,2329,492,405,87,1837,7035,2913,2052,1902,150,861,4122,2895,2792,103,1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000097,164199,58020,32211,25040,20870,4170,7171,25809,18752,16044,2708,7057,69370,34693,28257,26399,1858,6436,34677,20256,18982,1274,14421,7556,3954,3531,3248,283,423,3602,2467,2329,138,1135,7274,1350,419,348,71,931,5924,1434,1337,97,4490,21979,10336,7078,6054,1024,3258,11643,8133,7520,613,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000098,183140,69124,36339,24964,22468,2496,11375,32785,22198,19858,2340,10587,86669,44382,36291,34829,1462,8091,42287,28129,26954,1175,14158,1470,623,402,374,28,221,847,692,692,0,155,5854,1229,507,507,0,722,4625,1299,1299,0,3326,20023,8354,6645,6159,486,1709,11669,7906,7527,379,3763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000099,55393,12616,6754,5293,4365,928,1461,5862,4312,3876,436,1550,32962,16865,14227,13991,236,2638,16097,11423,10653,770,4674,1226,664,439,439,0,225,562,356,311,45,206,1602,255,0,0,0,255,1347,221,221,0,1126,6987,2996,2119,1924,195,877,3991,2664,2577,87,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000100,220532,61318,33049,23903,19666,4237,9146,28269,21256,20070,1186,7013,119447,60539,50740,48616,2124,9799,58908,38063,35641,2422,20845,4647,2157,1478,1348,130,679,2490,1966,1761,205,524,8678,909,250,250,0,659,7769,1579,1487,92,6190,26442,10361,8561,8087,474,1800,16081,12329,11550,779,3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000101,187231,58571,32269,23260,20188,3072,9009,26302,17525,14647,2878,8777,87665,44162,32452,31039,1413,11710,43503,25963,24765,1198,17540,4163,1491,1124,1080,44,367,2672,2218,2171,47,454,10537,2418,679,679,0,1739,8119,1552,1373,179,6567,26295,10118,6413,5918,495,3705,16177,11023,9908,1115,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000102,508571,209199,113162,88614,81448,7166,24548,96037,72570,66454,6116,23467,194070,97811,78586,75570,3016,19225,96259,58420,54658,3762,37839,13046,5489,4070,3362,708,1419,7557,5301,4831,470,2256,21939,4559,1173,908,265,3386,17380,4907,4735,172,12473,70317,32120,20982,18095,2887,11138,38197,25983,24439,1544,12214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000103,222315,45044,23668,16760,14878,1882,6908,21376,14530,13555,975,6846,145683,74901,64454,62383,2071,10447,70782,45480,43677,1803,25302,1324,304,231,231,0,73,1020,905,905,0,115,6315,869,111,111,0,758,5446,1905,1640,265,3541,23949,8657,6874,6175,699,1783,15292,11623,10807,816,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000104,52740,11417,7115,5118,3995,1123,1997,4302,3275,2835,440,1027,33069,16590,14143,13846,297,2447,16479,10555,9414,1141,5924,508,176,176,176,0,0,332,332,262,70,0,2120,812,304,304,0,508,1308,330,330,0,978,5626,2193,1978,1797,181,215,3433,3179,3179,0,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000105,158485,60170,31119,22812,20233,2579,8307,29051,19564,17939,1625,9487,76613,38904,30147,28967,1180,8757,37709,24617,23338,1279,13092,1606,411,375,138,237,36,1195,1108,969,139,87,4422,797,89,54,35,708,3625,690,690,0,2935,15674,7037,5216,4343,873,1821,8637,5797,5036,761,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0058,0000106,115166,28940,17231,11894,10084,1810,5337,11709,7730,6786,944,3979,61798,31637,23774,21996,1778,7863,30161,18282,17148,1134,11879,2290,1554,1140,1026,114,414,736,655,500,155,81,8436,1686,329,329,0,1357,6750,1465,1465,0,5285,13702,5927,3812,3396,416,2115,7775,4943,4627,316,2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
