ACSSF,2012m1,co,000,0039,0000001,584214,547723,406614,525666,180511,16220,5469,4593,5017,6575,8186,9775,8506,7794,6031,6198,4854,3151,6590,6347,18419,4812,3545,4489,6170,7328,8901,8024,7664,5445,5448,4234,2476,6082,5942,9352,1603,2112,1991,2584,2901,3679,2942,2548,1365,2176,1598,1243,2187,1986,5100,1067,741,1340,1943,1741,1961,1340,1046,891,1042,954,790,1841,1077,5233,755,518,858,875,1019,2235,2410,1624,1107,1347,1105,914,1582,1274,4403,912,636,681,980,1130,1543,1259,1478,1551,1159,964,446,1100,1136,584214,206479,170826,209810,268595,266175,295019,207847,252402,141815,157426,131015,84702,203873,177530,16220,5469,4593,5017,6575,8186,9775,8506,7794,6031,12025,18419,4812,3545,4489,6170,7328,8901,8024,7664,5445,11309,9352,1603,2112,1991,2584,2901,3679,2942,2548,1365,4386,5100,1067,741,1340,1943,1741,1961,1340,1046,891,2621,6982,1097,846,1026,1284,1226,2579,2859,2314,1943,3779,584214,206479,170826,209810,268595,266175,295019,207847,252402,141815,287783
ACSSF,2012m1,co,000,0039,0000002,572601,540108,391202,492633,160825,15951,5140,4256,4733,6805,7826,8965,8377,7644,5707,6110,4900,3146,6234,6176,18075,4602,3404,4370,6313,6915,8044,7373,7488,5047,5345,4238,2426,5657,5736,8485,1561,1981,1721,2187,2804,3304,2686,2352,1351,2047,1408,1207,1906,1956,5023,996,705,1300,1892,1665,1932,1316,1052,883,1019,954,790,1853,1086,4861,612,470,758,784,978,2025,2156,1561,981,1318,1083,865,1477,1174,4372,924,613,654,886,1074,1440,1249,1439,1474,1030,975,450,1077,1080,572601,196209,153693,189265,271506,257591,284465,195674,253703,131900,145760,120649,81046,186926,175938,15951,5140,4256,4733,6805,7826,8965,8377,7644,5707,10919,18075,4602,3404,4370,6313,6915,8044,7373,7488,5047,10621,8485,1561,1981,1721,2187,2804,3304,2686,2352,1351,4153,5023,996,705,1300,1892,1665,1932,1316,1052,883,2614,6733,1005,738,834,1200,1190,2274,2639,2234,1797,3497,572601,196209,153693,189265,271506,257591,284465,195674,253703,131900,278850
ACSSF,2012m1,co,000,0039,0000003,281918,272092,182763,184550,76217,8145,1628,1437,2167,2563,2927,3124,3308,2426,1968,1898,1434,614,2075,1567,7540,1430,1240,1857,2106,2535,2740,3058,2284,1667,1635,1123,545,1805,1312,3113,372,487,927,1162,988,1109,1001,1054,682,686,573,268,819,507,848,240,213,168,431,307,420,111,259,128,86,189,189,59,122,1893,291,264,494,264,420,913,969,447,610,468,230,257,433,265,1233,238,185,102,485,301,294,298,289,238,392,319,56,507,376,281918,77296,75774,92675,118338,93482,110358,81513,68371,56946,69473,48190,30225,62947,48422,8145,1628,1437,2167,2563,2927,3124,3308,2426,1968,3714,7540,1430,1240,1857,2106,2535,2740,3058,2284,1667,3087,3113,372,487,927,1162,988,1109,1001,1054,682,1295,848,240,213,168,431,307,420,111,259,128,160,2158,365,319,500,542,538,1028,964,560,655,1167,281918,77296,75774,92675,118338,93482,110358,81513,68371,56946,121837
ACSSF,2012m1,co,000,0039,0000004,558714,543272,389640,512180,174548,15180,5109,4622,4719,6534,7987,9336,8374,7411,5579,6122,4675,3037,6315,6347,17445,4549,3559,4320,6214,7116,8384,7920,7243,5018,5404,4122,2386,5874,5908,8989,1561,2055,1742,2423,2900,3501,2680,2320,1330,2052,1568,1269,2101,2019,5136,970,741,1340,1882,1731,1974,1326,960,869,1015,954,790,1780,1087,4775,718,507,810,806,901,2129,2254,1564,1067,1290,973,846,1299,1228,4268,874,635,681,958,1131,1613,1218,1340,1437,1129,976,450,1015,1139,558714,186805,158758,202237,251432,265298,293370,203432,248469,134143,156553,129202,81941,196859,178456,15180,5109,4622,4719,6534,7987,9336,8374,7411,5579,11573,17445,4549,3559,4320,6214,7116,8384,7920,7243,5018,11060,8989,1561,2055,1742,2423,2900,3501,2680,2320,1330,4122,5136,970,741,1340,1882,1731,1974,1326,960,869,2592,6493,1042,838,932,1247,1250,2493,2617,2095,1802,3374,558714,186805,158758,202237,251432,265298,293370,203432,248469,134143,285960
ACSSF,2012m1,co,000,0039,0000005,588637,561038,399072,496941,172389,15065,5056,4528,4944,6274,7792,8908,7964,7369,5036,5815,4391,2935,6108,6314,16400,4451,3593,4625,5950,7026,8034,7613,6962,4571,5265,3848,2272,5540,5832,8434,1433,1886,1443,2232,2850,3140,2597,2301,1326,1824,1432,1279,2013,1980,5307,954,712,1292,1665,1675,1921,1208,1042,829,873,930,790,1724,1087,4624,585,504,810,763,861,1986,2140,1529,1037,1237,966,837,1243,1229,4208,873,551,638,937,1085,1455,1224,1289,1440,1034,918,435,1032,1135,588637,193649,151166,205167,243963,260788,284393,194957,247034,127071,149334,120287,76107,191592,177418,15065,5056,4528,4944,6274,7792,8908,7964,7369,5036,10638,16400,4451,3593,4625,5950,7026,8034,7613,6962,4571,10213,8434,1433,1886,1443,2232,2850,3140,2597,2301,1326,3991,5307,954,712,1292,1665,1675,1921,1208,1042,829,2601,6292,976,744,911,1236,1218,2300,2532,2045,1837,3219,588637,193649,151166,205167,243963,260788,284393,194957,247034,127071,282633
ACSSF,2012m1,co,000,0039,0000006,387646,360847,291053,305048,112441,10623,2776,2888,3084,4689,4567,6086,5198,5531,3915,4269,3384,2114,4349,4772,11515,2153,2445,2657,4009,4064,5337,4655,5047,3616,3635,2746,1518,3547,4181,6172,724,1261,1274,1730,1799,2266,1603,1922,972,1380,927,868,1527,1357,4007,929,502,1076,910,1397,1468,966,678,714,813,552,732,1243,1088,3801,365,415,351,426,813,1057,1648,1273,869,1119,926,603,1156,1104,3436,782,173,596,725,858,956,1016,1204,1250,879,942,318,921,901,387646,122266,108796,129465,174923,162127,191991,124043,158905,82269,99277,83040,52683,100597,134198,10623,2776,2888,3084,4689,4567,6086,5198,5531,3915,7505,11515,2153,2445,2657,4009,4064,5337,4655,5047,3616,7088,6172,724,1261,1274,1730,1799,2266,1603,1922,972,2995,4007,929,502,1076,910,1397,1468,966,678,714,2071,5098,854,423,651,881,977,1308,2056,1844,1498,2801,387646,122266,108796,129465,174923,162127,191991,124043,158905,82269,203772
ACSSF,2012m1,co,000,0039,0000007,436702,405788,317457,368872,133443,10976,3772,3441,4205,5161,5623,7394,5503,5253,3386,4164,2681,1856,4912,3949,11884,3464,2895,4048,4804,5084,6940,5382,4706,3148,3898,2608,1498,4419,3592,5996,1242,1253,1035,1820,2277,2575,2023,1439,1078,1289,1086,870,1303,1363,3329,324,512,945,1401,794,1242,794,721,341,443,716,436,1143,525,2259,484,283,748,608,531,1508,1477,933,737,501,346,524,717,489,2256,368,525,355,706,542,836,666,503,591,485,184,315,761,773,436702,156186,121087,144026,213941,171916,232587,159525,180886,94932,122039,79581,53425,166143,114758,10976,3772,3441,4205,5161,5623,7394,5503,5253,3386,8297,11884,3464,2895,4048,4804,5084,6940,5382,4706,3148,7148,5996,1242,1253,1035,1820,2277,2575,2023,1439,1078,2679,3329,324,512,945,1401,794,1242,794,721,341,1687,3066,523,621,808,923,746,1702,1572,1119,990,1809,436702,156186,121087,144026,213941,171916,232587,159525,180886,94932,254090
ACSSF,2012m1,co,000,0039,0000008,145741,140565,102546,148462,34506,4004,1006,791,1565,1781,1913,2161,1858,1911,1417,1564,1557,457,2004,1074,4364,905,530,1351,1299,1501,1593,1601,1639,1399,1322,1251,451,1698,978,2639,471,579,956,994,929,1431,782,536,151,783,503,40,535,413,1870,236,128,356,1034,347,575,511,386,237,337,191,189,506,192,1474,317,120,189,220,244,531,424,220,274,405,115,161,532,162,1175,20,346,204,282,406,387,187,225,42,353,433,99,439,31,145741,47620,43688,64281,81274,49285,54531,41626,37590,28978,32641,54900,24947,57248,31650,4004,1006,791,1565,1781,1913,2161,1858,1911,1417,3351,4364,905,530,1351,1299,1501,1593,1601,1639,1399,3027,2639,471,579,956,994,929,1431,782,536,151,1127,1870,236,128,356,1034,347,575,511,386,237,626,1775,318,372,204,335,473,635,478,310,281,961,145741,47620,43688,64281,81274,49285,54531,41626,37590,28978,89890
ACSSF,2012m1,co,000,0039,0000009,110386,107679,86416,60754,15405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110386,29243,37114,19196,30623,31123,29954,28738,16764,19647,9885,39888,24394,27437,21723,3907,633,596,699,1129,1249,1185,1153,1041,664,1874,3484,498,296,671,1065,738,862,924,856,615,1647,1652,426,442,96,327,861,715,579,470,124,552,544,147,189,86,189,153,204,139,153,237,373,912,189,299,189,209,79,393,126,163,200,649,110386,29243,37114,19196,30623,31123,29954,28738,16764,19647,57936
ACSSF,2012m1,co,000,0039,0000010,145268,139105,96639,127216,32049,4260,750,622,1414,1782,1413,1797,1655,1635,1462,1351,995,329,1591,700,3739,700,471,1206,1014,1248,1408,1346,1408,1427,1087,664,269,1440,639,1937,201,410,949,997,316,1092,648,344,77,758,464,40,241,254,1823,187,128,341,1034,318,538,481,371,189,337,25,189,473,189,1341,317,120,189,220,244,462,416,220,151,283,115,161,164,125,942,20,192,204,180,405,241,187,195,42,303,308,189,400,31,145268,40330,24822,60122,83273,38289,43883,30415,34128,23251,30451,38819,5355,44808,22363,4260,750,622,1414,1782,1413,1797,1655,1635,1462,2609,3739,700,471,1206,1014,1248,1408,1346,1408,1427,2352,1937,201,410,949,997,316,1092,648,344,77,931,1823,187,128,341,1034,318,538,481,371,189,533,1580,318,223,204,274,476,500,473,286,157,750,145268,40330,24822,60122,83273,38289,43883,30415,34128,23251,69488
