ACSSF,2012e1,co,000,0001,0000102,9143,4227
ACSSF,2012e1,co,000,0001,0000103,4782,1782
ACSSF,2012e1,co,000,0001,0000104,853,310
ACSSF,2012e1,co,000,0001,0000105,3398,1394
ACSSF,2012e1,co,000,0001,0000106,1945,836
ACSSF,2012e1,co,000,0001,0000107,2177,817
ACSSF,2012e1,co,000,0001,0000108,945,360
ACSSF,2012e1,co,000,0001,0000109,9644,4101
ACSSF,2012e1,co,000,0001,0000110,1856,802
ACSSF,2012e1,co,000,0001,0000111,2668,1061
ACSSF,2012e1,co,000,0001,0000112,1447,613
ACSSF,2012e1,co,000,0001,0000113,2014,884
ACSSF,2012e1,co,000,0001,0000114,3064,1187
ACSSF,2012e1,co,000,0001,0000115,1177,477
