ACSSF,2012e1,co,000,0173,0000011,270199,207317,18903,9979,5021,5888,8924,54989,35395,27362,9543,19594,71845,54079,45798,11128,17766,61580,54748,52508,3686,6832,62882,8579,8323,2904,8303,256,17365,17329,9105,16769,36,17708,17708,12800,17432,0,19230,19078,14637,18107,152,394798,370514,304837,224407,127578,65677,24284,7616,6322,4743,2349,1294,16668,6882,4575,2764,9786,394798,317079,247586,244901,205582,159721,77442,39319,2685,1823,1325,570,862,69493,22909,20576,14945,8576,6849,5631,2333,879,284,595,1454,46584,43767,33090,17799,18366,10677,2817,1256,955,301,1561,77719,59012,48557,40446,28564,22696,8111,10455,6590,5532,2287,3865,18707,13430,10969,3585,5277,32242,16527,5201,3641,1560,11326,5628,5698,15715,5603,4514,1089,10112,7481,2631,32242,16527,5201,3324,1877,11326,5030,6296,15715,5603,3974,1629,10112,4740,5372,391151,98111,28487,20715,7772,57213,20301,36912,12411,11954,457,51313,13724,5703,8021,29597,4030,25567,7992,7823,169,127421,29292,6575,22717,77878,8164,69714,20251,19618,633,114306,15224,2107,13117,76854,3589,73265,22228,21216,1012
ACSSF,2012e1,co,000,0173,0000012,451390,352086,30554,17155,9669,9040,13399,89828,59368,47949,13701,30460,120407,92684,80824,16726,27723,111297,99657,95763,6085,11640,99304,12985,12503,5132,12290,482,26492,26357,15454,25505,135,28086,28027,18908,27430,59,31741,31576,24376,30331,165,661166,614062,512300,390419,197877,101762,47104,15288,12885,10478,4156,2403,31816,15293,11215,5055,16523,661166,527170,411015,406943,347596,277786,121178,59347,4072,2784,2146,1052,1288,116155,37943,33493,24488,15901,9854,9005,4450,2132,1257,875,2318,78212,73669,56842,31355,30639,16827,4543,1980,1580,445,2563,133996,96519,76825,64602,47861,33770,12223,19694,13104,11406,3276,6590,37477,26950,22820,5999,10527,58424,30096,8626,6065,2561,21470,12227,9243,28328,11137,8294,2843,17191,12801,4390,58424,30096,8626,5603,3023,21470,11092,10378,28328,11137,7027,4110,17191,8866,8325,654481,154192,45578,33362,12216,91053,29697,61356,17561,16522,1039,82861,22775,9684,13091,47049,6756,40293,13037,12679,358,212451,47543,9492,38051,132398,12460,119938,32510,31518,992,204977,29660,2825,26835,139121,5345,133776,36196,34837,1359
ACSSF,2012e1,co,000,0173,0000013,284461,244338,43800,21680,13354,8773,22120,68939,47934,40295,8687,21005,78141,62169,54829,9697,15972,53458,47720,45784,2734,5738,40123,8526,7991,3506,7691,535,13917,13750,9231,12855,167,11816,11816,8752,10914,0,5864,5864,4506,5571,0,455775,383541,322701,237649,114195,60840,72234,22339,15995,11602,5814,6344,49895,18274,11936,6908,31621,455775,394640,272576,268608,220309,176874,63626,48299,3968,2191,470,1721,1777,122064,42589,35876,24661,14089,11438,11215,6713,4079,2558,1561,2634,79475,73269,54130,25863,31278,19139,6206,3430,2464,1158,2776,61135,46141,36131,30635,25001,11774,5496,10010,7179,6258,1335,2831,14994,10356,7610,3026,4638,41019,20063,6339,4624,1715,13724,7111,6613,20956,7440,5787,1653,13516,7875,5641,41019,20063,6339,3916,2423,13724,6565,7159,20956,7440,5088,2352,13516,5208,8308,452883,104642,41720,30998,10722,56280,16891,39389,6642,5868,774,57298,18406,10819,7587,32859,6182,26677,6033,5496,537,159280,44466,8636,35830,101667,8259,93408,13147,12142,1005,131663,22252,1608,20644,95110,4296,90814,14301,13525,776
ACSSF,2012e1,co,000,0173,0000014,393113,329227,27921,13429,7784,6260,14492,62628,44311,36305,9970,18317,108900,88532,77836,13828,20368,129778,117867,113646,6547,11911,63886,4996,4996,1607,4925,0,14969,14969,9931,14736,0,18800,18726,14048,17931,74,25121,24808,17278,23320,313,590686,500892,438670,357269,131470,62222,89794,41638,32765,25126,10297,8873,48156,24762,18160,7392,23394,590686,492326,356793,352027,309854,264922,78053,42173,4766,3058,737,2321,1708,135533,38949,34344,25701,19035,8210,8643,4605,2986,2392,805,1619,96584,89407,69976,45064,29261,19431,7177,4783,3697,1509,2394,98360,78173,65490,55137,44594,21861,10353,12683,10346,8769,2790,2337,20187,14356,11345,4349,5831,51362,26666,9130,7375,1755,17536,10323,7213,24696,8868,7296,1572,15828,10939,4889,51362,26666,9130,6881,2249,17536,9542,7994,24696,8868,6891,1977,15828,9007,6821,588569,106674,35362,25426,9936,64354,19940,44414,6958,6828,130,56116,18562,8249,10313,30821,5713,25108,6733,6662,71,179137,45609,7072,38537,115300,9819,105481,18228,17439,789,246642,46265,3704,42561,168410,6669,161741,31967,29983,1984
ACSSF,2012e1,co,000,0173,0000015,194317,161855,9073,5073,2907,2481,4000,18283,14711,13185,2086,3572,37158,29720,27336,4012,7438,97341,91739,89701,2793,5602,32462,1552,1552,840,1552,0,6674,6459,3558,6427,215,8198,8156,5679,7749,42,16038,15983,11425,15446,55,303160,269853,248553,219181,53208,21300,33307,12421,11466,9805,2729,955,20886,14002,12619,1609,6884,303160,221130,177834,176184,164347,148329,31410,11837,1650,1402,960,480,248,43296,11901,10442,8204,6725,2088,2238,1459,1459,1195,629,0,31395,29323,24214,15851,9386,5109,2072,1165,891,274,907,82030,48953,33007,28990,24736,10557,4017,15946,14476,14269,938,1470,33077,29764,28649,1784,3313,43529,23097,14962,14246,716,8135,6025,2110,20432,14474,13947,527,5958,4435,1523,43529,23097,14962,13922,1040,8135,6025,2110,20432,14474,13714,760,5958,3808,2150,295681,60470,13128,9182,3946,43746,6110,37636,3596,3447,149,19229,4406,2055,2351,12400,1965,10435,2423,2397,26,71400,15673,1456,14217,45808,3500,42308,9919,9794,125,144582,28493,228,28265,99565,1503,98062,16524,15536,988
ACSSF,2012e1,co,000,0173,0000016,432268,367380,47865,26039,11720,14783,21826,59874,39116,27145,13409,20758,88516,69309,55579,17385,19207,171125,154529,148768,7244,16596,64888,11519,11159,3749,10741,360,16396,16396,9986,15671,0,13287,13287,9358,13131,0,23686,23494,16233,22265,192,627400,530117,465387,344169,164217,64730,97283,32298,26090,18877,9526,6208,64985,30943,17537,14646,34042,627400,430165,280764,278315,240918,186862,75928,37397,2449,1528,992,613,921,149401,40087,36521,24534,16040,9849,11987,3566,2804,1968,1041,762,109314,102321,81070,34918,50406,21251,6993,4550,2829,1963,2443,197235,141102,107837,93479,73905,36047,14358,33265,27760,24691,4202,5505,56133,45777,38378,8340,10356,64980,31840,10764,8155,2609,21076,14627,6449,33140,13249,11363,1886,19891,15370,4521,64980,31840,10764,7042,3722,21076,12474,8602,33140,13249,9433,3816,19891,12473,7418,622425,170492,53680,43384,10296,102632,37670,64962,14180,13807,373,67874,19976,9910,10066,39641,9212,30429,8257,7987,270,168077,31293,9166,22127,117702,10580,107122,19082,18358,724,215982,32146,1382,30764,160467,4816,155651,23369,21656,1713
ACSSF,2012e1,co,000,0173,0000017,192029,166703,3131,2249,2098,151,882,20509,16725,16216,928,3784,47069,41327,39819,3199,5742,95994,92911,91589,3444,3083,25326,1280,1280,715,1280,0,6062,6062,4154,6062,0,8133,8133,5941,7906,0,9851,9851,7475,9176,0,297453,277148,260585,244258,38464,16563,20305,10857,10346,9310,2102,511,9448,7235,6932,776,2213,297453,267101,229672,227873,219153,209210,27841,8720,1799,954,805,149,845,37429,10755,9660,7635,5963,2100,2025,1095,520,520,0,575,26674,25001,22779,19666,3875,2222,1673,1286,1171,237,387,30352,23823,19170,17374,15239,5821,1796,4653,3691,3583,591,962,6529,4774,4343,728,1755,17219,8397,2970,2856,114,5427,4337,1090,8822,4648,3925,723,4174,3142,1032,17219,8397,2970,2856,114,5427,4337,1090,8822,4648,3925,723,4174,3073,1101,296571,20398,5990,3556,2434,12517,2149,10368,1891,1751,140,13890,4497,1356,3141,7298,813,6485,2095,2095,0,73617,24871,2037,22834,41945,1377,40568,6801,6648,153,188666,50724,1593,49131,123403,3817,119586,14539,13930,609
ACSSF,2012e1,co,000,0173,0000018,389110,321171,16637,8692,5259,4146,7945,66731,48970,38648,12296,17761,123476,102371,91178,19663,21105,114327,104826,100801,10064,9501,67939,5927,5927,3262,5881,0,18203,18059,12240,17651,144,21020,20972,15142,20306,48,22789,22789,15271,22163,0,613490,563070,492616,409033,147275,70454,50420,24867,22479,17805,8862,2388,25553,13294,9846,4975,12259,613490,517436,391907,387311,351482,310816,84612,35829,4596,3040,1652,1636,1556,125529,32461,28095,21916,16250,7786,6179,4366,2653,1354,1435,1713,93068,86285,68995,44231,30909,17290,6783,2538,1262,1383,4245,96054,73351,61358,52638,41684,25184,8720,11993,9191,7223,3131,2802,22703,15936,12212,5036,6767,59939,29371,11089,9129,1960,18282,11308,6974,30568,11337,9416,1921,19231,15538,3693,59939,29371,11089,8923,2166,18282,9932,8350,30568,11337,8347,2990,19231,12005,7226,608352,113652,38730,23370,15360,66409,21645,44764,8513,8275,238,69388,22242,5176,17066,37813,7535,30278,9333,9197,136,200134,56037,8704,47333,121335,13553,107782,22762,22243,519,225178,43750,1654,42096,154097,12220,141877,27331,26286,1045
ACSSF,2012e1,co,000,0173,0000019,377219,305115,17806,10123,6744,3918,7683,59090,45898,40018,6648,13192,97266,81994,75723,8753,15272,130953,123274,121163,3426,7679,72104,5394,5194,3382,5002,200,19499,19426,12822,18672,73,20257,20257,13729,19340,0,26954,26914,19002,25129,40,538880,504756,453693,387525,116488,51063,34124,16771,14949,13019,4255,1822,17353,10552,9001,2142,6801,538880,435122,334260,332935,309332,280159,61488,23603,1325,1107,850,342,218,100862,28912,25415,20213,15436,5597,5202,3497,2481,1541,940,1016,71950,67913,56436,36225,24043,11477,4037,2603,1597,1062,1434,103758,77325,60593,52344,44063,22040,8249,16732,13709,12434,2232,3023,26433,20969,17240,5141,5464,43857,22627,10264,9060,1204,12363,8519,3844,21230,8474,8211,263,12756,9494,3262,43857,22627,10264,8701,1563,12363,7813,4550,21230,8474,7448,1026,12756,7248,5508,534895,72407,19851,15035,4816,45928,14030,31898,6628,6334,294,45763,12799,6503,6296,26274,3341,22933,6690,6628,62,151330,35077,3089,31988,91353,6337,85016,24900,24136,764,265395,46007,1330,44677,185502,3389,182113,33886,31045,2841
ACSSF,2012e1,co,000,0173,0000020,199461,160728,7060,4346,2616,2021,2714,25562,18765,16534,3250,6797,52223,40774,34858,8209,11449,75883,69981,67481,4113,5902,38733,3037,3037,1806,3037,0,10113,10113,7991,9899,0,11735,11735,8309,11487,0,13848,13848,9672,13227,0,308055,293807,259933,221667,72638,33874,14248,6214,5325,4974,1756,889,8034,5323,4942,424,2711,308055,234711,188602,187599,172096,152933,43203,15503,1003,421,177,313,582,46109,12832,11203,8959,6594,3543,2244,1629,752,351,401,877,33277,30062,25108,15961,11343,4954,3215,1997,1402,595,1218,73344,45909,30374,25703,20616,11920,4671,15535,12447,11913,1495,3088,27435,23098,21636,2005,4337,43805,21918,11470,9700,1770,10448,7498,2950,21887,14043,12817,1226,7844,6206,1638,43805,21918,11470,9700,1770,10448,6847,3601,21887,14043,12465,1578,7844,4822,3022,302181,60272,11201,8235,2966,44682,9422,35260,4389,4334,55,34213,8475,3266,5209,21274,4221,17053,4464,4464,0,87654,20401,3574,16827,53343,3703,49640,13910,13753,157,120042,23450,965,22485,80622,3673,76949,15970,15099,871
ACSSF,2012e1,co,000,0173,0000021,98147,75779,6761,3815,1970,2001,2946,22721,16734,13272,4365,5987,28662,24789,21350,5213,3873,17635,16430,15321,1434,1205,22368,2374,2374,941,2374,0,6772,6772,5175,6772,0,8003,8003,5946,7354,0,5219,5219,4079,5098,0,146534,140368,122068,93070,48306,18300,6166,2126,1513,1255,496,613,4040,2015,1692,323,2025,146534,121012,88852,87458,78383,66411,24191,9075,1394,1325,1227,166,69,32160,10769,9722,7512,3434,4308,2210,1047,605,287,318,442,21391,19135,15376,8173,8637,3759,2256,1273,975,298,983,25522,18790,16048,14442,9750,9584,1606,2742,2069,1814,506,673,6732,4611,3946,1117,2121,14770,7643,2424,1940,484,5219,2789,2430,7127,2310,1430,880,4817,2946,1871,14770,7643,2424,1940,484,5219,2580,2639,7127,2310,1357,953,4817,2196,2621,144569,33649,11797,7746,4051,17114,5609,11505,4738,4240,498,18533,5216,2728,2488,10336,2989,7347,2981,2981,0,48351,10637,2059,8578,29654,3758,25896,8060,7994,66,44036,5789,384,5405,31658,2254,29404,6589,6383,206
ACSSF,2012e1,co,000,0173,0000022,104239,79464,8254,5821,2299,3800,2433,22493,17483,11593,7997,5010,32604,26832,20301,8325,5772,16113,14966,14079,1636,1147,24775,4926,4926,2576,4926,0,8185,8156,5830,8156,29,6617,6617,4838,6498,0,5047,5047,3980,4555,0,157707,152621,133130,89981,66040,19491,5086,2186,1630,1075,832,556,2900,2118,1087,1289,782,157707,129985,91695,90872,83481,62474,36095,7391,823,811,229,582,12,38290,11006,10142,6702,4354,2778,3440,864,654,232,463,210,27284,25910,21525,9213,13796,4385,1374,707,549,224,667,27722,22547,19713,17064,11514,10708,2649,2834,2390,1590,1177,444,5175,3544,1988,2338,1631,15586,7574,2526,1924,602,5048,2690,2358,8012,3914,3327,587,4098,3271,827,15586,7574,2526,1734,792,5048,2250,2798,8012,3914,2549,1365,4098,1677,2421,156846,46097,16115,12811,3304,25469,15131,10338,4513,4463,50,20180,4889,2359,2530,11804,3139,8665,3487,3487,0,53804,12229,2810,9419,32689,4929,27760,8886,8758,128,36765,4462,278,4184,24414,2202,22212,7889,7427,462
ACSSF,2012e1,co,000,0173,0000023,160599,133463,19492,10226,7744,2830,9266,31654,23682,20855,3676,7972,45588,37040,33529,5348,8548,36729,32994,32225,1446,3735,27136,4568,4467,2299,4361,101,9729,9729,5525,9458,0,6854,6854,4767,6704,0,5985,5985,4094,5770,0,260162,237387,202119,164937,60171,35268,22775,7085,5084,4049,1669,2001,15690,6900,5557,1569,8790,260162,223353,175683,174511,148391,129906,34165,26120,1172,740,350,494,432,47670,15787,13795,8482,5828,3801,5313,1992,1458,1098,452,534,31883,28451,22609,11620,13151,5842,3432,1745,1128,753,1687,36809,24363,18225,15263,11861,7680,2962,6138,4919,4120,889,1219,12446,10496,8632,2024,1950,26722,13184,5265,4982,283,7919,4524,3395,13538,5969,5383,586,7569,5596,1973,26722,13184,5265,4837,428,7919,3841,4078,13538,5969,5264,705,7569,4415,3154,255673,60367,22054,13190,8864,34334,9113,25221,3979,3979,0,31806,11086,2439,8647,17277,1996,15281,3443,3342,101,80907,22493,2598,19895,48357,4262,44095,10057,9818,239,82593,15124,1056,14068,57812,1401,56411,9657,9154,503
ACSSF,2012e1,co,000,0173,0000024,76735,59639,2848,1770,1359,653,1078,13889,11141,9655,1621,2748,18999,16043,14841,1797,2956,23903,22514,21904,778,1389,17096,1405,1363,919,1295,42,5683,5683,4062,5255,0,4867,4867,3330,4738,0,5141,5141,2988,4912,0,109010,103558,92849,79788,25004,10709,5452,2974,2827,2307,928,147,2478,1572,1380,421,906,109010,87738,67574,67524,63197,56612,13654,4327,50,0,0,0,50,20164,5950,5363,3793,3276,688,1570,587,171,93,78,416,14214,13649,12039,9686,3533,1610,565,503,289,270,62,21272,15782,12830,11179,8735,5742,1651,2952,2175,1977,383,777,5490,4191,2807,2005,1299,7692,3025,1140,750,390,1885,1260,625,4667,1497,1487,10,3170,1870,1300,7692,3025,1140,722,418,1885,1216,669,4667,1497,1487,10,3170,1491,1679,107898,11640,2221,1423,798,7640,2194,5446,1779,1691,88,10282,3386,1438,1948,5418,873,4545,1478,1453,25,34567,8127,749,7378,19965,1651,18314,6475,6163,312,51409,9348,367,8981,34697,586,34111,7364,6893,471
