ACSSF,2012e1,co,000,0094,0000001,717824,86881,62438,54107,55345,43614,48838,40379,40431,34264,58762,60643,60068,29489,16225,13419,12921,35841,36965,27012,16765,39426,50899,20847,29103,37873,25900,35306897100,35841,40228,33693,35722,27060,61282,61349,60215,32385,29736,35354,22493,53556,53950,50042,35306897100,18947198900,12300220300,10216102200,2084118000,6646978600,6210139300,436839300,16359698200,11751271200,8114869500,3636401700,4608427000,4175852300,432574700,30329,32382,19311,16994,28720,18513,15285,16788,35966,15546,157333792100,141725719500,4215372600,814842400,4224200200,98267000,3355950000,2899440200,129472292400,16925368900,1278264,975070,411938,6489,5332,20060,25874,42734,76865,69255,89664,37627,38038,563132,7424,6255,26545,36217,64144,117154,98423,114522,49408,43040,303194,92296,48798,4170,2431,7905,6469,8601,9468,4786,3157,996,815,43498,1911,1309,5527,4593,6461,10088,5881,4998,1590,1140,210898,128285,23793,11357,22024,19865,19680,17670,6998,4902,1223,773,82613,5844,3592,10298,9586,15183,16219,11214,7833,1905,939,717824,86881,62438,109452,92452,115074,119405,60068,45714,13419,12921
ACSSF,2012e1,co,000,0094,0000002,639717,77042,55246,48227,48492,38629,44420,35563,35776,30801,53003,54645,54027,26861,14335,11774,10876,35956,37165,27015,16419,39524,51098,20963,30270,38123,26841,31291241300,35956,40536,34343,35825,28683,61312,61218,67679,32418,29864,35286,22571,52985,53248,51060,31291241300,16613445800,10659592300,8895403100,1764189200,5953853500,5632827900,321025500,14677795500,10405255900,7360607000,3044648900,4272539600,3880315500,392224100,29938,32110,19454,16619,28635,18450,15068,16819,35971,15485,134149494800,119501080200,4110360800,633101700,4064985200,89074800,3074896300,2675995800,108302195000,15522722700,1078877,803759,355834,5312,4580,17911,22074,35704,66223,60261,77904,32609,33256,447925,5469,4773,20548,27242,50701,94341,78325,92385,40303,33838,275118,82168,43384,3496,2122,6938,5708,7619,8913,4059,2935,853,741,38784,1729,1223,4690,4032,5702,9526,5169,4410,1514,789,192950,119363,22724,10350,19777,18812,18442,15999,6704,4742,1168,645,73587,5024,2878,9025,8776,13574,14499,10121,7175,1680,835,639717,77042,55246,96719,83049,102140,107648,54027,41196,11774,10876
ACSSF,2012e1,co,000,0094,0000003,78107,9839,7192,5880,6853,4985,4418,4816,4655,3463,5759,5998,6041,2628,1890,1645,2045,34786,35437,,20208,,25875,19263,19564,36590,22853,4015655700,34786,36864,30984,35062,24334,61157,62069,47969,31892,28388,35999,21914,59712,64365,44116,4015655700,2333753100,1640627900,1320699100,319928800,693125100,577311400,115813700,1681902700,1346015200,754262500,591752800,335887400,295536800,40350600,32809,33927,14980,18441,31072,,18131,16420,35943,16256,23184297200,22224639300,105011800,181740700,159215000,,281053700,223444500,21170097400,1402646200,199387,171311,56104,1177,752,2149,3800,7030,10642,8994,11760,5018,4782,115207,1955,1482,5997,8975,13443,22813,20098,22137,9105,9202,28076,10128,5414,674,309,967,761,982,555,727,222,143,74,4714,182,86,837,561,759,562,712,588,76,351,17948,8922,1069,1007,2247,1053,1238,1671,294,160,55,128,9026,820,714,1273,810,1609,1720,1093,658,225,104,78107,9839,7192,12733,9403,12934,11757,6041,4518,1645,2045
ACSSF,2012e1,co,000,0094,0000004,658812,77292,56099,48494,49917,39723,44402,37352,37226,32087,54512,57118,55500,28171,15759,12997,12163,36621,37839,27020,17161,39544,51098,21216,30286,38877,27385,32980887200,36621,40887,35072,36700,28287,62444,62360,67738,33095,30341,35980,22814,52913,53660,48963,32980887200,17711750400,11468915600,9575289200,1893626500,6242834800,5828154300,414680500,15269136800,10908811500,7681647700,3227163800,4360325300,3984480100,375845200,30846,32992,19634,17462,28976,18478,15596,16987,36645,15839,147467599800,132380845700,4167494400,703939600,4173703400,94753400,3132756000,2814107300,120961047500,15817762100,1174990,893081,382870,5791,4832,18589,22900,38290,69455,64162,85212,36581,37058,510211,6370,4876,22267,31435,56185,103479,90228,106626,47447,41298,281909,84915,44767,3332,2263,6981,6018,7846,9252,4188,3076,996,815,40148,1664,1201,4931,4019,5865,9422,5544,4803,1568,1131,196994,120597,22318,10720,20278,18693,18171,16882,6835,4902,1126,672,76397,5141,3143,8816,8788,14099,15348,10779,7618,1848,817,658812,77292,56099,98411,84125,106665,111630,55500,43930,12997,12163
ACSSF,2012e1,co,000,0094,0000005,621305,72823,52288,45892,46361,37273,42212,34957,35379,30081,50821,54334,53190,27158,14690,12440,11406,36775,38093,27222,16618,39780,51098,20820,30626,39192,27493,31236702700,36775,40935,35285,36813,28831,63542,63413,68914,33339,30535,35988,22949,53118,53814,48976,31236702700,16783715100,10862238300,9100930200,1761308100,5921476800,5511549800,409927000,14452987500,10408786400,7368331000,3040455400,4044201200,3691403200,352798000,31084,33297,20018,17540,28954,19455,15368,17126,37021,15842,139930763900,125297140400,4133038300,596891800,4147484400,84997800,2914978600,2756232500,114527285700,14922905500,1107069,839047,363752,5650,4383,16924,21730,35417,64732,61418,82217,35186,36095,475295,5894,4322,20259,27130,52459,95728,83323,101171,45125,39884,268022,80642,43053,3098,2244,6648,5863,7439,8974,3965,3011,996,815,37589,1644,988,4579,3705,5492,8856,5382,4463,1464,1016,187380,114658,21181,10315,18676,18245,16806,16125,6835,4784,1027,664,72722,5074,3024,8552,8526,12691,14171,10525,7598,1848,713,621305,72823,52288,92253,79485,100417,105155,53190,41848,12440,11406
ACSSF,2012e1,co,000,0094,0000006,346667,45686,31538,27565,25011,21852,23944,19477,19118,15185,26978,28200,26666,14252,7792,7577,5826,34364,35962,26597,15879,40160,51098,21048,30600,36912,25252,16690858400,34364,38304,31611,32192,27502,60888,60494,73125,31605,29345,33786,22488,48582,49268,46864,16690858400,8999550100,5730464200,4807670300,922793900,3269085900,3096088500,172997400,7691308400,5405030500,3891942600,1513087900,2286277800,2130847700,155430200,28606,31610,18708,18611,26181,23487,14305,16268,35953,14829,58554648200,50279264600,2983160100,308442700,1721226600,59282300,1796312200,1406959700,45168699000,7545949000,466211,329340,144954,2667,2331,9514,10545,17432,26877,23679,26655,12416,12838,184386,2492,2580,10539,11518,20713,39676,33102,35119,16020,12627,136871,39687,20682,1890,1476,3648,2700,3014,4269,1662,1180,545,298,19005,605,522,2158,2022,3441,4653,2619,1951,844,190,97184,60601,13291,5146,10387,10569,8031,7502,3247,1752,394,282,36583,2895,1474,4705,4715,7081,6691,4902,3150,655,315,346667,45686,31538,52576,45796,53780,55178,26666,22044,7577,5826
ACSSF,2012e1,co,000,0094,0000007,274638,27137,20750,18327,21350,15421,18268,15480,16261,14896,23843,26134,26524,12906,6898,4863,5580,40143,40725,35890,25028,39557,.,20690,30906,41291,31457,14545844200,40143,43105,39293,41031,30024,68162,68407,60633,35993,31717,40024,23433,59823,60988,50915,14545844200,7784165100,5131774200,4293260000,838514200,2652390900,2415461300,236929600,6761679200,5003755800,3476388400,1527367500,1757923300,1560555500,197367800,33150,34531,24463,16523,31307,13938,17451,18124,37751,17032,81376115600,75017875800,1149878200,288449100,2426257800,25715500,1118666400,1349272900,69358586600,7376956500,640858,509707,218798,2983,2052,7410,11185,17985,37855,37739,55562,22770,23257,290909,3402,1742,9720,15612,31746,56052,50221,66052,29105,27257,131151,40955,22371,1208,768,3000,3163,4425,4705,2303,1831,451,517,18584,1039,466,2421,1683,2051,4203,2763,2512,620,826,90196,54057,7890,5169,8289,7676,8775,8623,3588,3032,633,382,36139,2179,1550,3847,3811,5610,7480,5623,4448,1193,398,274638,27137,20750,39677,33689,46637,49977,26524,19804,4863,5580
ACSSF,2012e1,co,000,0094,0000008,37507,4469,3811,2602,3556,2450,2190,2395,1847,2006,3691,2784,2310,1013,1069,557,757,33951,35153,25252,23750,.,.,48852,16859,35762,24467,1744184600,33951,40004,31574,35239,24129,55094,55271,45031,28580,26256,35908,21301,51306,51603,48889,1744184600,928035300,606677300,474358900,132318400,321358000,316604500,4753500,816149200,500025200,313316700,186708400,316124100,293076900,23047200,27006,28389,5940,17038,,12853,19457,12251,31036,15788,7536836000,7083705300,34456100,107047900,,9755500,217777400,57874800,6433761900,894856500,67921,54034,19118,141,449,1665,1170,2873,4723,2744,2995,1395,963,34916,476,554,2008,4305,3726,7751,6905,5455,2322,1414,13887,4273,1714,234,19,333,155,407,278,223,65,0,0,2559,20,213,352,314,373,566,162,340,104,115,9614,5939,1137,405,1602,448,1365,757,0,118,99,8,3675,67,119,264,262,1408,1177,254,20,0,104,37507,4469,3811,6158,4640,6248,6475,2310,2082,557,757
ACSSF,2012e1,co,000,0094,0000009,13392,1746,1636,1339,1262,734,1131,877,500,629,878,810,536,432,550,133,199,29834,30584,25410,31117,.,.,.,16627,29566,31672,560826900,29834,32685,32227,31458,33932,43016,43240,.,26095,24009,30944,21448,41096,26521,70777,,,,,,,,,,,,,,,,25095,26426,3580,12580,,,12790,13493,,,2306502100,2225168200,7535900,22443500,,,21218300,20699000,1921702200,337101800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13392,1746,1636,2601,1865,2006,1688,536,982,133,199
ACSSF,2012e1,co,000,0094,0000010,24115,2723,2175,1263,2294,1716,1059,1518,1347,1377,2813,1974,1774,581,519,424,558,37596,37927,.,19485,.,.,,18314,39065,23481,1183357700,37596,41325,31355,36602,23345,60717,61189,46063,30577,27377,38771,21143,72556,73333,34590,,,,,,,,,,,,,,,,27944,29389,7284,18805,,,20617,11654,32136,15229,5230333800,4858537100,26920100,84604400,,,196559100,37175900,4512059700,557754700,46383,36959,12812,123,405,1064,703,2066,2788,2129,1800,1282,452,24147,476,108,1286,3330,2324,5086,4889,3916,1520,1212,9424,3391,1182,139,19,333,109,156,220,141,65,0,0,2209,20,0,287,314,373,494,162,340,104,115,6033,3420,536,316,755,389,894,515,0,7,0,8,2613,67,119,176,234,752,935,254,20,0,56,24115,2723,2175,3557,2775,4242,4787,1774,1100,424,558
