ACSSF,2012m1,co,000,0170,0000012,3066,5281,4406,4097,1012,3943,1065,918,552,2977,2996,996,2953,580,482,329,5391,3693,3284,1566,3104,1129,1104,241,3577,3416,1663,3177,1098,1099,333,4686,3147,2461,1710,2076,1526,1506,361,3717,3463,1970,2751,1327,1263,406,3191,7869,6508,4129,5276,3623,9704,7837,5754,5295,4388,8650,7629,6613,3270,3642,6571,6057,6056,3050,2098,9120,7849,7548,2318,2933,3066,5281,5077,1614,4912,1260,1091,669,5391,4790,2251,4247,1713,1712,434,4686,3974,2628,3423,2245,2214,626
ACSSF,2012m1,co,000,0170,0000013,1787,4015,3225,3234,1241,3498,594,539,434,2938,2730,741,2752,543,386,431,3624,2605,2563,1344,2863,556,545,225,2955,2807,1315,2649,749,562,364,3491,2028,1877,1253,1610,856,862,206,2662,2496,1811,2344,938,921,422,1925,7276,5330,2066,4795,3922,8786,7070,4795,5685,4948,7818,6623,6403,3458,3699,8119,6928,6148,2781,2444,7693,6449,6295,1958,3583,1787,4015,3839,1606,4335,843,639,627,3624,3542,2167,3713,1018,843,465,3491,3052,2064,3018,1314,1246,472
ACSSF,2012m1,co,000,0170,0000014,1094,4813,3391,3239,1329,3244,994,707,810,2903,2899,1099,2886,612,577,309,4573,3298,3112,1356,3203,820,776,318,2680,2651,1272,2807,691,669,129,4238,2273,2065,1368,1570,1028,1001,319,2902,2837,1802,2262,851,893,251,1043,6806,5678,2567,5224,3550,7681,6303,4886,4202,4199,8328,6620,5804,2849,3942,7091,6317,5758,2023,2444,8294,8116,7972,3161,2154,1094,4813,4689,1773,4796,1053,889,908,4573,4350,1862,4552,1114,1054,333,4238,4028,2465,2796,1196,1232,487
ACSSF,2012m1,co,000,0170,0000015,1354,2924,2194,2154,647,2219,606,563,224,2127,2126,481,2076,468,443,143,2846,2105,2061,826,2034,511,509,53,2197,2145,755,2060,741,741,189,2940,1543,1517,662,1451,716,776,165,2273,2287,1146,2095,872,877,424,1987,4952,4602,3493,3082,2483,5695,5115,3592,3379,1598,5571,5036,4939,1732,2056,4436,4286,4183,1094,750,6684,6521,6432,1455,1947,1354,2924,2903,964,2913,823,744,272,2846,2893,1002,2920,880,877,53,2940,3024,1375,2758,1099,1172,476
ACSSF,2012m1,co,000,0170,0000016,1523,5733,4602,4476,1293,4297,816,793,425,3034,3153,1294,3176,647,471,421,5217,3925,3895,1300,3844,732,714,138,2796,2816,1516,2507,855,863,207,4145,2773,2689,1979,2062,907,921,334,2907,2886,1853,2381,943,1001,263,3063,9665,8115,4012,6929,4600,10307,7574,4844,6439,5255,8903,7688,6781,3748,3642,7434,6294,5469,3107,2233,10934,9428,9237,2065,3034,1523,5733,5717,1951,5481,1056,879,608,5217,5348,2113,5337,1159,1179,282,4145,3926,2980,3215,1288,1366,481
ACSSF,2012m1,co,000,0170,0000017,612,2975,2169,2066,724,2048,572,530,247,2561,2533,288,2548,315,312,69,3052,2050,1798,394,1790,614,591,155,2311,2258,504,2269,521,503,103,2815,1522,1290,452,1254,685,666,97,2211,2169,804,2153,640,663,133,638,2652,2232,1818,1776,1585,4033,3571,3387,1806,1175,5420,4648,4275,2029,1861,5625,5199,4978,1312,1340,6753,6516,6459,1731,1537,612,2975,2984,818,3102,648,627,257,3052,2803,708,2838,914,880,218,2815,2642,972,2601,983,990,187
ACSSF,2012m1,co,000,0170,0000018,2529,4701,2973,2761,1397,2834,779,778,200,3983,3989,1045,3898,590,395,452,5399,3521,3380,1561,3070,978,981,162,3950,4037,1727,3473,944,982,262,4408,2838,2371,1743,2093,1040,1048,97,3525,3427,1720,3069,1007,1031,280,3034,7900,7263,4931,5952,3642,9290,7143,6095,3971,4734,9857,8134,7213,3385,4087,8339,7615,7177,2712,2011,9868,9161,8822,3186,3234,2529,4701,4676,1698,4610,976,920,482,5399,5440,2530,4598,1456,1519,319,4408,4261,2554,3572,1469,1477,296
ACSSF,2012m1,co,000,0170,0000019,1911,4909,3003,2965,548,3000,713,516,490,3485,3373,690,3446,774,710,501,4241,3012,2737,1312,2649,908,861,147,3146,2834,1279,2860,873,873,158,3748,2490,2152,1261,1643,952,968,370,2716,2681,1481,2179,1107,1084,306,2080,6008,4993,3012,4131,2607,6551,5861,4622,3602,2973,7062,6705,6315,2828,2672,7171,6758,5991,2682,1588,8676,8614,8334,2112,2549,1911,4909,4867,950,5145,1053,888,754,4241,3724,1777,4041,1306,1301,216,3748,3654,2117,2847,1419,1454,416
ACSSF,2012m1,co,000,0170,0000020,1035,3593,3074,2978,988,2740,626,606,359,2466,2455,645,2451,378,338,267,3171,2558,2511,953,2352,615,615,189,2244,2189,1070,2253,698,698,189,2694,1809,1642,977,1442,776,803,124,2142,1989,1112,1777,828,856,182,1853,5205,4335,3262,2921,2282,5290,4332,3669,3063,2741,6048,5454,5192,2271,1655,5610,5395,4875,2417,1205,5423,5321,5488,1404,1494,1035,3593,3587,1246,3583,757,659,469,3171,3115,1444,3253,987,987,189,2694,2469,1498,2100,1189,1250,280
ACSSF,2012m1,co,000,0170,0000021,791,2737,1956,1952,1036,1917,458,444,173,1706,1689,579,1652,169,153,71,2623,1752,1576,776,1418,556,556,189,1812,1554,981,1530,619,619,189,2510,1496,1310,754,936,717,687,296,1779,1637,958,1401,697,751,393,1328,4091,3557,2299,2793,1320,5959,5057,3880,3464,2262,4660,3820,3170,2296,1900,5121,5010,4437,2344,502,4926,4932,4938,1065,889,791,2737,2691,1253,2719,480,467,192,2623,2280,1225,2070,854,854,189,2510,2125,1243,1595,998,952,575
ACSSF,2012m1,co,000,0170,0000022,936,2274,1524,1462,869,1628,297,259,150,1480,1440,605,1425,216,157,143,2347,1278,1127,702,1066,465,457,82,1583,1576,1134,1232,483,483,189,2279,1301,1164,1061,1020,532,546,113,1772,1567,1348,1445,616,595,200,1123,4718,4203,1593,4075,1506,4906,4442,3380,3544,1863,3591,3282,2696,1788,870,3767,3493,3023,1921,815,3351,3028,2928,1015,820,936,2274,2181,1169,2320,322,285,200,2347,2119,1467,1766,719,717,82,2279,2009,1947,1912,811,807,285
ACSSF,2012m1,co,000,0170,0000023,1747,2877,2047,2029,747,2003,470,389,336,2283,2248,926,2005,217,199,129,2963,2048,1997,1113,1825,615,618,39,2228,2187,799,2116,407,395,127,2605,1386,1027,589,930,736,731,78,2240,2097,959,1855,574,578,128,2308,5253,3894,2483,3121,2202,5562,4950,4283,2750,3647,5619,4622,4089,1871,2250,5720,4193,3940,1199,2998,5489,5190,5093,1571,2024,1747,2877,2732,1108,2662,525,402,355,2963,2946,1225,2958,809,803,133,2605,2351,1178,2013,978,969,187
ACSSF,2012m1,co,000,0170,0000024,1889,2129,1777,1794,289,1777,444,299,344,1567,1578,254,1592,422,379,190,1818,1376,1290,232,1300,331,334,74,1315,1267,384,1222,363,363,189,1694,1364,949,546,796,903,900,105,1105,1071,645,944,849,805,155,1227,2690,2319,1506,1781,673,3057,2620,2233,1450,1529,2488,2467,2327,1122,878,3605,3309,3065,1085,892,3613,3344,3353,1176,765,1889,2129,2243,382,2299,660,575,393,1818,1711,446,1658,486,489,74,1694,1460,885,1211,1481,1451,191
ACSSF,2012m1,co,000,0170,0000025,3359,3903,3400,3519,1133,3514,787,381,798,2391,2474,945,2482,559,412,392,3190,2543,2506,1237,2414,599,483,346,2513,2509,934,2432,457,448,105,3329,1844,1602,1050,1465,995,1002,160,2699,2553,1753,1633,1353,1334,240,923,5662,4160,2367,3634,3125,7079,5592,3941,4154,4032,7575,5106,4414,2362,4204,5811,5055,4418,1830,1699,7481,6927,6546,2355,1964,3359,3903,3832,1484,3922,957,552,929,3190,3151,1637,2934,780,723,364,3329,3092,2161,2225,1914,1921,318
ACSSF,2012m1,co,000,0170,0000026,1664,1967,1360,1291,290,1386,291,257,150,1437,1390,189,1435,285,283,87,2160,1800,1772,244,1781,299,299,189,1566,1583,278,1550,263,263,189,2015,1441,1270,451,1215,489,502,107,1341,1285,488,1199,595,580,113,1556,3034,2957,2859,903,712,2725,2582,1956,1609,1065,2728,2522,2526,557,928,1924,1901,1786,774,304,3313,3175,3036,942,410,1664,1967,1874,450,2068,400,376,175,2160,2143,389,2132,424,424,189,2015,1842,825,1712,751,741,216
ACSSF,2012m1,co,000,0170,0000027,2004,2058,1518,1504,178,1487,505,455,233,1377,1326,263,1311,319,278,139,1803,1250,1055,276,1000,465,466,41,1261,1153,208,1129,417,417,189,1839,1202,1104,501,978,666,657,66,1189,881,348,845,1012,1019,115,492,1110,845,778,631,563,2808,2002,1739,1203,1647,2878,2748,2464,1518,705,2794,2569,2367,918,681,3921,3765,3810,1462,581,2004,2058,2008,312,2011,703,613,289,1803,1557,361,1528,681,680,41,1839,1573,653,1437,1374,1371,163
ACSSF,2012m1,co,000,0170,0000028,3628,4749,3242,3144,1206,2706,637,615,199,3130,3064,837,3071,572,354,448,4552,3018,2900,1355,2552,783,780,82,3068,2983,1438,2737,808,838,247,4296,2806,2259,1587,1869,1253,1252,97,3151,2891,1600,2502,1392,1408,280,2373,6586,6093,4142,5225,3510,6676,4986,3916,3256,3766,8107,6968,5954,3107,2762,7327,6718,6423,2219,1874,7707,7392,7015,2238,2232,3628,4749,4652,1430,4197,832,724,465,4552,4411,2210,3742,1150,1192,263,4296,3729,2326,3000,2037,2018,296
ACSSF,2012m1,co,000,0170,0000029,1523,5733,4602,4476,1293,4297,816,793,425,3034,3153,1294,3176,647,471,421,5217,3925,3895,1300,3844,732,714,138,2796,2816,1516,2507,855,863,207,4145,2773,2689,1979,2062,907,921,334,2907,2886,1853,2381,943,1001,263,3063,9665,8115,4012,6929,4600,10307,7574,4844,6439,5255,8903,7688,6781,3748,3642,7434,6294,5469,3107,2233,10934,9428,9237,2065,3034,1523,5733,5717,1951,5481,1056,879,608,5217,5348,2113,5337,1159,1179,282,4145,3926,2980,3215,1288,1366,481
ACSSF,2012m1,co,000,0170,0000030,2309,2783,1976,1940,889,1829,417,411,120,1892,1856,411,1822,203,171,166,2609,1945,1975,576,1771,222,222,189,1973,1916,932,1838,380,380,189,2299,1201,1086,663,1013,610,606,64,1745,1439,789,1180,847,853,88,1676,3701,3281,2725,1995,1468,3573,3075,2912,1741,1434,4296,3482,3306,1217,1447,3387,3209,2880,1935,764,4245,4063,4033,1117,1295,2309,2783,2694,1065,2828,496,419,219,2609,2635,1173,2529,468,468,189,2299,1844,1024,1559,1203,1207,110
ACSSF,2012m1,co,000,0170,0000031,2040,1667,1399,1385,455,1309,333,282,209,1388,1369,723,1066,97,97,189,1929,1458,1456,997,1204,246,244,39,1526,1503,572,1409,293,270,100,1643,1073,741,284,726,699,697,78,1252,1267,732,1030,629,627,87,1780,2582,2087,1311,1757,1239,3629,2916,2501,2180,1920,3452,2602,2078,1616,1539,2678,2549,2448,668,322,3201,2763,2483,959,907,2040,1667,1671,812,1619,358,309,209,1929,1895,1119,1729,403,359,108,1643,1503,719,1251,1043,1037,162
ACSSF,2012m1,co,000,0170,0000032,3186,2083,1528,1536,134,1547,433,417,170,1375,1347,172,1338,254,254,189,1896,1320,1252,200,1256,383,383,189,1579,1523,160,1480,279,245,64,1688,887,690,150,674,493,493,189,1363,1300,370,1261,654,639,116,4746,1087,1068,855,749,585,1980,1860,1524,1220,418,2280,2173,2000,893,374,2760,2686,2615,746,520,4706,4399,4420,897,1096,3186,2083,2047,267,2054,579,563,170,1896,1785,261,1757,536,506,64,1688,1529,354,1516,958,946,116
ACSSF,2012m1,co,000,0170,0000033,2581,2782,1938,1869,247,1837,387,366,133,1937,1824,573,1828,499,456,195,2556,1971,1851,1159,1524,488,488,189,1671,1639,665,1552,438,439,68,2390,1635,1384,826,1026,1006,1013,158,1742,1388,853,1099,1107,1087,116,1433,3596,3036,1523,2800,1966,3866,3222,2650,2157,1341,4494,3578,3354,1273,1948,3633,3399,2753,1642,880,4443,4478,4226,1355,472,2581,2782,2690,570,2729,624,602,239,2556,2448,1371,2224,706,708,68,2390,1842,1183,1564,1850,1851,198
ACSSF,2012m1,co,000,0170,0000034,1731,2215,1766,1730,450,1744,321,304,152,1388,1404,294,1402,211,195,74,1941,1409,1363,611,1307,324,320,53,1227,1232,464,1122,324,324,189,2003,1175,950,552,813,718,718,189,1448,1311,863,1090,734,684,190,357,3691,3215,1712,2685,1975,3292,2609,2165,1907,1114,3219,2451,2208,1431,1689,2898,2822,2706,785,667,3833,3503,3342,847,1427,1731,2215,2218,635,2299,414,373,166,1941,1892,749,1791,493,492,53,2003,1684,969,1449,1232,1194,190
ACSSF,2012m1,co,000,0170,0000035,2002,2193,1588,1576,380,1559,168,168,189,1369,1344,386,1410,191,191,189,1729,1316,1310,601,1111,305,305,189,1112,1004,495,960,493,493,189,2004,954,638,470,405,618,629,94,1611,1103,640,1029,891,884,126,287,2978,2584,1273,2066,1219,2586,2238,1897,1442,838,3791,3346,3238,1189,1079,3069,2990,2930,1398,771,2844,2843,2878,628,124,2002,2193,2188,518,2283,254,254,189,1729,1624,769,1539,676,676,189,2004,1263,807,1070,1300,1302,220
ACSSF,2012m1,co,000,0170,0000036,1613,1964,1389,1354,686,1347,243,194,150,1282,1257,593,1289,201,144,143,2012,1174,1096,593,988,314,312,48,1308,1341,993,876,449,449,189,2305,1279,1093,959,832,665,659,107,1723,1448,1181,1236,743,742,162,1085,4014,3527,1385,3456,1309,4228,3703,2964,2884,1698,3203,2927,2488,1458,807,2848,2554,2197,1447,603,2222,2094,2017,578,371,1613,1964,1936,996,2010,279,211,200,2012,1946,1276,1442,574,577,48,2305,1865,1751,1607,1122,1109,249
ACSSF,2012m1,co,000,0170,0000037,2513,2551,1844,1767,743,1867,267,224,192,1880,1801,424,1846,336,176,292,2264,1552,1584,559,1499,208,177,100,1689,1586,526,1581,507,268,364,2483,1482,1311,608,1087,593,593,189,1801,1572,1144,1196,791,791,189,568,3486,2612,1094,2289,2226,5532,4125,2872,3247,2463,4247,3390,3245,1457,2551,5136,4473,4217,1502,1618,4129,3761,3688,767,1965,2513,2551,2342,902,2619,474,287,341,2264,2181,928,2065,586,320,420,2483,2080,1319,1665,1121,1121,189
ACSSF,2012m1,co,000,0170,0000038,1918,2352,1745,1772,659,1769,378,363,149,1782,1779,183,1782,201,199,77,2381,1427,1411,599,1334,115,115,189,1658,1599,666,1419,345,333,69,2094,1147,883,576,607,674,668,106,1447,1337,562,1128,837,853,71,347,2322,1937,864,1805,1090,3598,3117,2376,2185,1450,3954,3339,3066,1170,1255,3829,3410,2928,1154,920,3980,3896,3686,1223,869,1918,2352,2399,719,2456,421,416,167,2381,2360,980,2016,369,352,69,2094,1750,845,1370,1220,1225,127
ACSSF,2012m1,co,000,0170,0000039,1664,1967,1360,1291,290,1386,291,257,150,1437,1390,189,1435,285,283,87,2160,1800,1772,244,1781,299,299,189,1566,1583,278,1550,263,263,189,2015,1441,1270,451,1215,489,502,107,1341,1285,488,1199,595,580,113,1556,3034,2957,2859,903,712,2725,2582,1956,1609,1065,2728,2522,2526,557,928,1924,1901,1786,774,304,3313,3175,3036,942,410,1664,1967,1874,450,2068,400,376,175,2160,2143,389,2132,424,424,189,2015,1842,825,1712,751,741,216
ACSSF,2012m1,co,000,0170,0000040,3628,4749,3242,3144,1206,2706,637,615,199,3130,3064,837,3071,572,354,448,4552,3018,2900,1355,2552,783,780,82,3068,2983,1438,2737,808,838,247,4296,2806,2259,1587,1869,1253,1252,97,3151,2891,1600,2502,1392,1408,280,2373,6586,6093,4142,5225,3510,6676,4986,3916,3256,3766,8107,6968,5954,3107,2762,7327,6718,6423,2219,1874,7707,7392,7015,2238,2232,3628,4749,4652,1430,4197,832,724,465,4552,4411,2210,3742,1150,1192,263,4296,3729,2326,3000,2037,2018,296
ACSSF,2012m1,co,000,0170,0000041,3359,3903,3400,3519,1133,3514,787,381,798,2391,2474,945,2482,559,412,392,3190,2543,2506,1237,2414,599,483,346,2513,2509,934,2432,457,448,105,3329,1844,1602,1050,1465,995,1002,160,2699,2553,1753,1633,1353,1334,240,923,5662,4160,2367,3634,3125,7079,5592,3941,4154,4032,7575,5106,4414,2362,4204,5811,5055,4418,1830,1699,7481,6927,6546,2355,1964,3359,3903,3832,1484,3922,957,552,929,3190,3151,1637,2934,780,723,364,3329,3092,2161,2225,1914,1921,318
ACSSF,2012m1,co,000,0170,0000042,1523,5733,4602,4476,1293,4297,816,793,425,3034,3153,1294,3176,647,471,421,5217,3925,3895,1300,3844,732,714,138,2796,2816,1516,2507,855,863,207,4145,2773,2689,1979,2062,907,921,334,2907,2886,1853,2381,943,1001,263,3063,9665,8115,4012,6929,4600,10307,7574,4844,6439,5255,8903,7688,6781,3748,3642,7434,6294,5469,3107,2233,10934,9428,9237,2065,3034,1523,5733,5717,1951,5481,1056,879,608,5217,5348,2113,5337,1159,1179,282,4145,3926,2980,3215,1288,1366,481
ACSSF,2012m1,co,000,0170,0000043,2309,2783,1976,1940,889,1829,417,411,120,1892,1856,411,1822,203,171,166,2609,1945,1975,576,1771,222,222,189,1973,1916,932,1838,380,380,189,2299,1201,1086,663,1013,610,606,64,1745,1439,789,1180,847,853,88,1676,3701,3281,2725,1995,1468,3573,3075,2912,1741,1434,4296,3482,3306,1217,1447,3387,3209,2880,1935,764,4245,4063,4033,1117,1295,2309,2783,2694,1065,2828,496,419,219,2609,2635,1173,2529,468,468,189,2299,1844,1024,1559,1203,1207,110
ACSSF,2012m1,co,000,0170,0000044,2002,2193,1588,1576,380,1559,168,168,189,1369,1344,386,1410,191,191,189,1729,1316,1310,601,1111,305,305,189,1112,1004,495,960,493,493,189,2004,954,638,470,405,618,629,94,1611,1103,640,1029,891,884,126,287,2978,2584,1273,2066,1219,2586,2238,1897,1442,838,3791,3346,3238,1189,1079,3069,2990,2930,1398,771,2844,2843,2878,628,124,2002,2193,2188,518,2283,254,254,189,1729,1624,769,1539,676,676,189,2004,1263,807,1070,1300,1302,220
ACSSF,2012m1,co,000,0170,0000045,2040,1667,1399,1385,455,1309,333,282,209,1388,1369,723,1066,97,97,189,1929,1458,1456,997,1204,246,244,39,1526,1503,572,1409,293,270,100,1643,1073,741,284,726,699,697,78,1252,1267,732,1030,629,627,87,1780,2582,2087,1311,1757,1239,3629,2916,2501,2180,1920,3452,2602,2078,1616,1539,2678,2549,2448,668,322,3201,2763,2483,959,907,2040,1667,1671,812,1619,358,309,209,1929,1895,1119,1729,403,359,108,1643,1503,719,1251,1043,1037,162
ACSSF,2012m1,co,000,0170,0000046,1613,1964,1389,1354,686,1347,243,194,150,1282,1257,593,1289,201,144,143,2012,1174,1096,593,988,314,312,48,1308,1341,993,876,449,449,189,2305,1279,1093,959,832,665,659,107,1723,1448,1181,1236,743,742,162,1085,4014,3527,1385,3456,1309,4228,3703,2964,2884,1698,3203,2927,2488,1458,807,2848,2554,2197,1447,603,2222,2094,2017,578,371,1613,1964,1936,996,2010,279,211,200,2012,1946,1276,1442,574,577,48,2305,1865,1751,1607,1122,1109,249
ACSSF,2012m1,co,000,0170,0000047,4381,6435,5318,5164,1283,4977,935,874,444,3497,3443,1428,3552,683,516,424,5770,4187,4155,1347,4105,805,795,138,3139,3057,1434,2864,943,931,211,4760,2982,2891,2110,2265,1262,1270,344,3302,3353,1859,2858,1328,1385,320,6615,9672,8102,4249,6951,4685,10751,7968,6013,6335,5570,9908,8776,7845,3792,3542,8311,6801,5909,3642,2703,11482,10025,9800,2289,2979,4381,6435,6372,2037,6250,1186,988,614,5770,5748,2097,5885,1257,1259,286,4760,4538,3074,3749,1963,2041,509
ACSSF,2012m1,co,000,0170,0000048,4923,6097,5204,5051,1173,4811,972,791,601,4075,4113,770,4089,698,612,486,5159,4104,3939,1378,3819,1180,1163,146,4064,3914,1246,3883,1222,1143,311,4532,2850,2522,1176,2282,1388,1366,312,3410,2966,1742,2904,1685,1717,447,6224,7918,6847,5162,4545,3014,8267,6891,5594,4739,3620,8106,7977,7936,2965,2296,7488,7096,6495,2798,1589,10597,10129,9919,2452,2721,4923,6097,6070,1429,6105,1264,974,880,5159,5174,1829,5293,1822,1746,352,4532,3808,2169,3541,2310,2336,568
ACSSF,2012m1,co,000,0170,0000049,3683,5733,4248,4151,1528,4199,949,932,348,3585,3541,1260,3450,579,510,244,5799,3683,3387,1826,2948,1074,1059,213,3702,3561,2171,2937,1147,1139,105,5217,3192,2608,1832,2084,1398,1367,483,3652,3272,2270,2716,1604,1520,560,4383,9244,8122,4354,7258,3674,10327,9112,6275,7012,4765,9789,8121,6400,4258,3340,8518,7974,6923,3755,1899,10029,9170,8799,2343,3103,3683,5733,5605,2070,5785,1071,1039,429,5799,5410,3025,4231,1620,1597,245,5217,4502,3165,3692,2083,2013,857
ACSSF,2012m1,co,000,0170,0000050,5472,5427,4023,3914,1238,3707,911,805,468,3754,3690,1183,3729,480,462,167,4957,3652,3513,1270,3362,991,968,167,3208,3081,1223,3035,832,815,196,5148,2788,2303,1271,1807,1512,1510,115,4009,3892,1759,3515,1232,1202,273,6853,7153,5877,3522,5082,3207,8965,7672,6377,4715,4311,9064,7636,6784,3462,3173,9190,7415,6655,2418,3532,8757,8471,8504,2383,2746,5472,5427,5234,1682,5135,1138,982,527,4957,4650,1667,4543,1378,1319,294,5148,4809,2236,4116,2066,2049,329
