ACSSF,2012m1,co,000,0010,0000001,24493,2047,251,74,11575,2973,680,302,999,819,419,407,515,1527,1758,866,189,375,836,561,943,826,2025,426,290,2003,189,333,664,122,1372,842,2209,2541,1428,8222,156,6790,959,2534,1793,10287,527,1614,189,1608,336,1379,7107,709,5332,374,809,105,77,10,302,1729,3339,400,4038,839,1071,3518,1911,3752,3258,611,990,891,690,189,6393,80,3454,1384,354,173,1625,173,506,3015,1040,549,366,133,4032,164,3340,893,1629,1279,1691,2457,54,189,87,189,509,121,454,2386,362,189,166,189,826,19906,24493,11575,2973,2025,1372,2209,2541,8222,6790,2534,1793,10287,1614,1608,7107,5332,809,3339,4038,839,3518,3752,3258,891,6393,3340,893,1279,1691,2457,20185
ACSSF,2012m1,co,000,0010,0000002,23727,2047,251,74,10451,2930,663,302,999,817,419,407,515,1527,1742,870,189,268,710,511,896,817,1836,425,268,1692,189,325,647,122,1184,751,1904,2409,1406,7741,156,6491,942,2434,1772,9388,520,1551,189,1556,331,1423,6376,710,5093,374,808,98,189,189,189,1712,3339,267,3558,815,1087,3458,1811,3887,2971,609,969,836,695,189,6373,80,3423,1384,354,173,1626,173,506,3015,1040,549,366,133,4017,164,3203,776,1625,1277,1446,2455,54,189,87,189,509,121,316,2372,362,189,166,189,818,20332,23727,10451,2930,1836,1184,1904,2409,7741,6491,2434,1772,9388,1551,1556,6376,5093,808,3339,3558,815,3458,3887,2971,836,6373,3203,776,1277,1446,2455,20287
ACSSF,2012m1,co,000,0010,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11320,5025,188,820,524,880,1241,3376,2046,892,512,4727,265,437,2562,1795,58,1153,2056,225,492,1464,1161,238,191,985,347,151,689,329,7344
ACSSF,2012m1,co,000,0010,0000004,23088,2047,251,74,10771,2970,680,302,993,819,419,407,515,1527,1758,865,189,365,755,561,914,826,1976,425,270,1896,189,333,664,122,1324,829,2064,2556,1354,7516,156,6903,908,2502,1397,9407,527,1578,189,1603,336,1378,6647,707,5078,374,810,105,77,10,254,1710,3343,351,3891,639,1064,3472,1796,3567,3185,600,967,866,696,189,6372,80,3454,1384,354,173,1626,132,506,3015,1040,549,366,133,4044,164,3274,842,1625,1265,1649,2457,54,189,87,189,509,121,454,2386,362,189,166,189,823,19055,23088,10771,2970,1976,1324,2064,2556,7516,6903,2502,1397,9407,1578,1603,6647,5078,810,3343,3891,639,3472,3567,3185,866,6372,3274,842,1265,1649,2457,19567
ACSSF,2012m1,co,000,0010,0000005,22747,2047,251,74,10305,2805,680,302,993,825,419,407,515,1263,1758,865,189,275,725,501,785,826,1963,425,264,1951,189,230,626,122,1267,823,1987,2555,1278,7667,156,6486,831,2433,1450,8968,519,1536,189,1461,336,1378,6611,707,4778,374,499,98,189,10,254,1662,3266,322,3734,614,1070,3470,1658,3364,3051,590,967,872,679,189,6154,80,3305,1384,354,173,1626,119,506,2968,1040,549,366,133,4048,164,3394,782,1518,1265,1615,2457,54,189,87,189,509,121,454,2386,362,189,166,189,832,18548,22747,10305,2805,1963,1267,1987,2555,7667,6486,2433,1450,8968,1536,1461,6611,4778,499,3266,3734,614,3470,3364,3051,872,6154,3394,782,1265,1615,2457,18878
ACSSF,2012m1,co,000,0010,0000006,16000,2047,168,189,5308,2154,73,78,98,735,388,403,249,775,1669,747,189,150,510,336,556,464,1351,369,220,1237,189,214,404,189,918,616,1302,1696,956,4514,55,3770,585,1557,868,5528,458,1020,189,671,266,1359,4276,432,2876,328,364,189,189,189,189,1029,1811,120,1753,490,715,1820,854,3207,2267,355,633,745,513,189,5557,80,3132,920,354,173,1262,116,506,2320,844,544,366,189,3493,72,1943,517,1465,868,748,2463,54,189,87,189,487,121,250,2386,320,189,166,189,376,12711,16000,5308,2154,1351,918,1302,1696,4514,3770,1557,868,5528,1020,671,4276,2876,364,1811,1753,490,1820,3207,2267,745,5557,1943,517,868,748,2463,12898
ACSSF,2012m1,co,000,0010,0000007,17568,189,191,74,8384,1874,686,291,986,354,162,43,452,1049,838,331,189,235,547,308,555,666,1448,203,146,1330,189,81,435,122,973,475,1335,1886,937,5855,176,4244,571,1754,1208,7524,131,1096,189,1255,196,514,5476,551,3934,252,340,98,189,10,254,1336,2667,266,3197,461,811,3341,1411,1895,1984,474,621,488,449,189,3162,189,520,969,189,189,848,20,189,1259,565,86,189,133,2602,150,2770,629,282,803,1375,518,189,189,189,189,129,189,371,252,186,189,189,189,741,16282,17568,8384,1874,1448,973,1335,1886,5855,4244,1754,1208,7524,1096,1255,5476,3934,340,2667,3197,461,3341,1895,1984,488,3162,2770,629,803,1375,518,16062
ACSSF,2012m1,co,000,0010,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595,1705,922,316,347,458,499,1443,1895,591,382,2718,233,436,1896,1191,604,802,685,171,112,735,766,51,779,640,321,90,451,189,4326
ACSSF,2012m1,co,000,0010,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,1081,49,309,95,374,211,1226,1076,244,288,1848,124,154,1589,834,598,692,403,189,189,278,487,189,766,241,54,189,110,189,3633
ACSSF,2012m1,co,000,0010,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271,1240,918,177,340,295,443,1147,1631,532,266,2170,210,397,1277,997,94,441,580,171,112,689,549,51,88,564,317,90,424,189,4045
