ACSSF,2012e1,co,000,0097,0000001,3504290,1742583,911602,200,911402,2227,1531,6421,4419,19539,7681,17719,19000,36698,24162,50495,67007,57957,64587,49825,58977,83313,65973,108819,165052,830981,395096,435885,74641,48947,39634,30216,39013,19865,21094,13831,25924,9042,19535,18875,11677,11877,6061,9357,7530,4954,8693,15119,1761707,641129,81,641048,1811,1520,4101,6437,20464,9608,20071,15446,29605,20584,49252,62951,62073,51829,40924,44527,58218,41461,50908,49258,1120578,602315,518263,94800,60999,56536,39647,51153,21607,26561,15328,27182,12370,26562,21125,13408,10659,7046,8140,8883,5549,5850,4858,164297,87510,36543,0,36543,90,78,465,659,2010,154,1311,968,1346,841,3967,3238,2384,2717,1901,2586,3193,2871,3043,2721,50967,30611,20356,3650,2813,2119,1527,2437,770,1105,451,932,456,1457,954,375,608,74,255,162,19,192,0,76787,26349,0,26349,66,0,559,195,789,451,1497,545,1478,1687,3647,2527,2378,1743,1796,1777,1956,977,1358,923,50438,27999,22439,4122,3047,2979,2367,3090,854,1047,465,973,704,734,656,395,224,161,103,150,304,64,0
ACSSF,2012e1,co,000,0097,0000002,2966048,1464938,774146,122,774024,1673,1015,4753,3094,15588,6606,14831,16752,31523,20290,43324,57382,50142,54413,42205,51532,70922,56445,92834,138700,690792,321410,369382,61719,42644,34394,27577,33534,16972,18001,11711,22437,7356,16044,15790,10217,9710,4836,7251,5916,4193,7264,11816,1501110,553352,81,553271,1405,1080,3580,5224,17286,7891,16964,12925,24917,18130,42059,53320,53892,45303,35652,39586,50642,36584,44588,42243,947758,507182,440576,79743,52502,47382,33650,43048,18985,22813,12637,23832,10625,22830,17947,11640,9005,5821,6725,7505,4730,5108,4048,158702,83672,35611,0,35611,90,78,465,659,1752,154,1232,968,1346,804,3904,3238,2384,2717,1704,2516,3066,2795,3018,2721,48061,28200,19861,3650,2813,2035,1527,2336,684,1105,449,928,370,1457,939,375,568,74,255,142,19,135,0,75030,25785,0,25785,66,0,559,195,760,451,1497,513,1307,1650,3647,2527,2270,1743,1796,1692,1938,977,1274,923,49245,27264,21981,4009,2938,2979,2367,2887,854,1047,465,973,704,701,656,395,224,161,103,150,304,64,0
ACSSF,2012e1,co,000,0097,0000003,538242,277645,137456,78,137378,554,516,1668,1325,3951,1075,2888,2248,5175,3872,7171,9625,7815,10174,7620,7445,12391,9528,15985,26352,140189,73686,66503,12922,6303,5240,2639,5479,2893,3093,2120,3487,1686,3491,3085,1460,2167,1225,2106,1614,761,1429,3303,260597,87777,0,87777,406,440,521,1213,3178,1717,3107,2521,4688,2454,7193,9631,8181,6526,5272,4941,7576,4877,6320,7015,172820,95133,77687,15057,8497,9154,5997,8105,2622,3748,2691,3350,1745,3732,3178,1768,1654,1225,1415,1378,819,742,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0097,0000004,3206871,1589642,841127,138,840989,1514,1183,5143,3772,17337,6700,15589,16903,33342,21673,45164,60672,53770,57854,45638,55037,77576,61457,102012,158653,748515,351136,397379,66137,45309,36170,27916,34965,17927,19489,13120,23634,8215,17611,16907,10393,10908,5649,8288,6956,4734,8463,14588,1617229,595604,81,595523,1443,1279,3880,5783,18540,8181,18051,13489,26453,18882,44456,57737,57479,48017,37799,42097,54797,40080,49444,47636,1021625,547888,473737,86078,55712,51211,36204,46656,19451,23964,14071,24683,11216,25094,19275,11832,10064,6492,7533,8464,5131,5781,4825,158957,83025,36038,0,36038,0,78,465,659,2010,154,1232,968,1311,701,3845,3238,2384,2717,1901,2586,3176,2871,3021,2721,46987,27799,19188,3422,2801,1785,1527,2413,586,830,449,895,441,1457,954,375,608,74,255,162,19,135,0,75932,26328,0,26328,66,0,559,195,789,451,1497,545,1478,1666,3647,2527,2378,1743,1796,1777,1956,977,1358,923,49604,27533,22071,4053,3035,2979,2367,2856,854,1047,465,920,704,734,656,395,224,161,103,150,304,64,0
ACSSF,2012e1,co,000,0097,0000005,3005435,1485055,791474,138,791336,1514,1060,4730,3093,16570,6357,14347,15961,29760,20411,41964,56558,48487,52822,42717,52578,73611,57630,97780,153386,693581,323871,369710,62044,43128,34363,26565,32570,16465,17747,12070,21050,7278,16212,15528,9570,10286,5128,7095,6823,4480,8060,13248,1520380,561070,81,560989,1387,1099,3612,5467,17317,7236,15757,12739,24646,17337,41251,54445,52671,43942,36391,40073,52338,38772,48254,46255,959310,513937,445373,80939,53284,48144,33680,43443,18050,22443,13501,22670,10627,23797,17776,11399,9589,6148,6872,8223,4811,5572,4405,153654,78708,35549,0,35549,0,78,465,659,1757,154,1232,968,1221,663,3797,3238,2384,2717,1901,2586,3176,2871,2961,2721,43159,24647,18512,3411,2349,1785,1527,2391,586,830,449,895,441,1457,763,375,608,74,255,162,19,135,0,74946,26177,0,26177,66,0,559,195,789,451,1497,545,1327,1666,3647,2527,2378,1743,1796,1777,1956,977,1358,923,48769,27167,21602,4001,2937,2979,2367,2537,854,1047,465,920,704,734,656,395,224,161,103,150,304,64,0
ACSSF,2012e1,co,000,0097,0000006,1293388,634004,321947,45,321902,394,421,2149,1558,6635,2940,7167,9847,13159,10182,17988,24883,19536,23402,18042,22557,27903,22499,38116,52524,312057,137701,174356,29337,23090,16111,12141,15037,8586,10410,5434,10236,3422,7176,6709,3780,4542,2416,3012,2499,2062,3234,5122,659384,238939,0,238939,415,456,2002,2607,7073,2871,7489,5877,12519,7391,18757,24764,22812,20034,14670,17522,23682,13263,16835,17900,420445,223617,196828,41151,26386,20056,14189,18371,7940,10517,5946,8186,4082,10172,7440,3750,4664,2436,2945,3248,1946,1826,1577,120477,60973,26180,0,26180,0,78,352,322,1109,154,1232,920,1056,400,3493,2169,1604,2165,1390,2006,2517,1679,1925,1609,34793,20676,14117,2863,1954,1074,1171,1702,496,565,370,895,355,1004,741,118,377,35,255,142,0,0,0,59504,20156,0,20156,66,0,559,195,670,451,1322,368,773,1471,2962,1962,1729,1455,1742,852,1316,536,1041,686,39348,21810,17538,3032,2350,2209,2183,2163,654,1047,465,832,277,621,615,395,44,161,0,150,304,36,0
ACSSF,2012e1,co,000,0097,0000007,1712047,851051,469527,93,469434,1120,639,2581,1535,9935,3417,7180,6114,16601,10229,23976,31675,28951,29420,24675,30021,45708,35131,59664,100862,381524,186170,195354,32707,20038,18252,14424,17533,7879,7337,6636,10814,3856,9036,8819,5790,5744,2712,4083,4324,2418,4826,8126,860996,322131,81,322050,972,643,1610,2860,10244,4365,8268,6862,12127,9946,22494,29681,29859,23908,21721,22551,28656,25509,31419,28355,538865,290320,248545,39788,26898,28088,19491,25072,10110,11926,7555,14484,6545,13625,10336,7649,4925,3712,3927,4975,2865,3746,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0097,0000008,201436,104587,49653,0,49653,0,123,413,679,767,343,1242,942,3582,1262,3200,4114,5283,5032,2921,2459,3965,3827,4232,5267,54934,27265,27669,4093,2181,1807,1351,2395,1462,1742,1050,2584,937,1399,1379,823,622,521,1193,133,254,403,1340,96849,34534,0,34534,56,180,268,316,1223,945,2294,750,1807,1545,3205,3292,4808,4075,1408,2024,2459,1308,1190,1381,62315,33951,28364,5139,2428,3067,2524,3213,1401,1521,570,2013,589,1297,1499,433,475,344,661,241,320,209,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0097,0000009,66960,32893,14177,0,14177,0,0,74,75,87,288,699,334,1529,311,569,1377,1680,1334,547,676,1146,1234,742,1475,18716,9858,8858,1512,850,445,491,983,604,573,592,576,61,133,317,172,403,53,140,22,46,0,885,34067,11548,0,11548,0,0,194,316,916,362,726,395,412,334,1128,1401,1463,1399,394,658,514,204,90,642,22519,11990,10529,1451,824,1238,596,1388,521,477,164,1043,277,798,652,185,343,40,168,0,300,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0097,0000010,134476,71694,35476,0,35476,0,123,339,604,680,55,543,608,2053,951,2631,2737,3603,3698,2374,1783,2819,2593,3490,3792,36218,17407,18811,2581,1331,1362,860,1412,858,1169,458,2008,876,1266,1062,651,219,468,1053,111,208,403,455,62782,22986,0,22986,56,180,74,0,307,583,1568,355,1395,1211,2077,1891,3345,2676,1014,1366,1945,1104,1100,739,39796,21961,17835,3688,1604,1829,1928,1825,880,1044,406,970,312,499,847,248,132,304,493,241,20,209,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
