ACSSF,2012e1,co,000,0096,0000011,217094,120107,10381,5139,5652,2997,6514,3154,5180,3133,6265,3695,8302,8526,6045,8200,5238,5330,6688,4986,7563,7119,96987,10004,6697,6095,4363,7177,3922,4839,3779,5961,3094,6674,7411,6207,4778,3822,3044,3898,1942,1606,1674,25135,29707,20678,7178771100,4665579400,3880266000,785313500,2513191600,1858128900,655062700,29876,17268,25119,30049,35173,45151,33485,20311,28680,36095,41378,51604,24315,11591,20389,22777,30257,40682,328612,170992,76227,62,76165,803,348,1278,657,2218,985,2851,2292,3717,2816,6180,6524,4761,7161,4826,4261,6048,4735,7198,6506,94765,50823,43942,9578,4791,4374,2340,4296,2169,2329,841,2548,879,2122,2002,1284,1039,412,1069,640,251,365,613,157620,47982,0,47982,368,241,221,654,2055,1600,2125,2282,3338,1805,5142,5561,4597,4183,3268,2437,3437,1524,1503,1641,109638,60633,49005,9636,6456,5874,3709,5122,2322,2714,1497,2623,1289,1532,1850,1610,595,554,607,461,418,103,33
ACSSF,2012e1,co,000,0096,0000012,372758,206451,15193,8378,8894,5488,10773,4971,8708,5249,12876,6026,13695,14948,12238,14003,8757,9330,11008,9219,12547,14150,166307,16262,9691,9684,7696,12239,6597,9218,5372,10087,5517,11515,12339,11549,9521,5954,6152,6712,3577,3016,3609,26181,30675,21585,12947418100,8425624800,6822900600,1602724200,4521793300,3340110100,1181683200,30778,17610,25815,30543,36725,45274,35346,21357,29710,37952,41145,50013,25593,12060,20920,23544,33213,41465,553850,290325,130370,62,130308,1059,471,1770,1419,3883,1328,4383,3246,7431,4182,9946,11235,10131,12342,7767,7068,10235,8714,11779,11919,159955,83812,76143,14134,7907,7124,4069,6890,3643,4325,2003,5445,1844,3749,3713,2107,1661,990,2262,773,505,768,2231,263525,85115,0,85115,424,421,489,1151,3400,2675,4633,3205,5405,3607,8404,8939,9488,8451,5056,4795,6010,2839,2693,3030,178410,97218,81192,15838,9270,9195,6545,8839,3922,4585,2167,4682,1910,3111,3400,2061,1070,898,1357,702,738,323,579
ACSSF,2012e1,co,000,0096,0000013,244787,134281,5424,4847,3065,4982,6996,3708,3729,3130,9082,4775,9928,9705,8454,9069,6269,6879,9320,7810,9513,7596,110506,7724,5440,5268,5624,8451,4294,4751,3858,4573,3460,8214,9244,7580,6363,5376,4552,5306,4242,4090,2096,30206,32868,25971,9025875600,5640764700,4820325600,820439100,3385110900,2705171300,679939600,33299,21015,29857,36985,51179,53834,37197,23603,31717,42202,63737,59113,30065,15124,24444,32565,42230,51832,342537,171336,92007,0,92007,281,188,673,601,2815,918,1341,1952,5491,3673,7812,8130,7313,7750,5369,6144,8628,7193,8364,7371,79329,37055,42274,5143,4659,2392,4381,4181,2790,2388,1178,3591,1102,2116,1575,1141,1319,900,735,692,617,1149,225,171201,64865,0,64865,156,159,140,864,3273,1340,2422,2682,2381,2379,5655,7835,6627,6040,4927,3753,4832,3930,3584,1886,106336,60695,45641,7568,5281,5128,4760,5178,2954,2329,1176,2192,1081,2559,1409,953,323,449,799,474,312,506,210
ACSSF,2012e1,co,000,0096,0000014,335365,176908,10002,4996,5830,4827,8890,2689,5752,4773,8932,5113,10030,10579,10004,10079,6806,9330,11782,9234,13291,23969,158457,11494,7290,7106,5929,9741,4524,5682,3397,8250,3647,9744,11253,10968,9279,8185,8320,9344,7053,9375,7876,33863,37139,30791,15800472100,9812184600,8671245900,1140938700,5988287500,4878824000,1109463500,38622,22029,30275,35318,49833,66054,42156,23210,32107,39639,56039,81832,35324,18813,26193,31959,42121,52089,462741,224427,122029,0,122029,193,0,461,614,3251,842,3187,3272,4042,4202,7486,8361,8276,8766,6332,8261,10888,8696,12330,22569,102398,47519,54879,9809,4996,5369,4213,5639,1847,2565,1501,4890,911,2544,2218,1728,1313,474,1069,894,538,961,1400,238314,93861,0,93861,142,61,533,891,2348,2014,2101,1275,3678,2651,6678,8788,9988,7773,7312,6832,8226,6560,8901,7109,144453,79857,64596,11352,7229,6573,5038,7393,2510,3581,2122,4572,996,3066,2465,980,1506,873,1488,1118,493,474,767
ACSSF,2012e1,co,000,0096,0000015,189949,102537,6804,6659,4514,3249,3806,1564,1637,1635,4403,2449,4717,5923,4066,3721,3199,4853,5236,4056,8296,21750,87412,10207,5487,5946,4147,4789,2763,2423,2562,4351,1597,6052,4834,4475,3116,3012,3566,3242,3231,5176,6436,30981,39507,24114,9595211400,6439379400,5512476200,926903200,3155832000,2394970300,760861800,41433,23772,28603,32843,48113,67821,52410,24906,30394,39836,62291,91758,31761,20236,24477,26785,31337,47552,250346,125502,62207,0,62207,155,129,343,435,434,214,347,518,2513,1397,3006,4447,3472,2460,2670,3823,4658,3481,7614,20091,63295,22965,40330,6649,6530,4171,2814,3372,1350,1290,1117,1890,1052,1711,1476,594,1261,529,1030,578,575,682,1659,124844,41032,81,40951,63,67,200,713,1355,682,719,1273,1640,975,3478,3338,2856,2610,2046,3159,2481,2907,4506,5883,83812,37351,46461,10144,5420,5746,3434,3434,2081,1704,1289,2711,622,2574,1496,1619,506,966,407,761,324,670,553
ACSSF,2012e1,co,000,0096,0000016,369517,197130,9382,6789,7870,5578,7368,5618,7938,6562,8570,4590,13043,14671,9127,10775,8018,9720,13417,9264,15709,23121,172387,10291,8329,6921,7339,10399,4656,6068,4025,7692,5540,11118,14768,9359,9842,7611,9083,12793,6436,9561,10556,32416,35261,30936,17623582200,10808330100,9311718800,1496611300,6815252100,5466009800,1349242400,37007,20196,26122,30821,48133,61379,40658,22158,26900,32702,51384,76292,34226,15460,23664,27515,42089,51911,508571,253141,132400,45,132355,53,205,908,992,2147,2144,3733,4210,4832,3219,8728,10986,7840,9430,7005,9010,12249,8733,14665,21266,120741,55966,64775,9329,6584,6962,4586,5221,3474,4205,2352,3738,1371,4315,3685,1287,1345,1013,710,1168,531,1044,1855,255430,104313,0,104313,118,130,727,1015,3339,1501,2807,2259,4877,3234,7511,11401,7962,8082,6618,7838,11178,5514,8690,9512,151117,83043,68074,10173,8199,6194,6324,7060,3155,3261,1766,2815,2306,3607,3367,1397,1760,993,1245,1615,922,871,1044
ACSSF,2012e1,co,000,0096,0000017,167326,90087,3781,2386,2938,1586,2257,572,1284,848,1562,1127,2425,4180,3584,3795,3187,4624,6021,5489,11089,27352,77239,6432,3953,4334,2411,3701,1078,2759,876,2451,1921,4258,4235,3733,4026,2664,5260,5200,4531,6569,6847,49223,62429,35219,10968676500,7591278500,6729419200,861859300,3377398000,2679065900,698332100,53598,35723,38305,41645,62987,80363,71527,35787,49704,51428,87110,100968,40701,35400,27870,32326,45308,55414,220452,107735,67399,0,67399,0,0,330,70,513,241,570,546,1089,456,1723,2918,2851,2931,2966,4285,5165,5066,10630,25049,40336,17648,22688,3781,2386,2608,1516,1744,331,714,302,473,671,702,1262,733,864,221,339,856,423,459,2303,112717,42604,0,42604,71,82,309,581,828,392,923,281,881,1091,2070,2524,2857,3036,2209,4186,4513,4121,5378,6271,70113,35478,34635,6361,3871,4025,1830,2873,686,1836,595,1570,830,2188,1711,876,990,455,1074,687,410,1191,576
ACSSF,2012e1,co,000,0096,0000018,350413,191592,10597,7945,6548,4899,11357,2616,6804,6441,8115,5006,12204,11307,9747,10626,7936,10480,9989,10212,17792,20971,158821,14426,9517,8953,6695,11621,4765,7609,4279,8732,5155,11516,11130,11106,7705,5219,6872,8250,5114,6073,4084,29796,35850,23864,14101676500,9284272300,8000119700,1284152600,4817404200,3744345700,1073058600,35846,20779,25620,32251,49108,60433,42879,22104,29116,40483,61110,81144,28164,15665,20967,25562,36812,43576,498511,248429,133877,77,133800,184,341,1290,688,6294,573,3287,4555,5179,3810,10040,9171,8317,9335,7352,8736,9366,9423,16854,19005,114552,56760,57792,10413,7604,5258,4211,5063,2043,3517,1886,2936,1196,2164,2136,1430,1291,584,1744,623,789,938,1966,250082,86853,0,86853,293,240,1026,913,3077,1426,3980,2222,5778,3370,8563,8507,9357,6279,4628,6058,7473,4434,5726,3503,163229,91261,71968,14133,9277,7927,5782,8544,3339,3629,2057,2954,1785,2953,2623,1749,1426,591,814,777,680,347,581
ACSSF,2012e1,co,000,0096,0000019,318408,166549,9635,5427,5757,3549,7122,3443,5073,2307,7176,2591,6268,9329,8908,9410,6426,8458,12456,8264,18335,26615,151859,9700,6820,7598,5902,7811,3986,4602,3903,7087,5198,8581,10207,10234,8019,6806,7469,10296,7745,9695,10200,37124,42364,31716,15762031800,9699903500,8549951200,1149952300,6062128300,4904389400,1157738900,42243,20648,33949,36657,54963,68268,50788,22298,40694,42326,64849,91070,36375,18189,27701,31189,45926,56396,441996,217787,115522,0,115522,449,198,793,466,1651,1250,2540,879,4519,1910,3844,7313,6762,8083,6005,7582,11733,7937,17012,24596,102265,51238,51027,9186,5229,4964,3083,5471,2193,2533,1428,2657,681,2424,2016,2146,1327,421,876,723,327,1323,2019,224209,88397,0,88397,155,192,624,478,2257,1200,2210,1891,3049,2547,5005,7939,7888,6393,5957,6583,9054,6822,8480,9673,135812,72350,63462,9545,6628,6974,5424,5554,2786,2392,2012,4038,2651,3576,2268,2346,1626,849,886,1242,923,1215,527
ACSSF,2012e1,co,000,0096,0000020,185885,99049,6805,6041,4288,3889,6697,3202,2776,2001,4550,2717,4112,5183,3754,4980,3135,4051,6060,4515,9289,11004,86836,10218,8301,5116,2738,6817,2124,4179,2576,3915,2718,5037,4722,5443,4278,3008,2792,3872,2797,3403,2782,25562,31546,20861,7322886800,4772622800,3936023400,836599400,2550264000,1901549800,648714300,35426,18241,28238,29519,40176,55781,41796,21275,31984,36741,52637,65539,28843,15652,24975,25054,30336,43886,254128,125091,58609,0,58609,211,0,602,408,1880,996,1421,966,2295,1873,2869,4108,3127,3999,2708,3797,5233,4013,8064,10039,66482,26042,40440,6594,6041,3686,3481,4817,2206,1355,1035,2255,844,1243,1075,627,981,427,254,827,502,1225,965,129037,39445,0,39445,102,60,277,0,1802,431,1061,916,2518,2100,3106,3730,4462,3125,2403,2255,3066,2275,3107,2649,89592,42201,47391,10116,8241,4839,2738,5015,1693,3118,1660,1397,618,1931,992,981,1153,605,537,806,522,296,133
ACSSF,2012e1,co,000,0096,0000021,80117,43681,3223,1575,1731,1394,1390,584,1574,1387,1789,1137,2765,4358,2194,2601,1889,1528,4588,1962,2553,3459,36436,3531,1850,2868,1688,3281,984,2439,1584,1808,1045,2721,2575,2128,1791,776,1090,1138,1542,604,993,27096,32259,19989,2946709700,1990817800,1577848200,412969600,955891900,688020600,267871300,31242,22518,26387,32125,42641,41122,37219,23503,30662,41910,51733,51641,25116,13961,19472,25839,31382,38855,117733,59293,27116,0,27116,0,34,0,84,364,32,557,664,1297,1015,1968,3332,1730,1563,1662,1280,4432,1893,2348,2861,32177,15612,16565,3223,1541,1731,1310,1026,552,1017,723,492,122,797,1026,464,1038,227,248,156,69,205,598,58440,17392,0,17392,146,54,144,147,896,405,1186,951,502,686,1734,1913,1776,1563,725,1026,849,1158,574,957,41048,22004,19044,3385,1796,2724,1541,2385,579,1253,633,1306,359,987,662,352,228,51,64,289,384,30,36
ACSSF,2012e1,co,000,0096,0000022,73522,38728,2781,1513,1579,995,1916,580,1572,1439,1862,1413,2274,2429,2321,2863,1636,2045,3751,1870,2261,1628,34794,3471,2569,1822,1524,2292,1525,2075,1631,1989,1265,2528,2856,1779,1730,824,1031,1520,1295,682,386,25648,32583,20613,2393000500,1504356900,1323800400,180556500,888643600,696276400,192367200,31304,20302,24843,29528,41807,51652,37746,24001,32449,35104,48592,57409,24977,5655,18422,25105,35074,45737,126913,61577,26565,0,26565,0,43,178,129,436,272,840,1144,1264,1413,1753,2100,2148,2652,1437,1900,3496,1781,2079,1500,35012,22849,12163,2781,1470,1401,866,1480,308,732,295,598,0,521,329,173,211,199,145,255,89,182,128,65336,18890,0,18890,55,19,325,357,517,851,954,961,1205,834,1830,2720,1602,1572,613,924,1369,1194,640,348,46446,30542,15904,3416,2550,1497,1167,1775,674,1121,670,784,431,698,136,177,158,211,107,151,101,42,38
ACSSF,2012e1,co,000,0096,0000023,142109,77719,4794,4497,2380,2428,3389,1964,3292,1938,3080,1714,4064,5192,5106,3727,4602,3924,5840,4324,5436,6028,64390,6061,4642,3733,2241,5217,1991,3255,1592,3311,1836,4610,4811,3870,3659,2835,1996,2955,2114,1764,1897,29069,35091,22707,5536402600,3590142400,3183345300,406797100,1946260100,1476049100,470211000,34539,21420,30953,32031,45053,60064,40540,23375,35774,42303,57753,71306,28205,16130,24149,25387,39959,48700,198211,98534,51341,16,51325,48,238,196,62,1639,957,937,578,1803,1422,3007,3955,4686,3264,4250,3526,5456,4283,5240,5778,47193,20799,26394,4746,4259,2184,2366,1750,1007,2355,1360,1277,292,1057,1237,420,463,352,398,384,41,196,250,99677,34267,0,34267,152,175,271,473,1848,389,1574,777,2129,1479,2975,3449,3436,3458,2339,1657,2595,1925,1653,1513,65410,35287,30123,5909,4467,3462,1768,3369,1602,1681,815,1182,357,1635,1362,434,201,496,339,360,189,111,384
ACSSF,2012e1,co,000,0096,0000024,61242,31279,1517,740,551,905,1228,283,1057,419,1169,439,1653,1973,1765,1676,1294,1759,2694,1791,3907,4459,29963,1818,1462,1248,1768,1260,899,1022,871,1469,1304,1764,1760,2914,1445,814,2016,1825,1073,1312,1919,36749,45656,30194,2958011700,1841770100,1661747300,180022800,1116241600,909337600,206904000,41197,30425,33968,37767,51006,60676,50943,31796,39630,50281,61047,81238,35580,26067,26350,30346,41632,50814,87434,42144,22912,0,22912,85,48,147,0,187,80,530,174,760,352,1197,1620,1341,1386,1266,1547,2453,1791,3718,4230,19232,10865,8367,1432,692,404,905,1041,203,527,245,409,87,456,353,424,290,28,212,241,0,189,229,45290,17248,0,17248,72,45,0,153,278,91,595,316,649,409,1459,1479,2413,1163,770,1738,1684,852,1236,1846,28042,15327,12715,1746,1417,1248,1615,982,808,427,555,820,895,305,281,501,282,44,278,141,221,76,73
ACSSF,2012e1,co,000,0096,0000025,183707,98734,5474,3530,2917,3005,5942,2402,3608,3137,7372,4217,7229,6405,4891,6425,4183,5293,5186,4949,6061,6508,84973,7251,3653,3551,3124,6354,2773,4101,1777,4712,1675,6381,6413,5846,5691,4277,3489,4913,2923,3527,2542,28755,30262,27177,6700087500,3912946800,3381299900,531647000,2787140700,2296037400,491103200,32427,21992,27209,32384,44774,57170,35005,22435,29720,36562,51692,59636,31714,20007,25130,31677,37634,55006,257724,127173,66556,0,66556,126,0,292,444,2522,771,1755,2423,3759,3772,5841,4851,4059,5641,3979,4716,4815,4766,5779,6245,60617,28439,32178,5348,3530,2625,2561,3420,1631,1853,714,3613,445,1388,1554,832,784,204,577,371,183,282,263,130551,50650,0,50650,107,34,387,579,2026,1214,1590,786,2235,1440,4260,5357,5565,4573,4093,3273,4722,2726,3276,2407,79901,45578,34323,7144,3619,3164,2545,4328,1559,2511,991,2477,235,2121,1056,281,1118,184,216,191,197,251,135
ACSSF,2012e1,co,000,0096,0000026,69468,36365,3193,4032,2833,1223,1968,406,907,270,2044,368,1081,1708,1572,1347,623,1738,1429,1084,1900,6639,33103,6108,2499,2947,1237,2117,925,1125,1201,1285,605,1944,1546,1499,970,803,1011,1285,581,1073,2342,21309,28552,16597,2967219700,1929054000,1551087700,377966300,1038165800,773383100,264782700,40881,25207,29120,31616,40489,56491,51673,22347,29388,35353,51508,90542,32179,26458,26890,27719,28757,43589,88563,44166,17505,0,17505,28,53,174,256,193,68,122,0,1189,63,247,1000,1439,960,472,1445,1362,746,1700,5988,26661,7801,18860,3165,3979,2659,967,1775,338,785,270,855,305,834,708,133,387,151,293,67,338,200,651,44397,12183,0,12183,63,0,90,0,371,111,257,565,466,403,1005,1269,937,702,510,810,932,556,942,2194,32214,11294,20920,6045,2499,2857,1237,1746,814,868,636,819,202,939,277,562,268,293,201,353,25,131,148
ACSSF,2012e1,co,000,0096,0000027,58444,30032,1453,591,1278,782,1043,236,598,798,618,251,1195,1070,1453,1426,1168,1765,1774,2151,3919,6463,28412,1559,1243,1135,970,1364,741,559,453,1255,769,1439,2077,1504,1371,1410,1346,2343,2153,1995,2726,44972,52253,36428,3462640600,2157675900,1891574700,266101100,1304964700,1070677000,234287700,50340,26088,36551,40329,54621,75849,61143,50101,41230,47098,67049,91140,40808,9063,30847,32480,47679,58472,80566,38892,20659,0,20659,0,0,97,115,229,10,167,341,244,114,707,671,1081,1269,1004,1561,1625,1941,3419,6064,18233,8860,9373,1453,591,1181,667,814,226,431,457,374,137,488,399,372,157,164,204,149,210,500,399,41674,16724,0,16724,0,0,0,52,232,63,108,0,578,462,958,1287,1233,1201,1146,1177,1844,2006,1847,2530,24950,13262,11688,1559,1243,1135,918,1132,678,451,453,677,307,481,790,271,170,264,169,499,147,148,196
