ACSSF,2012m1,co,000,0012,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,4645,5757,5441,4740,1553,4512,1672,2969,446,592,1370,1024,1663,3368,1412,1344,983,4984,705,410,3710,2441,574,1323,1646,586,675,1607,1606,194,321,1632,680,420,1302,243,4046,4740,1672,4645,5757,5441,4740
ACSSF,2012m1,co,000,0012,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6246,7912,7357,6246,1694,6125,0,3674,1043,940,1654,1625,2206,4841,2419,2439,1219,6909,933,1296,6541,3258,842,1845,1921,681,1371,2068,2783,241,871,2026,878,438,1891,243,5469,6246,0,6246,7912,7357,6246
ACSSF,2012m1,co,000,0012,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4317,7277,7406,4317,1298,4136,0,6423,1150,773,600,756,1626,3820,1785,2152,593,4738,765,401,4484,3815,201,2282,1561,437,1176,1298,2000,305,1798,1220,834,473,1366,389,6065,4317,0,4317,7277,7406,4317
ACSSF,2012m1,co,000,0012,0000014,0,2047,178,189,4044,1867,227,234,189,324,349,403,475,244,1517,686,189,316,588,78,477,374,1213,59,228,870,189,202,493,189,830,346,893,1985,656,3841,366,2865,728,1914,660,5561,113,1214,189,685,61,362,5480,234,2740,384,534,40,75,189,189,783,2048,186,2237,690,439,2888,609,1368,1769,288,529,377,148,189,3992,189,2302,961,354,189,2006,189,189,1282,451,86,371,189,2675,89,1848,1279,358,1398,1150,317,86,189,189,189,80,189,230,132,189,189,81,189,374,6692,5558,0,5558,7436,7978,5558,1260,5500,0,4044,1867,1213,830,893,1985,3841,2865,1914,660,5561,1214,685,5480,2740,534,2048,2237,690,2888,1368,1769,377,3992,1848,1279,1398,1150,317,7354,5558,0,5558,7436,7978,5558
ACSSF,2012m1,co,000,0012,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5136,6022,4125,5136,897,5012,0,3348,374,1122,1333,1254,1377,3360,1847,1965,879,4151,784,785,2886,2649,363,1481,2064,376,1172,978,1798,485,925,1602,701,426,941,696,6022,5136,0,5136,6022,4125,5136
ACSSF,2012m1,co,000,0012,0000016,0,189,189,189,3080,638,235,58,98,273,90,189,349,235,294,265,189,640,586,552,424,741,1324,198,414,1098,189,291,501,189,1125,344,1308,2045,968,3613,189,2158,661,2428,1160,5258,182,1037,189,540,266,1378,4536,344,2977,350,990,158,189,189,189,682,1922,235,2345,628,257,1940,1202,1319,3021,414,344,694,187,189,4064,189,1910,253,189,189,348,199,189,1841,280,186,189,189,3352,72,2646,782,1425,620,1110,904,54,189,151,189,189,189,193,763,320,189,160,189,433,6914,5504,0,5504,7791,7213,5504,1625,4952,0,3080,638,1324,1125,1308,2045,3613,2158,2428,1160,5258,1037,540,4536,2977,990,1922,2345,628,1940,1319,3021,694,4064,2646,782,620,1110,904,7349,5504,0,5504,7791,7213,5504
ACSSF,2012m1,co,000,0012,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4250,5967,5746,4250,1609,4152,0,2633,1301,1320,635,1549,1666,3795,1664,2058,768,5830,736,701,4799,3081,403,2669,2440,633,1276,1200,2427,479,398,2477,764,599,1093,213,4851,4250,0,4250,5967,5746,4250
ACSSF,2012m1,co,000,0012,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7023,9933,8016,7023,1856,6451,0,4450,2204,1017,779,1584,2114,5930,4351,3252,845,7604,933,1919,7001,4065,616,2273,2736,836,2501,2203,3675,1512,1223,2087,1088,1230,1468,2319,7350,7023,0,7023,9933,8016,7023
ACSSF,2012m1,co,000,0012,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5615,7320,7776,5615,1683,5399,0,2595,998,1270,1340,1278,1764,4187,2471,2822,1083,6548,719,956,4469,4346,274,1941,2889,649,1389,1204,2021,430,765,2686,743,559,1112,159,6014,5615,0,5615,7320,7776,5615
ACSSF,2012m1,co,000,0012,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4774,5860,5805,4774,785,4661,0,2465,671,1031,1184,2357,2025,4193,3056,2139,602,5757,810,480,4783,2561,383,1703,1856,457,1460,1689,1642,283,789,1851,607,368,1174,518,3696,4774,0,4774,5860,5805,4774
ACSSF,2012m1,co,000,0012,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3857,4503,4518,3857,439,3814,0,2164,348,243,265,1069,1485,3228,638,1862,663,3987,125,1067,3563,1832,1114,1742,2121,120,277,3242,1287,337,119,1111,183,255,930,767,3266,3857,0,3857,4503,4518,3857
ACSSF,2012m1,co,000,0012,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2802,3701,3461,2802,632,2746,0,1698,198,278,324,296,494,1923,246,914,245,3164,313,588,2376,2047,190,874,699,47,391,503,848,178,242,642,133,134,380,189,2628,2802,0,2802,3701,3461,2802
ACSSF,2012m1,co,000,0012,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6192,6123,4226,6192,1363,6094,0,2100,160,401,618,564,767,2497,1009,1311,692,4245,458,290,3417,1661,227,1147,1034,244,741,646,1091,170,599,1235,249,171,446,189,5109,6192,0,6192,6123,4226,6192
ACSSF,2012m1,co,000,0012,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194,3181,3289,3170,2993,1168,2758,1194,1148,307,389,583,652,1263,2029,634,729,610,3215,436,469,2332,1544,167,1152,1591,315,639,626,1237,189,44,1002,271,442,428,189,3391,2993,1194,3181,3289,3170,2993
ACSSF,2012m1,co,000,0012,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4011,6384,6266,4017,708,3941,95,3582,1638,721,498,559,1073,2756,1329,1654,472,4386,552,248,3552,1967,489,1681,1254,470,1789,849,1378,254,3545,1288,322,1360,742,207,6511,4017,95,4011,6384,6266,4017
ACSSF,2012m1,co,000,0012,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1648,3222,2862,1650,504,1525,31,2248,339,839,416,504,601,1852,1078,1000,287,2635,393,298,1650,1499,203,790,1378,376,787,516,1039,165,680,784,453,251,533,389,3897,1650,31,1648,3222,2862,1650
ACSSF,2012m1,co,000,0012,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2557,3765,3562,2554,745,2453,49,1240,433,771,328,493,1291,2089,1853,893,247,2849,672,323,2537,1691,176,1095,1215,304,629,473,706,183,400,581,1239,358,466,127,3418,2554,49,2557,3765,3562,2554
ACSSF,2012m1,co,000,0012,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5222,7591,7202,5225,1381,5015,59,3246,2256,597,760,1004,1748,4574,2920,2738,528,6668,568,1524,5388,3968,479,1606,2070,757,1860,1707,2826,1576,1047,1525,637,1069,1105,2340,6909,5225,59,5222,7591,7202,5225
ACSSF,2012m1,co,000,0012,0000029,0,189,189,189,3080,638,235,58,98,273,90,189,349,235,294,265,189,640,586,552,424,741,1324,198,414,1098,189,291,501,189,1125,344,1308,2045,968,3613,189,2158,661,2428,1160,5258,182,1037,189,540,266,1378,4536,344,2977,350,990,158,189,189,189,682,1922,235,2345,628,257,1940,1202,1319,3021,414,344,694,187,189,4064,189,1910,253,189,189,348,199,189,1841,280,186,189,189,3352,72,2646,782,1425,620,1110,904,54,189,151,189,189,189,193,763,320,189,160,189,433,6914,5504,0,5504,7791,7213,5504,1625,4952,0,3080,638,1324,1125,1308,2045,3613,2158,2428,1160,5258,1037,540,4536,2977,990,1922,2345,628,1940,1319,3021,694,4064,2646,782,620,1110,904,7349,5504,0,5504,7791,7213,5504
ACSSF,2012m1,co,000,0012,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3460,4527,4108,3458,414,3445,73,1377,610,921,667,779,1408,2343,2633,1258,497,3863,548,450,3833,1799,315,1174,1347,242,882,748,1023,241,523,1482,350,237,571,121,3246,3458,73,3460,4527,4108,3458
ACSSF,2012m1,co,000,0012,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3858,3561,1942,3860,629,3794,35,979,145,285,210,338,461,1173,578,504,165,2126,214,121,1498,1033,189,790,305,204,518,408,556,82,599,582,161,141,342,189,4351,3860,35,3858,3561,1942,3860
ACSSF,2012m1,co,000,0012,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,4883,4288,3663,2188,1089,2240,4745,1538,368,390,269,1331,1037,2431,909,854,459,3385,355,80,2943,1988,358,762,1285,454,714,593,1078,66,332,1193,362,35,871,189,3351,2188,4745,4883,4288,3663,2188
ACSSF,2012m1,co,000,0012,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2827,4145,3258,2823,626,2814,38,1289,312,725,392,731,608,2582,908,1799,232,3036,276,239,2618,1978,171,828,811,370,565,577,942,301,418,1445,114,227,451,159,4361,2823,38,2827,4145,3258,2823
ACSSF,2012m1,co,000,0012,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4461,4358,3018,4465,441,4470,45,2141,110,574,176,525,514,1563,849,694,486,2139,239,570,1518,1343,115,894,695,189,497,400,892,105,948,739,394,234,367,531,4176,4465,45,4461,4358,3018,4465
ACSSF,2012m1,co,000,0012,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3128,3357,3589,3123,468,3124,34,1322,130,265,744,2258,534,2690,1174,1385,311,3109,60,198,1987,1047,162,784,885,409,1240,1179,716,189,591,893,257,189,506,189,2661,3123,34,3128,3357,3589,3123
ACSSF,2012m1,co,000,0012,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2040,3351,3077,2039,497,1962,26,1226,198,125,183,204,426,1461,235,761,237,2215,170,581,1814,1205,155,715,449,47,307,411,756,131,195,548,112,189,303,189,2403,2039,26,2040,3351,3077,2039
ACSSF,2012m1,co,000,0012,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2100,4398,4404,2100,627,2016,54,4242,826,632,535,291,1103,2267,1200,765,375,2863,166,66,2908,3112,127,1457,838,189,924,488,1352,120,189,845,783,109,604,84,4119,2100,54,2100,4398,4404,2100
ACSSF,2012m1,co,000,0012,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2332,3118,3468,2328,526,2283,58,1285,611,500,811,486,1018,2268,858,919,349,3041,265,427,2661,1281,82,967,938,363,616,1142,906,187,176,711,320,263,517,334,3596,2328,58,2332,3118,3468,2328
ACSSF,2012m1,co,000,0012,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1648,3222,2862,1650,504,1525,31,2248,339,839,416,504,601,1852,1078,1000,287,2635,393,298,1650,1499,203,790,1378,376,787,516,1039,165,680,784,453,251,533,389,3897,1650,31,1648,3222,2862,1650
ACSSF,2012m1,co,000,0012,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5222,7591,7202,5225,1381,5015,59,3246,2256,597,760,1004,1748,4574,2920,2738,528,6668,568,1524,5388,3968,479,1606,2070,757,1860,1707,2826,1576,1047,1525,637,1069,1105,2340,6909,5225,59,5222,7591,7202,5225
ACSSF,2012m1,co,000,0012,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4011,6384,6266,4017,708,3941,95,3582,1638,721,498,559,1073,2756,1329,1654,472,4386,552,248,3552,1967,489,1681,1254,470,1789,849,1378,254,3545,1288,322,1360,742,207,6511,4017,95,4011,6384,6266,4017
ACSSF,2012m1,co,000,0012,0000042,0,189,189,189,3080,638,235,58,98,273,90,189,349,235,294,265,189,640,586,552,424,741,1324,198,414,1098,189,291,501,189,1125,344,1308,2045,968,3613,189,2158,661,2428,1160,5258,182,1037,189,540,266,1378,4536,344,2977,350,990,158,189,189,189,682,1922,235,2345,628,257,1940,1202,1319,3021,414,344,694,187,189,4064,189,1910,253,189,189,348,199,189,1841,280,186,189,189,3352,72,2646,782,1425,620,1110,904,54,189,151,189,189,189,193,763,320,189,160,189,433,6914,5504,0,5504,7791,7213,5504,1625,4952,0,3080,638,1324,1125,1308,2045,3613,2158,2428,1160,5258,1037,540,4536,2977,990,1922,2345,628,1940,1319,3021,694,4064,2646,782,620,1110,904,7349,5504,0,5504,7791,7213,5504
ACSSF,2012m1,co,000,0012,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3460,4527,4108,3458,414,3445,73,1377,610,921,667,779,1408,2343,2633,1258,497,3863,548,450,3833,1799,315,1174,1347,242,882,748,1023,241,523,1482,350,237,571,121,3246,3458,73,3460,4527,4108,3458
ACSSF,2012m1,co,000,0012,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3128,3357,3589,3123,468,3124,34,1322,130,265,744,2258,534,2690,1174,1385,311,3109,60,198,1987,1047,162,784,885,409,1240,1179,716,189,591,893,257,189,506,189,2661,3123,34,3128,3357,3589,3123
ACSSF,2012m1,co,000,0012,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3858,3561,1942,3860,629,3794,35,979,145,285,210,338,461,1173,578,504,165,2126,214,121,1498,1033,189,790,305,204,518,408,556,82,599,582,161,141,342,189,4351,3860,35,3858,3561,1942,3860
ACSSF,2012m1,co,000,0012,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2040,3351,3077,2039,497,1962,26,1226,198,125,183,204,426,1461,235,761,237,2215,170,581,1814,1205,155,715,449,47,307,411,756,131,195,548,112,189,303,189,2403,2039,26,2040,3351,3077,2039
ACSSF,2012m1,co,000,0012,0000047,5487,189,55,189,3295,754,235,58,98,273,120,65,561,280,303,277,189,643,871,556,484,741,1431,202,414,1132,189,291,578,189,1360,347,1471,2363,995,4229,189,2927,717,2612,1293,6394,182,1143,189,869,266,1397,5130,344,3596,350,995,158,189,189,189,729,2180,245,2651,720,493,2031,1419,1491,3089,561,360,699,286,189,4150,189,1910,253,189,189,348,201,189,1841,280,186,189,189,3434,72,2577,814,1425,626,1385,928,100,189,151,189,189,189,193,772,320,189,160,189,503,8060,5808,5487,8238,9208,8769,5808,1716,5187,5487,3295,754,1431,1360,1471,2363,4229,2927,2612,1293,6394,1143,869,5130,3596,995,2180,2651,720,2031,1491,3089,699,4150,2577,814,626,1385,928,8865,5808,5487,8238,9208,8769,5808
ACSSF,2012m1,co,000,0012,0000048,5379,189,189,189,4486,807,356,189,189,369,189,116,288,162,523,497,189,363,736,493,1089,303,1478,149,567,916,189,308,397,189,1833,610,2194,2641,983,6352,117,4046,992,3809,1020,7723,97,1118,189,958,241,542,6072,603,4501,310,730,96,189,57,246,1257,2435,230,3481,638,803,1797,995,2296,2629,535,463,650,232,189,1220,189,97,157,189,189,189,18,189,189,245,147,189,189,1177,189,2962,869,393,566,1819,637,199,215,215,52,189,447,136,363,189,189,189,189,294,7309,6852,5379,7054,9500,8313,6852,1990,6684,5379,4486,807,1478,1833,2194,2641,6352,4046,3809,1020,7723,1118,958,6072,4501,730,2435,3481,638,1797,2296,2629,650,1220,2962,869,566,1819,637,6786,6852,5379,7054,9500,8313,6852
ACSSF,2012m1,co,000,0012,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,7123,9308,8912,6368,1516,6147,3579,4661,1197,826,1502,1528,2077,5899,1946,2728,1144,8097,910,1592,5988,3844,1411,2463,2742,440,1224,3475,2741,427,594,2174,906,506,1996,817,6443,6368,3579,7123,9308,8912,6368
