ACSSF,2012e1,co,000,0178,0000065,25028,16798,4899,11899,8230,2271,5959,25028,7170,17858,1903,62,1841,51008,1038,49970,51008,465,50543,51008,5444,45564,49105,307,48798,51008,684,50324,51008,122,50886,117392,11673,105719,117392,11379,106013,117392,11033,106359,117392,8120,109272,117392,8208,109184,117392,7300,110092,117392,10271,107121,117392,10655,106737,117392,10722,106670
ACSSF,2012e1,co,000,0178,0000066,40774,32731,10968,21763,8043,1969,6074,40774,12937,27837,2133,0,2133,58032,1964,56068,58032,701,57331,58032,2018,56014,55899,1026,54873,58032,1176,56856,58032,231,57801,148179,10543,137636,148179,10151,138028,148179,9964,138215,148179,6981,141198,148179,7537,140642,148179,5910,142269,148179,8678,139501,148179,9528,138651,148179,9365,138814
ACSSF,2012e1,co,000,0178,0000067,29330,23577,8042,15535,5753,1748,4005,29330,9790,19540,2504,0,2504,48169,1537,46632,48169,555,47614,48169,3914,44255,45665,1097,44568,48169,1059,47110,48169,413,47756,119652,9502,110150,119652,9095,110557,119652,8994,110658,119652,6342,113310,119652,7256,112396,119652,5006,114646,119652,8302,111350,119652,8159,111493,119652,8109,111543
ACSSF,2012e1,co,000,0178,0000068,30698,24149,7782,16367,6549,1989,4560,30698,9771,20927,3024,0,3024,51024,1034,49990,51024,241,50783,51024,3773,47251,48000,966,47034,51024,405,50619,51024,169,50855,142050,12295,129755,142050,12131,129919,142050,10601,131449,142050,8970,133080,142050,9491,132559,142050,6609,135441,142050,9841,132209,142050,9915,132135,142050,9979,132071
ACSSF,2012e1,co,000,0178,0000069,32904,25708,7942,17766,7196,2190,5006,32904,10132,22772,4159,121,4038,52542,2490,50052,52542,584,51958,52542,8216,44326,48383,1352,47031,52542,1405,51137,52542,850,51692,156089,11146,144943,156089,10629,145460,156089,10088,146001,156089,8319,147770,156089,8051,148038,156089,6345,149744,156089,9452,146637,156089,9439,146650,156089,9196,146893
ACSSF,2012e1,co,000,0178,0000070,27757,24094,5915,18179,3663,851,2812,27757,6766,20991,1398,108,1290,37937,1640,36297,37937,210,37727,37937,3062,34875,36539,377,36162,37937,1219,36718,37937,305,37632,107052,9722,97330,107052,9541,97511,107052,9584,97468,107052,7718,99334,107052,8415,98637,107052,7659,99393,107052,9210,97842,107052,8693,98359,107052,9169,97883
ACSSF,2012e1,co,000,0178,0000071,25312,19369,5634,13735,5943,1543,4400,25312,7177,18135,2860,0,2860,48113,1785,46328,48113,1777,46336,48113,9095,39018,45253,1089,44164,48113,990,47123,48113,721,47392,116626,13432,103194,116626,12568,104058,116626,12924,103702,116626,9974,106652,116626,10788,105838,116626,8365,108261,116626,11701,104925,116626,10460,106166,116626,11235,105391
ACSSF,2012e1,co,000,0178,0000072,18273,13633,4593,9040,4640,1257,3383,18273,5850,12423,3484,79,3405,45946,1689,44257,45946,1398,44548,45946,7473,38473,42462,716,41746,45946,965,44981,45946,468,45478,121044,12602,108442,121044,11644,109400,121044,11737,109307,121044,9232,111812,121044,10013,111031,121044,6996,114048,121044,10795,110249,121044,9858,111186,121044,10338,110706
ACSSF,2012e1,co,000,0178,0000073,32103,23051,7841,15210,9052,3124,5928,32103,10965,21138,1657,0,1657,45903,1471,44432,45903,297,45606,45903,2914,42989,44246,805,43441,45903,786,45117,45903,262,45641,111452,9457,101995,111452,9195,102257,111452,8976,102476,111452,6137,105315,111452,7482,103970,111452,4969,106483,111452,8079,103373,111452,8580,102872,111452,8434,103018
ACSSF,2012e1,co,000,0178,0000074,31610,27545,9705,17840,4065,1023,3042,31610,10728,20882,2071,38,2033,59052,1824,57228,59052,2218,56834,59052,10378,48674,56981,913,56068,59052,1060,57992,59052,541,58511,160865,12428,148437,160865,11731,149134,160865,11102,149763,160865,9331,151534,160865,10152,150713,160865,7926,152939,160865,9731,151134,160865,9574,151291,160865,9511,151354
ACSSF,2012e1,co,000,0178,0000075,17725,13282,4288,8994,4443,1152,3291,17725,5440,12285,4717,0,4717,51857,2500,49357,51857,1703,50154,51857,11838,40019,47140,940,46200,51857,1414,50443,51857,538,51319,101322,9370,91952,101322,9105,92217,101322,8846,92476,101322,6439,94883,101322,7711,93611,101322,5791,95531,101322,7849,93473,101322,8636,92686,101322,8211,93111
ACSSF,2012e1,co,000,0178,0000076,26777,20330,6497,13833,6447,1513,4934,26777,8010,18767,3182,35,3147,61628,2775,58853,61628,2461,59167,61628,7858,53770,58446,830,57616,61628,1245,60383,61628,748,60880,109009,9922,99087,109009,9381,99628,109009,9489,99520,109009,6509,102500,109009,7003,102006,109009,5573,103436,109009,8406,100603,109009,8517,100492,109009,8918,100091
ACSSF,2012e1,co,000,0178,0000077,33274,24033,7668,16365,9241,2278,6963,33274,9946,23328,6602,66,6536,84417,2320,82097,84417,3446,80971,84417,11021,73396,77815,1503,76312,84417,1118,83299,84417,565,83852,163140,16953,146187,163140,16405,146735,163140,16532,146608,163140,12406,150734,163140,13343,149797,163140,9599,153541,163140,14903,148237,163140,15247,147893,163140,15468,147672
ACSSF,2012e1,co,000,0178,0000078,22516,17109,5527,11582,5407,1937,3470,22516,7464,15052,2007,0,2007,45577,1318,44259,45577,1107,44470,45577,10611,34966,43570,944,42626,45577,498,45079,45577,313,45264,123817,9181,114636,123817,8980,114837,123817,8919,114898,123817,5691,118126,123817,6855,116962,123817,4207,119610,123817,7098,116719,123817,8383,115434,123817,8420,115397
ACSSF,2012e1,co,000,0178,0000079,35201,25242,8965,16277,9959,2980,6979,35201,11945,23256,1559,0,1559,48727,1271,47456,48727,245,48482,48727,3909,44818,47168,815,46353,48727,1176,47551,48727,341,48386,112532,12937,99595,112532,12265,100267,112532,12381,100151,112532,8808,103724,112532,9876,102656,112532,6560,105972,112532,11066,101466,112532,11195,101337,112532,11552,100980
ACSSF,2012e1,co,000,0178,0000080,24918,17743,5109,12634,7175,2614,4561,24918,7723,17195,1888,0,1888,52613,1624,50989,52613,1182,51431,52613,11933,40680,50725,1403,49322,52613,839,51774,52613,335,52278,116786,10808,105978,116786,10534,106252,116786,10362,106424,116786,7289,109497,116786,7429,109357,116786,5760,111026,116786,8583,108203,116786,9984,106802,116786,9426,107360
ACSSF,2012e1,co,000,0178,0000081,38286,27909,8919,18990,10377,3004,7373,38286,11923,26363,2522,118,2404,57657,1261,56396,57657,865,56792,57657,7387,50270,55135,772,54363,57657,1055,56602,57657,396,57261,134235,12084,122151,134235,11664,122571,134235,11379,122856,134235,7710,126525,134235,9258,124977,134235,5810,128425,134235,10303,123932,134235,10434,123801,134235,10713,123522
ACSSF,2012e1,co,000,0178,0000082,27335,20151,6461,13690,7184,2133,5051,27335,8594,18741,2531,14,2517,48371,2067,46304,48371,641,47730,48371,6868,41503,45840,842,44998,48371,1681,46690,48371,740,47631,106552,11731,94821,106552,11385,95167,106552,11377,95175,106552,7309,99243,106552,8484,98068,106552,5261,101291,106552,10316,96236,106552,10841,95711,106552,10328,96224
ACSSF,2012e1,co,000,0178,0000083,36480,31260,9593,21667,5220,1040,4180,36480,10633,25847,1684,122,1562,48617,2022,46595,48617,1189,47428,48617,3833,44784,46933,893,46040,48617,1420,47197,48617,900,47717,125182,8357,116825,125182,8160,117022,125182,8013,117169,125182,5826,119356,125182,6806,118376,125182,4743,120439,125182,7752,117430,125182,7614,117568,125182,7517,117665
ACSSF,2012e1,co,000,0178,0000084,30524,25860,8590,17270,4664,1188,3476,30524,9778,20746,1316,0,1316,37651,1069,36582,37651,177,37474,37651,1572,36079,36335,418,35917,37651,467,37184,37651,221,37430,106075,7484,98591,106075,7232,98843,106075,7083,98992,106075,5575,100500,106075,5512,100563,106075,3812,102263,106075,6652,99423,106075,6316,99759,106075,6632,99443
ACSSF,2012e1,co,000,0178,0000085,33482,28331,8089,20242,5151,2275,2876,33482,10364,23118,2059,0,2059,41800,835,40965,41800,68,41732,41800,1887,39913,39741,289,39452,41800,377,41423,41800,71,41729,114803,8332,106471,114803,7963,106840,114803,8206,106597,114803,5844,108959,114803,6862,107941,114803,5362,109441,114803,7533,107270,114803,7340,107463,114803,7067,107736
ACSSF,2012e1,co,000,0178,0000086,28470,22871,6579,16292,5599,1745,3854,28470,8324,20146,2853,0,2853,38505,1267,37238,38505,343,38162,38505,4194,34311,35652,890,34762,38505,819,37686,38505,392,38113,101318,11482,89836,101318,11133,90185,101318,10987,90331,101318,9288,92030,101318,9754,91564,101318,8267,93051,101318,10166,91152,101318,10149,91169,101318,10369,90949
ACSSF,2012e1,co,000,0178,0000087,32038,20154,8334,11820,11884,3012,8872,32038,11346,20692,16201,91,16110,62243,5405,56838,62243,489,61754,62243,9814,52429,46042,667,45375,62243,5161,57082,62243,1601,60642,109572,10532,99040,109572,10258,99314,109572,10104,99468,109572,7931,101641,109572,8558,101014,109572,6700,102872,109572,9050,100522,109572,9318,100254,109572,9292,100280
ACSSF,2012e1,co,000,0178,0000088,35368,24663,7631,17032,10705,3203,7502,35368,10834,24534,2903,0,2903,54524,1829,52695,54524,567,53957,54524,4901,49623,51621,484,51137,54524,1479,53045,54524,1012,53512,128144,15315,112829,128144,14757,113387,128144,14865,113279,128144,10389,117755,128144,11963,116181,128144,8682,119462,128144,13108,115036,128144,13743,114401,128144,13167,114977
ACSSF,2012e1,co,000,0178,0000089,30247,17280,6086,11194,12967,4576,8391,30247,10662,19585,9775,313,9462,51300,3160,48140,51300,1404,49896,51300,6709,44591,41525,1484,40041,51300,3100,48200,51300,1041,50259,98555,11995,86560,98555,11333,87222,98555,11522,87033,98555,8658,89897,98555,9194,89361,98555,6864,91691,98555,10532,88023,98555,10337,88218,98555,9835,88720
ACSSF,2012e1,co,000,0178,0000090,28477,22225,6639,15586,6252,2088,4164,28477,8727,19750,6912,427,6485,46027,1965,44062,46027,375,45652,46027,4675,41352,39115,374,38741,46027,1829,44198,46027,676,45351,103070,12271,90799,103070,11619,91451,103070,11752,91318,103070,8803,94267,103070,10001,93069,103070,9144,93926,103070,11024,92046,103070,9206,93864,103070,10510,92560
ACSSF,2012e1,co,000,0178,0000091,30251,21088,6957,14131,9163,3150,6013,30251,10107,20144,4847,42,4805,55136,1664,53472,55136,900,54236,55136,5897,49239,50289,781,49508,55136,1296,53840,55136,404,54732,120128,15278,104850,120128,14720,105408,120128,14829,105299,120128,11625,108503,120128,12026,108102,120128,9014,111114,120128,13858,106270,120128,12777,107351,120128,13221,106907
ACSSF,2012e1,co,000,0178,0000092,23730,15596,5662,9934,8134,2696,5438,23730,8358,15372,4347,120,4227,47065,1742,45323,47065,1277,45788,47065,8141,38924,42718,823,41895,47065,1110,45955,47065,573,46492,95439,12741,82698,95439,11662,83777,95439,12571,82868,95439,9080,86359,95439,9696,85743,95439,6333,89106,95439,10977,84462,95439,9920,85519,95439,11088,84351
ACSSF,2012e1,co,000,0178,0000093,24075,20813,8296,12517,3262,947,2315,24075,9243,14832,1556,0,1556,39327,1354,37973,39327,518,38809,39327,5585,33742,37771,945,36826,39327,762,38565,39327,134,39193,104140,12429,91711,104140,12167,91973,104140,11992,92148,104140,9900,94240,104140,11199,92941,104140,9596,94544,104140,11580,92560,104140,9983,94157,104140,11102,93038
ACSSF,2012e1,co,000,0178,0000094,20960,16276,6426,9850,4684,1163,3521,20960,7589,13371,2617,0,2617,43309,1404,41905,43309,811,42498,43309,10444,32865,40692,1056,39636,43309,772,42537,43309,293,43016,105886,12117,93769,105886,11866,94020,105886,11599,94287,105886,9933,95953,105886,10821,95065,105886,7990,97896,105886,10355,95531,105886,9135,96751,105886,10421,95465
ACSSF,2012e1,co,000,0178,0000095,30747,24694,9005,15689,6053,1325,4728,30747,10330,20417,1467,69,1398,38832,1173,37659,38832,606,38226,38832,2021,36811,37365,294,37071,38832,952,37880,38832,133,38699,107913,9630,98283,107913,9080,98833,107913,9097,98816,107913,6452,101461,107913,7417,100496,107913,5920,101993,107913,8276,99637,107913,6142,101771,107913,7992,99921
ACSSF,2012e1,co,000,0178,0000096,25467,19964,7623,12341,5503,1651,3852,25467,9274,16193,2112,69,2043,35886,1223,34663,35886,606,35280,35886,2663,33223,33774,285,33489,35886,1081,34805,35886,182,35704,96097,8349,87748,96097,7994,88103,96097,7756,88341,96097,5375,90722,96097,6584,89513,96097,4933,91164,96097,7006,89091,96097,5345,90752,96097,7012,89085
ACSSF,2012e1,co,000,0178,0000097,40008,30563,9357,21206,9445,2825,6620,40008,12182,27826,5638,79,5559,81590,3084,78506,81590,2199,79391,81590,14522,67068,75952,1796,74156,81590,1827,79763,81590,984,80606,214105,20969,193136,214105,19825,194280,214105,19903,194202,214105,16388,197717,214105,17468,196637,214105,14009,200096,214105,18733,195372,214105,16370,197735,214105,17557,196548
ACSSF,2012e1,co,000,0178,0000098,53241,38082,11270,26812,15159,4287,10872,53241,15557,37684,5241,62,5179,94221,3088,91133,94221,873,93348,94221,7310,86911,88980,703,88277,94221,2205,92016,94221,1005,93216,217444,18688,198756,217444,17914,199530,217444,17885,199559,217444,12151,205293,217444,12959,204485,217444,11531,205913,217444,16270,201174,217444,17119,200325,217444,17045,200399
ACSSF,2012e1,co,000,0178,0000099,19207,17146,5410,11736,2061,844,1217,19207,6254,12953,1585,23,1562,25690,1256,24434,25690,103,25587,25690,1879,23811,24105,480,23625,25690,592,25098,25690,209,25481,74500,4579,69921,74500,4438,70062,74500,4477,70023,74500,3353,71147,74500,3151,71349,74500,2415,72085,74500,4108,70392,74500,4336,70164,74500,4171,70329
ACSSF,2012e1,co,000,0178,0000100,67763,54479,14916,39563,13284,3498,9786,67763,18414,49349,5175,108,5067,113432,3696,109736,113432,2850,110582,113432,12743,100689,108257,1737,106520,113432,2216,111216,113432,906,112526,284325,27337,256988,284325,26079,258246,284325,26340,257985,284325,19767,264558,284325,21916,262409,284325,16999,267326,284325,24135,260190,284325,23850,260475,284325,24304,260021
ACSSF,2012e1,co,000,0178,0000101,52276,37459,14273,23186,14817,4804,10013,52276,19077,33199,7782,162,7620,104009,3500,100509,104009,2337,101672,104009,19822,84187,96227,2222,94005,104009,2313,101696,104009,904,103105,228142,31100,197042,228142,29620,198522,228142,30340,197802,228142,24129,204013,228142,25405,202737,228142,19697,208445,228142,27614,200528,228142,25019,203123,228142,27544,200598
ACSSF,2012e1,co,000,0178,0000102,128521,99762,33137,66625,28759,7660,21099,128521,40797,87724,17752,139,17613,288191,10309,277882,288191,9644,278547,288191,48391,239800,270439,4706,265733,288191,5049,283142,288191,2505,285686,627400,53758,573642,627400,51620,575780,627400,50853,576547,627400,36872,590528,627400,41350,586050,627400,29809,597591,627400,44106,583294,627400,46436,580964,627400,46727,580673
ACSSF,2012e1,co,000,0178,0000103,85640,72618,21897,50721,13022,4125,8897,85640,26022,59618,4071,122,3949,109603,2973,106630,109603,1370,108233,109603,5405,104198,105532,898,104634,109603,1405,108198,109603,705,108898,299834,19752,280082,299834,19036,280798,299834,18912,280922,299834,13866,285968,299834,15348,284486,299834,11293,288541,299834,17887,281947,299834,17063,282771,299834,17180,282654
ACSSF,2012e1,co,000,0178,0000104,18626,16195,5284,10911,2431,540,1891,18626,5824,12802,1330,0,1330,25883,821,25062,25883,226,25657,25883,2174,23709,24553,479,24074,25883,500,25383,25883,44,25839,70495,6215,64280,70495,6068,64427,70495,6141,64354,70495,4990,65505,70495,5666,64829,70495,4792,65703,70495,6055,64440,70495,5268,65227,70495,5436,65059
ACSSF,2012e1,co,000,0178,0000105,43977,33086,11154,21932,10891,3161,7730,43977,14315,29662,5969,0,5969,81333,2279,79054,81333,800,80533,81333,6301,75032,75364,792,74572,81333,1411,79922,81333,590,80743,190484,22087,168397,190484,21581,168903,190484,21019,169465,190484,17189,173295,190484,18054,172430,190484,14665,175819,190484,19834,170650,190484,19979,170505,190484,19414,171070
ACSSF,2012e1,co,000,0178,0000106,40712,27997,9067,18930,12715,4003,8712,40712,13070,27642,3859,0,3859,61483,2106,59377,61483,699,60784,61483,5209,56274,57624,484,57140,61483,1756,59727,61483,1042,60441,143407,18844,124563,143407,18286,125121,143407,18394,125013,143407,13330,130077,143407,15060,128347,143407,11429,131978,143407,16344,127063,143407,17227,126180,143407,16512,126895
ACSSF,2012e1,co,000,0178,0000107,23144,16211,6496,9715,6933,2131,4802,23144,8627,14517,2373,235,2138,44602,2218,42384,44602,840,43762,44602,8632,35970,42229,1079,41150,44602,1697,42905,44602,463,44139,122277,31944,90333,122277,31520,90757,122277,31387,90890,122277,29404,92873,122277,29628,92649,122277,27863,94414,122277,30406,91871,122277,30510,91767,122277,30414,91863
ACSSF,2012e1,co,000,0178,0000108,12443,9952,3749,6203,2491,640,1851,12443,4389,8054,1613,0,1613,28568,862,27706,28568,774,27794,28568,6498,22070,26955,293,26662,28568,502,28066,28568,141,28427,66781,7846,58935,66781,7466,59315,66781,7332,59449,66781,5877,60904,66781,6301,60480,66781,4221,62560,66781,6841,59940,66781,6177,60604,66781,6371,60410
ACSSF,2012e1,co,000,0178,0000109,155225,116687,38791,77896,38538,11321,27217,155225,50112,105113,9588,151,9437,232611,7317,225294,232611,2944,229667,232611,27902,204709,223023,4757,218266,232611,5563,227048,232611,2397,230214,542549,51601,490948,542549,49818,492731,542549,49200,493349,542549,35479,507070,542549,39268,503281,542549,26831,515718,542549,44307,498242,542549,45617,496932,542549,45531,497018
ACSSF,2012e1,co,000,0178,0000110,26352,18957,6473,12484,7395,2489,4906,26352,8962,17390,2018,14,2004,40863,1727,39136,40863,715,40148,40863,4229,36634,38845,940,37905,40863,1243,39620,40863,589,40274,93353,11776,81577,93353,11663,81690,93353,11473,81880,93353,8180,85173,93353,9475,83878,93353,6718,86635,93353,10469,82884,93353,11076,82277,93353,11216,82137
ACSSF,2012e1,co,000,0178,0000111,40783,32172,10004,22168,8611,2749,5862,40783,12753,28030,2000,0,2000,61549,1294,60255,61549,628,60921,61549,8383,53166,59549,1061,58488,61549,877,60672,61549,365,61184,156166,25327,130839,156166,24929,131237,156166,25078,131088,156166,20437,135729,156166,22060,134106,156166,18807,137359,156166,23281,132885,156166,24331,131835,156166,24413,131753
ACSSF,2012e1,co,000,0178,0000112,31009,21842,7956,13886,9167,3463,5704,31009,11419,19590,1323,0,1323,44769,573,44196,44769,341,44428,44769,2931,41838,43446,1294,42152,44769,613,44156,44769,359,44410,106359,14018,92341,106359,13674,92685,106359,13788,92571,106359,10318,96041,106359,11389,94970,106359,8758,97601,106359,12787,93572,106359,12959,93400,106359,13125,93234
ACSSF,2012e1,co,000,0178,0000113,24750,15962,5508,10454,8788,3051,5737,24750,8559,16191,5304,269,5035,48599,1302,47297,48599,822,47777,48599,10149,38450,43295,1500,41795,48599,725,47874,48599,745,47854,107089,13265,93824,107089,12344,94745,107089,13010,94079,107089,8865,98224,107089,9858,97231,107089,6484,100605,107089,11174,95915,107089,11375,95714,107089,11730,95359
ACSSF,2012e1,co,000,0178,0000114,53759,42795,14513,28282,10964,2870,8094,53759,17383,36376,4528,0,4528,84011,2251,81760,84011,570,83441,84011,4736,79275,79483,1760,77723,84011,1023,82988,84011,424,83587,225696,18474,207222,225696,17993,207703,225696,15918,209778,225696,13006,212690,225696,13748,211948,225696,9195,216501,225696,14579,211117,225696,14971,210725,225696,14977,210719
ACSSF,2012e1,co,000,0178,0000115,14032,9602,2933,6669,4430,1180,3250,14032,4113,9919,1115,98,1017,25708,728,24980,25708,544,25164,25708,4799,20909,24593,860,23733,25708,492,25216,25708,216,25492,69574,6961,62613,69574,6743,62831,69574,6497,63077,69574,4902,64672,69574,5353,64221,69574,4029,65545,69574,6024,63550,69574,5944,63630,69574,5941,63633
