ACSSF,2012e1,co,000,0006,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746027,539960,488526,8442,4612,23999,216,400,13765,251,13514,206067,163406,594,3164,327,117,26698,11761,4590,7171,746027,539960,206067,746027,539960,206067,166730,3357,452,132,5168,2129,28099,746027,539960,488526,8442,4612,23999,216,400,13765,251,13514,206067
ACSSF,2012e1,co,000,0006,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108211,83793,76703,3807,1219,380,73,0,1611,32,1579,24418,21950,0,57,0,0,1215,1196,643,553,108211,83793,24418,108211,83793,24418,19602,648,32,0,1026,71,3039,108211,83793,76703,3807,1219,380,73,0,1611,32,1579,24418
ACSSF,2012e1,co,000,0006,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119938,109252,105199,239,251,1023,0,663,1877,0,1877,10686,4626,129,0,0,0,4133,1798,756,1042,119938,109252,10686,,,,,,,,,,,119938,109252,105199,239,251,1023,0,663,1877,0,1877,10686
ACSSF,2012e1,co,000,0006,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190549,167638,154565,2281,630,4780,373,573,4436,54,4382,22911,16841,314,397,0,0,2537,2822,1230,1592,190549,167638,22911,190549,167638,22911,15515,2403,398,159,467,745,3224,190549,167638,154565,2281,630,4780,373,573,4436,54,4382,22911
ACSSF,2012e1,co,000,0006,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101913,81961,78436,439,649,1227,86,0,1124,0,1124,19952,9574,1046,57,0,0,8792,483,114,369,101913,81961,19952,101913,81961,19952,18091,32,58,0,102,648,1021,101913,81961,78436,439,649,1227,86,0,1124,0,1124,19952
ACSSF,2012e1,co,000,0006,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183379,126179,117738,2118,1248,2026,35,286,2728,0,2728,57200,31945,156,905,80,0,21611,2503,1781,722,183379,126179,57200,183379,126179,57200,46563,514,633,0,1214,25,8251,183379,126179,117738,2118,1248,2026,35,286,2728,0,2728,57200
ACSSF,2012e1,co,000,0006,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110346,89185,21161,110346,89185,21161,15269,359,0,0,1310,1110,3113,110346,89185,86433,579,246,583,368,587,389,16,373,21161
ACSSF,2012e1,co,000,0006,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104509,87818,80514,3637,998,477,49,0,2143,53,2090,16691,11973,74,741,0,0,3420,483,407,76,104509,87818,16691,,,,,,,,,,,104509,87818,80514,3637,998,477,49,0,2143,53,2090,16691
ACSSF,2012e1,co,000,0006,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151982,85608,78837,2984,948,649,0,0,2190,78,2112,66374,41419,267,1631,95,95,17550,5317,3780,1537,151982,85608,66374,151982,85608,66374,44845,987,358,0,124,50,20010,151982,85608,78837,2984,948,649,0,0,2190,78,2112,66374
ACSSF,2012e1,co,000,0006,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100662,59532,56418,784,1047,366,46,28,843,25,818,41130,32854,77,1010,0,0,5223,1966,1345,621,100662,59532,41130,,,,,,,,,,,100662,59532,56418,784,1047,366,46,28,843,25,818,41130
ACSSF,2012e1,co,000,0006,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108301,104834,3467,108301,104834,3467,2030,358,51,482,84,152,310,,,,,,,,,,,,
ACSSF,2012e1,co,000,0006,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158080,127280,117919,1584,484,5672,0,60,1561,40,1521,30800,22441,664,101,0,0,6158,1436,266,1170,158080,127280,30800,158080,127280,30800,25384,322,216,59,461,243,4115,158080,127280,117919,1584,484,5672,0,60,1561,40,1521,30800
ACSSF,2012e1,co,000,0006,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118811,108745,10066,118811,108745,10066,7060,454,436,171,353,736,856,118811,108745,100778,1245,0,3808,19,159,2736,43,2693,10066
ACSSF,2012e1,co,000,0006,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148899,131244,115379,617,134,11549,0,203,3362,0,3362,17655,11949,0,617,52,0,3874,1163,398,765,148899,131244,17655,148899,131244,17655,11903,836,331,0,462,575,3548,148899,131244,115379,617,134,11549,0,203,3362,0,3362,17655
ACSSF,2012e1,co,000,0006,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120321,91427,81205,1429,274,6303,0,0,2216,87,2129,28894,22879,93,0,0,117,3514,2291,1107,1184,120321,91427,28894,120321,91427,28894,23579,749,94,0,304,224,3944,120321,91427,81205,1429,274,6303,0,0,2216,87,2129,28894
ACSSF,2012e1,co,000,0006,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142417,93693,82577,1393,294,6965,78,197,2189,0,2189,48724,39390,23,722,65,0,6554,1970,511,1459,142417,93693,48724,142417,93693,48724,39827,664,0,0,1257,97,6879,142417,93693,82577,1393,294,6965,78,197,2189,0,2189,48724
ACSSF,2012e1,co,000,0006,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158566,80919,70417,2872,1255,3188,69,0,3118,100,3018,77647,63165,118,699,0,0,9873,3792,1225,2567,158566,80919,77647,158566,80919,77647,65948,2394,353,0,219,822,7911,158566,80919,70417,2872,1255,3188,69,0,3118,100,3018,77647
ACSSF,2012e1,co,000,0006,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107303,92690,69543,10037,486,9038,246,75,3265,0,3265,14613,7475,322,143,0,0,2978,3695,3063,632,107303,92690,14613,107303,92690,14613,8767,1440,0,141,0,1589,2676,107303,92690,69543,10037,486,9038,246,75,3265,0,3265,14613
ACSSF,2012e1,co,000,0006,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117678,88767,59170,20914,240,4005,16,175,4247,0,4247,28911,19817,846,617,51,0,5115,2465,1888,577,117678,88767,28911,117678,88767,28911,20899,1505,23,268,2982,722,2512,117678,88767,59170,20914,240,4005,16,175,4247,0,4247,28911
ACSSF,2012e1,co,000,0006,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121761,73737,41610,22469,722,5708,110,132,2986,124,2862,48024,31181,956,1226,149,0,10421,4091,2875,1216,121761,73737,48024,121761,73737,48024,38816,527,312,0,2321,577,5471,121761,73737,41610,22469,722,5708,110,132,2986,124,2862,48024
ACSSF,2012e1,co,000,0006,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112210,105285,95596,1206,349,5385,265,926,1558,92,1466,6925,4498,57,125,0,0,1691,554,254,300,112210,105285,6925,112210,105285,6925,4319,219,362,79,600,542,804,112210,105285,95596,1206,349,5385,265,926,1558,92,1466,6925
ACSSF,2012e1,co,000,0006,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165112,108117,62366,36790,994,4084,194,296,3393,31,3362,56995,46968,709,121,628,0,6998,1571,857,714,165112,108117,56995,165112,108117,56995,50049,3027,105,0,511,57,3246,165112,108117,62366,36790,994,4084,194,296,3393,31,3362,56995
ACSSF,2012e1,co,000,0006,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101956,63532,53156,6491,579,1804,176,61,1265,48,1217,38424,27354,93,1655,288,0,7308,1726,1430,296,101956,63532,38424,101956,63532,38424,31954,587,217,0,666,326,4674,101956,63532,53156,6491,579,1804,176,61,1265,48,1217,38424
ACSSF,2012e1,co,000,0006,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200,100752,8448,109200,100752,8448,5460,165,415,0,392,691,1325,109200,100752,91889,2536,387,2871,35,401,2633,0,2633,8448
ACSSF,2012e1,co,000,0006,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164409,140457,102367,21421,527,11702,59,335,4046,246,3800,23952,12910,1291,0,349,0,7462,1940,954,986,164409,140457,23952,164409,140457,23952,15774,1945,581,0,870,1020,3762,164409,140457,102367,21421,527,11702,59,335,4046,246,3800,23952
