ACSSF,2012m1,co,000,0058,0000047,4168,6684,4267,4114,3840,1519,2477,4140,3865,3790,1426,2899,7128,4135,3872,3987,884,2092,3843,3519,3465,1213,2930,2184,1422,1180,1026,693,742,1619,1408,1351,432,943,2386,1345,757,698,242,1043,1586,1172,1144,159,1163,4319,3108,2287,2156,932,1886,2708,2472,2523,707,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000048,4856,5618,4075,3698,3459,1474,2409,3375,3507,3185,1471,2412,8296,4985,4895,4877,1203,1998,4280,4113,4173,984,2578,1197,577,512,386,409,240,1001,889,832,207,385,2045,922,583,607,60,796,1897,1037,1037,189,1438,4450,2776,2518,2449,795,1270,3130,2649,2445,799,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000049,3405,5805,4256,3291,3405,1427,2582,3226,3330,2832,1362,2286,6569,3770,4275,4170,1108,2539,3703,3850,3878,1413,2703,1698,1263,1126,1082,204,447,1162,932,930,373,555,2286,1022,482,460,118,899,1771,1072,1027,206,1575,4496,2896,2665,2286,846,1515,2989,2501,2318,752,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000050,4699,4889,3634,3586,3525,1425,3106,2934,2361,2384,748,1760,7522,4086,3932,3926,1252,2078,4305,3839,3850,1082,3461,1078,700,612,596,129,393,870,803,748,243,504,1976,1100,494,504,72,902,1654,863,813,169,1395,3922,2190,2495,2304,645,1255,2911,2265,2393,723,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000051,1888,5789,3551,3228,3088,1473,2981,3581,3155,3074,1495,2100,7908,4251,3851,3604,1208,2562,4591,4053,4129,1131,3763,1915,1219,920,913,73,742,1493,1272,1246,372,752,2294,1143,573,537,196,950,1917,1031,995,215,1624,4505,2596,2139,2045,629,1502,2946,2737,2764,683,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000052,5158,5867,4027,4105,3968,1521,2013,3699,3458,3478,975,2262,7154,3981,3922,3861,1035,2030,3904,3520,3603,1035,3167,2123,1575,1408,1374,296,788,1245,1098,1093,292,775,1885,808,481,440,116,686,1528,931,769,416,1377,4242,2199,1831,1799,702,1389,3013,2699,2612,589,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000053,5638,6717,4372,4205,3825,1635,2727,4049,3429,3431,1463,2245,7219,4122,4053,3829,1143,2129,4311,3727,3638,1130,3172,1603,1107,790,781,158,716,1150,860,895,159,681,2019,998,686,668,163,750,1913,1045,956,423,1579,4041,2677,2633,2409,822,1324,2954,2682,2593,891,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000054,1682,2139,1589,1231,1184,501,1624,986,809,768,238,784,2423,1490,1539,1466,631,848,1414,1089,1016,303,948,583,341,339,340,10,122,490,411,378,168,209,877,472,389,389,189,224,679,434,433,25,550,1360,890,842,839,91,641,897,706,702,207,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000055,3743,3037,2000,1923,1884,521,741,1686,1511,1364,722,808,3622,2103,2090,1995,480,1159,1790,1622,1665,438,1379,322,212,212,128,171,189,266,129,68,114,235,1111,556,276,276,189,521,870,419,419,189,762,1960,1109,1018,1020,70,533,1433,1215,1081,457,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0058,0000056,3569,2311,1577,1711,1798,839,1266,1560,1964,1916,539,1540,4101,2186,2168,2241,668,1092,2188,1751,1693,493,1403,659,316,317,164,270,71,562,553,498,171,89,889,409,93,72,60,388,748,381,381,189,681,2200,1332,1280,1154,630,575,1340,1210,1154,337,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
