ACSSF,2012e1,co,000,0127,0000001,45782,51060,30878,66871,42282,54410,47938,34387,51458,47179,63460,62466,50114,51858,43712,58060,71603,56143,32243,43493,45075,42500,26401,34926,24525,36137,55463,50792,51548,31034,67283,42283,60155,50264,37229,55421,51281,65972,67606,57161,64760,44597,66419,82345,57401,32871,51819,49610,58490,29074,36718,26610,41115,61485,40470,46341,29982,65422,42275,45930,42996,30759,41103,38013,52094,52281,45410,46359,42543,47456,53382,44431,31118,41094,41882,40413,23171,32480,21010,30178,49106,1741899,1012533,41718,17741,23977,109576,113345,40106,97526,67667,51674,15993,34847,67203,44326,22877,157577,108954,1209,47414,97028,41971,55057,74920,20919,54001,44699,66321,729366,10921,4561,6360,11872,39658,14182,69742,21140,16544,4596,20612,73670,53754,19916,88881,62554,425,25902,239230,87864,151366,56812,13714,43098,34207,48439
ACSSF,2012e1,co,000,0127,0000002,45816,60527,31630,66952,42343,54005,47586,34811,50973,46575,64760,61998,50066,51994,42818,57106,71549,55906,31837,43591,45296,42443,26208,35212,24268,36162,55858,50763,61064,29817,66667,42357,60068,50124,37303,54168,50195,66996,66782,56428,64252,43706,65628,81986,57607,32227,51713,49648,57189,28349,37467,26360,41178,61469,40639,55980,33293,67891,42254,46190,42483,30808,41382,39725,51649,51872,45592,46875,41405,47885,54083,44431,30580,41151,42068,40444,23164,32035,21006,30110,49785,1510272,871650,22278,5860,16418,91078,100542,35859,87858,56006,43956,12050,32157,60873,40512,20361,141654,97157,1151,43346,84100,35855,48245,65397,16450,48947,38649,55199,638622,7299,1774,5525,9642,35801,12470,60497,18295,14569,3726,18940,65252,48032,17220,79551,55297,425,23829,208523,74697,133826,50524,11706,38818,30736,41092
ACSSF,2012e1,co,000,0127,0000003,45552,41081,30600,66675,42028,56606,49515,31941,55941,54948,60794,72419,50734,49632,52287,65108,72029,56959,42472,42639,42240,43903,29294,33773,26409,35913,52369,50997,42212,31251,70806,42015,61225,52240,36420,57454,56935,60886,77250,62409,68937,60617,80629,88951,56959,51948,54506,49483,68922,30949,32579,29963,40760,61637,38562,32006,25212,54375,42750,41934,45419,30580,36859,35233,60050,55411,43863,42450,47070,42436,48807,.,36466,40728,41076,40100,23287,38554,21044,30698,45531,231627,140883,19440,11881,7559,18498,12803,4247,9668,11661,7718,3943,2690,6330,3814,2516,15923,11797,58,4068,12928,6116,6812,9523,4469,5054,6050,11122,90744,3622,2787,835,2230,3857,1712,9245,2845,1975,870,1672,8418,5722,2696,9330,7257,0,2073,30707,13167,17540,6288,2008,4280,3471,7347
ACSSF,2012e1,co,000,0127,0000004,46447,57250,32061,66744,42861,55044,49178,34698,51232,47217,64469,62891,50642,52479,44025,59141,72058,56143,32143,44573,45392,43711,26578,35024,24754,36387,56907,51328,60762,31858,66948,42958,60495,50502,37462,54887,51213,66820,67751,60038,66009,44220,66825,82829,57401,32404,52190,50085,59586,29732,36898,26704,41398,62056,40862,51509,32528,66076,42411,46083,44284,30938,41368,39392,52666,52788,46199,47333,43653,48352,54190,44431,31128,41429,41993,40937,23496,32542,21131,30310,50518,1619271,937498,28138,8950,19188,98324,110005,38067,90490,60708,47661,13047,33796,64114,42824,21290,153000,106438,1209,45353,90982,39423,51559,67252,18375,48877,41368,61254,681773,9621,3491,6130,11129,38938,13726,65089,19807,15630,4177,19797,69433,50904,18529,85187,60284,425,24478,222566,81772,140794,51031,12494,38537,32199,43250
ACSSF,2012e1,co,000,0127,0000005,47022,60004,32016,66978,42435,56865,48765,35043,51444,47252,65354,63506,50847,53040,44386,60202,72559,53704,32236,45193,45735,44405,26409,36243,24070,36918,58350,51715,61181,32304,66930,42389,61218,50414,38146,55255,51309,67706,68095,60588,67356,44769,67428,83378,56348,32814,52156,50407,58191,28931,40198,26192,42291,62631,41177,53439,31545,67131,43654,47196,44106,31079,41348,39449,53434,53358,46287,47491,43800,48773,55152,44431,31020,41770,42182,41418,23366,32949,21001,30273,51020,1530013,885000,23592,6499,17093,92526,105303,36896,85121,57532,45583,11949,33193,60054,40679,19375,147981,103756,1031,43194,85963,37474,48489,60902,16155,44747,39272,56665,645013,8834,2932,5902,10453,36957,13212,60582,19246,15288,3958,19589,67412,49600,17812,81875,58134,425,23316,210097,76828,133269,45457,11332,34125,30472,40827
ACSSF,2012e1,co,000,0127,0000006,42477,54130,26998,61824,41328,51501,43966,31211,50060,45723,63638,58322,46001,48603,41859,53289,70162,64324,28721,42346,42957,42087,25051,35090,22325,34292,55072,47240,54352,25619,62488,41276,56783,44374,34659,51950,49522,67055,66303,51015,56913,41534,59578,76815,101372,30392,48685,47273,50595,26525,37248,25466,40155,60533,39407,52071,32389,57236,41576,41585,42921,27870,40825,40220,51956,45483,42232,42082,45034,47619,55100,43438,26449,40738,41129,40376,21943,32712,20033,30636,49926,675926,384716,7776,1932,5844,38993,40381,15344,37507,23608,18913,4695,13825,26278,15801,10477,65564,44567,189,20808,42625,17553,25072,32109,7124,24985,15620,25086,291210,2700,729,1971,3575,13070,4424,27462,9256,7370,1886,8476,30550,21467,9083,36718,26022,137,10559,99273,35827,63446,22180,5604,16576,15859,17667
ACSSF,2012e1,co,000,0127,0000007,50514,61158,34444,68790,45737,61073,50883,36713,53446,49713,66878,67350,55366,60109,46600,63693,75862,45524,38698,47157,47282,47005,28269,37082,25583,38116,61334,56242,62179,40872,67976,45607,63616,51944,41081,57148,53447,68456,69754,71029,76375,50456,75381,87487,52593,41928,59148,52011,70284,32451,40953,27149,46579,67376,42538,53554,25838,71281,46235,50802,45349,32201,41976,37421,54548,61393,49447,50697,43492,49791,55202,45484,34552,43145,45401,42284,25261,33294,22488,29697,52105,854087,500284,15816,4567,11249,53533,64922,21552,47614,33924,26670,7254,19368,33776,24878,8898,82417,59189,842,22386,43338,19921,23417,28793,9031,19762,23652,31579,353803,6134,2203,3931,6878,23887,8788,33120,9990,7918,2072,11113,36862,28133,8729,45157,32112,288,12757,110824,41001,69823,23277,5728,17549,14613,23160
ACSSF,2012e1,co,000,0127,0000008,38972,48231,32208,64131,47024,36604,80045,31851,45381,46748,41140,42301,42856,43564,41656,42551,50243,80922,30858,39166,40225,37352,29539,26175,30797,30464,44243,41397,51220,30950,67383,51812,36627,87723,33681,45767,47135,40402,47389,43033,43893,42017,40187,60549,80922,30510,54349,40476,67169,31494,25214,33810,30243,47438,36080,32297,37334,31283,38858,36447,47917,27869,41764,32292,45223,29167,42243,42853,32354,43801,46215,.,40571,36587,40169,35917,24476,30902,22043,30673,41596,89258,52498,4546,2451,2095,5798,4702,1171,5369,3176,2078,1098,603,4060,2145,1915,5019,2682,178,2159,5019,1949,3070,6350,2220,4130,2096,4589,36760,787,559,228,676,1981,514,4507,561,342,219,208,2021,1304,717,3312,2150,0,1162,12469,4944,7525,5574,1162,4412,1727,2423
ACSSF,2012e1,co,000,0127,0000009,36251,35641,35321,50408,59006,34170,37329,25893,41506,41419,47938,24525,61496,65304,50875,37794,51265,.,22120,39101,40254,37343,30543,31806,28861,24435,42566,39594,51386,35517,60661,59006,33906,48882,33158,42081,41994,47938,.,61462,61810,51969,30352,70810,.,21884,57107,48511,62319,34411,.,33107,33468,55294,31930,31243,7492,.,.,34697,.,22532,.,.,.,.,65125,105523,31406,45513,51134,.,25299,36140,38947,35198,25288,.,19708,21583,41209,26243,14492,422,201,221,1462,1900,215,1499,909,553,356,44,1020,643,377,1906,1207,0,699,1601,394,1207,1289,73,1216,870,1355,11751,494,303,191,0,710,85,1633,92,92,0,71,717,416,301,910,544,0,366,4079,1733,2346,1550,164,1386,471,939
ACSSF,2012e1,co,000,0127,0000010,40357,51378,31218,71025,46726,39588,87665,35273,46513,52932,41059,45149,40874,40795,41012,43589,44426,80922,33958,39174,40222,37357,28203,25136,31248,31283,45404,42003,51142,29423,71289,50000,49043,88217,34935,46549,56953,40280,46844,41010,41433,40567,42179,60218,80922,31500,51214,39862,67304,30855,24612,34223,26781,46714,37140,60536,52434,60893,38858,37843,58451,35413,46205,52702,45223,33159,40469,39310,55403,43760,43976,.,42991,36820,40347,36209,24287,28621,22383,35843,42039,63015,38006,4124,2250,1874,4336,2802,956,3870,2267,1525,742,559,3040,1502,1538,3113,1475,178,1460,3418,1555,1863,5061,2147,2914,1226,3234,25009,293,256,37,676,1271,429,2874,469,250,219,137,1304,888,416,2402,1606,0,796,8390,3211,5179,4024,998,3026,1256,1484
