ACSSF,2012m1,co,000,0042,0000001,16220,5469,4593,5017,6575,8186,9775,8506,7794,6031,6198,4854,3151,6590,6347,16220,5021,8755,8879,9675,9356,6969,8594,3974,4540,6433,5593,3403,16220,5469,4593,5017,6575,8186,9775,8506,7794,6031,12025,16220,9662,8879,9675,9356,6969,8594,5499,6433,6325
ACSSF,2012m1,co,000,0042,0000002,15951,5140,4256,4733,6805,7826,8965,8377,7644,5707,6110,4900,3146,6234,6176,15951,4619,8604,8565,9556,9185,6796,7910,3886,4116,5979,5130,3154,15951,5140,4256,4733,6805,7826,8965,8377,7644,5707,10919,15951,9480,8565,9556,9185,6796,7910,5458,5979,5960
ACSSF,2012m1,co,000,0042,0000003,8145,1628,1437,2167,2563,2927,3124,3308,2426,1968,1898,1434,614,2075,1567,8145,2223,2821,2608,2830,3246,2162,2877,1482,1451,2691,1939,1294,8145,1628,1437,2167,2563,2927,3124,3308,2426,1968,3714,8145,3649,2608,2830,3246,2162,2877,2005,2691,2257
ACSSF,2012m1,co,000,0042,0000004,15180,5109,4622,4719,6534,7987,9336,8374,7411,5579,6122,4675,3037,6315,6347,15180,4890,7945,8927,9980,9274,6961,8391,3835,4509,6319,5366,3257,15180,5109,4622,4719,6534,7987,9336,8374,7411,5579,11573,15180,8853,8927,9980,9274,6961,8391,5617,6319,6049
ACSSF,2012m1,co,000,0042,0000005,15065,5056,4528,4944,6274,7792,8908,7964,7369,5036,5815,4391,2935,6108,6314,15065,4440,7721,8963,9603,9236,6701,7718,3807,4526,6270,5172,3010,15065,5056,4528,4944,6274,7792,8908,7964,7369,5036,10638,15065,8549,8963,9603,9236,6701,7718,5645,6270,5747
ACSSF,2012m1,co,000,0042,0000006,10623,2776,2888,3084,4689,4567,6086,5198,5531,3915,4269,3384,2114,4349,4772,10623,2923,5100,6084,6760,6456,4415,5277,2057,2682,3562,3113,2235,10623,2776,2888,3084,4689,4567,6086,5198,5531,3915,7505,10623,5520,6084,6760,6456,4415,5277,3164,3562,3898
ACSSF,2012m1,co,000,0042,0000007,10976,3772,3441,4205,5161,5623,7394,5503,5253,3386,4164,2681,1856,4912,3949,10976,3359,5374,5623,5901,6381,4635,6114,3062,3572,5251,3893,2268,10976,3772,3441,4205,5161,5623,7394,5503,5253,3386,8297,10976,6163,5623,5901,6381,4635,6114,4560,5251,3843
ACSSF,2012m1,co,000,0042,0000008,4004,1006,791,1565,1781,1913,2161,1858,1911,1417,1564,1557,457,2004,1074,4004,1431,2453,2371,3020,2321,1354,1829,733,675,1221,1459,995,4004,1006,791,1565,1781,1913,2161,1858,1911,1417,3351,4004,2840,2371,3020,2321,1354,1829,994,1221,1791
ACSSF,2012m1,co,000,0042,0000009,3907,633,596,699,1129,1249,1185,1153,1041,664,731,1168,333,1253,776,3907,1016,1648,1333,1776,1091,418,919,189,188,668,524,671,3907,633,596,699,1129,1249,1185,1153,1041,664,1874,3907,1864,1333,1776,1091,418,919,188,668,905
ACSSF,2012m1,co,000,0042,0000010,4260,750,622,1414,1782,1413,1797,1655,1635,1462,1351,995,329,1591,700,4260,1138,1947,2016,2290,1869,1294,1635,733,659,1106,1419,744,4260,750,622,1414,1782,1413,1797,1655,1635,1462,2609,4260,2192,2016,2290,1869,1294,1635,997,1106,1590
ACSSF,2012m1,co,000,0042,0000011,4131,1226,1099,1276,1782,2061,2016,2050,2025,1509,1389,1183,767,1677,1408,4131,2182,3017,2593,2265,1679,994,1852,976,755,1199,1426,1030,4131,1226,1099,1276,1782,2061,2016,2050,2025,1509,3143,4131,3788,2593,2265,1679,994,1852,1169,1199,1827
ACSSF,2012m1,co,000,0042,0000012,5717,1604,1367,1882,2477,2775,2823,2725,2814,2126,2106,1991,872,2492,1566,5717,2554,4081,3341,3959,2818,1678,2787,1233,1045,1684,2081,1404,5717,1604,1367,1882,2477,2775,2823,2725,2814,2126,4398,5717,5112,3341,3959,2818,1678,2787,1546,1684,2526
ACSSF,2012m1,co,000,0042,0000013,4142,2086,1570,1835,2808,2491,2779,2250,2246,1475,1801,995,726,2870,1903,4142,807,2120,2671,2257,2426,2424,3452,1789,1973,2463,1736,1014,4142,2086,1570,1835,2808,2491,2779,2250,2246,1475,3374,4142,2295,2671,2257,2426,2424,3452,2703,2463,1922
ACSSF,2012m1,co,000,0042,0000014,5109,1436,1453,2304,2613,2520,3424,2639,2604,1680,1896,2020,742,2560,2195,5109,1259,2023,2616,2809,3422,2904,3664,1358,1589,2074,2098,897,5109,1436,1453,2304,2613,2520,3424,2639,2604,1680,4280,5109,2370,2616,2809,3422,2904,3664,2020,2074,2339
ACSSF,2012m1,co,000,0042,0000015,3669,809,836,1267,1397,1376,2106,2226,2187,1407,2031,1039,1031,1939,1545,3669,1282,2102,2277,2372,2204,1266,2015,972,1214,1159,1176,776,3669,809,836,1267,1397,1376,2106,2226,2187,1407,3348,3669,2457,2277,2372,2204,1266,2015,1500,1159,1364
ACSSF,2012m1,co,000,0042,0000016,5047,1463,1254,1965,2553,2816,3219,3083,3687,2597,2293,1696,1194,2569,2386,5047,1513,3057,3206,3493,3516,2529,3532,1314,1875,2227,1970,1475,5047,1463,1254,1965,2553,2816,3219,3083,3687,2597,4521,5047,3134,3206,3493,3516,2529,3532,2081,2227,2490
ACSSF,2012m1,co,000,0042,0000017,3454,897,837,996,1587,2010,2563,2126,2286,1306,1381,923,609,1111,1152,3454,1678,1808,1811,2117,2095,1430,2201,1135,1153,1939,1335,824,3454,897,837,996,1587,2010,2563,2126,2286,1306,2122,3454,2221,1811,2117,2095,1430,2201,1525,1939,1466
ACSSF,2012m1,co,000,0042,0000018,5300,1665,2224,1907,2055,2735,3395,3357,2922,1717,2034,1694,956,2474,2043,5300,1672,2821,3314,3605,4261,2451,3182,1093,1542,1897,1274,868,5300,1665,2224,1907,2055,2735,3395,3357,2922,1717,4328,5300,3081,3314,3605,4261,2451,3182,1811,1897,1618
ACSSF,2012m1,co,000,0042,0000019,4746,1304,1544,1786,2862,2660,3258,2601,2809,1824,1992,1404,1097,1861,1744,4746,1058,2140,2424,3063,2589,1967,2695,1534,1755,2485,1792,934,4746,1304,1544,1786,2862,2660,3258,2601,2809,1824,3276,4746,2274,2424,3063,2589,1967,2695,2294,2485,1808
ACSSF,2012m1,co,000,0042,0000020,3060,1280,993,1248,1775,2285,2190,1850,1752,1430,2020,1065,470,1201,2069,3060,1185,1876,2362,2468,2249,1436,2066,869,1112,1322,1617,949,3060,1280,993,1248,1775,2285,2190,1850,1752,1430,2770,3060,2140,2362,2468,2249,1436,2066,1413,1322,1840
ACSSF,2012m1,co,000,0042,0000021,2672,1112,1127,1005,966,1887,1884,2100,1422,980,954,932,196,990,854,2672,790,1505,1865,2429,1538,738,926,282,157,1002,957,774,2672,1112,1127,1005,966,1887,1884,2100,1422,980,1782,2672,1756,1865,2429,1538,738,926,346,1002,1118
ACSSF,2012m1,co,000,0042,0000022,2535,797,665,917,1040,1000,1311,1436,1016,768,1040,581,476,1037,1153,2535,622,1552,1505,1656,1444,709,1026,498,491,811,546,427,2535,797,665,917,1040,1000,1311,1436,1016,768,1938,2535,1604,1505,1656,1444,709,1026,681,811,632
ACSSF,2012m1,co,000,0042,0000023,3368,1167,865,1097,2077,1453,2286,1625,1412,1261,1140,620,509,1247,1412,3368,1337,1907,2040,2313,1612,1568,1821,650,942,1521,1321,771,3368,1167,865,1097,2077,1453,2286,1625,1412,1261,2355,3368,2427,2040,2313,1612,1568,1821,1198,1521,1635
ACSSF,2012m1,co,000,0042,0000024,2195,641,574,753,1375,827,1313,967,1170,832,982,589,477,804,639,2195,413,1289,1058,1106,1102,593,1069,548,813,882,797,476,2195,641,574,753,1375,827,1313,967,1170,832,1391,2195,1345,1058,1106,1102,593,1069,887,882,874
ACSSF,2012m1,co,000,0042,0000025,4051,1436,1323,1796,2127,1718,2346,2034,2030,1363,1512,1247,591,2112,1716,4051,889,1360,2288,2258,2571,2148,2664,1227,1204,1613,1498,994,4051,1436,1323,1796,2127,1718,2346,2034,2030,1363,3200,4051,1548,2288,2258,2571,2148,2664,1707,1613,1636
ACSSF,2012m1,co,000,0042,0000026,2552,415,523,314,781,692,758,1186,1305,1077,1377,734,704,1198,1228,2552,780,1321,1529,1524,814,697,989,276,727,624,441,440,2552,415,523,314,781,692,758,1186,1305,1077,2224,2552,1506,1529,1524,814,697,989,800,624,673
ACSSF,2012m1,co,000,0042,0000027,2207,393,472,584,883,1011,1080,1125,1264,746,941,411,271,675,722,2207,602,732,943,1056,1422,695,1204,626,575,663,725,243,2207,393,472,584,883,1011,1080,1125,1264,746,1363,2207,995,943,1056,1422,695,1204,814,663,777
ACSSF,2012m1,co,000,0042,0000028,5009,1150,1850,1372,1709,2295,2667,2359,2555,1478,1444,1692,909,2057,1798,5009,1255,2556,2755,2995,3707,1920,2184,781,1061,1269,1174,670,5009,1150,1850,1372,1709,2295,2667,2359,2555,1478,3517,5009,2905,2755,2995,3707,1920,2184,1303,1269,1440
ACSSF,2012m1,co,000,0042,0000029,5047,1463,1254,1965,2553,2816,3219,3083,3687,2597,2293,1696,1194,2569,2386,5047,1513,3057,3206,3493,3516,2529,3532,1314,1875,2227,1970,1475,5047,1463,1254,1965,2553,2816,3219,3083,3687,2597,4521,5047,3134,3206,3493,3516,2529,3532,2081,2227,2490
ACSSF,2012m1,co,000,0042,0000030,2881,857,383,785,982,1390,1411,1477,1223,1093,1071,849,310,1005,1806,2881,885,1652,1782,1948,1656,935,1325,434,643,665,828,427,2881,857,383,785,982,1390,1411,1477,1223,1093,2065,2881,1754,1782,1948,1656,935,1325,732,665,923
ACSSF,2012m1,co,000,0042,0000031,2078,537,420,721,1275,775,1228,907,946,827,775,386,336,823,909,2078,613,1169,1262,1639,790,614,880,249,335,856,982,427,2078,537,420,721,1275,775,1228,907,946,827,1324,2078,1321,1262,1639,790,614,880,368,856,1117
ACSSF,2012m1,co,000,0042,0000032,2495,372,467,578,890,1344,1574,1298,1372,918,649,419,321,572,880,2495,381,855,1417,1558,1417,949,1020,659,643,934,566,366,2495,372,467,578,890,1344,1574,1298,1372,918,1332,2495,971,1417,1558,1417,949,1020,1035,934,677
ACSSF,2012m1,co,000,0042,0000033,2692,738,635,731,1458,1702,1695,1382,1592,1007,1103,1024,418,927,805,2692,514,1098,1400,2315,1330,1139,1388,502,910,1290,882,538,2692,738,635,731,1458,1702,1695,1382,1592,1007,1945,2692,1236,1400,2315,1330,1139,1388,1083,1290,961
ACSSF,2012m1,co,000,0042,0000034,2435,546,581,892,1006,816,1128,1254,1210,535,811,538,372,955,860,2435,661,1255,1422,1500,1238,540,1070,902,432,568,833,224,2435,546,581,892,1006,816,1128,1254,1210,535,1509,2435,1362,1422,1500,1238,540,1070,1068,568,865
ACSSF,2012m1,co,000,0042,0000035,1986,643,615,891,1137,1031,988,1181,588,571,1294,546,181,433,638,1986,386,867,1399,1381,967,638,960,451,563,722,712,554,1986,643,615,891,1137,1031,988,1181,588,571,1442,1986,914,1399,1381,967,638,960,692,722,999
ACSSF,2012m1,co,000,0042,0000036,2087,632,464,806,670,735,1019,990,862,719,958,390,393,919,959,2087,558,1444,1417,1299,1170,536,685,358,280,440,385,323,2087,632,464,806,670,735,1019,990,862,719,1668,2087,1452,1417,1299,1170,536,685,458,440,473
