ACSSF,2012m1,co,000,0103,0000035,3075,6297,4382,3292,5204,2113,5322,4110,5741,3594,4049,5283,2109,5490,.,.,.,.,.,.,.,,,,,,,,,,,,,,,.,.,.,.,.,.,.,14932,18149,9797,1102,9100,64813,615,22453,39296,39296,.,44352,14489,22381,3878,6286,3579,4031,4986,2210,5456,15605,20406,25778,9264,25587,15206,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0103,0000036,1982,2786,4610,2712,2762,1619,2215,1594,3840,4332,3940,2291,2894,2854,6801,3611,1875,2445,16352,12947,28330,24800,24133,13073,7894,34059,20809,.,,,,,,,,.,.,.,.,.,.,.,5530,10401,14315,5730,6500,7569,1410,10377,32169,13011,7119,2926,6120,1424,1821,3053,5192,5465,2563,2870,5720,3542,3407,6556,3363,2939,4145,2205,1479,898,992,189,992,344,535,687,662,509,270,1185,947,1028,696,631,275,127,138,189,827,933,189,933,191,461,424,751,475,72,1306,1352,1060,826,547,266,173,189,189
ACSSF,2012m1,co,000,0103,0000037,2036,3219,6181,3143,3079,3745,2319,1834,2240,6315,3277,2793,3942,2450,2156,2352,52425,4786,.,.,.,,,,,,,,6192,10843,14159,13886,5833,9947,20312,.,.,.,.,.,.,.,2773,6871,8230,47466,20172,10380,34066,25157,20472,19207,100513,24862,28417,21122,3417,2811,4244,2341,1717,3434,3149,4730,2239,5639,13198,7198,5152,6547,2798,1590,1084,189,1084,180,402,472,983,680,215,1191,676,1038,763,184,536,260,216,189,1684,1247,189,1247,219,665,505,956,579,240,1418,1330,840,667,407,253,189,149,189
ACSSF,2012m1,co,000,0103,0000038,1818,3387,3532,4362,3074,3390,1253,2089,5165,2853,3951,3237,4335,1873,36978,14540,22173,34683,6093,.,1958,3446,41966,60655,.,5717,2072,6401,5899,15085,14466,22201,12367,6775,1737,.,.,.,.,.,.,.,6837,43328,9961,22542,9494,8133,5071,14990,21639,45702,5400,18946,12431,8002,3248,5555,3018,2757,2951,3587,2374,3484,6052,2625,6608,5366,7725,3572,2460,1427,1199,189,1199,189,324,406,879,270,493,861,403,783,420,457,402,329,189,189,1416,821,189,821,118,569,373,435,57,191,999,673,791,534,555,100,189,189,189
ACSSF,2012m1,co,000,0103,0000039,1373,6318,6846,1286,2981,5769,958,1964,3772,8512,1334,3041,5585,1012,,,,,,,,.,.,.,.,.,.,.,12846,13610,26471,9241,5321,77115,4940,.,.,.,.,.,.,.,,,,,,,,8294,4529,177041,5684,18167,17704,6923,1675,4603,11767,1241,3102,6609,1024,7323,9148,15249,12441,11573,9205,4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0103,0000040,2080,1758,2627,1104,1794,1522,1045,884,2469,1686,1313,1629,1814,1099,4194,5818,12596,3573,6168,3813,1794,14592,17070,21386,3826,31728,55741,16413,6499,28564,14515,11669,5520,20134,1906,14855,34960,34960,.,16060,26352,.,6083,13004,4353,4543,7450,7442,3497,5602,8671,17753,6143,7586,7984,2729,1024,1597,2565,1083,1537,2087,1240,2100,3829,2933,3831,2306,2923,1590,2088,1353,1665,189,1665,526,1240,882,1037,608,438,1488,1168,1384,1072,632,678,352,366,344,1447,1462,189,1462,480,531,806,916,479,501,1504,1392,1174,1061,690,236,292,189,189
ACSSF,2012m1,co,000,0103,0000041,1659,1393,1211,1042,1446,1840,886,910,2873,2243,1875,1545,1426,1875,2445,2231,6484,1251,3395,5668,1144,,,,,,,,4286,6723,11249,6312,9357,12473,3522,42084,49145,10524,.,.,.,.,4604,4621,7888,7587,12508,5122,1568,4996,8421,8171,5252,6454,5584,6587,1361,1450,1509,1966,2975,3361,1448,829,1669,3898,2975,3427,4849,1425,3318,2105,2167,189,2167,450,1125,1221,1291,768,460,1448,783,1425,1081,803,854,490,246,140,1977,1268,189,1268,378,694,917,910,477,303,1783,1229,1511,1083,788,551,248,189,189
ACSSF,2012m1,co,000,0103,0000042,1129,1969,2786,1220,832,1688,658,1416,2689,1070,1508,1705,1920,902,1399,5187,5705,4864,4454,4856,2023,13713,3604,8203,10905,13641,3035,4624,5949,11862,20785,3995,11049,8667,2219,,,,,,,,2091,2283,7717,3513,2597,5099,1375,2275,11613,11024,6887,5929,4741,5940,1204,3039,5003,2305,1757,1370,2335,1017,1613,1815,1985,1814,1964,1288,747,601,2261,189,2261,244,1744,1663,1628,1362,739,2369,1749,2144,1580,1463,1081,566,266,111,664,1745,189,1745,488,1240,1182,1251,809,676,1909,2129,1665,1450,1037,568,610,229,201
ACSSF,2012m1,co,000,0103,0000043,1059,3783,5316,1370,1669,3210,861,1187,3889,5669,1402,2154,2803,964,17824,3108,19421,17688,14027,7002,21816,,,,,,,,15368,20218,3839,16236,16203,47892,7275,50756,4502,4502,.,.,.,.,8023,12149,47314,9674,32078,15178,1980,6984,43705,69546,.,6771,19793,3150,1116,4208,3602,1409,2503,2387,1002,3884,14208,7860,2501,4830,21663,4405,1594,925,878,189,878,267,595,395,578,336,379,565,352,473,371,297,109,91,189,78,1002,369,189,369,43,278,193,217,141,72,989,762,761,566,388,151,127,272,189
ACSSF,2012m1,co,000,0103,0000044,3075,6297,4382,3292,5204,2113,5322,4110,5741,3594,4049,5283,2109,5490,.,.,.,.,.,.,.,,,,,,,,,,,,,,,.,.,.,.,.,.,.,14932,18149,9797,1102,9100,64813,615,22453,39296,39296,.,44352,14489,22381,3878,6286,3579,4031,4986,2210,5456,15605,20406,25778,9264,25587,15206,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0103,0000045,1472,3113,6730,1886,2160,5279,1015,2632,5224,7568,2522,4292,4377,1090,,,,,,,,,,,,,,,6204,68343,4756,.,15070,4156,6006,.,.,.,.,.,.,.,3424,3975,9945,11579,6425,15990,2603,9417,30090,14578,1675,6433,9198,1274,2953,5208,4307,2818,4597,3133,1053,2810,3660,7664,2761,4924,11031,6627,2116,1331,1137,189,1137,207,445,604,763,425,257,978,637,749,560,395,303,273,189,189,1217,821,189,821,239,355,371,522,212,214,1015,838,806,524,579,200,157,189,189
ACSSF,2012m1,co,000,0103,0000046,1982,2786,4610,2712,2762,1619,2215,1594,3840,4332,3940,2291,2894,2854,6801,3611,1875,2445,16352,12947,28330,24800,24133,13073,7894,34059,20809,.,,,,,,,,.,.,.,.,.,.,.,5530,10401,14315,5730,6500,7569,1410,10377,32169,13011,7119,2926,6120,1424,1821,3053,5192,5465,2563,2870,5720,3542,3407,6556,3363,2939,4145,2205,1479,898,992,189,992,344,535,687,662,509,270,1185,947,1028,696,631,275,127,138,189,827,933,189,933,191,461,424,751,475,72,1306,1352,1060,826,547,266,173,189,189
ACSSF,2012m1,co,000,0103,0000047,1428,1721,1017,876,808,1480,605,1191,2325,2439,1323,947,1878,791,1338,4811,6591,4178,4312,4359,1901,15216,3615,7609,10191,12159,11910,5668,6421,13634,17775,3782,11484,11407,2283,,,,,,,,2268,2381,6864,3479,2585,4337,1340,2260,4841,8562,3773,7298,4311,5928,1205,2192,1219,2133,1338,2483,1206,1021,1850,1727,1968,2111,1492,1307,2498,1772,2744,189,2744,280,1829,1763,1585,1457,822,2547,1815,2260,1617,1513,1078,726,273,111,1504,1910,189,1910,488,1217,1239,1346,837,707,2031,2225,1714,1486,1175,576,641,238,201
ACSSF,2012m1,co,000,0103,0000048,609,1252,3096,569,1065,2157,931,701,848,2286,640,881,2248,1021,6189,16677,30833,6482,16780,2311,3764,8128,55355,7437,12874,5563,13417,1859,6177,8660,4941,7761,8252,22064,6685,43163,1830,4502,.,16866,.,196588,2427,2608,5665,3730,8118,31197,1539,4430,15013,25640,1256,6391,2468,3415,1254,860,1838,647,951,2416,1069,2886,7241,6259,1485,2349,6244,2771,3044,1709,1440,189,1440,385,600,800,1051,587,818,1622,1178,1158,911,713,546,240,346,573,1949,1269,189,1269,231,631,547,854,649,544,1850,1425,1447,1211,704,425,246,281,100
