ACSSF,2012m1,co,000,0028,0000011,,,,,,,,,,,,1839,5109,5190,2696,2078,1589,1460,774,1139,4644,668,,,,,,,,,1839,5109,5190,3101,3101,189,4541,3186,3692,2904,2207,458,811,1328,1556,668,189,189,668,,,,,,,,,,,,,,,,,,1839,5109,5190,2696,2078,1589,1460,4644,668,1839,5109,5190,3101,4541,3186,3692,2904,2207,668,189,668,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000012,,,,,,,,,,,,1839,5109,5190,2696,2078,1589,1460,774,1139,4644,668,,,,,,,,,1151,6535,6696,4235,4235,189,5853,3984,4947,3546,3368,1406,1700,1688,1972,891,189,189,891,,,,,,,,,,,,,,,,,,1839,5109,5190,2696,2078,1589,1460,4644,668,1151,6535,6696,4235,5853,3984,4947,3546,3368,891,189,891,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,6149,6044,3822,3394,1615,5476,4257,4464,3825,2651,1180,1278,1339,1281,1189,394,196,1258,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,6149,6044,3822,5476,4257,4464,3825,2651,1189,394,1245,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,7631,7690,5046,4637,1975,6127,3931,5156,4154,3366,540,1482,2349,2241,1057,189,189,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,7631,7690,5046,6127,3931,5156,4154,3366,1057,189,1057,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,6023,5795,4683,4683,189,4066,2538,3519,2880,2623,682,1046,1295,1568,1097,189,275,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,758,6023,5795,4683,4066,2538,3519,2880,2623,1097,189,1097,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6127,189,6918,189,6918,5231,4355,1836,2374,2232,1584,1428,189,189,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6918,189,6918,5231,4355,1428,189,1428,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,4227,3928,2986,2986,189,3662,2344,2890,2440,2444,802,1132,1451,1733,1033,189,189,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,857,4227,3928,2986,3662,2344,2890,2440,2444,1033,189,1033,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,10015,9839,5530,5530,189,8516,4575,6267,2822,5768,1724,2813,4361,2325,2867,447,189,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,10015,9839,5530,8516,4575,6267,2822,5768,2867,447,2862,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,6326,6297,3538,3515,248,5209,2905,4794,3792,2863,1673,866,1343,1912,1100,334,189,938,,,,,,,,,,,,,,,,,,,,,,,,,,,969,6326,6297,3538,5209,2905,4794,3792,2863,1100,334,938,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,4680,4707,3782,3782,189,4201,3170,3515,2174,2735,898,1196,1727,1614,785,83,189,772,,,,,,,,,,,,,,,,,,,,,,,,,,,654,4680,4707,3782,4201,3170,3515,2174,2735,785,83,772,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,4696,4765,2372,2372,189,4175,2064,3763,1316,3625,77,481,803,2988,635,537,189,338,,,,,,,,,,,,,,,,,,,,,,,,,,,636,4696,4765,2372,4175,2064,3763,1316,3625,635,537,338,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,3624,3673,3428,3428,189,2537,1824,1496,888,1128,494,386,581,692,181,189,189,181,,,,,,,,,,,,,,,,,,,,,,,,,,,608,3624,3673,3428,2537,1824,1496,888,1128,181,189,181,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,5038,5034,2599,2599,189,4673,2510,4418,3231,2879,349,580,1740,2082,410,189,189,410,,,,,,,,,,,,,,,,,,,,,,,,,,,720,5038,5034,2599,4673,2510,4418,3231,2879,410,189,410,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,2904,2896,1899,1899,189,2422,727,2240,1898,1354,395,397,620,923,263,189,189,263,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,2904,2896,1899,2422,727,2240,1898,1354,263,189,263,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,6381,6495,4740,4338,2131,4952,2443,4516,3263,2671,307,1084,1781,1986,1112,189,179,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,975,6381,6495,4740,4952,2443,4516,3263,2671,1112,189,1112,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,3104,3052,2319,2319,189,2462,852,2276,1233,2231,521,954,1114,1198,776,189,275,685,,,,,,,,,,,,,,,,,,,,,,,,,,,472,3104,3052,2319,2462,852,2276,1233,2231,776,189,776,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,2598,2579,1037,1037,189,2502,1964,1727,1235,1149,298,432,903,644,194,189,189,194,,,,,,,,,,,,,,,,,,,,,,,,,,,537,2598,2579,1037,2502,1964,1727,1235,1149,194,189,194,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,8685,8722,5773,5773,189,6240,2851,5006,2492,4552,1385,2651,2900,2148,2057,447,189,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,8685,8722,5773,6240,2851,5006,2492,4552,2057,447,2049,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6127,189,6918,189,6918,5231,4355,1836,2374,2232,1584,1428,189,189,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6918,189,6918,5231,4355,1428,189,1428,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,3640,3505,3023,3023,189,2958,1135,2744,1779,2305,609,758,1743,1267,494,83,189,478,,,,,,,,,,,,,,,,,,,,,,,,,,,665,3640,3505,3023,2958,1135,2744,1779,2305,494,83,478,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,3057,3040,2187,2187,189,2646,1628,2215,1459,1560,129,247,1299,770,107,189,189,107,,,,,,,,,,,,,,,,,,,,,,,,,,,496,3057,3040,2187,2646,1628,2215,1459,1560,107,189,107,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613,5407,3006,1281,1281,189,2770,1332,2372,1626,1663,562,902,928,933,284,189,189,284,,,,,,,,,,,,,,,,,,,,,,,,,,,4613,5407,3006,1281,2770,1332,2372,1626,1663,284,189,284,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,4199,3969,2490,2490,189,3238,1211,3148,2559,1556,635,649,580,1221,955,334,189,757,,,,,,,,,,,,,,,,,,,,,,,,,,,640,4199,3969,2490,3238,1211,3148,2559,1556,955,334,757,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,3416,3283,2639,2639,189,2397,1751,1814,1449,1029,103,268,211,959,265,189,189,265,,,,,,,,,,,,,,,,,,,,,,,,,,,599,3416,3283,2639,2397,1751,1814,1449,1029,265,189,265,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2495,2509,2004,2004,189,1954,964,1762,968,1432,697,734,443,866,185,189,189,185,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2495,2509,2004,1954,964,1762,968,1432,185,189,185,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,3565,3578,3079,3079,189,1880,917,1485,859,1107,494,383,598,527,144,189,189,144,,,,,,,,,,,,,,,,,,,,,,,,,,,593,3565,3578,3079,1880,917,1485,859,1107,144,189,144,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,4519,4311,3249,3249,189,3496,2247,2777,2215,1376,1140,316,635,300,348,189,189,348,,,,,,,,,,,,,,,,,,,,,,,,,,,747,4519,4311,3249,3496,2247,2777,2215,1376,348,189,348,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,3080,3157,1919,1088,1583,2736,1566,2200,1804,1301,343,102,589,1012,171,189,84,147,,,,,,,,,,,,,,,,,,,,,,,,,,,470,3080,3157,1919,2736,1566,2200,1804,1301,171,189,171,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,3104,3052,2319,2319,189,2462,852,2276,1233,2231,521,954,1114,1198,776,189,275,685,,,,,,,,,,,,,,,,,,,,,,,,,,,472,3104,3052,2319,2462,852,2276,1233,2231,776,189,776,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,8685,8722,5773,5773,189,6240,2851,5006,2492,4552,1385,2651,2900,2148,2057,447,189,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,8685,8722,5773,6240,2851,5006,2492,4552,2057,447,2049,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,6381,6495,4740,4338,2131,4952,2443,4516,3263,2671,307,1084,1781,1986,1112,189,179,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,975,6381,6495,4740,4952,2443,4516,3263,2671,1112,189,1112,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6127,189,6918,189,6918,5231,4355,1836,2374,2232,1584,1428,189,189,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,9023,9243,6127,6918,189,6918,5231,4355,1428,189,1428,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,3640,3505,3023,3023,189,2958,1135,2744,1779,2305,609,758,1743,1267,494,83,189,478,,,,,,,,,,,,,,,,,,,,,,,,,,,665,3640,3505,3023,2958,1135,2744,1779,2305,494,83,478,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2495,2509,2004,2004,189,1954,964,1762,968,1432,697,734,443,866,185,189,189,185,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2495,2509,2004,1954,964,1762,968,1432,185,189,185,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,3057,3040,2187,2187,189,2646,1628,2215,1459,1560,129,247,1299,770,107,189,189,107,,,,,,,,,,,,,,,,,,,,,,,,,,,496,3057,3040,2187,2646,1628,2215,1459,1560,107,189,107,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,3565,3578,3079,3079,189,1880,917,1485,859,1107,494,383,598,527,144,189,189,144,,,,,,,,,,,,,,,,,,,,,,,,,,,593,3565,3578,3079,1880,917,1485,859,1107,144,189,144,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,11200,10260,6361,6361,189,7307,1108,7054,5663,4637,1865,2389,2380,1749,1470,189,189,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,11200,10260,6361,7307,1108,7054,5663,4637,1470,189,1470,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,8984,8019,5816,5816,189,6808,3853,5890,4176,4606,1191,1937,2310,2517,1393,83,275,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,8984,8019,5816,6808,3853,5890,4176,4606,1393,83,1381,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000049,,,,,,,,,,,,3172,5157,4517,2286,1688,1333,1135,579,1009,4470,595,,,,,,,,,3798,8831,8291,5678,5678,189,6836,4957,5942,3470,4831,1392,1596,1697,3570,861,537,189,722,,,,,,,,,,,,,,,,,,3172,5157,4517,2286,1688,1333,1135,4470,595,3798,8831,8291,5678,6836,4957,5942,3470,4831,861,537,722,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000050,,,,,,,,,,,,1972,2776,2281,1385,1151,807,637,301,565,1559,299,,,,,,,,,5989,9950,7891,5403,5403,189,6962,3761,6028,4299,4239,809,1812,2229,2764,1083,189,189,1083,,,,,,,,,,,,,,,,,,1972,2776,2281,1385,1151,807,637,1559,299,5989,9950,7891,5403,6962,3761,6028,4299,4239,1083,189,1083,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,10354,9864,5813,5813,189,8485,4798,6161,3042,5632,1733,2854,4332,2439,2873,447,189,2868,,,,,,,,,,,,,,,,,,115,851,857,514,189,514,462,496,189,2232,10354,9864,5813,8485,4798,6161,3042,5632,2873,447,2868,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6604,10554,8635,5157,4825,2131,6958,4173,6102,4099,4419,683,1852,2583,2701,1312,189,179,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,6604,10554,8635,5157,6958,4173,6102,4099,4419,1312,189,1312,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4907,8600,8166,4333,4284,1583,7166,4451,7100,5329,3877,2047,1226,1285,2223,1471,527,84,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,4907,8600,8166,4333,7166,4451,7100,5329,3877,1471,527,1307,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000054,,,,,,,,,,,,1645,2141,1579,1201,1072,646,570,118,568,812,281,,,,,,,,,2024,2838,2744,1532,1532,189,2391,1209,2087,1906,825,191,665,329,369,287,189,189,287,,,,,,,,,,,,,,,,,,1645,2141,1579,1201,1072,646,570,812,281,2024,2838,2744,1532,2391,1209,2087,1906,825,287,189,287,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404,4760,2793,2038,2038,189,2445,1700,1817,1041,1616,760,851,746,1023,240,189,189,240,,,,,,,,,,,,,,,,,,,,,,,,,,,4404,4760,2793,2038,2445,1700,1817,1041,1616,240,189,240,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4418,5424,4216,3029,3029,189,3701,2564,2951,2016,2278,667,775,1659,1262,720,83,189,707,,,,,,,,,,,,,,,,,,,,,,,,,,,4418,5424,4216,3029,3701,2564,2951,2016,2278,720,83,707,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000057,,,,,,,,,,,,2034,3455,2928,1558,1197,1067,724,361,638,3008,571,,,,,,,,,2034,3455,2928,1961,1961,189,2331,2340,1853,1338,1543,102,310,907,1099,571,189,189,571,,,,,,,,,,,,,,,,,,2034,3455,2928,1558,1197,1067,724,3008,571,2034,3455,2928,1961,2331,2340,1853,1338,1543,571,189,571,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,5862,4239,2596,2596,189,3702,2394,3204,2329,2344,334,531,1372,1704,357,189,189,357,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,5862,4239,2596,3702,2394,3204,2329,2344,357,189,357,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000059,,,,,,,,,,,,2766,2629,1250,691,638,413,223,84,151,1001,112,,,,,,,,,2752,4642,3391,1208,1208,189,3313,1754,2551,1567,1846,1344,355,716,1050,492,189,189,492,,,,,,,,,,,,,,,,,,2766,2629,1250,691,638,413,223,1001,112,2752,4642,3391,1208,3313,1754,2551,1567,1846,492,189,492,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178,3612,2303,1543,1543,189,2109,1235,1717,1129,1316,257,1018,803,530,71,189,189,71,,,,,,,,,,,,,,,,,,1402,1636,1012,548,83,536,618,700,189,3178,3612,2303,1543,2109,1235,1717,1129,1316,71,189,71,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,3815,3640,3441,3441,189,2462,1715,1507,868,1156,494,386,581,644,181,189,189,181,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,3815,3640,3441,2462,1715,1507,868,1156,181,189,181,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000062,,,,,,,,,,,,3211,3412,2154,1253,1026,546,398,359,113,1744,117,,,,,,,,,3345,3465,2173,1461,1461,189,1694,834,1687,1487,779,196,389,302,479,117,189,189,117,,,,,,,,,,,,,,,,,,3211,3412,2154,1253,1026,546,398,1744,117,3345,3465,2173,1461,1694,834,1687,1487,779,117,189,117,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,4557,2506,907,907,189,2309,1313,1988,847,1789,1439,323,933,492,474,189,189,474,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,4557,2506,907,2309,1313,1988,847,1789,474,189,474,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858,5651,4473,3253,3253,189,3084,1887,2529,2095,1388,290,338,985,958,330,189,189,330,,,,,,,,,,,,,,,,,,,,,,,,,,,4858,5651,4473,3253,3084,1887,2529,2095,1388,330,189,330,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,3758,3497,2251,2251,189,3173,1216,2566,1496,2249,521,970,1075,1243,633,189,275,555,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,3758,3497,2251,3173,1216,2566,1496,2249,633,189,633,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,5234,3157,1792,1822,161,2824,1128,2675,2048,1569,435,742,759,1032,553,189,189,553,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,5234,3157,1792,2824,1128,2675,2048,1569,553,189,553,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249,4821,4010,2535,2226,1558,3211,2208,2665,2587,1403,232,375,801,895,163,189,84,135,,,,,,,,,,,,,,,,,,,,,,,,,,,5249,4821,4010,2535,3211,2208,2665,2587,1403,163,189,163,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976,6150,4132,2607,2607,189,3941,2754,2942,2454,1287,1140,316,363,329,542,394,189,367,,,,,,,,,,,,,,,,,,,,,,,,,,,5976,6150,4132,2607,3941,2754,2942,2454,1287,542,394,367,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095,6305,4845,1659,1660,60,4340,3029,2766,2454,1149,119,805,611,548,826,189,189,826,,,,,,,,,,,,,,,,,,,,,,,,,,,5095,6305,4845,1659,4340,3029,2766,2454,1149,826,189,826,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,4707,3369,1747,1747,189,2884,2237,1772,1262,1469,147,447,962,1065,766,189,189,766,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,4707,3369,1747,2884,2237,1772,1262,1469,766,189,766,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6119,6172,3939,3286,3063,1253,2363,681,2262,1645,1460,60,722,782,1124,530,189,189,530,,,,,,,,,,,,,,,,,,,,,,,,,,,6119,6172,3939,3286,2363,681,2262,1645,1460,530,189,530,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5745,5898,4524,3063,2456,1784,3346,1829,2925,2139,1875,202,413,1100,1327,814,189,189,814,,,,,,,,,,,,,,,,,,,,,,,,,,,5745,5898,4524,3063,3346,1829,2925,2139,1875,814,189,814,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598,4826,2726,1117,1117,189,2674,1462,2309,1483,1595,253,557,402,1377,385,189,189,385,,,,,,,,,,,,,,,,,,,,,,,,,,,4598,4826,2726,1117,2674,1462,2309,1483,1595,385,189,385,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10272,9777,5500,3799,3799,189,3570,189,3570,2772,1967,774,1156,821,736,573,189,189,573,,,,,,,,,,,,,,,,,,,,,,,,,,,10272,9777,5500,3799,3570,189,3570,2772,1967,573,189,573,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7629,7084,3327,2024,2024,189,2403,189,2403,1952,1374,752,539,308,888,618,189,189,618,,,,,,,,,,,,,,,,,,,,,,,,,,,7629,7084,3327,2024,2403,189,2403,1952,1374,618,189,618,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5863,5265,4188,2790,2790,189,3376,189,3376,2380,2350,1233,961,1626,1056,921,189,189,921,,,,,,,,,,,,,,,,,,,,,,,,,,,5863,5265,4188,2790,3376,189,3376,2380,2350,921,189,921,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8167,6415,6131,3379,3379,189,4412,1124,4108,3926,1787,543,983,1020,837,1023,189,189,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,8167,6415,6131,3379,4412,1124,4108,3926,1787,1023,189,1023,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8755,8918,3217,2326,2515,189,2515,2307,998,226,189,226,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3375,3888,3004,1920,1909,184,2436,916,2084,1689,1227,258,362,575,884,258,189,189,258,,,,,,,,,,,,,,,,,,,,,,,,,,,3375,3888,3004,1920,2436,916,2084,1689,1227,258,189,258,,,,,,,,,
ACSSF,2012m1,co,000,0028,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,4751,4433,1734,1734,189,4077,2239,3253,2885,1617,714,579,387,1200,773,189,189,773,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,4751,4433,1734,4077,2239,3253,2885,1617,773,189,773,,,,,,,,,
