ACSSF,2012m1,co,000,0050,0000001,15597,4312,12760,17352,18386,18038,1939,9656,15706,16300,8916,1919,5054,4711,5065,5075,2223,3327,2907,1927,4862,1962,3089,2035,2425,3803,1238,2162,2580,2346,7059,898,2672,4311,3886,15777,17333,18048,9043,7892,3345,2215,1373,1022,5060,4566,563,1150,901,157,213,1286,3247,5174,1958,6844,16152,5376,3694,4620,6134,7188,8468,10283,7524,6686,6821,5418,3233,6659,6561,16152,4761,8840,8820,9750,9252,6914,8506,3982,4618,6349,5754,3194,15777,15597,4312,12760,17352,18386,18038,1939,9656,15706,16300,8916,1919,5054,4711,5065,5075,2223,3327,2907,1927,6409,2016,3699,3681,3499,7059,898,2672,4311,3886,15777,17333,18048,9043,7892,3345,2883,5060,5174,3909,6844,16152,5376,3694,4620,6134,7188,8468,10283,7524,6686,12592,16152,9597,8820,9750,9252,6914,8506,5416,6349,6493
ACSSF,2012m1,co,000,0050,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0050,0000013,6667,1164,2560,4608,4938,5779,540,1942,4061,4339,2683,837,1166,1125,1769,1115,591,664,545,365,1014,421,680,405,277,971,394,326,624,415,1544,306,704,1022,901,6681,6459,5779,2718,2438,844,130,88,317,1153,1153,184,184,184,184,184,210,628,1019,714,1544,6415,1549,834,1239,2110,2246,2254,2329,2271,1504,1644,1161,640,2029,1643,6415,999,2215,2545,1809,2863,1850,2787,1272,1561,2020,1106,1063,6681,6667,1164,2560,4608,4938,5779,540,1942,4061,4339,2683,837,1166,1125,1769,1115,591,664,545,365,1433,602,719,747,459,1544,306,704,1022,901,6681,6459,5779,2718,2438,844,367,1153,1019,971,1544,6415,1549,834,1239,2110,2246,2254,2329,2271,1504,3189,6415,2413,2545,1809,2863,1850,2787,1862,2020,1651
ACSSF,2012m1,co,000,0050,0000014,7760,1176,3795,5687,4736,6515,528,3116,5131,4194,2349,593,1304,1411,1512,1639,785,951,555,672,1233,422,878,540,427,820,205,513,381,488,1641,354,685,1157,1159,7784,6882,6525,2348,2087,897,479,169,193,1646,1565,210,257,193,184,56,243,513,1225,635,1641,7753,1163,1258,1320,2010,3060,2278,3498,2963,2275,2113,1648,967,2205,1407,7753,1327,2595,2913,3021,3065,1806,3780,1362,1536,2441,1600,1017,7784,7760,1176,3795,5687,4736,6515,528,3116,5131,4194,2349,593,1304,1411,1512,1639,785,951,555,672,1313,472,1009,624,640,1641,354,685,1157,1159,7784,6882,6525,2348,2087,897,521,1646,1225,820,1641,7753,1163,1258,1320,2010,3060,2278,3498,2963,2275,4070,7753,2779,2913,3021,3065,1806,3780,1887,2441,1886
ACSSF,2012m1,co,000,0050,0000015,5867,1180,3244,5151,4262,5367,440,2233,4094,3490,1764,105,717,1062,1394,1618,560,929,808,803,1316,609,872,760,737,1492,377,891,854,962,1955,133,1150,1226,1210,5821,5469,5370,1764,1491,556,604,165,165,1615,1609,184,184,184,77,184,648,1348,1318,423,1964,5584,1022,643,1203,1154,1690,2132,2776,1983,2416,2081,1610,1090,1974,1612,5584,1221,2187,2335,2627,2533,1308,2362,1124,1185,1546,1442,524,5821,5867,1180,3244,5151,4262,5367,440,2233,4094,3490,1764,105,717,1062,1394,1618,560,929,808,803,2228,692,1341,1249,1467,1955,133,1150,1226,1210,5821,5469,5370,1764,1491,556,645,1615,1318,1488,1964,5584,1022,643,1203,1154,1690,2132,2776,1983,2416,3828,5584,2456,2335,2627,2533,1308,2362,1547,1546,1471
ACSSF,2012m1,co,000,0050,0000016,8298,2485,6102,7457,7198,7915,789,4779,5524,5902,3643,643,2072,2673,2044,3898,1746,2157,2294,1117,2777,1391,1485,1086,1397,2225,626,1040,1093,1692,2207,540,1340,1167,1216,8353,8078,7901,3635,3144,1487,870,589,456,3886,3352,460,1072,850,115,166,616,1918,2775,915,2253,8086,1962,1481,1925,2755,2962,3934,3762,4051,2839,2916,2330,1154,3162,2888,8086,1621,2544,3554,4304,4246,3397,4008,1804,2707,2972,3133,1594,8353,8298,2485,6102,7457,7198,7915,789,4779,5524,5902,3643,643,2072,2673,2044,3898,1746,2157,2294,1117,3444,1315,1885,1601,2024,2207,540,1340,1167,1216,8353,8078,7901,3635,3144,1487,1095,3886,2775,2229,2253,8086,1962,1481,1925,2755,2962,3934,3762,4051,2839,5361,8086,3103,3554,4304,4246,3397,4008,3449,2972,3635
ACSSF,2012m1,co,000,0050,0000017,4731,656,2308,3650,3059,4467,477,2171,2790,2601,1450,210,612,1019,795,433,70,400,167,184,610,184,463,247,263,713,241,404,242,425,2278,129,508,1906,1138,4709,4687,4467,1450,1308,630,465,73,242,433,427,184,35,101,184,184,396,291,613,441,2278,4590,600,665,660,836,1526,2051,2041,1812,1425,1402,1052,757,1155,985,4590,796,1608,1808,1706,1830,1180,1861,843,899,1250,1055,640,4709,4731,656,2308,3650,3059,4467,477,2171,2790,2601,1450,210,612,1019,795,433,70,400,167,184,918,241,610,345,499,2278,129,508,1906,1138,4709,4687,4467,1450,1308,630,513,433,613,713,2278,4590,600,665,660,836,1526,2051,2041,1812,1425,2305,4590,1705,1808,1706,1830,1180,1861,1266,1250,1231
ACSSF,2012m1,co,000,0050,0000018,5576,1346,4070,6053,6531,5798,672,3228,5587,5656,3126,732,1659,1809,2121,643,274,442,385,111,1341,353,1107,477,560,870,366,563,544,444,2165,115,878,1374,1407,5544,5919,5833,3137,2802,1256,1070,505,105,642,634,184,184,184,70,184,263,500,1632,761,2171,5646,1501,1990,2149,2037,2589,3440,4382,3250,2543,2083,1659,1097,2358,1967,5646,1471,2589,3180,3512,4210,2457,3132,1072,1637,2030,1502,753,5544,5576,1346,4070,6053,6531,5798,672,3228,5587,5656,3126,732,1659,1809,2121,643,274,442,385,111,1705,540,1181,787,666,2165,115,878,1374,1407,5544,5919,5833,3137,2802,1256,1018,642,1632,870,2171,5646,1501,1990,2149,2037,2589,3440,4382,3250,2543,4188,5646,2817,3180,3512,4210,2457,3132,1896,2030,1772
ACSSF,2012m1,co,000,0050,0000019,6655,851,3455,5366,5795,5640,471,3257,4438,4627,1956,312,1186,1373,1389,1282,571,490,692,441,1187,174,785,532,670,1131,386,518,704,609,1982,204,976,1513,1331,6670,5994,5645,1957,1798,654,403,432,334,1283,1283,184,184,184,184,184,327,900,1171,523,1981,6353,1340,788,1513,1492,2283,2561,2580,2735,2258,1983,1539,975,2188,2009,6353,1008,2088,2307,3115,3230,1803,2970,1423,1440,1670,1121,924,6670,6655,851,3455,5366,5795,5640,471,3257,4438,4627,1956,312,1186,1373,1389,1282,571,490,692,441,1607,425,975,846,839,1982,204,976,1513,1331,6670,5994,5645,1957,1798,654,694,1283,1171,1132,1981,6353,1340,788,1513,1492,2283,2561,2580,2735,2258,3866,6353,2296,2307,3115,3230,1803,2970,1840,1670,1488
ACSSF,2012m1,co,000,0050,0000020,3984,1034,2841,3794,3622,4260,746,2234,2982,3070,1833,201,1165,1179,1160,861,426,322,257,830,944,241,602,604,745,1383,318,922,908,693,1614,81,544,1321,955,3915,4332,4266,1944,1942,822,359,90,176,861,861,184,184,184,184,184,309,1397,967,393,1620,3804,1262,566,1150,1211,1988,1934,1736,2056,1772,1973,1088,545,1174,1877,3804,1177,1753,2483,2695,2347,1455,2150,757,910,1256,953,780,3915,3984,1034,2841,3794,3622,4260,746,2234,2982,3070,1833,201,1165,1179,1160,861,426,322,257,830,1814,389,1152,1188,1020,1614,81,544,1321,955,3915,4332,4266,1944,1942,822,422,861,967,1437,1620,3804,1262,566,1150,1211,1988,1934,1736,2056,1772,2858,3804,2048,2483,2695,2347,1455,2150,1197,1256,1232
ACSSF,2012m1,co,000,0050,0000021,2966,728,1780,3382,3057,3073,556,1373,3049,2563,1568,192,781,1167,710,409,38,274,184,275,660,81,158,463,416,571,231,361,354,303,1143,184,566,425,1014,3104,2823,3077,1568,1535,459,452,559,192,409,409,184,184,184,184,184,186,443,951,381,1143,3042,908,672,1003,912,1616,2101,1666,1667,1105,982,910,282,960,865,3042,786,1531,1899,2503,1554,738,861,242,135,889,866,889,3104,2966,728,1780,3382,3057,3073,556,1373,3049,2563,1568,192,781,1167,710,409,38,274,184,275,825,244,372,600,510,1143,184,566,425,1014,3104,2823,3077,1568,1535,459,789,409,951,610,1143,3042,908,672,1003,912,1616,2101,1666,1667,1105,1844,3042,1796,1899,2503,1554,738,861,282,889,1164
