ACSSF,2012e1,co,000,0023,0000021,146068,7508,24332,4791,10137,9966,9257,8013,9073,8714,11038,10412,9853,7279,5205,10490,121966,6240,20547,2392,6564,7712,6367,6090,7245,8050,10262,9788,9333,6867,4422,10087,13562,917,2211,737,2282,1749,1486,428,1023,371,484,357,165,385,630,337,3915,51,50,1239,979,362,460,111,214,224,0,20,0,27,112,66,5988,300,1297,305,312,143,944,1200,521,69,292,247,317,0,41,0,637,0,227,118,0,0,0,184,70,0,0,0,38,0,0,0,146068,7508,24332,14928,19223,17086,19752,20265,12484,10490,121966,6240,20547,8956,14079,13335,18312,19121,11289,10087,13562,917,2211,3019,3235,1451,855,522,1015,337,3915,51,50,2218,822,325,224,20,139,66,5988,300,1297,617,1087,1721,361,564,41,0,637,0,227,118,0,254,0,38,0,0
ACSSF,2012e1,co,000,0023,0000022,158595,7971,27944,4656,11008,9896,9927,8994,9499,10088,11394,11527,10047,8145,5565,11934,131781,6314,21736,3726,7687,5880,8035,7599,8046,8486,10137,10344,9498,7680,5247,11366,20053,923,5324,381,2449,3279,1564,1162,1282,1233,728,617,318,375,219,199,3316,604,233,331,464,500,100,43,0,113,303,98,65,90,56,316,3264,130,651,218,408,172,228,190,171,190,226,468,166,0,22,24,181,0,0,0,0,65,0,0,0,66,0,0,0,0,21,29,158595,7971,27944,15664,19823,18493,21482,21574,13710,11934,131781,6314,21736,11413,13915,15645,18623,19842,12927,11366,20053,923,5324,2830,4843,2444,1961,935,594,199,3316,604,233,795,600,43,416,163,146,316,3264,130,651,626,400,361,416,634,22,24,181,0,0,0,65,0,66,0,21,29
ACSSF,2012e1,co,000,0023,0000023,260811,17422,51514,8402,19930,18141,18703,18171,17068,16794,17723,16113,13118,9249,7341,11122,211931,14034,41929,4324,11203,12506,16130,15029,14362,14482,15254,14786,11950,8720,6999,10223,24857,2422,4488,983,5867,3018,1144,1262,1075,1203,942,802,593,383,120,555,14006,485,2449,2515,2232,1914,738,521,666,602,826,332,443,13,37,233,9328,481,2553,580,572,703,691,1359,880,345,701,50,132,55,185,41,689,0,95,0,56,0,0,0,85,162,0,143,0,78,0,70,260811,17422,51514,28332,36844,35239,34517,29231,16590,11122,211931,14034,41929,15527,28636,29391,29736,26736,15719,10223,24857,2422,4488,6850,4162,2337,2145,1395,503,555,14006,485,2449,4747,2652,1187,1428,775,50,233,9328,481,2553,1152,1394,2239,1046,182,240,41,689,0,95,56,0,85,162,143,78,70
ACSSF,2012e1,co,000,0023,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108196,4369,18712,8081,11881,14509,17525,15763,9688,7668,93600,3382,16129,6387,9016,12560,15356,14653,9104,7013,6586,326,1105,664,1684,722,842,582,288,373,4582,266,1060,646,758,957,603,137,61,94,2998,395,418,374,341,220,591,270,235,154,430,0,0,10,82,50,133,121,0,34
ACSSF,2012e1,co,000,0023,0000025,333951,20495,65184,9692,22975,27718,26365,22857,24756,22127,20943,20166,17151,12259,7614,13649,257941,13150,50756,7199,13203,16343,19805,17841,19161,19071,17624,17632,15787,11399,6682,12288,36289,3371,6554,1556,4314,4898,3245,2429,3218,1966,1019,1548,584,272,541,774,23103,2611,4436,377,3363,4189,1618,1565,1301,855,1099,458,323,406,103,399,13690,1241,2568,560,1677,2005,1628,892,922,235,742,354,373,182,123,188,2928,122,870,0,418,283,69,130,154,0,459,174,84,0,165,0,333951,20495,65184,32667,54083,47613,43070,37317,19873,13649,257941,13150,50756,20402,36148,37002,36695,33419,18081,12288,36289,3371,6554,5870,8143,5647,2985,2132,813,774,23103,2611,4436,3740,5807,2866,1954,781,509,399,13690,1241,2568,2237,3633,1814,977,727,305,188,2928,122,870,418,352,284,459,258,165,0
ACSSF,2012e1,co,000,0023,0000026,100927,3057,11198,9574,21248,8404,7546,5567,4901,5617,5130,4802,4378,3054,2195,4256,61649,2691,9168,787,6289,4053,4728,4268,3953,4735,4547,4348,3749,2673,1630,4030,21979,121,1252,2804,10759,2196,1184,1039,672,578,176,44,219,381,490,64,6965,28,241,2558,1648,679,942,50,60,0,356,289,22,0,11,81,8424,165,330,3053,2367,1235,418,80,102,141,0,0,388,0,64,81,1910,52,207,372,185,241,274,130,114,163,51,121,0,0,0,0,100927,3057,11198,30822,15950,10468,10747,9180,5249,4256,61649,2691,9168,7076,8781,8221,9282,8097,4303,4030,21979,121,1252,13563,3380,1711,754,263,871,64,6965,28,241,4206,1621,110,356,311,11,81,8424,165,330,5420,1653,182,141,388,64,81,1910,52,207,557,515,244,214,121,0,0
ACSSF,2012e1,co,000,0023,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102436,4153,20873,6315,10583,13362,18540,14170,8262,6178,88384,3206,17745,5288,6900,11200,17261,13190,8020,5574,6465,486,2037,350,1178,999,611,406,85,313,4308,362,523,225,1677,833,435,34,43,176,2995,99,523,408,788,330,233,427,72,115,284,0,45,44,40,0,0,113,42,0
ACSSF,2012e1,co,000,0023,0000028,426130,23498,74383,13034,37439,32983,31506,25439,27866,29446,32053,27151,21431,16877,12118,20906,321046,15916,57405,9027,17748,18580,20742,19457,22480,23965,26694,24211,19154,15397,11144,19126,62634,4285,10524,1266,13102,7656,5098,3974,4034,3707,3049,2278,1261,881,574,945,10675,523,1169,720,3035,1632,597,406,52,639,699,194,339,88,339,243,25103,2250,4250,1805,3127,4082,3234,1250,1101,519,1536,425,481,451,0,592,6672,524,1035,216,427,1033,1835,352,199,616,75,43,196,60,61,0,426130,23498,74383,50473,64489,53305,61499,48582,28995,20906,321046,15916,57405,26775,39322,41937,50659,43365,26541,19126,62634,4285,10524,14368,12754,8008,6756,3539,1455,945,10675,523,1169,3755,2229,458,1338,533,427,243,25103,2250,4250,4932,7316,2351,2055,906,451,592,6672,524,1035,643,2868,551,691,239,121,0
ACSSF,2012e1,co,000,0023,0000029,624608,37137,91064,14227,44195,70926,64629,46834,48507,37620,36469,34697,31586,21807,14682,30228,480648,28939,77460,8375,22267,38924,47169,35530,42065,31729,29931,29542,27823,19898,13579,27417,64434,4259,6454,1281,9235,14104,8287,5487,2828,2833,2842,2517,1880,975,240,1212,47408,2327,5304,2480,8358,8459,4345,3641,2389,1871,3263,1778,1265,308,762,858,27398,1464,956,2018,4074,8750,3898,1322,924,940,433,754,542,598,57,668,4720,148,890,73,261,689,930,854,301,247,0,106,76,28,44,73,624608,37137,91064,58422,135555,95341,74089,66283,36489,30228,480648,28939,77460,30642,86093,77595,61660,57365,33477,27417,64434,4259,6454,10516,22391,8315,5675,4397,1215,1212,47408,2327,5304,10838,12804,6030,5134,3043,1070,858,27398,1464,956,6092,12648,2246,1373,1296,655,668,4720,148,890,334,1619,1155,247,182,72,73
ACSSF,2012e1,co,000,0023,0000030,146628,6906,19538,8093,24602,12994,12707,8751,7777,9188,9436,7700,6478,4430,2706,5322,104913,5794,17112,1878,9223,7071,9445,7259,6812,7585,8224,6843,5951,4167,2568,4981,23702,936,1509,947,10965,3089,2068,761,366,1187,528,590,388,161,69,138,8455,0,383,3673,2733,812,248,86,216,61,35,61,70,35,0,42,8121,176,517,1396,1033,1698,805,601,357,317,649,206,69,67,69,161,1437,0,17,199,648,324,141,44,26,38,0,0,0,0,0,0,146628,6906,19538,32695,25701,16528,18624,14178,7136,5322,104913,5794,17112,11101,16516,14071,15809,12794,6735,4981,23702,936,1509,11912,5157,1127,1715,978,230,138,8455,0,383,6406,1060,302,96,131,35,42,8121,176,517,2429,2503,958,966,275,136,161,1437,0,17,847,465,70,38,0,0,0
