ACSSF,2012e1,co,000,0012,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95365,71702,50787,20915,23663,1193,22470,95365,3469,131,261,247,402,1090,6657,942,1648,237,18347,239,116,8297,2242,0,1738,831,203,631,927,1208,48,1027,1804,215,132,888,0,36144,23663,95365,71702,50787,20915,23663
ACSSF,2012e1,co,000,0012,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101898,91857,51716,40141,10041,2040,8001,101898,5681,512,754,590,2559,2244,14897,2377,2810,686,26030,313,64,17869,6431,501,2165,3783,367,1249,1396,2109,41,263,3311,539,22,1445,0,29172,10041,101898,91857,51716,40141,10041
ACSSF,2012e1,co,000,0012,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145522,128224,77780,50444,17298,1377,15921,145522,5992,360,991,589,1600,1911,15513,2589,5944,343,31694,526,461,20709,8755,201,2914,3347,416,1386,1582,3169,305,452,5397,118,155,971,132,55949,17298,145522,128224,77780,50444,17298
ACSSF,2012e1,co,000,0012,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88636,73172,48493,24679,15464,722,14742,88636,5354,71,969,182,965,969,7908,1666,2306,930,15744,281,775,9009,4632,94,2123,1902,0,897,820,2590,63,640,2016,444,206,500,323,31109,15464,88636,73172,48493,24679,15464
ACSSF,2012e1,co,000,0012,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70214,58866,28297,30569,11348,650,10698,70214,2700,111,358,1224,1838,1164,10372,2996,3417,276,21192,36,227,10473,3719,133,1751,2263,346,1675,1692,1479,0,359,1873,355,0,825,0,15383,11348,70214,58866,28297,30569,11348
ACSSF,2012e1,co,000,0012,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107775,96625,66795,29830,11150,893,10257,107775,3802,223,155,203,255,1060,7359,365,2168,281,14672,195,584,8821,5125,173,1430,997,27,409,881,1936,104,174,1175,92,0,494,0,65124,11150,107775,96625,66795,29830,11150
ACSSF,2012e1,co,000,0012,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124131,114426,74854,39572,9705,1168,8537,124131,17169,614,969,892,405,2191,10332,2827,2127,389,20417,133,39,13666,9028,108,3187,1709,0,909,850,2582,97,0,2457,834,90,989,49,55420,9705,124131,114426,74854,39572,9705
ACSSF,2012e1,co,000,0012,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109181,96639,58371,38268,12542,1164,11378,109181,4451,451,867,1506,898,2547,10807,2661,2709,463,23822,224,586,12877,5896,50,2731,3110,373,1167,2247,2896,158,146,2006,414,282,1015,230,42750,12542,109181,96639,58371,38268,12542
ACSSF,2012e1,co,000,0012,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101812,94218,52431,41787,7594,951,6643,101812,8789,582,1684,954,1098,1858,12677,3498,3660,438,23513,660,583,12353,6174,245,2236,5072,448,2596,1348,2603,225,760,2755,846,311,1227,475,34255,7594,101812,94218,52431,41787,7594
ACSSF,2012e1,co,000,0012,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431846,382194,221734,160460,49652,5048,44604,431846,22406,3055,1852,2177,3031,9192,44164,9502,13724,1357,97978,1220,2329,61183,26554,742,8743,10952,1620,4373,6204,13718,1166,1495,7297,1626,1289,3980,3016,160547,49652,431846,382194,221734,160460,49652
ACSSF,2012e1,co,000,0012,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338835,306576,216295,90281,32259,2292,29967,338835,19206,2421,1323,1278,1624,3390,23336,3960,6688,1124,49834,836,449,30154,10245,598,5754,5331,580,4079,3106,4753,403,12761,5936,581,1271,1732,289,175901,32259,338835,306576,216295,90281,32259
ACSSF,2012e1,co,000,0012,0000042,634265,0,0,0,21275,1705,227,35,60,422,76,0,450,199,354,193,0,574,1467,429,709,496,4193,197,432,2109,0,322,696,0,3833,607,3846,8921,2166,48244,0,12112,1340,16473,3498,95034,152,3042,0,1590,220,1515,62924,245,26188,396,1746,173,0,0,0,1202,11871,173,16459,936,448,8502,1702,5977,17439,513,531,1079,254,0,13749,0,3125,297,0,0,249,119,0,1207,190,115,0,0,8523,38,13281,3006,1477,2185,4007,1571,31,0,130,0,0,0,156,908,205,0,141,0,700,307766,54856,634265,579409,396239,183170,54856,6922,47934,634265,21275,1705,4193,3833,3846,8921,48244,12112,16473,3498,95034,3042,1590,62924,26188,1746,11871,16459,936,8502,5977,17439,1079,13749,13281,3006,2185,4007,1571,326522,54856,634265,579409,396239,183170,54856
ACSSF,2012e1,co,000,0012,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148634,131525,68065,63460,17109,1178,15931,148634,6770,843,1664,1666,1914,4185,16728,8854,4893,890,39853,652,531,23738,8135,359,5040,5516,401,1814,1610,4312,303,800,5445,471,325,1521,74,40974,17109,148634,131525,68065,63460,17109
ACSSF,2012e1,co,000,0012,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70214,58866,28297,30569,11348,650,10698,70214,2700,111,358,1224,1838,1164,10372,2996,3417,276,21192,36,227,10473,3719,133,1751,2263,346,1675,1692,1479,0,359,1873,355,0,825,0,15383,11348,70214,58866,28297,30569,11348
ACSSF,2012e1,co,000,0012,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95365,71702,50787,20915,23663,1193,22470,95365,3469,131,261,247,402,1090,6657,942,1648,237,18347,239,116,8297,2242,0,1738,831,203,631,927,1208,48,1027,1804,215,132,888,0,36144,23663,95365,71702,50787,20915,23663
ACSSF,2012e1,co,000,0012,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107775,96625,66795,29830,11150,893,10257,107775,3802,223,155,203,255,1060,7359,365,2168,281,14672,195,584,8821,5125,173,1430,997,27,409,881,1936,104,174,1175,92,0,494,0,65124,11150,107775,96625,66795,29830,11150
