ACSSF,2012e1,co,000,0008,0000001,5187582,0,199,118,37022,4498,401,64,68,1916,71,107,1064,460,347,877,0,1026,8487,455,2471,921,9094,311,830,4436,0,610,2166,0,15539,1963,19406,42304,2360,188557,271,15096,4255,76414,8573,330065,90,5044,0,7955,183,369,258376,229,75378,364,5690,353,112,0,116,1163,44863,794,51131,3342,1625,19475,6488,18242,50260,798,1331,2782,1741,0,3365,0,227,392,0,0,46,0,0,60,30,0,35,0,2535,40,48879,10446,469,3690,24436,3627,332,0,129,28,0,1204,183,1055,253,0,443,0,2136,289332,3464584,5187582,37022,4498,9094,15539,19406,42304,188557,15096,76414,8573,330065,5044,7955,258376,75378,5690,44863,51131,3342,19475,18242,50260,2782,3365,48879,10446,3690,24436,3627,339449,3464584
ACSSF,2012e1,co,000,0008,0000002,4480934,0,199,0,33551,3696,401,64,0,1618,71,107,660,460,315,709,0,889,7074,455,1722,921,8168,52,468,3645,0,441,1819,0,13998,1645,16400,35775,2167,156072,271,12725,4019,66823,7326,282314,90,4353,0,6415,159,333,218645,229,65481,364,5131,353,112,0,116,1115,38143,589,44572,2910,1428,17064,5570,14941,42327,696,911,2493,1554,0,3365,0,227,392,0,0,46,0,0,60,30,0,35,0,2535,40,42528,8898,167,3531,20653,3396,332,0,129,28,0,1009,183,1055,217,0,443,0,1773,258797,2998388,4480934,33551,3696,8168,13998,16400,35775,156072,12725,66823,7326,282314,4353,6415,218645,65481,5131,38143,44572,2910,17064,14941,42327,2493,3365,42528,8898,3531,20653,3396,300852,2998388
ACSSF,2012e1,co,000,0008,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706648,3471,802,926,1541,3006,6529,32485,2371,9591,1247,47751,691,1540,39731,9897,559,6720,6559,432,2411,3301,7933,289,0,6351,1548,159,3783,231,38597,466196
ACSSF,2012e1,co,000,0008,0000004,4780840,0,199,118,35073,3939,401,64,0,1512,71,107,977,460,347,764,0,1026,7946,455,2220,921,8554,311,683,3944,0,566,2041,0,14272,1827,18598,38835,2284,175502,271,13833,4127,72024,8317,306703,90,4790,0,7469,159,333,239381,229,70552,364,5149,353,112,0,116,1081,42752,702,48449,3177,1430,18096,6266,16149,46429,798,1165,2782,1623,0,3365,0,227,392,0,0,46,0,0,60,30,0,35,0,2535,40,44662,10014,469,3690,22152,3396,332,0,129,28,0,1009,183,1055,217,0,443,0,2116,267334,3178293,4780840,35073,3939,8554,14272,18598,38835,175502,13833,72024,8317,306703,4790,7469,239381,70552,5149,42752,48449,3177,18096,16149,46429,2782,3365,44662,10014,3690,22152,3396,314443,3178293
ACSSF,2012e1,co,000,0008,0000005,4501758,0,199,118,34066,3922,401,64,0,1495,71,107,977,460,347,740,0,1026,7750,417,1866,921,8218,311,666,3944,0,566,1988,0,12853,1755,16983,36689,2050,163413,271,13387,4015,66660,8007,287978,90,4756,0,6374,159,333,224457,229,67817,364,5142,353,112,0,116,1081,40710,702,46826,3127,1430,16625,5735,15127,43455,798,993,2724,1394,0,3023,0,227,392,0,0,46,0,0,60,30,0,35,0,2193,40,43014,9401,469,3633,20353,3396,332,0,129,28,0,1009,183,1055,217,0,443,0,2091,254810,2989760,4501758,34066,3922,8218,12853,16983,36689,163413,13387,66660,8007,287978,4756,6374,224457,67817,5142,40710,46826,3127,16625,15127,43455,2724,3023,43014,9401,3633,20353,3396,299862,2989760
ACSSF,2012e1,co,000,0008,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046943,16509,1444,2982,5300,6969,14254,66922,5672,28697,3280,124552,1999,1790,94795,29925,2234,14626,21540,1487,6876,6137,19683,1202,2430,16509,3583,2250,9170,1097,148737,1384292
ACSSF,2012e1,co,000,0008,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454815,17557,2478,5236,7553,10014,22435,96491,7715,37963,4727,163426,2757,4584,129662,37892,2908,26084,25286,1640,9749,8990,23772,1522,593,26505,5818,1383,11183,2299,151125,1605468
ACSSF,2012e1,co,000,0008,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279082,1007,17,336,1419,1615,2146,12089,446,5364,310,18725,34,1095,14924,2735,7,2042,1623,50,1471,1022,2974,58,342,1648,613,57,1799,0,14581,188533
ACSSF,2012e1,co,000,0008,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91910,455,0,86,404,144,957,3759,128,1723,0,5515,0,640,4370,818,7,533,457,50,504,373,1513,58,0,659,220,30,288,0,4059,64160
ACSSF,2012e1,co,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187172,552,17,250,1015,1471,1189,8330,318,3641,310,13210,34,455,10554,1917,0,1509,1166,0,967,649,1461,0,342,989,393,27,1511,0,10522,124373
