ACSSF,2012e1,co,000,0095,0000011,332870,173146,76227,0,76227,665,179,1025,636,1920,1017,2729,1922,3373,2990,5435,6365,5210,7328,4762,4064,6485,5116,7744,7262,96919,11649,85270,17450,5269,4826,5258,6828,4032,4408,2925,4256,2843,5181,3780,2866,2984,2460,1835,2728,1164,1983,2194,159724,47982,0,47982,261,180,203,551,1608,1614,2010,2290,3100,1968,5207,5323,4374,4153,3745,2531,3297,1433,2248,1886,111742,22999,88743,9814,7420,10334,10712,9811,5387,5959,4411,3862,2897,3277,3001,2468,2314,1596,712,1555,896,1085,1232,22702,27307,41902,14363,18432,34478,11552
ACSSF,2012e1,co,000,0095,0000012,560779,293875,130370,0,130370,921,289,1447,1106,2453,1313,4603,3007,6915,4395,9028,10994,10313,13105,7923,6922,10804,8853,12712,13267,163505,20892,142613,27619,8031,7999,8515,11011,7289,6813,5130,8334,5099,8382,6701,5081,4468,3673,3847,3817,2631,3181,4992,266904,85115,0,85115,317,360,471,1001,2856,2498,4551,3149,4835,3685,8330,8945,9203,8060,5544,5390,6158,2924,3197,3641,181789,35185,146604,17022,11331,16370,16339,15076,8691,9757,6324,7075,5339,6120,5445,5244,3711,2620,1506,2623,2144,1530,2337,24057,28810,42111,15309,19933,35644,12030
ACSSF,2012e1,co,000,0095,0000013,348898,174341,92007,0,92007,131,75,410,642,2939,918,1345,2017,5475,3579,7280,7857,7267,7727,5331,5806,9226,7407,8842,7733,82334,15988,66346,6448,4679,3401,7150,5892,3220,3957,2856,5045,2446,3805,4117,2552,2037,2165,1361,1069,1180,1930,1036,174557,64865,0,64865,156,178,99,801,2914,1384,2287,2678,2341,2278,5773,7307,6686,5885,4955,4031,5247,4098,3630,2137,109692,30321,79371,8376,6470,7022,10837,9356,5739,6107,3315,3431,2309,4321,3428,1988,1236,1259,1131,1355,451,652,588,27091,31584,42455,16506,21905,37776,11865
ACSSF,2012e1,co,000,0095,0000014,471909,229658,122029,0,122029,67,0,323,525,2650,1043,3149,3188,3788,4228,7211,8260,8269,8668,6617,7641,10591,9077,12626,24108,107629,21272,86357,9603,4830,6386,7556,6628,3445,4237,3346,6056,2725,5517,3831,3806,2926,1992,2115,3219,1729,2502,3908,242251,93861,0,93861,142,61,386,877,2349,1873,1930,1300,3411,2555,6271,8061,9587,8386,7171,6693,9022,6422,9655,7709,148390,37387,111003,12824,8261,10355,11149,10806,6185,6170,5021,7002,3712,7365,4622,2924,2907,2217,2104,2268,1817,1372,1922,31503,36768,51286,17869,26699,44791,13351
ACSSF,2012e1,co,000,0095,0000015,253190,126727,62207,0,62207,155,76,343,368,423,201,347,523,2424,1397,2922,4176,3539,2380,2511,3541,4470,3608,7864,20939,64520,7860,56660,6606,6615,4196,3748,4978,2111,2489,1575,2542,1705,2867,2415,1450,1991,1337,1123,1861,1214,2331,3506,126463,41032,0,41032,63,0,172,695,1284,557,763,1064,1612,929,3548,3467,2707,2599,2169,2969,2889,3013,4489,6043,85431,17017,68414,10670,5297,6536,6315,5398,2934,3161,2514,3262,1404,4672,2784,3151,1599,1887,975,1544,957,1816,1538,30730,38691,68350,15076,25040,46954,12496
ACSSF,2012e1,co,000,0095,0000016,513891,255934,132400,0,132400,53,127,752,992,1887,2008,3784,3427,4553,3388,9106,10753,7512,9634,6901,8906,12468,8345,15062,22742,123534,20185,103349,10097,6607,8241,11346,10625,6912,6381,4253,5053,2440,7073,5295,2529,2628,2248,1650,3530,1519,1381,3541,257957,104313,0,104313,118,130,267,1277,3121,1734,2545,2308,4923,3132,7596,10804,7299,7952,7357,7900,10511,6245,8796,10298,153644,35203,118441,12254,9013,9042,15055,11070,7002,6160,4688,6544,4045,6786,5640,2891,3370,2271,2488,3201,2136,2485,2300,30160,32198,50430,14221,26861,43638,13495
ACSSF,2012e1,co,000,0095,0000017,225601,110559,67399,0,67399,0,0,330,70,469,0,570,312,1285,425,1373,2714,2664,3101,2926,4136,4909,5035,10745,26335,43160,8616,34544,4666,1778,2513,1708,1461,751,1142,1030,1459,1183,1760,2053,1510,1800,851,627,1953,1257,1749,3293,115042,42604,0,42604,0,40,309,581,899,392,806,318,839,909,2121,2244,2773,2648,2155,3829,4797,4231,5928,6785,72438,19725,52713,8042,4618,4849,3167,4202,2076,3130,1893,2441,1631,2469,2700,2301,1799,746,1433,1542,839,1948,887,45190,61382,81527,24115,31427,55573,14280
ACSSF,2012e1,co,000,0095,0000018,508706,253660,133877,0,133877,184,469,1098,567,5911,610,2969,4202,4820,3807,9325,8655,8152,9331,6922,9056,9198,9160,17011,22430,119783,22739,97044,9484,7352,5715,6648,8383,4520,6383,4935,4526,2892,4659,5953,3846,3166,2735,3486,3108,2049,2474,4730,255046,86853,0,86853,206,240,884,566,2579,1865,3864,1971,5378,3263,8091,8455,9097,6149,4852,6350,7397,5231,6535,3880,168193,42292,125901,15211,11222,13109,14766,12576,7236,7890,5055,5436,4470,6305,4956,3537,3626,1920,1985,1744,1633,1631,1593,27498,35481,49932,17519,21650,38140,11718
ACSSF,2012e1,co,000,0095,0000019,449640,221647,115522,0,115522,423,198,788,466,1599,1191,2342,882,4274,1721,3731,7250,6616,7663,6229,7381,11730,7762,17518,25758,106125,18080,88045,9953,4910,4979,5440,6816,3990,4685,2678,5129,2744,5975,5429,3799,3800,1823,2114,2718,2661,3834,4568,227993,88397,0,88397,155,107,434,478,2089,1121,2004,1812,2872,2411,4780,7409,7569,6839,6369,6316,9503,6986,8522,10621,139596,27331,112265,11476,7488,9313,12660,10343,6240,5261,4041,7349,5377,6471,6107,3798,3819,2734,2155,2373,1942,2061,1257,34097,41208,60118,20279,27367,47696,14444
ACSSF,2012e1,co,000,0095,0000020,257014,126885,58609,0,58609,87,0,406,329,1695,1071,1401,958,2118,1876,2925,4068,3012,3781,2881,3251,5661,4358,8100,10631,68276,6881,61395,6528,5385,3625,4123,4733,3541,3916,3196,2983,2224,3532,2890,2300,1676,1253,880,2143,1607,2833,2027,130129,39445,0,39445,37,0,155,0,1384,450,1252,947,2375,2346,2925,3831,4301,2838,2446,2283,3366,2425,3162,2922,90684,16193,74491,9606,9062,6446,6467,8119,3619,5445,3318,3626,2412,3522,2438,1889,2073,1093,1251,1665,873,901,666,24918,31657,53813,16764,20275,39579,11744
ACSSF,2012e1,co,000,0095,0000021,119930,60602,27116,0,27116,0,34,0,50,364,32,526,588,1179,873,1815,3307,1822,1479,1814,1267,4541,1743,2664,3018,33486,5762,27724,2916,1303,1612,1770,2176,1240,2157,1285,1267,1297,2109,1805,755,2013,1122,557,632,368,462,878,59328,17392,0,17392,146,54,144,147,896,205,877,983,587,673,2009,1762,1293,1693,869,1026,844,1653,574,957,41936,7439,34497,3443,2742,4172,3284,3784,2015,2496,2386,1604,946,2371,1532,617,929,346,517,327,478,260,248,25535,31816,49297,18839,18642,35646,12383
ACSSF,2012e1,co,000,0095,0000022,129144,62872,26565,0,26565,0,43,178,129,400,255,772,1059,1210,1413,1715,1958,2210,2734,1340,1705,3477,1761,2185,2021,36307,6935,29372,3856,1702,2113,2421,2159,1766,2004,1165,1335,861,1697,1613,1389,1042,968,582,836,662,673,528,66272,18890,0,18890,55,19,257,425,352,886,1002,961,1158,851,1573,2861,1474,1623,585,936,1449,1312,763,348,47382,9856,37526,3635,3569,3669,6706,4133,2269,2597,1927,1543,1366,1879,834,554,650,383,463,428,434,373,114,21760,29366,42288,15835,16551,32689,10716
ACSSF,2012e1,co,000,0095,0000023,202807,100865,51341,0,51341,48,238,144,81,1051,1075,901,434,1967,1371,3056,3925,4489,3495,4128,3518,5302,3993,5878,6247,49524,10329,39195,4880,3655,2163,3287,2061,2240,2609,2935,2655,825,2396,1964,1231,1207,1014,1057,754,1004,679,579,101942,34267,0,34267,152,142,130,400,1529,679,1532,761,1620,1355,2651,3544,4071,3681,2236,1591,2765,1759,2072,1597,67675,18975,48700,6456,4807,4678,5670,5300,3681,2727,1471,2020,887,2658,2572,967,506,999,631,894,618,512,646,27136,33837,48916,16257,20940,37590,11292
ACSSF,2012e1,co,000,0095,0000024,88775,43047,22912,0,22912,85,48,147,0,187,29,370,213,679,304,1170,1620,1172,1576,1378,1654,2345,1885,3687,4363,20135,3155,16980,1867,812,403,1355,1337,700,925,429,1259,637,1137,1066,662,592,668,739,543,583,685,581,45728,17248,0,17248,72,0,0,153,284,56,505,316,647,444,1459,1271,2123,1522,594,1572,1880,1082,1397,1871,28480,5969,22511,2121,1335,1927,2667,1736,1356,731,1032,1927,1248,1394,1469,888,502,391,383,411,510,249,234,33364,43076,57281,21315,26668,43636,15388
ACSSF,2012e1,co,000,0095,0000025,261722,129643,66556,0,66556,0,0,292,444,2403,743,1755,2352,3584,3732,5434,4651,4600,5651,4166,3986,4877,4963,6107,6816,63087,13606,49481,5131,3530,3262,5124,4230,2339,2915,2151,4095,1346,2955,2400,2144,1566,1148,1141,1511,672,779,1042,132079,50650,0,50650,107,34,265,540,2147,1146,1454,825,2058,1314,4050,5174,5287,4724,3922,3187,5520,2551,3685,2660,81429,21244,60185,7608,4550,5348,6691,5770,3780,4246,2263,3567,1790,4415,2698,1446,1920,1010,619,724,783,564,393,26931,30093,41951,15964,24931,40732,12583
ACSSF,2012e1,co,000,0095,0000026,89350,44642,17505,0,17505,28,0,174,223,193,44,122,0,1189,63,280,984,1436,865,470,1277,1003,1019,1856,6279,27137,3016,24121,3167,3926,2814,987,2703,842,1188,503,1031,403,992,996,210,334,467,265,652,549,797,1295,44708,12183,0,12183,63,0,90,0,300,97,301,453,423,218,1117,1349,791,710,654,851,959,583,905,2319,32525,4861,27664,6240,2780,3132,1778,2376,1261,1245,846,732,387,1867,572,1082,598,558,469,460,322,512,447,22119,29669,67836,11079,18001,46061,9862
ACSSF,2012e1,co,000,0095,0000027,83288,40255,20659,0,20659,0,0,44,41,132,0,218,269,223,188,665,789,1041,1215,880,1409,1319,2256,3447,6523,19596,3329,16267,1889,443,1275,1304,808,355,593,617,814,589,1002,869,613,624,570,561,1078,569,801,893,43033,16724,0,16724,0,0,0,52,232,63,108,0,479,433,836,997,1316,1417,1151,1039,1790,2001,2115,2695,26309,6293,20016,2183,1232,1778,1419,1845,1133,889,1090,1043,892,1346,1116,684,456,433,204,968,554,482,269,40909,50744,72077,22651,32097,56250,16175
ACSSF,2012e1,co,000,0095,0000028,346026,170377,84758,0,84758,111,395,732,414,1611,484,2769,3443,3071,2083,5615,5878,4596,6160,4193,5993,6203,5479,10932,14596,85619,14782,70837,7168,5524,3414,5247,6227,3643,4968,4070,2890,2361,2791,4055,2678,2306,1952,2553,2256,1412,2067,3255,175649,60710,0,60710,0,211,616,353,1086,1602,3319,1215,3555,2542,5874,6169,5802,5000,3193,4548,5455,3418,4427,2325,114939,26672,88267,10185,9033,8249,10490,9097,4898,5716,3334,3990,2714,4229,3868,2791,2412,1507,1467,1289,1164,1118,716,26846,34135,50470,17111,21685,38191,11697
ACSSF,2012e1,co,000,0095,0000029,513891,255934,132400,0,132400,53,127,752,992,1887,2008,3784,3427,4553,3388,9106,10753,7512,9634,6901,8906,12468,8345,15062,22742,123534,20185,103349,10097,6607,8241,11346,10625,6912,6381,4253,5053,2440,7073,5295,2529,2628,2248,1650,3530,1519,1381,3541,257957,104313,0,104313,118,130,267,1277,3121,1734,2545,2308,4923,3132,7596,10804,7299,7952,7357,7900,10511,6245,8796,10298,153644,35203,118441,12254,9013,9042,15055,11070,7002,6160,4688,6544,4045,6786,5640,2891,3370,2271,2488,3201,2136,2485,2300,30160,32198,50430,14221,26861,43638,13495
ACSSF,2012e1,co,000,0095,0000030,124316,61183,27499,0,27499,61,0,121,102,1304,812,1077,225,1191,682,993,2122,1511,1909,1393,1138,2578,1805,3842,4633,33684,3153,30531,3887,4123,1542,2200,2505,1866,1747,1819,1550,1113,893,1401,718,905,457,325,622,793,1163,902,63133,18184,0,18184,0,0,155,0,621,153,732,594,1382,1141,1172,1352,1580,1399,783,1306,2063,1181,1263,1307,44949,7953,36996,5292,5613,3557,3457,4215,1697,2363,1430,1592,865,1370,1297,640,682,517,515,698,390,496,310,21459,27034,50621,13851,17286,40615,10343
ACSSF,2012e1,co,000,0095,0000031,75788,36969,16472,0,16472,29,180,34,48,387,416,377,100,756,719,1218,1723,1677,716,1553,650,1964,694,1772,1459,20497,3971,16526,2239,2398,933,1683,1233,801,847,1369,972,258,888,497,400,413,522,283,168,189,139,294,38819,10091,0,10091,0,57,112,162,304,181,651,233,855,300,728,1119,1340,1133,723,305,768,586,248,286,28728,7405,21323,3012,2667,2248,2261,2177,1446,1235,507,883,184,892,1129,606,209,429,381,315,408,163,171,21355,26161,43506,12048,16432,35863,10544
ACSSF,2012e1,co,000,0095,0000032,78089,38341,24181,0,24181,0,0,64,70,139,0,54,0,484,317,492,1156,481,1593,688,1588,1792,1639,3624,10000,14160,3760,10400,1705,353,758,284,408,158,316,166,401,309,754,549,323,766,326,331,495,277,807,914,39748,14771,0,14771,0,0,0,0,77,187,134,39,337,179,692,874,1155,1109,1361,1400,1714,1573,1821,2119,24977,7474,17503,2532,1503,1658,1108,1411,662,884,548,940,350,875,971,743,1060,350,474,366,110,629,329,46779,64770,83904,26409,35379,53960,14537
ACSSF,2012e1,co,000,0095,0000033,120981,59196,29000,0,29000,180,59,262,247,442,469,681,114,2279,605,1296,1593,1788,2704,1455,2582,2531,1511,3574,4628,30196,6120,24076,3368,1402,1381,1897,2023,725,1479,1017,1194,936,1630,1268,919,985,369,333,830,364,979,977,61785,24358,0,24358,0,107,138,165,996,266,538,911,937,653,1257,2513,2289,1836,1912,1754,2375,1877,1852,1982,37427,6862,30565,2789,2086,1737,4183,3063,1927,1742,1492,1705,1301,1434,1637,778,1118,734,582,815,367,866,209,30462,34972,50448,17099,26127,43378,14348
ACSSF,2012e1,co,000,0095,0000034,69867,36370,18893,0,18893,40,53,96,145,148,60,217,523,975,680,1587,2018,1349,556,969,1001,1255,1282,2335,3604,17477,3053,14424,1392,1497,503,1993,1019,995,861,304,313,564,998,502,565,748,284,456,438,247,410,335,33497,11451,0,11451,0,0,0,421,685,233,93,176,713,442,1029,696,615,763,449,1288,626,1019,1145,1058,22046,5018,17028,1649,1034,1980,2048,1460,994,1036,811,1339,251,923,547,785,262,290,44,444,193,616,322,27464,32454,50107,14530,21973,43199,13363
ACSSF,2012e1,co,000,0095,0000035,55887,27383,13638,0,13638,0,0,96,0,340,140,0,242,607,378,1052,1083,837,1028,514,1329,1219,1634,1372,1767,13745,1283,12462,1107,785,959,960,826,636,708,334,751,275,796,1111,620,259,166,348,504,271,923,123,28504,10067,0,10067,37,0,0,0,436,235,80,218,282,605,738,1065,1980,634,900,505,574,239,830,709,18437,3572,14865,1834,1827,1113,1204,946,711,1437,938,489,643,1112,560,287,704,164,113,403,78,83,219,29077,34567,52466,19371,23860,38048,14288
ACSSF,2012e1,co,000,0095,0000036,86195,40767,15853,0,15853,0,35,178,129,385,81,563,806,649,1006,1278,1401,1311,1967,879,947,1295,924,1085,934,24914,4698,20216,3078,1448,1375,1900,1367,1419,1519,942,789,475,1220,993,584,579,663,430,471,415,244,305,45428,12067,0,12067,21,19,234,425,230,672,450,549,816,649,1108,2303,911,882,425,715,720,619,208,111,33361,6321,27040,2447,2549,3001,5359,2900,1534,2049,1073,791,1021,1251,714,425,448,275,285,357,244,241,76,19148,24815,40162,14156,15163,31515,10141
ACSSF,2012e1,co,000,0095,0000037,92539,45348,25919,0,25919,0,75,39,113,806,336,351,242,1405,273,1601,3189,2104,2285,1334,2067,2805,2150,3193,1551,19429,4523,14906,1476,1013,259,1513,865,852,1052,664,814,872,945,1158,464,618,206,613,308,210,578,426,47191,19602,0,19602,0,138,31,190,712,512,452,967,617,742,1447,2717,1834,2127,1839,927,1433,1426,1091,400,27589,7673,19916,1811,1410,938,2625,2096,1638,1372,797,1275,1054,1318,1158,465,397,189,380,480,92,256,165,31137,35762,45667,19093,25568,38351,14145
ACSSF,2012e1,co,000,0095,0000038,89362,43463,25096,0,25096,260,0,63,38,670,157,460,515,982,370,1139,2129,1915,1077,2132,1920,2285,1705,3473,3806,18367,2368,15999,1554,1232,352,1899,1714,581,744,484,709,594,955,928,959,428,697,414,174,220,819,542,45899,18817,0,18817,0,40,120,0,412,85,658,512,668,337,1126,1666,1744,1415,1183,1240,2185,1465,1792,2169,27082,5377,21705,2157,1956,1776,2278,2538,1027,1006,1153,1059,1237,1010,904,529,798,656,441,452,288,277,163,33045,38405,51104,17243,28013,47317,12859
ACSSF,2012e1,co,000,0095,0000039,89350,44642,17505,0,17505,28,0,174,223,193,44,122,0,1189,63,280,984,1436,865,470,1277,1003,1019,1856,6279,27137,3016,24121,3167,3926,2814,987,2703,842,1188,503,1031,403,992,996,210,334,467,265,652,549,797,1295,44708,12183,0,12183,63,0,90,0,300,97,301,453,423,218,1117,1349,791,710,654,851,959,583,905,2319,32525,4861,27664,6240,2780,3132,1778,2376,1261,1245,846,732,387,1867,572,1082,598,558,469,460,322,512,447,22119,29669,67836,11079,18001,46061,9862
ACSSF,2012e1,co,000,0095,0000040,346026,170377,84758,0,84758,111,395,732,414,1611,484,2769,3443,3071,2083,5615,5878,4596,6160,4193,5993,6203,5479,10932,14596,85619,14782,70837,7168,5524,3414,5247,6227,3643,4968,4070,2890,2361,2791,4055,2678,2306,1952,2553,2256,1412,2067,3255,175649,60710,0,60710,0,211,616,353,1086,1602,3319,1215,3555,2542,5874,6169,5802,5000,3193,4548,5455,3418,4427,2325,114939,26672,88267,10185,9033,8249,10490,9097,4898,5716,3334,3990,2714,4229,3868,2791,2412,1507,1467,1289,1164,1118,716,26846,34135,50470,17111,21685,38191,11697
ACSSF,2012e1,co,000,0095,0000041,261722,129643,66556,0,66556,0,0,292,444,2403,743,1755,2352,3584,3732,5434,4651,4600,5651,4166,3986,4877,4963,6107,6816,63087,13606,49481,5131,3530,3262,5124,4230,2339,2915,2151,4095,1346,2955,2400,2144,1566,1148,1141,1511,672,779,1042,132079,50650,0,50650,107,34,265,540,2147,1146,1454,825,2058,1314,4050,5174,5287,4724,3922,3187,5520,2551,3685,2660,81429,21244,60185,7608,4550,5348,6691,5770,3780,4246,2263,3567,1790,4415,2698,1446,1920,1010,619,724,783,564,393,26931,30093,41951,15964,24931,40732,12583
ACSSF,2012e1,co,000,0095,0000042,513891,255934,132400,0,132400,53,127,752,992,1887,2008,3784,3427,4553,3388,9106,10753,7512,9634,6901,8906,12468,8345,15062,22742,123534,20185,103349,10097,6607,8241,11346,10625,6912,6381,4253,5053,2440,7073,5295,2529,2628,2248,1650,3530,1519,1381,3541,257957,104313,0,104313,118,130,267,1277,3121,1734,2545,2308,4923,3132,7596,10804,7299,7952,7357,7900,10511,6245,8796,10298,153644,35203,118441,12254,9013,9042,15055,11070,7002,6160,4688,6544,4045,6786,5640,2891,3370,2271,2488,3201,2136,2485,2300,30160,32198,50430,14221,26861,43638,13495
ACSSF,2012e1,co,000,0095,0000043,124316,61183,27499,0,27499,61,0,121,102,1304,812,1077,225,1191,682,993,2122,1511,1909,1393,1138,2578,1805,3842,4633,33684,3153,30531,3887,4123,1542,2200,2505,1866,1747,1819,1550,1113,893,1401,718,905,457,325,622,793,1163,902,63133,18184,0,18184,0,0,155,0,621,153,732,594,1382,1141,1172,1352,1580,1399,783,1306,2063,1181,1263,1307,44949,7953,36996,5292,5613,3557,3457,4215,1697,2363,1430,1592,865,1370,1297,640,682,517,515,698,390,496,310,21459,27034,50621,13851,17286,40615,10343
ACSSF,2012e1,co,000,0095,0000044,55887,27383,13638,0,13638,0,0,96,0,340,140,0,242,607,378,1052,1083,837,1028,514,1329,1219,1634,1372,1767,13745,1283,12462,1107,785,959,960,826,636,708,334,751,275,796,1111,620,259,166,348,504,271,923,123,28504,10067,0,10067,37,0,0,0,436,235,80,218,282,605,738,1065,1980,634,900,505,574,239,830,709,18437,3572,14865,1834,1827,1113,1204,946,711,1437,938,489,643,1112,560,287,704,164,113,403,78,83,219,29077,34567,52466,19371,23860,38048,14288
ACSSF,2012e1,co,000,0095,0000045,75788,36969,16472,0,16472,29,180,34,48,387,416,377,100,756,719,1218,1723,1677,716,1553,650,1964,694,1772,1459,20497,3971,16526,2239,2398,933,1683,1233,801,847,1369,972,258,888,497,400,413,522,283,168,189,139,294,38819,10091,0,10091,0,57,112,162,304,181,651,233,855,300,728,1119,1340,1133,723,305,768,586,248,286,28728,7405,21323,3012,2667,2248,2261,2177,1446,1235,507,883,184,892,1129,606,209,429,381,315,408,163,171,21355,26161,43506,12048,16432,35863,10544
ACSSF,2012e1,co,000,0095,0000046,86195,40767,15853,0,15853,0,35,178,129,385,81,563,806,649,1006,1278,1401,1311,1967,879,947,1295,924,1085,934,24914,4698,20216,3078,1448,1375,1900,1367,1419,1519,942,789,475,1220,993,584,579,663,430,471,415,244,305,45428,12067,0,12067,21,19,234,425,230,672,450,549,816,649,1108,2303,911,882,425,715,720,619,208,111,33361,6321,27040,2447,2549,3001,5359,2900,1534,2049,1073,791,1021,1251,714,425,448,275,285,357,244,241,76,19148,24815,40162,14156,15163,31515,10141
