ACSSF,2012e1,co,000,0121,0000011,28499,40351,42486,42832,42032,46106,60120,45383,50572,32877,32008,49234,36007,20378,47434,56714,37038,15662,20382,37861,28861,44021,12817,15675,10818,25355,29075,24256,29892,17260,30380,37312,30485,27713,32646,20490,28499,31936,47563,49000,49654,46518,52495,60934,50486,59671,34677,34757,112367,37252,22191,62746,68794,47750,20881,5323,39298,28591,45638,13305,23536,15857,30007,35959,23816,30296,20692,30069,37312,31982,30330,35303,20882,23344,35562,36669,35341,38444,31668,37564,24972,32091,32291,29524,47861,35444,15184,45765,51430,30250,12331,20570,32221,31045,35673,12421,10215,10152,23252,19344,24460,11660,9015,80121,.,14986,16875,12857,20294,148425,82386,27205,10280,12579,21753,10569,66039,26878,13191,23301,580,2089,33956,19383,2391,3963,2680,7272,3077,14573,2225,7357,4307,378,306
ACSSF,2012e1,co,000,0121,0000012,30080,41559,44045,44649,43386,57104,58811,53333,56194,32353,32870,49619,35536,21998,55937,61435,40753,18116,19737,39714,29172,42912,14028,19454,14047,26166,30046,24742,30961,20436,31912,34940,30812,31004,31992,21255,30080,33358,49828,50647,51020,46869,65132,60422,66619,67863,32712,33056,110833,38889,21587,72246,90454,51295,23293,7460,39910,28759,44517,15992,24718,21858,31125,35756,24294,31290,22660,31859,34737,31760,31897,34642,21312,24855,36677,39711,36875,41395,41400,58123,31906,40994,32232,32500,47933,33856,24272,47948,55493,29558,14069,19940,38899,31215,41626,12441,12115,11200,23675,21400,24901,11490,7404,36728,43214,24148,26221,22535,21126,255318,141332,46396,21885,21695,34434,16922,113986,46862,23826,38762,944,3592,58759,33804,4562,7106,5014,11491,5631,24955,4283,11426,6441,878,1927
ACSSF,2012e1,co,000,0121,0000013,31941,48342,51845,57187,44235,61756,63079,62098,41534,35843,39545,58088,25703,35681,51077,55009,42420,16835,24734,28636,20375,65833,12497,17371,16628,31246,28269,31998,35894,26040,32921,40255,30662,29429,34898,24232,31941,36036,60429,62405,61938,65854,65432,69034,64747,54523,38879,38607,54906,40230,33507,57813,71806,48750,21525,40396,38722,21334,66083,16136,22983,20948,35054,37073,31849,35846,26567,32805,39789,31473,31303,33210,26108,28540,42749,44178,47040,42897,50466,51773,60597,22795,31804,47524,60196,24929,36811,50716,53411,41753,14803,23016,25111,11168,54712,12040,15878,14212,30142,21991,32074,39476,25256,39556,49052,23704,18846,40505,18191,128577,68181,23153,7123,12926,11806,13173,60396,25704,10179,21200,690,2623,75482,43983,4704,8257,6210,13619,11193,31499,5725,11578,10570,493,3133
ACSSF,2012e1,co,000,0121,0000014,36906,56155,58856,65696,51178,71805,71720,76471,57773,40210,41739,72621,37152,37569,59620,70411,38514,18317,26354,38952,31190,61529,12222,20102,13736,32058,30474,33226,35283,9632,30969,40592,30285,31035,35664,20112,36906,41191,67251,66849,70653,61510,73627,72157,80565,46498,46444,40038,123750,46005,39146,78889,131167,34571,20512,22167,36774,30369,61214,14963,22905,14250,36834,40667,33683,34661,32908,29673,40891,30874,32367,35097,17302,33170,49122,51866,59652,46692,66471,66661,71521,59098,38001,44451,52193,34200,36881,56582,61611,41102,15620,28801,48302,47649,67868,11369,12867,13593,30348,19602,33099,40500,4202,50391,27628,28296,25197,36518,20387,199499,102788,48405,9818,20949,13165,10451,96711,46524,13638,32853,695,3001,48222,26997,4851,7215,3915,7797,3219,21225,6049,7345,6181,448,1202
ACSSF,2012e1,co,000,0121,0000015,36411,56860,72203,77500,54184,82325,84184,82906,64470,36980,49128,60649,30002,37235,55469,62075,31525,13756,22347,47679,25137,64527,11692,13163,13028,29113,30853,27001,31242,22488,30557,39877,23885,25920,30760,21223,36411,47310,75572,81676,90232,60081,86503,87372,83585,98112,49905,50812,150142,46041,42391,67166,101695,29201,15928,25653,48770,26986,77827,13314,14426,17535,35473,47141,25553,31026,22732,30113,40321,24436,30473,34484,21418,27484,41610,53742,59639,46890,63362,62898,81125,51121,26931,43960,41030,25401,21764,52315,57066,32841,12197,21908,2782,2499,.,9860,11898,12177,25482,21085,27867,45333,.,45898,31375,21711,20042,30290,14530,134223,72656,42694,6945,11489,6271,5257,61567,34952,9641,14408,655,1911,18222,10510,2787,2392,1367,2482,1482,7712,2316,3083,1330,245,738
ACSSF,2012e1,co,000,0121,0000016,35839,52905,57346,60884,55248,67414,70093,65447,61776,39967,33333,65521,37350,36895,57413,61525,43267,17365,25409,30210,23736,58770,16754,16198,17449,32073,36752,30653,31016,17373,28077,38474,28422,30590,29517,21884,35839,39662,61907,62877,66616,57263,70188,72158,67910,69071,47441,31956,95379,42414,44430,80478,102210,35396,19715,27239,30324,24973,59375,18959,17331,25646,37780,41945,31453,31029,27313,27717,38914,28094,31634,27762,21582,32460,49189,52466,55513,51984,55854,65057,55303,51393,36980,35584,53411,35573,31765,55357,56936,44702,15360,24402,12303,9326,46914,13538,12569,16704,30677,31373,30373,22323,14353,41194,20119,30020,26140,36083,24023,205451,107891,59448,12580,20679,7720,7464,97560,56170,10783,27975,902,1730,82525,47682,6440,12021,7699,12282,9240,34843,7072,13720,10585,583,2883
ACSSF,2012e1,co,000,0121,0000017,51773,71347,80276,91042,64100,89873,89736,95760,62308,39038,45258,100815,32653,42073,66745,71760,60959,22173,20269,66693,54667,70758,10643,31000,15595,41328,51122,36537,40761,7435,32078,46861,30028,34544,51501,16980,51773,69653,92740,95960,101302,74070,95597,93663,100370,125393,51141,47260,150701,45977,47846,126868,169691,81989,32316,50685,70374,71011,70188,10349,31780,32134,56453,69160,41901,40660,.,32181,46426,37439,38963,56250,24176,39363,54463,63099,73134,57643,70496,73523,64268,60583,32510,37040,48478,28792,21152,60960,62325,54271,16065,20004,4536,4163,.,16169,23160,13768,30937,27083,32172,50221,6656,.,52113,12133,7402,26112,2499,131640,71755,37676,7338,16294,6375,4072,59885,32199,7784,18067,362,1473,10781,5411,1842,1295,1172,313,789,5370,2280,882,1832,0,376
ACSSF,2012e1,co,000,0121,0000018,31962,50891,56582,57850,55702,81784,82314,81797,58653,32297,35681,55472,31024,25210,50394,62489,32998,16907,23308,39435,35981,47948,11447,15708,14260,26436,24054,27396,34518,25072,33456,37225,26719,29217,26413,19870,31962,39682,67050,65549,66192,62545,85910,86360,85756,64031,40968,35107,217587,41129,37762,85495,102218,36801,21983,27703,41921,38739,50593,12249,19002,21863,30726,31267,30134,35135,25922,33526,38083,27892,30247,28430,19500,26920,40240,50106,47197,50909,58029,61750,51754,54069,31057,35867,42490,30258,17674,45507,54729,31067,13035,21521,22413,20377,36102,10902,8655,12238,25482,20450,27161,16069,6744,.,16770,21463,25146,17209,25071,212133,110683,49235,14516,19075,16013,11844,101450,46173,19308,32423,623,2923,38480,21650,2984,5482,3390,6127,3667,16830,5253,5008,5860,0,709
ACSSF,2012e1,co,000,0121,0000019,40670,61254,70067,77424,58154,76466,81269,80465,59529,40304,40652,76431,35897,40060,60757,65951,34195,18669,25151,58256,42901,67977,14327,19831,15484,32869,35642,31816,41110,73321,37798,46650,31639,35534,31455,20787,40670,47531,74800,77335,81698,63162,81171,82323,81313,57578,50587,53233,132104,36797,42195,83306,118000,36964,20936,17838,63849,67614,62945,13318,26267,18470,41251,45814,35737,41239,62016,38115,47100,35400,36711,35864,22439,34662,51258,60295,66892,54229,67945,67471,72053,60752,38078,36882,47152,35289,38181,56669,63176,32285,17367,25670,41122,33450,69188,15240,16224,13490,30448,23392,31393,32798,.,22461,34375,22697,20969,26358,13227,235518,122567,54760,15744,21166,17932,12965,112951,54987,18816,35046,669,3433,37095,19202,5582,3684,4119,3269,2548,17893,6251,5638,5238,88,678
ACSSF,2012e1,co,000,0121,0000020,30532,50884,56160,66425,40976,66199,70560,66455,51804,32524,39931,84821,29650,16408,48216,60126,26605,14113,24419,35524,28220,64403,11288,14978,13861,22646,21942,23225,31032,10967,31270,35185,23178,31737,14187,12026,30532,37699,65452,70331,77593,53055,71427,71824,75697,55634,45538,40274,100673,46813,23475,125360,130473,59732,15620,26311,41382,32755,64347,12595,20202,15244,26276,31694,20221,31319,11456,31347,32169,26456,40250,16108,15083,24652,39842,42680,48151,36691,52204,63384,40954,49873,29677,39722,70954,22215,11303,41014,50520,25603,12377,22606,20553,9408,72685,9091,11427,13022,19779,15221,24588,11556,10781,9283,49416,14689,21832,10319,11084,140414,75163,30279,10740,13500,11685,8959,65251,30374,11834,20030,362,2651,14052,7677,1418,1376,1206,1712,1965,6375,2025,1730,1841,357,422
ACSSF,2012e1,co,000,0121,0000021,31241,49318,61656,61382,65395,60750,55521,57869,75755,31920,24167,36089,35242,11859,45098,56492,27251,17304,18773,47786,49554,39577,12121,18427,17909,26692,26235,26796,37025,19982,40157,36520,31406,32318,32318,24627,31241,38576,62086,67064,64458,67599,61268,56615,60018,125592,37372,19269,72679,42238,31987,57455,62460,26100,20884,4806,46821,55355,38949,10847,20531,32778,35580,43663,31226,36878,30819,37201,36626,31757,49485,32038,24614,23600,35724,37495,37364,40169,60421,35909,57841,75453,22353,30746,32031,21904,11208,41151,49163,31000,16054,19871,65503,2499,66649,13800,12189,17011,21668,17898,25541,43125,.,44825,.,17613,15615,33838,30086,56864,30498,8250,4170,4919,6692,6467,26366,8501,6371,9671,231,1592,9369,5091,218,892,1123,1403,1455,4278,991,1200,1347,0,740
ACSSF,2012e1,co,000,0121,0000022,28020,45889,50144,52597,38976,57385,33500,65800,55958,33617,35527,51073,31317,43657,57083,60896,36504,16228,23197,36916,22166,48325,11119,14141,9451,22268,20779,23967,40811,7179,40690,44286,36474,43801,25525,31772,28020,35701,50367,51207,51527,42081,60930,34150,66967,56729,36952,30861,.,35062,43826,61769,61937,37229,18831,25841,36605,21436,49670,11196,17013,16222,24125,24733,21743,41056,7179,40690,47693,40915,52364,35082,34833,22736,42469,43614,61712,35547,19738,16339,19419,.,31875,36250,50245,31172,11065,52053,60515,36008,13824,21165,38156,23568,42664,10800,11094,8534,20931,11939,25087,24112,.,.,24112,19702,19360,16781,25615,38588,20197,6237,3178,3103,4087,3592,18391,6761,4601,6205,31,793,24476,13373,2038,4106,2461,2715,2053,11103,2845,3084,4514,107,553
ACSSF,2012e1,co,000,0121,0000023,31715,46081,50664,54966,43663,66334,63480,68691,52095,32307,31605,47875,31130,25290,40448,50008,31193,16319,21997,60511,39386,61901,10043,17880,12924,27600,26388,29423,36560,25792,32341,50243,32349,31278,33834,35435,31715,37913,55287,55986,57999,45467,69004,80198,67103,60531,37665,48500,54913,40639,19260,36868,56619,35100,19670,46603,62256,39636,67908,6530,30199,4533,36114,38404,30491,36108,26131,31915,49328,37147,38381,36799,36986,25846,40561,46131,49116,41837,48686,36649,75781,46743,30566,14513,40514,28669,41124,40968,42467,27419,15528,21891,51003,19775,55362,10545,13888,14752,25407,15506,29193,55906,14511,55766,66312,22338,21549,7233,30136,92361,48540,16731,6208,8626,9715,7260,43821,17700,7889,15840,420,1972,29320,17746,2036,2905,2288,6051,4466,11574,2238,3593,3993,413,1337
ACSSF,2012e1,co,000,0121,0000024,39804,58585,61367,80305,56151,70423,71816,76063,53007,40378,43287,227067,37358,38849,66374,80964,42098,21991,27091,51163,53115,50262,17836,23875,16813,32402,30466,35416,37653,.,35345,41504,32413,36294,26625,33663,39804,50319,70880,73750,81120,61568,80436,75341,82483,58406,53559,54569,227067,51395,41153,86225,140903,42411,35273,50795,70651,70546,90625,17868,41350,30682,42515,37564,43578,38156,.,36679,41504,34855,50052,25717,41917,33731,50277,55224,65455,52114,54348,69063,51000,39065,36954,37439,143750,34097,38260,64148,70152,37306,19520,26393,27480,35663,21956,17824,16729,15293,28243,11645,32188,16867,.,16867,.,25158,24533,27342,2499,45491,23447,9505,3118,3844,4978,2002,22044,10804,4254,6347,112,527,7724,3994,1339,1105,425,863,262,3730,1186,744,1619,0,181
ACSSF,2012e1,co,000,0121,0000025,31359,49574,51006,52044,46778,67326,70375,74643,43932,38143,45387,51628,36893,31329,51461,60973,35932,18229,25704,31255,27468,51667,12496,17551,13378,30914,24159,33276,27415,26033,25080,40041,27725,28572,37321,17574,31359,32334,55875,52100,51826,61863,71383,71508,75135,35476,39021,45020,.,41328,31710,44654,75669,34194,20727,23522,37797,28498,60585,15184,21684,13574,32443,34228,31487,27782,.,25198,40546,27973,30275,35579,17119,30399,46171,47049,53684,41648,56840,54779,73429,46636,37928,46119,51841,35837,30887,52158,60932,36175,15783,26770,28809,26892,32236,12003,13738,13302,30099,14069,33892,25541,.,11976,27628,27061,19033,40081,18618,83688,42859,16717,5076,9367,6384,5315,40829,18131,6223,14811,291,1373,40963,24542,3081,5870,2698,8905,3988,16421,3718,6114,4677,445,1467
ACSSF,2012e1,co,000,0121,0000026,30311,44466,54357,61679,51150,72323,83750,86143,38196,29820,50962,121266,22150,33529,54333,56742,25233,12443,25578,11310,10030,.,11699,16615,11696,18625,21113,12088,30417,2499,32000,28958,20686,20633,25656,20599,30311,37093,60240,57328,82274,50203,85240,86565,86375,48125,37057,70160,234401,26566,36753,65087,67483,37971,14318,15486,52866,11577,.,12100,16688,15332,30740,41083,10049,28865,2499,32000,20298,20765,25127,32609,20731,22414,35118,51288,50278,60962,38253,51602,54293,32260,21788,42928,40606,20842,15752,53750,54946,21731,11709,28095,2499,2499,.,11034,12336,10974,14264,14447,13168,65896,.,.,65896,20301,20527,25574,2499,47628,25098,16002,2845,3940,1281,1030,22530,13013,4275,4435,195,612,4075,2336,776,836,285,121,318,1739,523,696,520,0,0
ACSSF,2012e1,co,000,0121,0000027,49019,65999,66906,78415,54795,79708,81324,80255,63028,50661,19794,75716,38111,51128,62708,70360,57648,13861,24181,32143,31976,77628,9901,11692,20759,40938,45914,33664,37423,.,31219,39219,25828,23209,35284,9676,49019,60247,81346,86026,90491,67396,82133,81895,82054,100577,66157,17024,87286,50536,61487,131829,178125,33716,14135,11910,31259,31262,.,7304,12063,18106,47345,50377,41747,38660,.,38611,38688,30935,55164,32079,9027,40414,54625,58350,62214,50473,72532,80417,70967,62528,40993,27571,70595,35663,50185,58301,58726,57937,13720,30141,49347,48619,.,10205,9940,21415,31940,26964,32240,14240,.,14162,51090,23934,11395,35685,23476,44989,22995,12004,1809,5018,2642,1522,21994,12229,2446,6531,221,567,2980,1143,470,151,285,107,130,1837,852,446,357,182,0
ACSSF,2012e1,co,000,0121,0000028,31265,51197,56861,58455,55858,81241,83182,77156,58625,34432,34217,51217,32423,25830,52325,61910,31988,16615,22397,38251,31469,42461,11452,16796,12769,25728,23269,26766,30060,.,26770,31954,25447,27717,21788,20517,31265,38027,67386,66166,66818,62634,84591,85352,82331,62431,42226,31746,111583,44646,39815,85478,96912,42763,20199,27365,39517,37024,50083,12043,19159,21782,27007,27064,26946,30635,.,26851,33234,25407,30187,21991,16677,26528,40682,50114,44893,51497,62447,72112,51838,57653,31316,34724,48363,30496,21018,47743,55453,27100,12464,20721,21982,12596,37105,11025,8532,11591,25315,20362,26732,16364,.,.,16453,25525,22254,21034,26477,145540,75683,33844,10293,14196,9506,7844,69857,31893,12663,23287,418,1596,30098,17167,2342,4604,2734,4830,2657,12931,3674,4170,4414,0,673
ACSSF,2012e1,co,000,0121,0000029,35839,52905,57346,60884,55248,67414,70093,65447,61776,39967,33333,65521,37350,36895,57413,61525,43267,17365,25409,30210,23736,58770,16754,16198,17449,32073,36752,30653,31016,17373,28077,38474,28422,30590,29517,21884,35839,39662,61907,62877,66616,57263,70188,72158,67910,69071,47441,31956,95379,42414,44430,80478,102210,35396,19715,27239,30324,24973,59375,18959,17331,25646,37780,41945,31453,31029,27313,27717,38914,28094,31634,27762,21582,32460,49189,52466,55513,51984,55854,65057,55303,51393,36980,35584,53411,35573,31765,55357,56936,44702,15360,24402,12303,9326,46914,13538,12569,16704,30677,31373,30373,22323,14353,41194,20119,30020,26140,36083,24023,205451,107891,59448,12580,20679,7720,7464,97560,56170,10783,27975,902,1730,82525,47682,6440,12021,7699,12282,9240,34843,7072,13720,10585,583,2883
ACSSF,2012e1,co,000,0121,0000030,26209,47133,56261,58436,42297,62011,72462,57254,45080,32047,40105,86974,25965,21619,44123,51916,25400,12495,23456,41746,35181,74074,11205,11795,11081,19173,19738,18763,31425,2499,34683,27601,14088,32100,11162,11570,26209,32428,61105,70407,75980,48873,65973,81206,61768,43179,36763,45568,100883,32064,23898,72172,130356,36912,14515,26789,45471,45342,75781,12532,14015,17028,22518,23925,18810,30800,2499,34683,21847,14992,40257,12103,15083,21390,38409,42858,44683,37247,50537,57135,32768,50563,29960,37161,76176,21785,20682,40420,46612,24175,10551,21090,22188,20986,72685,8108,6595,10662,17252,15504,18744,49416,.,.,49416,11316,21450,10319,11039,67873,35853,14142,6067,7403,4209,4032,32020,15444,6196,8889,109,1382,7640,4323,1061,1077,579,719,887,3317,1180,836,1108,149,44
ACSSF,2012e1,co,000,0121,0000031,26369,38588,51647,64625,32095,61354,37038,65833,46646,26344,17051,43317,22409,26479,34063,46923,29439,12033,20561,36494,31420,42125,6139,17757,15610,24475,22196,24797,42106,23872,38490,56882,31776,31809,31242,32425,26369,31686,49869,76250,81470,22190,65944,72222,66833,27273,25404,48352,52907,15994,11650,32072,63859,20000,11152,46026,37134,36280,.,4831,20797,4892,27984,30513,24729,40762,23872,38490,55934,35993,37262,31879,35873,20317,35640,43984,45897,43125,37080,36050,.,46890,26886,13898,40479,25777,.,38793,45701,34063,12287,20444,19570,.,.,9148,7284,15878,21369,11652,24899,.,.,.,.,25163,13989,16125,27166,28089,14345,4671,2180,2698,2210,2586,13744,4782,3481,4744,201,536,12187,7798,613,1410,825,2715,2235,4389,894,1519,1339,0,637
ACSSF,2012e1,co,000,0121,0000032,51520,69065,80957,92155,61357,84168,84001,88068,60597,40227,45329,49429,29529,46391,56210,69112,36004,27569,26441,54907,70239,54823,4071,33452,25780,40947,50539,40051,41745,.,32620,65938,29032,30224,75837,25706,51520,71533,93884,100086,110620,71530,95215,90955,100417,119600,51344,45594,144145,43894,50847,100946,101670,60903,30794,.,54935,70319,54823,2846,33452,22477,52137,65681,42366,34702,.,32620,75684,40418,40954,75837,26044,40533,50312,58569,70891,51008,62861,70141,63696,52872,35930,45246,38920,28638,16996,50222,60685,35511,23750,25106,37411,37411,.,20581,.,25789,29033,28740,29099,.,.,.,.,6921,7067,.,.,45800,24604,14293,2404,5757,1221,929,21196,13088,1814,5713,113,468,3336,2007,490,379,655,151,332,1329,891,88,350,0,0
ACSSF,2012e1,co,000,0121,0000033,36684,54353,60613,61157,57961,69565,81604,66063,58250,35930,29656,45774,33719,36645,60090,65229,31220,18482,25384,61795,34855,67967,16046,19315,13197,32318,38016,31402,38594,.,31439,46750,28173,35832,23227,21276,36684,40877,61013,69824,70251,65609,81176,93476,65510,54399,35395,21192,78750,20874,49893,47542,52250,29861,17254,9956,53668,61159,53224,12129,20496,11233,40882,50136,31512,40076,.,31875,48680,26632,36028,21155,22330,32333,50818,56730,57412,56119,51414,48991,80408,61039,36142,36480,37049,37401,21860,61572,65286,37667,18792,25831,69957,.,71060,16994,18705,14637,30392,24641,31368,22461,.,.,.,31067,34158,31243,13093,55005,27879,11799,3723,4900,3704,3753,27126,12715,5564,7960,162,725,13673,7210,1522,1120,1581,1763,1224,6463,1750,2990,1437,88,198
