ACSSF,2012m1,co,000,0125,0000001,358,3170,1982,5440,1420,2663,2974,919,2835,2060,1969,3688,1887,3098,1634,2120,2358,16686,1450,1039,1276,693,514,729,836,1518,1088,317,4863,1979,6025,1704,2301,2386,1822,3139,4680,3147,1834,1324,3177,3506,1577,3015,26974,1130,1204,1592,3801,1084,902,710,3412,3985,424,5197,4281,9353,2351,3455,3072,1263,3250,1211,5255,2819,1578,1769,2339,2125,2756,12529,1528,491,873,1149,960,2462,505,1305,3304,14129,8775,3825,2303,2757,7161,5748,3124,6121,4296,4083,1874,3318,4753,3500,3005,7020,5147,581,4572,5937,3978,4173,6571,3453,6278,4477,4407,10666,1754,1290,1372,2198,3027,2064,6290,2870,2760,1159,2652,4638,3698,2578,5578,4263,279,3489,8644,5663,7078,6987,2737,6326,3735,3602
ACSSF,2012m1,co,000,0125,0000002,426,4359,2075,6277,1715,2415,2807,950,2006,2393,3353,3411,1991,2812,1688,2254,2619,20330,1560,1113,890,714,554,828,873,1725,1239,375,3551,1964,6273,1871,2564,2898,1823,2920,2669,2429,1652,1557,3774,3609,1030,3416,28531,1279,1402,1635,4144,1134,969,815,3887,3407,381,11230,10852,13853,2889,3548,3388,1325,2283,2293,5242,2722,1577,2248,2359,1746,2171,12529,1444,518,943,1512,1062,2854,668,1448,2935,14439,9241,3324,2049,2377,6782,5463,3032,5735,3927,3582,1714,3267,4648,3354,2896,6367,4727,589,4453,5638,3636,4042,6504,3232,5941,3955,3679,9841,1497,734,1318,2023,3063,1818,5690,2859,2780,1102,2482,4476,3593,2458,5466,4190,279,3568,8179,5118,6657,6348,2511,5492,3904,3487
ACSSF,2012m1,co,000,0125,0000003,1072,2340,2172,6696,2575,7911,4284,2042,5718,4330,11167,12861,3501,4144,9987,6006,5255,72061,3670,2091,1947,3009,1583,2922,2945,3183,3411,750,3627,3088,9788,3872,6945,7658,4515,6663,6245,10634,9967,10076,13174,23484,7238,5091,72061,10384,6491,5859,14759,2788,9265,6085,4820,6556,2007,5808,5320,11905,3358,14099,6094,2789,3180,3141,24464,21629,4934,4762,5963,3098,7556,.,6147,1055,2873,1438,1727,5689,1843,5100,4342,7916,5199,2288,1512,1501,2322,1658,1033,1860,1594,1492,863,812,1076,940,791,1969,1647,75,1289,1978,1331,1298,1915,1349,1476,1542,1862,4231,990,877,446,1029,1049,710,2131,1236,1100,458,598,1367,1172,932,1561,1457,189,1004,3113,2140,2640,1789,855,1797,1276,1045
ACSSF,2012m1,co,000,0125,0000004,349,5201,2330,5484,1398,1757,2968,957,2952,1543,3146,3825,1260,2110,1912,1657,1373,18862,1559,660,1437,721,551,767,949,1569,2152,340,3863,2364,5505,1694,3577,2537,1927,3187,4631,3018,2048,1674,2154,3384,2739,2483,23016,1148,1674,2246,2666,1149,940,764,3310,1394,349,8961,6348,10282,2730,3240,3715,1401,3044,1893,5508,3218,1442,2294,1744,1809,2731,12529,1497,699,933,1640,1031,2418,524,1798,2760,13732,8554,3350,1930,2678,7068,5809,3075,5904,4271,3900,1860,3293,4675,3370,2973,7016,5067,570,4530,5837,3987,4071,6243,3109,5906,4350,4242,10104,1654,1147,1342,2168,3053,1957,6077,2834,2732,1115,2521,4583,3731,2548,5406,4101,279,3290,8694,5542,6870,6598,2567,5904,3691,3388
ACSSF,2012m1,co,000,0125,0000005,344,3286,2048,6091,1525,1054,3053,980,3700,1711,3397,3503,1224,1506,1935,1486,1208,19903,1708,715,1391,799,578,931,1004,1668,2085,364,6676,1929,6527,1793,3247,2725,2228,3318,5007,3016,3025,3962,3335,3014,3257,2496,22252,1144,1612,2436,3091,1026,1261,779,4242,1186,360,9990,5843,11112,3311,2636,3588,1368,2577,2186,6114,3891,1415,2413,1609,1619,2817,12529,1462,838,967,1627,828,2401,530,1561,2628,13461,8625,3260,1820,2619,6796,5609,2983,5389,4136,3776,1794,3168,4439,3150,2767,6928,5183,526,4246,5649,3827,4095,5754,2963,5317,4160,4063,9744,1625,988,1357,2043,3030,1830,5900,2674,2582,1093,2493,4679,3769,2491,5333,4204,279,3380,8166,5351,6394,6020,2396,5436,3683,3261
ACSSF,2012m1,co,000,0125,0000006,363,9090,3999,7543,1780,2693,3654,926,1568,1923,5269,5336,1716,3290,2491,1588,3135,49825,1111,1568,1072,1135,1078,1783,1306,2063,1472,791,10999,3464,12360,1786,2441,4624,1361,4974,3664,3934,6270,3370,7068,6300,4926,2918,157766,1641,2488,3635,4460,1111,2348,1109,4242,6230,1333,16260,24914,9718,4943,3721,7092,1599,2159,2939,14440,4032,2162,2458,2225,2148,4244,31854,2742,756,2045,1295,721,2053,618,2773,6124,9407,6647,1639,991,1500,4698,3682,2121,4185,2418,2114,1034,2230,3123,2174,2171,4627,3371,141,3139,3987,2645,2862,4587,1870,4001,2233,2814,6727,869,425,798,1254,1772,1031,3254,2122,1922,884,1853,3054,2363,1769,3461,2737,148,2357,5201,3560,4200,3700,1789,3364,2759,2302
ACSSF,2012m1,co,000,0125,0000007,773,4616,2341,4795,2357,3556,3633,1322,3904,2010,4986,1990,2128,2524,3325,1439,3830,21841,3257,872,1841,1260,953,1371,1490,2424,2853,1010,11044,6024,5527,2156,4597,2769,1905,3910,4378,5210,4998,4018,9545,7536,1745,3063,42639,1062,4455,3263,8248,2120,7842,1441,2581,3199,487,11781,5964,11214,3202,4186,3892,1696,3635,1518,7182,3561,2401,2575,3337,2338,3576,13082,2803,1722,1751,1311,1708,3540,1228,2080,3114,10751,7692,2692,1651,2126,4840,3880,2322,3905,3119,2859,1432,2025,3342,2519,1943,5188,3918,506,3335,4201,2664,2906,4418,1961,4071,3505,2804,7453,1382,923,1032,1770,2461,1443,4315,1724,1765,656,1624,3047,2742,1483,3905,2921,223,2414,5402,4391,4870,4746,1853,4241,3012,2156
ACSSF,2012m1,co,000,0125,0000008,928,8856,14064,11150,4862,3518,39944,3019,3430,6212,16243,11209,7118,7027,9213,6800,5701,23139,5653,3960,5284,4079,1733,1460,4018,3625,2935,1658,12423,9444,14860,5994,3872,51176,3794,4178,4822,20956,22773,7325,12876,8379,9028,19610,23139,8355,12274,3654,12625,4936,1813,8228,4180,7292,1162,15177,9651,7635,23757,14686,200224,8139,27163,29679,39613,6003,11998,13301,15869,8216,17044,.,4648,2193,5530,2468,2988,7521,3283,4670,1411,3607,2601,1018,724,687,1785,1304,607,1928,848,676,468,495,1197,907,859,1669,1129,242,1228,1125,725,913,2015,1127,1658,1035,1157,2686,698,594,354,536,788,381,1308,562,557,233,381,913,583,698,1271,1070,189,787,1967,1402,1501,1818,884,1625,781,722
ACSSF,2012m1,co,000,0125,0000009,3286,10501,26565,39046,21368,11308,13300,4635,23482,31068,61044,7385,30736,23260,19168,7221,34755,.,5731,7216,9864,4664,8151,32645,8534,3534,3599,2838,14419,2228,19670,20564,11664,60919,11265,10318,17041,81846,.,15886,14595,55008,16011,113065,.,6937,24990,10339,33931,11847,107109,19154,15402,10657,3205,27821,9600,.,.,16943,.,3989,6425,11530,.,9328,10746,91019,4595,5872,40130,.,6463,4185,12260,3647,11652,28318,8762,7530,2592,3882,2723,440,436,179,1046,925,247,771,425,331,277,74,577,407,376,911,814,189,546,693,332,592,1154,588,1088,540,733,1944,551,425,353,106,525,137,1047,362,346,84,333,545,403,343,606,564,189,460,1125,700,928,1050,552,824,340,421
ACSSF,2012m1,co,000,0125,0000010,2075,19215,11735,14412,3224,6800,58733,3498,5329,6919,14657,15610,5595,8364,8799,9268,4697,23139,4602,4426,6225,5896,1629,2031,3381,4134,6867,1979,16795,10896,14571,3962,11173,68254,3634,5195,9017,25692,22794,6017,12980,7665,10775,13228,23139,4570,11672,2105,13145,5473,1385,9407,3850,8598,2813,14059,15343,21302,18175,21663,295811,4256,23426,42252,26879,15835,14749,12185,36318,15069,15093,.,19872,3777,6118,4444,3154,5575,4162,10696,7123,4263,3085,1014,731,664,1558,977,544,1987,768,648,361,485,1068,783,795,1287,722,242,1028,904,610,682,1541,937,1191,799,992,2349,410,408,71,527,674,346,964,426,422,212,193,723,437,577,1120,876,189,611,1701,1097,1280,1622,766,1540,746,610
