ACSSF,2012e1,co,000,0125,0000001,35110,42288,24904,63193,35165,49094,43735,23662,42304,39885,61975,52485,44470,48908,36575,44509,60123,55648,24529,34763,32442,35746,15833,20843,14811,23271,51702,40748,45453,26215,65306,34368,52277,45638,28603,48589,42737,65051,61762,51448,60900,40193,52202,74984,58714,26394,41767,36922,50052,18652,21846,16931,32415,60077,30087,34117,17528,58333,37955,38684,39263,19449,34051,31732,50573,41525,40105,42378,34796,34993,43688,42875,21588,31985,31023,32480,12964,18313,12223,17207,45388,2559194,1373285,52909,23888,29021,165459,131078,47220,143360,85348,68043,17305,42624,79797,50606,29191,205786,132284,1256,72246,141603,69164,72439,143319,40043,103276,62276,72506,1185909,14524,7364,7160,19569,50833,18272,134745,32571,27402,5169,29274,94252,64880,29372,140997,92669,537,47791,386074,152327,233747,139413,33249,106164,68742,56643
ACSSF,2012e1,co,000,0125,0000002,35081,49885,22848,62244,34929,49743,43303,23816,42096,39364,63371,52101,44772,49640,36712,44106,59875,55266,24087,34669,32074,35929,15765,20741,14846,23287,52051,40550,50568,23454,62097,34175,52334,45027,28857,47338,41864,66277,61295,51260,60873,40020,51627,73648,59286,25881,41450,36149,50030,18302,21627,16812,32755,60173,30224,45380,16483,65443,37439,39317,39605,19549,35477,32269,51057,41572,40445,42856,35199,35608,45155,42875,21850,32030,30753,32886,13161,18413,12353,17325,46222,2217862,1183931,29682,9658,20024,136816,114893,42478,128635,70464,57366,13098,39620,72161,46219,25942,184294,117437,1198,65659,124297,60552,63745,127139,32797,94342,53146,60306,1033931,9100,3090,6010,15577,45110,15977,117735,27065,23050,4015,26643,82824,57820,25004,125034,81241,537,43256,336763,131537,205226,123113,28480,94633,60920,48070
ACSSF,2012e1,co,000,0125,0000003,35307,35947,26722,65311,36369,42695,45954,22551,45779,41227,57407,58933,42625,44737,34032,48921,61171,56959,28784,35236,36466,33343,16347,21575,14389,23172,49398,41780,40691,30211,70107,35587,51677,49500,25731,54667,51912,60225,72917,54712,61174,47145,65386,81867,56959,34336,45903,42312,50292,21917,24730,20372,31689,57495,27774,21655,18243,47164,38780,28821,35865,18714,25020,24127,46936,37262,36368,38433,32284,30669,33797,.,18061,31711,32234,31298,11855,17749,10780,14658,41065,341332,189354,23227,14230,8997,28643,16185,4742,14725,14884,10677,4207,3004,7636,4387,3249,21492,14847,58,6587,17306,8612,8694,16180,7246,8934,9130,12200,151978,5424,4274,1150,3992,5723,2295,17010,5506,4352,1154,2631,11428,7060,4368,15963,11428,0,4535,49311,20790,28521,16300,4769,11531,7822,8573
ACSSF,2012e1,co,000,0125,0000004,35620,49582,23805,65327,35567,50123,44495,23907,42306,40236,62767,54239,45485,50147,37336,45303,60657,55290,24360,35281,32499,36282,15780,20901,14693,23287,53257,41218,51513,25111,66083,34903,53191,45978,28879,48147,43355,66115,61983,51775,61293,40254,52434,75741,57401,26223,42228,37257,50726,18410,21680,16853,32338,60760,30438,37863,17089,60163,38688,39414,39692,19726,35008,32110,50725,42170,41076,43304,36016,35436,44480,42875,21729,32308,30951,33718,12991,19241,12167,17570,46961,2371248,1267873,36675,13427,23248,147476,126396,44664,132523,76634,62594,14040,41198,76181,48877,27304,199193,128476,1209,69508,132619,64939,67680,130242,35318,94924,57509,66563,1103375,12545,5707,6838,18096,49425,17556,126005,30250,25565,4685,27621,87989,61550,26439,134556,88923,537,45096,357903,141068,216835,127041,30249,96792,63970,50418
ACSSF,2012e1,co,000,0125,0000005,35878,50983,23555,65552,35362,50961,44193,23827,42423,40126,63840,55189,45883,50333,37529,45958,61080,45766,24337,35287,32452,36378,15410,20757,14214,23216,54633,41572,52237,24367,65997,34559,55652,45827,28975,49060,43316,66905,62263,52429,61801,40491,54155,76131,56348,26229,42213,37188,50364,17683,21632,16538,33574,61419,30595,42469,19797,61864,39159,40625,39614,19729,35161,32237,51361,43305,41197,43487,36198,35627,45076,42875,21501,32371,30870,33969,12529,19404,11994,17209,47729,2234844,1192157,31211,10146,21065,137882,120184,43173,124366,72555,59613,12942,40461,71196,46445,24751,191582,124587,1031,65964,125839,62415,63424,118138,30637,87501,54290,61280,1042687,11010,4454,6556,17144,46981,17042,118215,28678,24339,4339,26855,84868,59988,24880,128856,85363,537,42956,339248,133857,205391,115080,27118,87962,61068,47642
ACSSF,2012e1,co,000,0125,0000006,32012,45461,21764,61191,31844,46229,40567,22132,40632,37188,63342,47394,41778,45310,36874,40805,56680,62872,20831,32966,31025,35497,15003,20383,14092,21765,51445,36847,45445,21180,62136,31630,50818,40521,24648,45136,39736,66846,60335,46701,52461,37548,48391,71111,101372,21570,40458,32970,46322,17033,19825,16600,26487,57220,28585,45475,31204,56519,35240,35292,40697,18956,36185,35486,51772,37305,38416,39646,36687,31939,44904,29898,19596,31616,30067,32399,12297,20955,11712,18233,44838,1008757,536090,11217,3496,7721,60284,47208,18444,55650,30356,25436,4920,17869,31491,18555,12936,86190,53028,189,32973,63002,30877,32125,64081,14262,49819,23172,27126,472667,3105,910,2195,6259,16759,5698,54422,13134,11223,1911,12055,37624,25649,11975,59784,38332,180,21272,157475,61630,95845,56150,12011,44139,29067,21135
ACSSF,2012e1,co,000,0125,0000007,38703,52291,24289,66698,37791,53205,46926,26118,46231,41270,64742,60806,49808,52157,38667,50494,63449,43586,28904,36338,35170,37076,15928,21080,14362,24787,57130,46445,59472,26373,66733,36762,60280,50482,32088,51910,47862,66970,65303,61489,70070,44422,61743,80975,52593,30999,46211,40360,55333,19167,26282,16431,37321,64797,31674,41805,18359,66619,41444,43198,39297,20381,32483,30966,50972,50168,43837,46876,35277,37289,45181,43520,24599,33806,31738,35234,13120,17426,12310,16409,49319,1226087,656067,19994,6650,13344,77598,72976,24729,68716,42199,34177,8022,22592,39705,27890,11815,105392,71559,842,32991,62837,31538,31299,54057,16375,37682,31118,34154,570020,7905,3544,4361,10885,30222,11344,63793,15544,13116,2428,14800,47244,34339,12905,69072,47031,357,21684,181773,72227,109546,58930,15107,43823,32001,26507
ACSSF,2012e1,co,000,0125,0000008,31289,37452,26569,63919,39527,34171,48610,24749,41219,41634,40405,25642,37681,41502,35670,32188,42867,80922,24530,35227,33905,35520,20816,21467,20177,24020,41769,35424,45654,34429,70219,40561,34877,48880,28422,42261,43447,40402,45730,40528,42554,36750,35660,50628,80922,25769,42406,38039,60970,22340,21791,24793,25151,42410,26415,12292,10334,30929,37617,32842,47917,19630,30260,30052,40411,16355,33512,39569,30539,30697,40590,.,24159,31257,32157,30744,16867,17752,16661,22183,41202,136404,75716,5464,3281,2183,9594,6212,1491,8157,4079,2981,1098,737,4985,2432,2553,7611,3889,178,3544,6780,2524,4256,12104,4681,7423,3219,5283,60688,1535,1253,282,952,2444,514,7790,1572,1226,346,766,3121,1562,1559,5700,3560,0,2140,18655,7211,11444,11961,3131,8830,2902,2776
ACSSF,2012e1,co,000,0125,0000009,27328,36261,35940,50408,32681,24835,36592,20590,31073,30408,38994,15882,50452,61346,30167,22133,43005,.,20787,35036,29749,35619,19767,30152,13444,20705,41161,33862,41961,41078,60661,33261,23483,36974,32882,41388,41300,47938,.,61018,62117,50823,21514,43942,.,20236,42436,28980,58864,21275,25037,14620,20634,41518,23509,15018,7102,.,.,32565,.,13337,10879,10297,.,15592,31761,43166,29153,23324,31505,.,22801,29687,30781,29383,14994,30663,12420,20724,40967,43047,21925,811,590,221,2348,2681,310,1850,1020,664,356,44,1255,688,567,2645,1590,0,1055,2379,639,1740,3484,1189,2295,1249,1849,21122,825,634,191,64,1049,85,3384,533,486,47,432,1138,639,499,1793,965,0,828,6447,2699,3748,3599,839,2760,689,1084
ACSSF,2012e1,co,000,0125,0000010,32220,41121,24167,70642,40573,39044,57609,27312,42940,45342,40596,33239,37020,37315,36726,39016,42848,80922,30338,35364,34954,35462,21032,20820,21230,26046,42218,36093,47231,26928,71546,41423,45889,51782,27953,43194,45168,40280,45186,36791,37256,36377,40278,50891,80922,30368,42370,38626,61423,22655,21587,27405,25710,44432,28472,12224,12330,12038,37905,36010,58451,25469,42097,50228,41216,26357,39801,37802,45222,36231,41050,.,30200,31909,32493,31500,16868,15668,17187,26734,41455,93357,53791,4653,2691,1962,7246,3531,1181,6307,3059,2317,742,693,3730,1744,1986,4966,2299,178,2489,4401,1885,2516,8620,3492,5128,1970,3434,39566,710,619,91,888,1395,429,4406,1039,740,299,334,1983,923,1060,3907,2595,0,1312,12208,4512,7696,8362,2292,6070,2213,1692
