ACSSF,2012e1,co,000,0007,0000001,5187582,1707,340,45,251287,15577,1119,509,747,3490,674,391,529,3244,4874,3158,111,1981,8170,1837,5440,1835,22934,1079,1061,11227,0,886,3065,75,19438,4388,24516,51838,8346,348763,307,94137,9441,76015,17817,768568,989,14851,0,12929,681,3783,379978,1338,189696,1499,5050,213,45,39,448,8448,73688,1171,82229,7117,3532,37732,12542,49559,81594,2309,3006,4845,3530,0,39732,48,9826,2036,242,104,3061,255,366,4342,1577,552,228,78,16682,335,75071,11014,2902,7880,24761,5815,152,129,130,0,415,138,821,3342,370,46,272,0,4485,1637602,640090,5187582,251287,15577,22934,19438,24516,51838,348763,94137,76015,17817,768568,14851,12929,379978,189696,5050,73688,82229,7117,37732,49559,81594,4845,39732,75071,11014,7880,24761,5815,1753061,640090
ACSSF,2012e1,co,000,0007,0000002,4480934,1474,340,45,209569,15042,799,509,747,3335,674,391,529,3244,4814,2971,111,1608,6133,1506,4741,1778,20028,806,804,9494,0,782,2831,75,16321,3625,19360,41978,7390,288859,307,82176,7876,62885,14831,634628,918,13065,0,11369,621,3316,323049,1262,164181,1499,4735,95,0,33,199,7562,61966,757,70858,6235,3163,34835,10917,39908,67975,2224,2687,4025,3011,0,39375,48,9750,2036,242,104,3039,247,366,4342,1577,552,228,78,16538,228,63502,8828,2846,7150,19735,5604,152,129,130,0,415,138,626,3326,370,46,272,0,4023,1493745,535287,4480934,209569,15042,20028,16321,19360,41978,288859,82176,62885,14831,634628,13065,11369,323049,164181,4735,61966,70858,6235,34835,39908,67975,4025,39375,63502,8828,7150,19735,5604,1593575,535287
ACSSF,2012e1,co,000,0007,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706648,41718,535,2906,3117,5156,9860,59904,11961,13130,2986,133940,1786,1560,56929,25515,315,11722,11371,882,2897,9651,13619,820,357,11569,2186,730,5026,211,159486,104803
ACSSF,2012e1,co,000,0007,0000004,4780840,1707,340,45,226570,15540,1119,509,710,3490,674,391,529,3244,4874,3060,111,1777,7201,1832,4889,1785,21574,1067,899,10542,0,858,3010,75,17846,4172,22037,48317,7889,316575,307,89492,8725,69902,15951,699531,989,13651,0,12557,681,3722,350788,1322,177112,1426,4695,213,45,39,357,8017,68448,987,77901,6579,3404,36411,11872,45131,75057,2172,2815,4609,3323,0,39367,48,9826,2036,242,104,3039,182,366,4342,1577,552,228,78,16519,228,69380,9912,2846,7515,23028,5815,152,129,130,0,415,138,821,3342,370,46,272,0,4446,1521494,579088,4780840,226570,15540,21574,17846,22037,48317,316575,89492,69902,15951,699531,13651,12557,350788,177112,4695,68448,77901,6579,36411,45131,75057,4609,39367,69380,9912,7515,23028,5815,1630461,579088
ACSSF,2012e1,co,000,0007,0000005,4501758,1707,340,45,216279,14848,1119,509,710,3384,674,391,529,2658,4874,3060,111,1612,6529,1568,4464,1785,20681,1067,882,9794,0,713,2817,75,16868,4088,20436,45269,7380,296011,307,85017,8287,65847,15069,653716,921,12871,0,11653,681,3714,327762,1322,168458,1426,4061,198,0,39,357,7747,64788,896,74824,6193,2991,35444,11191,41188,69674,2128,2815,4519,3092,0,38347,48,9502,2036,242,104,3039,127,366,3816,1577,552,228,78,16404,228,66034,9134,2468,7411,20438,5815,152,129,130,0,415,138,821,3342,370,46,272,0,4263,1446832,533391,4501758,216279,14848,20681,16868,20436,45269,296011,85017,65847,15069,653716,12871,11653,327762,168458,4061,64788,74824,6193,35444,41188,69674,4519,38347,66034,9134,7411,20438,5815,1549712,533391
ACSSF,2012e1,co,000,0007,0000006,2046943,1474,166,0,80712,7781,177,202,95,1827,545,342,254,863,3476,1871,0,1011,2693,731,2326,943,8844,545,526,3958,0,565,1106,0,7085,2402,8107,19005,3309,118796,118,38612,2894,27972,5906,263842,509,5418,0,5065,297,2235,138031,601,65224,848,2148,0,0,33,153,4120,27019,291,29956,3176,1551,17734,3561,20152,31612,880,1552,2349,1549,0,28954,48,8766,1050,242,104,1987,119,366,2729,806,501,228,0,11897,111,25943,3799,1901,3642,6849,4431,152,0,130,0,343,74,371,2943,205,46,167,0,1502,770734,219824,2046943,80712,7781,8844,7085,8107,19005,118796,38612,27972,5906,263842,5418,5065,138031,65224,2148,27019,29956,3176,17734,20152,31612,2349,28954,25943,3799,3642,6849,4431,818955,219824
ACSSF,2012e1,co,000,0007,0000007,2454815,233,174,45,135567,7067,942,307,615,1557,129,49,275,1795,1398,1189,111,601,3836,837,2138,842,11837,522,356,5836,0,148,1711,75,9783,1686,12329,26264,4071,177215,189,46405,5393,37875,9163,389874,412,7453,0,6588,384,1479,189731,721,103234,578,1913,198,0,6,204,3627,37769,605,44868,3017,1440,17710,7630,21036,38062,1248,1263,2170,1543,0,9393,0,736,986,0,0,1052,8,0,1087,771,51,0,78,4507,117,40091,5335,567,3769,13589,1384,0,129,0,0,72,64,450,399,165,0,105,0,2761,676098,313567,2454815,135567,7067,11837,9783,12329,26264,177215,46405,37875,9163,389874,7453,6588,189731,103234,1913,37769,44868,3017,17710,21036,38062,2170,9393,40091,5335,3769,13589,1384,730757,313567
ACSSF,2012e1,co,000,0007,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279082,10291,692,893,978,1601,3048,20564,4475,4055,882,45815,780,904,23026,8654,634,3660,3077,386,967,3943,5383,90,1020,3346,778,104,2590,0,80749,45697
ACSSF,2012e1,co,000,0007,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91910,3928,62,331,186,854,860,5291,1693,1155,469,14375,280,121,9149,2822,560,1492,1033,92,668,963,2339,0,935,626,131,0,165,0,28017,13313
ACSSF,2012e1,co,000,0007,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187172,6363,630,562,792,747,2188,15273,2782,2900,413,31440,500,783,13877,5832,74,2168,2044,294,299,2980,3044,90,85,2720,647,104,2425,0,52732,32384
