ACSSF,2012e1,co,000,0079,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23161,3753,1253,359,637,219,38,2500,511,159,226,126,0,1989,265,1227,475,22,19408,14718,8215,5065,1397,41,4690,1866,975,891,0,0,2824,1693,855,276,0,89437,19297,14437,5401,9036,1893,7143,4860,70140,60289,46363,13926,4836,9090,9851,23161,5632,2212,3420,938,2482,1167,651,516,0,516,1414,1188,226,125,101,14948,11920,3028,1314,1714,23161,3753,1253,359,894,2500,511,159,352,1989,265,1724,19408,14718,8215,6503,4690,1866,975,891,2824,1693,1131
ACSSF,2012e1,co,000,0079,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101554,3027,2095,576,1519,646,873,932,98527,89449,78111,11338,3552,7786,9078,27498,1036,245,791,179,612,305,230,75,0,75,604,444,160,0,160,25553,22576,2977,1134,1843,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0079,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36244,3694,1060,156,634,236,34,2634,270,35,212,23,0,2364,563,1439,362,0,32550,25130,17357,6232,1541,0,7420,2604,1356,1248,0,0,4816,2133,2567,116,0,140596,20551,14033,4364,9669,1441,8228,6518,120045,94108,72402,21706,7501,14205,25937,36244,5629,1412,4217,1042,3175,667,420,247,68,179,1472,913,559,92,467,28476,23445,5031,1672,3359,36244,3694,1060,156,904,2634,270,35,235,2364,563,1801,32550,25130,17357,7773,7420,2604,1356,1248,4816,2133,2683
ACSSF,2012e1,co,000,0079,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87999,14607,10839,5633,5206,226,4980,3768,73392,61674,48402,13272,3684,9588,11718,22099,3506,1616,1890,55,1835,389,167,222,0,222,1354,1087,267,190,77,16850,13862,2988,997,1991,22099,2513,1133,174,959,1380,55,0,55,1325,253,1072,19586,15599,9375,6224,3987,1187,314,873,2800,1317,1483
ACSSF,2012e1,co,000,0079,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69805,7769,5605,2115,3490,863,2627,2164,62036,52306,41079,11227,5345,5882,9730,19158,1781,643,1138,230,908,509,330,179,179,0,1422,549,873,508,365,15446,12456,2990,1430,1560,19158,1511,478,80,398,1033,230,71,159,803,69,734,17647,13500,8411,5089,4147,2117,712,1405,2030,1316,714
ACSSF,2012e1,co,000,0079,0000036,25234,6291,2680,2040,278,908,854,640,3611,528,361,42,82,237,167,3083,2648,747,726,1175,435,1123,324,98,38,0,60,226,799,228,172,137,0,35,56,571,365,0,178,187,206,2840,1684,912,281,275,356,772,1156,581,70,47,0,23,511,575,243,40,0,203,332,14980,11620,3826,784,387,2655,7794,3360,1170,482,124,0,358,688,2190,1193,136,20,1037,997,25234,4671,1330,330,428,393,179,3341,500,139,327,34,0,2841,460,1550,831,0,20563,14978,9624,4172,1105,77,5585,2007,1363,609,35,0,3578,2014,1520,44,0,104102,26416,19173,6278,12895,1746,11149,7243,77686,64264,47403,16861,6068,10793,13422,25234,6291,2680,3611,528,3083,1123,324,799,228,571,2840,1684,1156,581,575,14980,11620,3360,1170,2190,25234,4671,1330,330,1000,3341,500,139,361,2841,460,2381,20563,14978,9624,5354,5585,2007,1363,644,3578,2014,1564
ACSSF,2012e1,co,000,0079,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122376,10764,9702,4581,5121,853,4268,1062,111612,97033,75618,21415,7710,13705,14579,29405,3465,1403,2062,383,1679,1680,1079,601,140,461,1619,932,687,42,645,22641,18703,3938,1684,2254,29405,2278,708,118,590,1570,220,33,187,1350,31,1319,27127,21409,9655,11754,5718,2029,1095,934,3689,2025,1664
ACSSF,2012e1,co,000,0079,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108058,9852,6775,2869,3906,1484,2422,3077,98206,81980,63769,18211,7697,10514,16226,27865,2544,1174,1370,539,831,603,202,401,309,92,1352,819,533,0,533,23366,18737,4629,2066,2563,27865,1560,615,197,418,945,270,90,180,675,46,629,26305,20317,11957,8360,5988,2644,1691,953,3344,1850,1494
ACSSF,2012e1,co,000,0079,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93703,22617,2688,1609,1079,451,628,19929,71086,49178,40722,8456,1995,6461,21908,17993,1278,635,643,130,513,269,140,129,96,33,601,290,311,84,227,15845,13571,2274,711,1563,17993,821,389,237,152,432,130,103,27,302,0,302,17172,14247,7891,6356,2925,891,490,401,2034,784,1250
ACSSF,2012e1,co,000,0079,0000040,107563,14753,5746,3754,828,1275,1651,1992,9007,1204,1067,298,167,602,137,7803,6734,960,1846,3928,1069,2427,1288,779,171,306,302,509,1139,220,191,73,36,82,29,919,555,181,72,302,364,6382,4381,2558,980,531,1047,1823,2001,430,365,23,214,128,65,1571,852,162,122,568,719,84001,68533,29681,6139,4796,18746,38852,15468,5414,3365,1199,262,1904,2049,10054,5998,918,765,4315,4056,107563,10733,4038,1589,1406,978,65,6695,935,344,463,0,128,5760,785,3362,1154,459,96830,75910,43185,27776,4744,205,20920,6333,2962,3188,183,0,14587,6911,6955,612,109,425162,61390,43867,16890,26977,4454,22523,17523,363772,303479,238912,64567,18855,45712,60293,107563,14753,5746,9007,1204,7803,2427,1288,1139,220,919,6382,4381,2001,430,1571,84001,68533,15468,5414,10054,107563,10733,4038,1589,2449,6695,935,344,591,5760,785,4975,96830,75910,43185,32725,20920,6333,2962,3371,14587,6911,7676
ACSSF,2012e1,co,000,0079,0000041,81005,14070,6248,5373,511,2608,2254,875,7822,1560,1475,376,169,930,85,6262,5331,1295,1315,2721,931,3322,1364,868,292,243,333,496,1958,580,460,94,0,366,120,1378,1300,0,340,960,78,5742,3059,1895,251,512,1132,1164,2683,625,477,117,74,286,148,2058,1839,331,432,1076,219,57871,41654,18364,3718,3655,10991,23290,16217,5408,2396,640,135,1621,3012,10809,6634,815,330,5489,4175,81005,9482,3816,414,1853,1277,272,5666,1015,209,701,105,0,4651,899,2531,954,267,71523,48509,26972,17582,3627,328,23014,7158,4232,2615,311,0,15856,5666,8588,1427,175,335213,53999,43337,20474,22863,4818,18045,10662,281214,240399,163686,76713,23383,53330,40815,81005,14070,6248,7822,1560,6262,3322,1364,1958,580,1378,5742,3059,2683,625,2058,57871,41654,16217,5408,10809,81005,9482,3816,414,3402,5666,1015,209,806,4651,899,3752,71523,48509,26972,21537,23014,7158,4232,2926,15856,5666,10190
ACSSF,2012e1,co,000,0079,0000042,129337,26174,9867,7080,976,3439,2665,2787,16307,3555,3005,944,490,1571,550,12752,10795,1784,3300,5711,1957,4971,2621,1959,457,654,848,662,2350,364,158,0,113,45,206,1986,1546,244,538,764,440,7061,3811,2560,1130,811,619,1251,3250,630,291,248,0,43,339,2620,1825,335,408,1082,795,91131,70496,28562,9185,4921,14456,41934,20635,7355,3344,789,128,2427,4011,13280,7118,1432,676,5010,6162,129337,18826,6305,1222,2651,1800,632,12521,2680,735,1526,419,0,9841,2262,5061,2298,220,110511,80490,46962,28036,5319,173,30021,9224,5162,3883,179,0,20797,10059,9114,1586,38,622622,119662,79544,31623,47921,11111,36810,40118,502960,350677,249134,101543,28976,72567,152283,129337,26174,9867,16307,3555,12752,4971,2621,2350,364,1986,7061,3811,3250,630,2620,91131,70496,20635,7355,13280,129337,18826,6305,1222,5083,12521,2680,735,1945,9841,2262,7579,110511,80490,46962,33528,30021,9224,5162,4062,20797,10059,10738
ACSSF,2012e1,co,000,0079,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32542,2898,1316,438,839,39,0,1582,281,0,281,0,0,1301,227,904,170,0,29644,25109,14661,7843,2543,62,4535,1241,549,633,59,0,3294,1488,1759,47,0,141227,27225,10533,5199,5334,1107,4227,16692,114002,88777,75792,12985,3143,9842,25225,32542,3800,1650,2150,386,1764,898,724,174,174,0,1261,831,430,0,430,26583,23220,3363,962,2401,32542,2898,1316,438,878,1582,281,0,281,1301,227,1074,29644,25109,14661,10448,4535,1241,549,692,3294,1488,1806
ACSSF,2012e1,co,000,0079,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69805,7769,5605,2115,3490,863,2627,2164,62036,52306,41079,11227,5345,5882,9730,19158,1781,643,1138,230,908,509,330,179,179,0,1422,549,873,508,365,15446,12456,2990,1430,1560,19158,1511,478,80,398,1033,230,71,159,803,69,734,17647,13500,8411,5089,4147,2117,712,1405,2030,1316,714
ACSSF,2012e1,co,000,0079,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23161,3753,1253,359,637,219,38,2500,511,159,226,126,0,1989,265,1227,475,22,19408,14718,8215,5065,1397,41,4690,1866,975,891,0,0,2824,1693,855,276,0,89437,19297,14437,5401,9036,1893,7143,4860,70140,60289,46363,13926,4836,9090,9851,23161,5632,2212,3420,938,2482,1167,651,516,0,516,1414,1188,226,125,101,14948,11920,3028,1314,1714,23161,3753,1253,359,894,2500,511,159,352,1989,265,1724,19408,14718,8215,6503,4690,1866,975,891,2824,1693,1131
ACSSF,2012e1,co,000,0079,0000046,25234,6291,2680,2040,278,908,854,640,3611,528,361,42,82,237,167,3083,2648,747,726,1175,435,1123,324,98,38,0,60,226,799,228,172,137,0,35,56,571,365,0,178,187,206,2840,1684,912,281,275,356,772,1156,581,70,47,0,23,511,575,243,40,0,203,332,14980,11620,3826,784,387,2655,7794,3360,1170,482,124,0,358,688,2190,1193,136,20,1037,997,25234,4671,1330,330,428,393,179,3341,500,139,327,34,0,2841,460,1550,831,0,20563,14978,9624,4172,1105,77,5585,2007,1363,609,35,0,3578,2014,1520,44,0,104102,26416,19173,6278,12895,1746,11149,7243,77686,64264,47403,16861,6068,10793,13422,25234,6291,2680,3611,528,3083,1123,324,799,228,571,2840,1684,1156,581,575,14980,11620,3360,1170,2190,25234,4671,1330,330,1000,3341,500,139,361,2841,460,2381,20563,14978,9624,5354,5585,2007,1363,644,3578,2014,1564
ACSSF,2012e1,co,000,0079,0000047,158688,29260,11199,7840,1135,3638,3067,3359,18061,4126,3286,1056,490,1740,840,13935,11648,1860,3627,6161,2287,5187,2724,2030,491,654,885,694,2463,396,190,32,113,45,206,2067,1627,244,538,845,440,8487,4531,2957,1307,927,723,1574,3956,815,476,433,0,43,339,3141,2299,380,408,1511,842,115754,90905,36802,10318,6462,20022,54103,24849,8621,4088,836,168,3084,4533,16228,8380,1645,966,5769,7848,158688,21059,7006,1471,2872,1906,757,14053,3251,1025,1738,488,0,10802,2557,5397,2628,220,137629,102353,60120,35420,6399,414,35276,10707,5869,4659,179,0,24569,12044,10860,1627,38,737921,131952,88024,34620,53404,12701,40703,43928,605969,434072,316837,117235,33146,84089,171897,158688,29260,11199,18061,4126,13935,5187,2724,2463,396,2067,8487,4531,3956,815,3141,115754,90905,24849,8621,16228,158688,21059,7006,1471,5535,14053,3251,1025,2226,10802,2557,8245,137629,102353,60120,42233,35276,10707,5869,4838,24569,12044,12525
ACSSF,2012e1,co,000,0079,0000048,187795,14950,6939,4391,1288,1096,2007,2548,8011,1933,1445,453,188,804,488,6078,5202,720,1057,3425,876,3760,2782,1996,691,737,568,786,978,856,458,174,0,284,398,122,78,0,45,33,44,7001,4064,2208,782,518,908,1856,2937,1098,550,218,0,332,548,1839,1507,178,88,1241,332,162084,139825,55518,12428,8864,34226,84307,22259,8112,4850,918,216,3716,3262,14147,7237,554,513,6170,6910,187795,10466,4751,1781,1871,1070,29,5715,1276,374,830,72,0,4439,621,2896,922,0,177329,148859,90022,48331,9890,616,28470,10723,4485,6130,108,0,17747,8693,8249,624,181,725067,89148,38623,19307,19316,4988,14328,50525,635919,521602,439684,81918,28627,53291,114317,187795,14950,6939,8011,1933,6078,3760,2782,978,856,122,7001,4064,2937,1098,1839,162084,139825,22259,8112,14147,187795,10466,4751,1781,2970,5715,1276,374,902,4439,621,3818,177329,148859,90022,58837,28470,10723,4485,6238,17747,8693,9054
ACSSF,2012e1,co,000,0079,0000049,184121,30479,14478,8636,1260,3632,3744,5842,16001,3959,3121,727,192,2202,838,12042,9509,2486,2249,4774,2533,7299,4897,2824,673,1408,743,2073,2402,540,332,137,71,124,208,1862,1390,128,262,1000,472,11902,7922,4187,911,1523,1753,3735,3980,1548,841,293,0,548,707,2432,1422,279,51,1092,1010,134441,114760,39214,7914,5355,25945,75546,19681,8033,3923,805,75,3043,4110,11648,6024,718,224,5082,5624,184121,21623,9470,4115,2355,2348,652,12153,2811,792,1512,475,32,9342,1894,5102,1993,353,162498,132587,86165,36773,9204,445,29911,11269,5912,4868,489,0,18642,9789,7832,815,206,703743,117691,83151,38954,44197,11110,33087,34540,586052,489867,398647,91220,32009,59211,96185,184121,30479,14478,16001,3959,12042,7299,4897,2402,540,1862,11902,7922,3980,1548,2432,134441,114760,19681,8033,11648,184121,21623,9470,4115,5355,12153,2811,792,2019,9342,1894,7448,162498,132587,86165,46422,29911,11269,5912,5357,18642,9789,8853
ACSSF,2012e1,co,000,0079,0000050,191532,25193,11597,8126,1303,3533,3290,3471,13596,3180,1927,201,484,1242,1253,10416,8988,2143,2586,4259,1428,5114,3228,2319,295,390,1634,909,1886,270,178,0,0,178,92,1616,1097,37,487,573,519,9580,7761,4955,1182,1576,2197,2806,1819,628,523,183,49,291,105,1191,1001,118,147,736,190,151645,131423,57646,10896,9713,37037,73777,20222,6873,3976,672,741,2563,2897,13349,7553,869,450,6234,5796,191532,16866,6496,2386,1648,2070,392,10370,2318,847,783,620,68,8052,1553,4540,1773,186,174666,147513,82349,49837,14617,710,27153,8633,3921,4608,82,22,18520,8347,8944,1229,0,719106,89425,66127,27795,38332,8996,29336,23298,629681,558365,469600,88765,25883,62882,71316,191532,25193,11597,13596,3180,10416,5114,3228,1886,270,1616,9580,7761,1819,628,1191,151645,131423,20222,6873,13349,191532,16866,6496,2386,4110,10370,2318,847,1471,8052,1553,6499,174666,147513,82349,65164,27153,8633,3921,4712,18520,8347,10173
ACSSF,2012e1,co,000,0079,0000051,186165,23881,10478,6699,1383,2204,3112,3779,13403,1965,1828,429,403,996,137,11438,9874,1452,2311,6111,1564,4883,3278,2375,369,785,1221,903,1605,361,288,73,36,179,73,1244,771,181,215,375,473,11738,7985,4716,1358,1287,2071,3269,3753,757,585,98,287,200,172,2996,2065,342,347,1376,931,145663,122063,49973,9974,8294,31705,72090,23600,8568,5198,1987,262,2949,3370,15032,9002,1190,1326,6486,6030,186165,17672,7573,2884,2699,1819,171,10099,1595,393,838,236,128,8504,1342,4944,1759,459,168493,136231,80532,44790,10165,744,32262,10056,4803,4961,292,0,22206,9825,10386,1612,383,710194,92466,68707,29711,38996,7397,31599,23759,617728,530326,427436,102890,30956,71934,87402,186165,23881,10478,13403,1965,11438,4883,3278,1605,361,1244,11738,7985,3753,757,2996,145663,122063,23600,8568,15032,186165,17672,7573,2884,4689,10099,1595,393,1202,8504,1342,7162,168493,136231,80532,55699,32262,10056,4803,5253,22206,9825,12381
ACSSF,2012e1,co,000,0079,0000052,187103,21901,9712,8333,1395,3125,3813,1379,12189,2049,1783,376,224,1183,266,10140,8366,1809,1490,5067,1774,4976,2590,1648,343,500,805,942,2386,724,575,94,0,481,149,1662,1482,0,406,1076,180,8423,4576,2624,251,959,1414,1952,3847,726,561,117,158,286,165,3121,2562,445,598,1519,559,151803,121940,57298,10546,11028,35724,64642,29863,10562,5842,1185,193,4464,4720,19301,11577,1196,881,9500,7724,187103,14871,6105,751,2931,2151,272,8766,1458,458,840,105,55,7308,1602,4256,1094,356,172232,132713,71159,48867,11958,729,39519,12603,6387,5857,359,0,26916,10802,13552,2387,175,740881,82638,64152,29252,34900,7621,27279,18486,658243,572346,442050,130296,41229,89067,85897,187103,21901,9712,12189,2049,10140,4976,2590,2386,724,1662,8423,4576,3847,726,3121,151803,121940,29863,10562,19301,187103,14871,6105,751,5354,8766,1458,458,1000,7308,1602,5706,172232,132713,71159,61554,39519,12603,6387,6216,26916,10802,16114
ACSSF,2012e1,co,000,0079,0000053,182860,23176,8858,6512,959,2717,2836,2346,14318,3143,2100,423,733,944,1043,11175,9790,1170,2978,5642,1385,6043,3727,2272,238,460,1574,1455,2316,1154,796,220,0,576,358,1162,1058,83,206,769,104,10528,5853,3584,626,1196,1762,2269,4675,1130,866,507,131,228,264,3545,2873,622,250,2001,672,143113,114975,44498,9772,10223,24503,70477,28138,10169,5399,1381,378,3640,4770,17969,9986,1568,1047,7371,7983,182860,16050,5791,1390,2477,1834,90,10259,1873,565,884,424,0,8386,1488,4748,1703,447,166810,127622,78007,39405,9856,354,39188,13723,7667,5839,217,0,25465,12056,11370,2039,0,732159,91522,66478,26428,40050,9635,30415,25044,640637,534925,404935,129990,44609,85381,105712,182860,23176,8858,14318,3143,11175,6043,3727,2316,1154,1162,10528,5853,4675,1130,3545,143113,114975,28138,10169,17969,182860,16050,5791,1390,4401,10259,1873,565,1308,8386,1488,6898,166810,127622,78007,49615,39188,13723,7667,6056,25465,12056,13409
ACSSF,2012e1,co,000,0079,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26325,2389,1129,517,97,339,176,1260,320,51,97,172,0,940,132,623,171,14,23936,19718,13258,4839,1521,100,4218,822,348,443,31,0,3396,1632,1536,228,0,100014,14498,11089,5134,5955,1900,4055,3409,85516,74190,59336,14854,2430,12424,11326,26325,4529,2652,1877,460,1417,1260,809,451,33,418,1617,1177,440,126,314,18919,16209,2710,523,2187,26325,2389,1129,517,612,1260,320,51,269,940,132,808,23936,19718,13258,6460,4218,822,348,474,3396,1632,1764
ACSSF,2012e1,co,000,0079,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33862,2027,730,197,181,352,0,1297,230,71,159,0,0,1067,194,571,302,0,31835,25792,16500,7291,1748,253,6043,2636,1207,1429,0,0,3407,1845,1303,259,0,119399,10712,7407,3080,4327,863,3464,3305,108687,92746,77114,15632,6402,9230,15941,33862,2460,1058,1402,230,1172,748,446,302,302,0,1644,619,1025,508,517,29010,24399,4611,1826,2785,33862,2027,730,197,533,1297,230,71,159,1067,194,873,31835,25792,16500,9292,6043,2636,1207,1429,3407,1845,1562
ACSSF,2012e1,co,000,0079,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44197,3475,1435,477,890,39,29,2040,304,23,281,0,0,1736,332,1026,378,0,40722,34459,20764,10826,2807,62,6263,1720,752,909,59,0,4543,2162,2311,70,0,182993,31604,13360,5973,7387,1214,6173,18244,151389,121251,102583,18668,4353,14315,30138,44197,5118,2158,2960,534,2426,1097,894,203,203,0,1898,1173,725,40,685,36084,31669,4415,1247,3168,44197,3475,1435,477,958,2040,304,23,281,1736,332,1404,40722,34459,20764,13695,6263,1720,752,968,4543,2162,2381
ACSSF,2012e1,co,000,0079,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99950,13023,9065,5352,3713,1363,2350,3958,86927,73772,62662,11110,3987,7123,13155,25475,2750,1586,1164,354,810,1440,1060,380,164,216,1686,1129,557,284,273,19599,17148,2451,779,1672,25475,1934,938,324,614,996,354,37,317,642,419,223,23541,19985,11075,8910,3556,1227,578,649,2329,865,1464
ACSSF,2012e1,co,000,0079,0000058,46107,7965,3156,2452,289,1180,983,704,4809,1146,735,35,306,394,411,3663,3175,964,606,1605,488,1989,1330,1271,224,168,879,59,659,66,66,0,0,66,0,593,303,37,266,0,290,3023,2617,2072,615,705,752,545,406,190,85,0,0,85,105,216,216,39,97,80,0,33130,28365,12078,2594,1866,7618,16287,4765,2272,1200,325,318,557,1072,2493,843,24,16,803,1650,46107,5211,1675,413,756,422,84,3536,680,186,263,187,44,2856,598,1404,783,71,40896,33793,18243,11297,4100,153,7103,2994,1422,1572,0,0,4109,2257,1468,384,0,177170,28678,21441,7844,13597,3155,10442,7237,148492,131688,108871,22817,8429,14388,16804,46107,7965,3156,4809,1146,3663,1989,1330,659,66,593,3023,2617,406,190,216,33130,28365,4765,2272,2493,46107,5211,1675,413,1262,3536,680,186,494,2856,598,2258,40896,33793,18243,15550,7103,2994,1422,1572,4109,2257,1852
ACSSF,2012e1,co,000,0079,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109813,11465,7135,3897,3238,1043,2195,4330,98348,73305,58135,15170,7712,7458,25043,25354,2406,1127,1279,397,882,386,274,112,87,25,1016,918,98,0,98,21546,17368,4178,2316,1862,25354,1703,829,408,421,874,310,177,133,564,52,512,23651,18858,10885,7973,4793,2490,1457,1033,2303,855,1448
ACSSF,2012e1,co,000,0079,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26115,3176,1584,663,571,226,124,1592,498,128,173,197,0,1094,170,549,375,0,22939,19930,14992,3616,1277,45,3009,1500,837,634,29,0,1509,850,659,0,0,92473,14696,10750,5356,5394,1745,3649,3946,77777,64983,55582,9401,5160,4241,12794,26115,4641,2439,2202,828,1374,654,513,141,44,97,1198,925,273,136,137,19622,17637,1985,990,995,26115,3176,1584,663,921,1592,498,128,370,1094,170,924,22939,19930,14992,4938,3009,1500,837,663,1509,850,659
ACSSF,2012e1,co,000,0079,0000061,37168,7435,3362,2360,337,930,1093,1002,4073,660,468,42,82,344,192,3413,2956,770,869,1317,457,1433,565,235,38,27,170,330,868,228,172,137,0,35,56,640,410,0,178,232,230,3001,1732,912,281,275,356,820,1269,694,183,160,0,23,511,575,243,40,0,203,332,25299,20277,7088,1145,778,5165,13189,5022,1946,1096,281,0,815,850,3076,1606,345,98,1163,1470,37168,5311,1729,533,527,490,179,3582,500,139,327,34,0,3082,482,1626,831,143,31857,24207,15654,6764,1605,184,7650,3028,1568,1425,35,0,4622,2675,1903,44,0,148097,29948,22041,7781,14260,1914,12346,7907,118149,99483,76574,22909,8620,14289,18666,37168,7435,3362,4073,660,3413,1433,565,868,228,640,3001,1732,1269,694,575,25299,20277,5022,1946,3076,37168,5311,1729,533,1196,3582,500,139,361,3082,482,2600,31857,24207,15654,8553,7650,3028,1568,1460,4622,2675,1947
ACSSF,2012e1,co,000,0079,0000062,25228,5836,3049,1696,193,688,815,1353,2787,713,512,164,40,308,201,2074,1689,598,602,489,385,1273,759,320,29,36,255,439,514,160,57,0,0,57,103,354,196,0,0,196,158,1311,1027,358,0,85,273,669,284,28,28,0,0,28,0,256,150,27,0,123,106,16808,14726,4362,672,636,3054,10364,2082,534,188,48,0,140,346,1548,707,36,98,573,841,25228,4161,2102,940,235,878,49,2059,515,91,351,73,0,1544,195,838,421,90,21067,17459,12687,3560,965,247,3608,920,640,280,0,0,2688,1717,876,95,0,97938,22806,16150,8365,7785,1556,6229,6656,75132,64673,52248,12425,3247,9178,10459,25228,5836,3049,2787,713,2074,1273,759,514,160,354,1311,1027,284,28,256,16808,14726,2082,534,1548,25228,4161,2102,940,1162,2059,515,91,424,1544,195,1349,21067,17459,12687,4772,3608,920,640,280,2688,1717,971
ACSSF,2012e1,co,000,0079,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107639,6687,3920,2684,1236,453,783,2767,100952,86826,74090,12736,5043,7693,14126,31295,1592,984,608,273,335,752,525,227,207,20,1011,525,486,438,48,27940,24463,3477,1101,2376,31295,1067,694,286,408,373,97,0,97,276,0,276,30228,25803,16832,8971,4425,1922,838,1084,2503,1185,1318
ACSSF,2012e1,co,000,0079,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41838,3445,1608,258,364,869,117,1837,149,0,129,20,0,1688,329,725,533,101,38393,32134,17695,11085,3217,137,6259,2291,885,1355,51,0,3968,1940,1948,80,0,157384,19293,14139,7540,6599,578,6021,5154,138091,120588,101183,19405,6902,12503,17503,41838,4660,2268,2392,169,2223,600,378,222,0,222,1797,1530,267,190,77,34781,29566,5215,2081,3134,41838,3445,1608,258,1350,1837,149,0,149,1688,329,1359,38393,32134,17695,14439,6259,2291,885,1406,3968,1940,2028
ACSSF,2012e1,co,000,0079,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110031,23986,3087,1888,1199,407,792,20899,86045,61476,52255,9221,2184,7037,24569,23028,1575,753,822,130,692,237,108,129,96,33,754,372,382,84,298,20462,17983,2479,761,1718,23028,1027,507,314,193,520,130,103,27,390,0,390,22001,18709,11029,7680,3292,941,493,448,2351,932,1419
ACSSF,2012e1,co,000,0079,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148118,9651,6821,3074,3747,1171,2576,2830,138467,119980,100119,19861,5676,14185,18487,39380,2866,1304,1562,484,1078,651,559,92,48,44,1102,892,210,28,182,34761,29392,5369,1516,3853,39380,1867,932,454,478,935,233,28,205,702,46,656,37513,31215,15852,15363,6298,1843,602,1241,4455,2255,2200
