ACSSF,2012m1,co,000,0006,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2007,2884,1120,510,1530,339,670,581,113,556,2006,1094,165,68,189,189,1619,955,586,500,49,2007,2006,49,2007,2006,1514,197,127,211,406,1344,651,49,2007,2884,1120,510,1530,339,670,581,113,556,2006
ACSSF,2012m1,co,000,0006,0000028,59,3224,3224,3940,1395,1822,139,831,189,339,112,139,521,482,189,789,123,189,185,390,75,189,342,189,499,189,3252,1433,1927,404,2353,59,3224,4816,3604,474,1411,417,937,2695,123,2711,3224,5212,1261,617,169,189,3960,1750,1198,1071,59,3224,3224,59,3224,3224,3940,1395,1822,139,831,789,3252,59,3224,4816,3604,474,1411,417,937,2695,123,2711,3224
ACSSF,2012m1,co,000,0006,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,844,1462,754,1779,422,672,2342,549,2403,0,6581,1133,1315,1037,189,6267,2292,2196,979,0,0,0,0,0,0,4726,2973,696,189,1015,1077,3221,0,0,844,1462,754,1779,422,672,2342,549,2403,0
ACSSF,2012m1,co,000,0006,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2468,2703,802,303,908,489,892,1080,43,1089,2458,2331,342,337,189,189,901,1048,514,938,73,2468,2458,73,2468,2458,2252,1464,393,204,337,248,878,73,2468,2703,802,303,908,489,892,1080,43,1089,2458
ACSSF,2012m1,co,000,0006,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3333,3485,499,479,905,69,463,519,189,519,3330,2658,138,444,98,189,3469,713,635,369,35,3333,3330,,,,,,,,,,,35,3333,3485,499,479,905,69,463,519,189,519,3330
ACSSF,2012m1,co,000,0006,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,4663,2198,4745,4663,2198,1698,359,189,189,142,745,1210,4745,4663,4594,348,182,1542,189,213,808,606,658,2198
ACSSF,2012m1,co,000,0006,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3681,4036,1076,946,1203,189,66,1053,71,1055,3674,3579,262,612,213,189,1045,568,402,392,38,3681,3674,38,3681,3674,3705,643,244,216,1885,443,1430,38,3681,4036,1076,946,1203,189,66,1053,71,1055,3674
ACSSF,2012m1,co,000,0006,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2843,3437,913,269,2504,189,189,596,189,596,2834,2782,411,98,189,189,1914,645,206,604,45,2843,2834,,,,,,,,,,,45,2843,3437,913,269,2504,189,189,596,189,596,2834
ACSSF,2012m1,co,000,0006,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2528,2523,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0006,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1759,1728,496,461,243,189,189,630,189,630,1761,3947,223,555,165,189,3400,1568,1345,663,26,1759,1761,,,,,,,,,,,26,1759,1728,496,461,243,189,189,630,189,630,1761
ACSSF,2012m1,co,000,0006,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4323,4463,968,111,1759,128,128,843,189,843,4327,4581,189,390,82,189,2295,886,426,760,54,4323,4327,,,,,,,,,,,54,4323,4463,968,111,1759,128,128,843,189,843,4327
ACSSF,2012m1,co,000,0006,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3591,3585,58,3591,3585,3570,544,119,189,84,228,2115,58,3591,3661,710,322,1794,189,189,1245,104,1252,3585
ACSSF,2012m1,co,000,0006,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2445,2436,31,2445,2436,2263,545,480,246,165,450,593,31,2445,2686,625,189,1186,34,200,711,69,717,2436
ACSSF,2012m1,co,000,0006,0000040,59,3224,3224,3940,1395,1822,139,831,189,339,112,139,521,482,189,789,123,189,185,390,75,189,342,189,499,189,3252,1433,1927,404,2353,59,3224,4816,3604,474,1411,417,937,2695,123,2711,3224,5212,1261,617,169,189,3960,1750,1198,1071,59,3224,3224,59,3224,3224,3940,1395,1822,139,831,789,3252,59,3224,4816,3604,474,1411,417,937,2695,123,2711,3224
ACSSF,2012m1,co,000,0006,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4607,5352,3592,572,2541,491,292,2117,195,2095,4605,6036,1578,1351,188,189,4324,3071,2857,904,95,4607,4605,95,4607,4605,5820,1461,471,548,2104,889,2984,95,4607,5352,3592,572,2541,491,292,2117,195,2095,4605
ACSSF,2012m1,co,000,0006,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,844,1462,754,1779,422,672,2342,549,2403,0,6581,1133,1315,1037,189,6267,2292,2196,979,0,0,0,0,0,0,4726,2973,696,189,1015,1077,3221,0,0,844,1462,754,1779,422,672,2342,549,2403,0
ACSSF,2012m1,co,000,0006,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2468,2703,802,303,908,489,892,1080,43,1089,2458,2331,342,337,189,189,901,1048,514,938,73,2468,2458,73,2468,2458,2252,1464,393,204,337,248,878,73,2468,2703,802,303,908,489,892,1080,43,1089,2458
ACSSF,2012m1,co,000,0006,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2528,2523,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0006,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3333,3485,499,479,905,69,463,519,189,519,3330,2658,138,444,98,189,3469,713,635,369,35,3333,3330,,,,,,,,,,,35,3333,3485,499,479,905,69,463,519,189,519,3330
ACSSF,2012m1,co,000,0006,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1759,1728,496,461,243,189,189,630,189,630,1761,3947,223,555,165,189,3400,1568,1345,663,26,1759,1761,,,,,,,,,,,26,1759,1728,496,461,243,189,189,630,189,630,1761
ACSSF,2012m1,co,000,0006,0000047,5487,5382,3042,5111,2903,696,189,1014,371,756,551,136,236,475,189,1120,174,338,240,840,170,189,409,189,304,283,3339,1262,2443,675,1875,5487,5382,5137,1908,786,2275,422,711,2957,858,2913,3042,6877,1126,1233,1041,189,6254,2326,2145,1113,5487,5382,3042,5487,5382,3042,5111,2903,696,189,1014,1120,3339,5487,5382,5137,1908,786,2275,422,711,2957,858,2913,3042
ACSSF,2012m1,co,000,0006,0000048,5379,5073,4520,4918,2021,895,811,1145,276,168,663,276,268,630,52,1112,103,114,274,594,354,189,707,52,142,189,2516,1049,1582,189,1782,5379,5073,5728,971,493,2603,710,1475,2059,171,2052,4520,4497,450,637,254,189,3878,1751,1169,1284,5379,5073,4520,5379,5073,4520,4918,2021,895,811,1145,1112,2516,5379,5073,5728,971,493,2603,710,1475,2059,171,2052,4520
ACSSF,2012m1,co,000,0006,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,3345,3371,952,883,1105,549,217,1273,167,1249,2364,5836,1079,1537,244,211,5411,2102,1909,950,3579,3345,2364,3579,3345,2364,4781,1418,478,153,1416,1217,4279,3579,3345,3371,952,883,1105,549,217,1273,167,1249,2364
ACSSF,2012m1,co,000,0006,0000050,5898,6298,3976,5298,1085,892,316,2235,47,1219,166,783,553,1210,189,1120,108,189,245,204,189,189,718,189,781,189,4061,2888,1528,234,2417,5898,6298,6140,1529,1039,2649,231,602,1792,97,1783,3976,6179,645,588,98,189,5155,1633,1070,1285,5898,6298,3976,5898,6298,3976,5298,1085,892,316,2235,1120,4061,5898,6298,6140,1529,1039,2649,231,602,1792,97,1783,3976
ACSSF,2012m1,co,000,0006,0000051,1509,1549,838,4399,2545,2093,547,1242,428,470,473,468,607,659,189,935,123,189,185,391,436,189,314,15,574,189,3448,1815,2070,409,2653,1509,1549,2165,3467,1091,1354,476,939,4029,253,4061,838,4562,1533,966,169,443,4131,1990,1356,1273,1509,1549,838,1509,1549,838,4399,2545,2093,547,1242,935,3448,1509,1549,2165,3467,1091,1354,476,939,4029,253,4061,838
ACSSF,2012m1,co,000,0006,0000052,6342,7631,6424,7194,2277,1069,601,2237,189,928,652,143,239,1841,189,1946,543,139,334,729,63,189,770,189,1514,189,3569,1877,1517,291,2487,6342,7631,7736,2720,711,2370,307,939,2413,657,2424,6424,8160,1652,1545,396,189,5084,3598,3246,1093,6342,7631,6424,6342,7631,6424,7194,2277,1069,601,2237,1946,3569,6342,7631,7736,2720,711,2370,307,939,2413,657,2424,6424
ACSSF,2012m1,co,000,0006,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,5878,6342,1704,1380,1987,201,305,2184,153,2200,4788,7377,365,1202,315,196,6010,2614,1377,2352,5008,5878,4788,5008,5878,4788,6938,1534,249,216,2072,833,4060,5008,5878,6342,1704,1380,1987,201,305,2184,153,2200,4788
ACSSF,2012m1,co,000,0006,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101,1656,1691,926,531,197,106,189,689,42,689,1061,1299,189,69,189,189,437,533,486,336,2101,1656,1061,2101,1656,1061,1766,642,42,189,959,140,888,2101,1656,1691,926,531,197,106,189,689,42,689,1061
ACSSF,2012m1,co,000,0006,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506,4129,4337,246,207,654,189,1036,902,189,902,2531,1903,215,189,189,189,2227,957,548,855,4506,4129,2531,,,,,,,,,,,4506,4129,4337,246,207,654,189,1036,902,189,902,2531
ACSSF,2012m1,co,000,0006,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506,4129,4074,743,316,900,489,892,973,46,979,2531,2617,342,399,189,189,950,1075,562,967,4506,4129,2531,4506,4129,2531,2503,1464,405,204,337,574,1014,4506,4129,4074,743,316,900,489,892,973,46,979,2531
ACSSF,2012m1,co,000,0006,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060,1847,1916,349,429,636,123,189,474,189,474,988,2624,1090,76,189,189,2588,399,202,333,2060,1847,988,2060,1847,988,1183,53,81,189,100,658,443,2060,1847,1916,349,429,636,123,189,474,189,474,988
ACSSF,2012m1,co,000,0006,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690,3957,4035,481,481,861,69,463,846,189,846,3247,4831,138,499,98,189,4087,805,678,445,4690,3957,3247,4690,3957,3247,3902,688,517,189,1051,40,2460,4690,3957,4035,481,481,861,69,463,846,189,846,3247
ACSSF,2012m1,co,000,0006,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784,2189,1652,2784,2189,1652,2460,551,189,189,1091,857,1733,2784,2189,2121,427,266,368,514,561,290,29,290,1652
ACSSF,2012m1,co,000,0006,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145,3089,3326,1059,549,356,67,189,845,92,855,1860,2307,92,505,189,189,1432,383,336,124,3145,3089,1860,,,,,,,,,,,3145,3089,3326,1059,549,356,67,189,845,92,855,1860
ACSSF,2012m1,co,000,0006,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,1734,1709,355,471,419,189,189,632,133,634,696,4089,223,662,165,144,3510,1792,1610,706,1963,1734,696,1963,1734,696,3353,878,298,189,151,84,3067,1963,1734,1709,355,471,419,189,189,632,133,634,696
ACSSF,2012m1,co,000,0006,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,2363,2232,440,607,265,87,38,549,34,547,2075,2338,120,660,189,189,1336,651,639,365,3334,2363,2075,,,,,,,,,,,3334,2363,2232,440,607,265,87,38,549,34,547,2075
ACSSF,2012m1,co,000,0006,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787,4961,1205,4787,4961,1205,838,365,86,705,80,198,216,,,,,,,,,,,,
ACSSF,2012m1,co,000,0006,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808,5919,5991,931,273,2847,189,101,690,67,690,3447,3172,566,125,189,189,2310,952,235,917,4808,5919,3447,4808,5919,3447,3080,267,233,98,468,239,1725,4808,5919,5991,931,273,2847,189,101,690,67,690,3447
ACSSF,2012m1,co,000,0006,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871,3863,2480,2871,3863,2480,2339,466,480,246,350,501,593,2871,3863,3969,636,189,1142,34,200,777,69,785,2480
ACSSF,2012m1,co,000,0006,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4338,4392,4249,379,170,2673,189,218,1229,189,1229,2632,2404,189,524,92,189,1970,619,302,493,4338,4392,2632,4338,4392,2632,2837,770,454,189,428,469,1595,4338,4392,4249,379,170,2673,189,218,1229,189,1229,2632
ACSSF,2012m1,co,000,0006,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208,5389,5221,670,270,2162,189,189,861,104,864,4544,4104,151,189,189,196,1667,1227,902,908,5208,5389,4544,5208,5389,4544,4291,543,126,189,271,242,1658,5208,5389,5221,670,270,2162,189,189,861,104,864,4544
ACSSF,2012m1,co,000,0006,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977,5264,5079,994,291,1723,128,198,957,189,957,6001,5762,39,470,82,189,3038,1026,436,917,5977,5264,6001,5977,5264,6001,5783,653,189,189,1120,165,2379,5977,5264,5079,994,291,1723,128,198,957,189,957,6001
ACSSF,2012m1,co,000,0006,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058,5354,4955,1419,1230,1232,141,189,1414,96,1423,6329,6855,183,514,189,189,3316,2123,618,1967,5058,5354,6329,5058,5354,6329,5656,1582,562,189,222,678,2839,5058,5354,4955,1419,1230,1232,141,189,1414,96,1423,6329
ACSSF,2012m1,co,000,0006,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,4619,3959,2473,396,2156,301,125,927,189,927,3337,2464,274,132,189,189,1937,2115,2001,501,5156,4619,3337,5156,4619,3337,2540,866,189,182,189,1534,1135,5156,4619,3959,2473,396,2156,301,125,927,189,927,3337
ACSSF,2012m1,co,000,0006,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6211,4972,4225,3338,169,1419,33,206,1449,189,1449,4608,4112,769,636,62,189,2234,1102,1039,439,6211,4972,4608,6211,4972,4608,3788,1466,38,315,1686,460,1457,6211,4972,4225,3338,169,1419,33,206,1449,189,1449,4608
ACSSF,2012m1,co,000,0006,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779,4984,3913,3848,492,2219,171,213,1097,195,1070,4779,5330,817,1169,177,189,3075,2263,2029,753,5779,4984,4779,5779,4984,4779,4858,339,471,189,1181,427,1911,5779,4984,3913,3848,492,2219,171,213,1097,195,1070,4779
ACSSF,2012m1,co,000,0006,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711,4810,4569,570,296,1895,391,830,596,113,578,1679,1303,131,163,189,189,1056,396,257,298,4711,4810,1679,4711,4810,1679,1543,234,286,132,444,333,435,4711,4810,4569,570,296,1895,391,830,596,113,578,1679
ACSSF,2012m1,co,000,0006,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10481,6467,4475,3791,632,1664,321,273,1160,54,1156,7563,6769,520,121,885,189,4170,813,565,562,10481,6467,7563,10481,6467,7563,6941,2918,129,189,346,93,1188,10481,6467,4475,3791,632,1664,321,273,1160,54,1156,7563
ACSSF,2012m1,co,000,0006,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7896,4813,3451,2891,475,632,214,102,655,63,658,5690,4710,154,1149,334,189,2172,803,759,204,7896,4813,5690,7896,4813,5690,5161,373,266,189,631,262,1703,7896,4813,3451,2891,475,632,214,102,655,63,658,5690
ACSSF,2012m1,co,000,0006,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5822,5501,1882,5822,5501,1882,1646,178,531,189,381,490,688,5822,5501,5129,837,377,875,70,481,760,189,760,1882
ACSSF,2012m1,co,000,0006,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8256,7594,5200,4736,368,2838,99,380,1484,394,1522,4614,3616,1010,189,386,189,2361,997,765,555,8256,7594,4614,8256,7594,4614,4058,1210,530,189,597,621,1224,8256,7594,5200,4736,368,2838,99,380,1484,394,1522,4614
ACSSF,2012m1,co,000,0006,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8815,3866,3533,767,628,1055,189,189,929,338,875,7933,7924,189,570,441,189,4122,1798,1745,588,8815,3866,7933,8815,3866,7933,7757,284,192,189,596,757,1464,8815,3866,3533,767,628,1055,189,189,929,338,875,7933
ACSSF,2012m1,co,000,0006,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3395,3495,3858,614,767,902,48,44,664,189,664,3117,2168,161,565,189,189,2521,748,567,488,3395,3495,3117,3395,3495,3117,2810,125,160,189,197,174,1820,3395,3495,3858,614,767,902,48,44,664,189,664,3117
ACSSF,2012m1,co,000,0006,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,5232,4720,371,839,1141,77,15,1003,97,1002,3671,3456,96,569,251,189,967,760,683,275,5108,5232,3671,5108,5232,3671,3636,151,189,189,676,339,1177,5108,5232,4720,371,839,1141,77,15,1003,97,1002,3671
ACSSF,2012m1,co,000,0006,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159,5383,5202,1116,418,1027,189,66,826,149,824,3814,3738,287,450,104,189,1040,614,257,507,5159,5383,3814,5159,5383,3814,3839,843,244,189,1859,467,1558,5159,5383,5202,1116,418,1027,189,66,826,149,824,3814
ACSSF,2012m1,co,000,0006,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514,3573,3513,1180,200,841,189,258,1475,639,1297,2974,2754,202,752,64,189,1482,732,616,405,3514,3573,2974,3514,3573,2974,3039,213,48,216,275,302,618,3514,3573,3513,1180,200,841,189,258,1475,639,1297,2974
