ACSSF,2012m1,co,000,0084,0000001,3540,2048,3499,213,94,211,3451,4025,359,191,343,3953,3777,372,293,295,3770,3963,373,189,373,3832,5160,987,975,681,5055,3205,6147,1405,370,461,1131,416,518,5737,6715,1062,489,446,890,382,384,6415,6824,1332,554,640,1251,513,509,6379,6103,859,505,255,669,344,327,5886,9213,2192,873,656,1786,873,848,9369,2983,8491,3096,1681,1505,2399,2119,1225,1888,7540,8927,3833,1827,1572,2790,3089,1701,2736,7817,10207,4113,2110,1590,2653,3071,1825,2510,8789,12175,4113,2115,1750,1921,2946,1585,2417,10557,16664,8401,4494,3113,4438,6034,2929,3976,16593,2656,1526,2927,3050,2400,2395,714,3418,8395,12220,11689,8312,3317,8952,8605,6428,5723,3630,9168,15980,16752,10022,14745,1720,4668,4655,4004,4663,514,4529,4561,5078,4885,782,234,1001,2046,1780,243,573,371,3540,14513,3598,13373,15715,3952,14847,15926,4385,15124,17818,4405,15936,23786,9286,24374
ACSSF,2012m1,co,000,0084,0000002,13894,3151,3391,213,94,211,3344,3681,359,191,343,3603,3683,377,294,297,3672,3773,369,189,369,3668,5233,957,960,658,5197,6274,6114,1329,361,404,1097,413,520,5731,6298,1041,506,423,866,379,380,5961,6394,1204,554,641,1131,469,462,5976,5749,852,503,251,637,339,327,5580,9955,1878,588,653,1721,864,815,9966,9411,7910,3000,1632,1368,2313,2082,1187,1864,7190,8347,3705,1770,1496,2690,3105,1554,2510,7244,9229,3664,1877,1560,2457,2676,1704,2254,7924,11316,3641,1905,1649,1808,2748,1466,2208,9949,17056,8046,4373,2860,4397,5765,2899,4023,17638,13701,6967,2648,2741,2075,2359,686,7624,9520,11742,11049,7852,9369,8603,8071,5865,5695,3250,11693,15140,16432,9521,14131,4214,4206,4173,3951,4226,438,5237,5310,5355,5515,762,281,1193,2234,1849,288,485,435,13894,14104,3592,13152,14599,3895,13547,14970,3881,14123,16657,3895,14999,25961,8653,26703
ACSSF,2012m1,co,000,0084,0000003,13606,2683,658,189,189,189,658,1360,189,189,189,1360,823,45,45,33,819,770,95,189,95,758,2036,188,78,170,2031,5516,1564,323,76,148,221,75,23,1495,2190,285,91,178,234,26,26,2149,2436,457,189,78,443,200,200,2369,1911,186,33,60,161,44,189,1882,4429,923,645,40,556,139,215,4454,9248,2559,915,318,379,758,641,257,477,2116,2988,1158,478,489,732,813,770,1004,2496,3368,1359,716,310,700,981,541,761,2968,3808,1158,579,363,565,711,509,685,3523,9444,3188,1987,1366,1185,2031,1065,1305,9065,13559,6758,1116,1131,913,576,157,6699,6718,5981,3787,2279,9163,2921,2507,2077,1654,1564,8666,8285,8338,2992,5451,4294,2387,2365,1648,2335,218,3464,3449,3399,3154,202,527,1818,2633,5622,551,777,976,13606,3604,1000,3294,5043,1209,4582,5587,1495,5145,5245,1200,5099,12859,3414,12470
ACSSF,2012m1,co,000,0084,0000004,4731,1978,3408,213,94,211,3358,3918,359,191,343,3846,3715,303,219,297,3701,3805,369,189,369,3694,4842,914,913,658,4822,3095,5908,1344,361,404,1133,411,546,5499,6707,1086,506,425,901,382,384,6389,6878,1350,543,613,1211,520,518,6466,5820,814,505,252,615,339,315,5694,8973,2188,860,631,1739,892,850,9304,3983,7570,3033,1579,1344,2248,2081,1118,1817,6411,8075,3567,1752,1455,2428,2838,1425,2493,7224,9730,3893,1963,1486,2589,2784,1781,2424,8221,11564,3740,2041,1721,1803,2795,1531,2283,9914,16418,7943,4320,2969,4367,5656,2673,3886,17046,3828,1668,2946,3008,2413,2275,668,3367,8260,11792,11117,7867,4034,8273,7912,5886,5097,3361,8841,15822,16801,9747,14252,1959,4428,4430,4059,4437,498,4560,4583,5010,4890,732,252,1146,1985,2122,264,780,409,4731,13589,3692,12084,14924,3725,14144,15657,4249,14604,16907,4003,15068,24165,8924,25494
ACSSF,2012m1,co,000,0084,0000005,4559,1663,3354,213,94,211,3301,3653,359,191,343,3587,3513,303,219,297,3490,3692,369,189,369,3576,4692,914,913,658,4648,2824,5810,1309,361,404,1089,411,481,5421,6242,1017,489,434,812,382,384,5941,6518,1288,543,612,1129,520,507,6161,5996,800,495,252,602,339,315,5879,8874,2140,866,613,1742,892,860,9155,3705,7791,2838,1431,1322,2233,1972,1060,1772,6797,7511,3624,1602,1430,2384,2780,1410,2450,6848,9794,3548,1710,1391,2420,2570,1629,2239,8314,11472,3616,1960,1658,1728,2682,1460,2178,9946,16099,7829,4309,2751,4316,5399,2652,3652,16725,3577,1046,2830,2874,2391,2290,656,3034,7579,11076,10340,7476,3586,8045,7659,5708,5244,3084,8676,14943,16247,9348,13446,1313,4024,3996,3798,4019,374,3955,3995,4816,4519,724,255,1236,1815,2122,297,810,474,4559,13783,3465,12387,13695,3788,13058,15563,3910,14447,16830,3878,15202,23671,8892,24976
ACSSF,2012m1,co,000,0084,0000006,3581,3273,2490,120,94,76,2489,2606,159,159,159,2609,2823,259,208,259,2834,2871,189,189,189,2871,3671,603,603,435,3700,4935,4506,816,361,124,676,268,130,4069,4376,793,499,387,610,238,332,4179,4241,583,333,251,534,117,125,4183,4043,629,357,130,475,73,105,3927,6740,1486,237,359,1337,444,636,6760,6604,5472,2088,1009,1103,1761,1509,695,1311,4745,6758,2939,1278,1167,2055,2099,1118,1944,6059,6374,2701,1289,1127,1837,1878,1091,1727,5379,8923,2504,1465,1394,1224,1817,911,1450,7973,12114,5507,2602,1774,2885,3710,1958,2590,11631,3458,5427,2001,1989,1610,1560,301,5493,6610,7984,6554,4480,6730,5645,5269,4251,4028,2361,7948,10187,10482,6300,9278,4613,3235,3224,2891,3101,328,4017,4077,3892,4161,630,952,2801,4587,2401,649,1198,610,3581,10104,2319,8903,11159,3172,10528,10094,2794,9361,13323,2653,12263,15074,5958,15105
ACSSF,2012m1,co,000,0084,0000007,3995,3156,2113,196,189,196,2064,2498,319,106,301,2379,1942,215,73,206,1937,2801,369,189,369,2693,3651,596,577,474,3747,5222,3807,1126,189,404,971,311,464,3504,4742,751,188,263,652,301,290,4491,5168,1167,457,558,984,507,492,4790,4363,636,339,219,530,329,295,4285,7096,1719,843,532,1358,761,606,7039,6385,5518,1917,838,657,1491,1303,873,1259,4937,6135,2089,878,759,1345,1795,1031,1399,5395,6955,2179,1145,977,1453,1699,1038,1265,6377,7451,2555,1351,866,1275,1793,1062,1410,6434,14823,5535,3453,2073,2943,3516,1864,2515,14412,3216,5444,2329,2348,1863,1830,614,6327,6836,8281,7784,5035,6825,5446,4910,3897,3389,2426,7495,10914,12105,6070,9012,4339,3457,3431,2890,3455,194,4328,4341,4363,4536,424,465,2258,3964,2408,464,1412,897,3995,9196,2464,8484,11014,2360,10093,11559,2753,10872,10878,2683,9754,20604,6439,20416
ACSSF,2012m1,co,000,0084,0000008,3224,1022,386,189,189,189,386,781,189,189,189,781,842,189,189,189,842,837,189,189,189,837,1070,189,189,189,1070,1192,1294,280,189,189,280,189,238,1260,1522,350,173,173,335,189,189,1315,1602,281,189,19,281,189,124,1491,1136,204,109,189,173,189,189,1114,2185,437,55,245,340,52,140,2076,3260,1833,690,376,141,387,573,399,442,1577,2440,988,488,413,465,844,342,540,2041,2614,1015,536,362,482,770,442,567,2370,2460,817,309,277,398,726,318,479,2260,4675,1948,1306,1189,836,1059,580,928,4720,3164,1394,565,531,395,419,139,1458,2246,2624,2369,1704,3038,2120,2149,1225,1718,977,3432,3708,3944,1899,3319,1440,1389,1391,1172,1394,264,1636,1640,1511,1608,173,1568,6224,7706,10069,1749,2581,1666,3224,2829,742,2565,3901,1035,3400,3793,1069,3555,3503,885,3351,6369,2007,6204
ACSSF,2012m1,co,000,0084,0000009,5676,1195,222,189,189,189,222,773,189,189,189,773,425,189,189,189,425,439,189,189,189,439,900,189,189,189,900,2158,807,189,189,189,189,189,189,807,1152,291,189,189,291,189,189,952,1074,193,189,189,193,189,126,985,767,199,102,189,170,189,189,698,1839,275,52,243,189,52,132,1827,4213,979,367,313,113,108,152,62,154,890,1561,781,439,350,468,633,319,432,1185,1774,572,304,270,360,498,368,404,1619,1540,548,159,153,317,469,295,420,1269,4133,1095,747,613,581,554,381,588,3784,5677,2620,367,367,118,344,189,2643,2649,2144,1836,704,4483,1244,1080,837,813,559,4142,3205,3157,1134,2215,1507,703,703,667,693,189,1318,1318,1203,1319,189,3337,7695,6531,8849,3419,7585,1987,5676,1583,367,1470,2794,798,2410,2583,616,2345,2213,627,1917,5428,1157,5123
ACSSF,2012m1,co,000,0084,0000010,6421,1334,321,189,189,189,321,663,189,189,189,663,775,189,189,189,775,735,189,189,189,735,1221,189,189,189,1221,2136,1054,280,189,189,280,189,238,978,1032,181,173,173,132,189,189,1011,1292,196,189,19,196,189,19,1247,871,38,33,189,20,189,189,871,2106,343,16,19,340,189,36,1987,4950,1487,596,208,97,358,550,389,408,1243,1751,519,245,191,233,466,113,283,1617,1999,665,371,219,296,468,186,347,1776,1846,630,276,248,240,465,83,171,1684,4637,1851,1010,1171,576,879,439,738,4486,6445,2726,385,372,380,342,139,2714,2846,2656,2277,1449,4800,2011,1876,1090,1424,822,4591,4427,4287,1490,2994,1597,1253,1243,995,1243,264,1615,1612,1351,1542,173,1397,10952,10178,24911,1128,3600,1825,6421,2260,675,2001,2812,563,2714,3120,713,2933,2599,635,2517,6078,1852,5778
ACSSF,2012m1,co,000,0084,0000011,2990,946,1103,189,189,189,1103,1030,189,189,189,1030,801,224,224,33,814,768,95,189,95,756,1438,298,244,170,1353,1218,1591,288,76,148,32,72,155,1588,1539,242,91,133,191,189,189,1505,1383,526,219,236,449,66,66,1307,1466,278,189,57,264,44,69,1352,2339,676,124,196,659,206,244,2426,2840,2676,1086,434,681,690,819,437,698,2343,3093,1359,591,547,985,940,894,973,2610,2854,1192,668,521,618,992,499,597,2498,2984,1074,545,345,502,632,279,502,2704,5323,2297,1280,885,1025,1589,876,1048,5243,2748,1333,1021,980,603,841,213,1377,1958,2036,2301,1665,2710,2360,1911,1363,1715,1201,3450,4421,4166,2305,3303,1450,1608,1635,1372,1638,162,1917,1941,1882,1935,243,1016,5505,2763,5996,1001,894,796,2990,4322,1090,4014,4556,1386,4178,3956,1498,3382,4244,1191,3911,6918,2445,7075
ACSSF,2012m1,co,000,0084,0000012,3160,1061,1153,189,189,189,1153,1081,189,189,189,1081,1095,224,224,33,1102,1087,95,189,95,1067,1562,298,244,170,1495,1308,1940,400,76,148,281,72,286,1934,2081,411,189,177,363,189,189,1948,2193,603,219,237,550,66,141,1930,1859,332,109,57,312,44,69,1747,2689,739,131,322,729,207,281,2826,3239,3307,1153,577,688,783,871,579,750,2844,4047,1782,748,646,1056,1344,999,1191,3245,3817,1583,846,624,733,1241,665,795,3415,3685,1283,546,473,635,876,403,652,3428,5923,3119,1717,1553,1331,1922,1064,1305,6253,2757,1102,1134,1086,679,982,257,1625,2892,3482,3231,2613,3265,3110,2909,1839,2447,1443,4415,5992,5973,3102,4808,1104,1960,1954,1647,1970,299,2006,1998,2091,2138,310,692,4086,3400,3319,670,700,622,3160,5006,1094,4557,5982,1856,5182,5288,1797,4671,5413,1386,5167,7747,3235,8276
ACSSF,2012m1,co,000,0084,0000013,2072,1022,1279,189,189,189,1279,1345,99,189,99,1323,1209,189,189,189,1209,1573,189,189,189,1573,1652,407,407,364,1586,1188,2836,886,189,211,847,189,189,2723,2267,699,302,189,664,282,234,1991,3187,760,407,407,760,416,416,2826,1860,263,230,43,172,189,189,1796,3466,801,354,353,528,549,246,3427,1787,2415,965,473,288,596,706,420,563,2237,2516,1054,521,432,697,939,760,693,2341,4086,1465,745,679,976,1118,803,898,3773,3733,1136,461,411,738,857,307,621,3319,5929,2358,1366,1061,1153,1338,1147,1062,6144,1915,209,1505,1475,754,1390,414,1539,3349,3508,3888,3045,1889,2631,2672,1831,1903,942,3494,5119,5967,3487,5390,559,1362,1377,1095,1401,168,1347,1312,1457,1385,384,745,4427,6697,8069,746,2660,1262,2072,5463,1467,5283,4805,1301,4422,7152,1794,6363,5891,1174,5465,9280,2645,9369
ACSSF,2012m1,co,000,0084,0000014,1407,818,1129,189,189,189,1129,1275,189,189,189,1275,1227,189,189,189,1227,1207,189,189,189,1207,1499,235,235,189,1456,888,1905,281,189,189,243,189,189,1811,1929,371,189,178,209,189,189,1871,2917,229,71,189,222,189,189,2995,2350,324,311,189,148,189,189,2247,3621,720,258,348,665,379,469,3504,1094,2967,907,468,356,675,588,342,546,2611,3044,1182,550,465,674,804,397,886,2643,3504,1073,779,564,633,747,505,577,3447,4045,1186,418,607,664,807,431,756,3587,5267,2460,1702,1038,1733,1595,1085,1230,5299,1005,492,1044,1047,999,595,183,1143,2708,4003,4258,2341,988,2611,2224,1849,1797,1265,2633,5442,5323,3010,4676,454,1628,1635,1382,1616,78,1653,1683,1606,1717,323,1536,4095,6041,5675,982,2382,839,1407,4984,974,4679,4972,1240,4574,6410,1117,6451,6189,1171,5763,7995,2701,7854
ACSSF,2012m1,co,000,0084,0000015,2091,302,508,196,189,196,379,1284,301,106,284,1112,565,189,189,189,565,471,189,189,189,471,1345,222,222,214,1384,414,915,81,189,189,81,189,189,899,1297,461,189,222,266,189,134,1154,1755,384,263,119,46,189,46,1628,1584,303,189,189,298,298,303,1576,1985,276,189,112,242,150,140,1961,1915,2238,608,236,187,446,443,397,348,2205,2252,653,294,245,338,408,271,349,2143,2276,840,419,565,367,547,266,327,2069,2119,594,338,280,322,488,382,470,1928,3922,1825,1065,949,788,1112,857,787,4036,1332,196,837,837,334,854,189,875,1444,2029,1971,1530,1393,2016,1622,1246,1061,880,2388,3950,4359,2202,2929,624,975,985,796,996,125,1108,1157,1422,1203,230,917,9510,4399,5952,937,3229,2150,2091,2489,665,2429,3910,956,3538,3852,1029,3527,3430,645,3242,5851,1889,5834
ACSSF,2012m1,co,000,0084,0000016,2109,251,1554,76,189,76,1544,1915,189,189,189,1915,1656,140,140,140,1630,1427,189,189,189,1427,2246,580,580,470,2255,358,2837,334,186,109,232,221,84,2703,2943,457,387,288,168,41,41,2887,2807,315,189,247,186,88,189,2715,2249,171,143,51,98,51,51,2235,2963,624,142,189,473,189,421,2946,2040,3695,1206,610,637,852,711,331,566,3314,4279,1516,659,728,1252,1237,707,1244,3838,4612,1690,656,601,962,1285,755,1346,3864,4338,1459,660,783,782,1092,640,939,3854,6848,2281,1244,1051,1122,1520,1113,1326,6521,1511,162,1025,1021,619,794,65,1025,2553,4467,4190,2507,1524,2634,2656,1842,2119,911,3058,5782,6138,3751,5700,442,1560,1560,1397,1496,189,1518,1521,1545,1542,483,1221,5910,11274,5259,1474,2019,819,2109,6755,1322,6266,7816,1561,7322,7125,1733,6517,6539,1486,6141,9081,2412,8718
ACSSF,2012m1,co,000,0084,0000017,785,248,269,189,189,189,269,258,189,189,189,258,415,189,189,189,415,763,369,189,369,544,836,189,189,189,836,631,528,155,189,189,155,189,37,452,1240,76,189,189,76,189,189,1240,932,189,189,189,189,189,189,932,837,115,189,189,115,115,115,816,1839,923,190,116,919,252,308,1883,612,1839,500,476,295,488,371,19,310,1811,1145,327,24,24,186,280,58,96,1058,1216,519,162,161,280,469,169,271,982,1712,613,340,292,376,346,285,255,1552,2985,1839,1153,622,808,960,536,906,3453,611,4,988,978,894,335,217,989,1321,2493,2226,1091,781,1886,1685,1607,771,896,2087,2970,2982,1478,2457,522,891,891,787,871,189,969,969,1004,970,189,2610,9098,14216,5700,1650,4615,2283,785,2187,520,2143,1980,358,1907,1933,519,1794,2493,697,2254,4175,2143,4629
ACSSF,2012m1,co,000,0084,0000018,3334,732,1203,189,189,189,1203,1037,189,189,189,1037,1040,189,189,189,1040,1631,189,189,189,1631,2107,220,220,189,2136,1200,3263,732,247,189,686,312,260,2813,2624,395,140,79,377,242,254,2547,2082,451,327,63,446,61,125,2038,3363,454,189,124,411,189,189,3220,4211,1182,653,114,932,323,351,4200,2809,2747,1138,581,506,981,856,248,730,2421,3830,1431,761,624,1068,1195,723,1087,3426,2949,1169,508,571,925,801,450,668,2773,5048,1628,1163,802,533,849,714,707,4208,6561,3057,1595,1040,1699,2194,1138,1894,6271,2533,141,1505,1478,1224,1013,150,1522,3163,4248,3388,3233,2494,3114,2942,2809,2236,1143,3599,5105,5414,2862,4599,538,2143,2144,1565,2150,230,2173,2179,2401,2313,78,1552,1890,4297,6460,907,1373,1285,3334,5853,1558,5036,6107,1488,5719,4825,1291,4679,8056,1737,7348,10282,3486,9802
ACSSF,2012m1,co,000,0084,0000019,2768,630,934,189,189,189,934,826,189,189,189,826,929,189,189,189,929,728,189,189,189,728,1518,226,221,178,1478,1433,1832,276,189,254,107,175,189,1770,1464,67,189,189,67,189,189,1459,1252,283,64,59,160,220,220,1197,2341,324,255,214,103,85,85,2314,3051,523,86,125,483,171,165,2963,1960,2989,1193,374,518,914,783,548,971,2631,2276,1139,437,273,755,936,365,665,1764,2825,1068,563,417,572,805,355,558,2322,3251,942,547,528,467,702,507,594,3022,6356,2173,1395,899,1242,1654,682,1301,6083,1948,337,759,676,532,464,242,870,1867,3181,3565,1865,1855,2736,2114,1453,1905,1474,3109,4891,5554,2485,3943,610,1578,1566,1467,1572,183,1612,1599,1834,1749,111,805,3307,8304,3909,1128,2500,1147,2768,4801,1283,4503,3757,1166,3218,3908,1114,3481,4958,940,4751,9006,2365,8643
ACSSF,2012m1,co,000,0084,0000020,1723,195,576,76,76,189,572,770,159,159,159,775,755,206,189,206,732,975,189,189,189,975,1273,73,189,73,1263,353,826,189,189,189,189,189,189,826,1242,209,189,206,209,189,206,1155,1004,227,189,189,227,189,189,977,1731,389,189,189,389,189,113,1636,2056,583,117,120,555,257,289,2100,1729,2263,522,363,156,400,300,154,327,2121,2653,938,295,456,349,567,347,480,2544,2734,1085,386,287,997,720,491,477,2565,2976,860,627,254,561,578,239,433,2808,4227,1954,1184,870,937,1308,603,769,4055,1064,350,900,897,764,592,160,947,1427,2321,2254,1201,1024,2011,1691,1522,1143,927,2003,3533,3830,2346,2680,559,1197,1197,1215,1186,189,1194,1194,1431,1284,189,1335,3841,7613,4285,1353,3607,1247,1723,2612,534,2488,3763,1048,3586,3647,1095,3509,4462,1022,4234,6166,2055,5933
ACSSF,2012m1,co,000,0084,0000021,1116,159,1222,189,189,189,1222,708,189,189,189,708,820,244,244,244,744,852,189,189,189,852,1187,242,149,242,1140,397,728,125,189,189,125,189,189,697,1778,151,140,189,52,189,189,1767,1674,113,189,189,113,189,189,1645,1227,189,189,189,189,189,189,1227,2171,11,189,189,11,189,189,2170,1112,1694,631,263,256,465,416,267,361,1506,2045,818,321,385,596,691,280,491,1839,1868,645,345,241,465,429,226,465,1730,2203,839,460,333,613,636,343,488,1970,3142,1827,1136,428,721,1129,613,965,3003,776,431,383,383,282,256,189,550,1004,2560,2384,971,746,1731,1655,1212,1291,530,1791,3258,3142,1733,2632,509,1042,1042,805,1042,189,1169,1169,1309,1211,189,2118,4443,17590,7566,3155,4264,2323,1116,2679,667,2463,3809,830,3652,3710,803,3399,3472,839,3370,5063,1863,4969
ACSSF,2012m1,co,000,0084,0000022,1107,288,843,189,189,189,843,569,189,189,189,569,763,189,189,189,763,733,189,189,189,733,809,189,189,189,809,370,1155,174,189,48,135,29,189,1100,1769,210,73,140,195,189,94,1749,1409,122,189,189,122,79,189,1392,988,88,66,189,55,46,46,967,2061,293,167,152,212,189,93,2029,1078,1797,835,188,594,485,753,395,683,1300,2199,1214,297,606,746,809,285,681,1743,1961,996,537,512,467,720,260,406,1586,2338,618,258,229,301,476,240,421,2145,3311,1382,810,636,596,981,494,794,3223,936,218,431,420,294,370,86,459,955,2608,2339,810,814,1647,1477,1050,1382,814,1760,2453,2471,2370,2181,436,1025,1025,956,1020,189,1077,1070,1147,994,48,1396,4512,11645,3947,1294,3103,1729,1107,3063,867,2581,3774,1229,3384,3400,1036,3094,3144,635,2997,5039,1445,4995
ACSSF,2012m1,co,000,0084,0000023,2256,628,856,50,50,189,853,963,189,189,189,963,699,73,73,189,702,944,189,189,189,944,1262,189,189,189,1262,761,1395,498,189,132,318,70,399,1262,1551,53,189,189,53,26,46,1541,2427,403,189,377,145,13,63,2233,1706,112,189,189,112,189,37,1721,2515,388,167,203,312,72,43,2447,2359,1786,578,160,167,504,318,249,361,1642,2286,940,394,212,578,466,228,440,2120,2890,760,464,313,609,476,228,373,2808,2840,937,425,377,516,473,334,393,2594,4198,1439,900,642,734,1026,525,743,4427,1765,172,680,646,363,560,356,708,2102,2420,2056,2148,1739,1877,1415,1130,1009,1154,2748,3545,3552,2085,3311,420,910,913,810,882,87,940,945,1087,918,78,2212,5670,8509,9141,1761,2058,2089,2256,3091,790,2848,3970,951,3892,5232,870,5016,4670,931,4538,6105,1481,6182
ACSSF,2012m1,co,000,0084,0000024,1597,888,205,189,189,189,205,244,189,189,189,244,66,189,189,189,66,280,189,189,189,280,879,189,189,189,879,1759,544,189,189,189,189,189,189,544,249,67,189,189,67,189,189,230,439,189,189,189,189,189,189,439,1333,170,66,157,189,189,189,1302,1532,400,189,189,268,332,189,1429,1889,1165,572,72,136,213,451,237,426,1064,775,489,93,189,73,480,216,312,531,1041,187,125,158,164,125,110,150,981,1338,411,306,205,165,280,113,209,1281,2822,1057,770,353,528,805,330,524,2609,1113,1970,425,399,399,137,157,1901,1885,1873,1247,725,2074,1154,966,761,674,585,2038,1872,1901,921,1629,1760,819,820,715,809,70,1493,1493,1211,1474,189,1455,11394,38122,9456,1485,3209,3393,1597,1528,572,1483,899,499,718,1190,187,1146,2272,434,2184,3402,1158,3212
ACSSF,2012m1,co,000,0084,0000025,1352,2121,1031,189,189,189,1031,1023,189,189,189,1023,1316,189,189,189,1316,1064,189,189,189,1064,1344,189,189,189,1344,3239,1235,282,189,189,209,189,189,1167,2155,483,252,178,431,189,189,2003,2555,71,71,189,189,189,189,2575,1985,305,311,189,79,189,189,1887,3214,604,104,324,577,325,395,3059,3359,2315,790,426,299,567,539,232,563,1888,2909,1183,458,432,583,710,241,852,2382,3121,1070,733,510,662,581,348,486,2880,3340,921,266,537,625,650,262,631,2914,5211,2015,1292,739,1420,1467,982,970,5145,888,3501,858,843,631,645,183,3389,3635,3539,3141,2239,3405,2504,2135,1404,1605,996,3897,4573,4710,2280,3623,2300,1460,1474,1178,1380,172,1872,1849,1750,1661,349,1663,5927,11323,5196,1556,1007,1938,1352,3698,872,3292,5197,1248,4559,5468,1088,5365,5296,960,4854,6424,2235,6340
