ACSSF,2012e1,co,000,0170,0000031,70213,26517,16449,15887,1048,14839,562,376,186,10068,9943,904,9039,125,125,0,23770,10707,9962,1900,8062,745,722,23,13063,12426,1622,10804,637,577,60,19926,6729,3348,626,2722,3381,3333,48,13197,7664,1990,5674,5533,5480,53,89782,17729,12906,5814,8867,4823,28432,21973,15306,10062,6459,17837,14159,11350,5117,3678,10803,10377,9864,1717,426,14981,13782,12746,2483,1199,70213,26517,25830,1952,23878,687,501,186,23770,22388,3522,18866,1382,1299,83,19926,11012,2616,8396,8914,8813,101
ACSSF,2012e1,co,000,0170,0000032,72374,38925,24154,23388,186,23202,766,595,171,14771,14427,218,14209,344,344,0,17870,6437,5554,183,5371,883,883,0,11433,10967,133,10834,466,428,38,15579,4505,2292,170,2122,2213,2213,0,11074,7720,652,7068,3354,3282,72,101850,4036,3236,2121,1604,800,9281,8666,6903,2931,615,11429,10704,9766,2395,725,16368,15607,14814,1800,761,60736,59050,57622,3304,1686,72374,38925,37815,404,37411,1110,939,171,17870,16521,316,16205,1349,1311,38,15579,10012,822,9190,5567,5495,72
ACSSF,2012e1,co,000,0170,0000033,112565,53098,28740,27808,467,27341,932,780,152,24358,23087,1148,21939,1271,991,280,28154,13273,11926,1616,10310,1347,1347,0,14881,13699,1262,12437,1182,1140,42,31313,12394,6480,2508,3972,5914,5741,173,18919,10311,3441,6870,8608,8489,119,141620,26898,19668,6720,15840,7230,26437,21337,16343,9508,5100,28577,23316,20475,5738,5261,19275,17699,15476,4302,1576,40433,39538,37921,4448,895,112565,53098,50895,1615,49280,2203,1771,432,28154,25625,2878,22747,2529,2487,42,31313,16791,5949,10842,14522,14230,292
ACSSF,2012e1,co,000,0170,0000034,66072,30344,18893,18131,931,17200,762,608,154,11451,11185,427,10758,266,226,40,18600,8978,8192,981,7211,786,754,32,9622,8992,1211,7781,630,630,0,17128,6417,2980,1068,1912,3437,3437,0,10711,6751,2201,4550,3960,3761,199,87953,17454,12479,5311,8647,4975,17589,14592,9788,7400,2997,15635,12506,10458,4082,3129,13663,12835,11774,2131,828,23612,21547,20610,2044,2065,66072,30344,29316,1358,27958,1028,834,194,18600,17184,2192,14992,1416,1384,32,17128,9731,3269,6462,7397,7198,199
ACSSF,2012e1,co,000,0170,0000035,53147,23705,13638,13444,421,13023,194,194,0,10067,9807,531,9276,260,260,0,14676,7664,7058,1138,5920,606,606,0,7012,6063,1029,5034,949,949,0,14766,5023,1889,874,1015,3134,3077,57,9743,4697,1148,3549,5046,4970,76,69719,11183,8757,3158,7273,2426,13252,11228,8867,5233,2024,15479,13236,11592,3562,2243,15062,12994,11628,3180,2068,14743,14668,14237,1184,75,53147,23705,23251,952,22299,454,454,0,14676,13121,2167,10954,1555,1555,0,14766,6586,2022,4564,8180,8047,133
ACSSF,2012e1,co,000,0170,0000036,79272,27787,15728,15288,1971,13317,440,306,134,12059,11748,1694,10054,311,172,139,18409,7728,6966,1642,5324,762,733,29,10681,9382,3622,5760,1299,1299,0,33076,13566,8139,4496,3643,5427,5362,65,19510,11118,6227,4891,8392,8252,140,103871,30135,25225,6643,22805,4910,34275,27323,16885,15427,6952,18123,16277,13270,6004,1846,11206,10128,8550,3265,1078,10132,9548,8803,1896,584,79272,27787,27036,3665,23371,751,478,273,18409,16348,5264,11084,2061,2032,29,33076,19257,10723,8534,13819,13614,205
ACSSF,2012e1,co,000,0170,0000037,85973,45430,25828,25363,1495,23868,465,346,119,19602,19140,789,18351,462,180,282,20900,9133,8876,825,8051,257,199,58,11767,11014,861,10153,753,533,220,19643,6851,4012,846,3166,2839,2839,0,12792,9112,2879,6233,3680,3680,0,123564,12822,9109,3070,6750,3713,27987,20876,12876,10338,7111,30251,24314,20647,5457,5937,22581,20137,18404,2867,2444,29923,27501,26237,2029,2422,85973,45430,44503,2284,42219,927,526,401,20900,19890,1686,18204,1010,732,278,19643,13124,3725,9399,6519,6519,0
ACSSF,2012e1,co,000,0170,0000038,84500,43913,25096,24265,951,23314,831,683,148,18817,18461,253,18208,356,289,67,21951,9372,9251,1043,8208,121,121,0,12579,11785,1327,10458,794,754,40,18636,6727,3301,1466,1835,3426,3306,120,11909,6712,1843,4869,5197,5136,61,108692,9961,7362,3158,5791,2599,21440,17052,10709,8901,4388,24597,21136,19195,3977,3461,18134,16354,14669,2528,1780,34560,32634,31135,3972,1926,84500,43913,42726,1204,41522,1187,972,215,21951,21036,2370,18666,915,875,40,18636,10013,3309,6704,8623,8442,181
ACSSF,2012e1,co,000,0170,0000039,85928,29552,17369,16669,300,16369,700,540,160,12183,11714,188,11526,469,422,47,38501,18276,17591,344,17247,685,685,0,20225,19640,558,19082,585,585,0,17875,7156,4540,579,3961,2616,2526,90,10719,6794,961,5833,3925,3831,94,93575,21397,19705,18370,2845,1692,15196,13015,9083,5294,2181,14608,12972,12712,1725,1636,8041,7713,7218,1341,328,34333,33756,32552,2975,577,85928,29552,28383,488,27895,1169,962,207,38501,37231,902,36329,1270,1270,0,17875,11334,1540,9794,6541,6357,184
ACSSF,2012e1,co,000,0170,0000040,316212,135701,75680,72979,4925,68054,2701,2352,349,60021,58541,2838,55703,1480,792,688,87830,39779,36229,5749,30480,3550,3501,49,48051,44216,7562,36654,3835,3613,222,92681,36241,21371,8392,12979,14870,14785,85,56440,34093,9946,24147,22347,22021,326,416244,75518,56183,26334,40010,19335,82845,65218,45474,30293,17627,84469,72651,63740,18435,11818,65929,60915,55026,12676,5014,107483,101226,97213,14930,6257,316212,135701,131520,7763,123757,4181,3144,1037,87830,80445,13311,67134,7385,7114,271,92681,55464,18338,37126,37217,36806,411
