ACSSF,2012e1,co,000,0103,0000011,25135,29707,41083,10517,20678,32509,9210,26005,30627,41348,10832,21296,33241,9627,12880,14518,23366,11042,11213,.,11100,25681,26529,43923,4661,21616,30755,10553,16733,16758,17265,6907,16607,27013,2499,,,,,,,,17527,24247,39915,6317,8995,25351,5239,15799,17083,45605,4362,11071,38333,5594,28421,32000,42341,11332,22447,35664,10189,17434,20622,30296,6817,13544,23860,6972,64278,34331,13100,0,13100,702,2425,3320,4330,1528,795,21231,11535,9696,5639,2293,1186,360,136,82,29947,7923,0,7923,152,2407,3022,1838,471,33,22024,11818,10206,6419,2926,517,309,35,0
ACSSF,2012e1,co,000,0103,0000012,26181,30675,41161,11755,21585,34781,9904,27259,31640,41551,12231,22239,35191,10165,11659,12441,21500,6639,11236,21424,10848,17110,18060,28091,8305,16411,31372,9151,16692,16605,17265,6239,17119,27013,13311,16407,15417,.,2499,17379,17379,.,18823,25241,36565,6864,12092,25599,6078,15889,16643,50205,6022,9987,35568,2499,29748,33296,42705,12164,23770,36056,10827,19688,22173,32860,9903,15881,25778,6738,103001,56405,22181,0,22181,1115,3651,4975,8198,2881,1361,34224,16811,17413,8748,3795,2821,1133,395,521,46596,15067,0,15067,380,3770,4825,4552,1066,474,31529,16198,15331,9993,3948,970,385,35,0
ACSSF,2012e1,co,000,0103,0000013,30206,32868,41919,12841,25971,37150,10040,31216,35168,43299,13011,27211,38216,10107,19604,24517,38218,8644,15095,33288,5664,,,,,,,,28631,30577,39370,20417,28125,32972,25035,11535,11957,.,11957,.,.,.,19475,25655,30736,10739,14085,23087,10102,26810,34754,42371,15527,25627,39079,4996,36622,42027,51247,13712,31570,41357,10959,22165,24925,31543,12144,17058,28449,8231,116974,59896,30912,0,30912,727,3561,9792,10004,4903,1925,28984,11174,17810,7503,4356,3897,1799,195,60,57078,19476,0,19476,664,5466,4123,6966,1856,401,37602,21929,15673,9037,4711,1470,338,117,0
ACSSF,2012e1,co,000,0103,0000014,33863,37139,50684,11353,30791,43065,10712,36392,40932,52600,11638,31952,45374,10709,26651,27499,37244,10814,25722,40070,10849,21713,20543,32757,7031,38241,41048,3881,32737,41206,52415,10936,26412,37951,10264,37073,50595,50183,87852,20884,92586,13750,26105,26477,36934,12161,25760,35842,11521,22334,26172,35381,8302,17160,35635,9925,39378,45255,58052,11681,34570,47176,11312,23554,26201,32864,11177,20420,32065,7638,72771,36289,20816,0,20816,156,3794,4785,6717,2697,2667,15473,5527,9946,4378,2159,2158,852,234,165,36482,13722,0,13722,487,2545,3007,5268,1752,663,22760,12024,10736,5984,2872,1040,448,341,51
ACSSF,2012e1,co,000,0103,0000015,30981,39507,65158,10001,24114,45915,8898,31671,41024,66425,9941,25074,46185,9030,10297,23907,52980,10952,7836,34768,7162,,,,,,,,35752,35286,62057,6188,36133,61170,12175,.,.,.,.,.,.,.,21105,22122,23687,12270,19974,23788,4154,12311,15885,100833,10722,9720,50879,7775,32266,42442,71894,9479,25363,47801,9374,23665,26475,32193,13832,17467,26817,4829,28098,14189,7359,0,7359,222,296,2564,1931,922,1424,6830,2566,4264,1483,1246,623,452,317,143,13909,5223,0,5223,543,1279,1204,884,849,464,8686,5122,3564,2392,515,389,141,43,84
ACSSF,2012e1,co,000,0103,0000016,32416,35261,49731,12359,30936,42052,11114,35336,37641,51175,13343,32645,46156,11678,26499,31725,41755,11790,21813,32885,7867,26935,31538,38212,11865,15729,31301,4733,36987,38089,52398,9280,32352,51769,11516,,,,,,,,18055,19021,25127,7921,16437,24171,10841,31392,34865,47440,7253,30369,34158,12111,41040,45517,59942,14383,37084,50684,13303,21348,22186,31350,11257,20194,30637,9151,137058,70155,32413,0,32413,204,7535,7217,9261,5896,2300,37742,16738,21004,9722,6041,3366,1412,367,96,66903,22346,0,22346,811,5096,4729,8141,2362,1207,44557,27375,17182,9331,4319,1672,1358,322,180
ACSSF,2012e1,co,000,0103,0000017,49223,62429,78889,11509,35219,52421,11071,49889,62786,80401,11270,35126,52536,10915,71169,75884,77086,.,56509,66753,22582,,,,,,,,55729,75433,95450,10699,39342,68573,9206,.,.,.,.,.,.,.,30570,35497,35337,38028,25167,40437,14925,41177,50493,63813,8864,24972,38817,15951,50484,65387,81625,11424,35510,53628,11281,32012,36108,50035,11315,26871,41085,8020,15993,7754,4454,0,4454,219,514,254,1234,979,1254,3300,1588,1712,765,416,223,283,0,25,8239,3498,0,3498,149,637,439,992,566,715,4741,2567,2174,1228,459,224,131,132,0
ACSSF,2012e1,co,000,0103,0000018,29796,35850,47178,10696,23864,36867,9509,30891,37647,49315,11231,25288,38115,9715,27200,31683,41922,6181,22001,28904,7517,25079,27242,40161,10412,19750,36232,9277,22894,37801,56250,11488,17506,26354,5904,26823,27161,28791,.,26566,27902,2499,20368,25218,28007,9059,19722,25849,9603,22082,26193,38750,4730,20277,36624,10948,31636,40299,51302,10980,25518,38739,9922,23250,24855,30439,9810,21892,31140,8717,67142,33331,17109,0,17109,844,3710,3802,5477,2253,1023,16222,6766,9456,4811,1275,1609,778,491,492,33811,11988,0,11988,674,1299,3591,3614,1528,1282,21823,12892,8931,5015,2316,961,587,52,0
ACSSF,2012e1,co,000,0103,0000019,37124,42364,57438,11394,31716,46617,11422,38072,43650,58565,11694,32400,47226,11847,24428,26864,52286,10390,23762,39217,6964,21506,38120,51079,4689,14458,33641,10597,41067,60590,85187,13940,27995,48637,10828,32006,32006,32006,.,.,.,.,23450,30444,45447,11094,21752,36109,10372,20732,21763,44120,8496,16695,32432,6708,40068,46174,60771,11467,34164,49281,12058,28724,32249,41299,11827,24576,35861,10742,57275,27938,15007,0,15007,435,1110,2504,5079,2364,3515,12931,6295,6636,2409,2590,614,772,46,205,29337,10911,0,10911,181,1925,1525,4567,1469,1244,18426,10093,8333,3761,1955,1734,650,97,136
ACSSF,2012e1,co,000,0103,0000020,25562,31546,51655,10217,20861,38785,7956,26290,32021,51995,10377,21512,38909,8498,30655,42036,58731,40472,20917,22879,4604,,,,,,,,22089,31989,41047,15966,20886,31111,10351,45114,45884,45884,.,.,.,.,13741,14825,30932,8805,4739,36964,3607,15746,18558,66660,9846,15253,48432,6665,26805,32143,52591,10433,21867,39681,8156,17723,21053,39138,8986,15308,31570,7917,23130,11711,5487,0,5487,227,883,681,1818,994,884,6224,2106,4118,2372,1125,62,95,0,464,11419,2693,0,2693,27,674,567,833,358,234,8726,3702,5024,2712,1242,483,310,277,0
ACSSF,2012e1,co,000,0103,0000021,27096,32259,48290,11163,19989,34762,10080,27888,33111,48836,11309,20375,35145,10003,20218,21786,31651,5730,.,.,.,19727,62114,72996,2499,13949,26537,11908,,,,,,,,6477,65263,.,.,6250,.,6250,20218,30182,40339,15065,18177,32625,15875,21836,25710,26857,15754,10106,21577,2499,29284,37278,50865,11367,20165,36125,10148,22388,23718,30592,10310,18708,26678,11002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000022,25648,32583,41847,8740,20613,32132,8548,26635,34905,42363,8178,21729,32616,9403,7182,6657,18433,5651,20174,32548,2499,17670,23985,25728,9932,6769,30169,5000,,,,,,,,.,.,.,.,.,.,.,17274,25531,40754,9613,13234,31279,3984,20441,36082,45290,11856,12167,30714,11336,30117,38984,50034,9847,23154,33480,9240,21542,25941,36800,8413,17234,31125,7776,48926,24004,9528,0,9528,307,1124,2117,3443,2051,486,14476,9115,5361,2911,1536,497,150,267,0,24922,6881,0,6881,237,1799,1116,2202,1353,174,18041,12269,5772,3466,1483,632,153,0,38
ACSSF,2012e1,co,000,0103,0000023,29069,35091,47976,9622,22707,36746,9230,30863,36433,49839,9282,24754,37583,9144,14006,13599,67705,3936,15582,29612,6133,,,,,,,,28353,48347,49333,21148,16803,29138,12653,.,.,.,.,.,.,.,20304,21010,31902,15783,17072,25047,11541,15850,22125,46230,2499,9797,36857,4914,32206,40582,51883,9079,25808,39235,9330,21357,24086,34314,14836,17643,27032,9917,48704,25154,11833,0,11833,173,1591,2810,4772,1691,796,13321,5031,8290,3813,2780,920,706,71,0,23550,7372,0,7372,493,1855,1547,2384,887,206,16178,10329,5849,2934,1915,826,174,0,0
ACSSF,2012e1,co,000,0103,0000024,36749,45656,57081,11802,30194,42055,10844,37440,46431,58482,11760,30747,43129,10775,,,,,,,,41960,90333,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,27231,26417,31513,15282,31117,37133,22920,21936,44026,53843,3022,4664,32838,2929,38712,46625,58792,12044,31753,45761,10413,30642,35538,48316,8999,24769,36392,11372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000025,28755,30262,41609,11480,27177,39712,10398,31541,33658,45199,12007,30329,40744,10012,25058,26242,34103,10718,23361,37570,10762,,,,,,,,22427,24881,36957,7531,20509,33386,9922,51341,66161,51433,.,.,.,.,25499,25437,30113,12849,25709,35305,11581,21456,21750,35999,9480,21143,35607,7440,36939,40807,51001,11727,33864,43864,11065,21564,22936,27520,12338,18608,30003,6916,61395,31469,17603,0,17603,388,3539,5425,4919,2197,1135,13866,4080,9786,3753,2435,2370,887,234,107,29926,10822,0,10822,460,2447,2503,3664,1191,557,19104,10738,8366,4743,2306,1071,246,0,0
ACSSF,2012e1,co,000,0103,0000026,21309,28552,62118,7149,16597,43531,6677,21947,31195,63567,6965,16814,42384,6392,,,,,,,,.,.,.,.,.,.,.,20791,26501,62344,12927,13773,54408,10722,.,.,.,.,.,.,.,,,,,,,,12136,11267,140222,10625,17851,51953,5750,21579,31027,66085,6880,16310,44398,6394,23955,22153,30320,11501,26843,34539,7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000027,44972,52253,69494,12440,36428,53942,12184,46033,52848,70692,15299,38324,56474,12352,,,,,,,,,,,,,,,52412,58768,60481,7376,34307,70505,5676,12500,12054,22500,12054,13194,.,12073,26886,28551,68416,8413,26205,35733,14650,,,,,,,,46091,53023,70661,15438,37826,57012,12155,29942,30529,65114,8646,27212,36942,15479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000028,28863,35821,48179,11164,23512,36698,8995,30980,38764,50592,12026,25226,38294,9170,25133,28546,40107,4004,21088,27204,7036,26944,24942,40276,9968,31297,60269,12451,25215,50275,60391,12293,18685,40989,6240,28760,48206,48206,.,27811,28341,.,18728,24183,27386,8667,15801,22648,9725,20669,20676,37676,5426,20653,32412,11075,31809,41163,52304,11774,25367,39042,9492,21868,23253,30350,9517,20832,30449,8227,51018,25440,12377,0,12377,692,3044,2317,3771,1654,899,13063,5335,7728,4066,1024,1341,671,296,330,25578,8994,0,8994,596,1016,2748,2525,1147,962,16584,10083,6501,3939,1810,330,422,0,0
ACSSF,2012e1,co,000,0103,0000029,32416,35261,49731,12359,30936,42052,11114,35336,37641,51175,13343,32645,46156,11678,26499,31725,41755,11790,21813,32885,7867,26935,31538,38212,11865,15729,31301,4733,36987,38089,52398,9280,32352,51769,11516,,,,,,,,18055,19021,25127,7921,16437,24171,10841,31392,34865,47440,7253,30369,34158,12111,41040,45517,59942,14383,37084,50684,13303,21348,22186,31350,11257,20194,30637,9151,137058,70155,32413,0,32413,204,7535,7217,9261,5896,2300,37742,16738,21004,9722,6041,3366,1412,367,96,66903,22346,0,22346,811,5096,4729,8141,2362,1207,44557,27375,17182,9331,4319,1672,1358,322,180
ACSSF,2012e1,co,000,0103,0000030,21031,25927,47892,9581,16750,40081,6716,21177,25744,48664,9526,17117,40415,6920,40027,41676,46019,40967,19881,24174,5833,,,,,,,,22124,22472,36250,16875,21837,31806,4740,45114,45884,45884,.,.,.,.,14299,14772,21936,8259,6165,50765,3863,13060,22535,100012,2499,8980,37252,5758,21438,25576,50649,9809,17785,40911,6688,14896,20371,37051,7804,12127,33482,9456,12413,6111,3560,0,3560,227,847,392,947,673,474,2551,865,1686,1096,427,62,56,0,45,6302,996,0,996,27,301,159,300,167,42,5306,2295,3011,1529,933,171,101,277,0
ACSSF,2012e1,co,000,0103,0000031,21269,26389,42253,7642,16356,32309,6457,22217,30057,45572,6998,17245,35465,6392,,,,,,,,,,,,,,,19579,80850,81567,.,15455,28150,7476,.,.,.,.,.,.,.,20768,22351,31505,10598,16339,25884,11741,7908,20741,41046,3528,4899,27215,4024,21984,30079,47753,7269,16957,35679,6401,21519,24044,32299,8976,16225,27324,7896,20884,11274,5719,0,5719,141,851,1231,2423,848,225,5555,2255,3300,1824,743,438,295,0,0,9610,2539,0,2539,283,399,633,810,268,146,7071,4432,2639,1354,882,306,97,0,0
ACSSF,2012e1,co,000,0103,0000032,50037,66725,81718,10900,37227,51431,12380,50283,67169,82469,9710,36993,51272,12251,,,,,,,,35200,.,.,.,.,.,.,42420,70348,95433,12087,39065,55286,14013,.,.,.,.,.,.,.,45082,39208,45666,37923,.,.,.,,,,,,,,50503,71105,85806,9857,37377,51547,12533,40117,50224,50682,38169,29104,40301,10163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000033,33352,37124,50000,10120,31211,41630,13007,34226,37103,48554,10329,31839,42252,13738,,,,,,,,,,,,,,,41384,85927,86422,19985,19345,31500,11258,.,.,.,.,.,.,.,,,,,,,,21677,21780,41828,8862,21544,42862,11980,37215,40612,51664,8385,34944,45317,13232,25863,25873,36016,11971,25853,32628,15218,22309,10868,5886,0,5886,296,557,1635,1659,930,809,4982,2837,2145,582,1041,324,198,0,0,11441,3963,0,3963,38,803,566,1502,918,136,7478,4339,3139,1269,557,869,308,0,136
ACSSF,2012e1,co,000,0103,0000034,29003,32454,49543,8805,22444,41961,9295,31231,34899,51010,9063,25242,42807,10332,22701,40024,35921,40595,6220,.,5856,7045,7045,.,8964,.,.,.,,,,,,,,.,.,.,.,.,.,.,21201,19231,24469,5882,21746,24632,10781,4240,.,.,.,2499,.,2499,34374,38812,60299,8309,27115,50519,11325,22786,26638,31583,14005,13607,22370,4963,15723,8210,4491,0,4491,0,285,1606,1366,460,774,3719,1413,2306,912,732,244,372,0,46,7513,2515,0,2515,378,634,858,246,399,0,4998,3042,1956,1239,372,243,102,0,0
ACSSF,2012e1,co,000,0103,0000035,31871,36302,51316,10292,27391,37838,6815,33364,38725,52238,11475,30241,37895,7798,.,.,.,.,.,.,.,,,,,,,,,,,,,,,.,.,.,.,.,.,.,9902,18508,31390,8518,4317,19955,3474,36723,52917,52917,.,17200,48837,15447,32671,37469,51973,10738,30242,38197,8673,25086,30964,42289,9540,17600,36257,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000036,23514,27063,38287,8395,20071,31011,8296,25040,30685,40171,7310,21460,30964,9562,7721,6923,18433,5917,20633,32548,3162,14467,25185,26076,12995,7434,31655,.,,,,,,,,.,.,.,.,.,.,.,16000,22165,35774,9071,13116,31298,3875,14170,33902,37027,11989,12389,30846,11550,26538,34639,42090,10296,23030,31010,10090,20079,23833,35607,8145,15875,31146,7534,40502,19937,7280,0,7280,307,900,1816,2650,1217,390,12657,8071,4586,2506,1375,434,150,121,0,20565,5116,0,5116,214,1238,874,1778,971,41,15449,10564,4885,3050,1311,371,153,0,0
ACSSF,2012e1,co,000,0103,0000037,32549,37369,43777,13877,29574,37542,12746,32396,36476,45464,13234,30163,38412,12495,10388,10777,11907,8238,2499,.,2499,,,,,,,,33539,41645,42196,35688,25675,23926,26534,2499,2499,.,2499,.,.,.,40590,40660,40697,27304,39153,43580,12344,47612,49647,55197,14121,24434,53000,13125,35620,41089,49186,14240,31078,41851,13389,29212,31469,35727,9969,23076,33240,8435,24030,11293,6287,0,6287,113,654,949,2800,1405,366,5006,2216,2790,1406,242,662,311,169,0,12737,5818,0,5818,284,1094,1094,2341,690,315,6919,4470,2449,1319,687,355,0,88,0
ACSSF,2012e1,co,000,0103,0000038,36107,39940,50329,12465,31280,45672,11006,36990,42496,51065,12517,33490,48666,11265,37526,38306,38763,28185,7522,.,6825,18247,19167,19885,.,16649,15545,22117,37797,36757,41132,8770,39766,44755,10999,.,.,.,.,.,.,.,18360,22123,46633,9909,15747,19354,10752,30269,35945,66571,15531,28214,37793,7941,37505,43986,52168,12152,34543,50961,12013,26444,34859,45828,16720,16716,28862,9197,14217,7052,4014,0,4014,0,280,620,1679,427,1008,3038,1051,1987,535,583,450,419,0,0,7165,2508,0,2508,94,688,569,951,33,173,4657,2647,2010,1094,831,85,0,0,0
ACSSF,2012e1,co,000,0103,0000039,21309,28552,62118,7149,16597,43531,6677,21947,31195,63567,6965,16814,42384,6392,,,,,,,,.,.,.,.,.,.,.,20791,26501,62344,12927,13773,54408,10722,.,.,.,.,.,.,.,,,,,,,,12136,11267,140222,10625,17851,51953,5750,21579,31027,66085,6880,16310,44398,6394,23955,22153,30320,11501,26843,34539,7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000040,28863,35821,48179,11164,23512,36698,8995,30980,38764,50592,12026,25226,38294,9170,25133,28546,40107,4004,21088,27204,7036,26944,24942,40276,9968,31297,60269,12451,25215,50275,60391,12293,18685,40989,6240,28760,48206,48206,.,27811,28341,.,18728,24183,27386,8667,15801,22648,9725,20669,20676,37676,5426,20653,32412,11075,31809,41163,52304,11774,25367,39042,9492,21868,23253,30350,9517,20832,30449,8227,51018,25440,12377,0,12377,692,3044,2317,3771,1654,899,13063,5335,7728,4066,1024,1341,671,296,330,25578,8994,0,8994,596,1016,2748,2525,1147,962,16584,10083,6501,3939,1810,330,422,0,0
ACSSF,2012e1,co,000,0103,0000041,28755,30262,41609,11480,27177,39712,10398,31541,33658,45199,12007,30329,40744,10012,25058,26242,34103,10718,23361,37570,10762,,,,,,,,22427,24881,36957,7531,20509,33386,9922,51341,66161,51433,.,.,.,.,25499,25437,30113,12849,25709,35305,11581,21456,21750,35999,9480,21143,35607,7440,36939,40807,51001,11727,33864,43864,11065,21564,22936,27520,12338,18608,30003,6916,61395,31469,17603,0,17603,388,3539,5425,4919,2197,1135,13866,4080,9786,3753,2435,2370,887,234,107,29926,10822,0,10822,460,2447,2503,3664,1191,557,19104,10738,8366,4743,2306,1071,246,0,0
ACSSF,2012e1,co,000,0103,0000042,32416,35261,49731,12359,30936,42052,11114,35336,37641,51175,13343,32645,46156,11678,26499,31725,41755,11790,21813,32885,7867,26935,31538,38212,11865,15729,31301,4733,36987,38089,52398,9280,32352,51769,11516,,,,,,,,18055,19021,25127,7921,16437,24171,10841,31392,34865,47440,7253,30369,34158,12111,41040,45517,59942,14383,37084,50684,13303,21348,22186,31350,11257,20194,30637,9151,137058,70155,32413,0,32413,204,7535,7217,9261,5896,2300,37742,16738,21004,9722,6041,3366,1412,367,96,66903,22346,0,22346,811,5096,4729,8141,2362,1207,44557,27375,17182,9331,4319,1672,1358,322,180
ACSSF,2012e1,co,000,0103,0000043,21031,25927,47892,9581,16750,40081,6716,21177,25744,48664,9526,17117,40415,6920,40027,41676,46019,40967,19881,24174,5833,,,,,,,,22124,22472,36250,16875,21837,31806,4740,45114,45884,45884,.,.,.,.,14299,14772,21936,8259,6165,50765,3863,13060,22535,100012,2499,8980,37252,5758,21438,25576,50649,9809,17785,40911,6688,14896,20371,37051,7804,12127,33482,9456,12413,6111,3560,0,3560,227,847,392,947,673,474,2551,865,1686,1096,427,62,56,0,45,6302,996,0,996,27,301,159,300,167,42,5306,2295,3011,1529,933,171,101,277,0
ACSSF,2012e1,co,000,0103,0000044,31871,36302,51316,10292,27391,37838,6815,33364,38725,52238,11475,30241,37895,7798,.,.,.,.,.,.,.,,,,,,,,,,,,,,,.,.,.,.,.,.,.,9902,18508,31390,8518,4317,19955,3474,36723,52917,52917,.,17200,48837,15447,32671,37469,51973,10738,30242,38197,8673,25086,30964,42289,9540,17600,36257,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0103,0000045,21269,26389,42253,7642,16356,32309,6457,22217,30057,45572,6998,17245,35465,6392,,,,,,,,,,,,,,,19579,80850,81567,.,15455,28150,7476,.,.,.,.,.,.,.,20768,22351,31505,10598,16339,25884,11741,7908,20741,41046,3528,4899,27215,4024,21984,30079,47753,7269,16957,35679,6401,21519,24044,32299,8976,16225,27324,7896,20884,11274,5719,0,5719,141,851,1231,2423,848,225,5555,2255,3300,1824,743,438,295,0,0,9610,2539,0,2539,283,399,633,810,268,146,7071,4432,2639,1354,882,306,97,0,0
ACSSF,2012e1,co,000,0103,0000046,23514,27063,38287,8395,20071,31011,8296,25040,30685,40171,7310,21460,30964,9562,7721,6923,18433,5917,20633,32548,3162,14467,25185,26076,12995,7434,31655,.,,,,,,,,.,.,.,.,.,.,.,16000,22165,35774,9071,13116,31298,3875,14170,33902,37027,11989,12389,30846,11550,26538,34639,42090,10296,23030,31010,10090,20079,23833,35607,8145,15875,31146,7534,40502,19937,7280,0,7280,307,900,1816,2650,1217,390,12657,8071,4586,2506,1375,434,150,121,0,20565,5116,0,5116,214,1238,874,1778,971,41,15449,10564,4885,3050,1311,371,153,0,0
