ACSSF,2012e1,co,000,0048,0000014,266335,6624,4643,9932,15184,27210,37973,44881,36389,23284,20419,9237,3250,15078,12231,227670,5899,3657,9178,12211,24449,32555,38383,32419,20042,18012,6893,2356,11677,9939,24048,428,794,556,1994,1919,4317,4175,2353,2274,1465,1242,77,1357,1097,6977,101,149,183,697,508,708,1134,931,353,233,332,538,588,522,4357,49,0,15,109,334,171,495,499,40,456,644,180,821,544,3283,147,43,0,173,0,222,694,187,575,253,126,99,635,129,266335,6624,4643,9932,15184,27210,37973,44881,36389,23284,60215,227670,5899,3657,9178,12211,24449,32555,38383,32419,20042,48877,24048,428,794,556,1994,1919,4317,4175,2353,2274,5238,6977,101,149,183,697,508,708,1134,931,353,2213,7640,196,43,15,282,334,393,1189,686,615,3887
ACSSF,2012e1,co,000,0048,0000015,168814,3404,1528,4776,7330,11088,18178,25265,25920,18286,18749,8002,3476,12062,10750,131892,3074,1285,4015,5379,10081,15114,19370,21279,13710,14622,5855,1887,9271,6950,11690,51,243,334,978,529,1582,2305,1415,1016,802,386,484,718,847,7875,0,0,135,362,115,687,1427,949,1081,663,416,436,764,840,7899,279,0,224,182,184,396,818,1111,1064,1225,802,97,411,1106,9458,0,0,68,429,179,399,1345,1166,1415,1437,543,572,898,1007,168814,3404,1528,4776,7330,11088,18178,25265,25920,18286,53039,131892,3074,1285,4015,5379,10081,15114,19370,21279,13710,38585,11690,51,243,334,978,529,1582,2305,1415,1016,3237,7875,0,0,135,362,115,687,1427,949,1081,3119,17357,279,0,292,611,363,795,2163,2277,2479,8098
ACSSF,2012e1,co,000,0048,0000016,452963,12335,8153,20123,28187,42388,57509,69408,54725,40519,37707,15802,5962,31550,28595,334825,9468,6984,15605,23094,31506,44610,49597,38607,29996,28463,11347,3745,20481,21322,44469,967,141,2237,2294,4965,4202,8282,6195,3103,3112,1255,839,3595,3282,41574,720,564,1694,1939,4413,5603,7537,4154,3961,2831,1037,723,4171,2227,16987,289,260,509,356,989,1897,2159,3318,1732,1745,752,443,1634,904,15108,891,204,78,504,515,1197,1833,2451,1727,1556,1411,212,1669,860,452963,12335,8153,20123,28187,42388,57509,69408,54725,40519,119616,334825,9468,6984,15605,23094,31506,44610,49597,38607,29996,85358,44469,967,141,2237,2294,4965,4202,8282,6195,3103,12083,41574,720,564,1694,1939,4413,5603,7537,4154,3961,10989,32095,1180,464,587,860,1504,3094,3992,5769,3459,11186
ACSSF,2012e1,co,000,0048,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93894,1720,2009,2082,4087,9721,14745,13958,12225,8393,24954,81750,1618,1805,1927,3654,8417,12517,12490,10755,6753,21814,8518,73,163,68,159,1177,1864,1060,960,1237,1757,810,0,0,21,187,83,119,39,0,41,320,2816,29,41,66,87,44,245,369,510,362,1063
ACSSF,2012e1,co,000,0048,0000018,284673,8400,9614,15723,15323,29449,44896,48551,29643,18620,18416,8248,4838,17171,15781,234321,7375,8047,13039,12672,24417,34801,41124,25686,14887,15330,6780,3671,13830,12662,31992,791,1227,1318,1807,4322,4324,4744,2772,3142,2034,922,922,1627,2040,1464,34,0,0,0,0,161,280,311,155,92,0,50,126,255,13665,7,189,1017,584,505,5354,2064,604,217,564,379,123,1342,716,3231,193,151,349,260,205,256,339,270,219,396,167,72,246,108,284673,8400,9614,15723,15323,29449,44896,48551,29643,18620,64454,234321,7375,8047,13039,12672,24417,34801,41124,25686,14887,52273,31992,791,1227,1318,1807,4322,4324,4744,2772,3142,7545,1464,34,0,0,0,0,161,280,311,155,523,16896,200,340,1366,844,710,5610,2403,874,436,4113
ACSSF,2012e1,co,000,0048,0000019,210109,4924,3052,7848,11780,19174,26981,30447,27001,19378,18843,9011,3246,15290,13134,176427,3867,3004,6601,10513,15818,22242,25751,24025,16442,16204,7504,1818,12593,10045,20145,317,48,1072,991,2217,2484,3186,1508,2042,1954,954,665,1272,1435,4659,0,0,133,68,655,827,558,397,254,103,149,163,676,676,4512,380,0,0,169,278,555,220,610,433,294,228,519,564,262,4366,360,0,42,39,206,873,732,461,207,288,176,81,185,716,210109,4924,3052,7848,11780,19174,26981,30447,27001,19378,59524,176427,3867,3004,6601,10513,15818,22242,25751,24025,16442,48164,20145,317,48,1072,991,2217,2484,3186,1508,2042,6280,4659,0,0,133,68,655,827,558,397,254,1767,8878,740,0,42,208,484,1428,952,1071,640,3313
ACSSF,2012e1,co,000,0048,0000020,141730,4663,1906,5613,6371,14670,16353,21106,19333,12274,12351,5881,1750,8223,11236,113611,3456,1600,4881,5222,11771,13471,17580,14844,10060,9927,4807,1456,5249,9287,12239,526,281,406,729,1849,2263,1858,1538,544,792,354,61,714,324,2160,0,0,0,0,63,0,374,42,458,383,176,0,410,254,5151,69,0,40,0,206,280,530,1353,338,573,62,35,1226,439,8569,612,25,286,420,781,339,764,1556,874,676,482,198,624,932,141730,4663,1906,5613,6371,14670,16353,21106,19333,12274,39441,113611,3456,1600,4881,5222,11771,13471,17580,14844,10060,30726,12239,526,281,406,729,1849,2263,1858,1538,544,2245,2160,0,0,0,0,63,0,374,42,458,1223,13720,681,25,326,420,987,619,1294,2909,1212,5247
ACSSF,2012e1,co,000,0048,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62230,2306,1415,2582,3278,7168,10169,8682,8518,4021,14091,51271,1661,1151,1635,2709,6196,9099,7081,7777,3323,10639,6401,569,182,821,419,749,532,817,531,565,1216,514,0,0,0,66,87,0,41,0,0,320,4044,76,82,126,84,136,538,743,210,133,1916
ACSSF,2012e1,co,000,0048,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60044,1901,1036,3550,4036,5543,7634,7402,7326,2890,18726,49681,1768,882,2836,3457,4561,6400,6348,6674,1979,14776,6915,68,81,675,355,948,857,817,349,574,2191,410,0,0,0,0,0,38,136,51,30,155,3038,65,73,39,224,34,339,101,252,307,1604
ACSSF,2012e1,co,000,0048,0000023,96222,3869,1757,4394,7720,12361,12973,13830,10870,5844,5606,2453,1499,5451,7595,79106,3278,1509,4082,6343,9358,10689,12209,9481,5289,4036,1615,1144,3779,6294,12047,555,228,245,1189,2496,1343,1112,782,313,1084,689,38,1074,899,372,0,0,0,0,162,7,0,203,0,0,0,0,0,0,2768,36,0,37,79,83,416,244,314,99,201,149,317,463,330,1929,0,20,30,109,262,518,265,90,143,285,0,0,135,72,96222,3869,1757,4394,7720,12361,12973,13830,10870,5844,22604,79106,3278,1509,4082,6343,9358,10689,12209,9481,5289,16868,12047,555,228,245,1189,2496,1343,1112,782,313,3784,372,0,0,0,0,162,7,0,203,0,0,4697,36,20,67,188,345,934,509,404,242,1952
