ACSSF,2012e1,co,000,0100,0000001,103368,53125,22602,0,22602,37,0,123,44,771,125,418,492,1314,765,1649,1510,2493,1998,978,1904,2154,1179,1902,2746,30523,13210,17313,4197,2018,1762,1411,2017,393,1644,316,864,13,639,586,362,118,194,227,192,88,205,67,50243,16353,0,16353,0,48,273,279,648,426,423,508,541,892,1367,2221,1432,1653,1117,1138,952,999,697,739,33890,15425,18465,4257,2629,1610,1568,2236,997,1733,567,801,282,562,303,406,66,0,257,131,54,0,6,2974149,1473478,779701,200,779501,1919,1127,5262,3784,14932,4997,12749,11896,26190,16063,37504,52147,47338,52969,42495,53122,74461,59940,100562,160044,693777,331390,362387,62591,41112,34051,23487,32887,15538,15646,10689,19920,6916,15120,15922,9944,10763,5161,8657,7331,4539,7666,14447,1500671,550588,81,550507,1811,1288,3271,4438,14097,6994,14904,10812,21760,16854,39695,53354,53250,44692,35717,41183,53651,38185,47864,46687,950083,501787,448296,79828,52273,46891,32583,43480,17823,23515,13500,23803,11421,23100,19459,12346,10013,6622,7706,8503,5086,5676,4668
ACSSF,2012e1,co,000,0100,0000002,95031,48843,20867,0,20867,37,0,123,0,764,125,335,343,1307,478,1535,1510,2455,1957,811,1829,2082,902,1774,2500,27976,11701,16275,3920,1815,1728,1373,1869,387,1539,316,783,0,517,586,362,107,194,227,192,88,205,67,46188,15712,0,15712,0,48,273,279,618,411,423,508,514,880,1288,2204,1394,1639,996,1138,806,905,697,691,30476,13450,17026,3937,2542,1434,1240,2036,944,1629,480,741,282,562,303,388,66,0,257,131,54,0,0,2482074,1219399,651439,122,651317,1411,702,3675,2560,11368,3975,10337,10136,21860,12545,31706,43318,40380,43249,35317,45915,62557,50722,85154,134430,567960,265611,302349,50951,35572,29384,21115,28013,12787,13287,8755,16698,5502,11926,13040,8584,8633,4071,6646,5717,3963,6398,11307,1262675,470657,81,470576,1405,875,2750,3292,11499,5536,12309,9048,18101,14954,33341,44476,45413,38376,30905,36375,46667,33557,41736,39961,792018,414549,377469,66270,44853,38909,27283,36096,15402,19899,11172,20606,9723,19702,16446,10741,8359,5397,6326,7177,4296,4954,3858
ACSSF,2012e1,co,000,0100,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492075,254079,128262,78,128184,508,425,1587,1224,3564,1022,2412,1760,4330,3518,5798,8829,6958,9720,7178,7207,11904,9218,15408,25614,125817,65779,60038,11640,5540,4667,2372,4874,2751,2359,1934,3222,1414,3194,2882,1360,2130,1090,2011,1614,576,1268,3140,237996,79931,0,79931,406,413,521,1146,2598,1458,2595,1764,3659,1900,6354,8878,7837,6316,4812,4808,6984,4628,6128,6726,158065,87238,70827,13558,7420,7982,5300,7384,2421,3616,2328,3197,1698,3398,3013,1605,1654,1225,1380,1326,790,722,810
ACSSF,2012e1,co,000,0100,0000004,98540,50310,21853,0,21853,37,0,123,44,755,125,335,492,1307,765,1572,1510,2309,1998,947,1768,2108,1146,1766,2746,28457,12215,16242,3841,1777,1685,1371,1986,369,1577,280,864,0,517,586,362,107,194,227,192,88,152,67,48230,15965,0,15965,0,48,273,279,632,411,423,416,518,880,1349,2204,1429,1504,1117,1138,952,956,697,739,32265,14462,17803,3996,2578,1530,1471,2168,997,1689,567,774,282,562,303,372,66,0,257,131,54,0,6,2723879,1346049,719124,138,718986,1464,870,4190,3184,13433,4176,11149,10621,23355,14196,33384,46826,43504,47051,39058,49495,69082,55827,94022,154099,626925,296936,329989,55724,38415,31248,21603,29230,13644,14711,10195,17940,6157,13586,13999,8760,9973,4749,7609,6775,4319,7436,13916,1377830,511740,81,511659,1443,1047,3050,3936,12628,5930,13508,9360,19539,15739,35993,48385,49248,41402,32720,38851,50472,36910,46433,45065,866090,455387,410703,72689,47957,42487,29914,39930,16307,21182,12444,21402,10314,21775,17609,10994,9418,6153,7134,8084,4668,5607,4635
ACSSF,2012e1,co,000,0100,0000005,95460,48622,21496,0,21496,37,0,123,44,729,125,335,492,1307,714,1572,1446,2309,1998,947,1733,1976,1146,1766,2697,27126,11837,15289,3736,1505,1669,1333,1920,363,1345,168,864,0,411,586,362,107,194,227,192,88,152,67,46838,15852,0,15852,0,48,273,279,632,411,423,416,514,880,1298,2204,1418,1504,1070,1138,952,956,697,739,30986,13931,17055,3550,2557,1530,1471,2168,997,1689,480,774,250,418,303,354,66,0,257,131,54,0,6,2549914,1256912,676009,138,675871,1464,747,3851,2505,12782,3981,10476,9848,20429,13052,30592,43601,39306,42681,36764,47467,65131,52295,90018,148881,580903,273795,307108,52078,36412,29653,20569,26984,12764,13424,9229,16006,5465,12520,12923,7937,9664,4328,6490,6642,4250,7194,12576,1293002,482596,81,482515,1387,867,2782,3667,11498,5198,11595,8869,18159,14659,33452,45490,45369,38177,31328,36827,48175,35648,45259,44109,810406,424514,385892,68485,46249,39968,27815,36999,14906,19941,11943,19522,9725,20614,16135,10561,8943,5809,6473,7843,4348,5398,4215
ACSSF,2012e1,co,000,0100,0000006,52372,26086,10505,0,10505,0,0,0,0,602,81,147,319,746,160,841,650,1017,1109,454,907,898,454,825,1295,15581,6984,8597,1854,1176,933,749,988,173,662,81,389,0,300,496,280,0,56,165,140,88,0,67,26286,9533,0,9533,0,48,168,201,273,65,277,246,273,766,792,1490,1117,785,787,567,533,412,467,266,16753,7027,9726,1907,1653,898,676,1153,575,1190,328,459,0,242,268,188,0,0,58,131,0,0,0,1063943,518784,265767,45,265722,394,338,1479,1323,4535,1482,4635,5578,9454,6045,13259,18553,16012,17830,15074,20160,23698,19812,34870,51191,253017,111666,141351,23553,19696,13298,9410,12420,6325,7603,4421,7075,2574,5258,5907,3209,4126,2085,2867,2318,1832,2731,4643,545159,201518,0,201518,415,335,1297,1811,4853,1961,5206,4119,9151,6069,14702,20279,18900,17700,12805,15549,21851,12220,15750,16545,343641,176405,167236,35110,22747,15726,10920,15584,6594,9024,5219,6639,3726,8719,6633,3596,4018,2141,2864,2980,1744,1727,1525
ACSSF,2012e1,co,000,0100,0000007,43088,22536,10991,0,10991,37,0,123,44,127,44,188,173,561,554,731,796,1292,889,493,826,1078,692,941,1402,11545,4853,6692,1882,329,736,584,932,190,683,87,475,0,111,90,82,107,138,62,52,0,152,0,20552,6319,0,6319,0,0,105,78,359,346,146,170,241,114,506,714,301,719,283,571,419,544,230,473,14233,6904,7329,1643,904,632,795,1015,422,499,152,315,250,176,35,166,66,0,199,0,54,0,6,1485971,738128,410242,93,410149,1070,409,2372,1182,8247,2499,5841,4270,10975,7007,17333,25048,23294,24851,21690,27307,41433,32483,55148,97690,327886,162129,165757,28525,16716,16355,11159,14564,6439,5821,4808,8931,2891,7262,7016,4728,5538,2243,3623,4324,2418,4463,7933,747843,281078,81,280997,972,532,1485,1856,6645,3237,6389,4750,9008,8590,18750,25211,26469,20477,18523,21278,26324,23428,29509,27564,466765,248109,218656,33375,23502,24242,16895,21415,8312,10917,6724,12883,5999,11895,9502,6965,4925,3668,3609,4863,2604,3671,2690
ACSSF,2012e1,co,000,0100,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173965,89137,43115,0,43115,0,123,339,679,651,195,673,773,2926,1144,2792,3225,4198,4370,2294,2028,3951,3532,4004,5218,46022,23141,22881,3646,2003,1595,1034,2246,880,1287,966,1934,692,1066,1076,823,309,421,1119,133,69,242,1340,84828,29144,0,29144,56,180,268,269,1130,732,1913,491,1380,1080,2541,2895,3879,3225,1392,2024,2297,1262,1174,956,55684,30873,24811,4204,1708,2519,2099,2931,1401,1241,501,1880,589,1161,1474,433,475,344,661,241,320,209,420
ACSSF,2012e1,co,000,0100,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55428,26675,10472,0,10472,0,0,0,75,0,140,289,334,1000,264,472,648,1182,774,373,676,1146,1018,639,1442,16203,8898,7305,1455,847,433,384,864,250,275,535,481,61,133,179,172,90,53,140,22,46,0,885,28753,8871,0,8871,0,0,194,269,823,291,424,136,350,284,935,1135,995,885,394,658,514,204,90,290,19882,10677,9205,1181,472,917,534,1331,521,477,164,910,277,669,652,185,343,40,168,0,300,0,64
ACSSF,2012e1,co,000,0100,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118537,62462,32643,0,32643,0,123,339,604,651,55,384,439,1926,880,2320,2577,3016,3596,1921,1352,2805,2514,3365,3776,29819,14243,15576,2191,1156,1162,650,1382,630,1012,431,1453,631,933,897,651,219,368,979,111,23,242,455,56075,20273,0,20273,56,180,74,0,307,441,1489,355,1030,796,1606,1760,2884,2340,998,1366,1783,1058,1084,666,35802,20196,15606,3023,1236,1602,1565,1600,880,764,337,970,312,492,822,248,132,304,493,241,20,209,356
