ACSSF,2012m1,co,000,0121,0000021,1001,6482,4397,4220,22924,18605,14120,28166,37780,8199,10891,3148,10311,51137,14544,7073,13164,2378,14909,14258,20841,26580,1674,5937,10767,4011,11240,3461,5097,50523,11612,10118,1342,25632,2944,9127,1001,3569,4440,10758,36471,5941,23988,15891,34104,154238,11264,5104,136224,26519,59110,20038,81479,4084,4628,74919,14170,15441,14963,2792,8721,39070,8401,6829,4850,5691,51252,12241,11454,1725,14804,3222,8833,3372,5905,9669,12973,21393,34649,39957,107490,64053,18061,11804,53410,20831,38701,14023,6576,13992,2947,15513,74928,.,32675,3722,9323,8042,3333,3980,3562,78776,.,124993,.,19141,4485,24396,52727,2367,1546,1381,1107,1285,1229,1482,1654,1156,1371,1215,217,688,945,582,183,547,659,759,659,715,533,491,572,189,665
ACSSF,2012m1,co,000,0121,0000022,3519,3524,5359,14045,5200,6107,21005,15159,6923,6098,16100,38015,4801,19945,7446,1089,3163,1778,5305,6816,3859,6755,1482,4603,5284,1658,3730,3505,2443,45779,5211,12309,2259,10035,19009,5266,3519,2087,6487,10389,12421,24528,6769,28900,23519,12881,10145,30503,.,27592,618,8610,26125,56110,3944,9546,8956,5870,6322,1174,5900,6993,4185,5879,7605,2309,45779,5211,12857,5378,7145,25671,9760,2376,4726,10553,18071,11729,63537,67867,65348,.,5362,11985,40841,4468,73497,8353,2448,4386,3465,6185,25200,5990,6975,3974,5687,3676,1906,3993,3464,6653,.,.,6653,6228,6456,14282,12720,1723,1235,959,752,714,906,816,1021,1046,869,1037,53,369,1679,951,724,885,763,738,644,1257,749,777,1226,179,289
ACSSF,2012m1,co,000,0121,0000023,787,2881,2886,6286,4533,4455,23018,8195,21203,8431,27216,16305,8764,19541,6774,12385,10580,1350,1925,12625,35923,12491,4437,6066,4181,3143,3390,3868,4786,3110,6588,6217,3177,3182,4595,8588,787,2711,7276,6788,7935,12100,6102,8973,5425,27974,11869,12459,16483,10681,16734,26430,93906,17272,5534,48091,13809,52193,11848,8547,11698,11615,2814,4863,12837,5087,3068,6082,6851,5434,12823,6069,10616,1302,1685,3721,7265,5130,18870,28110,23499,17107,8307,25759,28543,9124,14064,3051,13804,12975,2011,1757,12531,54927,10460,1216,5053,4546,2481,3678,3579,34226,14843,43718,2649,9241,8141,16475,6907,2453,1734,1455,1287,1218,1429,1408,1646,1867,1393,1377,373,808,1719,1175,776,945,895,1427,951,1414,585,990,1164,390,492
ACSSF,2012m1,co,000,0121,0000024,2421,4755,7144,20355,5906,5733,10317,15544,19908,3862,7115,112893,14214,12074,6938,19445,27967,4357,2857,37722,53036,46153,4109,17215,7377,4947,3622,4665,5715,.,6885,9696,5774,4226,6305,28510,2421,4552,7347,18092,16461,15617,15561,21041,14855,26495,9058,3936,108623,18302,34722,104193,73589,14116,13500,16395,45482,68999,78998,9624,20550,41484,10203,14960,8199,5727,.,6926,9696,6712,22580,10382,22611,3801,4638,7024,28723,5966,18406,9026,24668,23470,6352,8428,414071,17746,17058,11837,13386,45602,2678,2563,20057,23498,26727,3541,6264,10842,6893,7861,6254,19582,.,19582,.,14770,25391,17137,.,2501,1913,1418,866,816,1062,532,2008,1302,1054,1116,138,273,1611,1067,512,593,304,513,211,1059,513,459,783,189,231
ACSSF,2012m1,co,000,0121,0000025,844,2601,3297,10250,4281,7811,8155,10807,12058,3116,3057,10594,5422,8356,4774,3262,5681,2177,3898,12124,4384,18238,4312,4169,2410,1347,2313,2581,3047,2363,2134,10302,3212,4024,5418,6035,844,2513,8650,15450,13651,24472,3224,3440,13969,8597,9609,13366,.,11282,9423,22391,60400,25843,1362,5013,16136,6589,14054,5556,3310,6102,4161,6738,4051,3764,.,2133,8628,3628,2061,10509,8400,1311,2199,4832,13773,3816,19344,21266,44702,20843,3155,2706,10020,8011,15470,7675,3269,5539,1321,3858,5377,6300,12237,3233,2158,3050,2281,4092,2670,17370,.,57872,27503,6638,5177,3450,4540,3765,2374,1696,1026,1179,1116,1156,2341,1913,1137,1577,274,545,3106,2199,986,1126,672,1462,1248,1772,953,1305,1000,390,625
ACSSF,2012m1,co,000,0121,0000026,2929,6852,8384,18331,16210,23849,25234,18949,18479,5866,15812,147743,4121,10031,10001,11827,13512,2457,8885,60408,21534,.,1404,5023,4780,8753,10116,7863,14780,.,16150,45163,7167,13999,31413,12765,2929,5816,12437,14593,19404,24371,14470,19445,19691,75495,9542,65486,70802,10019,10186,68609,99351,28756,4045,11697,90325,59735,.,3125,26487,9809,22299,24032,13515,14521,.,16150,15732,8300,25868,59699,10210,4143,6493,8513,8882,41423,18248,50488,145022,13011,4122,9060,73793,4594,9538,15859,9747,12388,2587,6861,.,.,.,3122,15611,5471,7139,8525,11336,44883,.,.,44883,12476,14714,25293,.,2580,1805,1735,880,979,567,558,1655,1501,853,1034,260,336,1120,804,420,480,224,128,351,575,337,420,359,189,189
ACSSF,2012m1,co,000,0121,0000027,3781,3252,9191,12170,9683,8090,15100,13786,43598,9635,20493,4078,13012,9566,11957,8571,15475,4886,16270,8733,8296,92529,2862,11205,2562,4227,3372,4087,6284,.,15814,9410,6797,21629,7943,25615,3781,6064,4689,6610,8788,32131,17887,19068,29099,148622,9736,56322,74985,33109,12997,113415,125825,35993,7728,22489,2937,4730,.,7850,62112,24413,7071,9108,21534,5606,.,16204,8912,11264,20986,11412,7317,4760,5035,8231,6813,9820,9608,20184,27005,13017,10151,20502,45343,12516,16821,6129,10992,13786,5864,14886,23640,52825,.,2325,25548,5271,2617,22407,2160,48821,.,137909,58647,2676,16389,9188,15487,2234,1528,1226,618,956,759,501,1565,1240,741,1086,163,283,867,465,246,142,213,177,153,715,470,404,198,288,189
ACSSF,2012m1,co,000,0121,0000028,809,1467,5072,7896,7078,5153,5039,8103,23256,4351,5191,11805,5850,5238,7835,7331,9424,1153,2796,3478,11812,16313,2294,2943,4566,1256,2751,1306,5659,.,9931,6201,2539,4118,8677,8151,809,2160,5293,4093,6310,7899,4871,5692,10489,43917,4687,14118,98102,8648,13485,15971,14268,10028,2165,10665,4996,12002,17402,4409,2110,3666,4824,6695,6399,5459,.,10051,6230,3395,4383,10528,7708,1082,1532,6160,7950,5303,18716,13011,29171,27332,2577,5983,14627,3509,4322,5230,5737,7265,2315,3385,22905,21443,26809,2624,4516,2234,1608,3183,1302,677,.,.,876,5734,7998,15205,3205,4491,3055,2448,1767,1908,1675,1383,2866,2210,1805,2361,492,680,2475,1868,653,1187,948,1201,925,1562,990,924,1242,189,417
ACSSF,2012m1,co,000,0121,0000029,1239,2809,3577,2802,4432,3073,5380,7467,16108,2494,5490,13548,4694,6199,5635,3050,9955,1128,4928,8504,8873,18935,1246,1530,4274,1078,5617,975,3399,18982,3329,3568,2654,2952,3089,5375,1239,2426,1744,4617,6537,7627,4280,5577,7269,15192,6466,5603,46185,10228,9290,37663,29502,19325,2015,8810,8182,5774,17511,2983,1753,8230,5591,9238,4013,3366,6622,2999,3406,3000,3385,3120,6997,1301,2567,4648,7361,2775,8619,14205,7193,9975,3170,8109,11442,6957,9338,4384,5529,9254,1311,8002,49812,22446,45851,1567,3399,1859,1173,4406,1106,35403,2958,19594,28249,4928,5422,7363,12358,3537,2374,2902,1894,2136,1651,1404,2615,3146,1530,2325,504,720,2933,2121,1422,1888,1442,1745,1801,1978,1263,1850,1707,388,938
ACSSF,2012m1,co,000,0121,0000030,2805,5238,4486,8496,6725,7778,20150,13154,11240,6586,12431,9865,7295,16608,8208,9495,5931,1935,4284,19206,24177,32131,1630,3958,4129,2671,4131,3100,6903,.,10263,16669,8911,13219,2827,7984,2805,3601,7699,13056,15248,28745,11000,16405,10947,14630,16721,19355,4667,12880,28563,125808,107265,60021,2870,29391,12722,23493,56004,1961,12724,23517,4381,6890,8410,7752,.,10263,10901,17079,13182,4368,15792,1556,5061,6371,15537,6669,17212,21490,75513,35793,7147,13403,27348,6165,22973,8260,9211,7172,2095,7244,20327,20652,24428,3458,6602,5384,2103,4559,3727,25824,.,.,25824,6936,6604,5149,16486,2954,1917,1655,1158,1226,955,1071,1893,1388,1280,1440,132,698,1288,989,498,597,335,426,601,754,438,478,551,188,52
