ACSSF,2012m1,co,000,0099,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8675,5321,3758,189,3758,338,327,498,587,971,888,1061,693,698,696,1254,1043,803,1009,997,893,725,658,691,425,4032,1929,3205,1074,1254,1253,1185,831,373,1106,501,876,436,665,413,277,207,165,372,342,153,50,417,4784,2960,189,2960,189,206,194,453,673,868,655,653,831,633,773,959,679,957,525,542,563,373,319,508,4328,2721,2714,938,1088,765,688,1237,717,563,457,432,439,416,285,134,206,151,48,189,189,189,110
ACSSF,2012m1,co,000,0099,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8271,5186,3601,189,3601,189,327,498,575,981,888,1063,693,682,672,1234,1054,796,955,894,889,705,607,589,424,4000,1908,3127,976,1219,1246,1185,814,372,1117,520,866,429,665,413,277,206,165,372,316,153,50,185,4548,2899,189,2899,189,206,184,437,665,846,639,611,791,643,779,946,679,940,525,542,557,373,319,503,4086,2646,2537,913,1091,769,675,1134,717,561,203,415,412,406,285,96,206,151,48,189,189,189,110
ACSSF,2012m1,co,000,0099,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0099,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8338,5292,3558,189,3558,338,327,498,584,971,888,1063,686,668,673,1220,1045,769,905,806,877,725,632,682,425,3888,1796,3137,981,1095,1196,1185,814,372,1058,520,826,436,665,413,277,206,165,372,328,153,50,400,4435,2938,189,2938,189,206,194,453,683,831,655,629,817,649,736,969,679,945,525,542,563,373,319,508,3883,2456,2456,888,920,650,628,1145,719,569,203,425,412,419,285,134,206,151,48,189,189,189,110
ACSSF,2012m1,co,000,0099,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7772,4818,3415,189,3415,189,327,498,575,922,888,1056,686,668,672,1158,966,751,883,804,771,706,607,610,425,3470,1733,2892,977,1084,733,1161,814,372,1058,520,803,429,679,413,277,206,139,372,328,153,50,89,4286,2706,189,2706,189,206,194,426,660,803,652,579,783,610,736,969,678,918,348,259,557,373,319,508,3887,2510,2384,877,908,630,606,1151,717,529,203,415,412,367,285,134,206,151,48,189,189,189,110
ACSSF,2012m1,co,000,0099,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540,3954,2858,189,2858,189,327,408,482,755,833,1022,647,634,596,1101,882,470,684,664,659,594,444,367,354,3001,1666,2316,735,836,703,920,575,268,475,386,628,75,476,351,246,208,109,352,303,61,189,89,3593,2073,189,2073,189,147,135,306,545,687,555,360,737,426,552,844,490,522,162,227,497,355,261,332,3119,2323,1820,739,812,547,503,1025,569,513,190,225,147,163,242,189,206,151,189,189,189,189,110
ACSSF,2012m1,co,000,0099,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172,2894,1834,189,1834,189,189,297,308,499,336,245,244,230,302,555,475,557,600,485,573,327,373,478,264,1998,710,1872,648,735,239,617,565,265,956,412,472,425,471,153,143,66,81,169,125,141,50,189,2787,1637,189,1637,189,143,126,286,424,464,314,471,236,395,409,413,519,676,287,176,265,120,188,399,2234,1485,1414,484,622,379,353,711,444,151,73,338,367,337,155,134,189,189,48,189,189,189,189
ACSSF,2012m1,co,000,0099,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0099,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0099,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
