ACSSF,2012e1,co,000,0009,0000001,6270490,1707,539,163,288309,20075,1520,573,815,5406,745,498,1593,3704,5221,4035,111,3007,16657,2292,7911,2756,32028,1390,1891,15663,0,1496,5231,75,34977,6351,43922,94142,10706,537320,578,109233,13696,152429,26390,1098633,1079,19895,0,20884,864,4152,638354,1567,265074,1863,10740,566,157,39,564,9611,118551,1965,133360,10459,5157,57207,19030,67801,131854,3107,4337,7627,5271,0,43097,48,10053,2428,242,104,3107,255,366,4402,1607,552,263,78,19217,375,123950,21460,3371,11570,49197,9442,484,129,259,28,415,1342,1004,4397,623,46,715,0,6621,1926934,6270490,288309,20075,32028,34977,43922,94142,537320,109233,152429,26390,1098633,19895,20884,638354,265074,10740,118551,133360,10459,57207,67801,131854,7627,43097,123950,21460,11570,49197,9442,2092510
ACSSF,2012e1,co,000,0009,0000002,5428193,1474,539,45,243120,18738,1200,573,747,4953,745,498,1189,3704,5129,3680,111,2497,13207,1961,6463,2699,28196,858,1272,13139,0,1223,4650,75,30319,5270,35760,77753,9557,444931,578,94901,11895,129708,22157,916942,1008,17418,0,17784,780,3649,541694,1491,229662,1863,9866,448,112,33,315,8677,100109,1346,115430,9145,4591,51899,16487,54849,110302,2920,3598,6518,4565,0,42740,48,9977,2428,242,104,3085,247,366,4402,1607,552,263,78,19073,268,106030,17726,3013,10681,40388,9000,484,129,259,28,415,1147,809,4381,587,46,715,0,5796,1752542,5428193,243120,18738,28196,30319,35760,77753,444931,94901,129708,22157,916942,17418,17784,541694,229662,9866,100109,115430,9145,51899,54849,110302,6518,42740,106030,17726,10681,40388,9000,1894427
ACSSF,2012e1,co,000,0009,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842297,45189,1337,3832,4658,8162,16389,92389,14332,22721,4233,181691,2477,3100,96660,35412,874,18442,17930,1314,5308,12952,21552,1109,357,17920,3734,889,8809,442,198083
ACSSF,2012e1,co,000,0009,0000004,5804299,1707,539,163,261643,19479,1520,573,710,5002,745,498,1506,3704,5221,3824,111,2803,15147,2287,7109,2706,30128,1378,1582,14486,0,1424,5051,75,32118,5999,40635,87152,10173,492077,578,103325,12852,141926,24268,1006234,1079,18441,0,20026,840,4055,590169,1551,247664,1790,9844,566,157,39,473,9098,111200,1689,126350,9756,4834,54507,18138,61280,121486,2970,3980,7391,4946,0,42732,48,10053,2428,242,104,3085,182,366,4402,1607,552,263,78,19054,268,114042,19926,3315,11205,45180,9211,484,129,259,28,415,1147,1004,4397,587,46,715,0,6562,1788828,5804299,261643,19479,30128,32118,40635,87152,492077,103325,141926,24268,1006234,18441,20026,590169,247664,9844,111200,126350,9756,54507,61280,121486,7391,42732,114042,19926,11205,45180,9211,1944904
ACSSF,2012e1,co,000,0009,0000005,5480365,1707,539,163,250345,18770,1520,573,710,4879,745,498,1506,3118,5221,3800,111,2638,14279,1985,6330,2706,28899,1378,1548,13738,0,1279,4805,75,29721,5843,37419,81958,9430,459424,578,98404,12302,132507,23076,941694,1011,17627,0,18027,840,4047,552219,1551,236275,1790,9203,551,112,39,473,8828,105498,1598,121650,9320,4421,52069,16926,56315,113129,2926,3808,7243,4486,0,41370,48,9729,2428,242,104,3085,127,366,3876,1607,552,263,78,18597,268,109048,18535,2937,11044,40791,9211,484,129,259,28,415,1147,1004,4397,587,46,715,0,6354,1701642,5480365,250345,18770,28899,29721,37419,81958,459424,98404,132507,23076,941694,17627,18027,552219,236275,9203,105498,121650,9320,52069,56315,113129,7243,41370,109048,18535,11044,40791,9211,1849574
ACSSF,2012e1,co,000,0009,0000006,2489770,1474,293,0,97221,9225,326,202,95,2319,616,342,644,954,3727,2084,0,1279,6269,952,3179,1651,11826,569,896,5350,0,867,1976,0,12385,3359,15076,33259,4375,185718,343,44284,4545,56669,9186,388394,575,7417,0,6855,419,2367,232826,647,95149,1023,4382,197,0,33,153,4859,41645,549,51496,4663,2354,24610,6095,26289,51295,1317,1954,3551,2131,0,31384,48,8962,1096,242,104,1987,119,366,2758,836,501,263,0,13991,111,42452,7382,1934,5892,16019,5528,434,0,130,0,343,74,499,3358,205,46,439,0,2405,899219,2489770,97221,9225,11826,12385,15076,33259,185718,44284,56669,9186,388394,7417,6855,232826,95149,4382,41645,51496,4663,24610,26289,51295,3551,31384,42452,7382,5892,16019,5528,967692
ACSSF,2012e1,co,000,0009,0000007,2990595,233,246,163,153124,9545,1194,371,615,2560,129,156,862,2164,1494,1716,111,1359,8010,1033,3151,1055,17073,809,652,8388,0,412,2829,75,17336,2484,22343,48699,5055,273706,235,54120,7757,75838,13890,553300,436,10210,0,11172,421,1680,319393,904,141126,767,4821,354,112,6,320,3969,63853,1049,70154,4657,2067,27459,10831,30026,61834,1609,1854,3692,2355,0,9986,0,767,1332,0,0,1098,8,0,1118,771,51,0,78,4606,157,66596,11153,1003,5152,24772,3683,50,129,129,28,72,1073,505,1039,382,0,276,0,3949,802423,2990595,153124,9545,17073,17336,22343,48699,273706,54120,75838,13890,553300,10210,11172,319393,141126,4821,63853,70154,4657,27459,30026,61834,3692,9986,66596,11153,5152,24772,3683,881882
ACSSF,2012e1,co,000,0009,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323934,11298,709,1229,2397,3216,5194,32653,4921,9419,1192,64540,814,1999,37950,11389,641,5702,4700,436,2438,4965,8357,148,1362,4994,1391,161,4389,0,95330
ACSSF,2012e1,co,000,0009,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106347,4383,62,417,590,998,1817,9050,1821,2878,469,19890,280,761,13519,3640,567,2025,1490,142,1172,1336,3852,58,935,1285,351,30,453,0,32076
ACSSF,2012e1,co,000,0009,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217587,6915,647,812,1807,2218,3377,23603,3100,6541,723,44650,534,1238,24431,7749,74,3677,3210,294,1266,3629,4505,90,427,3709,1040,131,3936,0,63254
