ACSSF,2012m1,co,000,0008,0000001,0,189,222,177,5469,1130,307,82,114,717,115,131,685,427,276,536,189,655,1331,362,819,562,1922,412,578,1097,189,368,828,189,2326,655,3219,4110,747,7745,260,2317,1145,5719,1554,11234,116,1252,189,1699,179,233,10526,228,6441,342,1773,235,132,189,195,630,4082,313,4169,1009,628,2324,1785,2724,4287,576,523,842,510,189,1338,189,227,539,189,189,80,189,189,71,52,189,59,189,1179,68,4152,1838,418,1319,2954,1752,471,189,215,52,189,987,169,1035,393,189,442,189,1185,11480,22449,0,5469,1130,1922,2326,3219,4110,7745,2317,5719,1554,11234,1252,1699,10526,6441,1773,4082,4169,1009,2324,2724,4287,842,1338,4152,1838,1319,2954,1752,12410,22449
ACSSF,2012m1,co,000,0008,0000002,13863,189,222,189,5435,903,307,82,189,594,115,131,451,427,270,481,189,585,1294,362,614,562,1895,59,419,1067,189,304,706,189,2159,587,3035,3642,707,7936,260,2169,1121,5602,1553,10485,116,1152,189,1611,176,225,9737,228,6082,342,1683,235,132,189,195,624,3471,274,3826,1001,639,2273,1715,2497,4165,545,446,751,463,189,1338,189,227,539,189,189,80,189,189,71,52,189,59,189,1179,68,3784,1715,174,1292,2701,1723,471,189,215,52,189,952,169,1035,360,189,442,189,1168,10540,23321,13863,5435,903,1895,2159,3035,3642,7936,2169,5602,1553,10485,1152,1611,9737,6082,1683,3471,3826,1001,2273,2497,4165,751,1338,3784,1715,1292,2701,1723,11479,23321
ACSSF,2012m1,co,000,0008,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13863,1055,632,415,584,950,1506,2950,936,1525,446,4023,399,731,3909,1789,376,1793,1464,317,649,1053,1400,303,189,1143,902,128,1111,243,3586,12776
ACSSF,2012m1,co,000,0008,0000004,1672,189,222,177,5360,994,307,82,189,528,115,131,677,427,276,495,189,655,1407,362,797,562,1899,412,557,1032,189,359,795,189,1995,639,3191,3808,758,7841,260,2226,1171,5680,1553,11121,116,1254,189,1672,176,225,10671,228,6576,342,1681,235,132,189,195,563,3975,297,4064,1009,613,2333,1785,2496,4134,576,506,842,499,189,1338,189,227,539,189,189,80,189,189,71,52,189,59,189,1179,68,4001,1816,418,1319,2902,1723,471,189,215,52,189,952,169,1035,360,189,442,189,1183,10382,21573,1672,5360,994,1899,1995,3191,3808,7841,2226,5680,1553,11121,1254,1672,10671,6576,1681,3975,4064,1009,2333,2496,4134,842,1338,4001,1816,1319,2902,1723,11222,21573
ACSSF,2012m1,co,000,0008,0000005,0,189,222,177,5322,994,307,82,189,528,115,131,677,427,276,489,189,655,1413,354,649,562,1892,412,554,1032,189,359,788,189,1885,633,3034,3720,717,7608,260,2190,1157,5306,1582,11345,116,1252,189,1348,176,225,10177,228,6451,342,1681,235,132,189,195,563,3994,297,4011,993,613,2319,1648,2508,4019,576,478,852,465,189,1201,189,227,539,189,189,80,189,189,71,52,189,59,189,1040,68,3876,1824,418,1315,2497,1723,471,189,215,52,189,952,169,1035,360,189,442,189,1181,9945,21518,0,5322,994,1892,1885,3034,3720,7608,2190,5306,1582,11345,1252,1348,10177,6451,1681,3994,4011,993,2319,2508,4019,852,1201,3876,1824,1315,2497,1723,10846,21518
ACSSF,2012m1,co,000,0008,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3438,555,872,1316,2501,2104,4868,1337,4130,745,6093,830,494,6373,3710,962,1796,2611,707,1405,1432,2834,446,1036,2294,915,1060,1784,719,7692,15757
ACSSF,2012m1,co,000,0008,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3772,857,1713,1346,1908,3433,5614,1888,4084,1327,8657,1006,1259,7340,5257,1369,3322,3253,706,1716,1918,2763,668,562,2837,1617,670,1705,1475,8122,16614
ACSSF,2012m1,co,000,0008,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,529,31,347,711,898,657,1903,235,1738,221,2545,44,803,2643,922,14,897,741,92,706,478,1019,103,474,652,341,71,1011,189,2584,5212
ACSSF,2012m1,co,000,0008,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941,411,189,141,345,173,502,1151,142,840,189,1328,189,712,1304,493,14,535,383,92,468,283,752,103,189,387,270,51,273,189,1174,5509
ACSSF,2012m1,co,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6463,358,31,319,613,863,522,1559,191,1391,221,2090,44,384,2283,793,189,651,586,189,490,361,610,189,474,526,244,51,1000,189,2200,6496
