ACSSF,2012e1,co,000,0175,0000011,406742,1129,405613,406742,6886,399856,406742,6106,400636,406742,6062,400680,406742,380998,14864,366134,25744,1087,24657,28320,2576,365,2211,25744,2981,22763,,,,,,,,8023,1482,6541,406742,31656,375086,402470,22330,380140,402470,67304,7527,1541,5986,59777,335166,183822,14676,169146,183822,16565,1247,15318,167257,183822,145473,12410,133063,38349,183822,168574,21298,147276,15248,183822,168574,17394,151180,15248,182159,2432,179727
ACSSF,2012e1,co,000,0175,0000012,685824,1612,684212,685824,13435,672389,685824,15889,669935,685824,12039,673785,685824,636479,26727,609752,49345,4022,45323,54664,5319,890,4429,49345,7813,41532,,,,,,,,15711,2434,13277,685824,55401,630423,678063,40336,637727,678063,117087,13810,3459,10351,103277,560976,317536,27709,289827,317536,30906,2366,28540,286630,317536,255386,25190,230196,62150,317536,292924,39982,252942,24612,317536,292924,33540,259384,24612,314996,4643,310353
ACSSF,2012e1,co,000,0175,0000013,459598,1195,458403,459598,5271,454327,459598,8448,451150,459598,7234,452364,459598,386967,10093,376874,72631,3407,69224,77676,5045,419,4626,72631,6703,65928,,,,,,,,22468,3311,19157,459598,28515,431083,452538,17972,434566,452538,85475,8620,2237,6383,76855,367063,218378,14555,203823,218378,26736,10896,15840,191642,218378,196293,15419,180874,22085,218378,209487,32047,177440,8891,218378,209487,28302,181185,8891,218264,1167,217097
ACSSF,2012e1,co,000,0175,0000014,595546,2425,593121,595546,5606,589940,595546,10833,584713,595546,11677,583869,595546,505181,19093,486088,90365,5828,84537,101169,10804,1957,8847,90365,10407,79958,,,,,,,,42081,7529,34552,595546,47496,548050,587919,30570,557349,587919,119045,12312,1770,10542,106733,468874,295911,19988,275923,295911,26198,3349,22849,269713,295911,256065,19992,236073,39846,295911,281276,35459,245817,14635,295911,281276,26812,254464,14635,295297,4602,290695
ACSSF,2012e1,co,000,0175,0000015,305318,563,304755,305318,2575,302743,305318,5226,300092,305318,2511,302807,305318,272001,11943,260058,33317,4408,28909,38370,5053,1355,3698,33317,4206,29111,,,,,,,,12431,1954,10477,305318,28890,276428,302247,17869,284378,302247,70520,7815,1316,6499,62705,231727,160819,13229,147590,160819,13133,616,12517,147686,160819,115954,10818,105136,44865,160819,142964,17797,125167,17855,160819,142964,14619,128345,17855,158632,1384,157248
ACSSF,2012e1,co,000,0175,0000016,634265,716,633549,634265,5514,628751,634265,11210,623055,634265,10890,623375,634265,536502,12799,523703,97763,3575,94188,106114,8351,952,7399,97763,10191,87572,,,,,,,,32513,7184,25329,634265,39379,594886,624608,21950,602658,624608,143960,16230,2298,13932,127730,480648,328967,16387,312580,328967,22881,3225,19656,306086,328967,254528,16985,237543,74439,328967,308254,38893,269361,20713,328967,308254,34189,274065,20713,326584,2005,324579
ACSSF,2012e1,co,000,0175,0000017,298215,695,297520,298215,1721,296494,298215,4644,293571,298215,6215,292000,298215,277862,5169,272693,20353,1112,19241,25170,4817,614,4203,20353,1392,18961,,,,,,,,10881,1183,9698,298215,18356,279859,294175,7645,286530,294175,41277,1834,91,1743,39443,252898,149630,5274,144356,149630,6597,296,6301,143033,149630,128819,5950,122869,20811,149630,134724,12691,122033,14906,149630,134724,8232,126492,14906,149531,901,148630
ACSSF,2012e1,co,000,0175,0000018,644964,1383,643581,644964,8952,636012,644964,11415,633549,644964,12443,632521,644964,592804,24120,568684,52160,5321,46839,75281,23121,1614,21507,52160,6842,45318,,,,,,,,26365,5432,20933,644964,48737,596227,636198,33848,602350,636198,146306,17749,1530,16219,128557,489892,302651,22353,280298,302651,25997,1074,24923,276654,302651,266392,23043,243349,36259,302651,286150,35067,251083,16501,302651,286150,27395,258755,16501,291519,2085,289434
ACSSF,2012e1,co,000,0175,0000019,545358,789,544569,545358,6379,538979,545358,9466,535892,545358,8918,536440,545358,510752,14588,496164,34606,724,33882,41539,6933,780,6153,34606,1607,32999,,,,,,,,16952,2096,14856,545358,40677,504681,540963,23088,517875,540963,84164,10812,1760,9052,73352,456799,281483,16640,264843,281483,23598,4439,19159,257885,281483,243756,16984,226772,37727,281483,262049,32168,229881,19434,281483,262049,24397,237652,19434,280954,3523,277431
ACSSF,2012e1,co,000,0175,0000020,310487,189,310298,310487,2406,308081,310487,6580,303907,310487,7399,303088,310487,296077,16789,279288,14410,1000,13410,18611,4201,823,3378,14410,2550,11860,,,,,,,,6250,1036,5214,310487,30839,279648,307132,22403,284729,307132,65131,6172,366,5806,58959,242001,157283,13297,143986,157283,14833,1479,13354,142450,157283,127917,12345,115572,29366,157283,144837,20416,124421,12446,157283,144837,17447,127390,12446,155181,1925,153256
ACSSF,2012e1,co,000,0175,0000021,147848,230,147618,147848,2518,145330,147848,3177,144671,147848,2593,145255,147848,141494,4441,137053,6354,451,5903,7081,727,199,528,6354,1210,5144,,,,,,,,2260,410,1850,147848,11396,136452,146068,9730,136338,146068,24102,4178,89,4089,19924,121966,67649,6212,61437,67649,7234,435,6799,60415,67649,59353,6408,52945,8296,67649,64479,9127,55352,3170,67649,64479,8039,56440,3170,66421,470,65951
ACSSF,2012e1,co,000,0175,0000022,160852,221,160631,160852,1330,159522,160852,6004,154848,160852,3094,157758,160852,155525,4739,150786,5327,347,4980,6909,1582,452,1130,5327,646,4681,,,,,,,,2327,374,1953,160852,12780,148072,158595,7404,151191,158595,26814,2033,201,1832,24781,131781,64960,4273,60687,64960,4691,173,4518,60269,64960,59288,4780,54508,5672,64960,62934,8226,54708,2026,64960,62934,6045,56889,2026,64471,849,63622
ACSSF,2012e1,co,000,0175,0000023,263691,420,263271,263691,2288,261403,263691,5889,257802,263691,4809,258882,263691,240788,37590,203198,22903,4502,18401,25889,2986,1208,1778,22903,5871,17032,,,,,,,,7161,2657,4504,263691,50801,212890,260811,42119,218692,260811,48880,16693,1532,15161,32187,211931,124417,27424,96993,124417,28445,602,27843,95972,124417,111378,25836,85542,13039,124417,116905,33214,83691,7512,124417,116905,28863,88042,7512,122879,765,122114
ACSSF,2012e1,co,000,0175,0000024,109315,103,109212,109315,746,108569,109315,1949,107366,109315,1927,107388,109315,103846,4669,99177,5469,214,5255,6542,1073,206,867,5469,380,5089,,,,,,,,2991,606,2385,109315,9057,100258,108196,6542,101654,108196,14596,2576,448,2128,12020,93600,53942,4195,49747,53942,5398,999,4399,48544,53942,46683,4481,42202,7259,53942,49762,6943,42819,4180,53942,49762,5058,44704,4180,53897,476,53421
ACSSF,2012e1,co,000,0175,0000025,338835,1062,337773,338835,2686,336149,338835,5552,333283,338835,5690,333145,338835,269804,9305,260499,69031,3901,65130,75597,6566,1291,5275,69031,7658,61373,,,,,,,,25859,4446,21413,338835,22366,316469,333951,16528,317423,333951,76010,7932,1579,6353,68078,257941,160135,11295,148840,160135,14823,1747,13076,145312,160135,139464,11407,128057,20671,160135,155608,18757,136851,4527,160135,155608,15314,140294,4527,159750,1985,157765
ACSSF,2012e1,co,000,0175,0000026,101812,280,101532,101812,1382,100430,101812,1312,100500,101812,936,100876,101812,93230,1913,91317,8582,219,8363,10607,2025,211,1814,8582,118,8464,,,,,,,,3061,330,2731,101812,5933,95879,100927,2292,98635,100927,39278,3009,687,2322,36269,61649,54394,2749,51645,54394,2804,179,2625,51590,54394,29380,1304,28076,25014,54394,47579,4975,42604,6815,54394,47579,3667,43912,6815,52332,224,52108
ACSSF,2012e1,co,000,0175,0000027,103735,811,102924,103735,1461,102274,103735,2334,101401,103735,2788,100947,103735,94691,4003,90688,9044,877,8167,10326,1282,147,1135,9044,901,8143,,,,,,,,4324,630,3694,103735,11164,92571,102436,6354,96082,102436,14052,2177,0,2177,11875,88384,52067,2859,49208,52067,4202,433,3769,47865,52067,45035,2769,42266,7032,52067,47686,5418,42268,4381,52067,47686,3502,44184,4381,51960,759,51201
ACSSF,2012e1,co,000,0175,0000028,431846,963,430883,431846,4793,427053,431846,7356,424490,431846,7659,424187,431846,393043,14320,378723,38803,4003,34800,51550,12747,955,11792,38803,5310,33493,,,,,,,,17016,3702,13314,431846,31892,399954,426130,21879,404251,426130,105084,11192,1139,10053,93892,321046,202488,14633,187855,202488,15077,534,14543,187411,202488,181417,14612,166805,21071,202488,191114,23283,167831,11374,202488,191114,18120,172994,11374,201480,1394,200086
ACSSF,2012e1,co,000,0175,0000029,634265,716,633549,634265,5514,628751,634265,11210,623055,634265,10890,623375,634265,536502,12799,523703,97763,3575,94188,106114,8351,952,7399,97763,10191,87572,,,,,,,,32513,7184,25329,634265,39379,594886,624608,21950,602658,624608,143960,16230,2298,13932,127730,480648,328967,16387,312580,328967,22881,3225,19656,306086,328967,254528,16985,237543,74439,328967,308254,38893,269361,20713,328967,308254,34189,274065,20713,326584,2005,324579
ACSSF,2012e1,co,000,0175,0000030,148634,137,148497,148634,1022,147612,148634,3140,145494,148634,3707,144927,148634,140141,9175,130966,8493,439,8054,10619,2126,288,1838,8493,826,7667,,,,,,,,3322,560,2762,148634,15340,133294,146628,11395,135233,146628,41715,4582,166,4416,37133,104913,77954,7174,70780,77954,7363,515,6848,70591,77954,60350,5498,54852,17604,77954,72635,9953,62682,5319,77954,72635,8200,64435,5319,76391,549,75842
ACSSF,2012e1,co,000,0175,0000031,95365,163,95202,95365,1379,93986,95365,3309,92056,95365,2193,93172,95365,84673,14254,70419,10692,2540,8152,12318,1626,622,1004,10692,2783,7909,,,,,,,,3546,1340,2206,95365,18114,77251,94194,15472,78722,94194,24036,6046,265,5781,17990,70158,41983,9129,32854,41983,9287,89,9198,32696,41983,36930,8471,28459,5053,41983,40125,11638,28487,1858,41983,40125,9554,30571,1858,40472,136,40336
ACSSF,2012e1,co,000,0175,0000032,101898,337,101561,101898,567,101331,101898,2001,99897,101898,2148,99750,101898,91774,1470,90304,10124,194,9930,11587,1463,185,1278,10124,393,9731,,,,,,,,5809,630,5179,101898,5820,96078,100393,2525,97868,100393,13869,313,0,313,13556,86524,52106,1691,50415,52106,2165,0,2165,49941,52106,44798,1805,42993,7308,52106,47259,4205,43054,4847,52106,47259,2717,44542,4847,52106,188,51918
ACSSF,2012e1,co,000,0175,0000033,145522,281,145241,145522,2051,143471,145522,2622,142900,145522,2368,143154,145522,132181,2156,130025,13341,107,13234,15430,2089,141,1948,13341,578,12763,,,,,,,,5125,671,4454,145522,10999,134523,144359,4217,140142,144359,28012,4542,624,3918,23470,116347,72613,3098,69515,72613,5757,1005,4752,66856,72613,63638,3151,60487,8975,72613,69395,7676,61719,3218,72613,69395,6629,62766,3218,72420,431,71989
ACSSF,2012e1,co,000,0175,0000034,88636,161,88475,88636,922,87714,88636,1991,86645,88636,703,87933,88636,75111,8247,66864,13525,3704,9821,15084,1559,990,569,13525,3326,10199,,,,,,,,4006,1195,2811,88636,14619,74017,87529,11023,76506,87529,15685,3232,331,2901,12453,71844,44956,7258,37698,44956,7409,265,7144,37547,44956,37612,6193,31419,7344,44956,41542,7914,33628,3414,44956,41542,7441,34101,3414,44881,469,44412
ACSSF,2012e1,co,000,0175,0000035,70214,0,70214,70214,382,69832,70214,1568,68646,70214,1754,68460,70214,67507,4881,62626,2707,159,2548,3670,963,109,854,2707,818,1889,,,,,,,,1242,330,912,70214,7546,62668,69788,6761,63027,69788,11044,1008,200,808,10036,58744,34576,2782,31794,34576,3832,770,3062,30744,34576,29800,3529,26271,4776,34576,31800,5519,26281,2776,34576,31800,5153,26647,2776,34576,659,33917
ACSSF,2012e1,co,000,0175,0000036,107775,175,107600,107775,1102,106673,107775,4954,102821,107775,2213,105562,107775,104467,3276,101191,3308,171,3137,4597,1289,452,837,3308,625,2683,,,,,,,,1110,283,827,107775,9839,97936,105747,5693,100054,105747,20686,1693,201,1492,18993,85061,41005,2855,38150,41005,3274,173,3101,37731,41005,37201,3311,33890,3804,41005,39946,5029,34917,1059,41005,39946,3685,36261,1059,40561,709,39852
ACSSF,2012e1,co,000,0175,0000037,124131,674,123457,124131,1181,122950,124131,2426,121705,124131,1241,122890,124131,109369,2504,106865,14762,538,14224,16572,1810,0,1810,14762,832,13930,,,,,,,,6336,603,5733,124131,8364,115767,121736,4706,117030,121736,21375,1826,388,1438,19549,100361,61322,4153,57169,61322,8355,4126,4229,52967,61322,56409,4778,51631,4913,61322,58920,8676,50244,2402,61322,58920,8451,50469,2402,61304,412,60892
ACSSF,2012e1,co,000,0175,0000038,109181,125,109056,109181,783,108398,109181,1440,107741,109181,1880,107301,109181,98348,2240,96108,10833,511,10322,11955,1122,137,985,10833,819,10014,,,,,,,,6069,681,5388,109181,7703,101478,108278,3544,104734,108278,18175,1633,459,1174,16542,90103,59870,2189,57681,59870,3973,752,3221,55897,59870,52271,2109,50162,7599,59870,56661,5932,50729,3209,59870,56661,3713,52948,3209,59868,283,59585
ACSSF,2012e1,co,000,0175,0000039,101812,280,101532,101812,1382,100430,101812,1312,100500,101812,936,100876,101812,93230,1913,91317,8582,219,8363,10607,2025,211,1814,8582,118,8464,,,,,,,,3061,330,2731,101812,5933,95879,100927,2292,98635,100927,39278,3009,687,2322,36269,61649,54394,2749,51645,54394,2804,179,2625,51590,54394,29380,1304,28076,25014,54394,47579,4975,42604,6815,54394,47579,3667,43912,6815,52332,224,52108
ACSSF,2012e1,co,000,0175,0000040,431846,963,430883,431846,4793,427053,431846,7356,424490,431846,7659,424187,431846,393043,14320,378723,38803,4003,34800,51550,12747,955,11792,38803,5310,33493,,,,,,,,17016,3702,13314,431846,31892,399954,426130,21879,404251,426130,105084,11192,1139,10053,93892,321046,202488,14633,187855,202488,15077,534,14543,187411,202488,181417,14612,166805,21071,202488,191114,23283,167831,11374,202488,191114,18120,172994,11374,201480,1394,200086
ACSSF,2012e1,co,000,0175,0000041,338835,1062,337773,338835,2686,336149,338835,5552,333283,338835,5690,333145,338835,269804,9305,260499,69031,3901,65130,75597,6566,1291,5275,69031,7658,61373,,,,,,,,25859,4446,21413,338835,22366,316469,333951,16528,317423,333951,76010,7932,1579,6353,68078,257941,160135,11295,148840,160135,14823,1747,13076,145312,160135,139464,11407,128057,20671,160135,155608,18757,136851,4527,160135,155608,15314,140294,4527,159750,1985,157765
ACSSF,2012e1,co,000,0175,0000042,634265,716,633549,634265,5514,628751,634265,11210,623055,634265,10890,623375,634265,536502,12799,523703,97763,3575,94188,106114,8351,952,7399,97763,10191,87572,,,,,,,,32513,7184,25329,634265,39379,594886,624608,21950,602658,624608,143960,16230,2298,13932,127730,480648,328967,16387,312580,328967,22881,3225,19656,306086,328967,254528,16985,237543,74439,328967,308254,38893,269361,20713,328967,308254,34189,274065,20713,326584,2005,324579
ACSSF,2012e1,co,000,0175,0000043,148634,137,148497,148634,1022,147612,148634,3140,145494,148634,3707,144927,148634,140141,9175,130966,8493,439,8054,10619,2126,288,1838,8493,826,7667,,,,,,,,3322,560,2762,148634,15340,133294,146628,11395,135233,146628,41715,4582,166,4416,37133,104913,77954,7174,70780,77954,7363,515,6848,70591,77954,60350,5498,54852,17604,77954,72635,9953,62682,5319,77954,72635,8200,64435,5319,76391,549,75842
ACSSF,2012e1,co,000,0175,0000044,70214,0,70214,70214,382,69832,70214,1568,68646,70214,1754,68460,70214,67507,4881,62626,2707,159,2548,3670,963,109,854,2707,818,1889,,,,,,,,1242,330,912,70214,7546,62668,69788,6761,63027,69788,11044,1008,200,808,10036,58744,34576,2782,31794,34576,3832,770,3062,30744,34576,29800,3529,26271,4776,34576,31800,5519,26281,2776,34576,31800,5153,26647,2776,34576,659,33917
ACSSF,2012e1,co,000,0175,0000045,95365,163,95202,95365,1379,93986,95365,3309,92056,95365,2193,93172,95365,84673,14254,70419,10692,2540,8152,12318,1626,622,1004,10692,2783,7909,,,,,,,,3546,1340,2206,95365,18114,77251,94194,15472,78722,94194,24036,6046,265,5781,17990,70158,41983,9129,32854,41983,9287,89,9198,32696,41983,36930,8471,28459,5053,41983,40125,11638,28487,1858,41983,40125,9554,30571,1858,40472,136,40336
ACSSF,2012e1,co,000,0175,0000046,107775,175,107600,107775,1102,106673,107775,4954,102821,107775,2213,105562,107775,104467,3276,101191,3308,171,3137,4597,1289,452,837,3308,625,2683,,,,,,,,1110,283,827,107775,9839,97936,105747,5693,100054,105747,20686,1693,201,1492,18993,85061,41005,2855,38150,41005,3274,173,3101,37731,41005,37201,3311,33890,3804,41005,39946,5029,34917,1059,41005,39946,3685,36261,1059,40561,709,39852
ACSSF,2012e1,co,000,0175,0000047,750153,833,749320,750153,7425,742728,750153,12651,737502,750153,12773,737380,750153,644329,16283,628046,105824,3618,102206,116163,10339,1061,9278,105824,11001,94823,,,,,,,,36581,7387,29194,750153,47163,702990,739804,26945,712859,739804,162028,17618,2521,15097,144410,577776,391789,21821,369968,391789,28711,3416,25295,363078,391789,308082,22261,285821,83707,391789,367341,46915,320426,24448,391789,367341,40479,326862,24448,389339,3982,385357
ACSSF,2012e1,co,000,0175,0000048,743592,1118,742474,743592,7501,736091,743592,14434,729158,743592,12661,730931,743592,696798,28264,668534,46794,2153,44641,57021,10227,1394,8833,46794,4368,42426,,,,,,,,22175,2620,19555,743592,60847,682745,735817,39848,695969,735817,149910,13236,1678,11558,136674,585907,391615,27310,364305,391615,30056,3098,26958,361559,391615,305096,24410,280686,86519,391615,354541,43878,310663,37074,391615,354541,35195,319346,37074,386983,5058,381925
ACSSF,2012e1,co,000,0175,0000049,720338,1308,719030,720338,12150,708188,720338,19551,700787,720338,11903,708435,720338,675178,24884,650294,45160,3835,41325,50581,5421,1074,4347,45160,6864,38296,,,,,,,,14755,2572,12183,720338,58127,662211,711595,41971,669624,711595,124272,14780,2376,12404,109492,587323,329119,27568,301551,329119,30578,1996,28582,298541,329119,273363,26708,246655,55756,329119,307958,40475,267483,21161,329119,307958,34469,273489,21161,325736,3528,322208
ACSSF,2012e1,co,000,0175,0000050,738491,1154,737337,738491,6480,732011,738491,13573,724918,738491,13231,725260,738491,681197,56228,624969,57294,9771,47523,66774,9480,3068,6412,57294,12008,45286,,,,,,,,19247,4982,14265,738491,92177,646314,730250,68332,661918,730250,121745,25250,2702,22548,96495,608505,351121,44880,306241,351121,48185,1849,46336,302936,351121,304475,42300,262175,46646,351121,323521,60802,262719,27600,351121,323521,50364,273157,27600,348975,3787,345188
ACSSF,2012e1,co,000,0175,0000051,740514,1575,738939,740514,10109,730405,740514,13333,727181,740514,14980,725534,740514,685510,27412,658098,55004,5438,49566,79520,24516,2038,22478,55004,7458,47546,,,,,,,,27596,5481,22115,740514,55945,684569,731092,39499,691593,731092,159942,18811,1909,16902,141131,571150,339637,25152,314485,339637,29158,1308,27850,310479,339637,298293,25797,272496,41344,339637,320173,39315,280858,19464,339637,320173,30596,289577,19464,328418,2974,325444
ACSSF,2012e1,co,000,0175,0000052,748467,3108,745359,748467,7764,740703,748467,14437,734030,748467,14390,734077,748467,629908,21271,608637,118559,6916,111643,130446,11887,2108,9779,118559,11912,106647,,,,,,,,50954,8784,42170,748467,56544,691923,738157,35732,702425,738157,136535,14679,2326,12353,121856,601622,366201,22418,343783,366201,32584,5925,26659,333617,366201,319419,22753,296666,46782,366201,346478,43408,303070,19723,366201,346478,33282,313196,19723,365526,4522,361004
ACSSF,2012e1,co,000,0175,0000053,746027,1379,744648,746027,7498,738529,746027,12935,733092,746027,12046,733981,746027,668304,17433,650871,77723,2966,74757,86175,8452,714,7738,77723,6069,71654,,,,,,,,30004,3980,26024,746027,50612,695415,737229,28232,708997,737229,138155,15132,3164,11968,123023,599074,369311,22088,347223,369311,36294,11882,24412,333017,369311,326253,23374,302879,43058,369311,350567,46640,303927,18744,369311,350567,38446,312121,18744,368796,1951,366845
ACSSF,2012e1,co,000,0175,0000054,108211,31,108180,108211,1273,106938,108211,1630,106581,108211,2104,106107,108211,101073,4474,96599,7138,402,6736,7847,709,180,529,7138,1352,5786,,,,,,,,1770,214,1556,108211,7938,100273,107194,5848,101346,107194,17444,2869,540,2329,14575,89750,45914,4273,41641,45914,4785,537,4248,41129,45914,39945,3875,36070,5969,45914,43085,5592,37493,2829,45914,43085,4651,38434,2829,45732,673,45059
ACSSF,2012e1,co,000,0175,0000055,119938,0,119938,119938,976,118962,119938,2409,117529,119938,2710,117228,119938,116140,7096,109044,3798,518,3280,5197,1399,351,1048,3798,1108,2690,,,,,,,,2043,330,1713,119938,12998,106940,118672,10265,108407,118672,15865,1336,200,1136,14529,102807,59405,5223,54182,59405,6504,964,5540,52901,59405,50471,5383,45088,8934,59405,53831,8405,45426,5574,59405,53831,7491,46340,5574,58949,1242,57707
ACSSF,2012e1,co,000,0175,0000056,190549,189,190360,190549,1430,189119,190549,4171,186378,190549,4689,185860,190549,179937,9693,170244,10612,482,10130,13414,2802,472,2330,10612,1442,9170,,,,,,,,4207,706,3501,190549,17841,172708,188460,12138,176322,188460,49266,4836,166,4670,44430,139194,97878,8074,89804,97878,8329,515,7814,89549,97878,77446,6962,70484,20432,97878,91006,12011,78995,6872,97878,91006,9956,81050,6872,96232,683,95549
ACSSF,2012e1,co,000,0175,0000057,101913,105,101808,101913,3259,98654,101913,1828,100085,101913,1204,100709,101913,91162,4333,86829,10751,393,10358,11234,483,45,438,10751,606,10145,,,,,,,,2604,389,2215,101913,9374,92539,100621,6261,94360,100621,19542,2088,43,2045,17454,81079,50845,4845,46000,50845,5102,161,4941,45743,50845,40897,4094,36803,9948,50845,46156,6233,39923,4689,50845,46156,4955,41201,4689,50404,577,49827
ACSSF,2012e1,co,000,0175,0000058,183379,299,183080,183379,1875,181504,183379,4514,178865,183379,3593,179786,183379,167143,29467,137676,16236,3928,12308,18462,2226,1119,1107,16236,4980,11256,,,,,,,,4859,2207,2652,183379,37472,145907,181389,32767,148622,181389,39963,13550,380,13170,26413,141426,85634,20784,64850,85634,21608,288,21320,64026,85634,77463,19811,57652,8171,85634,81915,24887,57028,3719,85634,81915,21901,60014,3719,84117,536,83581
ACSSF,2012e1,co,000,0175,0000059,110346,648,109698,110346,4624,105722,110346,5170,105176,110346,1404,108942,110346,94939,7157,87782,15407,1778,13629,16405,998,216,782,15407,2391,13016,,,,,,,,5119,658,4461,110346,12150,98196,108718,10029,98689,108718,17080,3746,941,2805,13334,91638,65650,7774,57876,65650,8572,786,7786,57078,65650,48743,7087,41656,16907,65650,60163,11462,48701,5487,65650,60163,10214,49949,5487,65156,811,64345
ACSSF,2012e1,co,000,0175,0000060,104509,192,104317,104509,1209,103300,104509,2154,102355,104509,2535,101974,104509,100239,4023,96216,4270,846,3424,5594,1324,261,1063,4270,1851,2419,,,,,,,,1557,49,1508,104509,8635,95874,103648,7216,96432,103648,15405,1383,617,766,14022,88243,39127,3966,35161,39127,4401,177,4224,34726,39127,33138,3703,29435,5989,39127,35833,5532,30301,3294,39127,35833,4352,31481,3294,38950,1219,37731
