ACSSF,2012m1,co,000,0127,0000001,437,2051,2455,4290,1532,2929,3639,1307,1346,2442,2873,2453,1751,1607,2998,2944,1457,17557,1063,1610,1678,1743,655,2038,1144,1382,1625,379,2754,2342,5330,1719,2847,2391,997,2184,1800,2333,2383,5814,5886,3794,1697,2686,23016,2786,1459,2412,5381,2405,3465,867,2102,1181,390,9583,7807,11653,4483,2081,6212,871,1746,3535,6720,4322,1533,2320,4855,2561,3471,37179,1985,627,703,961,1434,2350,1091,1536,2037,14366,11137,3113,1763,2535,5576,5461,2959,5227,3918,3639,1841,2653,4165,3193,2597,6136,4442,570,4127,4586,2728,3915,4717,2388,4564,3532,4144,10130,1525,960,1349,1915,2726,1824,4403,2553,2260,1143,2089,3872,3268,2182,5221,3876,246,2797,6844,4177,5811,3893,1489,3476,3263,3467
ACSSF,2012m1,co,000,0127,0000002,479,4830,5736,5623,1891,3064,3928,1220,1475,2033,3069,1731,1971,2135,3054,2190,1513,20459,777,1688,1182,1680,772,2045,1457,1552,1824,385,4548,8435,7183,2069,3196,3278,1291,2714,2978,2578,2590,5698,5903,3478,2533,2290,23175,1377,1444,2859,5415,3034,4338,931,2377,1140,396,8517,3497,14392,4870,1959,6782,1081,2123,3667,5613,4215,1633,2801,5451,2848,3588,37179,2211,662,775,1024,1479,2005,1176,1733,1882,14603,10916,2809,1390,2323,5107,5254,2915,4884,3745,3417,1715,2641,4170,3072,2541,5426,4052,579,3984,4275,2540,3741,4686,2262,4486,3421,3432,9435,1435,577,1323,1702,2703,1636,4052,2376,2149,1090,1983,3946,3293,2139,4876,3696,246,2688,6537,3838,5335,3677,1392,3250,3234,3419
ACSSF,2012m1,co,000,0127,0000003,1029,2555,2359,8482,2522,6965,7163,1374,3843,6678,4616,12396,6584,7782,10026,6283,5790,72061,10644,3712,3403,5358,3576,7114,3752,4061,4572,1196,3522,1568,8961,2771,8179,16486,4538,6462,4505,7270,19095,11676,22437,16176,9045,10219,72061,13403,10083,5551,17056,2405,8552,3498,4582,5605,1823,8868,5678,7282,16794,5893,7383,1215,5197,3304,12905,13105,3983,4781,13261,9629,12474,.,4108,1835,1532,3697,5502,7325,3525,7070,5089,6805,4915,1929,1362,1306,2015,1578,1040,1622,1331,1194,843,729,971,881,629,1703,1469,75,927,1738,1076,1210,1673,1105,1120,1108,1804,3694,780,717,341,735,885,574,1517,723,632,314,513,1156,998,739,1328,1212,189,652,2433,1732,2043,1201,510,1125,749,1038
ACSSF,2012m1,co,000,0127,0000004,434,7354,4045,4385,2872,2808,3602,1292,1494,2564,3121,2619,1117,3906,3187,2787,1751,17557,952,1510,1112,2179,681,1930,1301,1486,1669,374,5314,5941,4920,3007,1810,1818,1726,2794,2005,2867,2303,6031,6439,3723,2740,3242,23016,2215,1940,2277,5067,2430,3317,886,2438,1459,404,7786,6744,11481,4880,1925,6509,885,1993,3658,7257,4691,1480,2980,5137,3005,3711,37179,2453,669,814,975,1626,2307,1112,1763,1525,14402,11250,2850,1231,2605,5400,5501,2893,4948,3796,3356,1855,2641,4194,3107,2639,6060,4360,570,4023,4400,2599,3869,4444,2181,4273,3469,4091,9838,1470,855,1320,1865,2761,1763,4250,2536,2240,1120,1996,3936,3336,2173,5039,3746,246,2709,6592,4070,5405,3614,1430,3227,3275,3181
ACSSF,2012m1,co,000,0127,0000005,458,6400,4890,4576,2540,2809,3817,1139,1508,2755,3011,2943,1086,3914,3349,1889,2316,20302,1156,1117,970,2076,792,2379,1662,1737,2793,401,3594,7748,5434,2519,1286,2080,2359,2516,1973,3470,2200,3450,6934,4661,4269,3297,22252,2861,1765,1803,5208,3074,3407,932,4195,2099,413,7147,9057,12710,5442,3190,6463,891,2076,3525,6983,5010,1478,3096,4995,3013,3476,37179,2393,740,1070,1075,1746,2312,1199,1960,1565,14119,10581,2858,1150,2539,5116,5195,2861,4645,3784,3299,1796,2548,3851,2838,2409,6020,4505,526,3834,4265,2508,3838,4196,2051,3978,3458,3886,9533,1505,770,1337,1716,2663,1620,3974,2458,2173,1105,2003,4121,3396,2160,4936,3723,246,2723,6170,3980,5035,3494,1514,3148,3210,3097
ACSSF,2012m1,co,000,0127,0000006,1012,9305,6818,7277,1634,1975,3327,1276,4544,3880,5134,5008,1549,4623,3969,3690,4222,72130,3274,1333,2784,1530,1882,3308,1495,4494,3631,1101,13535,2459,13482,2010,5262,3340,3431,2161,5591,5014,2796,3117,7689,2722,4809,3904,83837,2770,3151,2386,5533,1479,6186,1867,3579,2009,1050,14470,2925,12115,3225,4924,11618,3268,2321,2909,14162,4233,3107,2580,9767,4315,4876,111472,2740,966,976,1656,1196,2724,2056,2470,2511,9761,7515,1495,701,1338,3439,3640,1987,3392,2206,1947,993,1908,2830,2017,1864,3787,2884,141,2688,2708,1822,2465,3444,1413,3116,1890,2725,5990,862,393,780,875,1526,843,2410,1786,1530,881,1303,2850,2126,1647,2835,2277,132,1691,4464,2644,3707,2493,1316,2176,2293,2104
ACSSF,2012m1,co,000,0127,0000007,447,4227,6007,5850,3895,2115,1318,829,3439,3641,4316,4643,3195,4027,4564,3854,2467,24208,3244,1737,1876,2729,2777,4620,1366,2251,1979,1076,6387,18842,6113,4268,4685,3266,1332,3283,4116,6637,3173,7892,6781,5815,3947,4163,42639,6301,4433,3255,9820,2974,3952,2563,4964,3354,1175,8410,14109,39077,6283,3517,7799,1198,5197,5508,14247,3498,2668,1991,4704,3823,4777,43361,3490,2785,2454,2227,2035,3657,2424,3004,2556,10679,7609,2292,960,2037,3808,3732,2206,3200,2650,2306,1393,1706,2884,2342,1526,4333,3477,506,2613,3090,1695,2467,2906,1494,2680,2848,2635,7306,1212,683,1013,1358,2324,1298,2827,1446,1328,634,1384,2511,2482,1244,3632,2716,210,2110,4644,3099,4077,2655,1088,2563,2205,2070
ACSSF,2012m1,co,000,0127,0000008,2130,14941,10453,11647,11183,2451,71552,3431,5929,10398,5820,19279,3672,11932,8715,4907,12359,23139,5628,2449,2655,3414,4845,5033,4307,6220,5876,1409,12795,11194,14062,14342,4195,66175,4197,8802,19679,20956,26680,4401,21290,6636,9842,38361,23139,4404,13496,5856,13138,2172,4921,7480,9529,9154,1348,9845,32916,505,2192,7315,200224,4014,15008,30923,25993,9460,13223,18280,45508,4966,9086,.,22287,1160,4578,966,6252,13487,6707,8475,1945,4214,3486,916,635,665,1415,1206,521,1242,751,611,468,451,1098,881,752,1455,1011,242,990,1154,641,943,1487,737,1237,785,1125,2480,500,368,355,445,753,381,1097,341,279,179,196,720,577,409,1116,886,189,677,1485,1039,1133,1324,540,1196,665,691
ACSSF,2012m1,co,000,0127,0000009,1586,8605,18913,39046,35380,3162,70435,6345,8840,6632,81846,82386,14622,14568,36742,24252,37901,.,5000,4972,10814,6681,5942,18032,8058,8755,7540,4069,15236,2473,19670,35380,6190,117337,6443,12076,10151,81846,.,13652,11713,40164,30026,110241,.,6877,35431,27923,34307,9398,.,9231,11461,17687,3019,22065,67447,.,.,5217,.,13565,.,.,.,.,84505,103316,29590,27727,914,.,8468,2577,10639,6923,14056,.,14965,1105,1472,3298,2568,226,153,179,749,714,203,748,421,325,277,74,477,401,310,881,828,189,463,606,224,555,762,120,759,455,662,1504,444,287,353,189,433,137,741,158,158,189,115,523,405,293,453,401,189,366,802,508,686,686,253,680,302,392
ACSSF,2012m1,co,000,0127,0000010,1240,16124,14962,13809,7855,8610,64834,5745,11328,20025,10661,21094,4787,6804,7925,5781,18333,23139,19150,2840,2746,4020,6157,4053,5024,4663,8307,2281,16411,13500,14701,11870,13080,59447,8698,19343,30900,25692,25485,5751,8040,7953,19965,30446,23139,10541,15057,5163,11194,3420,4935,9694,9613,9884,1758,89747,135289,64113,2192,15860,295811,9425,15750,33253,25993,4370,13082,12622,34662,2572,10246,.,21692,1888,5549,1048,7703,28774,7917,22960,9425,3933,2903,894,620,641,1144,928,471,1095,649,524,361,441,1022,752,711,1107,589,242,834,931,583,681,1153,731,935,619,984,2254,226,222,40,445,663,346,879,304,232,179,137,508,435,290,994,757,189,534,1411,940,996,1178,503,1076,589,589
