ACSSF,2012e1,co,000,0129,0000013,221721,4675,21261,21998,8306,24422,14513,5795,11721,28322,36831,21935,12605,9337,63521,2476,2821,4999,968,2565,1889,2880,3675,11674,21077,3117,2104,3276,41171,432,0,185,53,1440,323,109,602,7889,8440,14737,4336,2625,55545,759,724,4064,3933,16443,3475,1543,6881,5301,6388,2474,1146,2414,27553,898,16553,1111,340,1377,765,1053,493,715,371,407,2736,734,33931,110,1163,11639,3012,2597,8061,210,70,2743,555,1200,2283,288
ACSSF,2012e1,co,000,0129,0000014,299664,3352,19730,16666,9502,34786,16429,11258,25620,42767,59393,32496,15286,12379,122679,2414,3169,7566,2153,4044,2873,6475,13481,24923,38760,7401,3516,5904,49749,184,107,309,121,1309,743,0,1190,5329,12208,19863,5516,2870,78893,280,1319,3248,5573,24195,4587,3789,9842,10336,6833,3978,2031,2882,24983,298,14566,766,285,2115,1064,967,700,603,426,230,2687,276,23360,176,569,4777,1370,3123,7162,27,407,1576,1166,1024,1536,447
ACSSF,2012e1,co,000,0129,0000015,164525,1840,7797,16170,3632,14959,3005,6743,7815,32463,38400,18148,9364,4189,89352,425,1821,10447,917,2633,510,4758,3573,25515,28782,4495,2769,2707,23967,53,0,30,0,357,101,86,107,1936,5799,10907,3984,607,31015,73,357,2307,1944,9958,485,1355,3876,3987,3472,1780,707,714,10056,986,5376,566,257,340,189,177,259,220,154,402,1050,80,10135,303,243,2820,514,1671,1720,367,0,805,193,564,854,81
ACSSF,2012e1,co,000,0129,0000016,334303,3755,22376,17555,8784,29224,14677,11178,28865,58928,67593,41065,16341,13962,145320,1859,4603,6333,1901,3550,2021,6572,13140,36684,47585,7431,5096,8545,59702,0,270,649,202,1060,515,51,605,10302,11392,27545,5068,2043,78642,932,673,3366,4099,20802,4112,3882,13973,9791,7870,4265,1650,3227,23453,769,15706,462,336,616,883,416,374,655,310,559,2282,85,27186,195,1124,6745,2246,3196,7146,257,773,1496,436,1265,2245,62
ACSSF,2012e1,co,000,0129,0000017,152564,1643,8776,11400,4486,15997,5041,7810,17078,23652,32506,11579,6144,6452,79496,1023,3338,6921,1755,2375,818,4956,8764,17784,24421,2898,2007,2436,18138,0,0,0,0,922,162,83,89,1182,4507,6347,1774,3072,39949,280,1020,2421,2680,10759,1453,2364,7785,3861,3492,1676,1214,944,7393,161,4027,264,51,436,329,326,144,698,0,71,886,0,7588,179,391,1794,0,1505,2279,81,296,127,86,587,263,0
ACSSF,2012e1,co,000,0129,0000018,282900,3309,19726,19244,4691,32844,12298,7273,18057,37241,59493,28273,17629,22822,113857,743,3950,9264,592,3543,2730,3311,7057,20607,39078,5550,6340,11092,52106,270,204,42,99,1663,192,203,470,6844,12053,18583,5807,5676,70308,589,1461,2652,2407,23941,3184,2989,9908,7808,6801,3123,2239,3206,24624,1303,13251,1268,408,904,1017,635,192,1022,438,182,1665,2339,22005,404,860,6018,1185,2793,5175,135,430,960,1123,835,1578,509
ACSSF,2012e1,co,000,0129,0000019,287067,4789,20281,21711,8461,29144,11563,7804,20907,42286,58997,31168,13275,16681,128041,3209,5924,10583,2036,3722,2139,3954,10403,28994,39226,6376,3023,8452,47184,373,28,404,236,922,429,280,216,3797,10756,19902,5339,4502,68615,272,1900,3378,4917,19895,3329,2467,9464,7546,7253,3452,1492,3250,22486,935,12057,1023,217,1934,1110,1051,406,632,648,199,2151,123,20741,0,372,6323,1055,2671,4556,52,418,1317,1114,1239,1270,354
ACSSF,2012e1,co,000,0129,0000020,161730,5331,9189,16351,2994,19684,5732,3515,8494,19246,39969,16354,8440,6431,66891,1443,2412,7928,874,2107,1300,2170,3021,10044,26762,2888,2135,3807,27424,286,102,184,0,813,43,0,337,3368,7260,10885,2846,1300,38389,175,654,2662,1639,13719,1322,833,4715,4432,4821,1541,939,937,14772,2911,5953,968,111,682,645,62,351,475,211,180,2040,183,14254,516,68,4609,370,2363,2422,450,70,927,915,860,480,204
ACSSF,2012e1,co,000,0129,0000021,68951,4930,4798,3785,1964,9001,5247,549,4134,5505,16312,5846,4009,2871,18917,1808,636,325,193,314,1002,279,1600,2027,8552,848,578,755,13119,81,0,0,0,401,126,0,0,1454,5307,3406,1254,1090,17621,482,471,555,791,6118,1787,270,1740,1058,1868,1226,606,649,8921,1630,3499,499,0,433,349,0,761,410,32,0,1081,227,10373,929,192,2406,980,1735,1983,0,33,556,553,366,490,150
ACSSF,2012e1,co,000,0129,0000022,65715,495,5218,4040,1273,9241,3102,864,2412,5848,17876,7439,2910,4997,18556,60,1258,583,60,1007,484,289,895,1797,9547,768,384,1424,15657,112,0,70,0,679,189,103,206,587,5246,5248,1019,2198,17182,0,229,498,1047,5893,688,372,1127,2865,2307,843,385,928,7080,323,3508,460,27,352,266,100,144,72,492,0,1016,320,7240,0,223,2429,139,1310,1475,0,40,527,284,580,106,127
ACSSF,2012e1,co,000,0129,0000023,125741,6142,10517,12212,4436,16440,6193,2739,5988,13607,25039,11892,6128,4408,40308,1589,1237,3509,1132,1839,914,1607,2277,6147,15524,2542,947,1044,21541,85,0,52,0,517,71,0,277,2622,6491,7105,2526,1795,31664,659,944,1736,1939,11540,1352,645,3234,3270,2685,1599,784,1277,16796,3077,7389,529,562,1335,819,397,82,753,95,155,1395,208,15432,732,947,6386,803,1209,3037,90,118,815,244,491,476,84
ACSSF,2012e1,co,000,0129,0000024,55209,545,4782,3932,1612,4058,2752,1436,3442,8895,12082,5514,3089,3070,23754,294,697,2033,203,269,592,801,1581,6051,7968,1189,844,1232,9699,73,0,88,182,55,70,133,43,1059,2515,3153,1269,1059,12614,62,176,733,952,3224,663,434,1580,1470,1325,956,357,682,5984,116,3794,157,99,312,566,68,134,122,211,80,325,0,3158,0,115,921,176,198,861,0,104,193,63,136,294,97
ACSSF,2012e1,co,000,0129,0000025,162175,1241,13770,8814,5251,19005,11382,5127,10720,20388,31376,19706,7407,7988,51145,769,1366,2901,1139,2287,1634,2484,4065,8478,18155,3708,523,3636,33352,0,107,196,72,889,613,52,806,5218,8487,11745,3079,2088,42813,210,764,1529,2781,12322,3831,1875,5050,4119,3664,3448,1274,1946,17879,105,11117,558,165,1708,759,716,355,660,241,120,1222,153,16986,157,416,3630,1094,1799,4545,0,444,1913,829,685,1309,165
ACSSF,2012e1,co,000,0129,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0129,0000027,52793,740,2165,3218,1750,5695,1925,2399,6349,8899,11870,3959,2538,1286,28495,626,597,1887,413,784,423,1786,3904,6473,8990,837,1094,681,5379,40,0,0,0,165,0,0,67,501,1073,2598,711,224,13256,0,164,856,1121,3949,614,445,2068,1683,1557,336,158,305,3207,25,1346,45,70,492,37,141,310,0,88,78,575,0,2456,49,58,430,146,305,851,27,0,242,162,110,0,76
ACSSF,2012e1,co,000,0129,0000028,198868,1172,14465,12148,3101,24839,7935,5798,12988,25797,41103,22011,12930,14581,78942,207,2898,5901,403,2753,2361,2627,4900,13163,26928,4293,4643,7865,38203,0,150,42,99,1459,192,140,350,5671,8359,14342,4191,3208,51434,468,1289,1543,1650,17994,2126,2471,7229,5799,4801,2440,1779,1845,15882,429,9305,943,39,502,574,425,192,638,357,182,889,1407,14407,68,823,3719,910,2131,2682,135,317,526,658,754,1428,256
ACSSF,2012e1,co,000,0129,0000029,334303,3755,22376,17555,8784,29224,14677,11178,28865,58928,67593,41065,16341,13962,145320,1859,4603,6333,1901,3550,2021,6572,13140,36684,47585,7431,5096,8545,59702,0,270,649,202,1060,515,51,605,10302,11392,27545,5068,2043,78642,932,673,3366,4099,20802,4112,3882,13973,9791,7870,4265,1650,3227,23453,769,15706,462,336,616,883,416,374,655,310,559,2282,85,27186,195,1124,6745,2246,3196,7146,257,773,1496,436,1265,2245,62
ACSSF,2012e1,co,000,0129,0000030,80306,1844,3885,6949,1552,9343,2237,2167,4678,9670,21107,10634,3518,2722,33875,419,894,3847,214,1241,515,1379,1751,5297,14396,1697,909,1316,15307,143,0,73,0,514,0,0,176,1530,3517,6970,1694,690,19184,103,380,1036,980,6237,575,527,2472,2281,2605,927,454,607,5366,732,2554,238,70,264,159,62,279,222,77,180,420,109,6574,447,57,1755,288,1087,988,199,0,340,512,860,41,0
ACSSF,2012e1,co,000,0129,0000031,42619,1961,2844,4103,1489,5095,1628,1054,2074,4324,9991,5515,1554,987,11665,57,227,611,402,450,89,389,630,1592,5835,736,240,407,9405,0,0,0,0,324,0,0,70,875,3159,3982,793,202,10146,306,124,332,555,3858,150,329,1347,1158,932,714,45,296,5149,1048,2211,205,162,137,492,336,0,159,0,20,297,82,6254,550,282,2955,370,326,897,0,27,540,65,63,179,0
ACSSF,2012e1,co,000,0129,0000032,53749,579,2503,5390,1319,4710,1506,2602,6452,9026,12083,3504,2586,1489,31373,294,1059,3466,480,1143,385,1628,3458,6838,9481,1097,1255,789,5306,0,0,0,0,549,0,83,42,315,1383,1695,729,510,13303,136,453,693,839,2828,750,791,2679,1831,1219,536,358,190,1527,42,844,155,0,0,129,100,0,42,0,44,171,0,2240,107,147,1076,0,190,242,0,273,0,0,132,73,0
ACSSF,2012e1,co,000,0129,0000033,73916,1483,5357,3993,1993,9073,2473,2037,5945,9271,14379,10425,3921,3566,29736,1277,1145,1165,533,1661,329,1018,2943,6535,9140,2029,642,1319,14693,73,0,163,0,421,311,0,91,932,3218,6499,2164,821,17405,36,752,657,1131,5316,722,802,2523,1325,1450,1174,166,1351,5911,97,3460,353,72,680,63,217,272,84,103,88,387,35,6171,0,0,1655,257,995,1048,0,116,395,468,635,562,40
ACSSF,2012e1,co,000,0129,0000034,45669,828,3202,6098,1348,4372,788,1433,1564,7140,8873,5553,3453,1017,18701,148,297,3335,281,480,0,1279,817,4709,5621,838,557,339,9100,0,0,30,0,46,46,0,0,698,2576,3960,1424,320,9352,34,187,1064,824,3434,283,154,632,1259,676,393,208,204,4660,343,2603,186,0,47,166,0,115,156,0,213,751,80,3856,303,115,1483,243,365,293,0,0,318,0,149,513,74
ACSSF,2012e1,co,000,0129,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0129,0000036,41421,421,2555,2396,866,6475,1463,542,1150,4073,11815,5392,1855,2418,10586,60,539,350,36,800,112,193,470,1057,5687,375,287,620,10910,112,0,0,0,418,0,0,206,549,4018,4054,563,990,12141,0,72,370,753,4374,412,311,343,2155,1665,637,334,715,3810,249,1818,261,0,167,106,38,91,72,422,0,565,21,3974,0,126,1415,77,716,833,0,40,240,23,326,106,72
ACSSF,2012e1,co,000,0129,0000037,62425,880,5832,5512,2945,6952,3503,1646,5035,6027,11755,5755,3802,2781,20366,523,749,1219,367,1027,437,656,1493,2807,8078,890,1287,833,9816,0,0,45,0,695,44,57,50,1118,1843,3700,1063,1201,14833,0,179,1154,1012,4318,728,388,3195,1254,1443,707,207,248,8105,357,4614,322,82,230,265,438,297,235,255,0,542,468,9305,0,290,2772,1484,682,2029,107,0,613,136,458,703,31
ACSSF,2012e1,co,000,0129,0000038,61211,394,3493,6851,1726,5926,3734,2158,2830,9448,13200,6140,2566,2745,26374,143,1197,3083,479,683,752,1353,1180,5557,8326,1408,431,1782,8655,41,0,77,0,95,0,0,149,1327,2115,3589,741,521,15883,31,158,1237,955,4255,1345,416,1389,1981,2410,883,450,373,4488,179,2063,215,46,324,149,350,0,209,47,179,727,0,5811,0,75,2239,246,569,1488,39,112,374,302,81,217,69
ACSSF,2012e1,co,000,0129,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0129,0000040,198868,1172,14465,12148,3101,24839,7935,5798,12988,25797,41103,22011,12930,14581,78942,207,2898,5901,403,2753,2361,2627,4900,13163,26928,4293,4643,7865,38203,0,150,42,99,1459,192,140,350,5671,8359,14342,4191,3208,51434,468,1289,1543,1650,17994,2126,2471,7229,5799,4801,2440,1779,1845,15882,429,9305,943,39,502,574,425,192,638,357,182,889,1407,14407,68,823,3719,910,2131,2682,135,317,526,658,754,1428,256
ACSSF,2012e1,co,000,0129,0000041,162175,1241,13770,8814,5251,19005,11382,5127,10720,20388,31376,19706,7407,7988,51145,769,1366,2901,1139,2287,1634,2484,4065,8478,18155,3708,523,3636,33352,0,107,196,72,889,613,52,806,5218,8487,11745,3079,2088,42813,210,764,1529,2781,12322,3831,1875,5050,4119,3664,3448,1274,1946,17879,105,11117,558,165,1708,759,716,355,660,241,120,1222,153,16986,157,416,3630,1094,1799,4545,0,444,1913,829,685,1309,165
ACSSF,2012e1,co,000,0129,0000042,334303,3755,22376,17555,8784,29224,14677,11178,28865,58928,67593,41065,16341,13962,145320,1859,4603,6333,1901,3550,2021,6572,13140,36684,47585,7431,5096,8545,59702,0,270,649,202,1060,515,51,605,10302,11392,27545,5068,2043,78642,932,673,3366,4099,20802,4112,3882,13973,9791,7870,4265,1650,3227,23453,769,15706,462,336,616,883,416,374,655,310,559,2282,85,27186,195,1124,6745,2246,3196,7146,257,773,1496,436,1265,2245,62
ACSSF,2012e1,co,000,0129,0000043,80306,1844,3885,6949,1552,9343,2237,2167,4678,9670,21107,10634,3518,2722,33875,419,894,3847,214,1241,515,1379,1751,5297,14396,1697,909,1316,15307,143,0,73,0,514,0,0,176,1530,3517,6970,1694,690,19184,103,380,1036,980,6237,575,527,2472,2281,2605,927,454,607,5366,732,2554,238,70,264,159,62,279,222,77,180,420,109,6574,447,57,1755,288,1087,988,199,0,340,512,860,41,0
ACSSF,2012e1,co,000,0129,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0129,0000045,42619,1961,2844,4103,1489,5095,1628,1054,2074,4324,9991,5515,1554,987,11665,57,227,611,402,450,89,389,630,1592,5835,736,240,407,9405,0,0,0,0,324,0,0,70,875,3159,3982,793,202,10146,306,124,332,555,3858,150,329,1347,1158,932,714,45,296,5149,1048,2211,205,162,137,492,336,0,159,0,20,297,82,6254,550,282,2955,370,326,897,0,27,540,65,63,179,0
ACSSF,2012e1,co,000,0129,0000046,41421,421,2555,2396,866,6475,1463,542,1150,4073,11815,5392,1855,2418,10586,60,539,350,36,800,112,193,470,1057,5687,375,287,620,10910,112,0,0,0,418,0,0,206,549,4018,4054,563,990,12141,0,72,370,753,4374,412,311,343,2155,1665,637,334,715,3810,249,1818,261,0,167,106,38,91,72,422,0,565,21,3974,0,126,1415,77,716,833,0,40,240,23,326,106,72
ACSSF,2012e1,co,000,0129,0000047,398425,4468,26331,22766,10951,36693,16275,12980,35215,68644,79662,47428,19741,17271,172874,2450,5434,9272,2434,4099,2452,7389,16693,42971,55599,8811,5525,9745,68733,0,270,769,251,1150,515,51,702,10876,13156,31907,5891,3195,97392,972,1132,4118,5442,26964,4632,4398,16637,12479,9785,4656,2298,3879,28548,851,18330,600,369,665,917,885,374,822,449,559,3554,173,30878,195,1165,8007,2455,3815,7759,257,809,1496,673,1495,2473,279
ACSSF,2012e1,co,000,0129,0000048,401183,9463,23783,34724,8817,42555,13004,11319,24265,64333,88881,45298,18435,16306,191710,3354,6222,19327,1729,6220,2881,7000,9755,44336,64257,11364,5844,9421,59954,780,102,184,0,1545,146,237,1110,6892,12435,26663,6517,3343,89245,297,1907,5522,5186,28761,3277,2787,12135,10231,10158,4786,1842,2356,31867,4450,15114,1535,524,1503,926,395,1001,1266,516,1039,3143,455,28407,582,438,8156,1378,4526,5774,900,264,1608,1515,1446,1089,731
ACSSF,2012e1,co,000,0129,0000049,335871,18466,29203,15678,6324,40273,18776,4734,17913,29765,71672,46142,17384,19541,104979,6618,5426,3036,588,2781,2706,2189,7486,13126,41873,9123,3436,6591,70909,981,97,70,0,2125,489,300,771,5651,18171,29128,6129,6997,80823,1517,1419,2225,3794,27767,4697,1606,8447,8025,8890,5572,2499,4365,45334,7280,20922,1558,355,2577,2849,562,1120,1028,1161,1031,4053,838,33826,2070,1339,8789,1587,5023,8035,77,89,1935,1577,1288,1267,750
ACSSF,2012e1,co,000,0129,0000050,355740,19835,26412,31184,10725,40877,15243,10516,22298,40118,73266,32296,17547,15423,133384,7893,4719,11439,2906,4537,1787,6707,10207,23802,45563,5880,3356,4588,59990,468,66,469,0,1327,330,76,673,5437,17436,20879,6095,6734,86159,1357,2103,5484,5612,28558,3224,2649,10860,7757,8736,3798,2608,3413,40992,8167,17942,1384,660,2512,1634,799,417,1664,609,534,4140,530,35215,1950,1582,12408,1547,3943,8268,285,141,1458,922,1205,1348,158
ACSSF,2012e1,co,000,0129,0000051,320006,4479,23142,20688,5172,37441,14477,7912,20120,40078,67615,32483,19368,27031,125927,1072,4076,10010,746,4280,2858,3606,8091,21766,44023,6016,7019,12364,61207,410,286,126,99,1747,279,203,474,7703,14203,21352,6334,7991,79570,651,1503,2712,2695,27298,4296,3313,10847,8422,7703,3912,2438,3780,29042,1645,16133,1427,408,1130,1169,655,230,1103,438,352,1965,2387,24260,701,1144,6413,1224,2986,5875,135,478,1084,1248,851,1612,509
ACSSF,2012e1,co,000,0129,0000052,371830,5399,25600,25054,11485,39564,20179,14572,31709,52150,74657,37761,18639,15061,156172,3630,4657,11669,2712,4978,3356,8546,15803,30532,50094,8216,4740,7239,59259,539,107,309,72,1827,766,135,1194,7011,14518,22377,6761,3643,95162,479,1841,4434,6605,26692,6221,4574,13152,11410,8559,5267,2388,3540,29935,378,17857,1019,252,2574,1260,1290,843,833,388,274,2653,314,31302,373,1138,7623,1844,3493,8576,27,717,2364,1098,1627,2097,325
ACSSF,2012e1,co,000,0129,0000053,376139,5323,30557,31817,12018,40702,19965,9865,22529,51695,71924,41324,19904,18516,137715,3045,6342,10405,2246,5454,3029,4871,9501,29185,43974,7676,3848,8139,69089,243,28,469,289,2077,660,255,699,9183,15554,26624,7952,5056,90213,772,2014,5344,5934,26695,4756,3124,11158,9211,10336,4731,1877,4261,37323,1263,21174,1737,557,2548,1547,1353,756,887,767,606,3498,630,41799,0,999,13862,2992,3928,9973,262,415,3229,1293,1687,2729,430
ACSSF,2012e1,co,000,0129,0000054,46805,7958,2770,4881,1048,4644,2340,559,1980,2017,9444,3935,2508,2721,13321,3629,364,421,173,555,122,176,908,610,5007,388,395,573,8839,91,66,387,0,181,0,76,105,469,2567,2930,481,1486,9726,295,205,566,621,3013,376,165,967,717,1141,472,598,590,8257,3366,2099,599,108,358,206,28,0,44,398,80,899,72,6662,577,36,2908,146,537,1636,114,0,177,331,65,135,0
ACSSF,2012e1,co,000,0129,0000055,60789,2857,3960,7504,876,7747,2411,1107,2985,7210,13069,4608,3710,2745,24129,700,1173,3237,401,826,348,550,885,3592,8704,783,1142,1788,8499,103,0,0,0,239,0,0,33,1337,2201,3427,751,408,15400,72,314,1393,396,5704,841,306,1925,1573,1854,398,250,374,7426,1913,2473,680,41,236,318,0,72,253,69,0,1371,0,5335,69,0,2194,38,742,904,251,70,455,241,0,196,175
ACSSF,2012e1,co,000,0129,0000056,100941,2474,5229,8847,2118,11937,3321,2408,5509,12036,26900,11746,4730,3686,42762,743,1239,4691,473,1281,952,1620,2136,6452,18058,2105,993,2019,18925,183,102,184,0,574,43,0,304,2031,5059,7458,2095,892,22989,103,340,1269,1243,8015,481,527,2790,2859,2967,1143,689,563,7346,998,3480,288,70,446,327,62,279,222,142,180,669,183,8919,447,68,2415,332,1621,1518,199,0,472,674,860,284,29
ACSSF,2012e1,co,000,0129,0000057,51501,3956,6563,1485,1152,5501,3030,957,2815,4008,8030,7193,3193,3618,14232,1048,1218,190,120,405,329,268,693,2198,5118,1195,315,1135,10976,355,0,0,0,310,0,0,252,678,1687,5091,1259,1344,12021,332,387,153,728,3830,349,410,1810,978,981,488,473,1102,9155,1583,4465,216,117,588,441,279,60,154,65,228,922,37,5117,638,493,926,187,368,1911,0,0,0,179,191,224,0
ACSSF,2012e1,co,000,0129,0000058,86567,4078,7258,7986,3119,12364,3287,1835,3981,8978,17951,9749,3511,2470,25872,554,849,1840,709,1264,588,994,1497,3347,11275,1915,359,681,15752,0,0,31,0,428,71,0,172,1861,4690,6032,1677,790,21892,506,593,957,1321,8618,535,447,2234,2525,1863,1225,316,752,12162,2376,5121,422,382,1153,632,372,51,544,0,113,833,163,10889,642,695,4736,707,901,1461,22,27,701,123,464,326,84
ACSSF,2012e1,co,000,0129,0000059,67206,2004,6499,1922,1125,8904,2570,713,5320,8625,7812,17392,1785,2535,24117,1148,1169,642,30,851,297,639,2319,4418,5605,5936,475,588,13706,268,0,0,0,418,0,0,278,1788,762,8492,823,877,16857,83,660,144,802,7018,727,61,2088,1392,1441,1824,70,547,8500,424,4436,0,0,601,444,13,441,688,4,964,313,172,4026,81,234,1136,293,16,1102,0,194,339,0,176,104,351
ACSSF,2012e1,co,000,0129,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,co,000,0129,0000061,61803,480,4649,3972,1273,8762,2940,864,2316,5543,16693,7080,2690,4541,17729,60,1191,583,60,942,484,289,895,1776,8990,733,384,1342,14710,112,0,70,0,679,71,103,206,587,5083,5075,799,1925,16393,0,137,498,1047,5729,688,372,1084,2691,2029,805,385,928,6586,308,3149,460,27,331,266,100,91,72,492,0,1016,274,6385,0,172,2361,139,1081,1431,0,40,417,99,467,106,72
