ACSSF,2012m1,co,000,0129,0000054,2105,1174,808,1062,386,853,534,266,614,568,1168,932,724,631,1244,644,173,225,130,267,88,107,394,278,753,238,220,313,1147,84,70,299,189,121,189,94,95,277,622,762,258,561,1181,150,164,407,319,615,232,168,468,309,442,397,402,284,1368,1015,690,307,92,374,133,49,189,56,286,117,416,104,1221,322,52,934,138,314,460,173,189,212,205,97,137,189
ACSSF,2012m1,co,000,0129,0000055,3233,906,1019,1494,570,1768,898,563,869,1664,2247,1324,1042,983,2435,402,694,1020,494,553,327,397,427,1025,1805,367,552,777,1637,134,189,189,189,226,189,189,54,733,807,1151,427,310,1993,127,310,625,243,1573,584,237,743,657,610,356,198,386,1608,918,793,504,69,241,303,189,117,226,116,189,759,189,1159,117,189,834,62,392,453,397,113,400,249,189,151,220
ACSSF,2012m1,co,000,0129,0000056,3187,972,1246,1647,696,1644,865,874,1112,1386,2337,1736,860,799,2633,349,554,1102,300,486,594,781,712,1003,1631,591,403,552,2077,236,165,181,189,319,72,189,211,708,1174,1396,636,422,2092,98,203,648,420,1299,315,333,845,747,861,495,346,274,1289,595,933,230,118,374,240,104,241,218,138,284,350,137,1846,421,68,1020,427,691,678,176,189,349,546,742,287,46
ACSSF,2012m1,co,000,0129,0000057,2321,1047,1317,671,489,1186,774,466,802,1014,1042,1236,978,1126,1705,469,507,158,101,329,260,196,334,598,848,567,212,536,1432,326,189,189,189,276,189,189,236,399,607,1215,698,556,1617,283,312,195,377,935,224,301,639,576,430,229,337,648,1537,757,1131,251,161,372,317,273,120,149,112,268,460,69,1298,355,486,542,241,305,749,189,189,189,146,161,167,189
ACSSF,2012m1,co,000,0129,0000058,3877,1043,1521,1335,825,1843,863,598,818,1522,1960,1787,899,577,2311,267,432,606,440,517,375,457,473,1046,1422,855,193,338,2059,189,189,53,189,343,91,189,157,633,1062,1309,685,304,2169,281,456,400,534,1498,317,299,654,753,547,484,228,461,1775,783,1250,214,297,714,401,358,66,487,189,153,435,153,1634,377,462,1116,305,450,545,38,49,376,164,439,187,133
ACSSF,2012m1,co,000,0129,0000059,3025,845,1764,830,728,2174,795,404,1394,1962,1679,2421,683,905,2372,641,563,539,52,405,270,390,847,1317,1491,1410,321,408,2049,289,189,189,189,452,189,189,235,734,420,1695,573,553,2384,146,496,166,664,1895,472,78,830,844,740,973,95,419,1672,285,1548,189,189,694,355,22,416,593,9,690,256,216,1015,89,236,640,386,27,553,189,330,403,189,186,128,393
ACSSF,2012m1,co,000,0129,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0129,0000061,2559,282,988,987,580,1307,678,360,734,1058,1672,1056,741,938,1799,101,477,319,71,575,333,162,443,539,1121,373,253,455,1725,160,189,118,189,531,118,132,236,311,910,1018,355,558,1841,189,147,282,576,1146,249,252,505,800,850,352,266,471,1205,207,773,268,47,283,202,120,109,85,328,189,599,378,1153,189,138,732,139,521,552,189,68,284,140,373,133,120
ACSSF,2012m1,co,000,0129,0000062,2448,1064,862,557,492,877,744,296,405,404,1561,1106,632,558,1482,627,187,299,189,135,183,73,239,248,982,224,371,330,1404,275,189,189,189,171,38,294,252,291,762,1037,287,301,1482,216,135,177,321,746,261,54,331,154,903,256,283,322,1044,715,781,208,132,127,404,82,121,13,184,46,250,178,933,209,158,334,307,372,530,189,189,212,389,62,189,94
ACSSF,2012m1,co,000,0129,0000063,3290,541,1002,1013,661,1201,670,476,797,1371,1605,1149,722,976,2101,362,661,723,119,435,198,360,568,1316,1286,444,388,924,1441,375,189,189,189,171,189,189,247,313,767,964,330,375,1449,189,73,301,544,995,336,272,472,581,387,332,350,240,888,302,682,163,93,102,210,189,189,69,77,175,269,43,1469,15,220,667,335,567,650,189,189,256,254,189,170,14
ACSSF,2012m1,co,000,0129,0000064,3452,588,1153,1689,801,1442,750,1045,944,1692,1976,1569,1318,723,2977,273,459,1143,376,434,34,977,629,1525,1758,630,545,460,2109,168,189,61,189,76,79,189,69,521,1161,1319,946,418,2412,58,244,656,676,1307,516,252,571,788,523,484,291,270,1190,360,904,142,157,193,183,58,189,329,50,332,577,118,1373,359,189,1146,401,351,442,189,189,299,81,187,421,123
ACSSF,2012m1,co,000,0129,0000065,3114,423,747,878,464,1663,310,723,1081,1466,1918,1644,899,610,2765,141,458,838,207,772,189,599,384,1468,1710,928,573,518,1334,189,189,189,189,143,189,142,169,407,580,1097,596,132,1561,189,179,313,375,1212,123,291,928,499,519,606,286,285,757,398,567,49,86,90,39,250,189,189,189,83,148,189,778,189,92,266,189,481,266,189,189,187,189,107,252,189
ACSSF,2012m1,co,000,0129,0000066,3531,519,875,1568,742,1410,829,873,1059,1705,1832,1302,719,845,2306,246,378,1091,265,750,440,473,764,1322,1498,643,397,702,1376,189,189,189,189,146,116,111,114,770,481,931,478,313,2054,82,253,421,530,1046,311,494,634,813,675,459,194,286,1311,444,760,435,252,236,73,333,259,270,189,189,282,189,1223,189,194,832,259,244,718,516,182,156,387,286,134,91
