ACSSF,2012m1,co,000,0098,0000001,2766,1930,1499,189,1499,30,189,241,189,496,580,264,316,161,304,263,326,286,373,297,138,345,476,497,276,1531,1031,1044,422,389,368,396,283,175,197,38,346,181,226,316,189,82,189,162,34,53,71,78,1563,858,189,858,189,189,189,80,326,101,165,196,115,130,128,350,431,227,178,147,192,65,119,84,1467,1169,951,544,452,208,316,524,342,291,194,151,136,72,163,189,189,64,189,98,35,132,189,3007,1741,1916,189,1916,48,189,92,354,223,218,456,628,708,570,494,761,735,613,372,471,856,502,881,1122,1905,1426,1799,528,970,565,433,716,266,362,168,578,133,275,397,263,361,189,185,90,55,305,258,2117,1712,189,1712,189,189,35,302,514,526,626,459,605,324,461,525,533,765,452,720,613,522,659,744,2024,1709,1977,840,530,768,750,618,479,198,325,422,314,394,225,135,199,569,796,112,264,290,354
ACSSF,2012m1,co,000,0098,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,1692,1900,189,1900,48,189,92,354,223,218,456,636,673,570,494,760,735,613,358,471,857,501,894,1120,1838,1421,1727,532,944,526,433,716,266,348,168,578,133,275,397,263,361,189,185,90,55,305,258,2218,1643,189,1643,189,189,35,302,491,526,606,444,595,323,428,517,536,764,452,720,608,538,639,724,2121,1754,1966,831,519,748,750,618,448,198,325,422,304,388,209,135,199,569,796,112,264,290,276
ACSSF,2012m1,co,000,0098,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0098,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826,1588,1815,189,1815,48,189,92,354,223,218,324,628,673,570,501,750,735,600,372,471,857,500,881,1118,1817,1399,1736,524,970,561,433,716,266,348,168,578,133,275,397,263,361,189,185,90,55,305,258,2057,1656,189,1656,189,189,35,302,506,526,606,459,605,324,428,531,533,764,438,720,608,522,653,740,2014,1705,1954,821,532,768,750,618,463,198,325,422,314,394,225,135,199,569,796,112,264,277,354
ACSSF,2012m1,co,000,0098,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808,1610,1815,189,1815,48,189,92,354,223,218,324,628,673,570,501,750,735,600,372,471,857,500,881,1118,1803,1407,1709,512,970,561,433,716,266,348,168,578,133,275,397,263,361,189,185,90,55,305,258,2019,1656,189,1656,189,189,35,302,506,526,606,459,605,324,428,531,533,764,438,720,608,522,653,740,1998,1713,1928,804,532,773,750,618,448,198,325,422,314,394,225,135,199,569,783,112,264,277,279
ACSSF,2012m1,co,000,0098,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3137,1630,1641,189,1641,189,189,92,354,153,76,240,371,468,417,392,651,649,347,193,287,627,343,650,735,1421,1187,1165,306,576,388,327,541,156,230,88,366,76,210,238,189,199,189,189,59,55,282,90,2031,1452,189,1452,189,189,189,155,435,495,406,177,557,229,312,432,181,397,338,525,584,360,428,373,1661,1496,1198,599,490,529,405,449,383,175,199,372,262,253,71,46,193,258,189,189,241,198,88
ACSSF,2012m1,co,000,0098,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,1250,1379,189,1379,48,189,189,189,148,202,273,523,408,416,298,328,370,488,328,326,616,361,700,911,1305,788,1297,403,761,345,268,500,201,258,141,464,109,98,280,263,313,189,185,71,189,127,229,1790,1466,189,1466,189,189,35,247,334,149,418,394,182,221,324,487,487,660,248,423,224,349,413,596,1843,1239,1668,561,280,555,549,386,249,141,266,212,136,322,222,127,38,501,783,112,124,197,261
ACSSF,2012m1,co,000,0098,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0098,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,co,000,0098,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
