ACSSF,2012e1,co,000,0051,0000001,1231307,1228115,197592,139289,70305,219368,205741,201776,194044,3192,1114650,807098,134463,92726,46581,281113,252215,307552,71737,10747,8413,2875,25295,24407,235815,27903,21888,15364,86962,83698,1227994,1218629,857279,89244,272106,9365,1227994,80144,74546,31017,43529,5598,1147850,1144083,857279,58227,228577,3767,1228115,266847,263590,116346,25088,122156,3257,961268,955127,740970,64207,149950,6141,1227994,1114650,1033220,37972,43458,64838,27189,21317,5187582,5071158,4125023,1278264,744605,533659,974677,1473443,1364624,46754,62065,79346,55434,47276,12106,17437,69824,117216,8940,27269,44216,3395,33396,946135,717824,348796,260863,87933,369028,301747,67281,228311,14941,109904,77239,1194,25033,116424,610939,593424,409426,207161,147317,59844,157314,25512,7181,9099,3159,183998,174225,54783,49517,5266,119442,113135,6307,9773,17515,1227994,80144,1147850,5187582,5071158,4125023,1278264,744605,533659,974677,1473443,79346,55434,47276,99367,117216,27269,44216,45731,946135,717824,348796,260863,87933,369028,301747,67281,228311,109904,77239,41168,116424
ACSSF,2012e1,co,000,0051,0000002,1081471,1078804,176475,125515,61421,192965,180315,174724,167389,2667,978297,696395,119886,82363,39142,241358,213646,281902,62519,9445,7507,2636,22262,20669,219383,26084,20905,14626,81450,76318,1078720,1070268,739085,79103,252080,8452,1078720,73536,68602,27283,41319,4934,1005184,1001666,739085,51820,210761,3518,1078804,239538,236532,99844,22501,114187,3006,839266,833787,639241,56653,137893,5479,1078720,978297,906355,33632,38310,56609,24534,19280,4480934,4382767,3532364,1078877,623296,455581,803493,1290134,1194384,40594,55156,69069,50341,42604,10809,15709,63702,107626,8339,25321,40712,2893,30361,850403,639717,304888,225354,79534,334829,271886,62943,210686,12919,103942,69671,1115,23039,98167,500766,484524,326686,165740,116650,49090,121355,22368,6207,8076,2940,157838,149149,43996,39690,4306,105153,99621,5532,8689,16242,1078720,73536,1005184,4480934,4382767,3532364,1078877,623296,455581,803493,1290134,69069,50341,42604,90220,107626,25321,40712,41593,850403,639717,304888,225354,79534,334829,271886,62943,210686,103942,69671,37073,98167
ACSSF,2012e1,co,000,0051,0000003,149836,149311,21117,13774,8884,26403,25426,27052,26655,525,136353,110703,14577,10363,7439,39755,38569,25650,9218,1302,906,239,3033,3738,16432,1819,983,738,5512,7380,149274,148361,118194,10141,20026,913,149274,6608,5944,3734,2210,664,142666,142417,118194,6407,17816,249,149311,27309,27058,16502,2587,7969,251,122002,121340,101729,7554,12057,662,149274,136353,126865,4340,5148,8229,2655,2037,706648,688391,592659,199387,121309,78078,171184,183309,170240,6160,6909,10277,5093,4672,1297,1728,6122,9590,601,1948,3504,502,3035,95732,78107,43908,35509,8399,34199,29861,4338,17625,2022,5962,7568,79,1994,18257,110173,108900,82740,41421,30667,10754,35959,3144,974,1023,219,26160,25076,10787,9827,960,14289,13514,775,1084,1273,149274,6608,142666,706648,688391,592659,199387,121309,78078,171184,183309,10277,5093,4672,9147,9590,1948,3504,4138,95732,78107,43908,35509,8399,34199,29861,4338,17625,5962,7568,4095,18257
ACSSF,2012e1,co,000,0051,0000004,1143456,1140287,183246,130054,64875,204932,190720,186389,180071,3169,1035737,748711,125321,86932,42332,260669,233457,287026,65388,9733,7729,2405,23191,22330,221638,26132,20156,14836,82256,78258,1140166,1131411,794258,81872,255281,8755,1140166,73611,68395,28235,40160,5216,1066555,1063016,794258,53637,215121,3539,1140287,243855,240956,103580,23416,113960,2899,896432,890543,690715,58507,141321,5889,1140166,1035737,960893,35453,39391,59130,25372,19927,4780840,4680118,3807687,1174990,684656,490334,892707,1367974,1267263,43635,57076,71406,52957,44376,11780,16856,65260,109381,8615,25271,41073,2981,31441,872431,658812,318346,237322,81024,340466,276731,63735,213619,12856,104755,71226,1115,23667,100722,546165,530621,366268,184589,131173,53416,139442,23695,6906,8477,3159,164353,155218,48029,43319,4710,107189,101552,5637,9135,15544,1140166,73611,1066555,4780840,4680118,3807687,1174990,684656,490334,892707,1367974,71406,52957,44376,93896,109381,25271,41073,43037,872431,658812,318346,237322,81024,340466,276731,63735,213619,104755,71226,37638,100722
ACSSF,2012e1,co,000,0051,0000005,1083247,1080250,172797,123680,60763,194379,180866,176604,171161,2997,981055,708232,117314,82060,39228,247598,222032,272823,62141,9155,7218,2374,22459,20935,210682,24878,19810,14159,77780,74055,1080162,1072330,751192,77996,243142,7832,1080162,70215,65163,26576,38587,5052,1009947,1007167,751192,51420,204555,2780,1080250,231040,228141,96799,22677,108665,2899,849210,844277,654430,55370,134477,4933,1080162,981055,910750,33423,36882,56134,24291,18682,4501758,4415966,3597433,1107069,647355,459714,838381,1298133,1202681,41311,54141,68072,50430,41586,11416,16254,61941,104151,7551,24105,39347,2689,30459,818533,621305,299244,223420,75824,322061,262365,59696,197228,11041,95337,67869,421,22560,85792,508994,494258,340378,170668,121286,49382,128642,23142,6600,8420,2906,153880,145037,44364,39771,4593,100673,95450,5223,8843,14736,1080162,70215,1009947,4501758,4415966,3597433,1107069,647355,459714,838381,1298133,68072,50430,41586,89611,104151,24105,39347,40699,818533,621305,299244,223420,75824,322061,262365,59696,197228,95337,67869,34022,85792
ACSSF,2012e1,co,000,0051,0000006,469523,467743,81540,58739,26335,82783,77104,73560,67682,1780,419870,275713,51358,36364,15017,92515,80459,144157,29849,4362,4222,999,10492,9774,114308,14506,10907,7901,43887,37107,467692,464220,296800,36712,130708,3472,467692,35589,34185,12620,21565,1404,432103,430035,296800,24092,109143,2068,467743,130567,129316,51135,11777,66404,1251,337176,334955,245665,24986,64304,2221,467692,419870,392800,10708,16362,26940,13404,7478,2046943,1993498,1526015,466211,260337,205874,329255,555940,520164,12850,22926,33191,27074,18546,4273,7956,32020,51549,3752,11642,20508,892,14755,467483,346667,165952,121677,44275,180715,144602,36113,120816,7390,66786,34635,376,11629,53445,227756,219301,139821,70477,48323,22154,51407,9160,2512,4541,1724,79480,74870,21114,18853,2261,53756,51182,2574,4610,8455,467692,35589,432103,2046943,1993498,1526015,466211,260337,205874,329255,555940,33191,27074,18546,44249,51549,11642,20508,19399,467483,346667,165952,121677,44275,180715,144602,36113,120816,66786,34635,19395,53445
ACSSF,2012e1,co,000,0051,0000007,613724,612507,91257,64941,34428,111596,103762,103044,103479,1217,561185,432519,65956,45696,24211,155083,141573,128666,32292,4793,2996,1375,11967,11161,96374,10372,8903,6258,33893,36948,612470,608110,454392,41284,112434,4360,612470,34626,30978,13956,17022,3648,577844,577132,454392,27328,95412,712,612507,100473,98825,45664,10900,42261,1648,512034,509322,408765,30384,70173,2712,612470,561185,517950,22715,20520,29194,10887,11204,2454815,2422468,2071418,640858,387018,253840,509126,742193,682517,28461,31215,34881,23356,23040,7143,8298,29921,52602,3799,12463,18839,1797,15704,351050,274638,133292,101743,31549,141346,117763,23583,76412,3651,28551,33234,45,10931,32347,281238,274957,200557,100191,72963,27228,77235,13982,4088,3879,1182,74400,70167,23250,20918,2332,46917,44268,2649,4233,6281,612470,34626,577844,2454815,2422468,2071418,640858,387018,253840,509126,742193,34881,23356,23040,45362,52602,12463,18839,21300,351050,274638,133292,101743,31549,141346,117763,23583,76412,28551,33234,14627,32347
ACSSF,2012e1,co,000,0051,0000008,60209,60037,10449,6374,4112,10553,9854,9785,8910,172,54682,40479,8007,4872,3104,13071,11425,14203,3247,578,511,31,732,1395,10956,1254,346,677,4476,4203,60004,59081,43066,3876,12139,923,60004,3396,3232,1659,1573,164,56608,55849,43066,2217,10566,759,60037,12815,12815,6781,739,5295,0,47222,46266,36285,3137,6844,956,60004,54682,50143,2030,2509,2996,1081,1245,279082,264152,210254,67921,37301,30620,54326,69841,64582,2324,2935,3334,2527,2790,364,602,3319,5230,1064,1166,1726,292,982,53898,37507,19102,13902,5200,18405,14366,4039,16391,1815,9418,3357,694,1107,14930,37171,36363,25890,13921,9887,4034,10800,553,306,57,253,10473,10181,3665,3548,117,6516,6102,414,292,808,60004,3396,56608,279082,264152,210254,67921,37301,30620,54326,69841,3334,2527,2790,4285,5230,1166,1726,2338,53898,37507,19102,13902,5200,18405,14366,4039,16391,9418,3357,3616,14930
ACSSF,2012e1,co,000,0051,0000009,20402,20263,3432,1636,1523,3823,3713,3413,2723,139,18694,13358,2375,1383,1044,4981,3575,5336,703,215,0,0,0,488,4633,543,253,323,1739,1775,20263,19795,14073,703,5019,468,20263,1987,1987,586,1401,0,18276,17808,14073,117,3618,468,20263,5874,5874,2689,0,3185,0,14389,13921,11384,703,1834,468,20263,18694,17483,179,1032,1101,0,468,91910,86791,68451,21538,12058,9480,17082,23723,22240,326,1157,1198,1323,227,87,508,383,2382,465,544,1037,0,336,18340,13392,5688,4268,1420,7704,6091,1613,4948,83,3510,755,468,132,5119,13302,12792,8601,4577,3531,1046,3809,128,87,0,0,4191,4134,971,938,33,3163,2861,302,57,510,20263,1987,18276,91910,86791,68451,21538,12058,9480,17082,23723,1198,1323,227,978,2382,544,1037,801,18340,13392,5688,4268,1420,7704,6091,1613,4948,3510,755,683,5119
ACSSF,2012e1,co,000,0051,0000010,39807,39774,7017,4738,2589,6730,6141,6372,6187,33,35988,27121,5632,3489,2060,8090,7850,8867,2544,363,511,31,732,907,6323,711,93,354,2737,2428,39741,39286,28993,3173,7120,455,39741,1409,1245,1073,172,164,38332,38041,28993,2100,6948,291,39774,6941,6941,4092,739,2110,0,32833,32345,24901,2434,5010,488,39741,35988,32660,1851,1477,1895,1081,777,187172,177361,141803,46383,25243,21140,37244,46118,42342,1998,1778,2136,1204,2563,277,94,2936,2848,599,622,689,292,646,35558,24115,13414,9634,3780,10701,8275,2426,11443,1732,5908,2602,226,975,9811,23869,23571,17289,9344,6356,2988,6991,425,219,57,253,6282,6047,2694,2610,84,3353,3241,112,235,298,39741,1409,38332,187172,177361,141803,46383,25243,21140,37244,46118,2136,1204,2563,3307,2848,622,689,1537,35558,24115,13414,9634,3780,10701,8275,2426,11443,5908,2602,2933,9811
