ACSSF,2012e1,co,000,0055,0000065,49105,23028,12159,5136,3849,1315,569,0,26077,15311,6410,2665,1118,540,0,33,,,,49105,23028,12159,5136,3849,1884,26077,15311,6410,2665,1118,573
ACSSF,2012e1,co,000,0055,0000066,55899,39380,15171,9649,9869,3366,919,406,16519,12549,3555,415,0,0,0,0,,,,55899,39380,15171,9649,9869,4691,16519,12549,3555,415,0,0
ACSSF,2012e1,co,000,0055,0000067,45665,30502,13517,6790,6340,1884,1455,516,15163,12306,2478,181,120,78,0,0,,,,45665,30502,13517,6790,6340,3855,15163,12306,2478,181,120,78
ACSSF,2012e1,co,000,0055,0000068,48000,33391,11370,6550,8744,3954,1789,984,14609,11126,2929,272,282,0,0,0,,,,48000,33391,11370,6550,8744,6727,14609,11126,2929,272,282,0
ACSSF,2012e1,co,000,0055,0000069,48383,35743,12054,7518,7523,5080,1774,1794,12640,9111,2682,509,338,0,0,0,,,,48383,35743,12054,7518,7523,8648,12640,9111,2682,509,338,0
ACSSF,2012e1,co,000,0055,0000070,36539,28423,10408,7009,6778,2429,1160,639,8116,6375,1615,126,0,0,0,0,,,,36539,28423,10408,7009,6778,4228,8116,6375,1615,126,0,0
ACSSF,2012e1,co,000,0055,0000071,45253,28496,11101,8287,4515,2767,889,937,16757,14814,1507,335,101,0,0,0,,,,45253,28496,11101,8287,4515,4593,16757,14814,1507,335,101,0
ACSSF,2012e1,co,000,0055,0000072,42462,26242,9352,5976,4732,2667,1601,1914,16220,13067,2706,369,78,0,0,0,,,,42462,26242,9352,5976,4732,6182,16220,13067,2706,369,78,0
ACSSF,2012e1,co,000,0055,0000073,44246,30705,15128,5640,6649,2319,754,215,13541,11891,1456,194,0,0,0,0,,,,44246,30705,15128,5640,6649,3288,13541,11891,1456,194,0,0
ACSSF,2012e1,co,000,0055,0000074,56981,34135,11309,7959,8269,3440,1524,1634,22846,16807,4469,1381,189,0,0,0,,,,56981,34135,11309,7959,8269,6598,22846,16807,4469,1381,189,0
ACSSF,2012e1,co,000,0055,0000075,47140,17901,8672,4207,2382,1380,464,796,29239,21507,6624,921,187,0,0,0,,,,47140,17901,8672,4207,2382,2640,29239,21507,6624,921,187,0
ACSSF,2012e1,co,000,0055,0000076,58446,18980,10905,4546,2437,895,197,0,39466,29647,7930,1422,467,0,0,0,,,,58446,18980,10905,4546,2437,1092,39466,29647,7930,1422,467,0
ACSSF,2012e1,co,000,0055,0000077,77815,35966,17952,8290,6433,2285,166,840,41849,33503,7167,860,319,0,0,0,,,,77815,35966,17952,8290,6433,3291,41849,33503,7167,860,319,0
ACSSF,2012e1,co,000,0055,0000078,43570,28796,11032,7420,3734,3222,2131,1257,14774,12057,2497,148,24,0,48,0,,,,43570,28796,11032,7420,3734,6610,14774,12057,2497,148,24,48
ACSSF,2012e1,co,000,0055,0000079,47168,30441,15721,6799,4618,2210,787,306,16727,13217,2632,535,25,318,0,0,,,,47168,30441,15721,6799,4618,3303,16727,13217,2632,535,25,318
ACSSF,2012e1,co,000,0055,0000080,50725,28511,14918,5550,4531,2761,425,326,22214,16957,4251,660,132,214,0,0,,,,50725,28511,14918,5550,4531,3512,22214,16957,4251,660,132,214
ACSSF,2012e1,co,000,0055,0000081,55135,36302,18162,8277,5874,2318,1420,251,18833,14801,3650,104,278,0,0,0,,,,55135,36302,18162,8277,5874,3989,18833,14801,3650,104,278,0
ACSSF,2012e1,co,000,0055,0000082,45840,25921,11698,6600,4747,1406,766,704,19919,16800,2546,399,174,0,0,0,,,,45840,25921,11698,6600,4747,2876,19919,16800,2546,399,174,0
ACSSF,2012e1,co,000,0055,0000083,46933,33598,14048,6701,8099,3331,1172,247,13335,10857,2355,123,0,0,0,0,,,,46933,33598,14048,6701,8099,4750,13335,10857,2355,123,0,0
ACSSF,2012e1,co,000,0055,0000084,36335,29746,12106,5923,7448,2583,1508,178,6589,5466,982,41,0,28,72,0,,,,36335,29746,12106,5923,7448,4269,6589,5466,982,41,0,100
ACSSF,2012e1,co,000,0055,0000085,39741,31066,12537,6050,7700,3185,1044,550,8675,7016,1161,477,21,0,0,0,,,,39741,31066,12537,6050,7700,4779,8675,7016,1161,477,21,0
ACSSF,2012e1,co,000,0055,0000086,35652,27752,11219,6304,6201,2454,848,726,7900,6347,1294,259,0,0,0,0,,,,35652,27752,11219,6304,6201,4028,7900,6347,1294,259,0,0
ACSSF,2012e1,co,000,0055,0000087,46042,28299,14693,6453,4652,1891,589,21,17743,13086,3631,759,161,16,90,0,,,,46042,28299,14693,6453,4652,2501,17743,13086,3631,759,161,106
ACSSF,2012e1,co,000,0055,0000088,51621,34134,17219,7084,5898,1841,1473,619,17487,14906,2060,487,34,0,0,0,,,,51621,34134,17219,7084,5898,3933,17487,14906,2060,487,34,0
ACSSF,2012e1,co,000,0055,0000089,41525,29211,16651,5310,3820,2520,299,611,12314,9827,2095,244,0,148,0,0,,,,41525,29211,16651,5310,3820,3430,12314,9827,2095,244,0,148
ACSSF,2012e1,co,000,0055,0000090,39115,29382,12700,5943,5327,3819,1105,488,9733,8464,1125,75,69,0,0,0,,,,39115,29382,12700,5943,5327,5412,9733,8464,1125,75,69,0
ACSSF,2012e1,co,000,0055,0000091,50289,31537,14804,7583,5903,1539,1046,662,18752,15745,2326,329,352,0,0,0,,,,50289,31537,14804,7583,5903,3247,18752,15745,2326,329,352,0
ACSSF,2012e1,co,000,0055,0000092,42718,22951,12533,4693,3447,1410,513,355,19767,17060,2204,304,150,49,0,0,,,,42718,22951,12533,4693,3447,2278,19767,17060,2204,304,150,49
ACSSF,2012e1,co,000,0055,0000093,37771,27693,9745,7412,6501,2356,1043,636,10078,8366,1391,263,0,58,0,0,,,,37771,27693,9745,7412,6501,4035,10078,8366,1391,263,0,58
