ACSSF,2011e1,co,000,0058,0000013,334729,99804,54487,39748,33164,6584,14739,45317,34069,27459,6610,11248,168826,86395,71376,65818,5558,15019,82431,53436,48157,5279,28995,6506,2492,2001,1803,198,491,4014,2906,2362,544,1108,17582,4119,805,477,328,3314,13463,3574,3245,329,9889,42011,20190,16144,13550,2594,4046,21821,16456,14917,1539,5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000014,451961,131687,70694,55009,46253,8756,15685,60993,46196,40318,5878,14797,234410,119388,96034,90310,5724,23354,115022,73263,68619,4644,41759,9076,4002,3669,3232,437,333,5074,3948,3144,804,1126,19121,3516,1051,1051,0,2465,15605,3554,3231,323,12051,57667,21017,16955,16031,924,4062,36650,27860,25388,2472,8790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000015,244939,88539,48325,33255,29166,4089,15070,40214,28450,26484,1966,11764,121853,61550,49910,48065,1845,11640,60303,39045,36833,2212,21258,3020,1073,578,543,35,495,1947,1794,1668,126,153,8647,2077,825,669,156,1252,6570,1211,999,212,5359,22880,9373,6802,5882,920,2571,13507,10146,8936,1210,3361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000016,497690,205076,109202,82148,72935,9213,27054,95874,74027,68267,5760,21847,195675,101882,81699,74286,7413,20183,93793,59356,55827,3529,34437,11358,5312,3702,3028,674,1610,6046,3927,3200,727,2119,22102,5084,1734,1536,198,3350,17018,2800,2115,685,14218,63479,27449,19570,16945,2625,7879,36030,24235,21529,2706,11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000017,213746,45316,23673,18538,15900,2638,5135,21643,15868,14505,1363,5775,134706,69999,60302,58735,1567,9697,64707,44606,41816,2790,20101,1647,544,544,544,0,0,1103,987,884,103,116,6155,1028,462,387,75,566,5127,2252,2212,40,2875,25922,8881,7672,6755,917,1209,17041,13625,13090,535,3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000018,490466,128419,75419,52794,44879,7915,22625,53000,36253,30637,5616,16747,268905,135323,110318,102941,7377,25005,133582,79792,72233,7559,53790,11252,5381,4149,3715,434,1232,5871,4662,3839,823,1209,21542,6185,1785,1399,386,4400,15357,3372,3004,368,11985,60348,22203,18088,15827,2261,4115,38145,26749,24648,2101,11396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000019,437380,119963,67977,49798,43631,6167,18179,51986,38863,34616,4247,13123,229841,114284,89151,84349,4802,25133,115557,74230,69801,4429,41327,5709,2265,1593,1544,49,672,3444,2633,2476,157,811,22175,5968,1495,1441,54,4473,16207,3206,3065,141,13001,59692,24972,18607,16393,2214,6365,34720,25679,23635,2044,9041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000020,250153,82150,43439,31135,26397,4738,12304,38711,27919,24875,3044,10792,129301,65580,50400,47454,2946,15180,63721,39088,36634,2454,24633,1951,645,606,568,38,39,1306,845,807,38,461,9966,2384,707,705,2,1677,7582,1448,1139,309,6134,26785,10759,8098,6761,1337,2661,16026,11817,10618,1199,4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000021,116358,27766,16668,11629,9820,1809,5039,11098,8000,6957,1043,3098,65648,33032,23904,22665,1239,9128,32616,20151,19096,1055,12465,1669,563,213,213,0,350,1106,501,424,77,605,7210,1727,370,249,121,1357,5483,624,624,0,4859,14065,5452,3564,3179,385,1888,8613,5806,4797,1009,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000022,126395,36914,20078,14116,10539,3577,5962,16836,10751,9118,1633,6085,60529,30708,20217,19174,1043,10491,29821,17083,15688,1395,12738,2883,1118,557,442,115,561,1765,1093,943,150,672,8494,1288,324,288,36,964,7206,1448,1412,36,5758,17575,8073,4652,3502,1150,3421,9502,6163,5968,195,3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000023,196005,54586,28336,17761,15851,1910,10575,26250,15600,13448,2152,10650,107688,55366,42330,40741,1589,13036,52322,33200,31764,1436,19122,4158,2156,1847,1825,22,309,2002,1611,1504,107,391,9046,2515,465,282,183,2050,6531,427,361,66,6104,20527,8912,6622,5498,1124,2290,11615,8068,7491,577,3547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000024,85399,22595,12515,9978,8839,1139,2537,10080,7754,7084,670,2326,45545,22731,17025,15580,1445,5706,22814,14207,12927,1280,8607,1318,498,396,396,0,102,820,623,466,157,197,3835,1055,243,223,20,812,2780,642,642,0,2138,12106,4185,3237,2925,312,948,7921,5653,5438,215,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000025,249409,81710,44469,35250,28708,6542,9219,37241,28461,23221,5240,8780,118891,61199,48816,45456,3360,12383,57692,36381,33399,2982,21311,6647,2354,2174,1997,177,180,4293,3234,2496,738,1059,11179,1557,525,525,0,1032,9622,2420,2044,376,7202,30982,11377,9241,8394,847,2136,19605,14776,13560,1216,4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000026,87584,49897,26003,15866,13795,2071,10137,23894,16553,15496,1057,7341,29057,14433,11880,11653,227,2553,14624,9804,9183,621,4820,541,101,51,51,0,50,440,440,440,0,0,2356,770,403,389,14,367,1586,211,211,0,1375,5733,1932,1315,1315,0,617,3801,2468,2267,201,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000027,81838,19124,10199,7081,5695,1386,3118,8925,6529,5827,702,2396,48404,24707,19835,19184,651,4872,23697,15197,14413,784,8500,529,199,158,106,52,41,330,330,269,61,0,3554,791,307,307,0,484,2763,479,416,63,2284,10227,3358,3156,2903,253,202,6869,5632,5359,273,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000028,329759,87406,50473,35506,28819,6687,14967,36933,25076,20670,4406,11857,172169,87373,70653,65717,4936,16720,84796,49582,44761,4821,35214,7880,4365,3322,3031,291,1043,3515,2847,2454,393,668,15886,4872,1163,968,195,3709,11014,1987,1898,89,9027,46418,17007,13721,12007,1714,3286,29411,20154,18594,1560,9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000029,497690,205076,109202,82148,72935,9213,27054,95874,74027,68267,5760,21847,195675,101882,81699,74286,7413,20183,93793,59356,55827,3529,34437,11358,5312,3702,3028,674,1610,6046,3927,3200,727,2119,22102,5084,1734,1536,198,3350,17018,2800,2115,685,14218,63479,27449,19570,16945,2625,7879,36030,24235,21529,2706,11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000030,121697,53522,27697,19490,16216,3274,8207,25825,19347,17629,1718,6478,51198,26094,21912,20653,1259,4182,25104,16089,15504,585,9015,515,225,225,187,38,0,290,120,82,38,170,4318,1002,256,254,2,746,3316,285,284,1,3031,12144,4266,2883,2376,507,1383,7878,5575,5159,416,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000031,75200,26469,13567,8564,7565,999,5003,12902,7382,6477,905,5520,33958,17324,12084,11561,523,5240,16634,9699,9319,380,6935,2403,1347,1038,1016,22,309,1056,742,687,55,314,4259,1025,248,248,0,777,3234,292,237,55,2942,8111,3815,2398,2105,293,1417,4296,2372,2233,139,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000032,75246,15825,8132,6473,5844,629,1659,7693,5446,4781,665,2247,48258,24822,21839,21185,654,2983,23436,15857,15039,818,7579,231,75,75,75,0,0,156,96,96,0,60,2463,445,349,349,0,96,2018,667,667,0,1351,8469,2492,2253,1956,297,239,5977,5075,4900,175,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000033,119672,36703,21112,15747,14177,1570,5365,15591,11419,10046,1373,4172,54501,26989,20577,19309,1268,6412,27512,17659,16384,1275,9853,2057,999,774,725,49,225,1058,823,823,0,235,8520,2646,599,565,34,2047,5874,669,629,40,5205,17891,8021,5779,4950,829,2242,9870,6374,6112,262,3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000034,68703,17407,9907,7389,6418,971,2518,7500,5260,5027,233,2240,38377,19751,16427,15757,670,3324,18626,10696,10177,519,7930,1578,669,250,215,35,419,909,868,766,102,41,3905,702,194,52,142,508,3203,709,497,212,2494,7436,3114,2235,1783,452,879,4322,3496,3211,285,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000035,53890,13043,7380,5233,4671,562,2147,5663,3811,3205,606,1852,30172,15181,11621,10594,1027,3560,14991,8610,7749,861,6381,354,48,48,48,0,0,306,306,306,0,0,3053,512,193,193,0,319,2541,624,616,8,1917,7268,2690,2215,1960,255,475,4578,3073,2731,342,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000036,85363,27738,14958,10230,7563,2667,4728,12780,8192,6739,1453,4588,36380,18444,11496,10749,747,6948,17936,10388,9318,1070,7548,2429,883,479,364,115,404,1546,908,758,150,638,5701,919,205,169,36,714,4782,1079,1043,36,3703,13115,6234,3303,2213,1090,2931,6881,4245,4088,157,2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000037,86600,23209,12391,9302,7447,1855,3089,10818,9069,7362,1707,1749,50081,25652,22275,21243,1032,3377,24429,17154,15593,1561,7275,979,349,264,264,0,85,630,562,421,141,68,2507,477,0,0,0,477,2030,536,471,65,1494,9824,4334,3787,2817,970,547,5490,4843,4243,600,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000038,86778,27271,15270,11884,10380,1504,3386,12001,9553,8053,1500,2448,42042,21735,17619,16680,939,4116,20307,14273,12966,1307,6034,1734,100,34,34,0,66,1634,1042,930,112,592,4790,533,188,188,0,345,4257,397,397,0,3860,10941,5017,4043,3617,426,974,5924,4570,4073,497,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000039,87584,49897,26003,15866,13795,2071,10137,23894,16553,15496,1057,7341,29057,14433,11880,11653,227,2553,14624,9804,9183,621,4820,541,101,51,51,0,50,440,440,440,0,0,2356,770,403,389,14,367,1586,211,211,0,1375,5733,1932,1315,1315,0,617,3801,2468,2267,201,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000040,329759,87406,50473,35506,28819,6687,14967,36933,25076,20670,4406,11857,172169,87373,70653,65717,4936,16720,84796,49582,44761,4821,35214,7880,4365,3322,3031,291,1043,3515,2847,2454,393,668,15886,4872,1163,968,195,3709,11014,1987,1898,89,9027,46418,17007,13721,12007,1714,3286,29411,20154,18594,1560,9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000041,249409,81710,44469,35250,28708,6542,9219,37241,28461,23221,5240,8780,118891,61199,48816,45456,3360,12383,57692,36381,33399,2982,21311,6647,2354,2174,1997,177,180,4293,3234,2496,738,1059,11179,1557,525,525,0,1032,9622,2420,2044,376,7202,30982,11377,9241,8394,847,2136,19605,14776,13560,1216,4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000042,497690,205076,109202,82148,72935,9213,27054,95874,74027,68267,5760,21847,195675,101882,81699,74286,7413,20183,93793,59356,55827,3529,34437,11358,5312,3702,3028,674,1610,6046,3927,3200,727,2119,22102,5084,1734,1536,198,3350,17018,2800,2115,685,14218,63479,27449,19570,16945,2625,7879,36030,24235,21529,2706,11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000043,121697,53522,27697,19490,16216,3274,8207,25825,19347,17629,1718,6478,51198,26094,21912,20653,1259,4182,25104,16089,15504,585,9015,515,225,225,187,38,0,290,120,82,38,170,4318,1002,256,254,2,746,3316,285,284,1,3031,12144,4266,2883,2376,507,1383,7878,5575,5159,416,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000044,53890,13043,7380,5233,4671,562,2147,5663,3811,3205,606,1852,30172,15181,11621,10594,1027,3560,14991,8610,7749,861,6381,354,48,48,48,0,0,306,306,306,0,0,3053,512,193,193,0,319,2541,624,616,8,1917,7268,2690,2215,1960,255,475,4578,3073,2731,342,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000045,75200,26469,13567,8564,7565,999,5003,12902,7382,6477,905,5520,33958,17324,12084,11561,523,5240,16634,9699,9319,380,6935,2403,1347,1038,1016,22,309,1056,742,687,55,314,4259,1025,248,248,0,777,3234,292,237,55,2942,8111,3815,2398,2105,293,1417,4296,2372,2233,139,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000046,85363,27738,14958,10230,7563,2667,4728,12780,8192,6739,1453,4588,36380,18444,11496,10749,747,6948,17936,10388,9318,1070,7548,2429,883,479,364,115,404,1546,908,758,150,638,5701,919,205,169,36,714,4782,1079,1043,36,3703,13115,6234,3303,2213,1090,2931,6881,4245,4088,157,2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000047,545799,222819,118838,89835,80321,9514,29003,103981,80414,74144,6270,23567,214880,111394,89581,81842,7739,21813,103486,65498,61565,3933,37988,12390,5865,4255,3327,928,1610,6525,4319,3545,774,2206,24702,5777,1863,1665,198,3914,18925,3169,2484,685,15756,71008,30958,21946,19194,2752,9012,40050,26998,23339,3659,13052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000048,583312,190504,106232,77734,68015,9719,28498,84272,64625,56375,8250,19647,301648,153894,126840,120605,6235,27054,147754,101147,93275,7872,46607,7759,2001,1587,1408,179,414,5758,4181,3840,341,1577,21442,5451,2012,1419,593,3439,15991,3247,3060,187,12744,61959,25821,21239,18387,2852,4582,36138,27995,25446,2549,8143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000049,560851,147179,86786,61347,48958,12389,25439,60393,40893,35258,5635,19500,298051,151343,106733,101455,5278,44610,146708,86426,80735,5691,60282,9336,3675,2423,1921,502,1252,5661,3222,2508,714,2439,35357,7391,2119,1748,371,5272,27966,6473,6237,236,21493,70928,31971,19503,16166,3337,12468,38957,27132,23706,3426,11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000050,588427,173924,95900,61928,53224,8704,33972,78024,51932,45861,6071,26092,314169,161063,122774,117122,5652,38289,153106,93437,88390,5047,59669,9942,4875,3556,2926,630,1319,5067,3898,3559,339,1169,28413,6592,1495,1323,172,5097,21821,3742,3145,597,18079,61979,26766,18504,15914,2590,8262,35213,24942,22711,2231,10271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000051,576948,150610,92364,59196,50290,8906,33168,58246,39327,33303,6024,18919,317176,161067,125510,117172,8338,35557,156109,93459,84634,8825,62650,12334,5982,4426,3894,532,1556,6352,4954,4002,952,1398,27074,7177,1971,1550,421,5206,19897,4096,3728,368,15801,69754,26728,20176,17635,2541,6552,43026,29253,26934,2319,13773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000052,624280,141226,74684,55002,46131,8871,19682,66542,48982,44208,4774,17560,379551,193275,159409,152565,6844,33866,186276,122511,115974,6537,63765,6178,2512,2129,2077,52,383,3666,3384,3090,294,282,21490,4313,1357,1282,75,2956,17177,4868,4509,359,12309,75835,28207,23401,21329,2072,4806,47628,37565,35504,2061,10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000053,540655,169113,94502,71368,61259,10109,23134,74611,54249,46149,8100,20362,255309,129383,101632,94075,7557,27751,125926,78766,72201,6565,47160,11336,5046,4253,4027,226,793,6290,4566,3626,940,1724,30342,7378,1759,1705,54,5619,22964,5791,5369,422,17173,74555,31608,23399,20369,3030,8209,42947,30622,28387,2235,12325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0058,0000054,93854,23605,15035,11612,10234,1378,3423,8570,5654,4988,666,2916,52908,26712,20408,19786,622,6304,26196,16885,15796,1089,9311,1478,800,793,607,186,7,678,565,565,0,113,5422,1544,430,390,40,1114,3878,1694,1565,129,2184,10441,4919,3213,2996,217,1706,5522,4706,4389,317,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
