ACSSF,2011e1,co,000,0128,0000021,68024,4250,608,3642,4936,2912,1357,9476,4275,2833,1442,1455,4285,1622,2663,6327,3877,0,2450,14810,4756,10054,7832,1849,5983,2966,3143,22733,1174,245,929,1267,576,247,1431,928,230,698,569,1476,891,585,3389,2990,0,399,9043,3637,5406,804,393,411,615,1214,11422,68,0,68,19,73,0,99,51,51,0,149,414,0,414,729,345,0,384,3549,281,3268,4292,896,3396,904,1075,17022,408,208,200,161,703,819,6557,811,476,335,162,1804,731,1073,916,192,0,724,2201,821,1380,1801,283,1518,182,497,9741,2178,155,2023,3434,200,183,89,727,587,140,190,252,0,252,727,34,0,693,17,17,0,468,141,327,919,357,7106,422,0,422,55,1360,108,1300,1758,1489,269,385,339,0,339,566,316,0,250,0,0,0,467,136,331,346,0
ACSSF,2011e1,co,000,0128,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0128,0000023,118638,6807,3259,3548,9297,12400,3640,16181,6566,5665,901,2562,6465,4912,1553,11530,7697,145,3688,25120,12257,12863,9312,3164,6148,4738,4020,40947,1513,1164,349,1635,3243,1098,1251,1147,657,490,1251,2701,2545,156,7529,6717,145,667,14552,8545,6007,2266,1180,1086,831,1930,17685,244,244,0,0,396,185,665,0,0,0,40,164,8,156,1457,0,0,1457,5662,1056,4606,5794,1873,3921,2028,1050,28300,415,293,122,246,2035,1550,11508,875,875,0,321,3542,2359,1183,1631,722,0,909,3724,1875,1849,999,13,986,414,1040,16272,3119,1414,1705,7095,1570,376,721,730,389,341,837,58,0,58,473,35,0,438,422,152,270,98,98,0,773,0,15434,1516,144,1372,321,5156,431,2036,3814,3744,70,113,0,0,0,440,223,0,217,760,629,131,155,0,155,692,0
ACSSF,2011e1,co,000,0128,0000024,54485,1103,198,905,3495,4980,2947,7357,3533,2503,1030,836,3173,2353,820,6321,4790,0,1531,10491,4544,5947,4435,1344,3091,3238,2576,21058,322,46,276,1147,1607,544,617,965,213,752,418,1537,1218,319,3988,3749,0,239,7371,3443,3928,816,422,394,628,1098,7747,28,28,0,0,25,0,455,0,0,0,0,40,0,40,739,73,0,666,1636,293,1343,2952,607,2345,1052,820,14862,86,0,86,243,912,1307,5377,1123,971,152,384,1521,1091,430,1362,916,0,446,1029,592,437,507,174,333,463,548,5486,667,124,543,1970,552,627,334,120,45,75,34,0,0,0,134,0,0,134,308,114,194,97,97,0,614,29,5332,0,0,0,135,1884,469,574,1325,1274,51,0,75,44,31,98,52,0,46,147,102,45,63,44,19,481,81
ACSSF,2011e1,co,000,0128,0000025,158229,442,9,433,12316,9626,5599,21618,9456,8491,965,6189,12326,9026,3300,19771,9275,0,10496,27180,9164,18016,17944,1400,16544,8334,7428,46609,179,0,179,1067,3482,482,1707,714,469,245,2469,6144,5271,873,7513,5931,0,1582,15274,5955,9319,2512,364,2148,1539,3527,30086,0,0,0,181,100,0,1065,757,757,0,47,284,0,284,4686,49,0,4637,6915,1510,5405,11980,639,11341,3084,987,44202,74,0,74,446,1711,3776,14591,2375,2171,204,2336,5269,3717,1552,4236,1773,0,2463,3977,1093,2884,2064,329,1735,840,2507,18715,86,9,77,10189,293,102,1426,744,681,63,1128,347,38,309,2037,1240,0,797,339,255,84,68,68,0,1673,283,18617,103,0,103,433,4040,1239,2829,4866,4413,453,209,282,0,282,1299,282,0,1017,675,351,324,1320,0,1320,1198,124
ACSSF,2011e1,co,000,0128,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0128,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0128,0000028,189557,2329,1968,361,10049,13567,4760,21583,7082,5117,1965,5209,12047,7680,4367,23305,15564,93,7648,43796,18216,25580,20347,3907,16440,12310,13173,77972,1384,1146,238,2192,6099,538,2822,1509,871,638,2411,5310,4072,1238,13817,12091,54,1672,28623,14661,13962,3778,1815,1963,3442,6047,37009,89,89,0,120,61,70,1171,0,0,0,61,424,0,424,2711,156,0,2555,9353,1633,7720,14160,1523,12637,4527,4262,44576,362,362,0,975,1650,2854,14189,1578,973,605,1661,5239,3484,1755,5368,2857,39,2472,5227,1670,3557,1738,465,1273,1797,1938,13290,415,325,90,6099,850,207,993,509,84,425,957,809,40,769,379,254,0,125,158,158,0,0,0,0,1492,422,16710,79,46,33,663,4907,1091,2408,3486,3189,297,119,265,84,181,1030,206,0,824,435,94,341,671,104,567,1052,504
ACSSF,2011e1,co,000,0128,0000029,319442,3091,421,2670,21289,16514,10445,29422,14677,13227,1450,10127,24660,15814,8846,55337,34996,587,19754,65832,28287,37545,38039,8791,29248,15956,14053,139829,1833,67,1766,4206,5559,2008,4229,1904,1194,710,6303,12818,9486,3332,34625,29893,587,4145,47099,22833,24266,8011,4006,4005,4546,6688,57400,0,0,0,35,213,0,1548,390,390,0,0,1533,184,1349,9288,142,0,9146,9913,2317,7596,24504,3523,20981,5465,4511,71052,412,136,276,942,2582,4829,19682,4506,4232,274,2584,9568,6144,3424,9184,4651,0,4533,6770,2081,4689,4588,1141,3447,2800,2605,23058,637,218,419,15180,461,255,1069,966,706,260,969,93,0,93,961,38,0,923,585,516,69,53,0,53,1671,158,28103,209,0,209,926,7699,3353,2894,6911,6705,206,271,648,0,648,1279,272,0,1007,1465,540,925,883,121,762,1474,91
ACSSF,2011e1,co,000,0128,0000030,78118,1551,864,687,4266,6898,2021,8892,1696,1319,377,1667,3595,1843,1752,10732,8141,41,2550,22284,13317,8967,8807,1930,6877,3245,2464,38293,1055,677,378,1109,3811,393,1091,389,242,147,900,1778,1181,597,7303,6897,41,365,15773,10651,5122,2397,704,1693,732,1562,11098,0,0,0,50,0,0,291,64,64,0,0,266,0,266,813,0,0,813,3313,880,2433,4458,831,3627,1561,282,18807,150,150,0,319,1067,1335,6233,476,390,86,632,1364,662,702,2060,960,0,1100,2711,1355,1356,1275,251,1024,565,620,5110,212,37,175,2788,682,71,443,131,131,0,68,84,0,84,200,50,0,150,129,129,0,98,0,98,204,0,4810,134,0,134,0,1338,222,834,636,492,144,67,103,0,103,356,234,0,122,358,302,56,579,144,435,183,0
