ACSSF,2011e1,co,000,0023,0000011,403290,22351,65310,11902,21378,25177,23668,23650,27746,27662,31824,29627,30748,20518,15582,26147,328549,15881,52147,6522,12966,16374,17060,18915,23083,22751,28154,27585,28669,18956,14784,24702,37305,3932,7851,2502,4319,3079,3318,1704,1753,3212,2063,1100,990,669,306,507,19297,1270,2159,2067,2199,2652,1956,1357,1842,579,995,425,701,296,306,493,16878,1228,2972,694,1645,2792,1267,1494,1068,1112,546,517,388,597,186,372,1261,40,181,117,249,280,67,180,0,8,66,0,0,0,0,73,403290,22351,65310,33280,48845,51396,59486,60375,36100,26147,328549,15881,52147,19488,33434,41998,50905,56254,33740,24702,37305,3932,7851,6821,6397,3457,5275,2090,975,507,19297,1270,2159,4266,4608,3199,1574,1126,602,493,16878,1228,2972,2339,4059,2562,1658,905,783,372,1261,40,181,366,347,180,74,0,0,73
ACSSF,2011e1,co,000,0023,0000012,677943,34981,108420,18745,39948,45045,44893,44996,46028,46364,53485,50421,47149,33400,23523,40545,549891,26304,86609,11088,24049,29365,31974,34995,37775,38551,46419,46956,44087,31098,22585,38036,65562,5446,12804,3536,8561,5944,6784,5056,4008,4537,3388,1756,1388,903,383,1068,30713,1790,4202,2666,4027,4412,3062,2148,2466,1092,1347,927,1180,454,369,571,29014,1401,4564,1249,3055,5044,2545,2363,1558,2042,2071,700,494,945,186,797,2763,40,241,206,256,280,528,434,221,142,260,82,0,0,0,73,677943,34981,108420,58693,89938,91024,99849,97570,56923,40545,549891,26304,86609,35137,61339,72770,84970,91043,53683,38036,65562,5446,12804,12097,12728,9064,7925,3144,1286,1068,30713,1790,4202,6693,7474,4614,2439,2107,823,571,29014,1401,4564,4304,7589,3921,4113,1194,1131,797,2763,40,241,462,808,655,402,82,0,73
ACSSF,2011e1,co,000,0023,0000013,444243,30505,90725,10740,31042,36095,37821,33901,32589,29608,28242,27593,16953,12504,9483,16442,367071,23559,74422,8154,20649,26447,29044,27807,28923,26773,25847,24701,15794,11809,8931,14211,33723,3729,6608,1180,4698,4209,3418,3244,1999,1113,1191,855,85,147,307,940,32377,2998,7789,1003,4519,3564,4648,2433,1105,995,999,1054,307,342,84,537,7818,219,1135,248,897,1787,634,249,517,399,205,402,493,206,161,266,3254,0,771,155,279,88,77,168,45,328,0,581,274,0,0,488,444243,30505,90725,41782,73916,66490,57850,44546,21987,16442,367071,23559,74422,28803,55491,56730,52620,40495,20740,14211,33723,3729,6608,5878,7627,5243,2304,940,454,940,32377,2998,7789,5522,8212,3538,1994,1361,426,537,7818,219,1135,1145,2421,766,604,895,367,266,3254,0,771,434,165,213,328,855,0,488
ACSSF,2011e1,co,000,0023,0000014,576270,31839,107604,12486,37946,43565,42968,40286,43526,41898,42802,37587,33119,20760,13559,26325,459903,23679,86163,9023,24540,26640,31133,33530,34491,35536,36147,34663,29743,18710,12440,23465,51236,3376,11824,1693,5120,6974,5282,2781,4468,2856,1877,1727,1069,626,459,1104,41282,3128,7336,929,4791,5841,4197,2833,3402,2519,2720,874,1078,139,332,1163,18324,809,1539,517,2889,3375,1622,920,876,782,1708,278,1214,1038,218,539,5525,847,742,324,606,735,734,222,289,205,350,45,15,247,110,54,576270,31839,107604,50432,86533,83812,84700,70706,34319,26325,459903,23679,86163,33563,57773,68021,71683,64406,31150,23465,51236,3376,11824,6813,12256,7249,4733,2796,1085,1104,41282,3128,7336,5720,10038,6235,5239,1952,471,1163,18324,809,1539,3406,4997,1796,2490,1492,1256,539,5525,847,742,930,1469,511,555,60,357,54
ACSSF,2011e1,co,000,0023,0000015,295886,12837,45500,12833,32319,19847,19272,17736,23162,21370,22296,21601,15705,10514,7634,13260,224627,10153,39002,4078,12122,10434,13378,13358,20033,18324,20010,19514,14732,10008,7080,12401,40288,1946,3971,3770,12899,5420,3192,2182,1619,1599,1330,776,289,308,500,487,13902,123,891,2521,4173,2056,760,776,579,397,506,549,257,118,0,196,14070,570,1053,2319,2467,1497,1634,1228,812,908,354,595,351,52,54,176,2999,45,583,145,658,440,308,192,119,142,96,167,76,28,0,0,295886,12837,45500,45152,39119,40898,43666,37306,18148,13260,224627,10153,39002,16200,23812,33391,38334,34246,17088,12401,40288,1946,3971,16669,8612,3801,2929,1065,808,487,13902,123,891,6694,2816,1355,903,806,118,196,14070,570,1053,4786,3131,2040,1262,946,106,176,2999,45,583,803,748,311,238,243,28,0
ACSSF,2011e1,co,000,0023,0000016,610005,35665,88727,14570,46005,68846,61392,51223,41774,36632,36463,33945,30588,19997,13949,30229,462442,27135,73888,9948,22936,34776,39687,40610,35492,30990,31350,29134,27351,18425,12650,28070,62715,4599,6573,1343,9728,13893,9594,4644,2933,2272,2030,1593,2025,732,468,288,52945,2610,6989,1805,7522,13252,7795,3067,2436,1972,1931,1690,675,359,558,284,24585,740,1095,1268,4653,5267,3812,2435,662,1290,1068,1326,292,418,63,196,7318,581,182,206,1166,1658,504,467,251,108,84,202,245,63,210,1391,610005,35665,88727,60575,130238,92997,73095,64533,33946,30229,462442,27135,73888,32884,74463,76102,62340,56485,31075,28070,62715,4599,6573,11071,23487,7577,4302,3618,1200,288,52945,2610,6989,9327,21047,5503,3903,2365,917,284,24585,740,1095,5921,9079,3097,2358,1618,481,196,7318,581,182,1372,2162,718,192,447,273,1391
ACSSF,2011e1,co,000,0023,0000017,287504,16542,65767,6117,10459,13801,19414,21538,30116,25294,22606,20763,12237,8745,5982,8123,240485,13570,57106,4706,6451,8959,13112,17611,25682,21873,20528,18469,11159,8248,5698,7313,20330,1077,5456,905,1110,1380,2517,1743,2249,928,979,1283,328,142,54,179,13513,1113,624,506,1783,2263,2626,843,247,1550,687,165,280,178,53,595,10856,521,2298,0,731,1115,723,1156,1409,860,412,771,470,177,177,36,2320,261,283,0,384,84,436,185,529,83,0,75,0,0,0,0,287504,16542,65767,16576,33215,51654,47900,33000,14727,8123,240485,13570,57106,11157,22071,43293,42401,29628,13946,7313,20330,1077,5456,2015,3897,3992,1907,1611,196,179,13513,1113,624,2289,4889,1090,2237,445,231,595,10856,521,2298,731,1838,2565,1272,1241,354,36,2320,261,283,384,520,714,83,75,0,0
ACSSF,2011e1,co,000,0023,0000018,629004,37032,118794,19442,51249,48945,42718,37644,45685,44928,45990,36766,35247,22190,15046,27328,481078,25302,93387,11050,25570,26339,26076,30173,36745,38532,41813,33442,32413,20467,14473,25296,82018,7493,16294,2747,13455,10690,8434,4929,5011,4334,1990,2073,2077,936,177,1378,9712,65,1634,628,2252,1468,838,66,713,344,872,292,156,82,182,120,49840,4035,6543,4883,8621,8638,6472,1991,3054,1634,1087,877,552,705,214,534,6356,137,936,134,1351,1810,898,485,162,84,228,82,49,0,0,0,629004,37032,118794,70691,91663,83329,90918,72013,37236,27328,481078,25302,93387,36620,52415,66918,80345,65855,34940,25296,82018,7493,16294,16202,19124,9940,6324,4150,1113,1378,9712,65,1634,2880,2306,779,1216,448,264,120,49840,4035,6543,13504,15110,5045,2721,1429,919,534,6356,137,936,1485,2708,647,312,131,0,0
ACSSF,2011e1,co,000,0023,0000019,533248,22477,88724,12869,32613,33936,32768,34866,37158,42738,46098,41599,36480,23231,17358,30333,450846,16977,76705,10293,21265,21135,24930,28725,32665,37676,42778,36681,34004,21768,16736,28508,37516,2011,6698,819,5579,5196,3075,2111,2528,1990,2034,2842,1171,438,314,710,26436,1949,2376,1040,4167,4998,2468,2019,1380,2342,723,1656,698,290,109,221,16572,1540,2617,533,1288,2447,2126,1808,585,695,488,311,537,624,199,774,1878,0,328,184,314,160,169,203,0,35,75,109,70,111,0,120,533248,22477,88724,45482,66704,72024,88836,78079,40589,30333,450846,16977,76705,31558,46065,61390,80454,70685,38504,28508,37516,2011,6698,6398,8271,4639,4024,4013,752,710,26436,1949,2376,5207,7466,3399,3065,2354,399,221,16572,1540,2617,1821,4573,2393,1183,848,823,774,1878,0,328,498,329,203,110,179,111,120
ACSSF,2011e1,co,000,0023,0000020,302429,14260,46206,13163,31433,21849,19771,18669,19124,19387,22142,21143,18237,11272,9463,16310,241142,11698,40004,6028,15202,13670,16045,16621,15338,16695,19157,19526,16609,10394,9053,15102,33669,785,3368,1478,10605,5043,1401,946,1713,2073,2273,1191,1061,597,324,811,14234,1222,943,3782,3374,1189,1099,506,818,279,409,110,199,0,32,272,12122,525,1751,1827,2023,1767,1103,551,1020,340,303,118,368,247,54,125,1262,30,140,48,229,180,123,45,235,0,0,198,0,34,0,0,302429,14260,46206,44596,41620,37793,41529,39380,20735,16310,241142,11698,40004,21230,29715,31959,35852,36135,19447,15102,33669,785,3368,12083,6444,2659,4346,2252,921,811,14234,1222,943,7156,2288,1324,688,309,32,272,12122,525,1751,3850,2870,1571,643,486,301,125,1262,30,140,277,303,280,0,198,34,0
ACSSF,2011e1,co,000,0023,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144564,7382,24386,13943,20631,15625,20439,19884,11912,10362,116485,5281,19841,6741,14896,12498,17797,18586,11295,9550,19383,1753,3573,5472,4172,1984,1174,671,155,429,4109,169,270,1257,625,561,771,82,216,158,4318,160,702,407,816,582,697,483,246,225,269,19,0,66,122,0,0,62,0,0
ACSSF,2011e1,co,000,0023,0000022,158718,8376,28068,3980,10957,9562,10419,10135,8989,10528,11396,10881,10341,7430,5688,11968,134859,6917,24096,2445,7427,7329,7920,8962,8078,9492,9757,10025,9383,6556,5362,11110,17574,1397,3357,901,2729,1451,1515,1050,762,916,1055,350,492,579,276,744,3323,0,189,380,245,370,645,123,149,17,322,161,466,141,50,65,2675,62,332,254,556,412,249,0,0,0,262,345,0,154,0,49,287,0,94,0,0,0,90,0,0,103,0,0,0,0,0,0,158718,8376,28068,14937,19981,19124,21924,21222,13118,11968,134859,6917,24096,9872,15249,17040,19249,19408,11918,11110,17574,1397,3357,3630,2966,1812,1971,842,855,744,3323,0,189,625,1015,272,339,627,191,65,2675,62,332,810,661,0,262,345,154,49,287,0,94,0,90,0,103,0,0,0
ACSSF,2011e1,co,000,0023,0000023,254152,15073,51362,8066,19440,17889,18458,16025,19048,17190,17355,15612,12829,8343,6527,10935,202322,11416,39698,4269,11009,13417,13421,13319,16819,15141,16185,12759,11365,7855,6186,9463,31442,2268,8950,1592,5241,2540,4019,1822,724,1318,828,1026,239,110,122,643,13505,1077,2067,1755,1948,1182,749,583,1083,464,229,1200,349,378,219,222,6262,251,452,347,1079,714,269,301,422,227,113,604,876,0,0,607,621,61,195,103,163,36,0,0,0,40,0,23,0,0,0,0,254152,15073,51362,27506,36347,35073,34545,28441,14870,10935,202322,11416,39698,15278,26838,30138,31326,24124,14041,9463,31442,2268,8950,6833,6559,2546,2146,1265,232,643,13505,1077,2067,3703,1931,1666,693,1549,597,222,6262,251,452,1426,983,723,340,1480,0,607,621,61,195,266,36,0,40,23,0,0
ACSSF,2011e1,co,000,0023,0000024,105696,5009,17468,1817,6586,7371,6720,6606,6392,7550,8886,9026,6670,5853,3110,6632,89428,4018,14020,1762,4815,4805,4587,5245,5834,6972,7965,8008,6309,5551,3076,6461,8181,495,1857,19,960,1197,823,450,411,227,559,729,199,105,34,116,4460,242,711,36,545,740,808,432,147,291,232,179,61,0,0,36,3414,254,880,0,266,629,502,390,0,60,130,45,42,197,0,19,213,0,0,0,0,0,0,89,0,0,0,65,59,0,0,0,105696,5009,17468,8403,14091,12998,16436,15696,8963,6632,89428,4018,14020,6577,9392,11079,14937,14317,8627,6461,8181,495,1857,979,2020,861,786,928,139,116,4460,242,711,581,1548,579,523,240,0,36,3414,254,880,266,1131,390,190,87,197,19,213,0,0,0,0,89,0,124,0,0
ACSSF,2011e1,co,000,0023,0000025,326049,23781,60590,8391,26542,27486,27687,25230,21475,18597,21542,19170,16556,10735,6253,12014,247018,16840,44106,5623,16599,17039,19290,19932,15786,15059,18343,17475,15167,9629,5559,10571,37282,3261,9085,1316,4592,4487,3747,2280,2784,1943,750,967,792,297,283,698,30171,3010,5217,960,3508,4191,3031,2317,2316,1127,2095,575,474,336,370,644,8579,670,1281,378,1338,1432,1291,454,407,265,354,153,72,342,41,101,2999,0,901,114,505,337,328,247,182,203,0,0,51,131,0,0,326049,23781,60590,34933,55173,46705,40139,35726,16988,12014,247018,16840,44106,22222,36329,35718,33402,32642,15188,10571,37282,3261,9085,5908,8234,5064,2693,1759,580,698,30171,3010,5217,4468,7222,4633,3222,1049,706,644,8579,670,1281,1716,2723,861,619,225,383,101,2999,0,901,619,665,429,203,51,131,0
ACSSF,2011e1,co,000,0023,0000026,98030,3588,8714,8333,20811,9525,6853,5586,5053,5274,5624,6434,3924,2257,2446,3608,58844,2543,6858,554,6445,4068,4096,3412,4073,4122,4990,6120,3620,2155,2430,3358,21637,672,750,2934,9589,3180,1095,1079,529,537,553,268,211,74,16,150,7083,0,169,2381,2555,1308,322,93,0,121,0,0,93,0,0,41,8757,328,639,2319,1785,930,1059,827,332,352,81,46,0,0,0,59,1709,45,298,145,437,39,281,175,119,142,0,0,0,28,0,0,98030,3588,8714,29144,16378,10639,10898,10358,4703,3608,58844,2543,6858,6999,8164,7485,9112,9740,4585,3358,21637,672,750,12523,4275,1608,1090,479,90,150,7083,0,169,4936,1630,93,121,93,0,41,8757,328,639,4104,1989,1159,433,46,0,59,1709,45,298,582,320,294,142,0,28,0
ACSSF,2011e1,co,000,0023,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101730,4329,19085,6309,10800,14849,17344,15592,7616,5806,86683,3714,15724,4345,7104,12628,15738,15042,7233,5155,5778,194,1601,865,1291,1063,381,128,33,222,4978,324,1376,345,1268,869,364,207,5,220,3587,33,305,754,1014,218,761,215,132,155,704,64,79,0,123,71,100,0,213,54
ACSSF,2011e1,co,000,0023,0000028,420732,27391,73487,11858,31511,35830,31169,24593,29483,28785,30055,25144,24726,14335,11567,20798,310255,17968,54924,7000,13732,18303,17492,18693,23124,23815,26735,23020,22366,13122,11184,18777,65392,6147,13124,2034,10484,8661,6956,4216,3988,3514,1528,1195,1603,490,74,1378,7600,47,1234,628,1581,948,812,66,509,336,706,193,156,82,182,120,33759,3092,3453,2132,5061,6904,5365,1555,1806,1036,858,654,552,641,127,523,3726,137,752,64,653,1014,544,63,56,84,228,82,49,0,0,0,420732,27391,73487,43369,66999,54076,58840,49870,25902,20798,310255,17968,54924,20732,35795,41817,50550,45386,24306,18777,65392,6147,13124,12518,15617,8204,5042,2798,564,1378,7600,47,1234,2209,1760,575,1042,349,264,120,33759,3092,3453,7193,12269,3361,1894,1206,768,523,3726,137,752,717,1558,119,312,131,0,0
ACSSF,2011e1,co,000,0023,0000029,610005,35665,88727,14570,46005,68846,61392,51223,41774,36632,36463,33945,30588,19997,13949,30229,462442,27135,73888,9948,22936,34776,39687,40610,35492,30990,31350,29134,27351,18425,12650,28070,62715,4599,6573,1343,9728,13893,9594,4644,2933,2272,2030,1593,2025,732,468,288,52945,2610,6989,1805,7522,13252,7795,3067,2436,1972,1931,1690,675,359,558,284,24585,740,1095,1268,4653,5267,3812,2435,662,1290,1068,1326,292,418,63,196,7318,581,182,206,1166,1658,504,467,251,108,84,202,245,63,210,1391,610005,35665,88727,60575,130238,92997,73095,64533,33946,30229,462442,27135,73888,32884,74463,76102,62340,56485,31075,28070,62715,4599,6573,11071,23487,7577,4302,3618,1200,288,52945,2610,6989,9327,21047,5503,3903,2365,917,284,24585,740,1095,5921,9079,3097,2358,1618,481,196,7318,581,182,1372,2162,718,192,447,273,1391
ACSSF,2011e1,co,000,0023,0000030,145314,6919,20173,8909,22725,14149,11281,10194,8945,7644,8151,8135,6638,3315,2492,5644,106580,5685,16782,3137,9624,8220,9306,9231,7149,6692,7221,7330,6082,2710,2260,5151,20026,322,1816,929,8771,3341,894,343,981,447,295,725,405,358,232,167,10101,726,521,3488,2518,966,567,197,164,279,399,0,39,0,0,237,7810,156,914,1307,1601,1548,391,378,603,226,236,2,112,247,0,89,797,30,140,48,211,74,123,45,48,0,0,78,0,0,0,0,145314,6919,20173,31634,25430,19139,15795,14773,5807,5644,106580,5685,16782,12761,17526,16380,13913,13412,4970,5151,20026,322,1816,9700,4235,1324,742,1130,590,167,10101,726,521,6006,1533,361,678,39,0,237,7810,156,914,2908,1939,981,462,114,247,89,797,30,140,259,197,93,0,78,0,0
ACSSF,2011e1,co,000,0023,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94012,4739,16504,15106,13132,14788,8866,9873,5356,5648,68652,2893,12447,6550,8695,12163,7787,8409,5156,4552,15833,1364,2814,5092,3054,1831,790,373,164,351,5795,333,945,2403,772,414,172,498,36,222,3381,88,298,807,575,380,117,593,0,523,351,61,0,254,36,0,0,0,0,0
ACSSF,2011e1,co,000,0023,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0023,0000033,142327,6614,19409,3377,9210,11747,9097,11108,7632,10434,10756,10686,9665,6346,5515,10731,113383,4112,15606,2475,5756,7082,6226,8246,6656,8459,10068,8972,8768,5780,5304,9873,13500,1042,2340,397,1601,2041,1477,999,391,727,313,1024,388,135,147,478,9742,772,583,226,1299,2255,869,987,422,1013,222,614,307,44,30,99,5409,688,844,279,503,283,525,876,163,235,153,76,202,387,34,161,293,0,36,0,51,86,0,0,0,0,0,0,0,0,0,120,142327,6614,19409,12587,20844,18740,21190,20351,11861,10731,113383,4112,15606,8231,13308,14902,18527,17740,11084,9873,13500,1042,2340,1998,3518,1390,1040,1412,282,478,9742,772,583,1525,3124,1409,1235,921,74,99,5409,688,844,782,808,1039,388,278,421,161,293,0,36,51,86,0,0,0,0,120
ACSSF,2011e1,co,000,0023,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86961,4546,16142,8797,10817,12515,13637,10185,5373,4949,69422,3365,13218,4794,7454,10486,11570,9062,4813,4660,11829,1030,2122,2839,2132,1395,1255,343,424,289,2737,57,280,631,521,430,395,341,82,0,2212,94,351,312,341,204,417,439,54,0,761,0,171,221,369,0,0,0,0,0
