ACSSF,2011e1,co,000,0175,0000055,156462,334,156128,156462,1920,154542,156462,2966,153496,156462,1997,154465,156462,147536,10274,137262,8926,633,8293,10545,1619,458,1161,8926,741,8185,,,,,,,,3485,380,3105,156462,15351,141111,154522,13536,140986,154522,24591,4212,130,4082,20379,129931,74957,8330,66627,74957,9927,1814,8113,65030,74957,64807,7499,57308,10150,74957,68862,12334,56528,6095,74957,68862,11028,57834,6095,74553,739,73814
ACSSF,2011e1,co,000,0175,0000056,144424,35,144389,144424,2739,141685,144424,2148,142276,144424,1567,142857,144424,138658,3581,135077,5766,58,5708,7105,1339,253,1086,5766,642,5124,,,,,,,,3130,1010,2120,144424,8857,135567,141934,6728,135206,141934,27695,2986,393,2593,24709,114239,65542,6743,58799,65542,7626,932,6694,57916,65542,60338,6712,53626,5204,65542,62981,11698,51283,2561,65542,62981,8661,54320,2561,64606,1484,63122
ACSSF,2011e1,co,000,0175,0000057,135411,237,135174,135411,1322,134089,135411,1538,133873,135411,1661,133750,135411,127725,8915,118810,7686,1287,6399,8830,1144,0,1144,7686,1350,6336,,,,,,,,3285,530,2755,135411,14095,121316,134386,11619,122767,134386,35862,3756,130,3626,32106,98524,72119,6596,65523,72119,6728,482,6246,65391,72119,58573,6234,52339,13546,72119,68059,8919,59140,4060,72119,68059,7642,60417,4060,70493,1192,69301
ACSSF,2011e1,co,000,0175,0000058,258638,529,258109,258638,5414,253224,258638,6541,252097,258638,3580,255058,258638,240650,14842,225808,17988,1896,16092,19479,1491,158,1333,17988,3473,14515,,,,,,,,5737,934,4803,258638,28377,230261,254152,19410,234742,254152,51830,10309,2446,7863,41521,202322,117716,13569,104147,117716,16657,1996,14661,101059,117716,103430,12058,91372,14286,117716,111574,20082,91492,6142,117716,111574,18669,92905,6142,116798,2024,114774
ACSSF,2011e1,co,000,0175,0000059,139863,69,139794,139863,880,138983,139863,2562,137301,139863,1862,138001,139863,126855,2214,124641,13008,119,12889,14025,1017,63,954,13008,1912,11096,,,,,,,,2368,327,2041,139863,6293,133570,138332,4432,133900,138332,26969,1860,941,919,25109,111363,61006,2562,58444,61006,3599,1107,2492,57407,61006,54482,3181,51301,6524,61006,57089,6462,50627,3917,61006,57089,5016,52073,3917,60520,1318,59202
ACSSF,2011e1,co,000,0175,0000060,94324,432,93892,94324,1179,93145,94324,2071,92253,94324,1835,92489,94324,89970,2673,87297,4354,284,4070,5225,871,651,220,4354,1064,3290,,,,,,,,1358,594,764,94324,5662,88662,93555,4171,89384,93555,13929,916,247,669,13013,79626,34987,2369,32618,34987,2752,332,2420,32235,34987,30165,2371,27794,4822,34987,32760,3973,28787,2227,34987,32760,3506,29254,2227,34492,156,34336
ACSSF,2011e1,co,000,0175,0000061,153952,97,153855,153952,1233,152719,153952,8453,145499,153952,4427,149525,153952,148401,3555,144846,5551,272,5279,7938,2387,443,1944,5551,459,5092,,,,,,,,2385,429,1956,153952,10432,143520,152288,6436,145852,152288,23478,2050,705,1345,21428,128810,63517,3722,59795,63517,4582,390,4192,58935,63517,59222,4117,55105,4295,63517,61546,7469,54077,1971,63517,61546,5577,55969,1971,62951,583,62368
ACSSF,2011e1,co,000,0175,0000062,169694,318,169376,169694,2561,167133,169694,3358,166336,169694,3101,166593,169694,162771,3744,159027,6923,299,6624,8214,1291,174,1117,6923,841,6082,,,,,,,,2089,260,1829,169694,10999,158695,168452,7169,161283,168452,33606,3638,1480,2158,29968,134846,75022,4847,70175,75022,6233,1355,4878,68789,75022,61074,4709,56365,13948,75022,68302,9073,59229,6720,75022,68302,6794,61508,6720,74372,756,73616
ACSSF,2011e1,co,000,0175,0000063,140211,78,140133,140211,4852,135359,140211,4059,136152,140211,146,140065,140211,122399,4111,118288,17812,1240,16572,19803,1991,933,1058,17812,3215,14597,,,,,,,,3475,265,3210,140211,8964,131247,138525,4560,133965,138525,25197,3261,1011,2250,21936,113328,76388,6450,69938,76388,6533,1477,5056,69855,76388,61805,5984,55821,14583,76388,72117,9585,62532,4271,76388,72117,8412,63705,4271,75670,360,75310
ACSSF,2011e1,co,000,0175,0000064,112600,0,112600,112600,584,112016,112600,746,111854,112600,1173,111427,112600,106020,3078,102942,6580,420,6160,7980,1400,100,1300,6580,661,5919,,,,,,,,3689,488,3201,112600,7974,104626,112186,6557,105629,112186,14212,2147,323,1824,12065,97974,59067,4172,54895,59067,5240,913,4327,53827,59067,47180,4117,43063,11887,59067,51846,8378,43468,7221,59067,51846,6055,45791,7221,58444,1634,56810
ACSSF,2011e1,co,000,0175,0000065,135595,75,135520,135595,1304,134291,135595,1922,133673,135595,1198,134397,135595,116347,1997,114350,19248,377,18871,20632,1384,127,1257,19248,739,18509,,,,,,,,5212,476,4736,135595,6503,129092,133677,3539,130138,133677,24076,1213,190,1023,22863,109601,67241,3310,63931,67241,4541,1248,3293,62700,67241,53843,2946,50897,13398,67241,61310,5665,55645,5931,67241,61310,5808,55502,5931,67145,496,66649
ACSSF,2011e1,co,000,0175,0000066,110740,49,110691,110740,750,109990,110740,1943,108797,110740,965,109775,110740,100297,958,99339,10443,244,10199,12413,1970,81,1889,10443,73,10370,,,,,,,,4319,272,4047,110740,6221,104519,109804,2094,107710,109804,41099,2540,115,2425,38559,68705,59990,2658,57332,59990,2420,270,2150,57570,59990,36626,1877,34749,23364,59990,52142,5610,46532,7848,59990,52142,3823,48319,7848,58373,229,58144
ACSSF,2011e1,co,000,0175,0000067,126541,238,126303,126541,243,126298,126541,1696,124845,126541,2912,123629,126541,117123,3117,114006,9418,337,9081,10651,1233,539,694,9418,185,9233,,,,,,,,4299,173,4126,126541,7993,118548,125041,5461,119580,125041,16033,811,251,560,15222,109008,66722,3697,63025,66722,4249,418,3831,62473,66722,56661,3960,52701,10061,66722,60107,6496,53611,6615,66722,60107,4671,55436,6615,66722,294,66428
ACSSF,2011e1,co,000,0175,0000068,115241,86,115155,115241,2297,112944,115241,1677,113564,115241,3227,112014,115241,102362,907,101455,12879,292,12587,14563,1684,191,1493,12879,820,12059,,,,,,,,6299,1296,5003,115241,4351,110890,113104,2346,110758,113104,22599,2034,557,1477,20565,90505,57278,2814,54464,57278,5858,1574,4284,51420,57278,49915,3270,46645,7363,57278,54849,8532,46317,2429,57278,54849,4959,49890,2429,57270,321,56949
ACSSF,2011e1,co,000,0175,0000069,142037,138,141899,142037,1107,140930,142037,3247,138790,142037,2570,139467,142037,127138,5543,121595,14899,63,14836,17071,2172,518,1654,14899,849,14050,,,,,,,,4278,433,3845,142037,8377,133660,140705,7114,133591,140705,21548,2158,311,1847,19390,119157,69211,5451,63760,69211,7303,1656,5647,61908,69211,64478,6010,58468,4733,69211,66951,10232,56719,2260,69211,66951,7777,59174,2260,69211,1117,68094
ACSSF,2011e1,co,000,0175,0000070,155128,0,155128,155128,2182,152946,155128,4069,151059,155128,3729,151399,155128,127626,4932,122694,27502,446,27056,28175,673,241,432,27502,1773,25729,,,,,,,,7231,857,6374,155128,9288,145840,151819,6973,144846,151819,22986,2646,264,2382,20340,128833,69114,4473,64641,69114,8408,1921,6487,60706,69114,63508,5091,58417,5606,69114,66568,10857,55711,2546,69114,66568,10226,56342,2546,68975,545,68430
ACSSF,2011e1,co,000,0175,0000071,190305,248,190057,190305,1505,188800,190305,1667,188638,190305,3308,186997,190305,170406,5858,164548,19899,614,19285,22011,2112,513,1599,19899,782,19117,,,,,,,,10467,793,9674,190305,12174,178131,186392,11302,175090,186392,37551,4866,110,4756,32685,148841,94122,5747,88375,94122,7973,955,7018,86149,94122,85496,5842,79654,8626,94122,89771,9786,79985,4351,94122,89771,7327,82444,4351,93938,430,93508
ACSSF,2011e1,co,000,0175,0000072,110817,218,110599,110817,1080,109737,110817,2144,108673,110817,2847,107970,110817,88582,2922,85660,22235,1444,20791,24142,1907,197,1710,22235,2049,20186,,,,,,,,7495,1598,5897,110817,6547,104270,109078,5558,103520,109078,19513,1723,224,1499,17790,89565,51785,3947,47838,51785,4655,480,4175,47130,51785,46261,4025,42236,5524,51785,50344,5771,44573,1441,51785,50344,4895,45449,1441,51773,966,50807
ACSSF,2011e1,co,000,0175,0000073,114961,394,114567,114961,757,114204,114961,674,114287,114961,1003,113958,114961,80472,1296,79176,34489,777,33712,35622,1133,62,1071,34489,1516,32973,,,,,,,,6220,702,5518,114961,4296,110665,112886,3090,109796,112886,33265,1519,101,1418,31746,79621,50642,2203,48439,50642,3001,533,2468,47641,50642,42499,2116,40383,8143,50642,49249,4156,45093,1393,50642,49249,2776,46473,1393,50514,305,50209
ACSSF,2011e1,co,000,0175,0000074,117606,41,117565,117606,1335,116271,117606,1439,116167,117606,2162,115444,117606,107381,2598,104783,10225,367,9858,11589,1364,0,1364,10225,285,9940,,,,,,,,4948,147,4801,117606,6906,110700,116809,3624,113185,116809,16589,1667,367,1300,14922,100220,61222,2570,58652,61222,3766,1019,2747,57456,61222,52453,2255,50198,8769,61222,56449,6185,50264,4773,61222,56449,3719,52730,4773,61215,1133,60082
ACSSF,2011e1,co,000,0175,0000075,158833,127,158706,158833,1193,157640,158833,3206,155627,158833,2644,156189,158833,130300,2415,127885,28533,530,28003,29510,977,24,953,28533,3092,25441,,,,,,,,7386,596,6790,158833,7874,150959,155057,4118,150939,155057,36149,2721,179,2542,33428,118908,74964,2807,72157,74964,4757,1689,3068,70207,74964,63541,2243,61298,11423,74964,71429,10809,60620,3535,74964,71429,9284,62145,3535,73976,605,73371
ACSSF,2011e1,co,000,0175,0000076,99207,0,99207,99207,1332,97875,99207,1986,97221,99207,1209,97998,99207,86209,1489,84720,12998,527,12471,13738,740,236,504,12998,1170,11828,,,,,,,,3227,644,2583,99207,5364,93843,97436,2806,94630,97436,26680,2076,686,1390,24604,70756,54192,2978,51214,54192,4336,839,3497,49856,54192,37939,3098,34841,16253,54192,50852,6515,44337,3340,54192,50852,5039,45813,3340,52907,483,52424
ACSSF,2011e1,co,000,0175,0000077,107630,77,107553,107630,1041,106589,107630,2412,105218,107630,2271,105359,107630,100648,2306,98342,6982,114,6868,8728,1746,88,1658,6982,106,6876,,,,,,,,3577,449,3128,107630,7179,100451,106541,4166,102375,106541,29359,1795,548,1247,27564,77182,66627,3615,63012,66627,4808,774,4034,61819,66627,50072,2955,47117,16555,66627,61870,7182,54688,4757,66627,61870,5338,56532,4757,65464,1114,64350
ACSSF,2011e1,co,000,0175,0000078,152661,195,152466,152661,1588,151073,152661,1831,150830,152661,1977,150684,152661,122283,2230,120053,30378,1232,29146,33332,2954,121,2833,30378,1766,28612,,,,,,,,10374,782,9592,152661,8037,144624,150967,5220,145747,150967,37482,2906,847,2059,34576,113485,80784,3591,77193,80784,5371,1348,4023,75413,80784,64902,3655,61247,15882,80784,75600,7701,67899,5184,80784,75600,6288,69312,5184,80745,273,80472
ACSSF,2011e1,co,000,0175,0000079,125853,366,125487,125853,1138,124715,125853,2441,123412,125853,1483,124370,125853,96922,1945,94977,28931,633,28298,30644,1713,329,1384,28931,2792,26139,,,,,,,,9527,2888,6639,125853,6114,119739,124202,3125,121077,124202,25795,2308,208,2100,23487,98407,52742,1839,50903,52742,3443,1622,1821,49299,52742,46621,2355,44266,6121,52742,51236,5043,46193,1506,52742,51236,4496,46740,1506,52581,527,52054
ACSSF,2011e1,co,000,0175,0000080,113819,105,113714,113819,968,112851,113819,2460,111359,113819,2089,111730,113819,109143,1801,107342,4676,44,4632,5725,1049,286,763,4676,320,4356,,,,,,,,2607,179,2428,113819,4920,108899,111842,5229,106613,111842,17658,4397,1429,2968,13261,94184,55936,3701,52235,55936,5234,921,4313,50702,55936,50456,3772,46684,5480,55936,53414,9004,44410,2522,55936,53414,5507,47907,2522,55847,836,55011
ACSSF,2011e1,co,000,0175,0000081,92323,183,92140,92323,2078,90245,92323,1284,91039,92323,1175,91148,92323,83989,2477,81512,8334,216,8118,9425,1091,185,906,8334,42,8292,,,,,,,,1819,244,1575,92323,6317,86006,90468,4029,86439,90468,22502,2652,390,2262,19850,67966,44957,3242,41715,44957,4465,830,3635,40492,44957,36764,3091,33673,8193,44957,42383,7108,35275,2574,44957,42383,5015,37368,2574,44651,889,43762
ACSSF,2011e1,co,000,0175,0000082,143281,100,143181,143281,771,142510,143281,2325,140956,143281,2384,140897,143281,136482,2221,134261,6799,387,6412,8051,1252,31,1221,6799,257,6542,,,,,,,,3867,381,3486,143281,9196,134085,141819,3565,138254,141819,20624,2576,167,2409,18048,121195,74171,1926,72245,74171,3693,896,2797,70478,74171,65782,1995,63787,8389,74171,70268,4582,65686,3903,74171,70268,3735,66533,3903,74132,410,73722
ACSSF,2011e1,co,000,0175,0000083,103983,135,103848,103983,1047,102936,103983,1715,102268,103983,1923,102060,103983,94008,1060,92948,9975,230,9745,11434,1459,0,1459,9975,737,9238,,,,,,,,3854,959,2895,103983,4817,99166,102982,2300,100682,102982,18066,1172,168,1004,16894,84916,51775,2757,49018,51775,3712,810,2902,48063,51775,43634,3077,40557,8141,51775,48072,4990,43082,3703,51775,48072,3336,44736,3703,51753,802,50951
ACSSF,2011e1,co,000,0175,0000084,148382,88,148294,148382,1105,147277,148382,1510,146872,148382,2388,145994,148382,137306,2285,135021,11076,223,10853,12594,1518,221,1297,11076,174,10902,,,,,,,,5917,322,5595,148382,8456,139926,145438,4348,141090,145438,18931,1295,193,1102,17636,126507,77493,2529,74964,77493,4255,735,3520,73238,77493,67058,2845,64213,10435,77493,71871,6061,65810,5622,77493,71871,3823,68048,5622,77461,518,76943
ACSSF,2011e1,co,000,0175,0000085,180894,290,180604,180894,907,179987,180894,4649,176245,180894,2105,178789,180894,170730,3331,167399,10164,242,9922,13287,3123,1429,1694,10164,363,9801,,,,,,,,4574,176,4398,180894,10150,170744,179058,5454,173604,179058,30652,2322,94,2228,28330,148406,93954,3285,90669,93954,4833,1300,3533,89121,93954,83564,4562,79002,10390,93954,85603,8080,77523,8351,93954,85603,5880,79723,8351,93844,836,93008
ACSSF,2011e1,co,000,0175,0000086,159997,132,159865,159997,2599,157398,159997,4226,155771,159997,3794,156203,159997,152820,2432,150388,7177,507,6670,12914,5737,1014,4723,7177,376,6801,,,,,,,,5397,710,4687,159997,6432,153565,158341,5871,152470,158341,31006,2433,201,2232,28573,127335,77490,3992,73498,77490,6111,2663,3448,71379,77490,61647,3999,57648,15843,77490,70278,6811,63467,7212,77490,70278,5449,64829,7212,67005,450,66555
ACSSF,2011e1,co,000,0175,0000087,98581,126,98455,98581,3034,95547,98581,2526,96055,98581,2271,96310,98581,91923,3475,88448,6658,701,5957,8891,2233,41,2192,6658,903,5755,,,,,,,,3348,436,2912,98581,9159,89422,97385,5653,91732,97385,21909,1981,0,1981,19928,75476,46057,3166,42891,46057,3833,243,3590,42224,46057,41701,3073,38628,4356,46057,43660,6771,36889,2397,46057,43660,5786,37874,2397,45879,503,45376
ACSSF,2011e1,co,000,0175,0000088,103881,323,103558,103881,1757,102124,103881,2839,101042,103881,3196,100685,103881,97411,3043,94368,6470,146,6324,8703,2233,88,2145,6470,503,5967,,,,,,,,3674,32,3642,103881,6849,97032,102730,4229,98501,102730,28264,2230,299,1931,26034,74466,46118,2438,43680,46118,3270,366,2904,42848,46118,40020,2470,37550,6098,46118,44113,5136,38977,2005,46118,44113,4275,39838,2005,45109,304,44805
ACSSF,2011e1,co,000,0175,0000089,165736,296,165440,165736,3604,162132,165736,2567,163169,165736,1398,164338,165736,153248,3782,149466,12488,578,11910,17743,5255,120,5135,12488,1136,11352,,,,,,,,7645,1702,5943,165736,9311,156425,164077,5909,158168,164077,37075,1642,0,1642,35433,127002,82363,4802,77561,82363,5907,766,5141,76456,82363,77017,4953,72064,5346,82363,78780,9652,69128,3583,82363,78780,6884,71896,3583,82360,787,81573
ACSSF,2011e1,co,000,0175,0000090,108768,278,108490,108768,3506,105262,108768,3399,105369,108768,3884,104884,108768,96971,3848,93123,11797,1129,10668,17143,5346,447,4899,11797,1507,10290,,,,,,,,4425,969,3456,108768,8802,99966,106471,5830,100641,106471,29672,3922,841,3081,25750,76799,46004,3038,42966,46004,4272,500,3772,41732,46004,40694,3360,37334,5310,46004,44113,5729,38384,1891,46004,44113,4793,39320,1891,45623,546,45077
ACSSF,2011e1,co,000,0175,0000091,110000,391,109609,110000,1211,108789,110000,2532,107468,110000,1944,108056,110000,104990,3270,101720,5010,219,4791,6484,1474,310,1164,5010,2429,2581,,,,,,,,1689,531,1158,110000,8057,101943,109133,4178,104955,109133,15884,1985,1072,913,13899,93249,44473,2968,41505,44473,3736,388,3348,40737,44473,37950,2769,35181,6523,44473,41094,4707,36387,3379,44473,41094,3350,37744,3379,44397,365,44032
ACSSF,2011e1,co,000,0175,0000092,100919,292,100627,100919,2207,98712,100919,1933,98986,100919,1351,99568,100919,92861,1176,91685,8058,197,7861,11842,3784,727,3057,8058,261,7797,,,,,,,,5158,678,4480,100919,4694,96225,100072,2886,97186,100072,19430,1980,98,1882,17450,80642,49463,2772,46691,49463,3601,933,2668,45862,49463,40507,3066,37441,8956,49463,45725,5458,40267,3738,49463,45725,3656,42069,3738,45029,163,44866
ACSSF,2011e1,co,000,0175,0000093,215096,312,214784,215096,1268,213828,215096,2824,212272,215096,3546,211550,215096,164313,5505,158808,50783,1941,48842,53344,2561,296,2265,50783,2922,47861,,,,,,,,11453,1735,9718,215096,10452,204644,210983,9054,201929,210983,57517,5219,325,4894,52298,153466,95728,5970,89758,95728,7538,922,6616,88190,95728,84137,5493,78644,11591,95728,93085,8508,84577,2643,95728,93085,7164,85921,2643,95419,1200,94219
ACSSF,2011e1,co,000,0175,0000094,215730,161,215569,215730,1174,214556,215730,3255,212475,215730,3124,212606,215730,196207,2973,193234,19523,474,19049,23348,3825,620,3205,19523,389,19134,,,,,,,,7978,528,7450,215730,12555,203175,213023,5236,207787,213023,54660,3849,314,3535,50811,158363,114671,4495,110176,114671,4732,751,3981,109939,114671,80704,4157,76547,33967,114671,100580,10128,90452,14091,114671,100580,6975,93605,14091,113005,631,112374
ACSSF,2011e1,co,000,0175,0000095,76540,0,76540,76540,1008,75532,76540,2481,74059,76540,3292,73248,76540,69198,3389,65809,7342,0,7342,7372,30,30,0,7342,521,6821,,,,,,,,3183,293,2890,76540,6664,69876,74362,4112,70250,74362,9504,1211,0,1211,8293,64858,39084,1938,37146,39084,4222,1197,3025,34862,39084,35760,2343,33417,3324,39084,36581,5802,30779,2503,39084,36581,4811,31770,2503,39047,694,38353
ACSSF,2011e1,co,000,0175,0000096,271252,519,270733,271252,2555,268697,271252,2271,268981,271252,4155,267097,271252,232439,6055,226384,38813,1688,37125,42440,3627,448,3179,38813,1990,36823,,,,,,,,17635,1676,15959,271252,15874,255378,267644,13191,254453,267644,49301,4858,223,4635,44443,218343,143501,7740,135761,143501,10704,2421,8283,132797,143501,126246,7602,118644,17255,143501,136242,14350,121892,7259,143501,136242,10061,126181,7259,143479,1226,142253
ACSSF,2011e1,co,000,0175,0000097,227849,344,227505,227849,5198,222651,227849,6894,220955,227849,6295,221554,227849,211512,6083,205429,16337,1018,15319,21643,5306,143,5163,16337,1972,14365,,,,,,,,8323,1209,7114,227849,14638,213211,224588,10355,214233,224588,56203,4859,544,4315,51344,168385,104601,5668,98933,104601,7591,797,6794,97010,104601,93524,5524,88000,11077,104601,100507,11613,88894,4094,104601,100507,9761,90746,4094,103160,1353,101807
ACSSF,2011e1,co,000,0175,0000098,619968,765,619203,619968,6208,613760,619968,11696,608272,619968,9541,610427,619968,518883,9982,508901,101085,2609,98476,108743,7658,798,6860,101085,8529,92556,,,,,,,,32409,5135,27274,619968,32901,587067,610005,18267,591738,610005,147563,10982,2468,8514,136581,462442,315036,14160,300876,315036,21005,5228,15777,294031,315036,251126,13953,237173,63910,315036,297253,36153,261100,17783,315036,297253,29330,267923,17783,311400,3002,308398
ACSSF,2011e1,co,000,0175,0000099,294043,378,293665,294043,1519,292524,294043,6172,287871,294043,4227,289816,294043,274603,5283,269320,19440,333,19107,23523,4083,1429,2654,19440,405,19035,,,,,,,,9186,309,8877,294043,16701,277342,289380,9122,280258,289380,47019,3267,277,2990,43752,242361,152180,5034,147146,152180,7850,1556,6294,144330,152180,134326,6749,127577,17854,152180,139624,12083,127541,12556,152180,139624,8513,131111,12556,152070,1217,150853
ACSSF,2011e1,co,000,0175,0000100,81868,150,81718,81868,514,81354,81868,1749,80119,81868,1307,80561,81868,77415,2969,74446,4453,64,4389,7546,3093,0,3093,4453,258,4195,,,,,,,,3120,566,2554,81868,5371,76497,80938,2553,78385,80938,17425,206,0,206,17219,63513,40188,1525,38663,40188,1796,81,1715,38392,40188,37188,1696,35492,3000,40188,37570,3432,34138,2618,40188,37570,2972,34598,2618,40176,338,39838
ACSSF,2011e1,co,000,0175,0000101,185062,286,184776,185062,1744,183318,185062,3166,181896,185062,2403,182659,185062,174895,9975,164920,10167,1655,8512,11667,1500,0,1500,10167,1775,8392,,,,,,,,4185,565,3620,185062,16785,168277,183480,14399,169081,183480,44488,5700,155,5545,38788,138992,96919,8935,87984,96919,9172,853,8319,87747,96919,79854,8066,71788,17065,96919,90660,13071,77589,6259,96919,90660,10814,79846,6259,95041,1416,93625
ACSSF,2011e1,co,000,0175,0000102,144424,35,144389,144424,2739,141685,144424,2148,142276,144424,1567,142857,144424,138658,3581,135077,5766,58,5708,7105,1339,253,1086,5766,642,5124,,,,,,,,3130,1010,2120,144424,8857,135567,141934,6728,135206,141934,27695,2986,393,2593,24709,114239,65542,6743,58799,65542,7626,932,6694,57916,65542,60338,6712,53626,5204,65542,62981,11698,51283,2561,65542,62981,8661,54320,2561,64606,1484,63122
ACSSF,2011e1,co,000,0175,0000103,118223,382,117841,118223,3654,114569,118223,2908,115315,118223,2051,116172,118223,106611,6866,99745,11612,1037,10575,11917,305,0,305,11612,2384,9228,,,,,,,,2918,248,2670,118223,12763,105460,116748,9531,107217,116748,30985,5915,1772,4143,25070,85763,49862,5785,44077,49862,6914,284,6630,42948,49862,43336,5078,38258,6526,49862,48064,9479,38585,1798,49862,48064,9013,39051,1798,48967,679,48288
ACSSF,2011e1,co,000,0175,0000104,75944,220,75724,75944,2575,73369,75944,2127,73817,75944,1972,73972,75944,67521,2820,64701,8423,736,7687,10698,2275,399,1876,8423,1084,7339,,,,,,,,2831,670,2161,75944,6452,69492,74215,3969,70246,74215,26136,3628,418,3210,22508,48079,32365,2300,30065,32365,3718,892,2826,28647,32365,28885,2606,26279,3480,32365,31679,5035,26644,686,32365,31679,3838,27841,686,30184,361,29823
ACSSF,2011e1,co,000,0175,0000105,542623,421,542202,542623,5159,537464,542623,7477,535146,542623,8168,534455,542623,511212,9655,501557,31411,1210,30201,36877,5466,728,4738,31411,1384,30027,,,,,,,,14983,1395,13588,542623,31064,511559,535987,19308,516679,535987,84216,11217,2198,9019,72999,451771,279152,14344,264808,279152,20835,4076,16759,258317,279152,239945,14474,225471,39207,279152,259973,32691,227282,19179,279152,259973,22053,237920,19179,278130,3491,274639
ACSSF,2011e1,co,000,0175,0000106,97565,99,97466,97565,1317,96248,97565,1392,96173,97565,1804,95761,97565,90019,1335,88684,7546,0,7546,8560,1014,0,1014,7546,268,7278,,,,,,,,3545,747,2798,97565,5254,92311,96397,2545,93852,96397,14807,509,294,215,14298,81590,46476,1808,44668,46476,3065,755,2310,43411,46476,39031,2067,36964,7445,46476,42984,4259,38725,3492,46476,42984,2482,40502,3492,46476,668,45808
ACSSF,2011e1,co,000,0175,0000107,153022,42,152980,153022,1256,151766,153022,1736,151286,153022,884,152138,153022,133674,3933,129741,19348,768,18580,21143,1795,247,1548,19348,1027,18321,,,,,,,,5494,764,4730,153022,11496,141526,151236,6636,144600,151236,25088,2615,510,2105,22473,126148,77283,5752,71531,77283,8435,2225,6210,68848,77283,63592,5129,58463,13691,77283,70960,8677,62283,6323,77283,70960,9167,61793,6323,77184,799,76385
ACSSF,2011e1,co,000,0175,0000108,109442,285,109157,109442,1498,107944,109442,1438,108004,109442,1255,108187,109442,102997,9176,93821,6445,265,6180,7650,1205,400,805,6445,316,6129,,,,,,,,2585,345,2240,109442,13128,96314,108059,10760,97299,108059,15949,2319,130,2189,13630,92110,50882,6100,44782,50882,7774,1745,6029,43108,50882,44113,5619,38494,6769,50882,46927,8260,38667,3955,50882,46927,8243,38684,3955,50773,515,50258
ACSSF,2011e1,co,000,0175,0000109,110001,97,109904,110001,1093,108908,110001,7276,102725,110001,3491,106510,110001,105032,2652,102380,4969,203,4766,6193,1224,208,1016,4969,459,4510,,,,,,,,2112,388,1724,110001,7764,102237,108911,4444,104467,108911,18693,1641,559,1082,17052,90218,43157,2473,40684,43157,3135,346,2789,40022,43157,40038,2529,37509,3119,43157,41971,5533,36438,1186,43157,41971,3669,38302,1186,42732,372,42360
ACSSF,2011e1,co,000,0175,0000110,210736,339,210397,210736,2580,208156,210736,4658,206078,210736,5717,205019,210736,189226,5634,183592,21510,335,21175,23664,2154,286,1868,21510,1292,20218,,,,,,,,9562,1306,8256,210736,10939,199797,208349,9692,198657,208349,32585,1882,181,1701,30703,175764,104142,7678,96464,104142,11110,2625,8485,93032,104142,94544,8467,86077,9598,104142,99804,15325,84479,4338,104142,99804,10454,89350,4338,104142,1009,103133
ACSSF,2011e1,co,000,0175,0000111,71819,86,71733,71819,1471,70348,71819,1292,70527,71819,718,71101,71819,58708,1491,57217,13111,339,12772,14352,1241,231,1010,13111,817,12294,,,,,,,,2660,572,2088,71819,2689,69130,70492,1980,68512,70492,14780,2539,557,1982,12241,55712,31348,2386,28962,31348,4209,826,3383,27139,31348,27395,2510,24885,3953,31348,30153,4557,25596,1195,31348,30153,4022,26131,1195,31337,204,31133
