ACSSF,2011e1,co,000,0050,0000001,2434825,56259,499391,1074591,804584,1856898,18001,359149,833854,645894,236705,7982,51389,105171,72163,76072,15822,24692,23483,12075,57853,7595,18477,20121,11660,56495,5334,16605,21704,12852,150802,1525,29079,70258,49940,2462381,2101350,1862725,238625,185130,31485,12429,7048,2533,76857,65656,1438,6779,2656,328,959,5304,33526,71869,17562,154954,2307427,66694,47409,93265,136543,228950,286006,350860,307547,179389,187460,82697,36495,159787,144325,2307427,82837,245630,334996,380328,351951,147452,320046,58131,83220,154389,103247,45200,2462381,2434825,56259,499391,1074591,804584,1856898,18001,359149,833854,645894,236705,7982,51389,105171,72163,76072,15822,24692,23483,12075,114348,12929,35082,41825,24512,150802,1525,29079,70258,49940,2462381,2101350,1862725,238625,185130,31485,22010,76857,71869,57351,154954,2307427,66694,47409,93265,136543,228950,286006,350860,307547,179389,610764,2307427,328467,334996,380328,351951,147452,320046,141351,154389,148447
ACSSF,2011e1,co,000,0050,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0050,0000013,164818,3669,31978,72012,57159,131732,1564,25893,57853,46422,19510,214,3947,9067,6282,2650,1267,583,267,533,1556,293,162,649,452,2028,331,370,676,651,7342,0,1023,3500,2819,165438,151701,132191,19510,15679,2122,1079,514,116,2653,2546,0,107,0,0,0,160,615,1636,1261,7412,158026,6433,3708,8156,14915,17582,18282,22427,17244,10781,10443,4820,1530,9779,11926,158026,2645,11713,18838,27411,25516,12512,27582,5145,7431,11466,6060,1707,165438,164818,3669,31978,72012,57159,131732,1564,25893,57853,46422,19510,214,3947,9067,6282,2650,1267,583,267,533,3584,624,532,1325,1103,7342,0,1023,3500,2819,165438,151701,132191,19510,15679,2122,1709,2653,1636,2036,7412,158026,6433,3708,8156,14915,17582,18282,22427,17244,10781,38498,158026,14358,18838,27411,25516,12512,27582,12576,11466,7767
ACSSF,2011e1,co,000,0050,0000014,279201,7273,61508,125359,85061,228433,2800,49623,101578,74432,23776,1014,5709,10629,6424,5958,2276,1753,1614,315,3678,454,1411,1568,245,2790,297,786,1329,378,14566,432,2226,8641,3267,279480,252246,228433,23813,18248,3599,1086,374,506,6039,5671,174,98,96,0,262,616,1248,3791,664,14614,264866,7679,5661,9072,12997,25451,32889,40692,39392,21195,23915,11269,4024,14963,15667,264866,5101,19588,32378,41913,48838,19425,45919,7588,11025,18945,9818,4328,279480,279201,7273,61508,125359,85061,228433,2800,49623,101578,74432,23776,1014,5709,10629,6424,5958,2276,1753,1614,315,6468,751,2197,2897,623,14566,432,2226,8641,3267,279480,252246,228433,23813,18248,3599,1966,6039,3791,2790,14614,264866,7679,5661,9072,12997,25451,32889,40692,39392,21195,69838,264866,24689,32378,41913,48838,19425,45919,18613,18945,14146
