ACSSF,2011m1,co,000,0039,0000011,197107,192149,152792,130516,38695,4945,1215,1130,1694,1385,1864,2330,2334,2267,1547,1297,1165,1178,2034,1654,4759,1149,1066,1045,1080,1729,1969,2180,2031,1200,1105,1102,785,1413,1269,2947,527,390,1080,728,691,1004,682,931,636,358,245,457,812,1039,1228,99,201,237,231,180,288,406,613,243,119,201,640,193,118,1596,192,118,76,315,181,705,499,500,461,560,174,153,577,420,1207,139,201,142,239,344,306,196,162,346,246,218,201,816,264,197107,57103,47137,74377,72766,52868,61503,46040,43882,22521,35543,29822,62675,39451,30555,4945,1215,1130,1694,1385,1864,2330,2334,2267,1547,2752,4759,1149,1066,1045,1080,1729,1969,2180,2031,1200,2470,2947,527,390,1080,728,691,1004,682,931,636,1565,1228,99,201,237,231,180,288,406,613,243,820,2056,233,118,174,384,406,742,525,512,564,1331,197107,57103,47137,74377,72766,52868,61503,46040,43882,22521,85213
ACSSF,2011m1,co,000,0039,0000012,249077,239578,176865,203386,85035,5797,1792,1391,2093,2487,2410,3139,3600,3505,2326,2342,1633,1570,2481,2518,6594,1588,1156,1340,2235,2132,2595,3532,3108,1774,2186,1310,1332,1901,2081,4314,1019,895,1461,965,1279,1476,1099,962,1205,558,607,473,834,1071,1637,99,98,237,381,214,804,425,818,254,189,217,640,496,118,2501,194,213,104,324,246,782,540,900,675,719,565,234,719,677,1543,193,201,306,322,657,498,477,295,415,294,317,180,831,375,249077,115252,53810,116554,86683,61365,97259,81478,72737,44287,48918,35510,64239,54570,66011,5797,1792,1391,2093,2487,2410,3139,3600,3505,2326,4605,6594,1588,1156,1340,2235,2132,2595,3532,3108,1774,4215,4314,1019,895,1461,965,1279,1476,1099,962,1205,1756,1637,99,98,237,381,214,804,425,818,254,998,2993,254,213,321,424,667,947,759,904,803,1784,249077,115252,53810,116554,86683,61365,97259,81478,72737,44287,116563
ACSSF,2011m1,co,000,0039,0000013,191729,191812,127524,183811,65708,4471,1913,1775,2514,3017,2291,3682,2672,2196,1596,1758,1794,495,2279,2403,4357,1786,1622,1933,2745,2101,3238,2375,2126,1313,1555,1571,462,2319,2155,3108,736,815,991,922,1272,1349,1261,681,665,652,507,59,693,918,1339,278,163,521,453,302,451,182,462,270,327,234,143,781,368,556,78,201,201,50,22,169,127,151,134,366,139,201,318,45,990,193,55,201,362,201,176,342,497,201,201,165,201,581,280,191729,70891,57689,92364,112013,71342,121644,78483,62239,45045,43363,99076,16901,60127,55114,4471,1913,1775,2514,3017,2291,3682,2672,2196,1596,3939,4357,1786,1622,1933,2745,2101,3238,2375,2126,1313,3638,3108,736,815,991,922,1272,1349,1261,681,665,1355,1339,278,163,521,453,302,451,182,462,270,873,1223,206,55,201,364,22,276,372,520,134,886,191729,70891,57689,92364,112013,71342,121644,78483,62239,45045,130561
ACSSF,2011m1,co,000,0039,0000014,269147,265172,157693,259365,31773,5782,2104,1635,2424,1973,3149,3621,3330,3378,2257,2184,2206,1975,2468,2630,5695,1949,1476,1978,1839,2776,3129,3158,3254,2134,1976,1767,1575,2115,2463,2700,661,554,456,818,943,1243,810,1250,304,1022,1210,627,519,822,2064,576,593,725,507,512,716,416,654,137,477,451,517,501,548,1094,201,66,534,116,504,154,257,413,216,190,355,201,618,358,1152,57,33,308,466,307,249,182,609,201,454,263,323,119,346,269147,80074,70094,71101,76684,118615,127673,88954,96391,68763,46868,48198,100106,104464,78299,5782,2104,1635,2424,1973,3149,3621,3330,3378,2257,4920,5695,1949,1476,1978,1839,2776,3129,3158,3254,2134,4441,2700,661,554,456,818,943,1243,810,1250,304,1745,2064,576,593,725,507,512,716,416,654,137,911,1657,57,74,609,478,545,283,313,740,216,1031,269147,80074,70094,71101,76684,118615,127673,88954,96391,68763,182372
ACSSF,2011m1,co,000,0039,0000015,170927,146731,106484,121059,113892,4416,1242,804,1355,1436,1659,2108,2407,2463,1643,1710,1094,529,1170,1668,3818,1018,745,1018,1135,1156,1885,2184,1958,1521,1661,1001,447,932,1376,2371,339,276,435,799,727,782,1041,658,668,493,136,144,378,437,1671,201,142,485,299,885,461,367,395,462,449,308,132,436,419,1393,56,201,104,267,201,514,517,356,502,419,338,249,424,412,1491,755,160,228,174,654,233,521,652,370,716,188,73,236,322,170927,114111,34729,47367,52538,53305,56576,74725,59501,29091,56655,36681,8689,28676,29425,4416,1242,804,1355,1436,1659,2108,2407,2463,1643,2845,3818,1018,745,1018,1135,1156,1885,2184,1958,1521,2408,2371,339,276,435,799,727,782,1041,658,668,758,1671,201,142,485,299,885,461,367,395,462,740,1903,758,160,240,312,654,554,613,728,620,1080,170927,114111,34729,47367,52538,53305,56576,74725,59501,29091,79675
ACSSF,2011m1,co,000,0039,0000016,209719,195507,148013,178249,66286,4611,1654,1855,2414,2371,2680,3724,3096,3784,2896,2238,2100,1154,2842,2124,5903,1374,1652,2108,2009,2132,3672,2939,3189,2222,1782,1467,1098,2310,1837,4106,750,660,735,790,1265,1608,791,1300,853,786,596,93,1225,848,2785,239,472,437,723,570,829,736,527,525,866,180,495,1217,964,2424,420,106,288,475,494,373,749,856,1257,440,676,166,545,888,1945,331,83,162,531,360,219,906,688,423,322,938,211,558,437,209719,67418,63906,80061,77328,83550,115622,89439,119923,62295,62871,53702,85124,87671,71470,4611,1654,1855,2414,2371,2680,3724,3096,3784,2896,4970,5903,1374,1652,2108,2009,2132,3672,2939,3189,2222,4206,4106,750,660,735,790,1265,1608,791,1300,853,1753,2785,239,472,437,723,570,829,736,527,525,2062,3175,567,136,318,724,592,479,1000,1078,1330,1800,209719,67418,63906,80061,77328,83550,115622,89439,119923,62295,168155
ACSSF,2011m1,co,000,0039,0000017,205338,205040,107235,203739,75505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205338,96928,47947,33544,75064,84896,103434,64965,70331,41374,41482,24650,131254,51111,53439,3983,1345,1365,1199,2054,2107,2879,2369,2035,1779,3274,4669,1302,1130,1134,1896,2041,2850,2223,1726,1752,3163,2325,132,466,333,642,370,878,987,646,738,786,847,380,143,222,367,532,212,82,349,64,159,1011,116,133,201,212,50,684,181,139,201,596,205338,96928,47947,33544,75064,84896,103434,64965,70331,41374,151081
ACSSF,2011m1,co,000,0039,0000018,225470,219696,213074,101051,50332,5678,1839,2220,1923,2712,2571,4438,3628,2744,1981,2015,1400,1174,2285,2203,6351,1808,1651,1835,2331,2615,4200,3401,2704,1708,1630,1268,1061,2191,2056,3275,382,1174,415,1202,848,1098,1447,805,967,859,474,369,1000,552,786,201,201,201,112,454,164,201,247,201,323,420,195,171,201,1386,231,201,141,300,180,1046,1135,164,357,528,337,81,415,699,1057,247,352,151,356,142,200,288,309,64,153,201,266,601,307,225470,75134,86819,64739,92373,102136,94216,86403,58135,48609,42371,52892,46158,54237,51037,5678,1839,2220,1923,2712,2571,4438,3628,2744,1981,3934,6351,1808,1651,1835,2331,2615,4200,3401,2704,1708,3682,3275,382,1174,415,1202,848,1098,1447,805,967,1521,786,201,201,201,112,454,164,201,247,201,486,1722,358,352,202,508,224,1059,1150,343,366,1356,225470,75134,86819,64739,92373,102136,94216,86403,58135,48609,103379
ACSSF,2011m1,co,000,0039,0000019,182098,183398,133170,180435,38727,4720,1437,1550,1429,2756,2830,2566,2653,2558,1881,1677,1292,781,2538,2019,4853,1252,1535,1439,2548,2671,2302,2502,2242,1526,1515,1255,757,2287,1961,2185,476,593,381,1039,707,841,590,808,515,594,160,56,460,822,2010,201,493,524,493,737,505,558,475,424,396,433,201,746,330,876,201,72,201,197,229,163,377,284,456,259,134,156,342,200,1024,128,226,168,260,184,365,472,670,114,113,110,201,184,426,182098,52827,84037,42674,100241,79710,94589,86548,79989,45609,49299,44914,20027,58113,54263,4720,1437,1550,1429,2756,2830,2566,2653,2558,1881,3221,4853,1252,1535,1439,2548,2671,2302,2502,2242,1526,3209,2185,476,593,381,1039,707,841,590,808,515,1072,2010,201,493,524,493,737,505,558,475,424,1061,1259,128,235,168,314,309,410,569,725,439,554,182098,52827,84037,42674,100241,79710,94589,86548,79989,45609,93991
ACSSF,2011m1,co,000,0039,0000020,212434,200976,141128,165786,151205,3706,1333,1166,1780,1438,2501,2347,2726,1652,1794,1855,1480,667,1962,1784,4651,836,1132,1718,1236,2032,1998,2456,1438,1352,1846,1377,576,1801,1710,2335,669,242,438,571,1094,1104,582,639,714,298,358,201,688,207,677,201,201,135,35,162,247,179,102,238,201,163,201,404,201,1130,173,162,201,164,308,94,577,146,231,438,351,238,468,213,1742,389,25,199,386,393,489,955,341,690,327,296,201,626,312,212434,142793,69952,138088,94430,62456,83087,53598,55052,34272,59846,81042,12800,81020,44080,3706,1333,1166,1780,1438,2501,2347,2726,1652,1794,3251,4651,836,1132,1718,1236,2032,1998,2456,1438,1352,3354,2335,669,242,438,571,1094,1104,582,639,714,922,677,201,201,135,35,162,247,179,102,238,439,2269,418,168,199,410,488,498,1258,387,708,1270,212434,142793,69952,138088,94430,62456,83087,53598,55052,34272,132673
ACSSF,2011m1,co,000,0039,0000021,156546,154405,120417,101425,32455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156546,71413,26696,46834,49883,36552,36759,23255,50888,102284,15804,19765,20843,27144,49331,2496,943,639,897,1170,1673,1762,1464,1457,1303,2110,2811,896,554,928,1167,1474,1687,1454,1376,1266,1641,1714,362,121,425,234,682,630,425,335,269,1332,192,67,162,201,201,201,201,82,201,201,201,688,58,173,201,201,276,236,184,416,212,374,156546,71413,26696,46834,49883,36552,36759,23255,50888,102284,68464
ACSSF,2011m1,co,000,0039,0000022,92088,92140,80033,54833,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92088,42243,33996,25516,36827,22370,51144,24561,17137,15386,17759,20662,14172,30504,33379,2979,1249,762,964,1105,1037,1357,1491,1016,994,1803,3022,1177,659,963,1088,1063,1161,1444,845,1025,1596,1578,449,480,181,517,170,498,286,519,238,985,337,201,201,201,201,201,249,192,201,201,90,759,105,49,42,64,233,330,161,231,100,397,92088,42243,33996,25516,36827,22370,51144,24561,17137,15386,44659
ACSSF,2011m1,co,000,0039,0000023,271422,264850,226462,176153,125571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271422,109920,231290,65183,89288,78729,63531,39129,46343,29744,25744,67000,16570,30108,75328,4419,1719,1829,1892,1769,2744,2288,2025,1821,1760,3273,4819,1186,1028,1565,1657,2652,1830,1854,1688,1596,3027,2582,948,768,841,571,835,1527,600,627,542,775,601,201,78,201,269,98,341,201,201,201,418,2027,496,1210,184,181,365,392,713,765,411,688,271422,109920,231290,65183,89288,78729,63531,39129,46343,29744,130881
ACSSF,2011m1,co,000,0039,0000024,93145,92784,59648,82765,7734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93145,11017,44364,21255,45258,30904,36007,30781,35193,22449,22055,21208,8538,28390,22004,2476,705,490,652,1270,1088,1195,1199,1156,865,1665,2755,677,498,651,1271,1133,1156,1190,1075,790,1656,759,173,66,48,174,350,371,84,390,305,265,874,201,100,201,103,121,214,119,318,101,490,503,201,226,111,18,34,76,85,251,73,368,93145,11017,44364,21255,45258,30904,36007,30781,35193,22449,42645
ACSSF,2011m1,co,000,0039,0000025,228056,223423,132761,226258,28085,5254,1751,1506,1962,1818,2425,2854,1926,2168,1780,1561,1889,1244,1970,2775,4787,1496,1267,1641,1523,1979,2643,1833,2058,1706,1258,1308,1089,1699,2540,2411,568,767,485,892,818,1186,664,588,243,670,1202,363,549,772,1674,539,435,637,511,349,397,351,324,201,296,500,486,475,588,958,201,201,527,34,427,138,70,398,72,218,350,201,288,352,734,201,33,261,201,88,276,218,201,201,125,152,99,272,341,228056,68704,65322,62717,71023,87374,105979,52044,71895,44897,29525,39092,67624,94594,83644,5254,1751,1506,1962,1818,2425,2854,1926,2168,1780,3794,4787,1496,1267,1641,1523,1979,2643,1833,2058,1706,3290,2411,568,767,485,892,818,1186,664,588,243,1542,1674,539,435,637,511,349,397,351,324,201,940,1228,201,33,588,205,417,335,230,398,72,715,228056,68704,65322,62717,71023,87374,105979,52044,71895,44897,139799
ACSSF,2011m1,co,000,0039,0000026,96342,95577,68387,74436,19394,2802,256,202,423,474,883,869,1059,1419,1222,1317,795,411,800,1396,2568,219,163,239,344,534,655,908,1141,1003,1261,764,308,660,1031,1094,119,201,358,201,171,350,509,294,465,284,64,201,127,55,983,201,86,123,172,310,318,221,287,462,254,227,132,398,419,1188,56,201,201,246,201,370,385,242,476,360,321,249,306,402,1116,201,82,52,201,526,186,430,513,317,581,154,73,195,316,96342,5755,4634,12552,17124,24746,24871,53709,34966,22710,38754,31231,5944,23008,29309,2802,256,202,423,474,883,869,1059,1419,1222,2042,2568,219,163,239,344,534,655,908,1141,1003,1832,1094,119,201,358,201,171,350,509,294,465,364,983,201,86,123,172,310,318,221,287,462,622,1586,56,82,52,246,526,405,583,565,580,935,96342,5755,4634,12552,17124,24746,24871,53709,34966,22710,55595
ACSSF,2011m1,co,000,0039,0000027,104751,103545,66190,96198,14687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104751,23146,29213,20940,34798,78716,50824,33926,35831,31297,23091,11504,36677,21137,29109,2451,552,610,582,986,1187,1441,1122,1436,755,1542,2515,542,616,528,855,1158,1408,1092,1309,757,1361,742,226,201,75,195,288,189,311,225,201,400,763,196,246,266,114,148,283,153,417,201,224,578,201,201,175,393,286,68,145,111,69,183,104751,23146,29213,20940,34798,78716,50824,33926,35831,31297,60665
ACSSF,2011m1,co,000,0039,0000028,166777,160205,157351,76494,40817,4503,1385,1803,1754,2071,2323,3622,2530,2521,1590,1720,1176,868,2006,1826,5105,1325,1152,1655,1623,2285,3597,2227,2559,1358,1391,1032,784,1798,1723,2853,281,1031,311,1146,644,916,1443,635,574,733,469,300,994,393,667,201,201,201,112,399,164,201,88,201,323,420,195,118,201,1214,231,201,86,201,142,587,549,143,332,363,271,81,337,694,926,231,286,165,215,201,158,286,188,64,153,201,266,593,287,166777,54839,58055,47411,79166,99168,72614,58773,49497,40000,39910,43000,18854,40317,38671,4503,1385,1803,1754,2071,2323,3622,2530,2521,1590,3645,5105,1325,1152,1655,1623,2285,3597,2227,2559,1358,3205,2853,281,1031,311,1146,644,916,1443,635,574,1409,667,201,201,201,112,399,164,201,88,201,473,1444,330,286,188,215,142,607,618,238,343,1269,166777,54839,58055,47411,79166,99168,72614,58773,49497,40000,77084
ACSSF,2011m1,co,000,0039,0000029,209719,195507,148013,178249,66286,4611,1654,1855,2414,2371,2680,3724,3096,3784,2896,2238,2100,1154,2842,2124,5903,1374,1652,2108,2009,2132,3672,2939,3189,2222,1782,1467,1098,2310,1837,4106,750,660,735,790,1265,1608,791,1300,853,786,596,93,1225,848,2785,239,472,437,723,570,829,736,527,525,866,180,495,1217,964,2424,420,106,288,475,494,373,749,856,1257,440,676,166,545,888,1945,331,83,162,531,360,219,906,688,423,322,938,211,558,437,209719,67418,63906,80061,77328,83550,115622,89439,119923,62295,62871,53702,85124,87671,71470,4611,1654,1855,2414,2371,2680,3724,3096,3784,2896,4970,5903,1374,1652,2108,2009,2132,3672,2939,3189,2222,4206,4106,750,660,735,790,1265,1608,791,1300,853,1753,2785,239,472,437,723,570,829,736,527,525,2062,3175,567,136,318,724,592,479,1000,1078,1330,1800,209719,67418,63906,80061,77328,83550,115622,89439,119923,62295,168155
ACSSF,2011m1,co,000,0039,0000030,191861,152911,100518,115261,120570,3608,1019,525,978,907,1521,1460,1733,1408,986,1194,969,303,1406,1484,3528,565,504,956,766,1259,1205,1548,1251,760,1107,854,190,1256,1408,1787,669,189,188,406,869,694,558,196,319,110,59,73,558,180,422,201,201,135,35,162,247,169,102,238,201,201,201,118,201,928,201,19,201,164,113,74,446,144,156,398,351,238,341,167,1419,122,201,201,381,341,447,526,305,690,327,296,201,596,294,191861,127830,14622,29070,88856,37851,54684,27972,37399,17410,55780,19402,2886,51100,39045,3608,1019,525,978,907,1521,1460,1733,1408,986,2640,3528,565,504,956,766,1259,1205,1548,1251,760,2443,1787,669,189,188,406,869,694,558,196,319,566,422,201,201,135,35,162,247,169,102,238,118,1828,122,19,201,408,353,457,905,342,692,1190,191861,127830,14622,29070,88856,37851,54684,27972,37399,17410,90826
ACSSF,2011m1,co,000,0039,0000031,114337,87611,73898,70498,87562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114337,97134,31355,22875,60135,40959,21307,15069,26101,19523,10903,9679,3013,18376,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114337,97134,31355,22875,60135,40959,21307,15069,26101,19523,42977
ACSSF,2011m1,co,000,0039,0000032,110241,106838,45303,108919,29654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110241,22878,14839,21787,47047,59101,65396,34433,31340,23443,17358,10821,9933,38590,30872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110241,22878,14839,21787,47047,59101,65396,34433,31340,23443,48164
