ACSSF,2011e1,co,000,0178,0000015,77825,57468,20849,36619,20357,6270,14087,77825,27119,50706,8959,0,8959,127518,2863,124655,127518,852,126666,127518,7561,119957,118559,2065,116494,127518,1439,126079,127518,616,126902,297202,21380,275822,297202,20797,276405,297202,19826,277376,297202,13202,284000,297202,16181,281021,297202,10913,286289,297202,18736,278466,297202,18173,279029,297202,18618,278584
ACSSF,2011e1,co,000,0178,0000016,130009,101224,36334,64890,28785,8504,20281,130009,44838,85171,20163,387,19776,286787,11443,275344,286787,11850,274937,286787,52217,234570,266624,6421,260203,286787,6155,280632,286787,3101,283686,613504,47186,566318,613504,44257,569247,613504,42515,570989,613504,31522,581982,613504,33270,580234,613504,24293,589211,613504,36223,577281,613504,37619,575885,613504,37507,575997
ACSSF,2011e1,co,000,0178,0000017,80917,70788,20161,50627,10129,2468,7661,80917,22629,58288,4118,64,4054,108361,2259,106102,108361,1861,106500,108361,4238,104123,104243,1626,102617,108361,1286,107075,108361,733,107628,291243,19001,272242,291243,18468,272775,291243,17801,273442,291243,13096,278147,291243,15005,276238,291243,11049,280194,291243,16927,274316,291243,16755,274488,291243,16597,274646
ACSSF,2011e1,co,000,0178,0000018,148824,116175,36583,79592,32649,9394,23255,148824,45977,102847,16840,439,16401,254569,8785,245784,254569,5703,248866,254569,32104,222465,237729,7482,230247,254569,5732,248837,254569,1905,252664,608361,64063,544298,608361,61604,546757,608361,61608,546753,608361,46218,562143,608361,50800,557561,608361,38145,570216,608361,54849,553512,608361,47660,560701,608361,55970,552391
ACSSF,2011e1,co,000,0178,0000019,151759,115670,39030,76640,36089,9469,26620,151759,48499,103260,12348,0,12348,230177,7375,222802,230177,2179,227998,230177,24867,205310,217829,4448,213381,230177,4997,225180,230177,2219,227958,533781,50434,483347,533781,48744,485037,533781,47482,486299,533781,31899,501882,533781,37142,496639,533781,27446,506335,533781,42544,491237,533781,44657,489124,533781,44065,489716
ACSSF,2011e1,co,000,0178,0000020,78924,58141,19689,38452,20783,7323,13460,78924,27012,51912,11352,0,11352,133263,3103,130160,133263,1903,131360,133263,8736,124527,121911,2038,119873,133263,2117,131146,133263,562,132701,303263,44247,259016,303263,43593,259670,303263,41601,261662,303263,35700,267563,303263,37383,265880,303263,30206,273057,303263,39461,263802,303263,38959,264304,303263,38885,264378
ACSSF,2011e1,co,000,0178,0000021,42723,29395,11558,17837,13328,4275,9053,42723,15833,26890,3408,103,3305,63178,3039,60139,63178,1910,61268,63178,7678,55500,59770,1882,57888,63178,2448,60730,63178,1124,62054,145826,17506,128320,145826,16511,129315,145826,16835,128991,145826,11823,134003,145826,12825,133001,145826,9729,136097,145826,15212,130614,145826,15400,130426,145826,14549,131277
ACSSF,2011e1,co,000,0178,0000022,40641,25764,8850,16914,14877,4477,10400,40641,13327,27314,7793,142,7651,69974,1778,68196,69974,1067,68907,69974,10780,59194,62181,1606,60575,69974,1482,68492,69974,861,69113,155706,18453,137253,155706,17315,138391,155706,17480,138226,155706,12290,143416,155706,14794,140912,155706,9704,146002,155706,15272,140434,155706,15751,139955,155706,15373,140333
ACSSF,2011e1,co,000,0178,0000023,60874,46395,16122,30273,14479,3411,11068,60874,19533,41341,6586,164,6422,97039,3710,93329,97039,1152,95887,97039,12697,84342,90453,2553,87900,97039,2456,94583,97039,1922,95117,255453,30116,225337,255453,29545,225908,255453,29229,226224,255453,24000,231453,255453,25732,229721,255453,22384,233069,255453,26633,228820,255453,28071,227382,255453,28073,227380
ACSSF,2011e1,co,000,0178,0000024,31777,24358,8600,15758,7419,2245,5174,31777,10845,20932,1276,0,1276,43473,1451,42022,43473,402,43071,43473,4541,38932,42197,1263,40934,43473,1034,42439,43473,791,42682,106931,12216,94715,106931,11730,95201,106931,11902,95029,106931,8623,98308,106931,10000,96931,106931,7801,99130,106931,10890,96041,106931,11212,95719,106931,11134,95797
ACSSF,2011e1,co,000,0178,0000025,67579,56059,15145,40914,11520,2303,9217,67579,17448,50131,10126,0,10126,128531,4694,123837,128531,4267,124264,128531,19288,109243,118405,2186,116219,128531,1793,126738,128531,974,127557,328947,30290,298657,328947,28358,300589,328947,28890,300057,328947,21283,307664,328947,23260,305687,328947,19811,309136,328947,26070,302877,328947,24863,304084,328947,26125,302822
ACSSF,2011e1,co,000,0178,0000026,20901,14321,4067,10254,6580,2116,4464,20901,6183,14718,2917,0,2917,43034,732,42302,43034,354,42680,43034,2250,40784,40117,551,39566,43034,288,42746,43034,204,42830,97539,6891,90648,97539,6809,90730,97539,6399,91140,97539,4351,93188,97539,4798,92741,97539,3465,94074,97539,6233,91306,97539,6131,91408,97539,6344,91195
ACSSF,2011e1,co,000,0178,0000027,31222,24110,7819,16291,7112,1979,5133,31222,9798,21424,1331,0,1331,39601,974,38627,39601,136,39465,39601,2646,36955,38270,710,37560,39601,374,39227,39601,313,39288,101897,10117,91780,101897,9891,92006,101897,9996,91901,101897,7212,94685,101897,7972,93925,101897,6321,95576,101897,8667,93230,101897,9508,92389,101897,9451,92446
ACSSF,2011e1,co,000,0178,0000028,96809,73900,25123,48777,22909,6531,16378,96809,31654,65155,10848,261,10587,178707,5947,172760,178707,5412,173295,178707,27671,151036,167859,5788,162071,178707,3614,175093,178707,1074,177633,414704,47596,367108,414704,45551,369153,414704,46058,368646,414704,34818,379886,414704,37595,377109,414704,28874,385830,414704,41049,373655,414704,36648,378056,414704,42351,372353
ACSSF,2011e1,co,000,0178,0000029,130009,101224,36334,64890,28785,8504,20281,130009,44838,85171,20163,387,19776,286787,11443,275344,286787,11850,274937,286787,52217,234570,266624,6421,260203,286787,6155,280632,286787,3101,283686,613504,47186,566318,613504,44257,569247,613504,42515,570989,613504,31522,581982,613504,33270,580234,613504,24293,589211,613504,36223,577281,613504,37619,575885,613504,37507,575997
ACSSF,2011e1,co,000,0178,0000030,32565,24576,8397,16179,7989,2959,5030,32565,11356,21209,2351,0,2351,60462,2021,58441,60462,834,59628,60462,3632,56830,58111,1319,56792,60462,1357,59105,60462,389,60073,145101,19168,125933,145101,18840,126261,145101,18399,126702,145101,15793,129308,145101,17074,128027,145101,15117,129984,145101,17547,127554,145101,16789,128312,145101,17328,127773
ACSSF,2011e1,co,000,0178,0000031,17938,12757,4135,8622,5181,721,4460,17938,4856,13082,3766,44,3722,38064,1401,36663,38064,481,37583,38064,6994,31070,34298,1142,33156,38064,725,37339,38064,484,37580,93086,9940,83146,93086,9516,83570,93086,9749,83337,93086,7216,85870,93086,7925,85161,93086,6447,86639,93086,8611,84475,93086,9065,84021,93086,8906,84180
ACSSF,2011e1,co,000,0178,0000032,28231,24909,7680,17229,3322,707,2615,28231,8387,19844,1400,64,1336,38402,1014,37388,38402,360,38042,38402,1292,37110,37002,810,36192,38402,436,37966,38402,414,37988,109304,7553,101751,109304,7393,101911,109304,7254,102050,109304,5099,104205,109304,6039,103265,109304,4552,104752,109304,6979,102325,109304,7014,102290,109304,6900,102404
ACSSF,2011e1,co,000,0178,0000033,35683,24458,8850,15608,11225,2781,8444,35683,11631,24052,2404,0,2404,64715,1933,62782,64715,242,64473,64715,9903,54812,62311,1310,61001,64715,1143,63572,64715,556,64159,141418,14205,127213,141418,14008,127410,141418,13132,128286,141418,8695,132723,141418,10284,131134,141418,7208,134210,141418,11830,129588,141418,12736,128682,141418,12217,129201
ACSSF,2011e1,co,000,0178,0000034,21573,16561,6677,9884,5012,1938,3074,21573,8615,12958,2282,0,2282,35681,1169,34512,35681,190,35491,35681,3355,32326,33399,349,33050,35681,612,35069,35681,63,35618,87049,6412,80637,87049,6167,80882,87049,5971,81078,87049,3983,83066,87049,5007,82042,87049,3085,83964,87049,5377,81672,87049,5436,81613,87049,5422,81627
ACSSF,2011e1,co,000,0178,0000035,17178,12637,4024,8613,4541,1528,3013,17178,5552,11626,1610,0,1610,30137,401,29736,30137,783,29354,30137,2826,27311,28527,269,28258,30137,140,29997,30137,74,30063,67762,10516,57246,67762,10450,57312,67762,9645,58117,67762,8162,59600,67762,8832,58930,67762,6303,61459,67762,9116,58646,67762,9048,58714,67762,9150,58612
ACSSF,2011e1,co,000,0178,0000036,25198,15795,5912,9883,9403,2896,6507,25198,8808,16390,4567,92,4475,48168,940,47228,48168,789,47379,48168,8319,39849,43601,1061,42540,48168,670,47498,48168,136,48032,103416,13251,90165,103416,12449,90967,103416,12510,90906,103416,9028,94388,103416,10641,92775,103416,6991,96425,103416,10658,92758,103416,11339,92077,103416,11054,92362
ACSSF,2011e1,co,000,0178,0000037,27918,23410,7641,15769,4508,1091,3417,27918,8732,19186,2803,232,2571,42499,865,41634,42499,332,42167,42499,2954,39545,39696,705,38991,42499,772,41727,42499,372,42127,120865,7236,113629,120865,6924,113941,120865,6545,114320,120865,5951,114914,120865,6063,114802,120865,5548,115317,120865,5717,115148,120865,6233,114632,120865,6035,114830
ACSSF,2011e1,co,000,0178,0000038,25072,19535,6014,13521,5537,1353,4184,25072,7367,17705,3185,0,3185,45171,906,44265,45171,1415,43756,45171,5891,39280,41986,1053,40933,45171,233,44938,45171,253,44918,107416,6340,101076,107416,5873,101543,107416,6183,101233,107416,3513,103903,107416,4802,102614,107416,2965,104451,107416,5041,102375,107416,5419,101997,107416,5095,102321
ACSSF,2011e1,co,000,0178,0000039,20901,14321,4067,10254,6580,2116,4464,20901,6183,14718,2917,0,2917,43034,732,42302,43034,354,42680,43034,2250,40784,40117,551,39566,43034,288,42746,43034,204,42830,97539,6891,90648,97539,6809,90730,97539,6399,91140,97539,4351,93188,97539,4798,92741,97539,3465,94074,97539,6233,91306,97539,6131,91408,97539,6344,91195
ACSSF,2011e1,co,000,0178,0000040,96809,73900,25123,48777,22909,6531,16378,96809,31654,65155,10848,261,10587,178707,5947,172760,178707,5412,173295,178707,27671,151036,167859,5788,162071,178707,3614,175093,178707,1074,177633,414704,47596,367108,414704,45551,369153,414704,46058,368646,414704,34818,379886,414704,37595,377109,414704,28874,385830,414704,41049,373655,414704,36648,378056,414704,42351,372353
ACSSF,2011e1,co,000,0178,0000041,67579,56059,15145,40914,11520,2303,9217,67579,17448,50131,10126,0,10126,128531,4694,123837,128531,4267,124264,128531,19288,109243,118405,2186,116219,128531,1793,126738,128531,974,127557,328947,30290,298657,328947,28358,300589,328947,28890,300057,328947,21283,307664,328947,23260,305687,328947,19811,309136,328947,26070,302877,328947,24863,304084,328947,26125,302822
ACSSF,2011e1,co,000,0178,0000042,130009,101224,36334,64890,28785,8504,20281,130009,44838,85171,20163,387,19776,286787,11443,275344,286787,11850,274937,286787,52217,234570,266624,6421,260203,286787,6155,280632,286787,3101,283686,613504,47186,566318,613504,44257,569247,613504,42515,570989,613504,31522,581982,613504,33270,580234,613504,24293,589211,613504,36223,577281,613504,37619,575885,613504,37507,575997
ACSSF,2011e1,co,000,0178,0000043,32565,24576,8397,16179,7989,2959,5030,32565,11356,21209,2351,0,2351,60462,2021,58441,60462,834,59628,60462,3632,56830,58111,1319,56792,60462,1357,59105,60462,389,60073,145101,19168,125933,145101,18840,126261,145101,18399,126702,145101,15793,129308,145101,17074,128027,145101,15117,129984,145101,17547,127554,145101,16789,128312,145101,17328,127773
ACSSF,2011e1,co,000,0178,0000044,17178,12637,4024,8613,4541,1528,3013,17178,5552,11626,1610,0,1610,30137,401,29736,30137,783,29354,30137,2826,27311,28527,269,28258,30137,140,29997,30137,74,30063,67762,10516,57246,67762,10450,57312,67762,9645,58117,67762,8162,59600,67762,8832,58930,67762,6303,61459,67762,9116,58646,67762,9048,58714,67762,9150,58612
ACSSF,2011e1,co,000,0178,0000045,17938,12757,4135,8622,5181,721,4460,17938,4856,13082,3766,44,3722,38064,1401,36663,38064,481,37583,38064,6994,31070,34298,1142,33156,38064,725,37339,38064,484,37580,93086,9940,83146,93086,9516,83570,93086,9749,83337,93086,7216,85870,93086,7925,85161,93086,6447,86639,93086,8611,84475,93086,9065,84021,93086,8906,84180
ACSSF,2011e1,co,000,0178,0000046,25198,15795,5912,9883,9403,2896,6507,25198,8808,16390,4567,92,4475,48168,940,47228,48168,789,47379,48168,8319,39849,43601,1061,42540,48168,670,47498,48168,136,48032,103416,13251,90165,103416,12449,90967,103416,12510,90906,103416,9028,94388,103416,10641,92775,103416,6991,96425,103416,10658,92758,103416,11339,92077,103416,11054,92362
ACSSF,2011e1,co,000,0178,0000047,141808,109247,39252,69995,32561,10077,22484,141808,49329,92479,22430,387,22043,316565,12098,304467,316565,12664,303901,316565,58235,258330,294135,7253,286882,316565,6655,309910,316565,3444,313121,673106,51255,621851,673106,48159,624947,673106,46554,626552,673106,34395,638711,673106,36402,636704,673106,26666,646440,673106,39784,633322,673106,41450,631656,673106,40917,632189
ACSSF,2011e1,co,000,0178,0000048,183052,143179,46975,96204,39873,10594,29279,183052,57569,125483,65072,395,64677,341991,12462,329529,341991,7889,334102,341991,34233,307758,276919,6180,270739,341991,10107,331884,341991,5188,336803,736552,52647,683905,736552,50201,686351,736552,49506,687046,736552,36662,699890,736552,41537,695015,736552,33935,702617,736552,45692,690860,736552,45875,690677,736552,45372,691180
ACSSF,2011e1,co,000,0178,0000049,192801,122734,44943,77791,70067,19917,50150,192801,64860,127941,69679,519,69160,353180,21822,331358,353180,5825,347355,353180,53424,299756,283501,7737,275764,353180,20307,332873,353180,10560,342620,693660,74217,619443,693660,70802,622858,693660,70423,623237,693660,50914,642746,693660,55074,638586,693660,39487,654173,693660,62434,631226,693660,65117,628543,693660,62542,631118
ACSSF,2011e1,co,000,0178,0000050,181713,127994,46456,81538,53719,17039,36680,181713,63495,118218,26875,837,26038,306010,11317,294693,306010,3534,302476,306010,36493,269517,279135,5919,273216,306010,8252,297758,306010,4373,301637,725596,86806,638790,725596,84925,640671,725596,82083,643513,725596,67295,658301,725596,71958,653638,725596,56817,668779,725596,75412,650184,725596,76754,648842,725596,76656,648940
ACSSF,2011e1,co,000,0178,0000051,177562,134677,43487,91190,42885,11506,31379,177562,54993,122569,31434,747,30687,308353,11494,296859,308353,5790,302563,308353,39496,268857,276919,8783,268136,308353,8356,299997,308353,2707,305646,697318,74697,622621,697318,71895,625423,697318,71822,625496,697318,54058,643260,697318,58816,638502,697318,43912,653406,697318,64184,633134,697318,56920,640398,697318,65076,632242
ACSSF,2011e1,co,000,0178,0000052,237283,196260,59139,137121,41023,9696,31327,237283,68835,168448,16247,64,16183,318643,9349,309294,318643,4672,313971,318643,18393,300250,302396,5296,297100,318643,5706,312937,318643,2558,316085,812879,66330,746549,812879,64541,748338,812879,62899,749980,812879,46561,766318,812879,52056,760823,812879,39861,773018,812879,57478,755401,812879,57538,755341,812879,58735,754144
ACSSF,2011e1,co,000,0178,0000053,157585,120903,41118,79785,36682,8902,27780,157585,50020,107565,17536,217,17319,279919,9262,270657,279919,5282,274637,279919,44214,235705,262383,6297,256086,279919,5089,274830,279919,2957,276962,685774,65632,620142,685774,62884,622890,685774,61722,624052,685774,44861,640913,685774,49893,635881,685774,38930,646844,685774,54789,630985,685774,57068,628706,685774,56839,628935
ACSSF,2011e1,co,000,0178,0000054,30859,20451,7377,13074,10408,2633,7775,30859,10010,20849,18131,45,18086,64502,1593,62909,64502,502,64000,64502,6521,57981,46371,681,45690,64502,1434,63068,64502,726,63776,117356,9326,108030,117356,9000,108356,117356,8595,108761,117356,6125,111231,117356,6649,110707,117356,4877,112479,117356,7416,109940,117356,8329,109027,117356,7926,109430
ACSSF,2011e1,co,000,0178,0000055,44409,33284,10935,22349,11125,3647,7478,44409,14582,29827,3735,0,3735,64560,1082,63478,64560,1069,63491,64560,4602,59958,60825,842,59983,64560,760,63800,64560,74,64486,155913,23996,131917,155913,23670,132243,155913,22351,133562,155913,18453,137460,155913,19782,136131,155913,15040,140873,155913,21033,134880,155913,20625,135288,155913,20642,135271
ACSSF,2011e1,co,000,0178,0000056,41799,28926,11479,17447,12873,4258,8615,41799,15737,26062,2912,103,2809,61503,2701,58802,61503,1833,59670,61503,7520,53983,58591,1874,56717,61503,2133,59370,61503,867,60636,143167,17386,125781,143167,16391,126776,143167,16715,126452,143167,11703,131464,143167,12705,130462,143167,9656,133511,143167,15092,128075,143167,15287,127880,143167,14436,128731
ACSSF,2011e1,co,000,0178,0000057,29397,22008,8078,13930,7389,2833,4556,29397,10911,18486,2351,0,2351,56640,2021,54619,56640,834,55806,56640,3566,53074,54289,1196,53093,56640,1357,55283,56640,389,56251,133735,18119,115616,133735,17791,115944,133735,17350,116385,133735,15500,118235,133735,16055,117680,133735,14160,119575,133735,16528,117207,133735,16434,117301,133735,16578,117157
ACSSF,2011e1,co,000,0178,0000058,60874,46395,16122,30273,14479,3411,11068,60874,19533,41341,6586,164,6422,97039,3710,93329,97039,1152,95887,97039,12697,84342,90453,2553,87900,97039,2456,94583,97039,1922,95117,255453,30116,225337,255453,29545,225908,255453,29229,226224,255453,24000,231453,255453,25732,229721,255453,22384,233069,255453,26633,228820,255453,28071,227382,255453,28073,227380
ACSSF,2011e1,co,000,0178,0000059,36105,21346,7872,13474,14759,4274,10485,36105,12146,23959,7248,627,6621,58231,3396,54835,58231,493,57738,58231,11961,46270,50983,1455,49528,58231,3010,55221,58231,2179,56052,131464,11641,119823,131464,11174,120290,131464,10837,120627,131464,8153,123311,131464,8872,122592,131464,5955,125509,131464,9324,122140,131464,9014,122450,131464,9434,122030
ACSSF,2011e1,co,000,0178,0000060,25862,13745,4819,8926,12117,3416,8701,25862,8235,17627,13963,74,13889,51309,6507,44802,51309,1269,50040,51309,11826,39483,37346,1060,36286,51309,6261,45048,51309,3957,47352,92067,9626,82441,92067,9225,82842,92067,9017,83050,92067,6961,85106,92067,7089,84978,92067,4846,87221,92067,7876,84191,92067,8346,83721,92067,7725,84342
ACSSF,2011e1,co,000,0178,0000061,38101,24395,8308,16087,13706,4073,9633,38101,12381,25720,7211,142,7069,66701,1432,65269,66701,866,65835,66701,10434,56267,59490,1448,58042,66701,1136,65565,66701,637,66064,149418,17452,131966,149418,16412,133006,149418,16479,132939,149418,11452,137966,149418,14023,135395,149418,8976,140442,149418,14328,135090,149418,14848,134570,149418,14470,134948
ACSSF,2011e1,co,000,0178,0000062,49680,30405,10985,19420,19275,5087,14188,49680,16072,33608,15942,0,15942,88282,5135,83147,88282,815,87467,88282,10490,77792,72340,2260,70080,88282,4939,83343,88282,1908,86374,167339,18695,148644,167339,18221,149118,167339,18104,149235,167339,13822,153517,167339,13589,153750,167339,9599,157740,167339,16551,150788,167339,17032,150307,167339,16412,150927
ACSSF,2011e1,co,000,0178,0000063,35509,25645,9375,16270,9864,2683,7181,35509,12058,23451,59406,364,59042,113549,10374,103175,113549,3753,109796,113549,19147,94402,54143,620,53523,113549,10184,103365,113549,4362,109187,139606,11116,128490,139606,10613,128993,139606,10296,129310,139606,8794,130812,139606,9387,130219,139606,8370,131236,139606,9450,130156,139606,9652,129954,139606,9591,130015
ACSSF,2011e1,co,000,0178,0000064,35546,26753,8665,18088,8793,2453,6340,35546,11118,24428,10546,0,10546,56381,3507,52874,56381,286,56095,56381,4279,52102,45835,1080,44755,56381,3093,53288,56381,1290,55091,110444,9399,101045,110444,9004,101440,110444,8992,101452,110444,5920,104524,110444,6851,103593,110444,5551,104893,110444,8478,101966,110444,8387,102057,110444,8476,101968
ACSSF,2011e1,co,000,0178,0000065,36071,27581,10715,16866,8490,2456,6034,36071,13171,22900,2847,0,2847,55426,1598,53828,55426,368,55058,55426,4554,50872,52579,1057,51522,55426,785,54641,55426,211,55215,134846,9306,125540,134846,9007,125839,134846,8649,126197,134846,5850,128996,134846,7383,127463,134846,4590,130256,134846,7990,126856,134846,8015,126831,134846,7895,126951
ACSSF,2011e1,co,000,0178,0000066,25379,17531,5342,12189,7848,2573,5275,25379,7915,17464,3671,0,3671,49371,779,48592,49371,354,49017,49371,2339,47032,45700,735,44965,49371,288,49083,49371,204,49167,109376,7526,101850,109376,7314,102062,109376,7034,102342,109376,4837,104539,109376,4984,104392,109376,3584,105792,109376,6734,102642,109376,6636,102740,109376,6849,102527
ACSSF,2011e1,co,000,0178,0000067,35048,28140,9880,18260,6908,1999,4909,35048,11879,23169,2813,0,2813,49718,791,48927,49718,1352,48366,49718,2744,46974,46905,627,46278,49718,248,49470,49718,140,49578,125966,10035,115931,125966,9269,116697,125966,9428,116538,125966,6223,119743,125966,7148,118818,125966,6020,119946,125966,8543,117423,125966,7998,117968,125966,8470,117496
ACSSF,2011e1,co,000,0178,0000068,25749,20083,5664,14419,5666,1484,4182,25749,7148,18601,3427,0,3427,47992,1211,46781,47992,1856,46136,47992,6174,41818,44565,1505,43060,47992,503,47489,47992,555,47437,114665,7588,107077,114665,7323,107342,114665,7322,107343,114665,4717,109948,114665,5955,108710,114665,4051,110614,114665,6110,108555,114665,6842,107823,114665,6479,108186
ACSSF,2011e1,co,000,0178,0000069,31662,25413,8606,16807,6249,1380,4869,31662,9986,21676,3039,232,2807,50788,1263,49525,50788,502,50286,50788,5635,45153,47749,968,46781,50788,1307,49481,50788,703,50085,141596,10408,131188,141596,9830,131766,141596,9444,132152,141596,8409,133187,141596,8517,133079,141596,7606,133990,141596,8504,133092,141596,8866,132730,141596,8515,133081
ACSSF,2011e1,co,000,0178,0000070,36079,28815,9466,19349,7264,2013,5251,36079,11479,24600,4358,217,4141,54911,1687,53224,54911,825,54086,54911,9553,45358,50553,1824,48729,54911,1305,53606,54911,747,54164,153140,13010,140130,153140,12719,140421,153140,12218,140922,153140,9729,143411,153140,10685,142455,153140,8242,144898,153140,10392,142748,153140,11626,141514,153140,11083,142057
ACSSF,2011e1,co,000,0178,0000071,48716,42397,10294,32103,6319,1054,5265,48716,11348,37368,3431,0,3431,67444,2068,65376,67444,1031,66413,67444,6181,61263,64013,718,63295,67444,651,66793,67444,463,66981,188124,17174,170950,188124,16069,172055,188124,16597,171527,188124,13752,174372,188124,13983,174141,188124,13243,174881,188124,15565,172559,188124,14579,173545,188124,14899,173225
