ACSSF,2011m1,co,000,0062,0000035,,,,,,,,,,,,,,,,,,,,2487,1948,568,1335,995,1152,2379,,,,,,,,,,,,,,,1662,746,201,251,509,201,994,,,,,,,,,,,,,,,,,,,,,,2397,1961,550,1281,1000,1152,2337,1785,789,288,647,221,201,1692
ACSSF,2011m1,co,000,0062,0000036,2407,1728,500,540,495,354,389,443,391,323,421,212,397,494,186,707,835,291,1676,2842,2108,718,1430,892,1167,2587,,,,,,,,1784,1257,515,588,187,369,929,361,263,201,104,74,179,222,,,,,,,,2347,1106,211,603,657,317,1760,1282,625,282,380,223,178,910,2467,1405,461,953,606,1038,2316,2407,1728,736,961,777,884,1676
ACSSF,2011m1,co,000,0062,0000037,4592,3010,509,552,667,634,571,569,637,308,799,290,476,393,274,330,1215,201,2979,3659,3361,1135,2416,1291,1852,3809,,,,,,,,,,,,,,,1744,848,444,476,134,312,1179,,,,,,,,2382,824,250,724,201,59,1841,1115,716,243,404,211,219,714,4994,2887,967,1888,1032,1351,3896,4592,3010,805,2018,964,1215,2979
ACSSF,2011m1,co,000,0062,0000038,3763,1703,360,164,436,325,480,152,338,549,195,223,68,322,382,301,576,194,2843,3107,2253,889,1444,993,1287,3005,,,,,,,,,,,,,,,2047,814,291,365,235,548,1637,,,,,,,,,,,,,,,1633,1009,237,716,443,244,961,3957,2155,829,1208,768,1226,3336,3763,1703,356,1130,575,628,2843
ACSSF,2011m1,co,000,0062,0000039,,,,,,,,,,,,,,,,,,,,1946,2690,822,762,838,2452,2499,,,,,,,,,,,,,,,918,597,69,264,201,546,663,,,,,,,,,,,,,,,824,627,165,201,201,591,595,2055,2726,820,758,786,2471,2640,1528,940,299,542,363,707,1035
ACSSF,2011m1,co,000,0062,0000040,4067,2412,713,960,810,1161,946,1211,373,699,478,460,669,475,341,800,1149,573,3064,5842,4553,1540,3328,1589,2429,5106,3422,2179,390,1298,637,1017,2410,,,,,,,,1787,1063,208,826,378,338,1107,,,,,,,,4423,2197,699,1347,959,604,2698,2234,1728,908,996,625,877,1193,4902,4102,1430,2582,1452,2309,4412,4067,2412,1151,1802,1222,1289,3064
ACSSF,2011m1,co,000,0062,0000041,4199,2784,595,718,915,599,856,879,726,866,482,631,633,678,683,680,1311,375,3335,6283,4286,1067,2539,1773,2150,5384,4358,2684,514,1374,878,1675,2970,1319,494,64,367,254,108,945,2670,1219,576,816,465,672,2003,,,,,,,,4286,2047,421,1025,953,392,2794,3114,2079,686,1218,632,673,1785,4576,2954,825,1667,1289,1664,4332,4199,2784,893,1921,989,1395,3335
ACSSF,2011m1,co,000,0062,0000042,1151,2956,1074,1130,1102,830,876,1231,912,1110,1013,1020,1007,839,851,987,2027,563,2617,7655,4699,1831,3090,1648,3357,6479,2074,2799,1029,1195,621,2123,2241,2078,1678,289,818,581,644,928,830,821,577,329,504,692,1027,,,,,,,,7691,3569,1094,1992,1193,1224,4948,4097,2552,741,1516,658,912,2299,1174,2818,1425,1390,956,2816,3042,1151,2956,1534,1793,1118,2008,2617
ACSSF,2011m1,co,000,0062,0000043,2807,1479,386,231,239,379,118,201,429,346,273,110,322,245,357,225,912,207,1878,2626,3555,803,1782,1387,3201,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,899,348,347,238,671,909,3214,3429,757,1666,1386,3097,3763,2807,1479,452,792,466,994,1878
ACSSF,2011m1,co,000,0062,0000044,,,,,,,,,,,,,,,,,,,,2487,1948,568,1335,995,1152,2379,,,,,,,,,,,,,,,1662,746,201,251,509,201,994,,,,,,,,,,,,,,,,,,,,,,2397,1961,550,1281,1000,1152,2337,1785,789,288,647,221,201,1692
ACSSF,2011m1,co,000,0062,0000045,3696,2634,522,516,262,606,670,287,931,385,273,727,489,290,457,607,1417,78,2657,2573,3369,1195,1828,1268,2183,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,835,220,301,367,538,1315,805,623,201,525,211,144,515,3987,2964,842,1449,905,1827,3093,3696,2634,879,1713,935,1419,2657
ACSSF,2011m1,co,000,0062,0000046,2407,1728,500,540,495,354,389,443,391,323,421,212,397,494,186,707,835,291,1676,2842,2108,718,1430,892,1167,2587,,,,,,,,1784,1257,515,588,187,369,929,361,263,201,104,74,179,222,,,,,,,,2347,1106,211,603,657,317,1760,1282,625,282,380,223,178,910,2467,1405,461,953,606,1038,2316,2407,1728,736,961,777,884,1676
ACSSF,2011m1,co,000,0062,0000047,3340,3233,1168,1264,1087,882,876,1372,1091,1120,1013,1061,1095,928,848,987,2112,563,3299,8533,5159,1992,3275,1938,3544,6982,2567,3166,1059,1410,684,2173,2342,2100,1695,289,818,581,682,948,1116,907,547,375,522,692,1110,,,,,,,,8070,3682,1104,2097,1226,1424,5244,4042,2615,750,1733,657,1032,2364,3541,3246,1477,1641,1219,2961,3601,3340,3233,1750,1845,1123,2126,3299
ACSSF,2011m1,co,000,0062,0000048,7324,4550,880,1054,1422,1320,1220,948,1194,962,814,749,823,986,784,1249,1866,440,5382,9773,6984,1860,4553,3009,4260,9023,2274,1283,384,683,784,569,1414,1520,622,74,525,82,325,1065,2651,1420,642,772,358,916,2047,,,,,,,,5934,2065,416,1448,914,421,4549,3655,2182,816,1226,823,842,2140,8459,6069,1717,3536,2551,4119,7841,7324,4550,1292,2902,1875,1892,5382
