ACSSF,2011m1,co,000,0009,0000001,30664,1455,903,838,13013,5115,790,1311,1885,1596,2884,451,971,2206,1516,1091,197,795,2888,915,1669,1137,2960,1704,1186,2109,201,372,1610,201,4240,1634,4368,6868,2544,14239,447,7797,1959,8334,3771,20011,554,3078,150,2571,718,1659,16075,935,12011,1787,2651,325,204,569,703,2184,7042,694,8253,1845,1666,5360,2715,5710,11224,1078,1133,1701,1797,201,5574,108,2635,864,276,255,581,201,114,1634,943,1096,60,201,4017,1450,6327,2805,895,2086,4733,2420,201,222,201,201,103,241,711,2194,483,201,829,201,2104,21165,30664,13013,5115,2960,4240,4368,6868,14239,7797,8334,3771,20011,3078,2571,16075,12011,2651,7042,8253,1845,5360,5710,11224,1701,5574,6327,2805,2086,4733,2420,22153
ACSSF,2011m1,co,000,0009,0000002,31952,1010,346,201,10224,3571,790,1308,496,1525,677,438,774,1546,1516,957,197,803,2404,746,1471,1135,2327,762,1186,1885,201,342,1331,201,4166,1420,4315,6904,2520,11878,442,6979,1843,7166,2308,18674,249,2906,150,1837,701,1638,13685,905,10965,752,2163,294,204,569,134,1816,6058,381,6595,1631,1635,4528,2425,5412,7102,835,1090,1493,1195,201,5153,108,2636,864,276,255,581,201,114,1634,947,1096,60,201,3293,1410,5749,2117,901,1867,3787,2362,201,222,201,201,103,96,711,2194,175,201,708,201,1883,22601,31952,10224,3571,2327,4166,4315,6904,11878,6979,7166,2308,18674,2906,1837,13685,10965,2163,6058,6595,1631,4528,5412,7102,1493,5153,5749,2117,1867,3787,2362,23275
ACSSF,2011m1,co,000,0009,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35610,7497,3874,1599,1617,1691,3631,8457,3201,4679,2952,14371,1057,1469,9424,7899,1492,2922,5131,765,2668,2399,7730,618,2581,4589,1940,1341,3181,671,18744
ACSSF,2011m1,co,000,0009,0000004,30442,1455,903,838,12189,5164,790,1311,1885,1576,2884,451,965,2205,1566,1087,197,771,2500,750,1712,1135,2807,1709,1186,2086,201,376,1570,201,4290,1602,4343,6743,2543,13551,442,7330,1994,8105,3667,19601,554,2976,150,2602,718,1659,16913,935,11773,1787,2557,325,204,569,134,2053,6450,692,7994,1864,1631,5052,2632,5308,10879,1023,1141,1672,1783,201,5488,108,2636,864,276,255,581,201,114,1634,946,1096,60,201,3895,1450,6239,2484,895,2112,4685,2390,201,222,201,201,103,241,711,2194,483,201,708,201,2128,22461,30442,12189,5164,2807,4290,4343,6743,13551,7330,8105,3667,19601,2976,2602,16913,11773,2557,6450,7994,1864,5052,5308,10879,1672,5488,6239,2484,2112,4685,2390,23578
ACSSF,2011m1,co,000,0009,0000005,29889,1455,903,838,12168,5156,790,1311,1885,1569,2884,438,965,2205,1566,1087,197,651,2486,733,1484,1135,2692,1039,951,2082,201,356,1551,201,4297,1557,4391,6577,2543,13021,442,7253,1888,8250,3574,19270,550,2965,150,2558,718,1659,16006,935,11405,1763,2531,325,204,569,134,2046,6181,670,7334,1784,1631,4904,2567,5072,10866,1023,1143,1590,1683,201,5487,108,2636,864,276,255,581,201,114,1468,946,1096,60,201,3888,1450,6290,2421,883,2075,4532,2390,201,222,201,201,103,241,711,2194,483,201,708,201,1884,21826,29889,12168,5156,2692,4297,4391,6577,13021,7253,8250,3574,19270,2965,2558,16006,11405,2531,6181,7334,1784,4904,5072,10866,1590,5487,6290,2421,2075,4532,2390,22891
ACSSF,2011m1,co,000,0009,0000006,22073,1026,168,201,7311,3897,642,911,443,1028,2843,384,589,1288,936,818,158,584,1442,377,756,1051,1840,886,951,1155,201,242,1235,201,2375,880,2300,3653,1889,9037,353,5402,1302,5695,1781,12071,116,2275,150,1572,519,1219,10016,892,7388,1524,2275,260,155,56,58,1382,4217,232,4519,1360,1428,3076,1380,3771,4876,728,538,657,671,201,4071,108,2577,799,276,255,485,201,114,1464,309,540,60,201,2673,1431,4390,1367,300,1263,3388,1705,201,222,201,201,103,51,628,1367,75,201,680,201,1216,16319,22073,7311,3897,1840,2375,2300,3653,9037,5402,5695,1781,12071,2275,1572,10016,7388,2275,4217,4519,1360,3076,3771,4876,657,4071,4390,1367,1263,3388,1705,17137
ACSSF,2011m1,co,000,0009,0000007,23691,925,884,838,9982,3470,395,923,1815,1142,505,226,744,1737,1319,680,111,454,1658,601,1294,519,2050,626,201,1811,201,223,1050,201,3573,1355,3444,5840,1751,9610,213,4702,1348,6693,3187,16348,536,2312,201,1943,444,1108,13279,337,8773,758,1116,206,138,569,121,1320,4948,632,7118,1243,873,3454,1934,3629,8348,782,1096,1429,1515,201,3413,201,684,466,201,201,319,201,201,95,867,966,201,201,3119,171,5106,2099,829,1703,2742,1542,201,201,201,201,201,262,339,1442,478,201,160,201,1435,17676,23691,9982,3470,2050,3573,3444,5840,9610,4702,6693,3187,16348,2312,1943,13279,8773,1116,4948,7118,1243,3454,3629,8348,1429,3413,5106,2099,1703,2742,1542,17944
ACSSF,2011m1,co,000,0009,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9365,2199,203,451,353,563,1474,3877,1063,1486,998,5252,406,237,4262,3579,494,1691,2960,403,1018,1302,1618,429,865,1310,659,546,737,201,5079
ACSSF,2011m1,co,000,0009,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10634,1545,178,167,242,238,810,2717,660,1178,278,3388,223,202,3325,2938,99,879,2556,201,297,1055,985,201,696,801,179,201,588,201,5383
ACSSF,2011m1,co,000,0009,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11573,1687,108,441,261,546,1210,2986,897,1174,950,4515,358,116,3692,2221,485,1440,1182,403,984,894,1365,429,518,1289,638,546,644,201,6228
