ACSSF,2011e1,co,000,0121,0000021,31376,41512,50290,52681,39749,50970,11215,67382,67738,30525,50335,76132,24574,13125,44719,53555,33514,16427,23874,65313,12096,66180,15088,7321,13192,26296,30038,25172,40749,40281,41649,38374,23387,24798,30776,9538,31376,38411,52037,56073,65277,51176,51277,9868,82157,94814,47224,50711,122980,34901,10907,77686,72463,78475,16807,24433,65402,21974,65852,15313,4395,32667,36786,39666,30805,40798,40694,41597,38374,33389,34231,38369,25395,23677,34940,37636,36193,38767,16786,11576,65574,16671,23619,40571,31111,22976,15552,42990,51573,32995,15469,23705,12235,.,.,14107,11337,12508,23215,19438,24798,9659,.,42778,.,11909,17587,13498,7736,56961,29849,10148,2917,5038,8211,3535,27112,9854,4765,9995,87,2411,9178,5067,970,1625,495,1228,749,4111,1185,1437,1271,27,191
ACSSF,2011e1,co,000,0121,0000022,27365,43811,48866,50800,45458,60327,61815,55694,50960,32988,33571,25585,37065,35135,50630,72453,26978,17801,20318,40000,16611,50236,13860,20310,12172,20344,19828,20623,35188,8014,35079,37329,31338,32347,30271,27622,27365,33571,59208,60380,60872,52966,68649,68699,70313,19623,41646,49773,.,42352,31713,74834,101155,19824,22363,31016,40427,16056,52280,16816,21808,25236,18825,28042,15747,35412,7910,35283,40313,31658,32945,31013,27896,23182,37111,42295,43538,41139,24864,51283,.,.,31130,33297,25313,29696,39375,41885,62536,27999,14175,20242,39426,42917,38649,13035,13934,11781,20623,18303,21619,13905,.,.,.,17792,16776,2499,27255,37497,19030,6438,2515,4142,2818,3117,18467,7464,4473,6200,33,297,25837,12778,2143,3699,1675,2014,3247,13059,3769,4747,4309,121,113
ACSSF,2011e1,co,000,0121,0000023,33871,48554,53562,58088,45033,61295,53516,76579,35811,33355,12490,43263,33691,21710,51835,55498,35466,20657,26105,55739,32760,56723,10827,20829,25431,27632,26916,28571,38927,28234,38933,51357,30014,30119,30793,26859,33871,37907,53771,55054,65824,34539,65054,54605,75000,60783,44394,11734,52180,40666,48140,66643,58769,67214,23101,40441,57012,60238,56723,11487,22625,27284,35585,37042,27221,38437,28845,38835,46159,31229,30780,32208,27466,28581,41015,52379,52126,52643,51308,51397,80423,11745,30900,32541,37065,31695,15885,50522,55148,32703,17926,26079,6763,6763,.,8388,18767,22933,26242,21898,29033,80370,12850,.,80710,21401,25340,20751,21228,86940,45905,17061,3894,6420,9995,8535,41035,17585,6145,14406,1112,1787,27387,15941,1692,2941,2436,4882,3990,11446,2500,3884,4153,72,837
ACSSF,2011e1,co,000,0121,0000024,39843,60338,66910,65192,72049,90966,77198,100394,127848,40560,38233,44658,38166,37155,60323,73207,36637,18150,27877,50946,27054,67206,11145,22695,19444,34311,35781,33056,40496,16164,40041,49816,26128,26971,28036,19812,39843,43216,72516,72201,67210,77054,93653,83225,99603,127848,52014,19844,102321,51888,73225,51338,82212,29544,20384,30247,65091,26599,72319,14184,27969,10654,36960,40653,31694,40682,.,40104,49816,35482,35526,36680,26563,34329,44027,56864,44731,67375,85712,54734,101154,.,36864,38250,44401,22750,35151,60579,65625,40995,17598,27739,36733,35530,.,7832,17409,20773,33550,33750,33529,16843,.,.,.,11904,25115,10846,11552,46295,23817,8818,2708,4329,4071,3891,22478,10081,3656,7929,171,641,6106,2798,587,453,594,971,193,3308,779,649,1440,0,440
ACSSF,2011e1,co,000,0121,0000025,29887,48475,50918,51637,50548,57847,71062,51935,36391,35323,40140,41745,33029,17128,46883,47384,36981,17850,22147,36395,29105,73040,18569,16181,12128,28429,24119,30751,26219,40319,23187,33885,24965,32628,29037,20901,29887,31470,51820,54931,61338,52487,73141,75527,65000,30094,40198,32306,41430,41481,17385,26662,12014,50713,19014,24544,36398,31360,69223,15285,26411,15546,32590,32127,33582,26398,40319,23594,33625,27928,33622,30183,17902,27422,46191,49245,50130,47428,50747,46612,51380,36909,32826,40891,55656,32037,4265,48816,56329,28000,17475,21660,36346,28346,74815,19866,13825,11767,26453,18696,29955,13401,.,12514,68983,23523,26112,21178,23119,84698,43803,14038,4237,10787,7874,6867,40895,17493,6806,15457,77,1062,40345,23212,3099,4904,2721,8567,3921,17133,2885,6403,5791,363,1691
ACSSF,2011e1,co,000,0121,0000026,28105,51985,63096,71754,40742,76479,94690,110766,50446,28502,33750,84427,26558,16107,66287,70929,45588,6584,18041,26016,26016,.,6905,12853,6071,15728,16572,15213,15000,15672,13829,50864,13004,16865,12182,7088,28105,39188,73048,92747,101778,76104,97759,100859,110837,80449,41038,59283,83998,24292,55413,124059,124059,.,7148,23227,26016,26016,.,7191,3152,6942,16367,23123,10034,14715,15672,13544,50864,12338,15486,10955,7532,22886,40274,41313,45729,26392,51541,57149,37456,42105,23750,22516,139617,30891,10894,54756,56667,45588,6102,7350,.,.,.,6567,20603,5264,14955,13829,16490,.,.,.,.,21313,25868,.,2499,47649,23996,14368,2805,3933,1474,1416,23653,13717,3532,6207,54,143,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0121,0000027,42515,68297,72409,81709,56669,83992,77168,98310,116219,38941,22993,42995,41454,35579,63153,72994,40000,18562,12108,51652,50748,58175,10343,23324,12332,32890,37297,31885,33493,.,32079,34725,31007,42656,27424,10737,42515,51926,78525,81653,81992,75640,81718,70380,96136,130972,45670,21680,116875,52969,51763,74769,74675,85551,27196,.,51743,50675,58794,21489,27432,.,41028,42434,34867,33706,.,32285,34335,30858,43192,30158,10737,34051,53750,60989,80375,45544,93757,92854,105163,115672,36116,37426,32614,39834,26901,48058,65767,39564,12110,22610,51429,70061,.,6511,22626,12332,27816,22262,29613,24559,.,.,.,33476,34268,19814,.,45613,23714,12599,1570,5652,2106,1787,21899,11108,2863,7579,68,281,3915,2136,1222,82,515,141,176,1779,411,302,1022,44,0
ACSSF,2011e1,co,000,0121,0000028,31589,50143,52576,60380,45819,73292,72938,90292,47799,32521,33453,47774,30517,39488,56331,61519,36799,17156,22456,53639,18963,64611,12585,16250,16106,25492,21543,28596,32642,20933,31397,35207,26565,28224,36196,16453,31589,38290,62915,62624,64143,53132,74945,72289,91296,51863,42025,41431,166380,40768,36019,139512,223939,34858,19407,22533,54889,19494,64591,13783,17357,21045,30912,30230,34081,33123,26076,31247,35609,30039,32423,37121,16256,24887,40722,46262,50227,40757,70715,73544,47326,46309,27259,23802,35388,26968,44342,51135,53837,36856,16116,22453,39462,18401,65136,10814,14737,15690,23389,15223,27143,17166,17060,41815,15393,22178,21994,30714,18031,143541,77944,36306,10055,13643,8466,9474,65597,29151,14455,19237,570,2184,26933,15255,3415,4428,2448,2793,2171,11678,2739,4546,3493,0,900
ACSSF,2011e1,co,000,0121,0000029,35676,53825,59064,61385,55951,66915,71650,65383,52177,41623,38721,65620,41311,36905,60758,62470,41071,18135,24906,35479,29885,42258,16053,17799,15256,30813,35459,28878,32000,7935,30780,40679,23801,24504,29136,20394,35676,39725,61611,65420,70183,60818,67076,71218,65809,58297,47546,35697,81533,47005,38772,62426,71813,45141,20235,21367,40038,28730,50852,15621,19960,21570,40200,45903,27076,31822,7129,30780,40974,24859,26081,30865,19520,32221,48851,51387,52043,51012,66658,72411,62233,44776,40415,39574,53446,38700,32349,57435,61260,40701,16748,25029,31062,31146,30863,16292,15484,12127,28128,23272,29960,36356,.,26250,37182,20190,20514,18565,30063,200614,103830,55505,11608,20944,7497,8276,96784,55900,12092,25809,395,2588,77854,43290,5622,10878,4744,13099,8947,34564,7433,12987,10276,0,3868
ACSSF,2011e1,co,000,0121,0000030,30248,45939,50736,50777,50485,54068,70238,64920,27004,35400,19872,105156,33207,40221,45406,61308,32661,11596,15438,16386,7025,39482,6715,15557,14007,17970,16045,19330,36864,2541,31602,42959,22145,26591,24653,15280,30248,41130,53373,55194,52134,63471,61733,72359,65000,22233,36703,12127,118072,35441,40594,148502,148494,150028,8331,.,7423,6739,74429,6595,16155,6037,38634,40065,25966,37868,16205,31602,43205,22455,32052,21250,15905,21035,39907,43312,45552,41911,41964,47485,34788,29738,32209,40060,33582,31776,40118,37730,45889,25989,12243,15067,35457,45110,35385,6875,10273,14247,14425,10507,18752,3053,2499,.,.,20722,14890,35173,.,66698,34338,19027,3326,5588,3337,3060,32360,15937,5485,10133,203,602,7583,3985,742,673,513,1400,657,3598,946,1227,1135,0,290
