ACSSF,2011m1,co,000,0055,0000033,2109,1791,1912,1191,1104,765,328,317,2273,2322,998,405,292,68,201,201,,,,2109,1791,1912,1191,1104,879,2273,2322,998,405,292,68
ACSSF,2011m1,co,000,0055,0000034,1651,1187,1536,1292,1191,958,472,268,1395,1429,567,201,264,201,201,201,,,,1651,1187,1536,1292,1191,1020,1395,1429,567,201,264,201
ACSSF,2011m1,co,000,0055,0000035,1361,1212,1397,879,924,763,600,107,1648,1606,937,459,72,201,201,201,,,,1361,1212,1397,879,924,862,1648,1606,937,459,72,201
ACSSF,2011m1,co,000,0055,0000036,1498,1796,1272,915,890,661,521,284,1679,1515,938,49,205,201,201,201,,,,1498,1796,1272,915,890,926,1679,1515,938,49,205,201
ACSSF,2011m1,co,000,0055,0000037,1819,1351,1529,1401,1359,829,897,486,1698,1683,604,198,47,201,201,201,,,,1819,1351,1529,1401,1359,1009,1698,1683,604,198,47,201
ACSSF,2011m1,co,000,0055,0000038,1784,1286,1339,1239,809,622,641,100,1942,1768,805,384,181,201,201,201,,,,1784,1286,1339,1239,809,798,1942,1768,805,384,181,201
ACSSF,2011m1,co,000,0055,0000039,1841,1388,1199,1019,689,454,109,47,1812,1676,1473,849,546,397,201,201,,,,1841,1388,1199,1019,689,439,1812,1676,1473,849,546,397
ACSSF,2011m1,co,000,0055,0000040,3051,3287,2992,2510,2390,1690,1015,1223,3698,3505,1726,1271,247,180,201,201,,,,3051,3287,2992,2510,2390,2058,3698,3505,1726,1271,247,180
ACSSF,2011m1,co,000,0055,0000041,2957,2605,2576,2619,1793,1539,972,1110,3545,3130,1414,389,201,111,201,69,,,,2957,2605,2576,2619,1793,1810,3545,3130,1414,389,201,135
ACSSF,2011m1,co,000,0055,0000042,2404,3681,3165,2179,2193,1788,1352,1048,3942,3857,2214,1191,312,92,323,201,,,,2404,3681,3165,2179,2193,2183,3942,3857,2214,1191,312,337
ACSSF,2011m1,co,000,0055,0000043,2420,1962,1797,1542,1198,896,573,243,1890,1830,1225,868,489,201,201,201,,,,2420,1962,1797,1542,1198,1001,1890,1830,1225,868,489,201
ACSSF,2011m1,co,000,0055,0000044,1361,1212,1397,879,924,763,600,107,1648,1606,937,459,72,201,201,201,,,,1361,1212,1397,879,924,862,1648,1606,937,459,72,201
ACSSF,2011m1,co,000,0055,0000045,2053,1769,1689,1322,1165,926,672,614,2064,1896,776,51,955,201,201,201,,,,2053,1769,1689,1322,1165,1059,2064,1896,776,51,955,201
ACSSF,2011m1,co,000,0055,0000046,1498,1796,1272,915,890,661,521,284,1679,1515,938,49,205,201,201,201,,,,1498,1796,1272,915,890,926,1679,1515,938,49,205,201
ACSSF,2011m1,co,000,0055,0000047,2966,4112,3466,2310,2376,1851,1372,1093,4471,4310,2422,1215,325,92,323,201,,,,2966,4112,3466,2310,2376,2202,4471,4310,2422,1215,325,337
ACSSF,2011m1,co,000,0055,0000048,5711,4531,3873,3106,2934,1980,1472,794,4659,4411,2666,1301,595,397,201,201,,,,5711,4531,3873,3106,2934,2343,4659,4411,2666,1301,595,397
ACSSF,2011m1,co,000,0055,0000049,4401,4604,3956,2974,2738,2003,1091,956,4134,3676,2301,800,371,306,171,201,,,,4401,4604,3956,2974,2738,2478,4134,3676,2301,800,371,335
ACSSF,2011m1,co,000,0055,0000050,4170,5355,4132,3587,2852,2260,2122,1582,3660,3578,2380,1216,1072,25,54,201,,,,4170,5355,4132,3587,2852,2915,3660,3578,2380,1216,1072,60
ACSSF,2011m1,co,000,0055,0000051,3379,4277,3346,3529,3158,2314,1381,1301,4098,3902,1923,1272,307,516,72,201,,,,3379,4277,3346,3529,3158,2624,4098,3902,1923,1272,307,516
ACSSF,2011m1,co,000,0055,0000052,3937,4661,4367,3120,3121,2145,1513,1058,4123,3476,2264,464,564,153,201,123,,,,3937,4661,4367,3120,3121,3140,4123,3476,2264,464,564,193
ACSSF,2011m1,co,000,0055,0000053,4927,4742,3486,3427,2624,1976,1328,1146,4737,4471,1959,814,331,143,201,192,,,,4927,4742,3486,3427,2624,2532,4737,4471,1959,814,331,243
ACSSF,2011m1,co,000,0055,0000054,1955,2115,1760,1372,1213,645,547,154,2103,1975,801,311,201,202,201,201,,,,1955,2115,1760,1372,1213,874,2103,1975,801,311,201,202
ACSSF,2011m1,co,000,0055,0000055,2351,2109,2237,1338,1572,1129,1036,257,2284,2307,1083,742,72,201,201,201,,,,2351,2109,2237,1338,1572,1379,2284,2307,1083,742,72,201
ACSSF,2011m1,co,000,0055,0000056,1219,2117,1840,1889,1387,1280,464,548,2015,1882,1066,360,206,201,201,201,,,,1219,2117,1840,1889,1387,1474,2015,1882,1066,360,206,201
ACSSF,2011m1,co,000,0055,0000057,2612,1957,1742,1432,1193,807,319,207,1796,1771,1225,845,489,201,201,201,,,,2612,1957,1742,1432,1193,766,1796,1771,1225,845,489,201
ACSSF,2011m1,co,000,0055,0000058,1826,2822,2685,2029,1591,1698,1513,1501,2516,2442,1076,547,957,201,201,201,,,,1826,2822,2685,2029,1591,2017,2516,2442,1076,547,957,201
ACSSF,2011m1,co,000,0055,0000059,1491,1737,1383,987,1034,723,640,334,1470,1351,709,118,201,25,54,123,,,,1491,1737,1383,987,1034,973,1470,1351,709,118,201,131
ACSSF,2011m1,co,000,0055,0000060,1718,1410,1100,928,737,503,453,288,1199,1178,527,58,22,201,201,201,,,,1718,1410,1100,928,737,637,1199,1178,527,58,22,201
ACSSF,2011m1,co,000,0055,0000061,1536,2146,1475,1163,1231,768,671,515,1774,1660,1034,238,205,201,201,201,,,,1536,2146,1475,1163,1231,1213,1774,1660,1034,238,205,201
ACSSF,2011m1,co,000,0055,0000062,2245,2001,1965,1244,1231,845,380,538,2311,2279,1100,505,227,207,171,201,,,,2245,2001,1965,1244,1231,1155,2311,2279,1100,505,227,261
ACSSF,2011m1,co,000,0055,0000063,3508,2498,2023,1406,1545,908,352,543,2521,2316,1217,611,159,68,201,201,,,,3508,2498,2023,1406,1545,1091,2521,2316,1217,611,159,68
ACSSF,2011m1,co,000,0055,0000064,1929,1773,1608,968,1012,477,343,77,1630,1494,910,226,201,59,201,201,,,,1929,1773,1608,968,1012,610,1630,1494,910,226,201,59
ACSSF,2011m1,co,000,0055,0000065,1847,1524,1542,1385,1438,1018,614,298,1777,1801,627,106,271,201,201,201,,,,1847,1524,1542,1385,1438,1170,1777,1801,627,106,271,201
ACSSF,2011m1,co,000,0055,0000066,1903,1506,1258,1207,693,464,109,47,1922,1780,1542,853,540,397,201,201,,,,1903,1506,1258,1207,693,450,1922,1780,1542,853,540,397
ACSSF,2011m1,co,000,0055,0000067,1928,1749,1294,1457,1547,901,481,289,1679,1511,967,252,90,201,201,201,,,,1928,1749,1294,1457,1547,1106,1679,1511,967,252,90,201
ACSSF,2011m1,co,000,0055,0000068,2332,1678,1534,1304,1084,451,804,336,2214,2115,860,312,181,201,201,201,,,,2332,1678,1534,1304,1084,991,2214,2115,860,312,181,201
ACSSF,2011m1,co,000,0055,0000069,2249,1856,1768,1474,1495,854,852,456,1843,1819,663,193,47,201,201,201,,,,2249,1856,1768,1474,1495,1137,1843,1819,663,193,47,201
ACSSF,2011m1,co,000,0055,0000070,2652,2444,1902,1915,1327,1178,701,701,2557,2350,700,286,251,201,201,176,,,,2652,2444,1902,1915,1327,1369,2557,2350,700,286,251,176
ACSSF,2011m1,co,000,0055,0000071,2833,2822,2176,2562,1768,1227,1077,845,2178,1964,924,133,83,201,201,201,,,,2833,2822,2176,2562,1768,1881,2178,1964,924,133,83,201
ACSSF,2011m1,co,000,0055,0000072,2317,2088,1394,1190,1030,945,603,558,1722,1581,504,201,201,201,201,201,,,,2317,2088,1394,1190,1030,1244,1722,1581,504,201,201,201
ACSSF,2011m1,co,000,0055,0000073,2222,1721,1419,909,1051,905,560,503,1997,1651,792,389,201,111,201,69,,,,2222,1721,1419,909,1051,1070,1997,1651,792,389,201,135
ACSSF,2011m1,co,000,0055,0000074,2087,2041,1796,1015,1201,685,527,189,1828,1709,716,216,112,201,201,201,,,,2087,2041,1796,1015,1201,915,1828,1709,716,216,112,201
ACSSF,2011m1,co,000,0055,0000075,2698,2530,1795,1552,1329,1553,1206,595,2181,2011,1108,538,201,201,201,201,,,,2698,2530,1795,1552,1329,2009,2181,2011,1108,538,201,201
ACSSF,2011m1,co,000,0055,0000076,2322,1588,1366,791,778,345,398,297,2166,1984,1477,185,256,201,276,201,,,,2322,1588,1366,791,778,626,2166,1984,1477,185,256,276
ACSSF,2011m1,co,000,0055,0000077,2369,1561,1373,886,689,408,76,276,2354,2324,1320,766,145,47,201,201,,,,2369,1561,1373,886,689,521,2354,2324,1320,766,145,47
ACSSF,2011m1,co,000,0055,0000078,3153,2655,2007,1609,1022,687,424,437,3547,3497,1094,556,201,201,201,201,,,,3153,2655,2007,1609,1022,890,3547,3497,1094,556,201,201
ACSSF,2011m1,co,000,0055,0000079,2522,2019,1538,1047,1076,1120,621,595,1662,1390,792,302,201,79,165,201,,,,2522,2019,1538,1047,1076,1418,1662,1390,792,302,201,186
ACSSF,2011m1,co,000,0055,0000080,1582,1542,1561,1181,1122,779,384,322,1339,1252,786,315,52,201,201,201,,,,1582,1542,1561,1181,1122,807,1339,1252,786,315,52,201
ACSSF,2011m1,co,000,0055,0000081,1820,1621,1457,1181,942,670,368,100,1871,1630,920,291,287,68,201,201,,,,1820,1621,1457,1181,942,731,1871,1630,920,291,287,68
ACSSF,2011m1,co,000,0055,0000082,2352,2388,2157,1167,1326,686,330,404,2151,2113,944,408,52,72,201,201,,,,2352,2388,2157,1167,1326,919,2151,2113,944,408,52,72
ACSSF,2011m1,co,000,0055,0000083,2009,1328,1320,980,959,547,464,365,2013,1868,634,271,85,201,201,201,,,,2009,1328,1320,980,959,757,2013,1868,634,271,85,201
ACSSF,2011m1,co,000,0055,0000084,1899,2170,1740,1554,1504,1005,684,251,1772,1604,945,301,201,201,201,201,,,,1899,2170,1740,1554,1504,1260,1772,1604,945,301,201,201
ACSSF,2011m1,co,000,0055,0000085,2151,2090,1899,1630,1708,1124,404,539,2179,1628,1556,188,551,138,201,201,,,,2151,2090,1899,1630,1708,1353,2179,1628,1556,188,551,138
ACSSF,2011m1,co,000,0055,0000086,2480,2290,2320,1796,1515,1393,560,548,1352,1234,444,201,201,201,72,201,,,,2480,2290,2320,1796,1515,1398,1352,1234,444,201,201,72
ACSSF,2011m1,co,000,0055,0000087,2047,2063,1781,1061,998,605,456,93,2015,1795,837,351,201,108,201,201,,,,2047,2063,1781,1061,998,676,2015,1795,837,351,201,108
ACSSF,2011m1,co,000,0055,0000088,2162,1958,1527,921,1119,647,203,633,1560,1472,852,210,187,58,201,201,,,,2162,1958,1527,921,1119,876,1560,1472,852,210,187,58
ACSSF,2011m1,co,000,0055,0000089,2210,2358,1825,1832,1986,1094,944,980,2057,1826,935,1011,201,201,201,201,,,,2210,2358,1825,1832,1986,1558,2057,1826,935,1011,201,201
ACSSF,2011m1,co,000,0055,0000090,2257,2010,1531,1090,1199,931,575,471,1638,1429,822,321,102,131,201,201,,,,2257,2010,1531,1090,1199,1195,1638,1429,822,321,102,131
ACSSF,2011m1,co,000,0055,0000091,2142,2062,1780,1081,924,544,414,82,1773,1752,491,190,146,467,201,201,,,,2142,2062,1780,1081,924,651,1773,1752,491,190,146,467
ACSSF,2011m1,co,000,0055,0000092,2100,1993,1598,1174,1479,985,584,276,1434,1318,507,244,201,201,201,201,,,,2100,1993,1598,1174,1479,1103,1434,1318,507,244,201,201
ACSSF,2011m1,co,000,0055,0000093,2870,2466,1858,2230,1418,1439,805,802,2669,2302,1180,389,201,111,201,69,,,,2870,2466,1858,2230,1418,1718,2669,2302,1180,389,201,135
ACSSF,2011m1,co,000,0055,0000094,2497,2510,1845,1569,1493,688,539,267,2413,2403,1765,900,543,397,201,201,,,,2497,2510,1845,1569,1493,908,2413,2403,1765,900,543,397
ACSSF,2011m1,co,000,0055,0000095,2449,2028,1480,1610,1133,768,586,433,1998,1930,507,135,201,201,201,201,,,,2449,2028,1480,1610,1133,860,1998,1930,507,135,201,201
ACSSF,2011m1,co,000,0055,0000096,3222,3278,2914,2251,1991,1216,1075,703,3336,3280,1090,279,83,201,201,201,,,,3222,3278,2914,2251,1991,1729,3336,3280,1090,279,83,201
ACSSF,2011m1,co,000,0055,0000097,3232,2936,2158,1767,1571,1283,692,763,2445,2440,1307,462,187,124,201,201,,,,3232,2936,2158,1767,1571,1446,2445,2440,1307,462,187,124
ACSSF,2011m1,co,000,0055,0000098,2404,3681,3165,2179,2193,1788,1352,1048,3942,3857,2214,1191,312,92,323,201,,,,2404,3681,3165,2179,2193,2183,3942,3857,2214,1191,312,337
ACSSF,2011m1,co,000,0055,0000099,1614,2622,2451,2192,2266,1448,705,594,2514,2052,1678,356,551,138,201,201,,,,1614,2622,2451,2192,2266,1762,2514,2052,1678,356,551,138
ACSSF,2011m1,co,000,0055,0000100,2677,2334,1664,1371,1697,767,520,848,1554,1032,763,933,201,201,201,201,,,,2677,2334,1664,1371,1697,1143,1554,1032,763,933,201,201
ACSSF,2011m1,co,000,0055,0000101,2683,2278,1993,1718,1521,703,725,236,1918,1936,1362,998,489,201,201,201,,,,2683,2278,1993,1718,1521,1060,1918,1936,1362,998,489,201
ACSSF,2011m1,co,000,0055,0000102,1219,2117,1840,1889,1387,1280,464,548,2015,1882,1066,360,206,201,201,201,,,,1219,2117,1840,1889,1387,1474,2015,1882,1066,360,206,201
ACSSF,2011m1,co,000,0055,0000103,2742,2368,1797,1462,1124,1106,1061,747,2155,1919,855,249,957,201,201,201,,,,2742,2368,1797,1462,1124,1452,2155,1919,855,249,957,201
ACSSF,2011m1,co,000,0055,0000104,2127,1787,1274,843,957,859,506,416,1459,1336,775,382,94,131,201,201,,,,2127,1787,1274,843,957,1066,1459,1336,775,382,94,131
ACSSF,2011m1,co,000,0055,0000105,2095,3519,3038,2552,2571,1457,971,518,2994,2931,1840,576,297,114,201,201,,,,2095,3519,3038,2552,2571,1763,2994,2931,1840,576,297,114
ACSSF,2011m1,co,000,0055,0000106,1748,1303,1489,821,847,709,499,167,1562,1481,384,147,112,201,201,201,,,,1748,1303,1489,821,847,840,1562,1481,384,147,112,201
ACSSF,2011m1,co,000,0055,0000107,2502,2178,2171,1850,1468,1247,575,302,2062,2122,765,345,264,201,201,201,,,,2502,2178,2171,1850,1468,1330,2062,2122,765,345,264,201
ACSSF,2011m1,co,000,0055,0000108,2206,2129,2026,1174,1172,1195,669,230,1961,1962,993,459,72,201,201,201,,,,2206,2129,2026,1174,1172,1320,1961,1962,993,459,72,201
ACSSF,2011m1,co,000,0055,0000109,1539,1835,1280,937,894,722,521,284,1725,1537,961,49,205,201,201,201,,,,1539,1835,1280,937,894,940,1725,1537,961,49,205,201
ACSSF,2011m1,co,000,0055,0000110,2849,2793,2138,2348,1640,1086,1049,562,2606,2555,699,135,201,201,201,201,,,,2849,2793,2138,2348,1640,1573,2606,2555,699,135,201,201
ACSSF,2011m1,co,000,0055,0000111,1701,1392,957,982,884,733,347,263,1417,1236,482,497,278,201,201,201,,,,1701,1392,957,982,884,759,1417,1236,482,497,278,201
