ACSSF,2011m1,co,000,0125,0000021,1756,18769,6297,19274,14072,16873,7192,4885,9406,15605,35101,29417,10718,10124,21219,9194,8505,.,7270,3903,8793,3971,5831,3882,3287,6495,8618,4758,22227,7871,21219,17192,12694,8174,7467,14513,17609,38317,31801,24540,39744,34964,10210,15486,.,25359,11289,10433,5398,5956,6203,8595,3531,12067,1866,24416,20943,69144,8315,4919,22279,5602,30116,36594,37765,50848,13790,8921,30115,12670,23378,.,9677,5336,3597,5370,6250,5121,6272,3354,16093,2501,1756,849,278,853,1305,626,490,1305,1103,800,717,417,931,320,799,1560,971,201,880,1050,501,985,1138,501,1133,682,766,1594,381,278,209,189,734,267,1288,352,283,182,590,927,473,822,1146,869,201,595,1677,900,1319,1050,559,905,428,505
ACSSF,2011m1,co,000,0125,0000022,1819,18225,17323,26712,6090,7510,6248,3526,10696,12752,31747,3962,14573,14662,56364,5114,13378,.,1449,4118,9758,3394,1966,8328,2098,6765,6998,3065,12667,16957,26712,4409,7312,8215,8205,17328,14877,26311,19050,8139,20283,92107,11406,25324,.,4297,13972,19553,22357,2612,10690,3237,9575,11233,1519,.,.,.,28614,23220,39021,3748,8588,19711,.,4305,11009,10493,214501,2388,5297,.,2825,2663,13048,2671,1562,25128,1690,9974,17526,2943,2013,420,310,286,1046,1038,570,984,810,788,274,475,632,558,229,975,724,201,686,953,636,628,864,495,733,430,693,1928,152,152,201,312,521,109,1196,278,276,69,491,747,659,340,694,559,201,589,1609,924,1412,925,275,896,625,566
ACSSF,2011m1,co,000,0125,0000023,2103,12227,3399,22487,3868,4333,13673,4529,7271,8106,20792,54351,4028,6376,8938,15266,16609,.,3662,2349,4208,5340,9605,19512,4807,16640,8570,3189,15403,7163,20620,4258,9520,27219,9602,8209,9276,13546,6104,21648,39725,38859,13605,20852,.,11154,11777,5903,11443,10428,10823,19271,54941,9356,3411,7744,9182,33119,17331,9495,11153,3113,13944,37258,.,13783,2935,5550,9885,6076,20592,.,1335,3250,5669,2867,7651,69584,3934,9355,13513,4229,2703,1674,993,1323,1939,1980,1245,1693,1568,1513,318,711,684,602,307,1580,1450,186,909,1330,925,884,1220,936,791,1157,774,3061,488,427,143,280,1529,507,1400,606,501,340,1068,1340,1225,546,1245,991,201,750,2476,1860,1671,1730,1044,1388,792,809
ACSSF,2011m1,co,000,0125,0000024,2881,9587,79236,15733,4674,7514,23318,3546,9000,15156,43589,62563,14141,23780,25818,12161,15480,.,5886,6084,9684,15764,3197,18614,3072,3753,8590,6539,16676,3764,13175,4556,10944,26333,7357,25096,25719,2292,11945,25367,19520,56108,23987,40557,.,20633,18835,11587,38237,5939,63536,4799,23097,19948,4043,64533,111841,49609,4012,21616,11048,11651,7752,22532,4795,23371,7436,17827,37014,13902,6989,.,19904,6637,11116,12051,5066,5477,4752,2068,11403,2481,1871,507,50,495,813,760,677,860,715,651,331,209,529,478,251,885,718,201,529,889,604,761,793,469,669,590,381,1920,302,203,227,260,456,527,1075,637,506,377,235,544,516,212,734,652,201,314,1134,868,840,555,243,485,614,531
ACSSF,2011m1,co,000,0125,0000025,1481,47029,.,45521,2304,8589,4884,1622,5186,5329,17576,10746,2383,4908,10410,5338,11458,.,3073,3237,5749,4356,2322,5921,2380,5346,4468,1587,70081,.,75363,2356,18155,3564,3854,5997,5724,6798,14326,8935,5768,15153,3219,18890,.,4038,7354,13023,10749,2822,7387,3500,7425,25847,2001,53531,.,53531,15725,8343,20567,4261,14234,12829,48625,5191,3330,4694,5823,6450,5471,.,5469,4179,4576,4340,1466,7961,1719,3556,3381,5131,3305,219,22,217,2417,1255,1217,2012,1307,1275,426,1071,920,777,574,2234,1504,201,1408,1721,778,1554,1737,376,1785,1417,854,3973,150,201,150,559,1409,602,1847,654,637,200,1377,1688,1572,815,1505,869,201,1269,2283,1385,1726,2705,262,2681,970,1446
ACSSF,2011m1,co,000,0125,0000026,4582,30286,5151,81988,26801,39457,14025,1677,15038,19861,13523,42614,18949,41030,30597,22032,5773,.,8973,6755,6383,12286,3660,8475,5198,6540,28072,7526,70490,21449,81988,31056,71694,32494,6247,12249,24980,71522,62246,78446,166760,8920,6906,9286,.,15745,9787,10099,48371,7359,17190,6579,41224,11518,4809,.,.,.,23368,47643,42182,1944,3536,.,2401,73453,17323,29513,24317,28731,24425,.,13826,7687,8333,9344,4065,5994,6787,6875,76317,2537,2013,317,265,166,636,736,214,1071,351,260,259,373,613,466,365,965,919,129,385,1283,1203,828,649,326,510,668,583,1835,373,373,201,168,342,253,872,550,94,540,347,605,339,535,1072,879,201,492,1482,1137,783,889,608,807,960,463
ACSSF,2011m1,co,000,0125,0000027,4856,66820,6501,110443,7926,29585,9145,4834,26985,10660,38279,38067,12299,11182,28754,17036,11251,.,11560,6834,13399,10504,5973,11689,4336,9563,11080,3232,192792,.,194185,6930,33489,9468,6683,26685,7055,81769,52938,11225,19855,26469,14371,28190,.,12490,34467,26249,48913,6349,17439,8823,20031,8566,4377,42685,.,33055,69462,56547,62672,4892,47525,21621,30352,50098,25229,16716,55624,9114,28685,.,2819,8756,17896,9178,2877,17391,4966,22636,9102,2362,1511,270,72,261,854,676,515,1086,473,411,223,765,886,665,723,843,755,201,348,862,683,656,514,400,371,730,343,1843,146,66,129,228,383,236,1300,346,279,199,477,907,710,412,950,791,73,620,1153,673,844,515,313,405,563,636
ACSSF,2011m1,co,000,0125,0000028,1071,3221,1127,109925,2936,3719,16217,3023,11251,4747,15484,18588,5735,9094,7241,5714,6764,14391,3905,1984,4132,3040,2323,11515,2288,5064,3526,2693,13213,800,90605,2824,7377,16139,7312,10823,4879,18766,22720,7982,16404,7413,6855,12694,.,4714,5959,5278,18034,3839,23209,3070,6905,7160,1702,3106,3682,.,16067,6193,181771,3137,19988,11818,39140,5809,2986,7520,8442,4262,7746,14391,17365,3108,5367,2375,3580,13145,3809,3260,8418,4695,3377,1413,1493,247,1308,1400,1247,1844,1397,1224,629,908,1105,789,691,1835,1483,201,1179,1687,1010,1432,1912,612,1903,1347,1794,2974,361,348,82,556,859,251,1770,596,497,357,546,1484,1367,759,1425,992,111,933,2915,1800,2424,1593,655,1558,1497,1077
ACSSF,2011m1,co,000,0125,0000029,1132,26812,26993,52863,4418,5178,3807,2300,7624,8945,19145,5443,7085,6548,7182,2454,4500,185534,2909,3190,3761,4733,2015,6829,1567,2583,5320,3408,56434,115105,73845,2712,8112,8467,4797,6644,10881,20448,7845,8576,10354,21992,8706,6167,380944,2501,3471,6280,9294,3222,9542,4063,9083,9291,1475,8739,31825,34790,8629,5324,5315,4928,11186,14492,53681,8583,2680,5151,7230,5456,6696,.,7746,2864,5073,4099,1258,2599,1490,5204,9025,4741,3028,793,222,771,2432,1703,1539,2035,1945,1864,624,1246,2142,1793,1323,2977,2296,456,2119,2636,2004,1705,2688,1181,2522,1389,1563,3379,466,245,394,579,1423,1107,2208,1235,1234,190,1155,1509,1485,967,2734,2189,119,1550,3119,2112,2697,2103,904,1997,1576,1422
ACSSF,2011m1,co,000,0125,0000030,3191,18060,15783,67337,6220,6340,8839,2753,12103,8996,56470,43537,10152,10146,20352,6498,4981,.,5987,5261,7576,8175,2776,10551,2687,6432,6106,1987,32570,16807,67337,10957,10913,10027,12043,34944,34951,16207,81211,2704,64273,20658,13153,17761,.,22156,11923,12908,37901,3571,15461,4427,10658,26097,2933,26834,26834,.,9423,17088,36232,5335,28517,46877,.,43202,14158,19243,13833,13362,11381,.,7107,3762,5209,4122,3971,6637,3693,8273,5275,3609,2232,691,522,471,1354,1242,889,1130,511,453,230,418,805,478,612,1229,1023,201,551,1487,1470,686,1395,562,1316,422,454,2795,230,230,201,317,734,262,1467,422,389,144,550,658,508,403,1188,1008,69,665,2125,1393,1442,854,380,819,871,502
