ACSSF,2011e1,co,000,0042,0000023,111574,5336,7167,6843,10092,13533,16070,12739,10242,5314,4397,3914,985,5652,9290,111574,3988,14433,14628,18613,15131,8326,10324,2414,4411,8081,7211,4014,111574,5336,7167,6843,10092,13533,16070,12739,10242,5314,24238,111574,18421,14628,18613,15131,8326,10324,6825,8081,11225
ACSSF,2011e1,co,000,0042,0000024,51058,1797,1425,1912,6631,6874,7020,5740,4780,2402,2821,1680,301,4460,3215,51058,1789,2905,4744,8344,10607,3210,8072,1708,2895,4279,2039,466,51058,1797,1425,1912,6631,6874,7020,5740,4780,2402,12477,51058,4694,4744,8344,10607,3210,8072,4603,4279,2505
ACSSF,2011e1,co,000,0042,0000025,151168,7946,5501,9444,12702,17967,22000,12477,14666,5878,7900,6255,3424,11155,13853,151168,2129,9430,12636,21401,23087,12789,31019,4783,9392,10538,9829,4135,151168,7946,5501,9444,12702,17967,22000,12477,14666,5878,42587,151168,11559,12636,21401,23087,12789,31019,14175,10538,13964
ACSSF,2011e1,co,000,0042,0000026,47100,312,233,761,997,3096,4203,6669,6538,6689,6494,2608,894,3592,4014,47100,1946,9092,10364,9042,5191,884,3472,892,738,2839,1876,764,47100,312,233,761,997,3096,4203,6669,6538,6689,17602,47100,11038,10364,9042,5191,884,3472,1630,2839,2640
ACSSF,2011e1,co,000,0042,0000027,49267,1394,1730,1679,3688,5785,8223,7484,7114,2568,3534,1108,819,2592,1549,49267,1102,3629,6352,7324,6619,3943,8816,1280,2165,4181,2687,1169,49267,1394,1730,1679,3688,5785,8223,7484,7114,2568,9602,49267,4731,6352,7324,6619,3943,8816,3445,4181,3856
ACSSF,2011e1,co,000,0042,0000028,185814,6911,7080,9915,14504,20127,29300,24089,18736,8832,10638,6071,3799,14070,11742,185814,5226,21154,31496,38153,39814,11651,21159,2072,2162,6146,3976,2805,185814,6911,7080,9915,14504,20127,29300,24089,18736,8832,46320,185814,26380,31496,38153,39814,11651,21159,4234,6146,6781
ACSSF,2011e1,co,000,0042,0000029,297253,9678,8359,11997,20589,26820,42186,41565,39651,22672,19803,9258,4641,22799,17235,297253,6730,23503,42162,50079,53129,19516,48848,7603,10686,19654,12060,3283,297253,9678,8359,11997,20589,26820,42186,41565,39651,22672,73736,297253,30233,42162,50079,53129,19516,48848,18289,19654,15343
ACSSF,2011e1,co,000,0042,0000030,72461,1954,1185,2801,3514,7684,9478,10686,7395,5465,6267,3282,523,7519,4708,72461,4043,10634,15013,14787,10897,2023,6215,1178,636,2299,1940,2796,72461,1954,1185,2801,3514,7684,9478,10686,7395,5465,22299,72461,14677,15013,14787,10897,2023,6215,1814,2299,4736
ACSSF,2011e1,co,000,0042,0000031,39562,2443,1425,2644,3090,4689,4300,4743,3407,3185,1692,1651,223,2632,3438,39562,890,8129,8594,9196,4293,771,1880,450,648,1912,1421,1378,39562,2443,1425,2644,3090,4689,4300,4743,3407,3185,9636,39562,9019,8594,9196,4293,771,1880,1098,1912,2799
ACSSF,2011e1,co,000,0042,0000032,50853,1460,570,1653,5241,5538,10589,6613,5265,3327,3539,1393,785,2207,2673,50853,664,3303,6845,7229,11294,3832,6848,1082,2455,4688,2122,491,50853,1460,570,1653,5241,5538,10589,6613,5265,3327,10597,50853,3967,6845,7229,11294,3832,6848,3537,4688,2613
ACSSF,2011e1,co,000,0042,0000033,69489,2458,2020,2946,6606,10886,9525,8290,7345,3365,3276,2903,692,4672,4505,69489,2143,3931,9859,12788,11059,5015,11511,1466,3439,4417,2950,911,69489,2458,2020,2946,6606,10886,9525,8290,7345,3365,16048,69489,6074,9859,12788,11059,5015,11511,4905,4417,3861
ACSSF,2011e1,co,000,0042,0000034,40374,2310,1332,2126,3089,4791,5077,6307,5033,2601,3210,922,165,1447,1964,40374,1208,4799,7235,5299,5985,2505,4955,1889,1548,2544,1223,1184,40374,2310,1332,2126,3089,4791,5077,6307,5033,2601,7708,40374,6007,7235,5299,5985,2505,4955,3437,2544,2407
ACSSF,2011e1,co,000,0042,0000035,29494,383,1690,2299,1819,3370,4638,4777,2167,2722,1330,462,329,2162,1346,29494,783,3804,4501,6991,4118,1395,3593,410,603,1503,1119,674,29494,383,1690,2299,1819,3370,4638,4777,2167,2722,5629,29494,4587,4501,6991,4118,1395,3593,1013,1503,1793
ACSSF,2011e1,co,000,0042,0000036,41067,1961,1134,2238,2859,3726,5104,5491,3767,2012,2876,1274,746,4721,3158,41067,1225,7092,11600,9345,3998,1249,1579,705,833,2119,893,429,41067,1961,1134,2238,2859,3726,5104,5491,3767,2012,12775,41067,8317,11600,9345,3998,1249,1579,1538,2119,1322
ACSSF,2011e1,co,000,0042,0000037,57230,3395,2151,4283,5646,4797,9664,7251,5271,2027,3270,1426,379,2995,4675,57230,541,3441,4754,7968,9119,4202,10915,2341,4959,5412,2869,709,57230,3395,2151,4283,5646,4797,9664,7251,5271,2027,12745,57230,3982,4754,7968,9119,4202,10915,7300,5412,3578
ACSSF,2011e1,co,000,0042,0000038,52874,2541,2501,3189,4400,5561,6583,6108,5645,3998,1992,1797,597,4407,3555,52874,608,2763,5396,9223,9884,4581,9267,1416,2299,4123,2246,1068,52874,2541,2501,3189,4400,5561,6583,6108,5645,3998,12348,52874,3371,5396,9223,9884,4581,9267,3715,4123,3314
ACSSF,2011e1,co,000,0042,0000039,47100,312,233,761,997,3096,4203,6669,6538,6689,6494,2608,894,3592,4014,47100,1946,9092,10364,9042,5191,884,3472,892,738,2839,1876,764,47100,312,233,761,997,3096,4203,6669,6538,6689,17602,47100,11038,10364,9042,5191,884,3472,1630,2839,2640
ACSSF,2011e1,co,000,0042,0000040,185814,6911,7080,9915,14504,20127,29300,24089,18736,8832,10638,6071,3799,14070,11742,185814,5226,21154,31496,38153,39814,11651,21159,2072,2162,6146,3976,2805,185814,6911,7080,9915,14504,20127,29300,24089,18736,8832,46320,185814,26380,31496,38153,39814,11651,21159,4234,6146,6781
ACSSF,2011e1,co,000,0042,0000041,151168,7946,5501,9444,12702,17967,22000,12477,14666,5878,7900,6255,3424,11155,13853,151168,2129,9430,12636,21401,23087,12789,31019,4783,9392,10538,9829,4135,151168,7946,5501,9444,12702,17967,22000,12477,14666,5878,42587,151168,11559,12636,21401,23087,12789,31019,14175,10538,13964
ACSSF,2011e1,co,000,0042,0000042,297253,9678,8359,11997,20589,26820,42186,41565,39651,22672,19803,9258,4641,22799,17235,297253,6730,23503,42162,50079,53129,19516,48848,7603,10686,19654,12060,3283,297253,9678,8359,11997,20589,26820,42186,41565,39651,22672,73736,297253,30233,42162,50079,53129,19516,48848,18289,19654,15343
ACSSF,2011e1,co,000,0042,0000043,72461,1954,1185,2801,3514,7684,9478,10686,7395,5465,6267,3282,523,7519,4708,72461,4043,10634,15013,14787,10897,2023,6215,1178,636,2299,1940,2796,72461,1954,1185,2801,3514,7684,9478,10686,7395,5465,22299,72461,14677,15013,14787,10897,2023,6215,1814,2299,4736
ACSSF,2011e1,co,000,0042,0000044,29494,383,1690,2299,1819,3370,4638,4777,2167,2722,1330,462,329,2162,1346,29494,783,3804,4501,6991,4118,1395,3593,410,603,1503,1119,674,29494,383,1690,2299,1819,3370,4638,4777,2167,2722,5629,29494,4587,4501,6991,4118,1395,3593,1013,1503,1793
ACSSF,2011e1,co,000,0042,0000045,39562,2443,1425,2644,3090,4689,4300,4743,3407,3185,1692,1651,223,2632,3438,39562,890,8129,8594,9196,4293,771,1880,450,648,1912,1421,1378,39562,2443,1425,2644,3090,4689,4300,4743,3407,3185,9636,39562,9019,8594,9196,4293,771,1880,1098,1912,2799
ACSSF,2011e1,co,000,0042,0000046,41067,1961,1134,2238,2859,3726,5104,5491,3767,2012,2876,1274,746,4721,3158,41067,1225,7092,11600,9345,3998,1249,1579,705,833,2119,893,429,41067,1961,1134,2238,2859,3726,5104,5491,3767,2012,12775,41067,8317,11600,9345,3998,1249,1579,1538,2119,1322
ACSSF,2011e1,co,000,0042,0000047,326310,11117,9198,13489,22200,29815,45778,46487,42593,23868,22223,9849,6140,25326,18227,326310,7109,26301,46093,54992,57765,21148,53543,8749,11945,21559,13398,3708,326310,11117,9198,13489,22200,29815,45778,46487,42593,23868,81765,326310,33410,46093,54992,57765,21148,53543,20694,21559,17106
ACSSF,2011e1,co,000,0042,0000048,354959,10899,11962,17096,28718,29895,52615,48279,42612,25165,25452,12205,4775,21423,23863,354959,10842,36571,46074,57584,51841,23955,53327,10606,15709,26641,16639,5170,354959,10899,11962,17096,28718,29895,52615,48279,42612,25165,87718,354959,47413,46074,57584,51841,23955,53327,26315,26641,21809
ACSSF,2011e1,co,000,0042,0000049,293315,14757,9305,16144,20136,27304,42841,42635,32373,16696,17287,8465,5014,21808,18550,293315,20960,49978,58559,49677,32395,13088,24557,4735,5714,13737,11151,8764,293315,14757,9305,16144,20136,27304,42841,42635,32373,16696,71124,293315,70938,58559,49677,32395,13088,24557,10449,13737,19915
ACSSF,2011e1,co,000,0042,0000050,326805,13592,13812,17870,22705,39386,45039,47406,29848,19611,20745,11011,2969,22187,20624,326805,17857,49540,56539,58509,43830,14603,30237,6348,7357,17347,13357,11281,326805,13592,13812,17870,22705,39386,45039,47406,29848,19611,77536,326805,67397,56539,58509,43830,14603,30237,13705,17347,24638
ACSSF,2011e1,co,000,0042,0000051,317563,14329,14660,17722,28307,33862,52351,42353,27235,13899,17928,9498,5721,22544,17154,317563,11880,35322,51872,58781,57855,21659,37996,5967,5954,14649,10116,5512,317563,14329,14660,17722,28307,33862,52351,42353,27235,13899,72845,317563,47202,51872,58781,57855,21659,37996,11921,14649,15628
ACSSF,2011e1,co,000,0042,0000052,385598,13719,11197,17714,37463,45465,63046,48219,46253,22021,24531,11152,6808,19869,18141,385598,7735,27315,42258,50914,60614,30316,62773,11935,20558,38568,23114,9498,385598,13719,11197,17714,37463,45465,63046,48219,46253,22021,80501,385598,35050,42258,50914,60614,30316,62773,32493,38568,32612
ACSSF,2011e1,co,000,0042,0000053,318244,15222,11486,15139,31150,41534,46573,32130,31023,14127,17441,10760,3938,24580,23141,318244,6859,20812,34808,50677,49115,23230,59447,10038,16866,23654,16955,5783,318244,15222,11486,15139,31150,41534,46573,32130,31023,14127,79860,318244,27671,34808,50677,49115,23230,59447,26904,23654,22738
ACSSF,2011e1,co,000,0042,0000054,55282,1802,2028,2836,4298,4621,8327,6806,6878,2601,3054,2040,1501,4730,3760,55282,6589,10654,9243,7306,3815,2149,4494,586,1325,4250,2785,2086,55282,1802,2028,2836,4298,4621,8327,6806,6878,2601,15085,55282,17243,9243,7306,3815,2149,4494,1911,4250,4871
ACSSF,2011e1,co,000,0042,0000055,68862,1349,3095,4835,4175,9283,10080,11026,4720,4928,4824,2053,838,4757,2899,68862,1922,5918,11146,14448,10856,3393,8363,1173,1285,4682,3281,2395,68862,1349,3095,4835,4175,9283,10080,11026,4720,4928,15371,68862,7840,11146,14448,10856,3393,8363,2458,4682,5676
ACSSF,2011e1,co,000,0042,0000056,62981,3540,1531,3310,3589,7850,9014,8939,6546,4723,3156,2076,965,4584,3158,62981,2422,9315,14803,11875,8951,3141,3175,660,959,1488,3355,2837,62981,3540,1531,3310,3589,7850,9014,8939,6546,4723,13939,62981,11737,14803,11875,8951,3141,3175,1619,1488,6192
ACSSF,2011e1,co,000,0042,0000057,68059,1874,1185,2604,3351,6945,9003,9433,7138,5144,5887,3129,523,7417,4426,68059,3793,10180,13957,13986,10359,1917,5656,1178,636,2120,1648,2629,68059,1874,1185,2604,3351,6945,9003,9433,7138,5144,21382,68059,13973,13957,13986,10359,1917,5656,1814,2120,4277
ACSSF,2011e1,co,000,0042,0000058,111574,5336,7167,6843,10092,13533,16070,12739,10242,5314,4397,3914,985,5652,9290,111574,3988,14433,14628,18613,15131,8326,10324,2414,4411,8081,7211,4014,111574,5336,7167,6843,10092,13533,16070,12739,10242,5314,24238,111574,18421,14628,18613,15131,8326,10324,6825,8081,11225
ACSSF,2011e1,co,000,0042,0000059,57089,4160,3189,2992,5359,7100,8921,8623,4193,1514,2899,1151,500,3452,3036,57089,6436,13176,10044,6795,3954,1746,3939,1066,1354,3386,3349,1844,57089,4160,3189,2992,5359,7100,8921,8623,4193,1514,11038,57089,19612,10044,6795,3954,1746,3939,2420,3386,5193
ACSSF,2011e1,co,000,0042,0000060,32760,1748,1443,1767,1930,2851,5934,6290,2709,1104,2320,1385,450,1393,1436,32760,3705,6503,5757,4486,3117,1497,3297,891,418,1389,1094,606,32760,1748,1443,1767,1930,2851,5934,6290,2709,1104,6984,32760,10208,5757,4486,3117,1497,3297,1309,1389,1700
ACSSF,2011e1,co,000,0042,0000061,61546,3716,2326,3628,5181,5646,7941,7367,5538,3364,3820,1527,883,6178,4431,61546,1814,8425,13345,14699,7380,3123,4836,1253,1301,3158,1416,796,61546,3716,2326,3628,5181,5646,7941,7367,5538,3364,16839,61546,10239,13345,14699,7380,3123,4836,2554,3158,2212
ACSSF,2011e1,co,000,0042,0000062,68302,3881,1924,3629,5176,5314,9391,11943,8606,3282,4324,1021,817,4486,4508,68302,4041,13908,12908,8969,8124,2253,7483,642,1661,3496,2140,2677,68302,3881,1924,3629,5176,5314,9391,11943,8606,3282,15156,68302,17949,12908,8969,8124,2253,7483,2303,3496,4817
ACSSF,2011e1,co,000,0042,0000063,72117,865,486,2584,5500,4552,10520,11666,11898,5770,5643,2779,1981,4244,3629,72117,6882,14153,11902,12796,6735,4078,6903,2060,533,3014,2188,873,72117,865,486,2584,5500,4552,10520,11666,11898,5770,18276,72117,21035,11902,12796,6735,4078,6903,2593,3014,3061
ACSSF,2011e1,co,000,0042,0000064,51846,654,2288,2720,5359,4998,7281,7442,6510,4089,4046,1555,605,2459,1840,51846,2529,4082,4970,6424,5677,3312,7052,2193,3013,6683,4473,1438,51846,654,2288,2720,5359,4998,7281,7442,6510,4089,10505,51846,6611,4970,6424,5677,3312,7052,5206,6683,5911
ACSSF,2011e1,co,000,0042,0000065,61310,2920,1679,3059,4602,6512,8921,9632,7913,3660,5622,1642,487,2086,2575,61310,1661,6109,9308,9308,10615,4283,8355,2382,1992,3680,2399,1218,61310,2920,1679,3059,4602,6512,8921,9632,7913,3660,12412,61310,7770,9308,9308,10615,4283,8355,4374,3680,3617
ACSSF,2011e1,co,000,0042,0000066,52142,394,296,798,1532,3545,4809,8029,7203,7207,6800,2784,894,3772,4079,52142,2314,9813,11079,10244,5810,984,3907,905,858,3094,2296,838,52142,394,296,798,1532,3545,4809,8029,7203,7207,18329,52142,12127,11079,10244,5810,984,3907,1763,3094,3134
ACSSF,2011e1,co,000,0042,0000067,60107,1188,2042,3080,3462,6604,10725,7747,7733,4643,3434,1251,1011,3316,3871,60107,1502,4607,7905,9771,10048,4773,9214,1789,3106,4176,2649,567,60107,1188,2042,3080,3462,6604,10725,7747,7733,4643,12883,60107,6109,7905,9771,10048,4773,9214,4895,4176,3216
ACSSF,2011e1,co,000,0042,0000068,54849,2786,1999,2840,5825,4761,6736,6980,6125,3326,2753,2578,361,3623,4156,54849,887,3810,5021,9453,8724,4557,10366,1453,2644,4652,1907,1375,54849,2786,1999,2840,5825,4761,6736,6980,6125,3326,13471,54849,4697,5021,9453,8724,4557,10366,4097,4652,3282
ACSSF,2011e1,co,000,0042,0000069,66951,4162,2416,4460,7551,5927,11031,8167,5528,2785,3899,1619,461,3491,5454,66951,631,3378,6925,9988,11814,3778,12668,2708,5513,6013,3037,498,66951,4162,2416,4460,7551,5927,11031,8167,5528,2785,14924,66951,4009,6925,9988,11814,3778,12668,8221,6013,3535
ACSSF,2011e1,co,000,0042,0000070,66568,3938,3576,4901,8352,9270,11546,5205,5553,1065,2154,1755,114,6039,3100,66568,367,3867,6831,10257,8181,5765,15001,2730,2894,5474,4352,849,66568,3938,3576,4901,8352,9270,11546,5205,5553,1065,13162,66568,4234,6831,10257,8181,5765,15001,5624,5474,5201
ACSSF,2011e1,co,000,0042,0000071,89771,3207,3031,4999,8003,10751,15373,9671,10855,3869,4051,3131,1544,4845,6441,89771,1032,3766,7082,9939,13638,9045,19363,2641,7510,8091,6012,1652,89771,3207,3031,4999,8003,10751,15373,9671,10855,3869,20012,89771,4798,7082,9939,13638,9045,19363,10151,8091,7664
ACSSF,2011e1,co,000,0042,0000072,50344,3226,1944,3126,4170,6525,6949,3524,3697,2000,2585,1765,1078,4337,5418,50344,676,2654,4495,8054,7533,4629,10780,1670,1476,3853,2770,1754,50344,3226,1944,3126,4170,6525,6949,3524,3697,2000,15183,50344,3330,4495,8054,7533,4629,10780,3146,3853,4524
ACSSF,2011e1,co,000,0042,0000073,49249,2250,1909,2687,4248,4941,6383,4567,5482,1940,3475,2349,1126,3624,4268,49249,810,3981,4034,7211,7764,3184,9069,1286,3191,2999,4169,1551,49249,2250,1909,2687,4248,4941,6383,4567,5482,1940,14842,49249,4791,4034,7211,7764,3184,9069,4477,2999,5720
ACSSF,2011e1,co,000,0042,0000074,56449,1398,1276,1730,3960,6575,7529,9751,8995,3188,4695,1648,1480,2711,1513,56449,1299,5489,9428,10554,8119,4396,8075,1433,1707,2923,2091,935,56449,1398,1276,1730,3960,6575,7529,9751,8995,3188,12047,56449,6788,9428,10554,8119,4396,8075,3140,2923,3026
ACSSF,2011e1,co,000,0042,0000075,71429,3145,2808,3824,5411,5605,12350,11023,9256,3028,3959,3041,958,3766,3255,71429,2024,5438,8107,11545,12519,4571,12749,2590,2200,5971,3129,586,71429,3145,2808,3824,5411,5605,12350,11023,9256,3028,14979,71429,7462,8107,11545,12519,4571,12749,4790,5971,3715
ACSSF,2011e1,co,000,0042,0000076,50852,1342,1340,1265,3284,6373,4919,7161,5988,5010,4758,1599,504,4357,2952,50852,1891,5222,7265,8887,9745,3009,6727,1116,1865,3134,1511,480,50852,1342,1340,1265,3284,6373,4919,7161,5988,5010,14170,50852,7113,7265,8887,9745,3009,6727,2981,3134,1991
ACSSF,2011e1,co,000,0042,0000077,61870,614,817,1807,2681,5139,8212,10318,10151,7052,4089,1930,1447,4813,2800,61870,903,4737,11669,11473,10624,3930,8631,1376,2409,2732,2761,625,61870,614,817,1807,2681,5139,8212,10318,10151,7052,15079,61870,5640,11669,11473,10624,3930,8631,3785,2732,3386
ACSSF,2011e1,co,000,0042,0000078,75600,3155,1166,2190,4493,6248,9241,11069,10787,6669,5465,2154,1243,7554,4166,75600,859,6127,10094,13015,14220,5680,13134,2045,2266,4123,3152,885,75600,3155,1166,2190,4493,6248,9241,11069,10787,6669,20582,75600,6986,10094,13015,14220,5680,13134,4311,4123,4037
ACSSF,2011e1,co,000,0042,0000079,51236,1873,2555,3239,5036,5017,8371,5061,4627,1301,3140,985,1092,4082,4857,51236,1053,3322,6109,7581,8548,2777,11045,850,2598,4387,2259,707,51236,1873,2555,3239,5036,5017,8371,5061,4627,1301,14156,51236,4375,6109,7581,8548,2777,11045,3448,4387,2966
ACSSF,2011e1,co,000,0042,0000080,53414,2046,1910,2051,5801,7245,7935,5878,4848,2946,2751,1576,249,4319,3859,53414,1766,3336,5743,8827,11286,3272,8360,1382,2521,4535,1968,418,53414,2046,1910,2051,5801,7245,7935,5878,4848,2946,12754,53414,5102,5743,8827,11286,3272,8360,3903,4535,2386
ACSSF,2011e1,co,000,0042,0000081,42383,1008,1047,2254,3403,6925,4741,5518,4345,2334,2282,1240,247,4873,2166,42383,1374,2534,5627,7373,7220,2953,8005,849,2000,2326,1928,194,42383,1008,1047,2254,3403,6925,4741,5518,4345,2334,10808,42383,3908,5627,7373,7220,2953,8005,2849,2326,2122
ACSSF,2011e1,co,000,0042,0000082,70268,3249,2149,2656,6939,9534,10737,8080,7467,3412,4273,2748,1017,3130,4877,70268,2263,4665,9347,12082,10793,4728,12413,1949,3058,5477,2244,1249,70268,3249,2149,2656,6939,9534,10737,8080,7467,3412,16045,70268,6928,9347,12082,10793,4728,12413,5007,5477,3493
ACSSF,2011e1,co,000,0042,0000083,48072,2303,1228,2526,3656,4943,7869,6196,6115,2662,3696,1408,967,2947,1556,48072,1077,4967,6199,7638,8225,2962,7368,1569,2017,3611,1566,873,48072,2303,1228,2526,3656,4943,7869,6196,6115,2662,10574,48072,6044,6199,7638,8225,2962,7368,3586,3611,2439
