ACSSF,2011m1,co,000,0008,0000001,0,353,850,591,3875,1227,201,85,201,831,201,57,371,766,265,427,125,272,1743,351,848,731,1429,585,846,1197,201,334,805,201,2990,827,2653,4613,912,9007,100,2333,1070,5422,1959,12280,492,1463,201,1626,322,991,12445,201,4726,339,1912,219,56,563,406,544,4271,314,5408,1497,652,3083,1376,3635,5248,628,497,795,794,201,2415,34,626,235,276,201,321,201,201,201,151,201,60,201,2369,292,4312,1674,289,1041,3348,738,201,213,201,201,201,81,314,282,313,201,611,201,1067,13180,23347,0,3875,1227,1429,2990,2653,4613,9007,2333,5422,1959,12280,1463,1626,12445,4726,1912,4271,5408,1497,3083,3635,5248,795,2415,4312,1674,1041,3348,738,13456,23347
ACSSF,2011m1,co,000,0008,0000002,20954,353,142,201,3557,969,201,39,201,803,201,201,370,287,265,351,125,252,1627,239,779,731,1261,550,846,868,201,334,786,201,2835,780,2502,4266,854,7533,100,2013,1047,4987,1333,10161,72,1265,201,955,313,991,10307,201,3747,338,1634,169,56,563,121,498,3902,219,4690,1364,570,2832,1280,3292,3676,520,481,710,745,201,1899,34,626,235,276,201,321,201,201,201,151,201,60,201,1749,163,3812,1258,289,966,2732,676,201,213,201,201,201,51,314,282,201,201,487,201,900,11706,26116,20954,3557,969,1261,2835,2502,4266,7533,2013,4987,1333,10161,1265,955,10307,3747,1634,3902,4690,1364,2832,3292,3676,710,1899,3812,1258,966,2732,676,11475,26116
ACSSF,2011m1,co,000,0008,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20954,1741,698,673,1020,1010,2052,5234,1358,2498,1360,9091,588,1129,6665,4014,950,1330,2863,581,1497,1247,3273,315,1279,2559,1199,308,1684,525,6478,18349
ACSSF,2011m1,co,000,0008,0000004,4436,353,850,591,3851,1227,201,85,201,831,201,57,371,766,265,427,125,227,1747,239,852,731,1283,585,846,1183,201,334,784,201,2991,826,2619,4578,910,8931,100,2307,1090,5438,1797,11498,492,1416,201,1634,322,991,12678,201,4563,338,1875,219,56,563,121,544,4257,314,5332,1499,581,2983,1323,3482,5018,628,507,792,733,201,2393,34,626,235,276,201,321,201,201,201,135,201,60,201,2355,292,4203,1595,289,1018,3274,703,201,213,201,201,201,81,314,282,313,201,487,201,1029,13288,23287,4436,3851,1227,1283,2991,2619,4578,8931,2307,5438,1797,11498,1416,1634,12678,4563,1875,4257,5332,1499,2983,3482,5018,792,2393,4203,1595,1018,3274,703,13525,23287
ACSSF,2011m1,co,000,0008,0000005,3689,353,850,591,3869,1227,201,85,201,831,201,201,371,766,265,427,125,227,1701,239,777,731,1288,585,702,1183,201,334,784,201,3003,838,2606,4277,911,8907,100,2201,941,5488,1813,11478,492,1357,201,1619,322,991,11753,201,4692,338,1798,219,56,563,121,544,4129,301,4508,1495,581,2854,1303,3217,4819,628,502,724,739,201,2381,34,626,235,276,201,321,201,201,201,135,201,60,201,2338,292,4087,1610,268,1010,3061,703,201,213,201,201,201,81,314,282,313,201,487,201,1016,13230,22541,3689,3869,1227,1288,3003,2606,4277,8907,2201,5488,1813,11478,1357,1619,11753,4692,1798,4129,4508,1495,2854,3217,4819,724,2381,4087,1610,1010,3061,703,13442,22541
ACSSF,2011m1,co,000,0008,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,2724,582,914,1135,1481,2479,4887,1457,3879,955,7419,852,994,7095,3574,1593,2513,2735,1214,2228,1782,3357,362,1863,1912,778,692,1959,602,7970,14602
ACSSF,2011m1,co,000,0008,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736,2817,1043,902,2874,2160,3344,6874,1723,3513,1634,9547,990,1176,9652,3549,646,3168,3816,1163,1913,2536,3042,580,1464,3381,1346,775,2044,468,10354,17948
ACSSF,2011m1,co,000,0008,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378,830,57,146,229,452,1121,2161,693,941,224,2682,250,119,2834,671,478,1053,2571,65,456,1098,1000,410,94,781,269,126,690,201,2317,6120
ACSSF,2011m1,co,000,0008,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,423,201,47,134,424,949,1842,627,654,224,2217,250,74,2482,576,478,847,685,65,455,495,889,410,201,704,253,126,568,201,2152,8069
ACSSF,2011m1,co,000,0008,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4436,467,201,763,635,353,719,1790,520,1615,437,2859,316,161,2980,1836,97,838,721,125,683,520,1020,38,345,1330,866,264,696,373,3089,6035
ACSSF,2011m1,co,000,0008,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,1023,57,788,683,558,1365,3007,880,1809,501,3795,406,204,3676,1945,483,1364,2594,142,867,1235,1535,414,358,1477,922,292,994,373,3968,8136
ACSSF,2011m1,co,000,0008,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2035,237,330,449,924,1144,2451,558,1074,606,2669,494,423,2542,1216,189,712,741,117,517,559,1089,66,97,1531,401,155,415,313,5053,8486
ACSSF,2011m1,co,000,0008,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1642,200,545,634,1014,1156,2665,722,1920,330,3821,465,381,5392,1934,800,1009,1651,282,677,944,2754,117,1470,1254,670,493,1052,304,6436,8662
ACSSF,2011m1,co,000,0008,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1007,464,457,1114,621,711,2088,475,1946,554,2626,572,288,3248,1404,310,1258,1281,256,666,626,1253,275,153,859,464,299,869,201,2625,6204
ACSSF,2011m1,co,000,0008,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1196,117,475,564,394,1149,2463,724,1423,534,3026,622,465,3079,1359,388,1366,1063,896,824,413,1443,115,1520,1224,401,599,1038,219,4282,6822
ACSSF,2011m1,co,000,0008,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,673,318,380,1050,997,1131,2789,535,1560,622,4634,406,479,3053,1715,311,1193,1836,204,780,1777,817,368,201,1351,490,331,1086,278,3586,6892
ACSSF,2011m1,co,000,0008,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2099,785,476,2072,608,1583,3802,677,2419,519,4618,437,860,4723,3227,367,1600,2203,932,1458,985,1340,145,684,1031,352,479,1005,512,5419,9801
ACSSF,2011m1,co,000,0008,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,800,614,481,822,1047,1791,2657,989,1485,630,3835,269,388,4665,1323,350,976,1718,168,751,774,1331,244,737,1318,493,320,995,132,4140,7907
ACSSF,2011m1,co,000,0008,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,845,67,220,525,883,2034,2925,1137,1618,562,3009,220,531,2493,1631,424,1956,1181,875,1000,814,1008,425,199,1164,454,165,721,201,2277,6665
ACSSF,2011m1,co,000,0008,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,82,237,289,676,805,1867,463,957,340,1704,200,201,1800,740,201,581,261,148,824,576,1015,201,201,1093,140,50,652,201,2588,4073
ACSSF,2011m1,co,000,0008,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405,111,130,172,201,617,1284,436,1141,192,1915,47,103,1745,737,79,162,459,504,589,286,451,173,151,428,60,26,142,49,2070,3362
ACSSF,2011m1,co,000,0008,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,201,254,295,1173,783,1362,413,689,1022,5865,201,303,2573,1619,202,434,2052,205,1040,270,1472,201,201,983,355,198,949,201,2791,7073
ACSSF,2011m1,co,000,0008,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,115,201,130,315,358,220,1201,381,436,442,1597,164,181,1599,530,67,544,441,50,295,407,365,93,199,575,292,201,492,201,1886,3017
ACSSF,2011m1,co,000,0008,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,863,188,287,395,645,712,1521,325,1323,154,3055,410,310,4165,1562,716,642,893,148,510,860,2579,201,793,754,449,111,782,304,5274,7194
ACSSF,2011m1,co,000,0008,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,630,103,230,635,382,393,1158,467,819,211,1420,164,260,1477,899,260,448,397,66,447,438,573,104,153,307,277,168,606,201,1208,3022
ACSSF,2011m1,co,000,0008,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,438,201,144,383,339,443,1113,209,404,128,1668,201,153,1676,422,201,628,1076,224,487,137,541,85,1239,404,389,201,435,201,2307,3393
ACSSF,2011m1,co,000,0008,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2054,491,428,493,608,1291,3038,458,2044,446,3810,337,784,2960,2944,346,839,2081,317,1392,877,1335,140,682,659,294,349,969,497,4746,8213
ACSSF,2011m1,co,000,0008,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1196,117,475,564,394,1149,2463,724,1423,534,3026,622,465,3079,1359,388,1366,1063,896,824,413,1443,115,1520,1224,401,599,1038,219,4282,6822
ACSSF,2011m1,co,000,0008,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,771,67,138,493,374,1186,1797,701,1259,408,2188,220,247,1382,1087,327,757,965,352,976,513,574,175,201,907,304,99,396,201,1824,4457
ACSSF,2011m1,co,000,0008,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0008,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248,408,201,201,189,606,715,2073,407,1402,603,2829,389,221,1898,954,114,992,1519,204,360,1726,581,368,201,1198,367,304,267,201,2045,5031
ACSSF,2011m1,co,000,0008,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,485,201,337,280,865,1261,1241,247,582,353,1779,159,166,2777,588,201,495,952,143,589,419,594,129,201,510,224,192,348,201,2214,4516
ACSSF,2011m1,co,000,0008,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,350,279,207,421,333,325,1121,63,942,496,1755,552,125,2227,219,138,943,986,225,121,47,550,201,201,531,67,201,260,201,1761,3985
