ACSSF,2011e1,co,000,0173,0000021,97985,76268,6844,4392,2769,1933,2452,21436,15518,12577,3828,5918,27166,21761,17889,4707,5405,20822,18937,17674,1948,1885,21717,2737,2737,1590,2737,0,7485,7485,4779,7469,0,6825,6796,5267,6796,29,4670,4596,3773,4317,74,145826,139977,118476,91515,45294,21501,5849,3050,2659,2402,581,391,2799,1628,1075,553,1171,145826,118472,96027,95222,82667,68801,25109,12555,805,358,244,175,447,22445,9284,8523,6165,3838,2885,2358,761,761,284,545,0,13161,11805,10149,5402,5858,1656,1356,524,354,170,832,27354,20396,16231,13910,9706,9337,2321,4165,2908,2117,950,1257,6958,5321,4246,1399,1637,143883,28687,7219,5165,2054,17886,6778,11108,3582,3497,85,19411,5474,2484,2990,10138,2421,7717,3799,3725,74,44631,10869,2478,8391,25726,3529,22197,8036,7855,181,51154,10172,243,9929,34682,1918,32764,6300,6242,58
ACSSF,2011e1,co,000,0173,0000022,103090,79266,8814,6432,2912,4203,2382,19159,14495,10736,5420,4664,31438,26337,21914,6918,5101,19855,18408,17504,1619,1447,23824,5108,5108,2409,5108,0,7798,7798,5028,7614,0,5803,5803,3843,5531,0,5115,5115,3966,5115,0,155706,150377,133650,94058,60171,16727,5329,2385,2041,1172,1076,344,2944,1602,1348,528,1342,155706,124901,87902,87643,81010,63272,30662,6633,259,162,56,106,97,36999,8796,7715,6358,4276,2245,1357,1081,826,511,315,255,28203,25657,21565,9117,13321,4092,2546,2038,871,1231,508,30805,23255,18127,15639,10537,10485,2488,5128,3791,3248,1425,1337,7550,5904,4690,1985,1646,154883,44650,14823,11712,3111,25378,12428,12950,4449,4380,69,20347,5748,2558,3190,10554,3023,7531,4045,3967,78,49046,10938,2102,8836,28538,4565,23973,9570,9440,130,40840,6302,190,6112,28778,1716,27062,5760,5581,179
ACSSF,2011e1,co,000,0173,0000023,157465,132312,15938,9446,7560,2743,6492,35974,27953,23808,5205,8021,47079,39127,35562,4757,7952,33321,30185,29211,2446,3136,25153,4688,4456,992,4308,232,7407,7407,4884,7348,0,7000,7000,4602,6804,0,6058,6058,4526,5781,0,255453,237570,208066,168710,62544,29504,17883,5717,4591,3942,1121,1126,12166,6191,3750,2657,5975,255453,213262,169241,167216,149033,125877,39037,18183,2025,1487,1012,986,538,44021,16772,14424,11482,7638,5032,2942,2348,1274,938,336,1074,27249,25439,21576,13432,9612,3863,1810,1139,1051,88,671,42191,28136,22243,18160,12911,9773,4083,5893,3420,3033,597,2473,14055,11277,10510,861,2778,251831,60019,22535,17962,4573,32612,10191,22421,4872,4736,136,35202,12561,3621,8940,18282,1724,16558,4359,4211,148,74350,18327,1361,16966,48102,2622,45480,7921,7647,274,82260,16791,920,15871,57468,3081,54387,8001,7647,354
ACSSF,2011e1,co,000,0173,0000024,74485,59221,2916,2236,1421,904,680,15224,11614,10692,1398,3610,20440,17666,15305,2589,2774,20641,20053,19831,648,588,15264,1378,1378,660,1378,0,4726,4726,3616,4660,0,4518,4518,2897,4354,0,4642,4642,3487,4466,0,106931,102935,92425,78523,25616,10510,3996,2158,2027,1411,1012,131,1838,1333,1018,315,505,106931,91229,65315,65160,60785,54092,14900,4375,155,0,0,0,155,25914,10255,8460,7761,6125,2051,699,1795,1283,1283,0,512,15659,14663,12432,8087,4978,2231,996,462,462,0,534,15702,12754,10652,9196,7448,4389,1456,2102,1964,1780,184,138,2948,1902,1675,441,1046,106148,15257,5019,3755,1264,8679,3228,5451,1559,1489,70,8347,2622,1007,1615,4439,845,3594,1286,1286,0,32311,7722,791,6931,18544,1199,17345,6045,5915,130,50233,7954,293,7661,35905,967,34938,6374,6168,206
ACSSF,2011e1,co,000,0173,0000025,203950,176004,26547,11422,6880,4794,15125,43655,28315,24047,5200,15340,58696,47034,42090,7635,11662,47106,41814,40045,3026,5292,27946,3169,2847,1686,2628,322,8512,8512,4933,8258,0,8118,8055,6266,7776,63,8147,8097,6184,8012,50,328947,261284,215912,164737,75037,45372,67663,19196,15661,12815,4833,3535,48467,19648,12638,7804,28819,328947,280009,183292,181225,143816,113897,45202,37409,2067,1626,734,1123,441,96717,32012,27960,15919,10537,6488,12041,4052,1952,1111,841,2100,64705,61204,46605,28762,20881,14599,3501,2283,1318,1009,1218,48938,40030,33858,28912,25057,10168,4946,6172,4363,3904,762,1809,8908,5745,4870,1200,3163,328159,84846,32197,20105,12092,47215,11853,35362,5434,4822,612,46547,17414,8007,9407,26954,4546,22408,2179,2129,50,107944,29343,6306,23037,69342,5943,63399,9259,8765,494,88822,10873,596,10277,66875,3066,63809,11074,10958,116
ACSSF,2011e1,co,000,0173,0000026,55281,47558,1327,254,173,81,1073,1897,1253,751,622,644,6649,5524,5203,609,1125,37685,34586,33887,980,3099,7723,117,117,40,117,0,837,837,632,837,0,1381,1381,764,1344,0,5388,5388,4115,4871,0,97539,88549,82011,75568,11777,6538,8990,3488,3149,2781,922,339,5502,3832,3751,166,1670,97539,50286,39176,38877,36377,34706,5290,2500,299,299,149,299,0,11110,2642,2296,1959,1617,342,337,346,346,346,0,0,8468,7470,5979,4159,1982,1491,998,634,510,124,364,47253,22391,12279,11027,9543,3083,1252,10112,8809,8158,806,1303,24862,23562,22912,939,1300,90920,28637,2520,1624,896,25301,1928,23373,816,767,49,5875,843,63,780,4744,526,4218,288,288,0,15123,2310,119,2191,11010,400,10610,1803,1718,85,41285,7292,154,7138,29177,717,28460,4816,4396,420
ACSSF,2011e1,co,000,0173,0000027,71429,58297,1174,934,895,467,240,8280,6549,6047,671,1731,18821,16133,15632,1592,2688,30022,28686,28376,872,1336,13132,555,555,382,555,0,2790,2744,1802,2601,46,4233,3943,2674,3695,290,5554,5554,4202,5248,0,101897,93020,87136,80235,18213,5884,8877,4763,3923,3457,982,840,4114,2960,2939,117,1154,101897,89367,72054,71430,67149,62635,12303,4281,624,341,341,230,283,17313,4948,4460,3407,3093,726,1053,488,353,353,0,135,12365,11013,10507,9425,2139,506,1352,1352,1352,0,0,12530,10066,8662,7735,6508,3238,927,1404,1192,1163,148,212,2464,1983,1761,528,481,101757,10965,3588,1503,2085,6077,1861,4216,1300,1218,82,4754,1042,196,846,2570,535,2035,1142,1142,0,27463,7379,1152,6227,16228,1056,15172,3856,3765,91,58575,12047,185,11862,39694,725,38969,6834,5974,860
ACSSF,2011e1,co,000,0173,0000028,267344,222063,13882,5581,3029,2988,8301,46536,32221,25287,9503,14315,75289,61786,52485,14124,13503,86356,79733,76939,7197,6623,45281,3993,3993,2068,3961,0,11967,11816,8418,11657,151,15349,15301,11164,14817,48,13972,13931,11007,13660,41,414704,382013,328221,264641,108710,53792,32691,16640,15470,12747,6083,1170,16051,6937,5274,2305,9114,414704,333514,249150,247198,224454,192378,63431,22744,1952,1118,449,669,834,84364,24661,20038,14719,9814,6449,5319,4623,2423,751,1672,2200,59703,55558,43467,26876,20688,12091,4145,2435,2148,490,1710,81190,59965,48281,39294,30282,19360,8987,11684,7714,6852,1430,3970,21225,15004,13112,2909,6221,409953,90534,30365,19783,10582,53133,16692,36441,7036,6782,254,50316,14579,6656,7923,31084,5881,25203,4653,4653,0,121235,32138,4200,27938,75050,8408,66642,14047,13841,206,147868,27324,2129,25195,100999,7702,93297,19545,18819,726
ACSSF,2011e1,co,000,0173,0000029,419156,356781,43790,21516,10861,11113,22274,62139,40341,27418,15056,21798,88744,69683,56175,17077,19061,162108,148558,142367,8425,13550,62375,14125,13784,4188,13540,341,14716,14653,8637,14041,63,13376,13376,8215,12910,0,20158,19975,14389,18973,183,613504,512956,446981,339854,149408,65975,100548,32295,26675,18370,12376,5620,68253,34405,17888,17396,33848,613504,419121,295976,293978,251575,194736,82486,42403,1998,1101,702,518,897,123145,29036,26162,19330,11826,8733,6832,2874,1617,1234,467,1257,94109,89040,70853,31159,43498,18187,5069,3059,1995,1064,2010,194383,140793,108748,92436,73476,33176,16312,32045,25734,23320,3707,6311,53590,42356,37664,5531,11234,607436,165548,47979,36265,11714,104019,37684,66335,13550,13018,532,75676,22251,12661,9590,44784,7950,36834,8641,8267,374,158533,29473,7359,22114,111792,11175,100617,17268,16818,450,207679,33230,1436,31794,151533,4112,147421,22916,21361,1555
ACSSF,2011e1,co,000,0173,0000030,85193,74261,3047,2097,1419,856,950,8091,6443,5007,1735,1648,23440,18930,16879,2601,4510,39683,37687,37340,1263,1996,10932,729,707,241,666,22,2885,2885,2134,2860,0,2888,2888,1662,2841,0,4430,4430,3470,4251,0,145101,136585,124609,110152,23710,11976,8516,3667,3246,2920,717,421,4849,3184,2994,705,1665,145101,96871,76312,75966,70727,64104,12743,5239,346,164,113,51,182,20559,5423,4273,3866,3355,645,407,1150,1049,1028,21,101,15136,14792,12836,8103,4951,1956,344,344,266,78,0,48230,26113,16105,14231,12211,5405,1874,10008,8371,8137,418,1637,22117,19451,18749,820,2666,140372,36451,4940,2800,2140,29757,4405,25352,1754,1732,22,14296,3412,930,2482,9527,1433,8094,1357,1357,0,40358,11059,2099,8960,25619,1500,24119,3680,3634,46,49267,8893,249,8644,36233,1050,35183,4141,3895,246
ACSSF,2011e1,co,000,0173,0000031,56207,45753,6584,3898,2902,1132,2686,12104,8982,6213,3097,3122,17081,12909,11119,2463,4172,9984,9117,8547,681,867,10454,1959,1806,278,1658,153,2692,2692,1869,2681,0,2523,2523,1666,2477,0,3280,3280,2490,3155,0,93086,82923,70768,52297,26625,12155,10163,2800,2347,1961,518,453,7363,3673,1732,1941,3690,93086,69899,51192,50701,43327,33951,14372,7374,491,414,196,414,77,18707,6932,5891,4519,2273,2628,1372,1041,163,42,121,878,11775,10956,9333,4889,4971,1623,819,286,198,88,533,23187,13760,10480,8938,5477,5585,1542,3280,1761,1471,290,1519,9427,8047,7493,615,1380,89845,30053,10515,8621,1894,17425,6462,10963,2113,2056,57,11629,2814,966,1848,6607,661,5946,2208,2060,148,26387,6733,457,6276,17440,1116,16324,2214,2061,153,21776,1814,186,1628,16043,426,15617,3919,3794,125
ACSSF,2011e1,co,000,0173,0000032,66366,57812,1171,957,957,0,214,7681,7046,6823,461,635,13937,12434,12381,381,1503,35023,34380,34206,624,643,8554,274,274,274,274,0,1535,1535,1028,1497,0,2516,2387,1609,2274,129,4229,4229,3221,4098,0,109304,102047,95711,91819,11211,6336,7257,3469,2946,2706,495,523,3788,3203,3003,200,585,109304,97679,82582,82375,79233,76034,8448,3142,207,207,207,0,0,15097,3599,2912,2471,2375,155,441,687,349,349,0,338,11498,10038,7913,7402,982,2125,1460,1043,778,265,417,11625,8778,6627,6235,5974,1586,392,2151,2091,2091,108,60,2847,2318,2318,362,529,109252,7408,2797,263,2534,3859,127,3732,752,623,129,4086,1420,601,819,2281,0,2281,385,385,0,25769,10667,808,9859,11838,450,11388,3264,3264,0,71989,22346,576,21770,45490,938,44552,4153,3871,282
ACSSF,2011e1,co,000,0173,0000033,101044,79579,8154,3227,1900,1534,4927,16706,12717,11486,2370,3989,24640,18862,17205,2823,5778,30079,27724,26959,1287,2355,21465,1696,1696,1007,1663,0,7214,7214,4450,7024,0,5936,5936,4184,5886,0,6619,6619,5214,6340,0,141418,131583,112921,94016,37144,18662,9835,4023,3444,3006,1234,579,5812,1785,1733,167,4027,141418,106892,74151,74099,65345,57867,18570,8754,52,0,0,0,52,32741,11102,9948,6247,4629,2085,3701,1154,828,410,468,326,21639,20599,16820,10962,7886,3779,1040,308,308,0,732,34526,27016,22258,18888,15539,8256,3370,4758,4103,3852,560,655,7510,5611,5188,720,1899,140449,25235,8189,5628,2561,14876,3827,11049,2170,2098,72,12306,2267,1092,1175,7596,1281,6315,2443,2443,0,46062,9303,1516,7787,29701,2369,27332,7058,6955,103,56846,7705,462,7243,39347,1318,38029,9794,9417,377
ACSSF,2011e1,co,000,0173,0000034,56845,47019,7334,2689,1553,1136,4645,8795,5239,4597,875,3556,11970,10306,9611,1087,1664,18920,17077,16779,536,1843,9826,1433,1433,800,1433,0,2530,2530,1709,2530,0,3466,3397,2284,3397,69,2397,2397,1552,2397,0,87049,71513,62824,51040,19516,8689,15536,3564,2251,2053,256,1313,11972,5099,4320,819,6873,87049,74906,56601,55506,45823,40125,10420,9683,1095,823,269,554,272,18305,7784,6962,4638,2943,1911,2324,822,657,408,249,165,10521,10103,8349,5824,3069,1754,418,0,0,0,418,12143,9869,8261,7169,5505,3958,1092,1608,1187,1041,146,421,2274,1528,1298,284,746,86975,15988,5288,3484,1804,9738,2111,7627,962,962,0,11736,2843,918,1925,7285,152,7133,1608,1539,69,23881,6930,1439,5491,13245,1272,11973,3706,3706,0,35370,6282,374,5908,25538,1010,24528,3550,3550,0
ACSSF,2011e1,co,000,0173,0000035,45710,36397,2181,766,550,292,1415,7886,5264,4373,1493,2622,15204,11020,9274,2283,4184,11126,10181,10013,347,945,9313,1151,1151,709,1151,0,2977,2977,1795,2977,0,2753,2753,2014,2753,0,2432,2432,2018,2361,0,67762,63475,53266,41508,19642,10209,4287,1742,1236,1144,447,506,2545,364,364,55,2181,67762,55623,43743,43707,36838,30023,11775,6869,36,36,0,36,0,11880,4511,4279,3241,1714,1678,1038,232,232,70,162,0,7369,6685,4936,3399,2272,1749,684,316,201,115,368,12139,9769,7793,6238,4787,3592,1555,1976,1530,1454,196,446,2370,1499,1368,318,871,67593,14415,4533,4078,455,8880,3165,5715,1002,1002,0,9479,3134,999,2135,5160,893,4267,1185,1185,0,22382,4610,498,4112,13571,913,12658,4201,4201,0,21317,4014,0,4014,14378,320,14058,2925,2854,71
ACSSF,2011e1,co,000,0173,0000036,67978,52832,6891,4962,2172,3286,1929,12661,9433,6509,4263,3228,20236,16198,12921,4830,4038,13044,11999,11313,1167,1045,15146,3704,3704,1758,3704,0,4413,4413,2645,4350,0,3577,3577,2194,3577,0,3452,3452,2568,3452,0,103416,98797,86902,56217,43683,11895,4619,2087,1743,1005,900,344,2532,1370,1129,515,1162,103416,79152,51371,51162,47662,36002,19384,3500,209,162,56,106,47,27781,6815,5859,4699,2895,1908,1160,956,728,460,268,228,20966,19768,16551,4963,12209,3217,1198,690,316,438,508,24264,18663,14982,12858,8214,8659,2124,3681,2506,2106,888,1175,5601,4159,3339,1238,1442,102673,35104,11645,9944,1701,20229,10169,10060,3230,3167,63,13845,3613,1634,1979,7270,2020,5250,2962,2962,0,31123,6194,1687,4507,18709,3449,15260,6220,6220,0,22601,3197,76,3121,16670,1003,15667,2734,2734,0
ACSSF,2011e1,co,000,0173,0000037,71616,63687,6015,3944,2982,1239,2071,16753,12950,11561,1748,3803,23302,19614,17873,2226,3688,17617,16920,16360,639,697,7929,1649,1622,898,1543,27,3147,3147,1846,3137,0,1578,1578,981,1510,0,1555,1555,767,1507,0,120865,110850,97714,83208,20553,13136,10015,3611,3195,2508,1088,416,6404,3138,2554,584,3266,120865,109129,85337,84712,75524,66190,13063,9188,625,342,285,57,283,23792,7562,6620,5063,3431,1967,1557,942,563,563,0,379,16230,14710,12363,8941,4602,2347,1520,667,667,65,853,11736,9459,7881,6727,5735,2059,1154,1578,1318,1122,196,260,2277,1480,1336,216,797,120478,19959,7733,4390,3343,10279,1817,8462,1947,1937,10,11739,3836,1574,2262,6874,1947,4927,1029,1029,0,43566,15163,1205,13958,25441,1669,23772,2962,2856,106,45214,10763,577,10186,32460,1349,31111,1991,1875,116
ACSSF,2011e1,co,000,0173,0000038,73384,63203,6354,2923,1645,1366,3431,14410,12058,11155,1235,2352,21120,17148,15688,2458,3972,21319,20010,19395,1486,1309,10181,1618,1582,565,1537,36,2972,2972,1745,2949,0,2785,2785,2335,2667,0,2806,2776,2144,2754,30,107416,95977,86127,73275,21651,9850,11439,5117,4549,3744,1617,568,6322,2149,1827,686,4173,107416,87689,61355,60865,54899,48236,12471,5966,490,369,171,198,121,26334,5670,4964,3896,3495,401,1068,706,599,570,29,107,20664,18934,16232,11989,5331,2702,1730,715,643,72,1015,19727,14814,11362,9818,7921,4496,1544,3452,2836,2676,283,616,4913,3461,3145,673,1452,107321,17683,5233,4165,1068,11334,2962,8372,1116,1063,53,11338,2945,1251,1694,6984,1417,5567,1409,1409,0,32311,8022,1019,7003,20677,1562,19115,3612,3546,66,45989,7142,316,6826,34803,1355,33448,4044,3889,155
ACSSF,2011e1,co,000,0173,0000039,55281,47558,1327,254,173,81,1073,1897,1253,751,622,644,6649,5524,5203,609,1125,37685,34586,33887,980,3099,7723,117,117,40,117,0,837,837,632,837,0,1381,1381,764,1344,0,5388,5388,4115,4871,0,97539,88549,82011,75568,11777,6538,8990,3488,3149,2781,922,339,5502,3832,3751,166,1670,97539,50286,39176,38877,36377,34706,5290,2500,299,299,149,299,0,11110,2642,2296,1959,1617,342,337,346,346,346,0,0,8468,7470,5979,4159,1982,1491,998,634,510,124,364,47253,22391,12279,11027,9543,3083,1252,10112,8809,8158,806,1303,24862,23562,22912,939,1300,90920,28637,2520,1624,896,25301,1928,23373,816,767,49,5875,843,63,780,4744,526,4218,288,288,0,15123,2310,119,2191,11010,400,10610,1803,1718,85,41285,7292,154,7138,29177,717,28460,4816,4396,420
ACSSF,2011e1,co,000,0173,0000040,267344,222063,13882,5581,3029,2988,8301,46536,32221,25287,9503,14315,75289,61786,52485,14124,13503,86356,79733,76939,7197,6623,45281,3993,3993,2068,3961,0,11967,11816,8418,11657,151,15349,15301,11164,14817,48,13972,13931,11007,13660,41,414704,382013,328221,264641,108710,53792,32691,16640,15470,12747,6083,1170,16051,6937,5274,2305,9114,414704,333514,249150,247198,224454,192378,63431,22744,1952,1118,449,669,834,84364,24661,20038,14719,9814,6449,5319,4623,2423,751,1672,2200,59703,55558,43467,26876,20688,12091,4145,2435,2148,490,1710,81190,59965,48281,39294,30282,19360,8987,11684,7714,6852,1430,3970,21225,15004,13112,2909,6221,409953,90534,30365,19783,10582,53133,16692,36441,7036,6782,254,50316,14579,6656,7923,31084,5881,25203,4653,4653,0,121235,32138,4200,27938,75050,8408,66642,14047,13841,206,147868,27324,2129,25195,100999,7702,93297,19545,18819,726
ACSSF,2011e1,co,000,0173,0000041,203950,176004,26547,11422,6880,4794,15125,43655,28315,24047,5200,15340,58696,47034,42090,7635,11662,47106,41814,40045,3026,5292,27946,3169,2847,1686,2628,322,8512,8512,4933,8258,0,8118,8055,6266,7776,63,8147,8097,6184,8012,50,328947,261284,215912,164737,75037,45372,67663,19196,15661,12815,4833,3535,48467,19648,12638,7804,28819,328947,280009,183292,181225,143816,113897,45202,37409,2067,1626,734,1123,441,96717,32012,27960,15919,10537,6488,12041,4052,1952,1111,841,2100,64705,61204,46605,28762,20881,14599,3501,2283,1318,1009,1218,48938,40030,33858,28912,25057,10168,4946,6172,4363,3904,762,1809,8908,5745,4870,1200,3163,328159,84846,32197,20105,12092,47215,11853,35362,5434,4822,612,46547,17414,8007,9407,26954,4546,22408,2179,2129,50,107944,29343,6306,23037,69342,5943,63399,9259,8765,494,88822,10873,596,10277,66875,3066,63809,11074,10958,116
ACSSF,2011e1,co,000,0173,0000042,419156,356781,43790,21516,10861,11113,22274,62139,40341,27418,15056,21798,88744,69683,56175,17077,19061,162108,148558,142367,8425,13550,62375,14125,13784,4188,13540,341,14716,14653,8637,14041,63,13376,13376,8215,12910,0,20158,19975,14389,18973,183,613504,512956,446981,339854,149408,65975,100548,32295,26675,18370,12376,5620,68253,34405,17888,17396,33848,613504,419121,295976,293978,251575,194736,82486,42403,1998,1101,702,518,897,123145,29036,26162,19330,11826,8733,6832,2874,1617,1234,467,1257,94109,89040,70853,31159,43498,18187,5069,3059,1995,1064,2010,194383,140793,108748,92436,73476,33176,16312,32045,25734,23320,3707,6311,53590,42356,37664,5531,11234,607436,165548,47979,36265,11714,104019,37684,66335,13550,13018,532,75676,22251,12661,9590,44784,7950,36834,8641,8267,374,158533,29473,7359,22114,111792,11175,100617,17268,16818,450,207679,33230,1436,31794,151533,4112,147421,22916,21361,1555
ACSSF,2011e1,co,000,0173,0000043,85193,74261,3047,2097,1419,856,950,8091,6443,5007,1735,1648,23440,18930,16879,2601,4510,39683,37687,37340,1263,1996,10932,729,707,241,666,22,2885,2885,2134,2860,0,2888,2888,1662,2841,0,4430,4430,3470,4251,0,145101,136585,124609,110152,23710,11976,8516,3667,3246,2920,717,421,4849,3184,2994,705,1665,145101,96871,76312,75966,70727,64104,12743,5239,346,164,113,51,182,20559,5423,4273,3866,3355,645,407,1150,1049,1028,21,101,15136,14792,12836,8103,4951,1956,344,344,266,78,0,48230,26113,16105,14231,12211,5405,1874,10008,8371,8137,418,1637,22117,19451,18749,820,2666,140372,36451,4940,2800,2140,29757,4405,25352,1754,1732,22,14296,3412,930,2482,9527,1433,8094,1357,1357,0,40358,11059,2099,8960,25619,1500,24119,3680,3634,46,49267,8893,249,8644,36233,1050,35183,4141,3895,246
ACSSF,2011e1,co,000,0173,0000044,45710,36397,2181,766,550,292,1415,7886,5264,4373,1493,2622,15204,11020,9274,2283,4184,11126,10181,10013,347,945,9313,1151,1151,709,1151,0,2977,2977,1795,2977,0,2753,2753,2014,2753,0,2432,2432,2018,2361,0,67762,63475,53266,41508,19642,10209,4287,1742,1236,1144,447,506,2545,364,364,55,2181,67762,55623,43743,43707,36838,30023,11775,6869,36,36,0,36,0,11880,4511,4279,3241,1714,1678,1038,232,232,70,162,0,7369,6685,4936,3399,2272,1749,684,316,201,115,368,12139,9769,7793,6238,4787,3592,1555,1976,1530,1454,196,446,2370,1499,1368,318,871,67593,14415,4533,4078,455,8880,3165,5715,1002,1002,0,9479,3134,999,2135,5160,893,4267,1185,1185,0,22382,4610,498,4112,13571,913,12658,4201,4201,0,21317,4014,0,4014,14378,320,14058,2925,2854,71
ACSSF,2011e1,co,000,0173,0000045,56207,45753,6584,3898,2902,1132,2686,12104,8982,6213,3097,3122,17081,12909,11119,2463,4172,9984,9117,8547,681,867,10454,1959,1806,278,1658,153,2692,2692,1869,2681,0,2523,2523,1666,2477,0,3280,3280,2490,3155,0,93086,82923,70768,52297,26625,12155,10163,2800,2347,1961,518,453,7363,3673,1732,1941,3690,93086,69899,51192,50701,43327,33951,14372,7374,491,414,196,414,77,18707,6932,5891,4519,2273,2628,1372,1041,163,42,121,878,11775,10956,9333,4889,4971,1623,819,286,198,88,533,23187,13760,10480,8938,5477,5585,1542,3280,1761,1471,290,1519,9427,8047,7493,615,1380,89845,30053,10515,8621,1894,17425,6462,10963,2113,2056,57,11629,2814,966,1848,6607,661,5946,2208,2060,148,26387,6733,457,6276,17440,1116,16324,2214,2061,153,21776,1814,186,1628,16043,426,15617,3919,3794,125
ACSSF,2011e1,co,000,0173,0000046,67978,52832,6891,4962,2172,3286,1929,12661,9433,6509,4263,3228,20236,16198,12921,4830,4038,13044,11999,11313,1167,1045,15146,3704,3704,1758,3704,0,4413,4413,2645,4350,0,3577,3577,2194,3577,0,3452,3452,2568,3452,0,103416,98797,86902,56217,43683,11895,4619,2087,1743,1005,900,344,2532,1370,1129,515,1162,103416,79152,51371,51162,47662,36002,19384,3500,209,162,56,106,47,27781,6815,5859,4699,2895,1908,1160,956,728,460,268,228,20966,19768,16551,4963,12209,3217,1198,690,316,438,508,24264,18663,14982,12858,8214,8659,2124,3681,2506,2106,888,1175,5601,4159,3339,1238,1442,102673,35104,11645,9944,1701,20229,10169,10060,3230,3167,63,13845,3613,1634,1979,7270,2020,5250,2962,2962,0,31123,6194,1687,4507,18709,3449,15260,6220,6220,0,22601,3197,76,3121,16670,1003,15667,2734,2734,0
ACSSF,2011e1,co,000,0173,0000047,461274,392040,47537,23379,12096,11808,24158,69358,44591,30599,16232,24767,98569,77341,63063,18308,21228,176576,161884,154808,9525,14692,69234,15174,14833,4659,14589,341,16789,16661,9854,15974,128,15143,15143,9179,14585,0,22128,21945,15519,20706,183,673106,563578,490363,373208,164046,73215,109528,34757,28697,19732,13199,6060,74771,37680,20449,18110,37091,673106,460304,323942,321895,276300,215424,88916,45595,2047,1101,702,518,946,136362,33068,29872,21942,13910,9452,7930,3196,1783,1234,633,1413,103294,97560,77677,34512,47931,19883,5734,3371,2114,1257,2363,212802,155212,120434,102180,80850,36612,18254,34778,27759,25154,3898,7019,57590,44627,39489,6138,12963,667038,182661,53306,40372,12934,114241,40771,73470,15114,14507,607,81881,23377,13026,10351,48728,9034,39694,9776,9402,374,174597,32157,7588,24569,122684,11539,111145,19756,19231,525,227899,37131,1512,35619,166180,4585,161595,24588,22714,1874
ACSSF,2011e1,co,000,0173,0000048,478661,414737,29198,14614,9919,5229,14584,78300,58162,50403,10158,20138,121570,101484,94439,10215,20086,185669,170355,167584,5832,15314,63924,6917,6634,3014,6272,283,17548,17548,11677,17060,0,15719,15719,10022,15199,0,23740,23710,16867,22526,30,736552,660671,588800,512060,126267,71871,75881,27782,23296,19654,6645,4486,48099,22334,19675,3834,25765,736552,590972,460247,455880,409601,368164,74919,46279,4367,3112,2414,1037,1255,130725,33833,29831,23520,18730,5942,6311,4002,2715,2364,719,1287,96892,90277,71194,47463,28154,19083,6615,3005,2727,278,3610,145580,97401,72109,61219,52432,20859,10890,25292,19888,18421,2305,5404,48179,40176,38674,2533,8003,728880,134637,38786,23403,15383,88066,16899,71167,7785,7265,520,68061,19534,6762,12772,42267,6397,35870,6260,6065,195,200123,49614,6045,43569,129179,7228,121951,21330,20651,679,326059,64675,1842,62833,232835,6722,226113,28549,27076,1473
ACSSF,2011e1,co,000,0173,0000049,468612,367035,36149,18945,10809,9343,17204,92885,64991,51884,17192,27894,131430,104682,87936,22700,26748,106571,95512,91422,7013,11059,101577,15250,15202,6682,15184,48,31719,31711,19837,30922,8,27196,27167,18856,26674,29,27412,27338,18935,26437,74,693660,659544,554785,414906,218123,104759,34116,11956,10270,8342,2763,1686,22160,9394,6900,3141,12766,693660,553939,429343,426028,366257,299034,116776,59771,3315,1940,351,1650,1375,124596,41206,35972,27652,15790,13327,8320,5234,4306,1683,2691,928,83390,76601,60303,30383,34317,16298,6789,3944,2328,1846,2845,139721,103371,84300,69459,47308,42327,14841,19071,13697,11380,4259,5374,36350,26891,21891,6834,9459,685234,165479,49220,34833,14387,98008,34958,63050,18251,17659,592,88106,24290,10860,13430,46926,9824,37102,16890,16490,400,217480,50765,8243,42522,131862,14667,117195,34853,34378,475,214169,34812,1482,33330,147774,8129,139645,31583,30690,893
ACSSF,2011e1,co,000,0173,0000050,462982,374478,38259,20563,14405,7334,17696,82520,61448,51877,12194,21072,129401,105406,93653,15831,23995,124298,114428,111998,5540,9870,88504,12211,11852,4886,11663,359,26025,25948,16480,25743,77,26082,26013,17548,25243,69,24186,24186,17469,23345,0,725596,666025,584847,475499,180658,81178,59571,17291,13574,11727,3440,3717,42280,19623,15059,5680,22657,725596,585119,468891,464002,406554,345935,109809,57448,4889,3336,2029,1914,1553,116228,42426,36820,27611,17698,12007,9209,5606,4087,3025,1062,1519,73802,69441,57942,34986,27080,11499,4361,2394,1835,629,1967,140477,94312,72056,61747,46733,31569,10309,22256,16330,15199,1690,5926,46165,38043,34845,4018,8122,715913,166522,49348,36511,12837,103502,26683,76819,13672,13332,340,91379,26634,8313,18321,51610,6402,45208,13135,12918,217,210132,51908,7002,44906,128516,8955,119561,29708,28962,746,247880,43754,1976,41778,172137,6875,165262,31989,30782,1207
