ACSSF,2011m1,co,000,0106,0000011,2487,560,343,201,916,384,1440,238,201,664,195,522,1003,687,152,25,3433,2502,543,1421,1841,1153,3759,2010,3396,3755,3960,1106,2441,2683,8578,978,1951,944,3649,2165,585,577,583,156,93,2217,2420,2419,1489,2072,2376,1320,1232,1220,304,514,2463,2641,2843,1061,1935,1627,1299,943,828,409,1069,1962,2078,2083,555,1872,3975,2444,579,159,156,51,569,147,559,2420,2357,296,2327,2514,920,2597,2410,1287,326,234,235,1249,565,1051,2394,1584,814,1362,2727,1397,2678,1649,1277,614,223,573,1124,761,1021,1987,988,589,794,2023,1141,2105,1670,1100,329,181,299,1141,799,1030,1627,1131,589,846,1936,1330,1697,2487,2336,977,431,610,385,350,414,234,3649,2081,1733,1692,467,1243,4005,4421,4788,2097,3735,3975,3869,1982,671,371,563,1809,864,1553,4061,3195,1163,2876,4021,1576,3996,1670,1100,329,181,299,1141,799,1030,1627,1131,589,846,1936,1330,1697,2487,2336,977
ACSSF,2011m1,co,000,0106,0000012,2699,839,500,201,1057,424,1781,362,234,920,195,710,1371,1025,278,25,3031,2714,934,1758,2007,1646,4033,3325,4287,4884,4671,939,2439,2405,7490,1071,1620,867,3221,2774,769,641,651,156,401,2933,3500,3889,2170,3087,2689,1661,1631,1666,412,680,3219,3799,3771,1532,2650,1668,1504,1074,964,419,1214,2281,2650,2487,986,2286,4422,3224,749,355,156,334,681,147,669,3292,3358,411,3277,3792,1123,3862,3062,1697,450,252,379,1643,583,1535,3444,2500,1077,2209,3731,1830,3917,1814,1497,722,303,623,1390,916,1203,2330,1891,620,1747,2801,1587,3046,1549,1213,349,187,307,1263,1031,1272,1763,1231,686,885,1905,1699,1981,2699,2684,1189,480,733,531,471,491,306,3221,2290,2064,2027,568,1584,4203,5204,6095,3053,4762,4422,4386,2250,963,401,754,2100,1013,1987,4883,4993,1368,4622,5643,2446,5816,1549,1213,349,187,307,1263,1031,1272,1763,1231,686,885,1905,1699,1981,2699,2684,1189
ACSSF,2011m1,co,000,0106,0000013,2496,883,479,102,1483,339,1295,341,136,588,164,697,1271,736,58,201,886,2463,798,1479,1767,1078,2605,3571,4688,4668,4064,1430,3231,3201,39591,1071,1518,1135,577,984,724,709,665,249,123,1217,3017,3505,2085,2674,1003,1707,1686,1482,674,382,1945,2817,2743,1710,2204,569,1242,1136,1124,209,567,1354,1656,1640,755,1593,1541,1331,724,260,201,260,681,164,658,1436,3081,873,3044,3463,1345,3515,1251,1712,594,216,479,1524,514,1453,1954,2359,790,2347,2923,1625,3323,637,1232,230,156,146,1264,606,1132,1322,1151,415,1010,1569,1186,1889,619,981,304,115,300,915,802,841,1177,781,731,386,1465,1317,1572,2496,2202,1077,320,613,387,390,591,244,577,2199,2118,1900,718,693,2282,4496,4874,2923,4169,1541,1556,2195,654,282,540,2038,848,1927,2401,4507,1286,4406,4973,2437,5074,619,981,304,115,300,915,802,841,1177,781,731,386,1465,1317,1572,2496,2202,1077
ACSSF,2011m1,co,000,0106,0000014,3668,1339,1259,201,1362,511,1585,351,55,587,157,539,1450,778,124,117,1155,3647,1105,1442,2399,1913,3817,3218,5027,4338,5781,698,3483,3642,13464,730,1249,1110,1108,1165,1664,1669,1546,505,306,2149,2995,3215,2286,2034,593,2314,2136,2031,529,648,2422,3445,3908,1973,2302,297,1506,1317,1282,380,1293,1529,2021,1897,815,1571,1472,1332,1664,249,201,249,1636,117,1640,2304,3343,1090,3127,3554,1453,3405,613,2314,879,120,868,1890,833,1844,2390,2310,1347,2112,3258,1745,3533,302,1506,276,250,105,1534,575,1508,1536,1065,505,870,1591,1371,1784,550,1029,494,233,351,1049,835,1018,1121,902,565,719,1223,1088,1379,3668,3472,1485,281,557,905,641,675,486,1108,3600,3033,2838,758,1749,3798,5905,5713,3352,3854,1472,1400,3614,968,257,893,3093,997,2988,3908,4639,1895,4397,5366,2442,5477,550,1029,494,233,351,1049,835,1018,1121,902,565,719,1223,1088,1379,3668,3472,1485
ACSSF,2011m1,co,000,0106,0000015,1766,745,321,201,1078,490,926,57,201,394,106,448,540,600,157,201,774,1742,154,573,1188,1398,1896,1801,2305,3084,3887,1864,9340,5709,67059,2217,3775,1813,594,655,719,720,573,364,94,879,2496,2643,1132,2398,685,1167,1136,1106,506,191,1411,2154,2167,1008,1868,436,825,694,703,249,481,942,1257,1247,553,1063,1241,1220,720,506,201,506,533,126,514,1304,2733,548,2645,2634,601,2641,806,1167,235,201,235,1196,786,918,1451,1478,574,1361,1628,998,1914,449,826,208,162,102,799,469,708,940,592,327,445,991,1108,1231,666,750,285,54,282,708,449,649,1038,543,353,444,1111,1015,1026,1766,1723,517,73,324,190,291,182,57,594,1493,1433,1347,641,524,1629,3304,3308,1569,3144,1241,1357,1507,602,162,578,1450,896,1238,1937,3275,812,3087,3133,1505,3647,666,750,285,54,282,708,449,649,1038,543,353,444,1111,1015,1026,1766,1723,517
ACSSF,2011m1,co,000,0106,0000016,3033,1141,515,201,1382,116,1485,218,56,602,107,709,1202,786,317,66,490,3042,690,1302,2105,1602,3125,4423,4720,4371,4867,1037,3761,3956,15589,1054,831,1181,310,513,963,928,926,84,339,1119,2929,3218,2203,2812,582,1758,1682,1621,562,583,1972,3259,3541,1978,2731,330,1222,1005,965,182,791,1316,2097,2303,1046,2115,1774,1590,963,438,183,396,853,68,854,1868,4157,1074,4004,4287,1239,4184,890,1758,553,235,480,1661,638,1562,2073,2571,1434,2136,3160,1318,3241,389,1167,432,117,419,1179,712,1023,1275,1482,772,1163,1707,1310,1779,547,1277,461,297,369,1289,942,1155,1364,1420,1071,1015,1818,1648,2087,3033,2964,1031,217,523,640,327,370,178,310,2530,2282,2276,570,1113,2603,5209,5408,2962,4656,1774,1865,2504,844,365,747,2261,951,2130,2989,5895,1959,5358,6573,2418,6421,547,1277,461,297,369,1289,942,1155,1364,1420,1071,1015,1818,1648,2087,3033,2964,1031
ACSSF,2011m1,co,000,0106,0000017,2028,590,487,400,930,197,1347,175,201,502,201,201,1025,658,201,101,911,2030,255,1024,1239,1517,2043,1631,2883,4192,4421,2520,6965,8328,29341,3017,5479,1914,814,1153,569,548,552,71,168,1270,1756,2217,1208,1492,1215,1416,1364,1199,724,236,1815,2585,2535,1115,1873,876,1111,1025,1063,292,421,1410,1617,1680,478,1078,760,1239,569,150,201,150,549,201,549,1354,1578,366,1544,1893,404,1933,1198,1416,715,628,320,1313,248,1255,1791,1171,257,1138,1837,1068,2105,915,1111,65,201,65,1108,475,1061,1413,376,75,369,1467,947,1824,754,780,148,201,148,771,576,721,1078,430,191,359,1022,628,1138,2028,1876,832,116,524,149,445,403,201,814,1905,1825,1798,729,480,2053,3342,3448,1790,2571,760,1021,1905,729,628,351,1903,537,1815,2057,2140,512,2040,2771,1595,3464,754,780,148,201,148,771,576,721,1078,430,191,359,1022,628,1138,2028,1876,832
ACSSF,2011m1,co,000,0106,0000018,3798,2004,1807,319,1999,1243,1944,670,285,585,173,629,1865,753,69,201,2082,3631,890,1831,2606,2896,4159,2435,4610,5129,5183,1539,3113,3118,5264,1304,1452,799,2155,1932,1950,1683,1556,788,884,2759,3818,4663,2553,3501,1272,2853,2807,2701,859,950,3022,3630,3875,1440,2158,382,1405,1393,1360,722,1171,1362,1944,1960,878,1467,2592,2413,1950,503,177,488,1882,750,1686,3098,3426,1108,3130,4288,1482,4553,1282,2871,679,421,422,2883,866,2875,3005,2171,922,2054,3878,1566,3929,395,1404,671,451,535,1482,817,1513,1355,1106,457,971,1706,1367,2088,458,1281,341,269,235,1255,988,1300,1217,939,635,796,1340,1520,1744,3798,3370,2359,501,1535,1301,1081,1057,703,2155,3480,3485,3441,1407,1890,3999,5218,5797,3050,4220,2592,2531,3487,1116,599,889,3442,1725,3635,4352,4468,1716,4021,5541,2458,5870,458,1281,341,269,235,1255,988,1300,1217,939,635,796,1340,1520,1744,3798,3370,2359
ACSSF,2011m1,co,000,0106,0000019,2934,904,489,143,1272,294,1606,132,82,714,150,674,1336,881,442,201,697,2934,337,1561,1823,2015,2897,2537,4478,5292,4968,1160,3970,4252,20594,1596,1388,1056,412,894,878,768,772,122,395,1331,2162,2432,1704,2092,809,1760,1694,1730,317,460,1797,2852,3004,1528,2093,318,1384,1231,1145,351,752,1469,2070,2025,867,1965,1631,1060,878,371,201,371,801,98,789,1559,2128,357,2134,2504,782,2626,1079,1736,275,249,125,1728,357,1742,1984,1899,732,1680,2528,1274,2824,356,1384,287,179,244,1355,513,1241,1485,1095,496,1138,1646,1219,1790,624,1227,249,137,211,1266,859,1027,1249,811,353,712,1452,1531,1625,2934,2636,1096,389,627,529,285,434,232,412,2682,2329,2263,444,964,2709,3901,4221,2703,3734,1631,1545,2657,526,307,437,2532,594,2429,3316,3667,1011,3490,4109,2100,4464,624,1227,249,137,211,1266,859,1027,1249,811,353,712,1452,1531,1625,2934,2636,1096
ACSSF,2011m1,co,000,0106,0000020,1919,681,369,201,829,233,1090,291,201,815,106,680,1032,595,95,201,673,1862,388,1150,1346,1200,1823,1721,3025,4182,4597,1267,4500,5635,7801,1430,3211,1329,679,891,706,620,521,385,311,1217,2752,2633,1507,2597,816,1269,1210,1193,205,346,1257,1950,2229,1224,1591,645,969,795,812,270,665,1065,1560,1376,744,1459,1754,1384,708,303,201,303,609,201,609,1471,2366,202,2383,2803,1212,3152,972,1269,285,139,244,1296,280,1288,1382,1551,873,1319,2106,1095,2401,657,950,240,186,158,874,300,855,1064,757,370,665,1205,843,1312,604,926,282,231,174,984,720,980,927,711,483,422,1161,1106,1382,1919,1839,970,336,516,294,430,314,430,679,1711,1500,1551,504,865,1839,3651,3714,2093,3123,1754,1822,1678,469,231,408,1572,420,1495,2419,3193,910,3073,4134,1820,4577,604,926,282,231,174,984,720,980,927,711,483,422,1161,1106,1382,1919,1839,970
ACSSF,2011m1,co,000,0106,0000021,1605,586,237,201,630,292,745,110,83,348,34,409,659,672,171,201,698,1616,383,1068,1053,878,1647,1438,2671,2621,2522,1544,3105,3288,41015,1401,4056,1618,475,1214,649,606,475,378,257,1437,2108,2286,1170,1519,1183,915,875,817,378,173,1269,1375,1505,656,1132,426,684,579,570,161,529,830,1132,1124,334,1102,857,1260,649,248,248,201,609,123,597,1430,1690,521,1610,2229,563,2157,1239,915,275,47,275,861,232,816,1287,941,367,771,1487,582,1518,421,684,317,227,172,599,272,619,826,559,314,451,1002,977,1054,396,761,246,223,120,746,656,750,866,508,234,446,1007,813,1070,1605,1386,804,342,500,276,77,308,275,475,1346,1212,1123,574,575,1469,2356,2491,1323,2240,857,868,1346,396,350,326,1224,369,1198,1559,1931,645,1800,2568,1236,2733,396,761,246,223,120,746,656,750,866,508,234,446,1007,813,1070,1605,1386,804
ACSSF,2011m1,co,000,0106,0000022,1488,655,370,37,897,252,902,176,125,486,83,426,682,691,228,42,802,1509,508,764,1299,735,1601,1682,1980,2028,2008,828,2791,4278,13917,890,2960,1276,681,589,661,627,627,201,358,817,1666,1695,1319,1383,584,1279,1113,1021,431,397,1359,1454,1530,769,1609,227,731,508,503,60,615,770,1114,1018,367,982,1894,1277,668,58,58,201,680,151,685,1328,1266,343,1214,1649,507,1771,838,1279,244,62,240,1303,486,1075,1460,1502,1111,1116,1619,717,1586,286,732,124,108,73,713,585,544,783,676,600,360,834,741,991,442,778,253,140,220,753,505,718,754,650,362,487,929,850,1007,1488,1408,847,106,379,545,173,317,381,681,1481,1346,1277,436,717,1550,2587,2672,1575,2578,1894,1773,1487,299,141,248,1536,768,1398,2133,1956,1406,1694,2379,1174,2597,442,778,253,140,220,753,505,718,754,650,362,487,929,850,1007,1488,1408,847
ACSSF,2011m1,co,000,0106,0000023,2170,764,455,201,1331,194,1136,77,201,365,58,573,765,563,201,201,815,2173,322,1018,1825,1142,2235,2982,4021,3874,3363,1782,6016,5992,20850,1273,2302,1744,912,823,1278,1271,1272,38,105,1555,2545,2660,1055,2166,894,1101,991,983,440,510,1245,2212,2434,932,1935,380,798,799,810,130,667,912,1635,1690,257,1298,2352,1788,1278,77,201,77,1277,201,1277,2231,2239,682,2051,2749,959,2582,914,1109,687,294,638,1049,497,879,1252,1648,745,1626,2093,1260,2283,503,832,145,50,135,841,484,853,910,427,258,341,978,859,1048,600,786,474,467,59,906,865,676,894,660,363,485,1011,1179,1165,2170,1674,1530,49,559,1351,195,520,148,912,1876,1791,1764,455,873,2078,3858,4214,1498,3523,2352,2359,1910,684,298,635,1911,726,1746,2788,2778,954,2747,3473,2081,3584,600,786,474,467,59,906,865,676,894,660,363,485,1011,1179,1165,2170,1674,1530
ACSSF,2011m1,co,000,0106,0000024,1299,577,118,62,537,228,641,201,201,300,62,312,652,390,54,201,2374,1299,193,796,670,757,2318,956,1924,2026,2332,2713,9442,9229,11199,2460,2060,2492,2229,2196,578,482,467,105,329,2162,2134,2005,795,945,2020,796,801,659,337,112,1904,1727,1601,583,819,1712,661,591,537,214,238,1642,1433,1315,429,784,2281,2191,578,329,201,329,482,201,482,2158,929,173,916,2216,331,2177,2020,796,53,53,201,798,282,721,1904,876,367,735,2039,485,1900,1712,661,149,201,149,645,260,544,1642,273,70,267,1672,663,1395,1696,661,37,40,33,657,404,570,1427,299,259,143,1434,808,1093,1299,1266,348,201,242,115,49,174,201,2229,1171,1107,967,386,418,2366,2723,2549,1081,1400,2281,2235,1171,357,53,362,1125,383,1052,2372,1407,438,1295,2888,856,2805,1696,661,37,40,33,657,404,570,1427,299,259,143,1434,808,1093,1299,1266,348
ACSSF,2011m1,co,000,0106,0000025,2179,1098,541,57,1067,477,1256,320,201,505,94,337,865,624,58,117,3757,2123,584,966,1817,1310,4144,2952,3873,3627,3692,1013,4226,4374,17025,933,1574,1196,3772,3318,1330,1287,1254,127,211,3628,3936,3738,2113,1949,2873,1406,1262,1108,476,574,3083,3284,3519,1468,1712,2147,1111,958,916,221,588,2031,1667,1592,609,1522,3681,3276,1329,212,201,212,1266,72,1262,3584,3031,691,2953,4114,1410,3951,2897,1406,644,66,637,1252,425,1178,3107,1862,992,1549,3229,1334,3207,2149,1111,68,201,68,1124,471,1049,2034,702,302,599,2067,1253,2001,2214,1039,418,56,415,1011,778,868,1922,736,477,546,1891,1093,1623,2179,2138,1098,150,582,454,483,569,353,3772,2219,1983,1780,543,877,4392,4912,5180,2935,3255,3681,3850,2236,667,66,668,2221,681,2093,4459,4157,1449,3782,5281,2193,4758,2214,1039,418,56,415,1011,778,868,1922,736,477,546,1891,1093,1623,2179,2138,1098
ACSSF,2011m1,co,000,0106,0000026,,,,,,,,,,,,,,,,,2126,886,201,144,536,582,1999,614,847,1313,2272,2521,18378,17514,7153,2155,3679,2900,1873,2725,510,506,506,201,94,2673,2625,2484,1018,2204,1882,392,392,358,116,201,1789,1726,1752,364,797,1378,193,192,190,31,8,1356,1309,1294,234,711,2215,2813,506,506,201,506,201,201,201,2777,2612,366,2568,2408,397,2393,1860,392,201,201,201,392,63,378,1757,612,277,598,1801,603,1721,1380,192,31,31,201,190,114,149,1357,242,206,133,1345,580,1404,1175,458,140,201,140,455,275,379,1020,346,201,346,990,416,914,,,,,,,,,,1873,649,657,635,142,94,1929,2718,2510,1088,2246,2215,2316,657,507,31,506,439,134,402,2324,2663,487,2601,2638,932,2753,1175,458,140,201,140,455,275,379,1020,346,201,346,990,416,914,880,890,114
ACSSF,2011m1,co,000,0106,0000027,1794,738,288,201,629,201,678,127,201,218,110,308,664,359,96,201,2340,1794,617,560,1091,742,2272,561,1521,1500,2468,2621,9397,8264,33713,3205,4301,1983,1908,2234,773,761,730,158,118,2043,1935,1759,599,1066,2041,899,859,859,201,241,2276,2170,2256,655,898,1928,633,383,367,83,530,1772,1595,1594,328,756,2210,2236,771,201,201,201,771,117,761,2051,976,765,506,2031,497,1939,2027,900,556,201,556,780,53,780,2260,715,167,683,2166,453,2286,1927,633,139,125,60,612,201,612,1770,330,246,271,1718,546,1810,1519,688,232,207,96,666,378,543,1258,291,141,266,1207,559,1120,,,,,,,,,,1908,1636,1441,1437,181,587,2154,2503,2722,910,1310,2210,1916,1636,576,125,559,1256,128,1243,2153,1299,837,940,2429,849,2396,1519,688,232,207,96,666,378,543,1258,291,141,266,1207,559,1120,1794,1702,619
ACSSF,2011m1,co,000,0106,0000028,2939,1667,1228,286,1519,728,1828,563,285,473,173,600,1538,566,69,201,3972,2829,671,1617,2073,1950,4540,2283,3590,3734,4476,1387,3878,4444,7970,1583,1921,824,3522,3488,1620,1274,1113,762,690,3809,3609,3925,2296,3053,3116,2110,2153,2200,500,646,3268,3337,3522,1299,1863,2502,1522,1425,1394,503,1015,2243,2012,1900,647,1530,3619,3434,1620,404,177,392,1560,681,1278,3792,3242,950,2973,3939,1310,4319,3117,2129,549,411,348,2173,664,2153,3247,1844,827,1675,3549,1296,3430,2499,1520,498,451,247,1482,686,1514,2237,833,325,675,2148,1199,2190,2054,1144,277,244,147,1084,821,872,1894,882,571,715,1797,1366,1916,2939,2739,1912,438,1065,1086,922,855,579,3522,2824,2794,2802,991,1390,4135,4729,4701,2776,3767,3619,3387,2829,862,591,643,2727,1511,2830,4135,4025,1500,3524,4585,2165,4937,2054,1144,277,244,147,1084,821,872,1894,882,571,715,1797,1366,1916,2939,2739,1912
