ACSSF,2011m1,co,000,0128,0000001,12726,4609,3313,3275,6365,6938,4462,9677,5606,5046,2926,5210,7067,5893,4887,9900,8462,708,5778,11078,8111,9385,9498,4470,8995,5248,7124,15297,2523,2347,1639,3210,4827,1835,3440,2880,2065,1981,3898,5313,4442,3019,7615,7245,578,2893,9553,7452,6678,3621,2279,3324,2754,4881,11577,1130,1123,165,693,687,398,2265,768,750,132,578,1371,449,1331,3851,1107,227,3997,5504,2568,5463,7848,3086,7743,3621,3257,13141,1083,846,640,2081,2717,3231,8331,3295,2951,1407,2478,4816,3657,3078,4292,3512,218,2715,3798,2132,3196,3542,1731,3366,2175,2669,8008,2586,1912,1991,5936,2027,972,2281,1538,1243,1106,2168,1243,137,1219,2073,1180,201,1694,1118,930,611,943,732,657,2092,978,8770,1945,840,1756,1522,4100,2578,3411,4452,4069,1170,1294,1025,156,1017,2205,1097,201,1920,1525,1222,1102,2207,477,2167,1995,826
ACSSF,2011m1,co,000,0128,0000002,15735,3221,1899,2814,5218,5545,3824,8897,5236,4761,2000,4508,6086,5272,4340,8714,6801,683,5066,10630,7132,8560,8492,3937,8487,4983,5825,13647,1782,1123,1435,2388,3597,1392,2860,2175,1580,1457,3505,4353,3735,2729,6130,5635,563,2634,8355,6155,5595,3253,1959,3059,2465,4079,10605,565,555,117,523,656,340,2066,677,679,87,538,1373,420,1312,3547,987,227,3645,5067,2112,5020,7147,2682,7026,3062,2901,12425,970,754,648,1643,2097,2800,8117,2439,2099,1143,2337,4314,3209,2725,4124,3130,230,2414,3355,2146,2725,2803,1516,2704,1920,1982,6541,1813,1030,1586,5007,1855,651,1619,1168,1017,925,1591,1230,126,1210,1837,818,201,1614,987,791,597,752,532,577,1953,768,7811,1552,386,1493,1414,3497,2312,3066,3950,3671,1087,1227,969,156,960,1869,915,201,1635,1150,987,867,1924,412,1873,2012,784
ACSSF,2011m1,co,000,0128,0000003,13667,3462,3072,1494,3887,3853,2398,4173,3615,3161,1728,2530,3992,3018,2427,4639,3895,259,2821,5638,4316,4896,4416,1889,3674,2884,3876,9945,2007,1934,683,2035,3294,1030,1777,1443,877,1099,1647,2921,2444,1605,3578,3578,256,1379,5203,4096,3454,2039,1355,1643,1214,2797,5110,1018,1014,118,382,161,211,734,325,299,102,273,276,164,232,1531,394,201,1407,2964,1531,2707,3115,1314,2630,1873,1778,6981,643,534,315,1045,1837,1698,3328,2237,2083,600,1068,2851,2284,1547,2233,1389,45,1640,1811,828,1522,1619,523,1515,992,1586,4084,2052,1719,1277,2894,849,737,1317,1023,746,588,1325,183,49,175,943,818,201,456,466,435,213,625,444,364,887,626,3220,1101,713,808,724,1904,917,1175,2096,1952,608,327,231,201,231,1198,565,201,1070,1006,775,595,747,243,710,486,257
ACSSF,2011m1,co,000,0128,0000004,12512,4269,3090,3000,6204,6735,4446,9541,5751,4996,2765,5081,6559,5738,4564,9519,8358,709,5626,10754,7921,9022,9195,4566,8812,4795,6746,15395,2452,2176,1628,3147,4667,1758,3305,2822,2023,1896,3855,5193,4338,2952,7500,7190,577,2886,9191,7180,6620,3626,1903,3243,2759,4603,10952,1090,1084,159,652,682,395,2186,776,752,124,573,1327,449,1275,3746,1088,227,3929,5282,2573,5207,7530,3196,7419,3600,3083,12704,1100,848,595,1996,2665,3138,8085,3197,2818,1377,2443,4624,3646,2933,4208,3508,230,2647,3626,2082,3110,3243,1585,3152,2003,2541,7482,2205,1549,1722,5453,1905,923,2122,1516,1222,990,2103,1176,126,1155,2124,1192,201,1692,1105,945,560,914,707,669,1998,955,8741,1692,589,1583,1427,3975,2585,3398,4420,4018,1154,1293,1016,156,1008,2056,1058,201,1796,1536,1190,1081,2110,476,2068,2041,808
ACSSF,2011m1,co,000,0128,0000005,12415,4021,2624,2975,6102,6718,4385,9256,5508,4857,2625,4916,6136,5572,4148,9568,8257,669,5456,10360,7987,8598,8662,4343,7993,4741,6472,15320,2379,2031,1595,2810,4548,1707,3283,2701,1932,1866,3794,5138,4344,2742,7524,7131,568,2879,9162,7313,6432,3319,1741,2903,2631,4543,10738,1002,999,118,510,679,395,2191,749,744,70,506,1333,449,1278,3670,1051,227,3856,5216,2518,5117,7030,2977,6661,3383,2948,12562,1061,825,573,1850,2642,3064,7861,3130,2796,1351,2408,4266,3481,2800,4288,3504,198,2693,3609,2024,3078,2993,1543,2881,1990,2558,7660,1879,1052,1731,5181,1847,913,2136,1441,1219,896,2103,1176,126,1155,2137,1192,201,1690,1071,904,556,837,660,585,1966,937,8366,1625,384,1549,1354,3865,2567,3260,4274,3907,1127,1293,1021,156,1013,1881,1076,201,1560,1505,1180,1076,1874,483,1803,2033,814
ACSSF,2011m1,co,000,0128,0000006,10324,2629,2131,1675,4267,3650,2935,6665,3424,3107,1328,2885,4922,4087,3201,6027,4997,442,3716,7811,5548,5817,6548,2434,6407,3988,4169,9735,2217,1950,1234,1691,2302,919,1987,1229,941,926,2241,3249,2838,2072,4541,4284,440,1477,6322,5170,4418,2586,1465,2385,1883,3103,8495,194,150,117,288,350,336,1612,652,652,201,203,1161,195,1155,2857,573,201,2947,3672,1673,3429,5761,1819,5424,2342,2052,8406,664,592,385,1028,1685,2413,5708,1734,1664,559,1812,2958,2468,1849,2583,2012,65,1920,2818,1477,2222,1990,820,1960,1384,1729,4633,1053,600,790,3749,1301,368,1109,848,740,485,1338,714,92,700,1476,1026,201,970,764,644,391,223,152,163,1527,532,4664,870,79,861,867,2511,1809,2073,2604,2419,694,508,643,135,642,1014,608,201,890,975,640,806,1320,461,1187,1349,454
ACSSF,2011m1,co,000,0128,0000007,10007,3092,1899,2357,5149,5012,3421,7005,4352,3941,2287,4101,4920,4336,3051,6726,5763,518,4198,8234,5838,6269,5273,3453,4590,3597,4379,10449,1280,821,1130,2511,3561,1359,2553,2199,1479,1569,2830,3958,3576,1877,5343,5115,401,2121,7173,5087,4861,2399,1566,1881,2103,3329,6558,971,970,13,458,574,213,1412,411,406,70,464,620,394,500,2817,846,227,2944,3484,1948,3346,4028,2398,3910,2314,2057,9787,839,639,414,1764,2167,2332,5074,2614,2245,1178,1748,3241,2633,2090,3399,2761,185,1879,2363,1320,2111,2400,1228,2121,1502,1937,6097,1653,1000,1639,3842,1497,878,1637,1261,1096,782,1615,858,87,855,1296,565,201,1222,785,609,447,850,614,557,1781,879,6293,1389,372,1301,1016,2807,1497,2494,2979,2727,912,1149,803,74,791,1480,855,201,1192,1159,994,635,1203,176,1198,1386,642
ACSSF,2011m1,co,000,0128,0000008,4510,2036,1906,443,2315,1675,904,1994,1063,665,584,1073,1948,947,1755,2583,1395,340,1834,2462,1623,1989,2908,1408,3017,1349,1484,3338,794,793,211,1193,634,267,815,382,299,240,716,1293,571,1197,1579,1469,233,415,1949,1545,1211,1498,773,1286,739,994,3160,502,488,109,403,92,201,398,118,54,102,247,134,201,134,1296,72,201,1296,1379,396,1228,2537,940,2603,1041,1120,2679,274,159,201,438,460,807,1748,452,273,313,524,1213,657,966,765,501,113,545,715,214,649,1006,269,956,344,505,2544,1355,1293,277,2041,370,116,317,318,44,320,321,201,201,201,221,201,201,221,189,183,84,387,191,333,603,161,1925,496,466,238,391,1211,268,803,577,537,204,201,163,201,163,797,119,201,795,271,237,126,591,135,571,202,116
ACSSF,2011m1,co,000,0128,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0128,0000010,5313,1916,1791,366,2027,1159,414,1608,825,568,438,792,1769,831,1608,1814,1054,340,1352,2434,1445,1731,2462,1150,2514,1146,1125,3026,811,802,102,768,514,241,570,204,199,49,553,1233,513,1112,1072,986,233,434,1834,1369,987,1430,563,1282,416,820,2312,477,464,109,403,50,201,394,118,54,102,159,118,201,118,803,201,201,803,1274,388,1115,1556,776,1534,835,784,2480,201,19,201,411,390,214,1484,406,264,249,520,971,595,803,561,385,113,403,495,111,493,954,233,928,310,477,2252,1186,1155,185,1874,355,22,317,274,44,276,19,201,201,201,221,201,201,221,84,201,84,379,171,333,556,120,1634,449,408,201,391,871,250,563,486,468,188,201,163,201,163,790,119,201,787,270,235,126,572,21,571,183,103
