ACSSF,2011e1,co,000,0103,0000021,26968,35687,47880,11365,21121,32983,9426,27968,36483,47003,14385,21434,32308,10257,,,,,,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,12621,48082,51050,11030,2499,41701,2499,,,,,,,,28276,36551,47719,15234,21358,32707,10196,24558,32967,50167,4910,18859,40059,3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000022,24870,30922,42414,9518,21087,30680,8591,25674,31642,45343,8985,21496,32163,8910,21981,35381,37165,11127,21662,21327,24814,24320,32674,37050,22692,8801,31257,5828,,,,,,,,.,.,.,.,.,.,.,19692,26891,31670,11551,16898,25566,11071,23408,23247,78041,6568,23448,27577,3527,27377,34801,50316,9368,21639,36736,7942,21672,25691,35370,8734,19579,26928,9386,47754,23263,9235,0,9235,201,1312,1373,3709,1676,964,14028,8209,5819,3025,1695,502,436,94,67,24491,8337,0,8337,124,2104,2998,1959,972,180,16154,9893,6261,3313,1887,695,156,210,0
ACSSF,2011e1,co,000,0103,0000023,31375,35559,48496,12429,26084,35999,8568,31994,36187,48842,12235,26424,35933,8954,,,,,,,,,,,,,,,36428,57991,79063,37360,15708,25568,6242,.,.,.,.,.,.,.,22363,21891,36250,19786,26250,37969,8590,,,,,,,,33638,40384,52013,11662,27214,36928,9172,26341,29913,35296,16461,22158,32391,7313,49190,25409,10083,0,10083,259,815,2331,3978,1426,1274,15326,8089,7237,2499,2092,684,1691,271,0,23781,7931,0,7931,162,1403,1995,2496,1414,461,15850,10846,5004,2886,1256,737,125,0,0
ACSSF,2011e1,co,000,0103,0000024,34942,40598,54355,9441,30197,43261,9904,35671,41203,54961,9779,30479,43297,9719,,,,,,,,2499,2499,.,2499,.,.,.,,,,,,,,.,.,.,.,.,.,.,22784,35230,35230,.,21330,25405,19661,,,,,,,,38151,41891,56463,10250,33204,44648,10021,23632,30405,33805,5738,18915,27279,8380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000025,26597,28949,41158,11898,24527,37279,11117,28282,30758,45021,12233,26011,38998,12263,21846,24524,34819,9114,19640,32498,10797,20713,46447,75549,7160,20393,21274,3189,29438,29085,41186,16127,29620,37236,13450,,,,,,,,20848,23140,27343,13297,12956,23466,7033,35459,36023,52121,12222,33924,38985,5461,31955,35668,48936,12248,29328,42139,12880,21081,21911,31571,12256,20625,24501,9073,62623,31776,13340,0,13340,314,2071,3490,4536,2232,697,18436,5409,13027,4844,5194,1282,1588,119,0,30847,9755,0,9755,237,1620,4214,2785,833,66,21092,10556,10536,5698,2137,1368,817,490,26
ACSSF,2011e1,co,000,0103,0000026,20924,23315,71993,7468,17299,47574,7176,21673,24230,75085,7232,18499,51069,7362,3641,.,.,.,3582,.,3582,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,14125,.,.,.,14678,.,15692,8698,9095,81330,8401,7553,24707,3428,21714,23949,75159,7242,18093,53540,7328,16547,20083,28812,3741,15537,21176,11451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000027,40632,50188,61668,10481,31748,50455,11121,40852,50512,64963,10680,30945,51734,10800,34479,34061,34346,9057,35140,37002,18479,14769,4556,.,.,25125,.,25125,34902,50153,50623,20072,32537,34421,15625,.,.,.,.,.,.,.,36151,80665,80665,.,30927,31279,.,42010,66209,67253,20125,41368,41779,33125,40659,48729,65051,10271,31364,51730,11200,41535,53454,54718,14579,30944,40862,6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000028,29018,35211,47906,10872,21807,35930,9379,30980,37822,49893,11695,22038,37208,9407,21207,23108,36999,10162,20026,35736,7064,11326,10691,11962,2635,12563,11813,15098,26799,35878,51407,15563,23398,29255,10373,,,,,,,,16173,16054,27955,7512,16311,25377,6308,25099,25692,50046,3227,23972,28562,13453,31749,40125,50824,11912,22066,39369,9764,22413,25371,31959,7134,19660,30996,5329,46663,23739,11178,0,11178,376,1248,2954,3424,1875,1301,12561,4630,7931,4443,1967,530,814,45,132,22924,7214,0,7214,0,1474,1763,2766,917,294,15710,9450,6260,3766,1590,425,479,0,0
ACSSF,2011e1,co,000,0103,0000029,31789,34308,48283,12361,29903,42055,11074,35500,38156,51924,12515,32149,44804,11516,23592,24195,41974,10525,23296,38788,7460,27249,32071,35192,13957,25035,31923,11394,28555,30521,50740,10866,26064,31279,18702,,,,,,,,20241,24696,31370,16632,14858,26272,9196,20392,17474,31802,7457,20761,40625,12031,40940,45681,58718,15277,36926,48056,12470,21697,23820,31895,11651,18040,29296,8569,135669,69673,28961,0,28961,1517,3605,6715,11754,3710,1660,40712,19047,21665,9417,6324,3433,2004,342,145,65996,20754,0,20754,961,4321,5516,6943,1947,1066,45242,26229,19013,11065,4980,1234,1275,269,190
ACSSF,2011e1,co,000,0103,0000030,22205,30700,50805,6751,17158,40089,6554,23553,35243,51323,6601,17298,40035,6418,,,,,,,,12927,13750,.,11538,12927,13429,2499,24408,14698,73629,9672,26050,48786,11777,2499,.,.,.,2499,.,2499,19524,20330,21641,5833,16367,43338,14133,15313,15989,22092,7474,11350,45343,4610,23804,35652,52623,6398,16913,40858,6411,20115,23089,31926,12282,17178,21273,5123,11538,5327,2983,0,2983,0,684,618,803,462,416,2344,771,1573,666,551,206,150,0,0,6211,2203,0,2203,0,884,591,321,295,112,4008,2034,1974,1084,463,108,286,0,33
