ACSSF,2011e1,co,000,0028,0000012,,,,,,,,,,,,403290,328549,73480,17259,8321,8938,7415,2363,5052,48806,1261,,,,,,,,,677943,549891,125289,29746,29746,0,95543,35816,59727,30713,29014,1711,4264,7260,15779,2763,0,0,2763,,,,,,,,,,,,,,,,,,403290,328549,73480,17259,8321,8938,7415,48806,1261,677943,549891,125289,29746,95543,35816,59727,30713,29014,2763,0,2763,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444243,367071,73918,15578,11952,3626,58340,21771,36569,28751,7818,757,1574,1089,4398,3254,0,0,3254,,,,,,,,,,,,,,,,,,,,,,,,,,,444243,367071,73918,15578,58340,21771,36569,28751,7818,3254,0,3254,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576270,459903,110842,35584,33914,1670,75258,17322,57936,39612,18324,1029,3535,5536,8224,5525,0,0,5525,,,,,,,,,,,,,,,,,,,,,,,,,,,576270,459903,110842,35584,75258,17322,57936,39612,18324,5525,0,5525,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295886,224627,68260,28031,28031,0,40229,12257,27972,13902,14070,2707,2853,2197,6313,2999,0,0,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,295886,224627,68260,28031,40229,12257,27972,13902,14070,2999,0,2999,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,62715,0,77530,0,77530,52945,24585,3216,7919,7084,6366,7318,332,0,6986,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,77530,0,77530,52945,24585,7318,332,6986,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287504,240485,44699,12147,12147,0,32552,8183,24369,13513,10856,1580,2876,2810,3590,2320,0,0,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,287504,240485,44699,12147,32552,8183,24369,13513,10856,2320,0,2320,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629004,481078,141570,59721,59721,0,81849,22297,59552,9712,49840,2915,11526,21647,13752,6356,54,46,6256,,,,,,,,,,,,,,,,,,,,,,,,,,,629004,481078,141570,59721,81849,22297,59552,9712,49840,6356,54,6302,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533248,450846,80524,20522,19319,1203,60002,18197,41805,25233,16572,1151,3680,6009,5732,1878,0,11,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,533248,450846,80524,20522,60002,18197,41805,25233,16572,1878,0,1878,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302429,241142,60025,20440,20440,0,39585,13229,26356,14234,12122,1576,3552,3564,3430,1262,0,0,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,302429,241142,60025,20440,39585,13229,26356,14234,12122,1262,0,1262,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144564,116485,27810,10779,10779,0,17031,8604,8427,4109,4318,151,311,1268,2588,269,0,0,269,,,,,,,,,,,,,,,,,,,,,,,,,,,144564,116485,27810,10779,17031,8604,8427,4109,4318,269,0,269,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158718,134859,23572,12815,12815,0,10757,4759,5998,3323,2675,25,316,1039,1295,287,90,0,197,,,,,,,,,,,,,,,,,,,,,,,,,,,158718,134859,23572,12815,10757,4759,5998,3323,2675,287,90,197,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254152,202322,51209,22254,22254,0,28955,9188,19767,13505,6262,31,445,2310,3476,621,0,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,254152,202322,51209,22254,28955,9188,19767,13505,6262,621,0,621,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105696,89428,16055,4076,3851,225,11979,4330,7649,4235,3414,0,970,744,1700,213,0,0,213,,,,,,,,,,,,,,,,,,,,,,,,,,,105696,89428,16055,4076,11979,4330,7649,4235,3414,213,0,213,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326049,247018,76032,34984,30180,4804,41048,7102,33946,25367,8579,313,1378,3452,3436,2999,0,0,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,326049,247018,76032,34984,41048,7102,33946,25367,8579,2999,0,2999,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98030,58844,37477,17606,17606,0,19871,4031,15840,7083,8757,2413,1638,1298,3408,1709,0,0,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,98030,58844,37477,17606,19871,4031,15840,7083,8757,1709,0,1709,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101730,86683,14343,2356,2356,0,11987,3422,8565,4978,3587,215,1182,530,1660,704,0,0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,101730,86683,14343,2356,11987,3422,8565,4978,3587,704,0,704,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420732,310255,106751,57330,57330,0,49421,8062,41359,7600,33759,1877,7414,13587,10881,3726,0,0,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,420732,310255,106751,57330,49421,8062,41359,7600,33759,3726,0,3726,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,62715,0,77530,0,77530,52945,24585,3216,7919,7084,6366,7318,332,0,6986,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,77530,0,77530,52945,24585,7318,332,6986,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145314,106580,37937,16721,16721,0,21216,3305,17911,10101,7810,1392,1776,1804,2838,797,0,0,797,,,,,,,,,,,,,,,,,,,,,,,,,,,145314,106580,37937,16721,21216,3305,17911,10101,7810,797,0,797,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94012,68652,25009,12708,12708,0,12301,3125,9176,5795,3381,31,244,583,2523,351,0,0,351,,,,,,,,,,,,,,,,,,,,,,,,,,,94012,68652,25009,12708,12301,3125,9176,5795,3381,351,0,351,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106833,90934,14630,3071,3071,0,11559,1464,10095,7078,3017,310,771,720,1216,1269,0,0,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,106833,90934,14630,3071,11559,1464,10095,7078,3017,1269,0,1269,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142327,113383,28651,9139,9139,0,19512,4361,15151,9742,5409,164,1132,2218,1895,293,0,0,293,,,,,,,,,,,,,,,,,,,,,,,,,,,142327,113383,28651,9139,19512,4361,15151,9742,5409,293,0,293,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86961,69422,16778,8962,8962,0,7816,2867,4949,2737,2212,195,574,188,1255,761,0,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,86961,69422,16778,8962,7816,2867,4949,2737,2212,761,0,761,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67198,55623,11388,3006,8382,5528,2854,1304,1550,187,0,187,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106494,87912,18398,11761,11761,0,6637,2226,4411,2408,2003,0,180,605,1218,184,90,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,106494,87912,18398,11761,6637,2226,4411,2408,2003,184,90,94,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120002,103958,15471,2871,12600,3725,8875,8048,827,573,0,573,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105649,84086,20771,5231,4030,1201,15540,6460,9080,4372,4708,977,820,902,2009,792,0,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,105649,84086,20771,5231,15540,6460,9080,4372,4708,792,0,792,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98030,58844,37477,17606,17606,0,19871,4031,15840,7083,8757,2413,1638,1298,3408,1709,0,0,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,98030,58844,37477,17606,19871,4031,15840,7083,8757,1709,0,1709,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420732,310255,106751,57330,57330,0,49421,8062,41359,7600,33759,1877,7414,13587,10881,3726,0,0,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,420732,310255,106751,57330,49421,8062,41359,7600,33759,3726,0,3726,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326049,247018,76032,34984,30180,4804,41048,7102,33946,25367,8579,313,1378,3452,3436,2999,0,0,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,326049,247018,76032,34984,41048,7102,33946,25367,8579,2999,0,2999,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,62715,0,77530,0,77530,52945,24585,3216,7919,7084,6366,7318,332,0,6986,,,,,,,,,,,,,,,,,,,,,,,,,,,610005,462442,140245,62715,77530,0,77530,52945,24585,7318,332,6986,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145314,106580,37937,16721,16721,0,21216,3305,17911,10101,7810,1392,1776,1804,2838,797,0,0,797,,,,,,,,,,,,,,,,,,,,,,,,,,,145314,106580,37937,16721,21216,3305,17911,10101,7810,797,0,797,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67198,55623,11388,3006,8382,5528,2854,1304,1550,187,0,187,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94012,68652,25009,12708,12708,0,12301,3125,9176,5795,3381,31,244,583,2523,351,0,0,351,,,,,,,,,,,,,,,,,,,,,,,,,,,94012,68652,25009,12708,12301,3125,9176,5795,3381,351,0,351,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106494,87912,18398,11761,11761,0,6637,2226,4411,2408,2003,0,180,605,1218,184,90,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,106494,87912,18398,11761,6637,2226,4411,2408,2003,184,90,94,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669795,508499,152468,64088,64088,0,88380,2996,85384,58600,26784,3411,8017,7522,7834,8828,332,0,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,669795,508499,152468,64088,88380,2996,85384,58600,26784,8828,332,8496,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730113,595794,129464,33495,32294,1201,95969,29290,66679,39145,27534,3776,4503,6949,12306,4855,0,0,4855,,,,,,,,,,,,,,,,,,,,,,,,,,,730113,595794,129464,33495,95969,29290,66679,39145,27534,4855,0,4855,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000049,,,,,,,,,,,,302379,246044,55758,12049,5715,6334,5894,2023,3871,37815,577,,,,,,,,,697106,569582,126228,42671,42671,0,83557,35851,47706,22193,25513,1792,2615,6659,14447,1296,90,0,1206,,,,,,,,,,,,,,,,,,302379,246044,55758,12049,5715,6334,5894,37815,577,697106,569582,126228,42671,83557,35851,47706,22193,25513,1296,90,1206,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000050,,,,,,,,,,,,69143,56241,12273,3702,1680,2022,491,265,226,8080,629,,,,,,,,,731271,579752,147811,56438,56438,0,91373,30702,60671,37588,23083,1822,5727,6436,9098,3708,0,0,3708,,,,,,,,,,,,,,,,,,69143,56241,12273,3702,1680,2022,491,8080,629,731271,579752,147811,56438,91373,30702,60671,37588,23083,3708,0,3708,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729174,565095,157290,62283,62283,0,95007,26656,68351,14701,53650,3177,11942,22715,15816,6789,54,46,6689,,,,,,,,,,,,,,,,,,17897,14541,3301,1181,763,418,1030,1090,55,729174,565095,157290,62283,95007,26656,68351,14701,53650,6789,54,6735,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806371,689579,112603,23859,23590,269,88744,23906,64838,39388,25450,2511,6760,6920,9259,4189,0,11,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,806371,689579,112603,23859,88744,23906,64838,39388,25450,4189,0,4189,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684613,539741,139493,49496,44467,5029,89997,23588,66409,46299,20110,640,4332,6903,8235,5379,0,0,5379,,,,,,,,,,,,,,,,,,,,,,,,,,,684613,539741,139493,49496,89997,23588,66409,46299,20110,5379,0,5379,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000054,,,,,,,,,,,,100698,81851,18691,2710,1136,1574,1689,313,1376,14292,156,,,,,,,,,116849,96784,19807,8433,8433,0,11374,4261,7113,3774,3339,922,330,728,1359,258,0,0,258,,,,,,,,,,,,,,,,,,100698,81851,18691,2710,1136,1574,1689,14292,156,116849,96784,19807,8433,11374,4261,7113,3774,3339,258,0,258,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154522,129931,24162,3983,3983,0,20179,10270,9909,4349,5560,876,1776,1700,1208,429,0,0,429,,,,,,,,,,,,,,,,,,,,,,,,,,,154522,129931,24162,3983,20179,10270,9909,4349,5560,429,0,429,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141934,114239,27492,10738,10738,0,16754,8534,8220,3963,4257,151,250,1268,2588,203,0,0,203,,,,,,,,,,,,,,,,,,,,,,,,,,,141934,114239,27492,10738,16754,8534,8220,3963,4257,203,0,203,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134386,98524,35065,16457,16457,0,18608,2515,16093,9609,6484,682,1776,1804,2222,797,0,0,797,,,,,,,,,,,,,,,,,,,,,,,,,,,134386,98524,35065,16457,18608,2515,16093,9609,6484,797,0,797,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254152,202322,51209,22254,22254,0,28955,9188,19767,13505,6262,31,445,2310,3476,621,0,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,254152,202322,51209,22254,28955,9188,19767,13505,6262,621,0,621,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000059,,,,,,,,,,,,64468,52047,11792,3637,1640,1997,432,265,167,7723,629,,,,,,,,,138332,111363,25736,5844,5844,0,19892,6046,13846,10003,3843,20,1454,955,1414,1233,0,0,1233,,,,,,,,,,,,,,,,,,64468,52047,11792,3637,1640,1997,432,7723,629,138332,111363,25736,5844,19892,6046,13846,10003,3843,1233,0,1233,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000060,,,,,,,,,,,,87125,73577,13290,2969,1504,1465,310,184,126,10011,258,,,,,,,,,93555,79626,13671,3965,3965,0,9706,3205,6501,4413,2088,24,875,271,918,258,0,0,258,,,,,,,,,,,,,,,,,,87125,73577,13290,2969,1504,1465,310,10011,258,93555,79626,13671,3965,9706,3205,6501,4413,2088,258,0,258,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152288,128810,23191,12815,12815,0,10376,4464,5912,3323,2589,25,256,1013,1295,287,90,0,197,,,,,,,,,,,,,,,,,,,,,,,,,,,152288,128810,23191,12815,10376,4464,5912,3323,2589,287,90,197,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000062,,,,,,,,,,,,77007,62652,14192,3694,1743,1951,1756,291,1465,8742,163,,,,,,,,,168452,134846,33280,5386,5386,0,27894,12804,15090,5021,10069,312,510,2604,6643,326,0,0,326,,,,,,,,,,,,,,,,,,77007,62652,14192,3694,1743,1951,1756,8742,163,168452,134846,33280,5386,27894,12804,15090,5021,10069,326,0,326,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000063,,,,,,,,,,,,52379,40287,12092,3049,1516,1533,2097,1235,862,6946,0,,,,,,,,,138525,113328,24683,4895,4895,0,19788,7358,12430,4465,7965,441,1279,2441,3804,514,0,0,514,,,,,,,,,,,,,,,,,,52379,40287,12092,3049,1516,1533,2097,6946,0,138525,113328,24683,4895,19788,7358,12430,4465,7965,514,0,514,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112186,97974,13658,2172,2172,0,11486,3331,8155,4335,3820,496,577,682,2065,554,0,0,554,,,,,,,,,,,,,,,,,,,,,,,,,,,112186,97974,13658,2172,11486,3331,8155,4335,3820,554,0,554,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133677,109601,23131,9878,9878,0,13253,5540,7713,4199,3514,195,797,454,2068,945,0,0,945,,,,,,,,,,,,,,,,,,,,,,,,,,,133677,109601,23131,9878,13253,5540,7713,4199,3514,945,0,945,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109804,68705,39291,17606,17606,0,21685,4384,17301,7910,9391,2440,1923,1659,3369,1808,0,0,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,109804,68705,39291,17606,21685,4384,17301,7910,9391,1808,0,1808,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125041,109008,15714,1841,1841,0,13873,1916,11957,7264,4693,447,650,1603,1993,319,0,0,319,,,,,,,,,,,,,,,,,,,,,,,,,,,125041,109008,15714,1841,13873,1916,11957,7264,4693,319,0,319,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113104,90505,21991,5422,4221,1201,16569,7614,8955,4888,4067,633,642,1004,1788,608,0,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,113104,90505,21991,5422,16569,7614,8955,4888,4067,608,0,608,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140705,119157,20441,3062,3062,0,17379,6666,10713,9651,1062,124,0,201,737,1107,0,0,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,140705,119157,20441,3062,17379,6666,10713,9651,1062,1107,0,1107,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151819,128833,22744,3031,19713,6653,13060,10690,2370,242,0,242,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186392,148841,37276,9256,7225,2031,28020,6710,21310,14225,7085,528,1363,3011,2183,275,0,0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,186392,148841,37276,9256,28020,6710,21310,14225,7085,275,0,275,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109078,89565,19096,10413,9956,457,8683,1284,7399,5162,2237,0,443,660,1134,417,0,0,417,,,,,,,,,,,,,,,,,,,,,,,,,,,109078,89565,19096,10413,8683,1284,7399,5162,2237,417,0,417,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112886,79621,30760,16107,13659,2448,14653,2754,11899,9167,2732,0,654,1205,873,2505,0,0,2505,,,,,,,,,,,,,,,,,,,,,,,,,,,112886,79621,30760,16107,14653,2754,11899,9167,2732,2505,0,2505,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116809,100220,15893,1999,1999,0,13894,3515,10379,6552,3827,166,1439,300,1922,696,0,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,116809,100220,15893,1999,13894,3515,10379,6552,3827,696,0,696,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155057,118908,34256,14329,14329,0,19927,0,19927,14317,5610,579,1974,1401,1656,1893,0,0,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,155057,118908,34256,14329,19927,0,19927,14317,5610,1893,0,1893,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97436,70756,25571,12440,12440,0,13131,0,13131,8351,4780,673,1408,1974,725,1109,0,0,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,97436,70756,25571,12440,13131,0,13131,8351,4780,1109,0,1109,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106541,77182,28187,15162,15162,0,13025,0,13025,5812,7213,690,2948,1186,2389,1172,0,0,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,106541,77182,28187,15162,13025,0,13025,5812,7213,1172,0,1172,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150967,113485,33585,9401,9401,0,24184,850,23334,16048,7286,1057,1451,1774,3004,3897,332,0,3565,,,,,,,,,,,,,,,,,,,,,,,,,,,150967,113485,33585,9401,24184,850,23334,16048,7286,3897,332,3565,,,,,,,,,
ACSSF,2011e1,co,000,0028,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124202,98407,24524,11565,12959,0,12959,11122,1837,1271,0,1271,,,,,,,,,
