ACSSF,2011e1,co,000,0161,0000001,1975388,1271804,299105,239956,7667,18176,10046,6244,17016,489335,450949,6178,11030,3443,2053,15682,191617,179713,1136,3571,318,179,6700,175869,166760,1197,1347,373,120,6072,115878,107797,243,713,20,43,7062,703584,269858,57560,33045,75376,44245,52559,7073,195929,70881,24037,51648,25615,18767,4981,102246,48420,12834,24826,9195,3064,3907,70158,39673,7201,14000,4792,1537,2955,65393,42352,5357,11216,2351,907,3210,1975388,1271804,154875,131543,2593,9520,2901,2071,6247,833793,760402,8633,20066,8303,3835,32554,283136,253230,5195,5251,2996,2733,13731,703584,292137,92759,36420,87549,41483,25624,8302,334857,145550,38671,75138,36132,28239,11127,76590,20577,7383,14379,8583,22971,2697,1975388,1271804,154875,25655,24011,20936,23547,22377,10480,11622,3580,12667,833793,72811,115141,171420,124890,143707,64204,57702,17416,66502,283136,14729,23958,41658,35579,62283,38470,32766,9350,24343,703584,292137,27313,28953,46790,44566,59836,29669,19323,9183,26504,334857,23661,27560,45383,49616,73939,38407,30815,14903,30573,76590,5757,6380,12932,13785,14376,8495,6798,2525,5542
ACSSF,2011e1,co,000,0161,0000002,1542044,929302,232634,183699,6771,16866,9253,5913,10132,349602,320743,4963,10202,2619,1890,9185,141264,133101,992,2886,189,143,3953,125641,119339,961,1274,373,120,3574,80161,74065,223,713,0,43,5117,612742,235807,42682,29240,69465,41452,48802,4166,170422,55614,22120,49246,23251,17435,2756,88171,40170,11434,23217,8275,2784,2291,61141,33554,6214,13576,4464,1537,1796,57201,36078,4978,10847,2126,907,2265,1542044,929302,114396,95919,2015,8378,2616,1978,3490,602753,546377,7368,18808,6905,3561,19734,212153,188651,4527,4755,2913,2570,8737,612742,259455,77741,33048,82541,37895,23397,4833,285720,114637,34344,70303,33580,26050,6806,67567,15720,6594,13507,8093,22018,1635,1542044,929302,114396,9979,12781,15943,21377,19199,9815,11203,3494,10605,602753,23197,55182,129317,100501,119542,56507,52917,14425,51165,212153,5842,12805,30734,28543,48627,33300,29050,7014,16238,612742,259455,18182,21514,41361,42203,56722,28044,18658,8584,24187,285720,13682,20453,38091,45904,66242,35646,28030,13384,24288,67567,4334,5700,10890,12930,12683,7963,6484,2111,4472
ACSSF,2011e1,co,000,0161,0000003,433344,342502,66471,56257,896,1310,793,331,6884,139733,130206,1215,828,824,163,6497,50353,46612,144,685,129,36,2747,50228,47421,236,73,0,0,2498,35717,33732,20,0,20,0,1945,90842,34051,14878,3805,5911,2793,3757,2907,25507,15267,1917,2402,2364,1332,2225,14075,8250,1400,1609,920,280,1616,9017,6119,987,424,328,0,1159,8192,6274,379,369,225,0,945,433344,342502,40479,35624,578,1142,285,93,2757,231040,214025,1265,1258,1398,274,12820,70983,64579,668,496,83,163,4994,90842,32682,15018,3372,5008,3588,2227,3469,49137,30913,4327,4835,2552,2189,4321,9023,4857,789,872,490,953,1062,433344,342502,40479,15676,11230,4993,2170,3178,665,419,86,2062,231040,49614,59959,42103,24389,24165,7697,4785,2991,15337,70983,8887,11153,10924,7036,13656,5170,3716,2336,8105,90842,32682,9131,7439,5429,2363,3114,1625,665,599,2317,49137,9979,7107,7292,3712,7697,2761,2785,1519,6285,9023,1423,680,2042,855,1693,532,314,414,1070
ACSSF,2011e1,co,000,0161,0000004,1814073,1161131,268659,215955,7250,16937,9629,6181,12707,441716,408982,5898,10133,3443,2053,11207,178949,168821,1050,3455,318,179,5126,164686,156468,1197,1274,373,120,5254,107121,100525,243,667,0,43,5643,652942,250578,49490,29510,72096,42581,51921,4980,183652,63678,22251,49933,25270,18767,3753,93451,42754,11757,23959,8847,2926,3208,64007,35139,6464,13909,4792,1537,2166,61254,39467,5136,10887,2148,907,2709,1814073,1161131,145721,124455,2486,8931,2817,2071,4961,765426,701872,8202,18903,8005,3772,24672,249984,224424,4950,4632,2941,2733,10304,652942,274948,84138,33757,85353,39992,25329,6379,307469,128075,35191,72523,35453,27890,8337,70525,18315,6170,12908,8193,22839,2100,1814073,1161131,145721,24564,22618,19540,22112,21202,9913,11214,3456,11102,765426,65285,106894,158354,115268,132833,61149,53936,15297,56410,249984,12824,21190,36634,32419,57036,35302,30041,7179,17359,652942,274948,26024,27644,43932,42759,55427,28115,18790,8563,23694,307469,20970,26450,41536,46653,68415,35757,28519,13300,25869,70525,5696,6120,11845,12678,13417,7870,6162,2260,4477
ACSSF,2011e1,co,000,0161,0000005,1707150,1091084,251983,204157,6793,15888,9038,5881,10226,412461,383597,5336,9609,3130,1977,8812,169586,160872,1050,3203,318,143,4000,155653,149013,1197,1274,30,120,4019,101401,95918,223,635,0,43,4582,616066,236951,45092,26918,70002,40178,50512,4249,172412,57589,20533,47896,24915,18606,2873,88328,39958,11238,23174,8782,2926,2250,59827,33161,5983,12971,4558,1537,1617,58548,38245,4983,10239,2096,907,2078,1707150,1091084,137965,119165,2234,8856,2476,1836,3398,720530,664525,7991,17422,7127,3671,19794,232589,209867,4374,4331,2913,2657,8447,616066,259538,78609,30763,81153,39226,24873,4914,290113,118511,33143,70898,33811,27388,6362,66415,16925,5749,12231,7492,22227,1791,1707150,1091084,137965,23269,22295,17299,20957,19762,9543,11015,3349,10476,720530,60723,101167,147512,109839,125085,58716,51358,14611,51519,232589,11479,19384,33472,30228,53597,33806,28364,6728,15531,616066,259538,24656,26178,40017,40570,52836,27499,17485,8383,21914,290113,20103,24955,38624,44392,64347,34548,26806,12795,23543,66415,5515,6077,10889,11562,12869,7631,5753,2014,4105
ACSSF,2011e1,co,000,0161,0000006,803693,437955,121752,95033,3949,8396,6463,5161,2750,164480,151295,2625,4338,1984,1698,2540,60443,57209,402,1229,189,119,1295,52383,50880,349,539,30,0,585,38897,36097,197,523,0,43,2037,365738,146793,24521,16575,42200,27031,35379,1087,101754,31824,12157,26608,15282,14729,1154,50586,23031,6342,13028,5420,1914,851,34646,19226,3554,7829,2251,1537,249,31959,19819,2778,6444,1399,605,914,803693,437955,65403,55207,1449,4257,1815,1604,1071,274005,249086,3713,8286,4338,3259,5323,98547,86221,2360,2482,2513,2158,2813,365738,164380,49438,19619,49538,24656,19858,1271,164880,60829,18837,39586,22481,20481,2666,36478,8154,2950,6985,4246,13825,318,803693,437955,65403,9247,8090,5139,9821,9764,5959,6549,2288,8546,274005,21684,32629,39171,39149,47970,24161,25379,8949,34913,98547,4511,8186,10152,11605,21619,14057,14716,4047,9654,365738,164380,16751,13383,20059,24496,32565,18276,12803,6896,19151,164880,10734,11925,16769,26180,36917,20859,16876,8087,16533,36478,2424,3654,5108,5712,6539,4712,3903,1350,3076
ACSSF,2011e1,co,000,0161,0000007,903457,653129,130231,109124,2844,7492,2575,720,7476,247981,232302,2711,5271,1146,279,6272,109143,103663,648,1974,129,24,2705,103270,98133,848,735,0,120,3434,62504,59821,26,112,0,0,2545,250328,90158,20571,10343,27802,13147,15133,3162,70658,25765,8376,21288,9633,3877,1719,37742,16927,4896,10146,3362,1012,1399,25181,13935,2429,5142,2307,0,1368,26589,18426,2205,3795,697,302,1164,903457,653129,72562,63958,785,4599,661,232,2327,446525,415439,4278,9136,2789,412,14471,134042,123646,2014,1849,400,499,5634,250328,95158,29171,11144,31615,14570,5015,3643,125233,57682,14306,31312,11330,6907,3696,29937,8771,2799,5246,3246,8402,1473,903457,653129,72562,14022,14205,12160,11136,9998,3584,4466,1061,1930,446525,39039,68538,108341,70690,77115,34555,25979,5662,16606,134042,6968,11198,23320,18623,31978,19749,13648,2681,5877,250328,95158,7905,12795,19958,16074,20271,9223,4682,1487,2763,125233,9369,13030,21855,18212,27430,13689,9930,4708,7010,29937,3091,2423,5781,5850,6330,2919,1850,664,1029
ACSSF,2011e1,co,000,0161,0000008,106923,70047,16676,11798,457,1049,591,300,2481,29255,25385,562,524,313,76,2395,9363,7949,0,252,0,36,1126,9033,7455,0,0,343,0,1235,5720,4607,20,32,0,0,1061,36876,13627,4398,2592,2094,2403,1409,731,11240,6089,1718,2037,355,161,880,5123,2796,519,785,65,0,958,4180,1978,481,938,234,0,549,2706,1222,153,648,52,0,631,106923,70047,7756,5290,252,75,341,235,1563,44896,37347,211,1481,878,101,4878,17395,14557,576,301,28,76,1857,36876,15410,5529,2994,4200,766,456,1465,17356,9564,2048,1625,1642,502,1975,4110,1390,421,677,701,612,309,106923,70047,7756,1295,323,2241,1155,1440,370,199,107,626,44896,4562,5727,10842,5429,7748,2433,2578,686,4891,17395,1345,1806,3162,2191,3439,1496,1677,451,1828,36876,15410,1368,1466,3915,2189,2591,616,1305,180,1780,17356,867,1495,2912,2261,4068,1209,1713,505,2326,4110,181,43,956,1116,548,239,409,246,372
ACSSF,2011e1,co,000,0161,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36715,21648,2696,1925,252,34,76,36,373,13104,11230,20,597,0,37,1220,5848,4931,243,207,28,0,439,15067,6251,2470,1412,1831,65,386,87,6460,3509,600,1091,268,212,780,2356,588,219,477,577,452,43,36715,21648,2696,152,50,1122,262,381,153,136,65,375,13104,920,1785,2559,950,2704,1005,1225,458,1498,5848,664,484,968,577,949,431,812,113,850,15067,6251,858,671,1051,420,597,486,988,72,1108,6460,358,449,1544,814,487,812,493,144,1359,2356,0,31,611,898,27,135,378,206,70
ACSSF,2011e1,co,000,0161,0000010,70208,48399,11590,8317,64,476,591,263,1879,20463,17468,460,259,209,76,1991,5585,4670,0,252,0,0,663,7017,5571,0,0,343,0,1103,3744,3082,0,32,0,0,630,21809,7654,2466,1477,1085,1610,450,566,6639,3369,1159,897,355,70,789,3378,1888,367,582,0,0,541,2661,1370,229,361,234,0,467,1477,823,0,178,0,0,476,70208,48399,5060,3365,0,41,265,199,1190,31792,26117,191,884,878,64,3658,11547,9626,333,94,0,76,1418,21809,9159,3059,1582,2369,701,70,1378,10896,6055,1448,534,1374,290,1195,1754,802,202,200,124,160,266,70208,48399,5060,1143,273,1119,893,1059,217,63,42,251,31792,3642,3942,8283,4479,5044,1428,1353,228,3393,11547,681,1322,2194,1614,2490,1065,865,338,978,21809,9159,510,795,2864,1769,1994,130,317,108,672,10896,509,1046,1368,1447,3581,397,1220,361,967,1754,181,12,345,218,521,104,31,40,302
